FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkingen,symbol,se_anno_cad_data,gdb_geomattr_data,shape
trend_2015_25.14,304916,3,4916,149,177.78,28.78,0.02,-,- - - - - -,1,,,"POLYGON ((169583.33210000023 605368.2208000012, 169582.90349999815 605367.9631000012, 169479.8958999999 605539.3964999989, 169480.32449999824 605539.6541000009, 169583.33210000023 605368.2208000012))"
trend_2015_25.15,304928,3,4928,146,179.43,33.43,-0.5,>2025,- - - - - -,3,,,"POLYGON ((169415.3247999996 605645.6545000002, 169426.03929999843 605652.0925000012, 169529.04690000042 605480.6590999998, 169518.3322999999 605474.2210999988, 169415.3247999996 605645.6545000002))"
trend_2015_25.16,304941,3,4941,144,168.96,24.96,-0.96,>2025,- - - - - -,3,,,"POLYGON ((169350.3247999996 605752.6543000005, 169370.89680000022 605765.0150999986, 169473.90430000052 605593.5817999989, 169453.3322999999 605581.2208999991, 169350.3247999996 605752.6543000005))"
trend_2015_25.17,304953,3,4953,109,152.37,43.37,-0.18,>2025,- - - - - -,3,,,"POLYGON ((169285.32449999824 605859.6541000009, 169289.18180000037 605861.9719000012, 169392.18930000067 605690.5383000001, 169388.33210000023 605688.2208000012, 169285.32449999824 605859.6541000009))"
trend_2015_25.18,304966,3,4966,64,124.12,60.12,-0.35,>2025,- - - - - -,3,,,"POLYGON ((169220.32449999824 605965.6545000002, 169227.8247999996 605970.1611000001, 169330.8322999999 605798.7274999991, 169323.33210000023 605794.2208999991, 169220.32449999824 605965.6545000002))"
trend_2015_25.19,300100,3,100,19,85.05,66.05,-1.11,>2025,- - - - - -,3,,,"POLYGON ((169155.32449999824 606072.6545000002, 169179.11089999974 606086.946800001, 169282.11850000173 605915.5133000016, 169258.33210000023 605901.2208999991, 169155.32449999824 606072.6545000002))"
trend_2015_25.20,300101,3,101,19,81.09,62.09,-1.36,>2025,- - - - - -,3,,,"POLYGON ((169099.35209999979 606220.0938000008, 169130.8764999993 606232.8302999996, 169205.79780000076 606047.3935000002, 169174.2734999992 606034.6568999998, 169099.35209999979 606220.0938000008))"
trend_2015_25.21,300102,3,102,23,77.11,54.11,-1.88,>2025,- - - - - -,3,,,"POLYGON ((169069.51110000163 606357.0923000015, 169115.11510000005 606368.4624999985, 169163.499499999 606174.4034999982, 169117.89550000057 606163.0331000015, 169069.51110000163 606357.0923000015))"
trend_2015_25.22,300103,3,103,21,76.14,55.14,-2.14,>2025,- - - - - -,3,,,"POLYGON ((169059.2664999999 606479.3797999993, 169112.36780000106 606485.8997999988, 169136.7415000014 606287.3905000016, 169083.64029999822 606280.8704999983, 169059.2664999999 606479.3797999993))"
trend_2015_25.23,300104,3,104,28,75.72,47.72,-2.61,>2025,- - - - - -,3,,,"POLYGON ((169064.00030000135 606602.000500001, 169129.25030000135 606602.000500001, 169129.25030000135 606402.000500001, 169064.00030000135 606402.000500001, 169064.00030000135 606602.000500001))"
trend_2015_25.24,300120,3,120,93,115.85,22.85,-4.36,2020,- - - - - -,3,,,"POLYGON ((169075.09950000048 606836.8145000003, 169184.0331000015 606833.0102999993, 169177.05330000073 606633.1323000006, 169068.11980000138 606636.9362999983, 169075.09950000048 606836.8145000003))"
trend_2015_25.25,300140,3,140,94,132.42,38.42,-6.61,2020,- - - - - -,3,,,"POLYGON ((169082.09950000048 607036.8145000003, 169247.2489 607031.0474999994, 169240.26889999956 606831.1693000011, 169075.11980000138 606836.9362999983, 169082.09950000048 607036.8145000003))"
trend_2015_25.26,300200,3,200,165,125.16,-39.84,-6.9,-,- - - - - -,4,,,"POLYGON ((169083.9998999983 607162.0003000014, 169256.4998999983 607162.0003000014, 169256.4998999983 606962.0003000014, 169083.9998999983 606962.0003000014, 169083.9998999983 607162.0003000014))"
trend_2015_25.27,300201,3,201,160,121.04,-38.96,-7.87,-,- - - - - -,4,,,"POLYGON ((169121.4560999982 607350.9752999991, 169314.59109999985 607313.4338000007, 169276.42929999903 607117.1083000004, 169083.29430000111 607154.6499000005, 169121.4560999982 607350.9752999991))"
trend_2015_25.28,300202,3,202,170,125.34,-44.66,-7.98,-,- - - - - -,4,,,"POLYGON ((169194.27329999954 607529.3438000008, 169379.24650000036 607454.6097999997, 169304.32510000095 607269.1728999987, 169119.35190000013 607343.9068999998, 169194.27329999954 607529.3438000008))"
trend_2015_25.29,300203,3,203,190,129.52,-60.48,-9.52,-,- - - - - -,4,,,"POLYGON ((169278.3322999999 607662.7795000002, 169482.33810000122 607540.2005000003, 169379.33049999923 607368.7670999989, 169175.3247999996 607491.3460999988, 169278.3322999999 607662.7795000002))"
trend_2015_25.30,300204,3,204,210,139.94,-70.06,-9.41,-,- - - - - -,4,,,"POLYGON ((169382.23189999908 607781.4173000008, 169562.4439000003 607630.2014999986, 169433.8863000013 607476.9924999997, 169253.67430000007 607628.2082999982, 169382.23189999908 607781.4173000008))"
trend_2015_25.31,300220,3,220,360,246.24,-113.76,-5.45,-,- - - - - -,4,,,"POLYGON ((169526.9028000012 607947.5339000002, 169629.73189999908 607858.1457999982, 169498.52010000125 607707.2038999982, 169395.69090000167 607796.5918999985, 169526.9028000012 607947.5339000002))"
trend_2015_25.32,300240,3,240,440,298.07,-141.93,-5.13,-,- - - - - -,4,,,"POLYGON ((169656.90309999883 608100.5339000002, 169753.69449999928 608016.3942999989, 169622.48279999942 607865.4523000009, 169525.691300001 607949.5918999985, 169656.90309999883 608100.5339000002))"
trend_2015_25.33,300260,3,260,450,281.63,-168.37,-15.22,-,- - - - - -,4,,,"POLYGON ((169787.90289999917 608252.5337999985, 170075.0698999986 608002.9032999985, 169943.85810000077 607851.9613000005, 169656.69110000134 608101.5918000005, 169787.90289999917 608252.5337999985))"
trend_2015_25.34,300280,3,280,450,263.88,-186.12,-27,-,- - - - - -,4,,,"POLYGON ((169919.9032999985 608406.5335000008, 170429.3322999999 607963.6937999986, 170298.12049999833 607812.7518000007, 169788.69150000066 608255.5918000005, 169919.9032999985 608406.5335000008))"
trend_2015_25.35,300300,3,300,455,233.4,-221.6,-37.9,-,- - - - - -,4,,,"POLYGON ((170049.7725000009 608555.4398000017, 170607.13109999895 608053.5918000005, 170473.30490000173 607904.9629000016, 169915.94629999995 608406.810800001, 170049.7725000009 608555.4398000017))"
trend_2015_25.36,300301,3,301,460,232.97,-227.03,-37.31,-,- - - - - -,4,,,"POLYGON ((170131.18980000168 608622.0381000005, 170633.03779999912 608064.679299999, 170484.40879999846 607930.8533000015, 169982.56080000103 608488.2118999995, 170131.18980000168 608622.0381000005))"
trend_2015_25.37,300302,3,302,465,241.8,-223.2,-33.43,-,- - - - - -,4,,,"POLYGON ((170249.71649999917 608696.9820999987, 170669.1110999994 608075.2038999982, 170503.30380000174 607963.3652999997, 170083.90890000015 608585.1435000002, 170249.71649999917 608696.9820999987))"
trend_2015_25.38,300303,3,303,475,256.15,-218.85,-30.92,-,- - - - - -,4,,,"POLYGON ((170394.00580000132 608760.5744999982, 170710.96950000152 608080.8438000008, 170529.70789999887 607996.3200999983, 170212.7441000007 608676.0509000011, 170394.00580000132 608760.5744999982))"
trend_2015_25.39,300304,3,304,480,268.12,-211.88,-30.41,-,- - - - - -,4,,,"POLYGON ((170494.98910000175 608790.0568999983, 170739.16530000046 608080.9180999994, 170550.06179999933 608015.8044999987, 170305.88549999893 608724.9433000013, 170494.98910000175 608790.0568999983))"
trend_2015_25.40,300320,3,320,560,312.31,-247.69,-47.33,-,- - - - - -,4,,,"POLYGON ((170663.9897999987 608847.0571000017, 170908.16589999944 608137.9180999994, 170719.06210000068 608072.8044999987, 170474.88610000163 608781.943500001, 170663.9897999987 608847.0571000017))"
trend_2015_25.41,300340,3,340,620,377.5,-242.5,-49.97,-,- - - - - -,4,,,"POLYGON ((170836.98950000107 608906.0568000004, 171081.16580000147 608196.9178999998, 170892.06190000102 608131.8040999994, 170647.88580000028 608840.9431000017, 170836.98950000107 608906.0568000004))"
trend_2015_25.42,300360,3,360,660,456.15,-203.85,-49.03,-,- - - - - -,4,,,"POLYGON ((171043.0903000012 608972.9644999988, 171274.8531000018 608259.6721000001, 171084.64180000126 608197.8687999994, 170852.87909999862 608911.1611000001, 171043.0903000012 608972.9644999988))"
trend_2015_25.43,300380,3,380,670,555.52,-114.48,-42.43,-,- - - - - -,4,,,"POLYGON ((171233.9897999987 609040.0568000004, 171478.16580000147 608330.9178999998, 171289.06210000068 608265.8040999994, 171044.88589999825 608974.9431000017, 171233.9897999987 609040.0568000004))"
trend_2015_25.44,300400,3,400,670,658.1,-11.9,-27.82,-,- - - - - -,4,,,"POLYGON ((171444.98950000107 609111.0571000017, 171671.42210000008 608453.4488999993, 171482.31830000132 608388.3352999985, 171255.88580000028 609045.943500001, 171444.98950000107 609111.0571000017))"
trend_2015_25.45,300401,3,401,670,698.58,28.58,-27.86,2016,- - - - - -,3,,,"POLYGON ((171583.35049999878 609133.7063000016, 171716.24909999967 608450.0031000003, 171519.92350000143 608411.8412999995, 171387.0251000002 609095.5445000008, 171583.35049999878 609133.7063000016))"
trend_2015_25.46,300402,3,402,675,762.54,87.54,-27.98,2018,- - - - - -,3,,,"POLYGON ((171706.00679999962 609137.5384999998, 171754.8013000004 608439.7424999997, 171555.2884999998 608425.7910999991, 171506.49390000105 609123.5872999988, 171706.00679999962 609137.5384999998))"
trend_2015_25.47,300420,3,420,725,919.09,194.09,-20.85,2024,- - - - - -,3,,,"POLYGON ((171904.00679999962 609149.5383000001, 171940.36730000004 608629.5581, 171740.85449999943 608615.6068000011, 171704.49390000105 609135.5870999992, 171904.00679999962 609149.5383000001))"
trend_2015_25.48,300440,3,440,770,1079.53,309.53,-9.09,>2025,- - - - - -,3,,,"POLYGON ((172104.00690000132 609161.5384999998, 172119.8588999994 608934.8420999981, 171920.3460999988 608920.8907999992, 171904.4941000007 609147.5872999988, 172104.00690000132 609161.5384999998))"
trend_2015_25.49,300460,3,460,810,1205.28,395.28,0.96,-,- - - - - -,1,,,"POLYGON ((172103.49390000105 609158.5868999995, 172101.8198999986 609182.5284999982, 172301.3328000009 609196.4798000008, 172303.00679999962 609172.5381000005, 172103.49390000105 609158.5868999995))"
trend_2015_25.50,300480,3,480,850,1317.77,467.77,14.31,-,- - - - - -,1,,,"POLYGON ((172304.49390000105 609170.5872999988, 172279.5384999998 609527.4659000002, 172479.0513000004 609541.4173000008, 172504.00679999962 609184.5388000011, 172304.49390000105 609170.5872999988))"
trend_2015_25.51,300500,3,500,830,1376.28,546.28,21.37,-,- - - - - -,1,,,"POLYGON ((172539.1548999995 609187.8852999993, 172520.50989999995 609721.8099000007, 172720.38789999858 609728.7897999994, 172739.0331000015 609194.8652999997, 172539.1548999995 609187.8852999993))"
trend_2015_25.52,300520,3,520,790,1417.74,627.74,29.17,-,- - - - - -,1,,,"POLYGON ((172785.000500001 609193.0001000017, 172785.000500001 609922.2501000017, 172985.000500001 609922.2501000017, 172985.000500001 609193.0001000017, 172785.000500001 609193.0001000017))"
trend_2015_25.53,300540,3,540,780,1411.83,631.83,32.79,-,- - - - - -,1,,,"POLYGON ((172981.9998999983 609193.0001000017, 172981.9998999983 609943.0001000017, 173181.9998999983 609943.0001000017, 173181.9998999983 609193.0001000017, 172981.9998999983 609193.0001000017))"
trend_2015_25.54,300560,3,560,680,1343.02,663.02,30.56,-,- - - - - -,1,,,"POLYGON ((173177.00030000135 609193.0001000017, 173177.00030000135 609943.0001000017, 173377.00030000135 609943.0001000017, 173377.00030000135 609193.0001000017, 173177.00030000135 609193.0001000017))"
trend_2015_25.55,300580,3,580,650,1203.26,553.26,20.85,-,- - - - - -,1,,,"POLYGON ((173378.00030000135 609193.0001000017, 173378.00030000135 609714.2501000017, 173578.00030000135 609714.2501000017, 173578.00030000135 609193.0001000017, 173378.00030000135 609193.0001000017))"
trend_2015_25.56,300600,3,600,575,1083.13,508.13,9.85,-,- - - - - -,1,,,"POLYGON ((173558.56210000068 609191.1301000006, 173554.26449999958 609437.3425000012, 173754.23409999907 609440.8330999985, 173758.53180000186 609194.6204999983, 173558.56210000068 609191.1301000006))"
trend_2015_25.57,300620,3,620,540,941.2,401.2,-1.61,>2025,- - - - - -,3,,,"POLYGON ((173943.03290000185 609201.8652999997, 173944.4375 609161.6398000009, 173744.5593000017 609154.6598999985, 173743.15480000153 609194.8852999993, 173943.03290000185 609201.8652999997))"
trend_2015_25.58,300640,3,640,475,873.94,398.94,-4.2,>2025,- - - - - -,3,,,"POLYGON ((174143.03290000185 609207.8652999997, 174146.69729999825 609102.929299999, 173946.81909999996 609095.9492999986, 173943.15480000153 609200.8854999989, 174143.03290000185 609207.8652999997))"
trend_2015_25.59,300660,3,660,425,789.07,364.07,-10.95,>2025,- - - - - -,3,,,"POLYGON ((174343.03290000185 609213.8649000004, 174352.58680000156 608940.2818000019, 174152.70850000158 608933.3018000014, 174143.15480000153 609206.8849, 174343.03290000185 609213.8649000004))"
trend_2015_25.60,300680,3,680,400,696.29,296.29,-17.33,>2025,- - - - - -,3,,,"POLYGON ((174543.03290000185 609219.8649000004, 174558.15309999883 608786.878899999, 174358.27490000054 608779.8990999982, 174343.15480000153 609212.8850999996, 174543.03290000185 609219.8649000004))"
trend_2015_25.61,300700,3,700,350,642.32,292.32,-18.57,>2025,- - - - - -,3,,,"POLYGON ((174743.03290000185 609225.8652999997, 174759.2351000011 608761.8979000002, 174559.35689999908 608754.9180999994, 174543.15480000153 609218.8852999993, 174743.03290000185 609225.8652999997))"
trend_2015_25.62,300720,3,720,325,581.98,256.98,-21.7,>2025,- - - - - -,3,,,"POLYGON ((174913.00649999827 609241.5383000001, 174950.84950000048 608700.3599000014, 174751.33680000156 608686.4087999985, 174713.49379999936 609227.5870999992, 174913.00649999827 609241.5383000001))"
trend_2015_25.63,300740,3,740,275,512.35,237.35,-26.93,2023,- - - - - -,3,,,"POLYGON ((175113.00679999962 609255.5381000005, 175159.97030000016 608583.9281000011, 174960.4572999999 608569.9767999984, 174913.49390000105 609241.5868000016, 175113.00679999962 609255.5381000005))"
trend_2015_25.64,300760,3,760,225,457.9,232.9,-30.74,2022,- - - - - -,3,,,"POLYGON ((175312.00690000132 609268.5381000005, 175364.32429999858 608520.3651, 175164.8112999983 608506.4138999991, 175112.4941000007 609254.5868999995, 175312.00690000132 609268.5381000005))"
trend_2015_25.65,300780,3,780,200,444.75,244.75,-27.43,2023,- - - - - -,3,,,"POLYGON ((175512.00679999962 609282.5383000001, 175559.84230000153 608598.4589000009, 175360.32950000092 608584.5075000003, 175312.49390000105 609268.5870999992, 175512.00679999962 609282.5383000001))"
trend_2015_25.66,300800,3,800,150,437.12,287.12,-23.53,>2025,- - - - - -,3,,,"POLYGON ((175728.51929999888 609294.8590999991, 175759.30590000004 608707.4153000005, 175559.5800999999 608696.9481000006, 175528.7932999991 609284.3918999992, 175728.51929999888 609294.8590999991))"
trend_2015_25.67,300820,3,820,130,463.77,333.77,-16.78,>2025,- - - - - -,3,,,"POLYGON ((175960.53189999983 609295.6202999987, 175967.8531000018 608876.1840999983, 175767.88379999995 608872.6937999986, 175760.56230000034 609292.129900001, 175960.53189999983 609295.6202999987))"
trend_2015_25.68,300840,3,840,100,443.29,343.29,-12.9,>2025,- - - - - -,3,,,"POLYGON ((176160.5320999995 609298.6204999983, 176166.16050000116 608976.1697999984, 175966.19090000167 608972.679299999, 175960.5625 609295.1301000006, 176160.5320999995 609298.6204999983))"
trend_2015_25.69,300860,3,860,80,434.58,354.58,-7.88,>2025,- - - - - -,3,,,"POLYGON ((176361.53189999983 609301.6204999983, 176364.9701000005 609104.6508000009, 176165.000500001 609101.1601000018, 176161.56230000034 609298.1301000006, 176361.53189999983 609301.6204999983))"
trend_2015_25.70,300880,3,880,60,427.34,367.34,-2.23,>2025,- - - - - -,3,,,"POLYGON ((176561.5320999995 609303.620099999, 176562.504900001 609247.878800001, 176362.53550000116 609244.3880999982, 176361.5625 609300.1297999993, 176561.5320999995 609303.620099999))"
trend_2015_25.71,300900,3,900,50,430.42,380.42,4.58,-,- - - - - -,1,,,"POLYGON ((176560.5625 609303.1303000003, 176558.564100001 609417.6127999984, 176758.53379999846 609421.1033000015, 176760.5320999995 609306.6207999997, 176560.5625 609303.1303000003))"
trend_2015_25.72,300920,3,920,20,409.69,389.69,7.89,-,- - - - - -,1,,,"POLYGON ((176760.56230000034 609306.129900001, 176757.11989999935 609503.3498999998, 176957.08949999884 609506.8405000009, 176960.53189999983 609309.6204999983, 176760.56230000034 609306.129900001))"
trend_2015_25.73,300940,3,940,20,387.97,367.97,12.09,-,- - - - - -,1,,,"POLYGON ((176960.5625 609309.1301000006, 176955.2875000015 609611.3341000006, 177155.25710000098 609614.8244999982, 177160.5320999995 609312.6204999983, 176960.5625 609309.1301000006))"
trend_2015_25.74,300960,3,960,30,367.26,337.26,15.33,-,- - - - - -,1,,,"POLYGON ((177161.56230000034 609312.129900001, 177154.8737999983 609695.3214999996, 177354.84329999983 609698.8121000007, 177361.53189999983 609315.6204999983, 177161.56230000034 609312.129900001))"
trend_2015_25.75,300980,3,980,40,337.25,297.25,17.2,-,- - - - - -,1,,,"POLYGON ((177360.56230000034 609315.1297999993, 177353.05790000036 609745.064100001, 177553.0273000002 609748.5548, 177560.53189999983 609318.620099999, 177360.56230000034 609315.1297999993))"
trend_2015_25.76,301000,3,1000,50,309.36,259.36,18.09,-,- - - - - -,1,,,"POLYGON ((177561.5625 609318.1303000003, 177553.6697999984 609770.3112999983, 177753.63910000026 609773.8018999994, 177761.5320999995 609321.6207999997, 177561.5625 609318.1303000003))"
trend_2015_25.77,301020,3,1020,48,286.11,238.11,19.81,-,- - - - - -,1,,,"POLYGON ((177784.5625 609321.129900001, 177775.91910000145 609816.3044999987, 177975.8887999989 609819.7950999998, 177984.5320999995 609324.6204999983, 177784.5625 609321.129900001))"
trend_2015_25.78,301040,3,1040,30,266.38,236.38,21.45,-,- - - - - -,1,,,"POLYGON ((177984.56230000034 609324.1297999993, 177975.2034999989 609860.2980999984, 178175.17309999838 609863.7884999998, 178184.53189999983 609327.620099999, 177984.56230000034 609324.1297999993))"
trend_2015_25.79,301060,3,1060,22,233.32,211.32,20.22,-,- - - - - -,1,,,"POLYGON ((178181.56210000068 609327.1303000003, 178172.7399000004 609832.5533000007, 178372.70949999988 609836.0438000001, 178381.53180000186 609330.6207999997, 178181.56210000068 609327.1303000003))"
trend_2015_25.80,301080,3,1080,38,236.72,198.72,23.38,-,- - - - - -,1,,,"POLYGON ((178381.56210000068 609329.129900001, 178371.36129999906 609913.5408999994, 178571.33080000058 609917.0313000008, 178581.53180000186 609332.6204999983, 178381.56210000068 609329.129900001))"
trend_2015_25.81,301100,3,1100,32,211.38,179.38,20.93,-,- - - - - -,1,,,"POLYGON ((178546.7932999991 609327.3914999999, 178519.40850000083 609849.9244999997, 178719.13430000097 609860.3918000013, 178746.51929999888 609337.8588000014, 178546.7932999991 609327.3914999999))"
trend_2015_25.82,301120,3,1120,2,172.05,170.05,19,-,- - - - - -,1,,,"POLYGON ((178724.49379999936 609341.5872999988, 178691.35929999873 609815.4301000014, 178890.87209999934 609829.3812999986, 178924.00649999827 609355.5384999998, 178724.49379999936 609341.5872999988))"
trend_2015_25.83,301140,3,1140,-7,161.12,168.12,18.18,-,- - - - - -,1,,,"POLYGON ((178891.22480000183 609354.4721000008, 178851.61250000075 609807.2424999997, 179050.8515000008 609824.6737999991, 179090.46379999816 609371.9032999985, 178891.22480000183 609354.4721000008))"
trend_2015_25.84,301160,3,1160,-16,144.12,160.12,20.27,-,- - - - - -,1,,,"POLYGON ((179090.22480000183 609371.4725000001, 179046.05849999934 609876.2941000015, 179245.2974999994 609893.7252999991, 179289.46379999816 609388.9034999982, 179090.22480000183 609371.4725000001))"
trend_2015_25.85,301180,3,1180,-30,89.2,119.2,7.25,-,- - - - - -,1,,,"POLYGON ((179291.22480000183 609388.4723000005, 179275.4277999997 609569.0324999988, 179474.66679999977 609586.4637999982, 179490.46379999816 609405.9034999982, 179291.22480000183 609388.4723000005))"
trend_2015_25.86,301200,3,1200,-30,92.83,122.83,12.9,-,- - - - - -,1,,,"POLYGON ((179489.22430000082 609405.4721000008, 179461.1165000014 609726.7448999994, 179660.35550000146 609744.1761000007, 179688.46330000088 609422.9032999985, 179489.22430000082 609405.4721000008))"
trend_2015_25.87,301220,3,1220,-25,54.25,79.25,6.14,-,- - - - - -,1,,,"POLYGON ((179706.49390000105 609425.5868000016, 179695.7862999998 609578.7129000016, 179895.2991000004 609592.6640999988, 179906.00679999962 609439.5381000005, 179706.49390000105 609425.5868000016))"
trend_2015_25.88,301240,3,1240,-34,46.7,80.7,6.54,-,- - - - - -,1,,,"POLYGON ((179904.49390000105 609442.5872999988, 179893.08879999816 609605.689100001, 180092.6015000008 609619.6402999982, 180104.00679999962 609456.5388000011, 179904.49390000105 609442.5872999988))"
trend_2015_25.89,301260,3,1260,-25,37.76,62.76,5.39,-,- - - - - -,1,,,"POLYGON ((180105.49390000105 609459.5870999992, 180096.09409999847 609594.0089000016, 180295.60689999908 609607.9600999989, 180305.00679999962 609473.5383000001, 180105.49390000105 609459.5870999992))"
trend_2015_25.90,301280,3,1280,-31,16.3,47.3,2.33,-,- - - - - -,1,,,"POLYGON ((180284.22450000048 609473.4719000012, 180279.14779999852 609531.5003000014, 180478.38679999858 609548.931499999, 180483.46350000054 609490.9030999988, 180284.22450000048 609473.4719000012))"
trend_2015_25.91,301300,3,1300,-38,20.55,58.55,6.6,-,- - - - - -,1,,,"POLYGON ((180483.22480000183 609490.4719000012, 180468.8438999988 609654.8440999985, 180668.08289999887 609672.2752999999, 180682.46379999816 609507.9030999988, 180483.22480000183 609490.4719000012))"
trend_2015_25.92,301320,3,1320,-34,26.26,60.26,9.49,-,- - - - - -,1,,,"POLYGON ((180700.49350000173 609510.5868999995, 180683.9439000003 609747.2589000016, 180883.45679999888 609761.2102999985, 180900.0062999986 609524.5381000005, 180700.49350000173 609510.5868999995))"
trend_2015_25.93,301340,3,1340,-34,21.89,55.89,9.84,-,- - - - - -,1,,,"POLYGON ((180899.49390000105 609527.5868999995, 180882.3337999992 609772.9877999984, 181081.84650000185 609786.9389000013, 181099.00679999962 609541.5381000005, 180899.49390000105 609527.5868999995))"
trend_2015_25.94,301360,3,1360,-41,17.8,58.8,7.9,-,- - - - - -,1,,,"POLYGON ((181082.22480000183 609541.4723000005, 181065.01150000095 609738.2208000012, 181264.250500001 609755.6519000009, 181281.46379999816 609558.9034999982, 181082.22480000183 609541.4723000005))"
trend_2015_25.95,301380,3,1380,-33,6.95,39.95,2.32,-,- - - - - -,1,,,"POLYGON ((181280.22430000082 609558.4723000005, 181275.16930000111 609616.2514999993, 181474.40830000117 609633.6827999987, 181479.46330000088 609575.9034999982, 181280.22430000082 609558.4723000005))"
trend_2015_25.96,200100,2,100,725,2409.1,1684.1,12.5,-,- - - - - -,1,,,"POLYGON ((205419.0331000015 608732.1349, 205408.12689999864 608419.8253000006, 205208.2487999983 608426.805300001, 205219.1548999995 608739.1149000004, 205419.0331000015 608732.1349))"
trend_2015_25.97,200101,2,101,705,2369.78,1664.78,-12.7,>2025,- - - - - -,3,,,"POLYGON ((205065.02479999885 608772.4558999985, 205125.60649999976 609084.1228, 205321.93189999834 609045.9609000012, 205261.35009999946 608734.2941000015, 205065.02479999885 608772.4558999985))"
trend_2015_25.98,200102,2,102,700,2221.52,1521.52,-18.51,>2025,- - - - - -,3,,,"POLYGON ((204918.01529999822 608829.5150999986, 205076.2853000015 609264.3579000011, 205264.2237999998 609195.9538000003, 205105.95389999822 608761.1110999994, 204918.01529999822 608829.5150999986))"
trend_2015_25.99,200103,2,103,689,2076.9,1387.9,-9.72,>2025,- - - - - -,3,,,"POLYGON ((204781.72580000013 608908.8564999998, 204899.53449999914 609121.3891000003, 205074.45850000158 609024.427099999, 204956.64979999885 608811.8944999985, 204781.72580000013 608908.8564999998))"
