FID,length,filenaam,vliegdatum,se_anno_cad_data,gdb_geomattr_data,shape
vlieglijnen_wadden_2008.173,24216,zee3_30,2008-07-05T00:00:00,,,"LINESTRING (191641.7969999984 607174.75, 169037.188000001 598488.75)"
vlieglijnen_wadden_2008.174,24976.6,zee3_31,2008-07-05T00:00:00,,,"LINESTRING (191167.188000001 606699.813000001, 167843.7659999989 597764)"
vlieglijnen_wadden_2008.175,24604.3,zee3_32,2008-07-05T00:00:00,,,"LINESTRING (192159.375 606789.75, 169192.125 597965.063000001)"
vlieglijnen_wadden_2008.176,24177.5,zee3_33,2008-07-05T00:00:00,,,"LINESTRING (191264.1409999989 606155.438000001, 168696.7659999989 597479.813000001)"
vlieglijnen_wadden_2008.177,23513.4,zee3_34,2008-07-05T00:00:00,,,"LINESTRING (191457.9530000016 605978.313000001, 169509.3590000011 597543.875)"
vlieglijnen_wadden_2008.178,24136.2,zee3_35,2008-07-05T00:00:00,,,"LINESTRING (191543.125 605713.063000001, 169004.313000001 597078.313000001)"
vlieglijnen_wadden_2008.179,24030.9,zee3_36,2008-07-05T00:00:00,,,"LINESTRING (192133.7340000011 605646.688000001, 169685.313000001 597070.438000001)"
vlieglijnen_wadden_2008.180,24202.9,zee3_37,2008-07-05T00:00:00,,,"LINESTRING (191610.2659999989 605190.375, 169019.9219999984 596503.688000001)"
vlieglijnen_wadden_2008.181,6391.41,zee3_38_1,2008-07-05T00:00:00,,,"LINESTRING (191873.7659999989 605291.5, 186604.5469999984 601674.125)"
vlieglijnen_wadden_2008.182,23355.2,zee3_38_2,2008-07-05T00:00:00,,,"LINESTRING (170040.0780000016 596602.75, 191837.3440000005 604989.938000001)"
vlieglijnen_wadden_2008.183,23403.7,zee3_38_3,2008-07-05T00:00:00,,,"LINESTRING (169990.5159999989 596581.625, 191836.2030000016 604977.938000001)"
vlieglijnen_wadden_2008.184,24373.5,zee3_39,2008-07-05T00:00:00,,,"LINESTRING (169041.125 595962, 191804.0309999995 604675.188000001)"
vlieglijnen_wadden_2008.185,23212.5,zee3_40,2008-07-05T00:00:00,,,"LINESTRING (191958.7969999984 604483.5, 170301.9059999995 596128.938000001)"
vlieglijnen_wadden_2008.186,24203.4,zee3_41_1,2008-07-05T00:00:00,,,"LINESTRING (191831.0309999995 604178.125, 169265.2030000016 595426.625)"
vlieglijnen_wadden_2008.187,24446.2,zee3_41_2,2008-07-05T00:00:00,,,"LINESTRING (191888.3909999989 604203.188000001, 169094.313000001 595368.875)"
vlieglijnen_wadden_2008.188,24246.4,zee3_42,2008-07-05T00:00:00,,,"LINESTRING (192766.9690000005 604222.375, 170144 595499.5)"
vlieglijnen_wadden_2008.189,25788.5,zee3_43,2008-07-05T00:00:00,,,"LINESTRING (193224.9840000011 604090.5, 169147.3590000011 594853.875)"
vlieglijnen_wadden_2008.190,23505.9,zee3_44,2008-07-05T00:00:00,,,"LINESTRING (192008.4530000016 603331.5, 170061.5469999984 594913.625)"
vlieglijnen_wadden_2008.191,25182.7,zee3_45,2008-07-05T00:00:00,,,"LINESTRING (192212.0940000005 603157.438000001, 168708.25 594116.625)"
vlieglijnen_wadden_2008.192,25057.3,zee3_46,2008-07-05T00:00:00,,,"LINESTRING (193385.313000001 603306.25, 169981.2030000016 594355.438000001)"
vlieglijnen_wadden_2008.193,24939.7,zee3_47,2008-07-05T00:00:00,,,"LINESTRING (192783.7659999989 602709.25, 169464.2659999989 593866.75)"
vlieglijnen_wadden_2008.194,24784.7,zee3_48,2008-07-05T00:00:00,,,"LINESTRING (193776.313000001 602820.625, 170611.3909999989 594007.688000001)"
vlieglijnen_wadden_2008.195,25404,zee3_49,2008-07-05T00:00:00,,,"LINESTRING (169374.0469999984 593216.375, 193107.7969999984 602275.875)"
vlieglijnen_wadden_2008.196,24360.1,zee3_50,2008-07-05T00:00:00,,,"LINESTRING (193672.1719999984 602252, 170956.0469999984 593454.688000001)"
vlieglijnen_wadden_2008.197,25036.4,zee3_51,2008-07-05T00:00:00,,,"LINESTRING (193032.2969999984 601744.75, 169695.938000001 592676.25)"
vlieglijnen_wadden_2008.198,24946.4,zee3_52,2008-07-05T00:00:00,,,"LINESTRING (194105.125 601888.875, 170864.9530000016 592821.438000001)"
vlieglijnen_wadden_2008.199,25577,zee3_53,2008-07-05T00:00:00,,,"LINESTRING (193308.813000001 601267.625, 169439.375 592078.875)"
vlieglijnen_wadden_2008.200,24715.7,zee3_54,2008-07-05T00:00:00,,,"LINESTRING (194051.875 601267.125, 170985.1559999995 592390.563000001)"
vlieglijnen_wadden_2008.201,25212,zee3_55,2008-07-05T00:00:00,,,"LINESTRING (193411.2809999995 600766.25, 169891.313000001 591685.625)"
vlieglijnen_wadden_2008.202,21749.8,zee3_56,2008-07-05T00:00:00,,,"LINESTRING (191242.9219999984 599654.813000001, 170952.2030000016 591822.813000001)"
vlieglijnen_wadden_2008.203,21252,zee3_57,2008-07-05T00:00:00,,,"LINESTRING (190279.313000001 599002.063000001, 170442.5159999989 591376.375)"
vlieglijnen_wadden_2008.204,21008.9,zee3_58,2008-07-05T00:00:00,,,"LINESTRING (190970.813000001 598950.875, 171358.813000001 591418.125)"
vlieglijnen_wadden_2008.205,14636.8,zee3_59,2008-07-05T00:00:00,,,"LINESTRING (184296.563000001 596134.688000001, 170633.4059999995 590885.375)"
vlieglijnen_wadden_2008.206,13615.9,zee3_60,2008-07-05T00:00:00,,,"LINESTRING (184522.063000001 595891.5, 171798.4059999995 591043.563000001)"
vlieglijnen_wadden_2008.207,10792.9,zee3_61,2008-07-05T00:00:00,,,"LINESTRING (183291.7340000011 595184.688000001, 173217.1090000011 591313.188000001)"
vlieglijnen_wadden_2008.208,8240.01,zee3_62,2008-07-05T00:00:00,,,"LINESTRING (183278.2969999984 594860.688000001, 175582.1559999995 591916.688000001)"
vlieglijnen_wadden_2008.209,6234.24,zee3_63,2008-07-05T00:00:00,,,"LINESTRING (176342.625 591929.375, 182152.0469999984 594191.313000001)"
vlieglijnen_wadden_2008.210,6604.72,zee3_64,2008-07-05T00:00:00,,,"LINESTRING (183568.5940000005 594352.875, 177369.9840000011 592072.625)"
vlieglijnen_wadden_2008.211,6271.82,zee3_65,2008-07-05T00:00:00,,,"LINESTRING (182938.1559999995 593961.875, 177106.2190000005 591654.438000001)"
vlieglijnen_wadden_2008.212,5964.86,zee3_66,2008-07-05T00:00:00,,,"LINESTRING (183812.9530000016 593938.375, 178234.25 591827.063000001)"
vlieglijnen_wadden_2008.213,33700.1,zee1_52cr,,,,"LINESTRING (158119.7659999989 575473.625, 126847.9690000005 588034.375)"
vlieglijnen_wadden_2008.214,16564.8,zee1_53cr,,,,"LINESTRING (164883.375 584111.563000001, 148320.6719999984 583850.063000001)"
vlieglijnen_wadden_2008.215,27479.3,zee2_82cr,,,,"LINESTRING (186125.9219999984 588395.938000001, 169083.7340000011 609952.313000001)"
vlieglijnen_wadden_2008.216,13048.3,zee2_83cr,,,,"LINESTRING (190217.0469999984 596584.25, 185331.313000001 608683.375)"
vlieglijnen_wadden_2008.217,28068.8,zee2_84acr,,,,"LINESTRING (172940.5159999989 584491.75, 171482.25 612522.688000001)"
vlieglijnen_wadden_2008.218,32945.6,zee2_84bcr,,,,"LINESTRING (174177.5469999984 587013.313000001, 146817.563000001 605366.688000001)"
vlieglijnen_wadden_2008.219,12751.2,zee2_84ccr,,,,"LINESTRING (190213.2340000011 596667.938000001, 185381.938000001 608468.438000001)"
vlieglijnen_wadden_2008.220,29792.7,zee3_68acr,,,,"LINESTRING (173816.8909999989 587538.375, 147551.5469999984 601600.188000001)"
vlieglijnen_wadden_2008.221,31833.1,zee3_68bcr,,,,"LINESTRING (157151.1559999995 573409.875, 158945.188000001 605192.375)"
vlieglijnen_wadden_2008.222,3205.25,zee3_69cr,,,,"LINESTRING (174167.875 586986.375, 171517.9840000011 588789.625)"
vlieglijnen_wadden_2008.223,32691.6,zee3_70cr,,,,"LINESTRING (174195.7659999989 586976, 147049.625 605192.188000001)"
vlieglijnen_wadden_2008.224,21507.2,dollard_01,2008-07-25T00:00:00,,,"LINESTRING (254814.188000001 595960.563000001, 276261.375 597566.25)"
vlieglijnen_wadden_2008.225,21306.9,dollard_02,2008-07-25T00:00:00,,,"LINESTRING (277373.625 597362.563000001, 256124.4690000005 595795.125)"
vlieglijnen_wadden_2008.226,22562.3,dollard_03,2008-07-25T00:00:00,,,"LINESTRING (277941.375 597150.688000001, 255441.9840000011 595467.188000001)"
vlieglijnen_wadden_2008.227,22767.3,dollard_04,2008-07-25T00:00:00,,,"LINESTRING (278893.625 596969.25, 256191.5469999984 595247.375)"
vlieglijnen_wadden_2008.228,23142.1,dollard_05,2008-07-25T00:00:00,,,"LINESTRING (279346.438000001 596729.563000001, 256268.2969999984 595010.313000001)"
vlieglijnen_wadden_2008.229,24068.5,dollard_06,2008-07-25T00:00:00,,,"LINESTRING (280390.563000001 596563.438000001, 256388.7659999989 594773.375)"
vlieglijnen_wadden_2008.230,25379.6,dollard_07,2008-07-25T00:00:00,,,"LINESTRING (281358.188000001 596370.5, 256048.2190000005 594492.25)"
vlieglijnen_wadden_2008.231,24740.5,dollard_08,2008-07-25T00:00:00,,,"LINESTRING (281197.4690000005 596083.5, 256527.4059999995 594217.875)"
vlieglijnen_wadden_2008.232,25502.1,dollard_09,2008-07-25T00:00:00,,,"LINESTRING (281376.125 595822.563000001, 255946.875 593896.5)"
vlieglijnen_wadden_2008.233,25160.8,dollard_10,2008-07-25T00:00:00,,,"LINESTRING (281412.688000001 595569.938000001, 256325.0309999995 593652.813000001)"
vlieglijnen_wadden_2008.234,25050.3,dollard_11,2008-07-25T00:00:00,,,"LINESTRING (281132.9690000005 595282.75, 256153.8440000005 593395.938000001)"
vlieglijnen_wadden_2008.235,24727.4,dollard_12,2008-07-25T00:00:00,,,"LINESTRING (281309.2190000005 595017.688000001, 256651.1719999984 593167.625)"
vlieglijnen_wadden_2008.236,25406.8,dollard_13,2008-07-25T00:00:00,,,"LINESTRING (281873.5 594963.438000001, 256555.7340000011 592838.313000001)"
vlieglijnen_wadden_2008.237,22736.4,dollard_14,2008-07-25T00:00:00,,,"LINESTRING (280628.2809999995 594393.438000001, 257953.125 592725.25)"
vlieglijnen_wadden_2008.238,22272.8,dollard_15,2008-07-26T00:00:00,,,"LINESTRING (258644.125 592514.813000001, 280855.813000001 594163.875)"
vlieglijnen_wadden_2008.239,21812.5,dollard_16,2008-07-26T00:00:00,,,"LINESTRING (281058.563000001 593933.063000001, 259308.188000001 592288)"
vlieglijnen_wadden_2008.240,20340.2,dollard_17,2008-07-26T00:00:00,,,"LINESTRING (280704.9059999995 593636.375, 260421.2340000011 592121.375)"
vlieglijnen_wadden_2008.241,19536.9,dollard_18,2008-07-26T00:00:00,,,"LINESTRING (281071.5 593403.063000001, 261593.313000001 591889.25)"
vlieglijnen_wadden_2008.242,19015.2,dollard_19,2008-07-26T00:00:00,,,"LINESTRING (281109.125 593131.063000001, 262148.5 591691)"
vlieglijnen_wadden_2008.243,17663.6,dollard_20,2008-07-26T00:00:00,,,"LINESTRING (280905.4690000005 592852.063000001, 263292.875 591510.25)"
vlieglijnen_wadden_2008.244,16629.5,dollard_21,2008-07-26T00:00:00,,,"LINESTRING (280801.688000001 592602.375, 264220.8440000005 591331)"
vlieglijnen_wadden_2008.245,15695.3,dollard_22,2008-07-26T00:00:00,,,"LINESTRING (280973.375 592325.875, 265321.4690000005 591159)"
vlieglijnen_wadden_2008.246,14768.1,dollard_23,2008-07-26T00:00:00,,,"LINESTRING (280796.063000001 592031.063000001, 266066.1559999995 590970.125)"
vlieglijnen_wadden_2008.247,15042.2,dollard_24,2008-07-26T00:00:00,,,"LINESTRING (280946.2809999995 591795.313000001, 265946.3440000005 590668.813000001)"
vlieglijnen_wadden_2008.248,14941.7,dollard_25,2008-07-26T00:00:00,,,"LINESTRING (280720.3440000005 591517.313000001, 265819.688000001 590410)"
vlieglijnen_wadden_2008.249,14804.9,dollard_26,2008-07-26T00:00:00,,,"LINESTRING (280785.9059999995 591267.313000001, 266023.9690000005 590139.813000001)"
vlieglijnen_wadden_2008.250,14902.5,dollard_27,2008-07-26T00:00:00,,,"LINESTRING (265832.6559999995 589883.063000001, 280694.125 590988.313000001)"
vlieglijnen_wadden_2008.251,14720.1,dollard_28,2008-07-26T00:00:00,,,"LINESTRING (280762.563000001 590720.625, 266084.75 589605.563000001)"
vlieglijnen_wadden_2008.252,14646.8,dollard_29,2008-07-26T00:00:00,,,"LINESTRING (280445.375 590436.938000001, 265839.25 589345.75)"
vlieglijnen_wadden_2008.253,15238,dollard_30,2008-07-26T00:00:00,,,"LINESTRING (280915.3440000005 590202.063000001, 265720.375 589058.25)"
vlieglijnen_wadden_2008.254,15207.4,dollard_31,2008-07-27T00:00:00,,,"LINESTRING (280751.25 589909.625, 265585.3440000005 588786.688000001)"
vlieglijnen_wadden_2008.255,15125.1,dollard_32,2008-07-27T00:00:00,,,"LINESTRING (280917.25 589658.688000001, 265833.875 588535.688000001)"
vlieglijnen_wadden_2008.256,14948.9,dollard_33,2008-07-27T00:00:00,,,"LINESTRING (280498.813000001 589367.125, 265591.063000001 588259.063000001)"
vlieglijnen_wadden_2008.257,15307.8,dollard_34,2008-07-27T00:00:00,,,"LINESTRING (280928.563000001 589145.438000001, 265664.75 587985.813000001)"
vlieglijnen_wadden_2008.258,15038.1,dollard_35,2008-07-27T00:00:00,,,"LINESTRING (280709.1559999995 588844.063000001, 265712.188000001 587732.5)"
vlieglijnen_wadden_2008.259,15015.6,dollard_36,2008-07-27T00:00:00,,,"LINESTRING (280765.3440000005 588595.75, 265791.875 587471.438000001)"
vlieglijnen_wadden_2008.260,15017.9,dollard_37,2008-07-27T00:00:00,,,"LINESTRING (280660.813000001 588312.813000001, 265683.5309999995 587209.188000001)"
vlieglijnen_wadden_2008.261,14740.9,dollard_38,2008-07-27T00:00:00,,,"LINESTRING (280984.188000001 588083.813000001, 266285.7190000005 586965.563000001)"
vlieglijnen_wadden_2008.262,14596.8,dollard_39,2008-07-27T00:00:00,,,"LINESTRING (280488.2190000005 587763.75, 265930.688000001 586693.5)"
vlieglijnen_wadden_2008.263,13842.9,dollard_40,2008-07-27T00:00:00,,,"LINESTRING (280761.5309999995 587535.625, 266958 586492.125)"
vlieglijnen_wadden_2008.264,13017.9,dollard_41,2008-07-27T00:00:00,,,"LINESTRING (280321.5309999995 587223.125, 267339.3440000005 586259.313000001)"
vlieglijnen_wadden_2008.265,13334,dollard_42,2008-07-27T00:00:00,,,"LINESTRING (280846.9690000005 587009.625, 267550.938000001 586003.5)"
vlieglijnen_wadden_2008.266,13818.6,dollard_43,2008-07-28T00:00:00,,,"LINESTRING (280632.8440000005 586724.25, 266852.0940000005 585701.813000001)"
vlieglijnen_wadden_2008.267,12781.6,dollard_44,2008-07-28T00:00:00,,,"LINESTRING (280965.063000001 586484.75, 268220.688000001 585509.688000001)"
vlieglijnen_wadden_2008.268,12450,dollard_45,2008-07-28T00:00:00,,,"LINESTRING (280422.7809999995 586167.688000001, 268006.2190000005 585255.5)"
vlieglijnen_wadden_2008.269,11777.2,dollard_46,2008-07-28T00:00:00,,,"LINESTRING (281024.188000001 585964.313000001, 269280.5940000005 585075.313000001)"
vlieglijnen_wadden_2008.270,11869.7,dollard_47,2008-07-28T00:00:00,,,"LINESTRING (280268.125 585619.313000001, 268430.25 584750.75)"
vlieglijnen_wadden_2008.271,10068.1,dollard_48,2008-07-28T00:00:00,,,"LINESTRING (280166.7190000005 585361.063000001, 270126.625 584610.313000001)"
vlieglijnen_wadden_2008.272,10397.6,dollard_49,2008-07-28T00:00:00,,,"LINESTRING (280163.188000001 585090.25, 269794.188000001 584319.063000001)"
vlieglijnen_wadden_2008.273,9701.7,dollard_50,2008-07-28T00:00:00,,,"LINESTRING (281076.0309999995 584910.938000001, 271402.7809999995 584168.438000001)"
vlieglijnen_wadden_2008.274,9137.07,dollard_51,2008-07-28T00:00:00,,,"LINESTRING (280343.75 584563.063000001, 271231.188000001 583894.313000001)"
vlieglijnen_wadden_2008.275,7474.12,dollard_52,2008-07-28T00:00:00,,,"LINESTRING (281049.0940000005 584378.313000001, 273597.375 583800.125)"
vlieglijnen_wadden_2008.276,4828.25,dollard_53,2008-07-28T00:00:00,,,"LINESTRING (278733.563000001 583923.375, 273919.875 583548.688000001)"
vlieglijnen_wadden_2008.277,3964.39,dollard_56,2008-07-28T00:00:00,,,"LINESTRING (258336.7340000011 595939.125, 254381.5 595669.875)"
vlieglijnen_wadden_2008.278,11463.1,eems_01,2008-07-25T00:00:00,,,"LINESTRING (247245.688000001 610370.688000001, 244268.063000001 621440.313000001)"
vlieglijnen_wadden_2008.279,15584.5,eems_02,2008-07-25T00:00:00,,,"LINESTRING (248427.5469999984 607207.875, 244286.313000001 622232.063000001)"
vlieglijnen_wadden_2008.280,15823.5,eems_03,2008-07-25T00:00:00,,,"LINESTRING (248956.5309999995 606319.813000001, 244719.0159999989 621565.313000001)"
vlieglijnen_wadden_2008.281,16191.6,eems_04,2008-07-25T00:00:00,,,"LINESTRING (249103.563000001 606797.438000001, 244776.0469999984 622400)"
vlieglijnen_wadden_2008.282,15780.4,eems_05,2008-07-25T00:00:00,,,"LINESTRING (249521.188000001 606273.5, 245312.625 621482.313000001)"
vlieglijnen_wadden_2008.283,16863.5,eems_06,2008-07-25T00:00:00,,,"LINESTRING (249696.3440000005 606627.375, 245186.1409999989 622876.563000001)"
vlieglijnen_wadden_2008.284,16184.1,eems_07,2008-07-25T00:00:00,,,"LINESTRING (250211.3280000016 605794.625, 245883.1090000011 621389.25)"
vlieglijnen_wadden_2008.285,17204.4,eems_08,2008-07-25T00:00:00,,,"LINESTRING (250368.4840000011 606147.25, 245801.7659999989 622734.438000001)"
vlieglijnen_wadden_2008.286,16352.3,eems_09,2008-07-25T00:00:00,,,"LINESTRING (250789.7340000011 605635.75, 246434.563000001 621397.438000001)"
vlieglijnen_wadden_2008.287,16960.8,eems_10,2008-07-25T00:00:00,,,"LINESTRING (250982.5159999989 605924.375, 246475.6409999989 622275.438000001)"
vlieglijnen_wadden_2008.288,17175.8,eems_11,2008-07-25T00:00:00,,,"LINESTRING (251556.0309999995 604842.313000001, 246971.5940000005 621395)"
vlieglijnen_wadden_2008.289,17242.7,eems_12,2008-07-25T00:00:00,,,"LINESTRING (251700.125 605315.563000001, 247109.5940000005 621936)"
vlieglijnen_wadden_2008.290,16824.6,eems_13,2008-07-25T00:00:00,,,"LINESTRING (252004.0469999984 605173.188000001, 247551.8440000005 621398)"
vlieglijnen_wadden_2008.291,17409.5,eems_14,2008-07-25T00:00:00,,,"LINESTRING (252435.7340000011 604691.313000001, 247802.9059999995 621473.063000001)"
vlieglijnen_wadden_2008.292,27260.7,eems_15,2008-07-25T00:00:00,,,"LINESTRING (255213.313000001 595663.125, 247928.875 621932.5)"
vlieglijnen_wadden_2008.293,27792,eems_17,2008-07-25T00:00:00,,,"LINESTRING (255524.9840000011 595515.813000001, 248099.313000001 622297.438000001)"
vlieglijnen_wadden_2008.294,27290.3,eems_18,2008-07-25T00:00:00,,,"LINESTRING (255903.0159999989 595142.125, 248621.8280000016 621443.125)"
vlieglijnen_wadden_2008.295,27478.6,eems_19,2008-07-25T00:00:00,,,"LINESTRING (256132.3909999989 595175.563000001, 248843.4059999995 621669.813000001)"
vlieglijnen_wadden_2008.296,28016.1,eems_20,2008-07-25T00:00:00,,,"LINESTRING (256633.5940000005 594324.188000001, 249204.8280000016 621337.438000001)"
vlieglijnen_wadden_2008.297,26880.5,eems_21,2008-07-25T00:00:00,,,"LINESTRING (256582.5780000016 595520.438000001, 249456.2659999989 621439.063000001)"
vlieglijnen_wadden_2008.298,27426.1,eems_22,2008-07-25T00:00:00,,,"LINESTRING (257110.813000001 594745.188000001, 249778.938000001 621173.063000001)"
vlieglijnen_wadden_2008.299,27151,eems_23,2008-07-25T00:00:00,,,"LINESTRING (257248.2659999989 595282.375, 249980.5309999995 621442.625)"
vlieglijnen_wadden_2008.300,10667.6,eems_24_1,2008-07-26T00:00:00,,,"LINESTRING (257478.6559999995 595315.438000001, 254673.0780000016 605607.5)"
vlieglijnen_wadden_2008.301,27425.5,eems_24_2,2008-07-26T00:00:00,,,"LINESTRING (257515.813000001 595237.563000001, 250208.0469999984 621671.563000001)"
vlieglijnen_wadden_2008.302,26951.1,eems_25,2008-07-25T00:00:00,,,"LINESTRING (257759.9219999984 595372.875, 250584.063000001 621351.063000001)"
vlieglijnen_wadden_2008.303,27080.6,eems_26,2008-07-25T00:00:00,,,"LINESTRING (258084.875 595153.375, 250882.1090000011 621258.5)"
vlieglijnen_wadden_2008.304,27003.8,eems_27,2008-07-25T00:00:00,,,"LINESTRING (258290.3590000011 595400.813000001, 251095.7030000016 621428.5)"
vlieglijnen_wadden_2008.305,26761.9,eems_28,2008-07-25T00:00:00,,,"LINESTRING (258580.5159999989 595323.688000001, 251451.3440000005 621118.5)"
vlieglijnen_wadden_2008.306,26838.5,eems_29,2008-07-25T00:00:00,,,"LINESTRING (258826.7340000011 595506, 251652.9840000011 621368)"
vlieglijnen_wadden_2008.307,27266,eems_30,2008-07-25T00:00:00,,,"LINESTRING (259199.375 595153.438000001, 251926.9219999984 621431.688000001)"
vlieglijnen_wadden_2008.308,28595.8,eems_31,2008-07-25T00:00:00,,,"LINESTRING (259395.1090000011 595431, 251759.3909999989 622988.5)"
vlieglijnen_wadden_2008.309,26747.5,eems_32,2008-07-25T00:00:00,,,"LINESTRING (259697.0469999984 595357.313000001, 252558.875 621134.688000001)"
vlieglijnen_wadden_2008.310,27003.6,eems_33,2008-07-25T00:00:00,,,"LINESTRING (259945.7340000011 595388.813000001, 252760.5159999989 621418.938000001)"
vlieglijnen_wadden_2008.311,26508.8,eems_34,2008-07-25T00:00:00,,,"LINESTRING (260206.1559999995 595398.875, 253171.9059999995 620957.375)"
vlieglijnen_wadden_2008.312,26779,eems_35,2008-07-25T00:00:00,,,"LINESTRING (260521.6719999984 595289.375, 253396.1559999995 621103)"
vlieglijnen_wadden_2008.313,26338.6,eems_36,2008-07-25T00:00:00,,,"LINESTRING (260705.4059999995 595537.438000001, 253719.1719999984 620932.563000001)"
vlieglijnen_wadden_2008.314,26179.4,eems_37,2008-07-25T00:00:00,,,"LINESTRING (261033.2659999989 595421.125, 254059.4059999995 620654.563000001)"
vlieglijnen_wadden_2008.315,27129,eems_38,2008-07-25T00:00:00,,,"LINESTRING (261472.188000001 594877.375, 254245.375 621026.125)"
vlieglijnen_wadden_2008.316,26429.5,eems_39,2008-07-25T00:00:00,,,"LINESTRING (261548.9219999984 595581.25, 254502 621053.938000001)"
vlieglijnen_wadden_2008.317,26666.4,eems_40,2008-07-27T00:00:00,,,"LINESTRING (261849.2969999984 595446.75, 254763.3440000005 621154.438000001)"
vlieglijnen_wadden_2008.318,26422.5,eems_41,2008-07-26T00:00:00,,,"LINESTRING (262068.0309999995 595742.875, 254999.3590000011 621202.313000001)"
vlieglijnen_wadden_2008.319,26489.7,eems_42,2008-07-26T00:00:00,,,"LINESTRING (262464.3440000005 595314.563000001, 255368.2190000005 620836.063000001)"
vlieglijnen_wadden_2008.320,26651.9,eems_43,2008-07-26T00:00:00,,,"LINESTRING (262671.438000001 595507, 255591.7659999989 621201.375)"
vlieglijnen_wadden_2008.321,26448,eems_44,2008-07-26T00:00:00,,,"LINESTRING (263017.688000001 595449.5, 255897.1559999995 620921)"
vlieglijnen_wadden_2008.322,26340.8,eems_45,2008-07-26T00:00:00,,,"LINESTRING (263290.25 595530.25, 256189.1559999995 620895.813000001)"
vlieglijnen_wadden_2008.323,26520.1,eems_46,2008-07-26T00:00:00,,,"LINESTRING (263596.7190000005 595289.875, 256454.1559999995 620830)"
vlieglijnen_wadden_2008.324,26533.3,eems_47,2008-07-26T00:00:00,,,"LINESTRING (263795.125 595502.563000001, 256689.9530000016 621066.813000001)"
vlieglijnen_wadden_2008.325,26612.8,eems_48,2008-07-27T00:00:00,,,"LINESTRING (264038.4059999995 595594, 256937.7659999989 621242)"
vlieglijnen_wadden_2008.326,26267.1,eems_49,2008-07-27T00:00:00,,,"LINESTRING (264214.0940000005 595937.063000001, 257233.625 621259.625)"
vlieglijnen_wadden_2008.327,26093.1,eems_50,2008-07-27T00:00:00,,,"LINESTRING (264511.813000001 595815.125, 257609.5940000005 620978.75)"
vlieglijnen_wadden_2008.328,24587.8,eems_51,2008-07-27T00:00:00,,,"LINESTRING (264425.7190000005 597122, 257921.7340000011 620834)"
vlieglijnen_wadden_2008.329,23790.6,eems_52,2008-07-27T00:00:00,,,"LINESTRING (264499.875 597893.875, 258171.1559999995 620827.25)"
vlieglijnen_wadden_2008.330,22859,eems_53,2008-07-27T00:00:00,,,"LINESTRING (264427.2190000005 599165.563000001, 258326.4059999995 621195.375)"
vlieglijnen_wadden_2008.331,21600.7,eems_54,2008-07-27T00:00:00,,,"LINESTRING (264463.625 600044.438000001, 258703.3590000011 620862.938000001)"
vlieglijnen_wadden_2008.332,20987.3,eems_55,2008-07-27T00:00:00,,,"LINESTRING (264437.75 601148.938000001, 258824.813000001 621371.75)"
vlieglijnen_wadden_2008.333,19737.6,eems_56,2008-07-27T00:00:00,,,"LINESTRING (264510.0309999995 601868.25, 259228.5309999995 620886.063000001)"
vlieglijnen_wadden_2008.334,18396.9,eems_57,2008-07-27T00:00:00,,,"LINESTRING (264409.7809999995 603222.5, 259515.2809999995 620956.313000001)"
vlieglijnen_wadden_2008.335,17265.1,eems_58,2008-07-27T00:00:00,,,"LINESTRING (264437.6559999995 604111.188000001, 259818.875 620747)"
vlieglijnen_wadden_2008.336,16659.6,eems_59,2008-07-27T00:00:00,,,"LINESTRING (264529.063000001 604759.5, 260077.9840000011 620813.5)"
vlieglijnen_wadden_2008.337,16324.6,eems_60,2008-07-27T00:00:00,,,"LINESTRING (264746.563000001 604971.875, 260376.938000001 620700.813000001)"
vlieglijnen_wadden_2008.338,15756.1,eems_61,2008-07-27T00:00:00,,,"LINESTRING (264764.3440000005 605896.188000001, 260556.063000001 621079.938000001)"
vlieglijnen_wadden_2008.339,14748.4,eems_62,2008-07-27T00:00:00,,,"LINESTRING (264927.5940000005 606306.813000001, 260987.563000001 620519.188000001)"
vlieglijnen_wadden_2008.340,14802.8,eems_63,2008-07-27T00:00:00,,,"LINESTRING (264988.313000001 607071.563000001, 261049.4840000011 621340.688000001)"
vlieglijnen_wadden_2008.341,14027.8,eems_64,2008-07-27T00:00:00,,,"LINESTRING (265204.2190000005 607282.875, 261454.063000001 620800.125)"
vlieglijnen_wadden_2008.342,12906,eems_65,2008-07-27T00:00:00,,,"LINESTRING (265128.1559999995 608506.5, 261702.438000001 620949.563000001)"
vlieglijnen_wadden_2008.343,12292,eems_66,2008-07-27T00:00:00,,,"LINESTRING (265379.313000001 608627.813000001, 262085.875 620470.375)"
vlieglijnen_wadden_2008.344,12021,eems_67,2008-07-27T00:00:00,,,"LINESTRING (265375.1559999995 609632.75, 262169.75 621218.5)"
vlieglijnen_wadden_2008.345,11350.9,eems_68_1,2008-07-27T00:00:00,,,"LINESTRING (265636.563000001 609695.438000001, 262636.5309999995 620642.688000001)"
vlieglijnen_wadden_2008.346,11781.4,eems_68_2,2008-07-28T00:00:00,,,"LINESTRING (265824.7809999995 609050.563000001, 262684.875 620405.813000001)"
vlieglijnen_wadden_2008.347,10978.2,eems_69,2008-07-28T00:00:00,,,"LINESTRING (265607.3440000005 610811.375, 262707.438000001 621399.688000001)"
vlieglijnen_wadden_2008.348,9391.37,eems_70,2008-07-28T00:00:00,,,"LINESTRING (265704.75 611474.625, 263227.25 620533.313000001)"
