OBJECTTYPE,ID,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,STATUS,KM_GEOCODE,KM_GEOCODE_T,GEOKMT,OBJECTCODE,VERSIE,ROTATIE,X,Y,LATITUDE,LONGITUDE,KMLINT,KMLINT_OMSCHRIJVING,GELDIG_VANAF,PUBLICATIEDATUM
spoorhartpunt,11,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,1.4,"1,4",001-1.4,,,,157849.503,575993.342,53.170627,5.429818,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,12,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,1.5,"1,5",001-1.5,,,,157949.878,576001.084,53.170696,5.431319,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,13,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,1.6,"1,6",001-1.6,,,,158049.186,576008.192,53.17076,5.432804,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,14,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,1.7,"1,7",001-1.7,,,,158149.367,576015.1,53.170821,5.434303,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,15,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,1.8,"1,8",001-1.8,,,,158249.925,576022.769,53.17089,5.435806,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,16,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,1.9,"1,9",001-1.9,,,,158350.379,576030.277,53.170956,5.437309,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,17,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,2,"2,0",001-2.0,,,,158450.783,576037.574,53.171021,5.43881,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,18,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,2.1,"2,1",001-2.1,,,,158550.194,576044.774,53.171085,5.440297,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,19,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,2.2,"2,2",001-2.2,,,,158649.962,576052.205,53.171151,5.441789,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,20,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,2.3,"2,3",001-2.3,,,,158749.507,576059.491,53.171216,5.443278,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,21,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,2.4,"2,4",001-2.4,,,,158849.049,576066.87,53.171282,5.444766,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,22,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,2.5,"2,5",001-2.5,,,,158947.869,576074.01,53.171345,5.446244,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,23,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,2.6,"2,6",001-2.6,,,,159048.547,576081.391,53.171411,5.44775,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,24,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,2.7,"2,7",001-2.7,,,,159149.226,576088.773,53.171476,5.449256,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,25,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,2.8,"2,8",001-2.8,,,,159247.202,576096.32,53.171543,5.450721,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,26,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,2.9,"2,9",001-2.9,,,,159348.226,576103.287,53.171605,5.452232,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,27,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,3,"3,0",001-3.0,,,,159447.451,576110.997,53.171674,5.453716,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,28,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,3.1,"3,1",001-3.1,,,,159548.029,576118.418,53.17174,5.45522,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,29,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,3.2,"3,2",001-3.2,,,,159647.631,576125.286,53.1718,5.456709,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,30,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,3.3,"3,3",001-3.3,,,,159747.202,576132.83,53.171867,5.458199,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,31,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,3.4,"3,4",001-3.4,,,,159846.574,576140.145,53.171932,5.459685,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,32,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,3.5,"3,5",001-3.5,,,,159946.693,576147.458,53.171997,5.461182,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,33,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,3.6,"3,6",001-3.6,,,,160047.241,576154.721,53.172061,5.462686,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,34,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,3.7,"3,7",001-3.7,,,,160146.99,576162.457,53.17213,5.464178,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,35,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,3.8,"3,8",001-3.8,,,,160247.254,576169.493,53.172192,5.465677,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,36,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,3.9,"3,9",001-3.9,,,,160346.758,576176.597,53.172255,5.467165,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,37,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,4,"4,0",001-4.0,,,,160448.612,576184.256,53.172323,5.468689,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,38,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,4.1,"4,1",001-4.1,,,,160548.058,576191.545,53.172387,5.470176,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,39,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,4.2,"4,2",001-4.2,,,,160646.871,576199.478,53.172457,5.471654,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,40,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,4.3,"4,3",001-4.3,,,,160746.79,576206.928,53.172523,5.473148,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,41,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,4.4,"4,4",001-4.4,,,,160847.054,576213.964,53.172585,5.474648,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,42,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,4.5,"4,5",001-4.5,,,,160946.484,576221.341,53.172651,5.476135,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,43,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,4.6,"4,6",001-4.6,,,,161046.817,576229.137,53.17272,5.477635,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,44,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,4.7,"4,7",001-4.7,,,,161146.32,576236.241,53.172782,5.479124,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,45,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,4.8,"4,8",001-4.8,,,,161246.45,576243.572,53.172847,5.480621,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,46,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,4.9,"4,9",001-4.9,,,,161345.609,576251.091,53.172913,5.482104,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,47,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,5,"5,0",001-5.0,,,,161445.912,576258.403,53.172978,5.483604,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,48,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,5.1,"5,1",001-5.1,,,,161545.791,576265.576,53.173041,5.485098,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,49,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,5.2,"5,2",001-5.2,,,,161645.926,576272.829,53.173105,5.486596,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,50,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,5.3,"5,3",001-5.3,,,,161746.19,576279.865,53.173167,5.488095,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,51,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,5.4,"5,4",001-5.4,,,,161845.003,576287.798,53.173237,5.489573,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,52,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,5.5,"5,5",001-5.5,,,,161945.612,576294.419,53.173295,5.491078,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,53,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,5.6,"5,6",001-5.6,,,,162045.42,576302.582,53.173367,5.492571,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,54,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,5.7,"5,7",001-5.7,,,,162144.4,576309.4,53.173427,5.494051,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,55,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,5.8,"5,8",001-5.8,,,,162244.41,576316.847,53.173493,5.495547,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,56,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,5.9,"5,9",001-5.9,,,,162343.659,576324.147,53.173557,5.497031,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,57,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,6,"6,0",001-6.0,,,,162444.045,576331.687,53.173623,5.498533,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,58,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,6.1,"6,1",001-6.1,,,,162543.2,576338.488,53.173683,5.500016,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,59,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,6.2,"6,2",001-6.2,,,,162642.81,576346.062,53.17375,5.501506,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,60,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,6.3,"6,3",001-6.3,,,,162742.441,576353.553,53.173816,5.502996,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,61,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,6.4,"6,4",001-6.4,,,,162842.505,576360.917,53.17388,5.504493,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,62,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,6.5,"6,5",001-6.5,,,,162941.87,576368.357,53.173946,5.505979,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,63,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,6.6,"6,6",001-6.6,,,,163041.666,576375.628,53.17401,5.507472,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,64,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,6.7,"6,7",001-6.7,,,,163141.193,576382.863,53.174073,5.50896,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,65,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,6.8,"6,8",001-6.8,,,,163240.849,576390.351,53.174139,5.510451,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,66,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,6.9,"6,9",001-6.9,,,,163340.45,576397.81,53.174204,5.51194,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,67,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,7,"7,0",001-7.0,,,,163440.338,576404.635,53.174264,5.513435,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,68,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,7.1,"7,1",001-7.1,,,,163539.778,576412.298,53.174331,5.514922,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,69,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,7.2,"7,2",001-7.2,,,,163640.182,576419.515,53.174395,5.516424,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,70,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,7.3,"7,3",001-7.3,,,,163739.406,576427.171,53.174462,5.517908,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,71,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,7.4,"7,4",001-7.4,,,,163838.725,576435.458,53.174535,5.519393,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,72,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,7.5,"7,5",001-7.5,,,,163944.9,576452.026,53.174682,5.520982,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,73,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,7.6,"7,6",001-7.6,,,,164043.525,576475.907,53.174895,5.522457,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,74,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,7.7,"7,7",001-7.7,,,,164137.499,576506.539,53.175168,5.523864,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,75,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,7.8,"7,8",001-7.8,,,,164230.313,576544.56,53.175508,5.525253,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,76,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,7.9,"7,9",001-7.9,,,,164319.69,576589.976,53.175915,5.526591,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,77,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,8,"8,0",001-8.0,,,,164405.827,576641.065,53.176373,5.527881,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,78,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,8.1,"8,1",001-8.1,,,,164489.72,576693.487,53.176842,5.529137,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,79,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,8.2,"8,2",001-8.2,,,,164575.511,576747.099,53.177322,5.530422,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,80,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,8.3,"8,3",001-8.3,,,,164659.795,576799.511,53.177792,5.531684,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,81,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,8.4,"8,4",001-8.4,,,,164744.133,576851.913,53.178261,5.532947,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,82,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,8.5,"8,5",001-8.5,,,,164829.641,576904.595,53.178733,5.534227,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,83,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,8.6,"8,6",001-8.6,,,,164914.81,576957.688,53.179208,5.535503,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,84,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,8.7,"8,7",001-8.7,,,,164999.375,577010.657,53.179683,5.536769,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,85,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,8.8,"8,8",001-8.8,,,,165084.89,577063.336,53.180155,5.53805,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,86,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,8.9,"8,9",001-8.9,,,,165169.606,577113.658,53.180605,5.539319,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,87,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,9,"9,0",001-9.0,,,,165257.641,577160.043,53.18102,5.540637,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,88,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,9.1,"9,1",001-9.1,,,,165348.966,577200.776,53.181384,5.542004,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,89,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,9.2,"9,2",001-9.2,,,,165443.475,577236.343,53.181702,5.543419,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,90,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,9.3,"9,3",001-9.3,,,,165538.267,577264.474,53.181953,5.544838,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,91,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,9.4,"9,4",001-9.4,,,,165637.402,577286.713,53.182151,5.546321,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,92,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,9.5,"9,5",001-9.5,,,,165737.19,577301.816,53.182285,5.547815,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,93,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,9.6,"9,6",001-9.6,,,,165835.786,577312.052,53.182375,5.54929,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,94,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,9.7,"9,7",001-9.7,,,,165935.79,577317.141,53.182418,5.550786,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,95,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,9.8,"9,8",001-9.8,,,,166033.031,577316.634,53.182412,5.55224,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,96,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,9.9,"9,9",001-9.9,,,,166134.778,577311.377,53.182363,5.553762,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,97,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,10,"10,0",001-10.0,,,,166233.063,577297.705,53.182238,5.555232,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,98,001,a,1,001_a,Harlingen Haven - Leeuwarden,Actueel,10.1,"10,1",001-10.1,,,,166330.864,577277.145,53.182051,5.556694,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
