EU Type goedkeuringssleutel,EEG variantcode,EEG Uitvoeringscode,Uitvoering wijzigingsnummer,Subcategorie uitvoering volgnr,Subcateg uitvoering europees
e1*01/116*0197*00,.,SACFBPAFC,0,1,SA
e1*01/116*0197*00,.,SACFBPMFC,0,1,SA
e1*01/116*0197*00,.,SACFBSMFC,0,1,SA
e1*01/116*0197*00,.,SADDEPAFB,0,1,SA
e1*01/116*0197*00,.,SADDEPAFC,0,1,SA
e1*01/116*0197*00,.,SADDEPMFB,0,1,SA
e1*01/116*0197*00,.,SADDEPMFC,0,1,SA
e1*01/116*0197*00,.,SADDESMFB,0,1,SA
e1*01/116*0197*00,.,SADDESMFC,0,1,SA
e1*01/116*0197*00,.,SADEEPAFC,0,1,SA
e1*01/116*0197*00,.,SADEEPMFC,0,1,SA
e1*01/116*0197*00,.,SADEESMFC,0,1,SA
e1*01/116*0197*00,.,SADFEPAFC,0,1,SA
e1*01/116*0197*00,.,SADFEPMFC,0,1,SA
e1*01/116*0197*00,.,SADFESMFC,0,1,SA
e1*01/116*0197*00,.,SAEDEPAFC,0,1,SA
e1*01/116*0197*00,.,SAEDEPMFC,0,1,SA
e1*01/116*0197*00,.,SAEDESMFC,0,1,SA
e1*01/116*0197*00,.,SAEEEPAFC,0,1,SA
e1*01/116*0197*00,.,SAEEEPMFC,0,1,SA
e1*01/116*0197*00,.,SAEEESMFC,0,1,SA
e1*01/116*0197*00,.,SAEFEPAFC,0,1,SA
e1*01/116*0197*00,.,SAEFEPMFC,0,1,SA
e1*01/116*0197*00,.,SAEFESMFC,0,1,SA
e1*01/116*0197*00,.,STCDDPAAB,0,1,SA
e1*01/116*0197*00,.,STCDDPMAB,0,1,SA
e1*01/116*0197*00,.,STCDDSMAB,0,1,SA
e1*01/116*0197*00,.,STEDEPAAB,0,1,SA
e1*01/116*0197*00,.,STEDEPAAC,0,1,SA
e1*01/116*0197*00,.,STEDEPMAB,0,1,SA
e1*01/116*0197*00,.,STEDEPMAC,0,1,SA
e1*01/116*0197*00,.,STEDESMAB,0,1,SA
e1*01/116*0197*00,.,STEDESMAC,0,1,SA
e1*01/116*0197*00,.,STEEEPAAC,0,1,SA
e1*01/116*0197*00,.,STEEEPMAC,0,1,SA
e1*01/116*0197*00,.,STEEESMAC,0,1,SA
e1*01/116*0197*00,.,TAADAPAFB,0,1,SA
e1*01/116*0197*00,.,TAADAPMFB,0,1,SA
e1*01/116*0197*00,.,TAADASMFB,0,1,SA
e1*01/116*0197*00,.,TACDBPAFB,0,1,SA
e1*01/116*0197*00,.,TACDBPAFC,0,1,SA
e1*01/116*0197*00,.,TACDBPMFB,0,1,SA
e1*01/116*0197*00,.,TACDBPMFC,0,1,SA
e1*01/116*0197*00,.,TACDBSMFB,0,1,SA
e1*01/116*0197*00,.,TACDBSMFC,0,1,SA
e1*01/116*0197*00,.,TACEBPAFC,0,1,SA
e1*01/116*0197*00,.,TACEBPMFC,0,1,SA
e1*01/116*0197*00,.,TACEBSMFC,0,1,SA
e1*01/116*0197*00,.,TACFBPAFC,0,1,SA
e1*01/116*0197*00,.,TACFBPMFC,0,1,SA
e1*01/116*0197*00,.,TACFBSMFC,0,1,SA
e1*01/116*0197*00,.,TAEFEPAFC,0,1,SA
e1*01/116*0197*00,.,TAEFEPMFC,0,1,SA
e1*01/116*0197*00,.,TAEFESMFC,0,1,SA
e1*01/116*0197*00,.,WTEDEPAAB,0,1,SA
e1*01/116*0197*00,.,WTEDEPAAC,0,1,SA
e1*01/116*0197*00,.,WTEDEPMAB,0,1,SA
e1*01/116*0197*00,.,WTEDEPMAC,0,1,SA
e1*01/116*0197*00,.,WTEDESMAB,0,1,SA
e1*01/116*0197*00,.,WTEDESMAC,0,1,SA
e1*01/116*0197*00,.,WTEDGPAAB,0,1,SA
e1*01/116*0197*00,.,WTEDGPAAC,0,1,SA
e1*01/116*0197*00,.,WTEDGPMAB,0,1,SA
e1*01/116*0197*00,.,WTEDGPMAC,0,1,SA
e1*01/116*0197*00,.,WTEDGSMAB,0,1,SA
e1*01/116*0197*00,.,WTEDGSMAC,0,1,SA
e1*01/116*0197*00,.,WTEEEPAAC,0,1,SA
e1*01/116*0197*00,.,WTEEEPMAC,0,1,SA
e1*01/116*0197*00,.,WTEEESMAC,0,1,SA
e1*01/116*0197*00,.,WTEEGPAAC,0,1,SA
e1*01/116*0197*00,.,WTEEGPMAC,0,1,SA
e1*01/116*0197*00,.,WTEEGSMAC,0,1,SA
e1*01/116*0197*01,--,MECDBPAFB,0,1,SA
e1*01/116*0197*01,--,MECDBPAFC,0,1,SA
e1*01/116*0197*01,--,MECDBPMFB,0,1,SA
e1*01/116*0197*01,--,MECDBPMFC,0,1,SA
e1*01/116*0197*01,--,MECDBSMFB,0,1,SA
e1*01/116*0197*01,--,MECDBSMFC,0,1,SA
e1*01/116*0197*01,--,MECEBPAFC,0,1,SA
e1*01/116*0197*01,--,MECEBPMFC,0,1,SA
e1*01/116*0197*01,--,MECEBSMFC,0,1,SA
e1*01/116*0197*01,--,MECFBPAFC,0,1,SA
e1*01/116*0197*01,--,MECFBPMFC,0,1,SA
e1*01/116*0197*01,--,MECFBSMFC,0,1,SA
e1*01/116*0197*01,--,SAADAAMFB,0,1,SA
e1*01/116*0197*01,--,SAADAPAFB,0,1,SA
e1*01/116*0197*01,--,SAADAPMFB,0,1,SA
e1*01/116*0197*01,--,SAADASMFB,0,1,SA
e1*01/116*0197*01,--,SACDBPAFB,0,1,SA
e1*01/116*0197*01,--,SACDBPAFC,0,1,SA
e1*01/116*0197*01,--,SACDBPMFB,0,1,SA
e1*01/116*0197*01,--,SACDBPMFC,0,1,SA
e1*01/116*0197*01,--,SACDBSMFB,0,1,SA
e1*01/116*0197*01,--,SACDBSMFC,0,1,SA
e1*01/116*0197*01,--,SACEBPAFC,0,1,SA
e1*01/116*0197*01,--,SACEBPMFC,0,1,SA
e1*01/116*0197*01,--,SACEBSMFC,0,1,SA
e1*01/116*0197*01,--,SACFBPAFC,0,1,SA
e1*01/116*0197*01,--,SACFBPMFC,0,1,SA
e1*01/116*0197*01,--,SACFBSMFC,0,1,SA
e1*01/116*0197*01,.,ELAAAAMFA,0,1,SA
e1*01/116*0197*01,.,ELABAAMFA,0,1,SA
e1*01/116*0197*01,.,ELACAPAFB,0,1,SA
e1*01/116*0197*01,.,ELACAPMFB,0,1,SA
e1*01/116*0197*01,.,ELACASMFB,0,1,SA
e1*01/116*0197*01,.,ELADAPAFB,0,1,SA
e1*01/116*0197*01,.,ELADAPMFB,0,1,SA
e1*01/116*0197*01,.,ELADASMFB,0,1,SA
e1*01/116*0197*01,.,ELCCBPAFB,0,1,SA
e1*01/116*0197*01,.,ELCCBPMFB,0,1,SA
e1*01/116*0197*01,.,ELCCBSMFB,0,1,SA
e1*01/116*0197*01,.,ELCDBPAFB,0,1,SA
e1*01/116*0197*01,.,ELCDBPAFC,0,1,SA
e1*01/116*0197*01,.,ELCDBPMFB,0,1,SA
e1*01/116*0197*01,.,ELCDBPMFC,0,1,SA
e1*01/116*0197*01,.,ELCDBSMFB,0,1,SA
e1*01/116*0197*01,.,ELCDBSMFC,0,1,SA
e1*01/116*0197*01,.,ELCEBPAFC,0,1,SA
e1*01/116*0197*01,.,ELCEBPMFC,0,1,SA
e1*01/116*0197*01,.,ELCEBSMFC,0,1,SA
e1*01/116*0197*01,.,ELEDEPAFC,0,1,SA
e1*01/116*0197*01,.,ELEDEPMFC,0,1,SA
e1*01/116*0197*01,.,ELEDESMFC,0,1,SA
e1*01/116*0197*01,.,ELEEEPAFC,0,1,SA
e1*01/116*0197*01,.,ELEEEPMFC,0,1,SA
e1*01/116*0197*01,.,ELEEESMFC,0,1,SA
e1*01/116*0197*01,.,MEBBAAMFA,0,1,SA
e1*01/116*0197*01,.,MEBDAAMFB,0,1,SA
e1*01/116*0197*01,.,MEBDAPAFB,0,1,SA
e1*01/116*0197*01,.,MEBDAPMFB,0,1,SA
e1*01/116*0197*01,.,MEBDASMFB,0,1,SA
e1*01/116*0197*01,.,MECDBPAFB,0,1,SA
e1*01/116*0197*01,.,MECDBPAFC,0,1,SA
e1*01/116*0197*01,.,MECDBPMFB,0,1,SA
e1*01/116*0197*01,.,MECDBPMFC,0,1,SA
e1*01/116*0197*01,.,MECDBSMFB,0,1,SA
e1*01/116*0197*01,.,MECDBSMFC,0,1,SA
e1*01/116*0197*01,.,MECEBPAFC,0,1,SA
e1*01/116*0197*01,.,MECEBPMFC,0,1,SA
e1*01/116*0197*01,.,MECEBSMFC,0,1,SA
e1*01/116*0197*01,.,MECFBPAFC,0,1,SA
e1*01/116*0197*01,.,MECFBPMFC,0,1,SA
e1*01/116*0197*01,.,MECFBSMFC,0,1,SA
e1*01/116*0197*01,.,MEDDEPAFB,0,1,SA
e1*01/116*0197*01,.,MEDDEPAFC,0,1,SA
e1*01/116*0197*01,.,MEDDEPMFB,0,1,SA
e1*01/116*0197*01,.,MEDDEPMFC,0,1,SA
e1*01/116*0197*01,.,MEDDESMFB,0,1,SA
e1*01/116*0197*01,.,MEDDESMFC,0,1,SA
e1*01/116*0197*01,.,MEDEEPAFC,0,1,SA
e1*01/116*0197*01,.,MEDEEPMFC,0,1,SA
e1*01/116*0197*01,.,MEDEESMFC,0,1,SA
e1*01/116*0197*01,.,MEDFEPAFC,0,1,SA
e1*01/116*0197*01,.,MEDFEPMFC,0,1,SA
e1*01/116*0197*01,.,MEDFESMFC,0,1,SA
e1*01/116*0197*01,.,MEEDEPAFC,0,1,SA
e1*01/116*0197*01,.,MEEDEPMFC,0,1,SA
e1*01/116*0197*01,.,MEEDESMFC,0,1,SA
e1*01/116*0197*01,.,MEEEEPAFC,0,1,SA
e1*01/116*0197*01,.,MEEEEPMFC,0,1,SA
e1*01/116*0197*01,.,MEEEESMFC,0,1,SA
e1*01/116*0197*01,.,MEEFEPAFC,0,1,SA
e1*01/116*0197*01,.,MEEFEPMFC,0,1,SA
e1*01/116*0197*01,.,MEEFESMFC,0,1,SA
e1*01/116*0197*01,.,MEGGHPAAC,0,1,SA
e1*01/116*0197*01,.,MEGGHPMAC,0,1,SA
e1*01/116*0197*01,.,ORABAAMFA,0,1,SA
e1*01/116*0197*01,.,ORADAPAFB,0,1,SA
e1*01/116*0197*01,.,ORADAPMFB,0,1,SA
e1*01/116*0197*01,.,ORADASMFB,0,1,SA
e1*01/116*0197*01,.,ORCDBPAFB,0,1,SA
e1*01/116*0197*01,.,ORCDBPAFC,0,1,SA
e1*01/116*0197*01,.,ORCDBPMFB,0,1,SA
e1*01/116*0197*01,.,ORCDBPMFC,0,1,SA
e1*01/116*0197*01,.,ORCDBSMFB,0,1,SA
e1*01/116*0197*01,.,ORCDBSMFC,0,1,SA
e1*01/116*0197*01,.,ORCEBPAFC,0,1,SA
e1*01/116*0197*01,.,ORCEBPMFC,0,1,SA
e1*01/116*0197*01,.,ORCEBSMFC,0,1,SA
e1*01/116*0197*01,.,ORCFBPAFC,0,1,SA
e1*01/116*0197*01,.,ORCFBPMFC,0,1,SA
e1*01/116*0197*01,.,ORCFBSMFC,0,1,SA
e1*01/116*0197*01,.,OREDEPAFB,0,1,SA
e1*01/116*0197*01,.,OREDEPAFC,0,1,SA
e1*01/116*0197*01,.,OREDEPMFB,0,1,SA
e1*01/116*0197*01,.,OREDEPMFC,0,1,SA
e1*01/116*0197*01,.,OREDESMFB,0,1,SA
e1*01/116*0197*01,.,OREDESMFC,0,1,SA
e1*01/116*0197*01,.,OREEEPAFC,0,1,SA
e1*01/116*0197*01,.,OREEEPMFC,0,1,SA
e1*01/116*0197*01,.,OREEESMFC,0,1,SA
e1*01/116*0197*01,.,OREFEPAFC,0,1,SA
e1*01/116*0197*01,.,OREFEPMFC,0,1,SA
e1*01/116*0197*01,.,OREFESMFC,0,1,SA
e1*01/116*0197*01,.,SAAAAAMFA,0,1,SA
e1*01/116*0197*01,.,SAABAAMFA,0,1,SA
e1*01/116*0197*01,.,SAACAAMFB,0,1,SA
e1*01/116*0197*01,.,SAACAPAFB,0,1,SA
e1*01/116*0197*01,.,SAACAPMFB,0,1,SA
e1*01/116*0197*01,.,SAACASMFB,0,1,SA
e1*01/116*0197*01,.,SAADAAMFB,0,1,SA
e1*01/116*0197*01,.,SAADAPAFB,0,1,SA
e1*01/116*0197*01,.,SAADAPMFB,0,1,SA
e1*01/116*0197*01,.,SAADASMFB,0,1,SA
e1*01/116*0197*01,.,SACDBPAFB,0,1,SA
e1*01/116*0197*01,.,SACDBPAFC,0,1,SA
e1*01/116*0197*01,.,SACDBPMFB,0,1,SA
e1*01/116*0197*01,.,SACDBPMFC,0,1,SA
e1*01/116*0197*01,.,SACDBSMFB,0,1,SA
e1*01/116*0197*01,.,SACDBSMFC,0,1,SA
e1*01/116*0197*01,.,SACEBPAFC,0,1,SA
e1*01/116*0197*01,.,SACEBPMFC,0,1,SA
e1*01/116*0197*01,.,SACEBSMFC,0,1,SA
e1*01/116*0197*01,.,SACFBPAFC,0,1,SA
e1*01/116*0197*01,.,SACFBPMFC,0,1,SA
e1*01/116*0197*01,.,SACFBSMFC,0,1,SA
e1*01/116*0197*01,.,SADDEPAFB,0,1,SA
e1*01/116*0197*01,.,SADDEPAFC,0,1,SA
e1*01/116*0197*01,.,SADDEPMFB,0,1,SA
e1*01/116*0197*01,.,SADDEPMFC,0,1,SA
e1*01/116*0197*01,.,SADDESMFB,0,1,SA
e1*01/116*0197*01,.,SADDESMFC,0,1,SA
e1*01/116*0197*01,.,SADEEPAFC,0,1,SA
e1*01/116*0197*01,.,SADEEPMFC,0,1,SA
e1*01/116*0197*01,.,SADEESMFC,0,1,SA
e1*01/116*0197*01,.,SADFEPAFC,0,1,SA
e1*01/116*0197*01,.,SADFEPMFC,0,1,SA
e1*01/116*0197*01,.,SADFESMFC,0,1,SA
e1*01/116*0197*01,.,SAEDEPAFC,0,1,SA
e1*01/116*0197*01,.,SAEDEPMFC,0,1,SA
e1*01/116*0197*01,.,SAEDESMFC,0,1,SA
e1*01/116*0197*01,.,SAEEEPAFC,0,1,SA
e1*01/116*0197*01,.,SAEEEPMFC,0,1,SA
e1*01/116*0197*01,.,SAEEESMFC,0,1,SA
e1*01/116*0197*01,.,SAEFEPAFC,0,1,SA
e1*01/116*0197*01,.,SAEFEPMFC,0,1,SA
e1*01/116*0197*01,.,SAEFESMFC,0,1,SA
e1*01/116*0197*01,.,STCDDPAAB,0,1,SA
e1*01/116*0197*01,.,STCDDPMAB,0,1,SA
e1*01/116*0197*01,.,STCDDSMAB,0,1,SA
e1*01/116*0197*01,.,STEDEPAAB,0,1,SA
e1*01/116*0197*01,.,STEDEPAAC,0,1,SA
e1*01/116*0197*01,.,STEDEPMAB,0,1,SA
e1*01/116*0197*01,.,STEDEPMAC,0,1,SA
e1*01/116*0197*01,.,STEDESMAB,0,1,SA
e1*01/116*0197*01,.,STEDESMAC,0,1,SA
e1*01/116*0197*01,.,STEEEPAAC,0,1,SA
e1*01/116*0197*01,.,STEEEPMAC,0,1,SA
e1*01/116*0197*01,.,STEEESMAC,0,1,SA
e1*01/116*0197*01,.,TAADAPAFB,0,1,SA
e1*01/116*0197*01,.,TAADAPMFB,0,1,SA
e1*01/116*0197*01,.,TAADASMFB,0,1,SA
e1*01/116*0197*01,.,TACDBPAFB,0,1,SA
e1*01/116*0197*01,.,TACDBPAFC,0,1,SA
