FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
adviessnelheid_kenmerk.98,80,R,10,R,10.60499954,T,029,KLK0008114354,L,I,,"LINESTRING (94992.68439999968 430823.1026000008, 94993.46319999918 430835.1325000003, 94994.49469999969 430856.4825000018, 94994.96429999918 430876.4770000018, 94994.93609999865 430891.4167999998, 94994.12049999833 430911.40790000185, 94992.97590000182 430926.36459999904, 94991.67509999871 430937.7054999992, 94989.39979999885 430952.53649999946, 94986.73209999874 430965.8770000003, 94984.41050000116 430975.6132999994, 94980.32770000026 430990.04879999906, 94975.82090000063 431003.43389999866, 94970.33920000121 431017.39759999886, 94965.8748999983 431027.50769999996, 94955.63419999927 431047.7019000016, 94950.60300000012 431056.3491999991, 94945.2901000008 431064.8211000003, 94940.63470000029 431071.70859999955, 94931.83570000157 431083.8616000004, 94923.85500000045 431093.97769999877, 94917.33289999887 431101.557599999, 94910.566300001 431108.9219999984, 94902.84340000153 431116.78130000085, 94891.85429999977 431126.99170000106, 94882.72929999977 431134.7626999989, 94878.84840000048 431137.89279999956, 94859.74650000036 431151.83949999884, 94851.35319999978 431157.2778000012, 94842.78649999946 431162.4395000003, 94831.46660000086 431168.6759000011, 94822.52459999919 431173.1528999992, 94810.15560000017 431178.7943000011, 94800.90210000053 431182.5907000005, 94792.3328000009 431185.7544, 94778.07840000093 431190.4173000008, 94767.12939999998 431193.5577000007, 94757.41380000114 431195.9270000011, 94746.00450000167 431198.38269999996, 94731.26830000058 431201.1229999997, 94716.46159999818 431203.52529999986, 94698.96119999886 431205.9558000006, 94669.19189999998 431209.38919999823, 94637.76700000092 431212.48050000146)"
adviessnelheid_kenmerk.99,70,R,10.14999962,R,10.39999962,T,029,KLK0008114378,L,I,,"LINESTRING (95224.74960000068 430958.3825000003, 95225.76449999958 430959.0377999991, 95237.03599999845 430965.9946999997, 95245.64589999989 430971.07499999925, 95254.40540000051 430975.9041999988, 95263.3515000008 430980.37629999965, 95271.98710000142 430984.4193999991, 95285.85779999942 430990.12220000103, 95290.5287999995 430991.9079999998, 95299.97910000011 430995.18090000004, 95309.53519999981 430998.16230000183, 95317.18560000136 431000.3020000011, 95331.74450000003 431003.76410000026, 95341.56469999999 431005.6609000005, 95350.00059999898 431006.9796000011, 95364.90560000017 431008.7723999992, 95379.87689999864 431009.8002999984, 95391.39440000057 431010.0590999983, 95401.35229999945 431009.9156000018, 95411.34980000183 431009.4299999997, 95421.3216000013 431008.66479999945, 95431.2613000013 431007.55050000176, 95439.0196999982 431006.45479999855, 95453.82239999995 431004.0229999982, 95463.66200000048 431002.23600000143, 95463.86190000176 431002.1955999993)"
adviessnelheid_kenmerk.100,70,R,9.89999962,R,10.41499996,H,029,KLK0008114401,R,I,,"LINESTRING (94556.48059999943 431232.04580000043, 94569.21939999983 431236.13859999925, 94597.44139999896 431237.41970000044, 94607.42029999942 431238.0716000013, 94622.36520000175 431239.3434000015, 94635.90540000051 431240.92760000005, 94646.6537999995 431242.6182000004, 94661.38839999959 431245.4481000006, 94671.13599999994 431247.67280000076, 94680.95399999991 431250.2718000002, 94695.28709999844 431254.71189999953, 94706.85449999943 431258.8537000008, 94716.82349999994 431262.95800000057, 94725.97439999878 431266.9974000007, 94739.43589999899 431273.63709999993, 94748.05970000103 431278.3093999997, 94756.6865000017 431283.3691999987, 94765.13780000061 431288.70710000023, 94774.67500000075 431295.2377999984, 94786.79470000044 431304.07669999823, 94798.58720000088 431313.34870000184, 94812.65920000151 431325.1028999984, 94827.09479999915 431337.7945000008, 94838.12009999901 431347.96620000154, 94852.47439999878 431361.89759999886, 94861.50059999898 431371.1741999984, 94871.58779999986 431382.27980000153, 94879.4571999982 431391.66629999876, 94885.53119999915 431399.61560000107, 94894.10449999943 431411.9739000015, 94899.36699999869 431420.4774999991, 94904.30939999968 431429.1763000004, 94910.8104000017 431442.1262000017, 94914.88529999927 431451.25879999995, 94916.77910000086 431455.89090000093, 94920.64110000059 431466.2384000011, 94923.37319999933 431474.81439999864)"
adviessnelheid_kenmerk.101,50,R,10.3579998,R,11.01900005,H,029,KLK0008114422,R,I,,"LINESTRING (95065.06599999964 431098.54619999975, 95068.70899999887 431089.7010000013, 95074.97520000115 431073.1726000011, 95079.4787000008 431060.4426999986, 95082.54529999942 431050.94139999896, 95085.17240000144 431041.2886000015, 95086.24269999936 431036.4032999985, 95087.74639999866 431027.008200001, 95088.18659999967 431022.0756999999, 95088.44049999863 431017.0762999989, 95088.42760000005 431012.07620000094, 95088.15890000015 431007.07559999824, 95087.49289999902 431000.9825000018, 95085.69739999995 430991.2223000005, 95084.47289999947 430986.37139999866, 95081.66050000116 430978.0100999996, 95079.72500000149 430973.39620000124, 95077.60619999841 430968.8658999987, 95073.54439999908 430961.49219999835, 95070.88019999862 430957.24450000003, 95067.96169999987 430953.1842, 95064.87350000069 430949.24909999967, 95061.06199999899 430944.84789999947, 95057.60410000011 430941.2316999994, 95053.95969999954 430937.80310000107, 95050.17559999973 430934.53500000015, 95046.29060000181 430931.4488000013, 95038.19099999964 430925.55139999837, 95029.74309999868 430920.19040000066, 95021.82220000029 430915.6895000003, 95012.9224999994 430911.1953999996, 95002.28139999881 430906.4868000001, 94992.91860000044 430902.97410000116, 94984.5522999987 430900.15480000153, 94974.88309999928 430897.5144999996, 94965.08150000125 430895.52629999816, 94959.20540000126 430894.6528999992, 94954.20899999887 430894.1543000005, 94949.21480000019 430893.88060000166, 94944.2146999985 430893.813000001, 94935.33980000019 430894.1908, 94930.36569999903 430894.7479000017, 94925.4301000014 430895.5698999986, 94920.54699999839 430896.6468000002, 94914.71909999847 430898.2456, 94909.95169999823 430899.7745000012, 94905.29679999873 430901.60500000045, 94898.78079999983 430904.68510000035, 94894.4162000008 430907.02859999985, 94890.14809999987 430909.6473999992, 94885.99170000106 430912.42770000175, 94879.61250000075 430917.182599999, 94875.79309999943 430920.44900000095, 94872.22190000117 430923.9512999989, 94868.82110000029 430927.617899999, 94865.57360000163 430931.43239999935, 94861.81810000166 430936.4017000012, 94859.07559999824 430940.5377999991, 94856.50349999964 430944.84640000015, 94854.13419999927 430949.25389999896, 94851.97480000183 430953.76370000094, 94848.98680000007 430961.3546000011, 94847.43840000033 430966.14070000127, 94846.15810000151 430970.9772000015, 94845.11190000176 430975.8669000007, 94844.10069999844 430982.53649999946, 94843.59659999982 430987.54140000045, 94843.38170000166 430992.5377999991, 94843.40199999884 430997.5395999998, 94844.04369999841 431006.1143999994, 94844.75629999861 431011.0335999988, 94845.70100000128 431015.94590000063, 94847.13210000098 431021.6849000007, 94848.57009999827 431026.3900000006, 94850.2760999985 431031.1057999991, 94853.58199999854 431038.65410000086, 94855.86259999871 431043.1202000007, 94858.40100000054 431047.42859999835, 94861.15980000049 431051.61140000075, 94864.11569999903 431055.6378999986, 94867.23470000178 431059.49529999867, 94870.6046999991 431063.20639999956, 94874.19519999996 431066.6862999983, 94877.97720000148 431069.96550000086, 94884.10539999977 431074.6297999993, 94888.26680000126 431077.28830000013, 94892.6409999989 431079.72580000013, 94897.15129999816 431081.88430000097, 94905.24859999865 431084.9697000012, 94909.98409999907 431086.3968000002, 94914.85029999912 431087.54580000043, 94920.71029999852 431088.6644000001, 94929.32620000094 431089.6420000009, 94934.31909999996 431089.9197999984, 94948.0738000013 431089.8033000007, 94963.04949999973 431088.8957000002, 94985.40659999847 431086.96990000084, 95002.05950000137 431089.21559999883)"
adviessnelheid_kenmerk.102,90,R,97.03500366,R,97.93199921,T,050,KLK0008307676,L,I,,"LINESTRING (160693.54470000044 389701.6145000011, 160719.27690000087 389697.4340999983, 160745.2824999988 389697.6737000011, 160765.26799999923 389698.44860000163, 160785.15989999846 389700.15100000054, 160796.45930000022 389701.6132999994, 160816.20340000093 389704.8434000015, 160835.7324000001 389709.15029999986, 160852.52950000018 389713.67489999905, 160871.55059999973 389719.78269999847, 160890.24240000173 389726.8440000005, 160908.5918999985 389734.8748999983, 160926.50360000134 389743.8361000009, 160934.4822999984 389748.1715000011, 160951.66789999977 389758.4017000012, 160968.29850000143 389769.49489999935, 160974.15349999815 389773.68090000004, 160989.98259999976 389785.91259999946, 161005.16519999877 389798.9178000018, 161019.6972000003 389812.6436999999, 161033.49350000173 389827.1239, 161046.54069999978 389842.31599999964, 161049.51559999958 389845.9952000007, 161061.5982999988 389861.9382000007, 161070.61410000175 389875.055399999, 161081.12440000102 389892.07770000026, 161084.74799999967 389898.2804999985, 161094.12110000104 389915.94849999994, 161102.54569999874 389934.0348000005, 161105.6816000007 389941.54879999906, 161112.83790000156 389960.2344000004, 161119.0425999984 389979.23270000145, 161121.29740000144 389987.0854000002, 161126.08819999918 390006.5067999996, 161129.88430000097 390026.1471000016, 161131.00279999897 390033.1464000009, 161133.45960000157 390052.9956, 161134.8968999982 390072.92379999906, 161135.1862999983 390081.57349999994, 161135.19029999897 390101.5826999992, 161134.17080000043 390121.5703999996, 161133.48919999972 390129.5236000009, 161130.99760000035 390149.367899999, 161127.5747999996 390169.05860000104, 161125.30750000104 390179.5956999995, 161120.4699999988 390199.00499999896, 161115.14240000024 390218.28559999913, 161111.7087999992 390230.0377999991, 161097.50290000066 390276.51630000025, 161088.08579999954 390306.04830000177)"
adviessnelheid_kenmerk.103,50,R,97.36299896,R,97.8030014,H,050,KLK0008308669,R,I,,"LINESTRING (161011.80959999934 389710.42920000106, 161017.90839999914 389713.90940000117, 161029.60680000111 389721.0124000013, 161043.7701999992 389730.1385000013, 161060.30469999835 389741.39169999957, 161094.6585999988 389766.0153999999, 161111.15289999917 389777.3271000013, 161116.73649999872 389780.8746000007, 161125.374499999 389785.9375, 161134.20289999992 389790.63430000097, 161139.08819999918 389792.9657999985, 161148.31500000134 389796.89620000124, 161157.71539999917 389800.30700000003, 161162.48099999875 389801.8311999999, 161170.14620000124 389803.95109999925, 161175.02450000122 389805.0918999985, 161184.84169999883 389807.0340999998, 161194.74579999968 389808.42610000074, 161200.93829999864 389808.98900000006, 161210.94900000095 389809.49549999833, 161220.94900000095 389809.4200000018, 161230.14039999992 389808.8696999997, 161235.126600001 389808.3856999986, 161245.02809999883 389806.9792999998, 161254.8489000015 389805.0546000004, 161264.05579999834 389802.68090000004, 161273.6090000011 389799.7065999992, 161282.98180000111 389796.21400000155, 161293.10060000047 389791.75360000134, 161301.9893000014 389787.1592000015, 161310.63179999962 389782.1261, 161314.85709999874 389779.4386, 161320.12170000002 389775.79030000046, 161328.08040000126 389769.7562999986, 161335.72569999844 389763.2873999998, 161343.04949999973 389756.4780000001, 161350.03880000114 389749.31439999864, 161362.37689999864 389735.61930000037, 161380.83210000023 389714.03339999914, 161393.22140000015 389704.2778000012)"
adviessnelheid_kenmerk.202,30,R,37.3030014,R,37.42599869,H,015,KLK0008536122,R,I,,"LINESTRING (75474.8238000013 435346.1697999984, 75493.32789999992 435331.6383000016, 75505.77479999885 435321.5177000016, 75508.83289999887 435318.82840000093, 75512.41829999909 435315.31810000166, 75515.45589999855 435311.82840000093, 75519.683699999 435305.50930000097, 75522.4386 435299.7056999989, 75524.32550000027 435294.2221000008, 75525.31650000066 435289.50079999864, 75525.7899999991 435285.5020999983, 75525.90879999846 435280.35819999874, 75525.64299999923 435276.33260000125, 75518.05319999903 435246.9365000017)"
adviessnelheid_kenmerk.105,90,R,12.65499973,R,13.30000019,H,058,KLK0008309640,R,I,,"LINESTRING (156123.92650000006 387818.5967000015, 156122.89779999852 387862.4503000006, 156122.1425999999 387879.254900001, 156120.72300000116 387899.23849999905, 156118.5725999996 387919.12249999866, 156114.95100000128 387942.44889999926, 156110.90659999847 387962.0861000009, 156106.0421999991 387981.4877000004, 156100.28510000184 388000.6517000012, 156096.04149999842 388013.1405999996, 156088.90850000083 388031.8680999987, 156081.00519999862 388050.2419000007, 156072.28049999848 388068.250599999, 156061.77419999987 388087.503800001, 156051.49269999936 388104.58300000057, 156040.43019999936 388121.2457000017, 156031.5687999986 388133.45600000024, 156019.28130000085 388149.1691999994, 156006.24599999934 388164.3381999992, 155991.89409999922 388179.59059999883, 155977.59919999912 388193.54250000045, 155962.68149999902 388206.8645000011, 155954.05710000172 388214.0447999984, 155938.2589999996 388226.3114, 155921.90989999846 388237.87779999897, 155910.19750000164 388245.4598999992, 155893.2325000018 388255.69310000166, 155875.64759999886 388265.2206999995, 155862.98649999872 388271.557599999, 155844.85819999874 388279.7250000015, 155826.32559999824 388287.248399999, 155813.29930000007 388292.26410000026, 155775.62319999933 388305.67990000173, 155715.61950000003 388326.57290000096)"
adviessnelheid_kenmerk.106,90,R,18.24600029,R,19.12199974,H,067,KLK0008312827,R,I,,"LINESTRING (157789.94799999893 379454.41970000044, 157808.1053000018 379458.7357000001, 157823.21599999815 379458.9252999984, 157838.2137000002 379459.33509999886, 157853.19669999927 379460.0476000011, 157862.55319999903 379460.71290000156, 157872.51839999855 379461.6228, 157882.45479999855 379462.75730000064, 157894.78920000046 379464.6176000014, 157904.2329000011 379468.3128999993, 157917.47289999947 379471.3618000001, 157927.04919999838 379474.03539999947, 157941.8387000002 379479.05359999835, 157955.61439999938 379484.58509999886, 157964.70039999858 379488.76249999925, 157969.1638999991 379491.02059999853, 157982.16200000048 379498.2098999992, 157994.85960000008 379506.2050999999, 158005.1810999997 379513.54399999976, 158013.002700001 379519.64090000093, 158016.8482999988 379522.83669999987, 158028.19159999862 379533.1933999993, 158038.75200000033 379543.85929999873, 158048.60960000008 379555.17339999974, 158053.73649999872 379561.66910000145, 158059.61670000106 379569.55490000173, 158067.93840000033 379582.0353000015, 158070.55220000073 379586.3005999997, 158075.11169999838 379594.3009000011, 158079.66699999943 379603.0333000012, 158085.9536000006 379616.6528999992, 158090.3324000016 379627.7093000002, 158092.04019999877 379632.4222000018, 158095.1323999986 379641.9397, 158097.84059999883 379651.56599999964, 158099.04239999875 379656.42240000144, 158100.88659999892 379665.02380000055, 158102.57389999926 379674.75239999965, 158104.56309999898 379689.6209000014, 158105.00450000167 379694.60920000076, 158105.7813999988 379709.6416000016, 158105.58889999986 379724.6427000016, 158105.00809999928 379734.62959999964, 158104.0260999985 379744.2754999995, 158102.82880000025 379754.0210000016, 158100.2873999998 379768.8093999997, 158096.91169999912 379783.43180000037, 158092.52010000125 379799.83769999817, 158088.13280000165 379814.2003999986, 158081.7109999992 379833.3885000013, 158064.1761999987 379881.70329999924, 158056.58889999986 379903.2544, 158048.7375999987 379926.98959999904, 158042.4802000001 379947.61080000177, 158037.17689999938 379966.89660000056, 158031.68189999834 379989.34629999846, 158027.52430000156 380008.9098000005, 158023.2813999988 380031.6319999993, 158018.50389999896 380061.2467, 158013.5262000002 380096.70650000125, 158004.6057999991 380122.5150000006)"
adviessnelheid_kenmerk.107,90,R,68.26000214,R,68.91500092,H,067,KLK0008313249,R,I,,"LINESTRING (206146.68569999933 378470.43780000135, 206151.33150000125 378469.4604999982, 206161.0795999989 378467.16039999947, 206169.03409999982 378465.1394999996, 206183.501600001 378461.1143000014, 206197.86059999838 378456.7734000012, 206207.36730000004 378453.66899999976, 206222.66649999842 378448.1257000007, 206231.96489999816 378444.441300001, 206245.78990000114 378438.5881000012, 206265.2648999989 378429.6086000018, 206278.65190000087 378422.80220000073, 206291.78510000184 378415.5516999997, 206300.88179999962 378410.2611999996, 206317.88870000094 378399.7093999982, 206326.18189999834 378394.1196999997, 206335.93349999934 378387.2349999994, 206347.92060000077 378378.21660000086, 206355.79450000077 378372.05139999837, 206371.49639999866 378358.9653999992, 206379.00450000167 378352.36019999906, 206386.37570000067 378345.60020000115, 206398.8125 378333.55689999834, 206410.88809999824 378320.90680000186, 206417.557599999 378313.41099999845, 206424.0538999997 378305.7765999995, 206433.33139999956 378293.9807999991, 206436.24570000172 378289.91739999875, 206440.1064000018 378284.12220000103, 206445.33210000023 378275.46130000055, 206447.7329000011 378271.0753000006, 206450.0036999993 378266.6187000014, 206452.0687999986 378262.0500999987, 206454.79190000147 378255.66099999845, 206458.50420000032 378246.31230000034, 206465.48629999906 378227.5705000013, 206468.45050000027 378217.91380000114, 206472.3401999995 378203.4039000012, 206475.73939999938 378188.09490000084, 206476.61050000042 378183.1559000015, 206479.3339000009 378163.3403000012, 206480.7969999984 378149.0916999988, 206481.11360000074 378144.10080000013, 206481.57189999893 378134.11129999906, 206481.6411000006 378125.9001000002, 206481.5892000012 378115.8957999982, 206481.0887000002 378101.6799999997, 206480.77439999953 378096.70699999854, 206479.76410000026 378086.7278999984, 206477.05169999972 378067.75140000135, 206474.3610999994 378054.1625000015, 206469.56529999897 378034.30999999866, 206470.97789999843 378025.508200001)"
adviessnelheid_kenmerk.108,90,R,68.46099854,R,69.05000305,T,067,KLK0008313280,L,I,,"LINESTRING (206578.1864 379057.4211000018, 206586.09939999878 379041.2065999992, 206591.92570000142 378998.62480000034, 206597.02600000054 378963.9978, 206601.4849999994 378939.38919999823, 206603.63830000162 378929.62849999964, 206605.70580000058 378921.99709999934, 206607.92289999872 378914.7831000015, 206609.58940000087 378910.0645999983, 206611.3649000004 378905.0731000006, 206615.02210000157 378895.76579999924, 206619.23889999837 378886.680399999, 206623.36789999902 378878.6064000018, 206625.7963999994 378874.22890000045, 206631.05070000142 378865.7204999998, 206639.36740000173 378853.2463000007, 206643.59849999845 378847.4353, 206656.20109999925 378831.81859999895, 206669.6345999986 378816.9847000018, 206686.11890000105 378798.06709999964, 206715.20800000057 378769.38809999824, 206736.9087000005 378748.67350000143, 206762.60979999974 378724.9050000012, 206787.9560999982 378702.2470000014, 206803.17599999905 378689.26839999855, 206814.81320000067 378679.7644999996, 206830.2168999985 378667.9107000008, 206838.38259999827 378662.1378999986, 206849.125 378655.0498000011, 206857.68840000033 378649.8836000003, 206866.50470000133 378645.0460000001, 206876.72929999977 378639.8649000004, 206885.87469999865 378635.8178000003, 206898.21829999983 378631.01480000094, 206902.94909999892 378629.3924999982, 206907.73900000006 378627.95589999855, 206917.32660000026 378625.6424999982, 206926.5225000009 378623.9246000014)"
adviessnelheid_kenmerk.109,80,R,20.95899963,R,21.70800018,H,065,KLK0008141960,R,I,,"LINESTRING (137120.05480000004 395955.4065000005, 137132.79569999874 395937.74390000105, 137161.66789999977 395896.8951999992, 137170.58929999918 395884.8361000009, 137176.7446999997 395876.9530000016, 137183.15670000017 395869.26300000027, 137189.74489999935 395861.7054999992, 137196.35680000111 395854.5311000012, 137203.4189000018 395847.4389999993, 137210.77010000125 395840.6596000008, 137218.40940000117 395834.1919, 137227.86980000138 395826.8308000006, 137236.0507999994 395821.0236000009, 137244.44150000066 395815.58249999955, 137253.51469999924 395810.1898000017, 137262.32699999958 395805.4624999985, 137266.80600000173 395803.23270000145, 137278.54690000042 395797.86659999937, 137287.8343999982 395794.1402999982, 137297.27980000153 395790.85500000045, 137305.34160000086 395788.33370000124, 137315.0208999999 395785.6840999983, 137319.87810000032 395784.4941999987, 137330.59270000085 395782.3454999998, 137340.48860000074 395780.76309999824, 137350.42379999906 395779.56010000035, 137361.9726999998 395778.6127000004, 137371.97659999877 395778.18279999867, 137386.97819999978 395778.05959999934, 137407.35920000076 395778.65520000085, 137422.34569999948 395779.5155000016, 137460.17300000042 395782.07829999924, 137480.16470000148 395783.03510000184, 137490.16340000182 395783.22740000114, 137505.16569999978 395783.059799999, 137522.8500000015 395782.0278000012, 137532.7954000011 395780.98220000044, 137542.69399999827 395779.4699999988, 137553.52270000055 395777.3850999996, 137563.29630000144 395775.17550000176, 137568.14680000022 395773.94729999825, 137577.7415000014 395771.1292999983, 137597.46180000156 395764.6037000008, 137611.29789999872 395759.8401999995, 137625.4477000013 395754.8537000008, 137643.44849999994 395748.1565000005, 137662.04780000076 395740.8018000014, 137675.48699999973 395735.1673000008, 137689.11690000072 395728.8984999992, 137708.82559999824 395719.31980000064, 137726.72630000114 395710.3720000014, 137741.36250000075 395702.7890000008, 137775.53880000114 395690.9070999995)"
adviessnelheid_kenmerk.110,50,R,17.09600067,R,17.54800034,T,073,KLK0008145883,L,I,,"LINESTRING (199041.77100000158 354937.0940000005, 199068.3905000016 354967.44299999997, 199069.81799999997 354972.12310000136, 199073.45809999853 354976.4809000008, 199088.6539000012 354994.59109999985, 199098.67639999837 355005.74430000037, 199102.81210000068 355009.88980000094, 199106.48739999905 355013.2806000002, 199113.7259999998 355019.2291000001, 199117.81069999933 355022.1207000017, 199122.07079999894 355024.7404999994, 199126.4759999998 355027.08410000056, 199133.6490000002 355030.1312999986, 199138.39020000026 355031.72619999945, 199143.20019999892 355032.91059999913, 199151.31819999963 355034.383200001, 199156.29250000045 355034.8913999982, 199161.28599999845 355035.1686999984, 199169.46909999847 355035.31980000064, 199179.46310000122 355034.9710999988, 199212.25600000098 355032.6645000018, 199229.21709999815 355031.9455000013, 199244.21770000085 355031.9829999991, 199252.78290000185 355032.38639999926, 199262.7413999997 355033.19640000165, 199269.5298999995 355033.9631999992, 199279.41230000183 355035.49280000106, 199284.33199999854 355036.3929999992, 199294.0485999994 355038.5934000015, 199303.70270000026 355041.2056000009, 199316.1537999995 355045.22239999846, 199325.4919999987 355048.7879000008, 199330.11070000008 355050.7168999985, 199339.0949999988 355055.1262000017, 199343.71590000018 355057.6574999988, 199356.7622999996 355065.06269999966, 199365.37260000035 355070.1585999988, 199383.47289999947 355081.5881000012, 199402.62269999832 355094.5593000017, 199431.04800000042 355114.9827999994, 199435.40190000087 355118.25459999964)"
adviessnelheid_kenmerk.111,40,R,17.1439991,R,17.38999939,T,073,KLK0008145908,L,I,,"LINESTRING (199114.6048000008 355001.0907000005, 199115.6554000005 355002.3256999999, 199119.14400000125 355006.0738000013, 199122.85069999844 355009.5207999982, 199129.4679000005 355013.4743999988, 199134.01680000126 355015.5689999983, 199138.7237999998 355017.2573999986, 199143.46829999983 355018.3999999985, 199148.38709999993 355019.1118000001, 199155.2296999991 355019.10599999875, 199160.2050999999 355018.5106000006, 199168.73490000144 355016.27329999954, 199173.33949999884 355014.2758000009, 199180.7287000008 355009.7591000013, 199184.6094999984 355006.5524000004, 199188.49920000136 355002.51309999824, 199191.58689999953 354998.5716999993, 199195.03830000013 354992.7897000015, 199197.0562000014 354988.1807000004, 199198.70259999856 354982.78130000085, 199199.6510999985 354977.8280999996, 199200.08540000021 354970.35170000046, 199199.68349999934 354965.3187999986, 199198.8220999986 354960.3935999982, 199197.5428000018 354955.84369999915, 199195.8013000004 354951.132100001, 199191.80050000176 354943.24650000036, 199189.0588000007 354939.0795000009, 199186.08879999816 354935.05359999835, 199182.86740000173 354931.2265999988, 199179.35069999844 354927.48330000043, 199172.1336000003 354920.5822999999, 199163.41270000115 354912.9895000011, 199127.5626000017 354883.74120000005, 199105.99689999968 354858.69209999964)"
adviessnelheid_kenmerk.112,70,R,109.16899872,R,109.69999695,T,073,KLK0008147048,L,I,,"LINESTRING (181807.92929999903 428329.2692000009, 181809.67399999872 428328.02010000125, 181821.39680000022 428318.6253999993, 181828.90729999915 428312.02219999954, 181832.54450000077 428308.58889999986, 181841.61340000108 428299.43510000035, 181851.47260000184 428288.14449999854, 181858.85020000115 428278.8082999997, 181864.7375999987 428270.70259999856, 181867.5460000001 428266.56340000033, 181872.8772 428258.10280000046, 181875.45850000158 428253.8187999986, 181879.3114 428246.87790000066, 181886.00649999827 428233.4490999989, 181891.05700000003 428221.83300000057, 181894.65410000086 428212.49920000136, 181896.29239999875 428207.7749999985, 181897.84820000082 428203.02120000124, 181900.8691000007 428192.5538999997, 181903.55640000105 428181.5595000014, 181904.5940000005 428176.6495000012, 181906.3328000009 428166.78990000114, 181907.0469999984 428161.8403999992, 181908.15799999982 428151.9012000002, 181909.06579999998 428139.2987000011, 181909.30810000002 428129.28880000114, 181908.96559999883 428115.22250000015, 181908.6763000004 428110.22949999943, 181907.77930000052 428100.26949999854, 181906.46510000154 428090.34380000085, 181903.82070000097 428075.91750000045, 181900.23600000143 428061.31010000035, 181895.84230000153 428046.9886999987, 181892.41220000014 428037.59430000186, 181887.83960000053 428026.66629999876, 181883.50690000132 428017.4321999997, 181878.9979000017 428008.508200001, 181867.0747999996 427986.5337000005, 181835.07789999992 427929.4138999991, 181791.8044999987 427852.5560999997)"
adviessnelheid_kenmerk.113,60,R,18.70299911,R,19.06800079,H,076,KLK0008147559,R,I,,"LINESTRING (194740.17300000042 320752.93200000003, 194786.7351000011 320777.20439999923, 194799.27279999852 320783.13269999996, 194805.28449999914 320786.28489999846, 194814.02369999886 320791.2355000004, 194817.7168999985 320793.43470000103, 194826.07580000162 320798.92390000075, 194834.15159999952 320804.8498999998, 194838.03770000115 320807.9811999984, 194844.57330000028 320813.6917000003, 194851.68879999965 320820.7181000002, 194855.05860000104 320824.40239999816, 194859.0780000016 320829.2314000018, 194865.03330000117 320837.26480000094, 194867.75829999894 320841.45760000125, 194871.94289999828 320848.86950000003, 194874.2135999985 320853.32730000094, 194876.8552000001 320859.39169999957, 194878.6015000008 320864.07719999924, 194881.49350000173 320873.6640999988, 194883.18239999935 320880.9554999992, 194884.02679999918 320885.8869000003, 194884.6686999984 320890.81870000064, 194885.2087999992 320897.34270000085, 194885.37739999965 320902.34329999983, 194885.04789999872 320912.34219999984, 194884.5898000002 320917.3038999997, 194883.51060000062 320924.53880000114, 194882.5639999993 320929.44839999825, 194881.0293999985 320936.1882000007, 194879.07759999856 320943.32140000165, 194875.88760000095 320952.7993000001, 194872.17639999837 320962.0683999993, 194869.66970000044 320967.810800001, 194865.39460000023 320976.8513999991, 194860.80689999834 320985.74060000107, 194849.4114000015 321006.0014999993, 194830.83469999954 321037.58150000125)"
adviessnelheid_kenmerk.114,50,R,3.41799998,R,4.17500019,H,205,KLK0008150119,R,I,,"LINESTRING (108586.87009999901 487309.01590000093, 108595.36149999872 487308.52479999885, 108615.253800001 487306.83309999853, 108654.06569999829 487302.817400001, 108677.36510000005 487301.08889999986, 108700.02540000156 487301.69310000166, 108712.09809999913 487303.52849999815, 108724.16649999842 487306.52749999985, 108737.6037000008 487311.74379999936, 108753.04890000075 487320.92709999904, 108768.76729999855 487335.2226999998, 108777.25589999929 487344.7868999988, 108863.45089999959 487444.6057999991, 108876.41789999977 487459.83309999853, 108883.18189999834 487468.35119999945, 108893.2778000012 487482.60500000045, 108898.25879999995 487490.73310000077, 108902.4327000007 487498.7835999988, 108908.23790000007 487513.51850000024, 108911.70050000027 487527.83029999956, 108912.97450000048 487538.0036999993, 108913.2622999996 487548.9926000014, 108912.53550000116 487557.93200000003, 108910.58650000021 487568.8940999992, 108906.89609999955 487580.9611000009, 108901.93609999865 487592.97190000117, 108895.60979999974 487605.8005999997, 108886.37629999965 487621.61730000004, 108858.35289999843 487664.61459999904, 108847.42460000142 487684.6979999989, 108838.77859999985 487702.8914999999, 108834.74659999833 487713.1475000009, 108828.37079999968 487731.1458999999, 108823.27320000157 487750.45259999856, 108821.93030000106 487756.7639000006, 108819.98110000044 487768.01139999926, 108815.11300000176 487777.46880000085, 108810.33480000123 487786.2648999989)"
