FID,length,id,filenaam,vliegdatum,br_links,br_rechts,se_anno_cad_data,gdb_geomattr_data,shape
vlieglijnen_kust_2009.30,4846.55,30,ameland_87,2009-04-05T00:00:00,0,0,,,"LINESTRING (174988.188000001 602402.5, 171323.625 605574.25)"
vlieglijnen_kust_2009.31,3326.48,31,ameland_88,2009-04-05T00:00:00,0,0,,,"LINESTRING (173940.6409999989 603670.688000001, 171439.563000001 605863.875)"
vlieglijnen_kust_2009.32,17149.4,1,nholland_01,2009-03-18T00:00:00,222.30000305,-293.5,,,"LINESTRING (102484.3909999989 510422, 104617.47700000182 527438.188000001)"
vlieglijnen_kust_2009.33,10276.9,2,nholland_02,2009-03-18T00:00:00,343.29998779,-304,,,"LINESTRING (110530.4690000005 551653.438000001, 109551.47700000182 541423.313000001)"
vlieglijnen_kust_2009.34,14959.3,3,nholland_03,2009-03-20T00:00:00,269.8999939,-294.70001221,,,"LINESTRING (109251.3200000003 541126.375, 110633.95300000161 556021.625)"
vlieglijnen_kust_2009.35,10600.8,4,nholland_04,2009-03-20T00:00:00,199.69999695,-312.79998779,,,"LINESTRING (110065.56300000101 552000.625, 109011.67199999839 541452.375)"
vlieglijnen_kust_2009.36,2377.12,5,nholland_05,2009-03-20T00:00:00,136.1000061,-93.30000305,,,"LINESTRING (109619.35200000182 548864, 109835.04699999839 551231.313000001)"
vlieglijnen_kust_2009.37,13345.6,6,nholland_06,2009-03-20T00:00:00,356.70001221,-152.1000061,,,"LINESTRING (105739.07800000161 531113.063000001, 109404.43800000101 543945.438000001)"
vlieglijnen_kust_2009.38,14190.1,7,nholland_07,2009-03-20T00:00:00,366.3999939,-452.8999939,,,"LINESTRING (109487.7890000008 543571.938000001, 105597.64799999818 529925.5)"
vlieglijnen_kust_2009.39,10940.6,8,nholland_08,2009-03-18T00:00:00,305.70001221,-313.5,,,"LINESTRING (109364.14799999818 542163.125, 106392.4609999992 531633.813000001)"
vlieglijnen_kust_2009.40,5664.72,9,nholland_10,2009-03-18T00:00:00,201.3999939,-212.69999695,,,"LINESTRING (105790.1799999997 532077.875, 104400.0390000008 526586.375)"
vlieglijnen_kust_2009.41,5757.85,10,nholland_11,2009-03-18T00:00:00,294.8999939,-310.1000061,,,"LINESTRING (104577.6409999989 526740.875, 106039.9690000005 532309.938000001)"
vlieglijnen_kust_2009.42,17534.2,11,nholland_13,2009-03-18T00:00:00,283.70001221,-309.6000061,,,"LINESTRING (104896.57800000161 528662.25, 102770.57800000161 511257.375)"
vlieglijnen_kust_2009.43,10162.4,12,nholland_14,2009-03-18T00:00:00,385.20001221,-336.29998779,,,"LINESTRING (103801.0940000005 517110.2809999995, 105002.17199999839 527201.5)"
vlieglijnen_kust_2009.44,9516.63,13,nholland_16,2009-03-19T00:00:00,224,-169.1000061,,,"LINESTRING (101031.6559999995 502529.0309999995, 102684.29699999839 511901.063000001)"
vlieglijnen_kust_2009.45,9842.56,14,nholland_17,2009-03-20T00:00:00,221.69999695,-226.30000305,,,"LINESTRING (101089.6409999989 502144.8440000005, 102777.88300000131 511841.5309999995)"
vlieglijnen_kust_2009.46,10845.3,15,nholland_18,2009-03-20T00:00:00,241.5,-232.69999695,,,"LINESTRING (103210.14799999818 513284.938000001, 101355.7890000008 502599.3440000005)"
vlieglijnen_kust_2009.47,5372.72,16,nholland_19,2009-03-19T00:00:00,207,-252.1000061,,,"LINESTRING (101180.3440000005 503098.9690000005, 99338.43800000101 498051.8440000005)"
vlieglijnen_kust_2009.48,6502.6,17,nholland_20,2009-03-19T00:00:00,253.5,-300.1000061,,,"LINESTRING (101646.8590000011 504225.938000001, 99580.0940000005 498060.5309999995)"
vlieglijnen_kust_2009.49,6148.59,18,nholland_21,2009-03-19T00:00:00,293.20001221,-257.20001221,,,"LINESTRING (99785 498095.4690000005, 101753.64799999818 503920.375)"
vlieglijnen_kust_2009.50,2107.32,19,nholland_22,2009-03-19T00:00:00,255.19999695,-204.5,,,"LINESTRING (100011.38300000131 499950.7809999995, 99110.8590000011 498045.563000001)"
vlieglijnen_kust_2009.51,793.319,20,zholland_186,2009-03-19T00:00:00,249.6000061,-190.30000305,,,"LINESTRING (98194.2109999992 496779.75, 98440.10200000182 497534)"
vlieglijnen_kust_2009.52,1071.12,21,zholland_187,2009-03-19T00:00:00,250.80000305,-311,,,"LINESTRING (98345.63300000131 496455.125, 98507.54699999839 497513.938000001)"
vlieglijnen_kust_2009.53,1253.44,22,zholland_188,2009-03-19T00:00:00,232,-335.6000061,,,"LINESTRING (98432.1409999989 496178.2190000005, 98656.38300000131 497411.438000001)"
vlieglijnen_kust_2009.54,1886.08,23,zholland_189,2009-03-19T00:00:00,270.5,-218.8999939,,,"LINESTRING (98361.06300000101 495876.313000001, 99149.1090000011 497589.875)"
vlieglijnen_kust_2009.55,2383.5,24,zholland_190,2009-03-19T00:00:00,238.3999939,-380.79998779,,,"LINESTRING (98403.18800000101 495324.5940000005, 99275.06300000101 497542.9059999995)"
vlieglijnen_kust_2009.56,3311.09,25,zholland_191,2009-03-19T00:00:00,247.8999939,-222.8999939,,,"LINESTRING (98420.1409999989 494893.4690000005, 99693.81300000101 497949.7809999995)"
vlieglijnen_kust_2009.57,3505.55,26,zholland_192,2009-03-19T00:00:00,253.6000061,-245.30000305,,,"LINESTRING (98381.97700000182 494201.625, 99686.9690000005 497455.2190000005)"
vlieglijnen_kust_2009.58,4562.9,27,zholland_193,2009-03-19T00:00:00,270.79998779,-249.30000305,,,"LINESTRING (100046.32800000161 497811.875, 98330.57800000161 493583.8440000005)"
vlieglijnen_kust_2009.59,7554.98,28,zholland_194,2009-03-18T00:00:00,276.70001221,-337.29998779,,,"LINESTRING (92929.29699999839 480250.7190000005, 89808.49199999869 473370.438000001)"
vlieglijnen_kust_2009.60,8970.89,29,zholland_195,2009-03-19T00:00:00,333.20001221,-261,,,"LINESTRING (100118.7809999995 497510.0940000005, 96821 489167.3440000005)"
vlieglijnen_kust_2009.61,20975.7,30,zholland_196,2009-03-19T00:00:00,389.8999939,-272.5,,,"LINESTRING (90787 475001.7190000005, 99062.57800000161 494275.875)"
vlieglijnen_kust_2009.62,15633.7,31,zholland_197,2009-03-19T00:00:00,283.6000061,-246.80000305,,,"LINESTRING (92783.3440000005 479230.375, 98932.3440000005 493604.0940000005)"
vlieglijnen_kust_2009.63,4792.98,32,zholland_198,2009-03-18T00:00:00,324.5,-296.70001221,,,"LINESTRING (69824.0309999995 447702.3440000005, 66117.8440000005 444663.125)"
vlieglijnen_kust_2009.64,5087.18,33,zholland_199,2009-03-18T00:00:00,253.69999695,-251.8999939,,,"LINESTRING (70284.42199999839 447778.9059999995, 66263.8200000003 444662.1559999995)"
vlieglijnen_kust_2009.65,4023.68,34,zholland_200,2009-03-18T00:00:00,244.69999695,-351.1000061,,,"LINESTRING (69616.27299999818 446980.25, 66439.31300000101 444511.063000001)"
vlieglijnen_kust_2009.66,11392.7,35,zholland_201,2009-03-18T00:00:00,241.3999939,-271.20001221,,,"LINESTRING (78285.7190000005 457823.188000001, 70737.7109999992 449289.625)"
vlieglijnen_kust_2009.67,5201.31,36,zholland_202,2009-03-18T00:00:00,409.70001221,-405.79998779,,,"LINESTRING (79790.18800000101 459824.2809999995, 76382.63300000131 455894.625)"
vlieglijnen_kust_2009.68,9392.15,37,zholland_203,2009-03-18T00:00:00,357.3999939,-263.3999939,,,"LINESTRING (83271.2190000005 463317.4690000005, 76879.57800000161 456435.6559999995)"
vlieglijnen_kust_2009.69,9326.05,38,zholland_204,2009-03-18T00:00:00,313.8999939,-400.20001221,,,"LINESTRING (77288.18800000101 456607.438000001, 83574.7809999995 463496.125)"
vlieglijnen_kust_2009.70,7355.51,39,zholland_205,2009-03-18T00:00:00,235.8999939,-382.20001221,,,"LINESTRING (82456.0940000005 462322.875, 86798.47700000182 468259.813000001)"
vlieglijnen_kust_2009.71,12642.7,40,zholland_206,2009-03-18T00:00:00,191.80000305,-228.8999939,,,"LINESTRING (91713.6559999995 477490.875, 85535.50800000131 466460.563000001)"
vlieglijnen_kust_2009.72,10487.9,41,zholland_207,2009-03-19T00:00:00,240.3999939,-239.30000305,,,"LINESTRING (91312.9059999995 476550.2190000005, 86202.27299999818 467391.7190000005)"
vlieglijnen_kust_2009.73,8362.57,42,zholland_208,2009-03-18T00:00:00,217.19999695,-240.69999695,,,"LINESTRING (86598.0700000003 468153.625, 81644.42199999839 461416.125)"
vlieglijnen_kust_2009.74,11737.6,43,zholland_209,2009-03-18T00:00:00,252.5,-185.1000061,,,"LINESTRING (69880.2190000005 448493.1559999995, 77661.3909999989 457280.938000001)"
vlieglijnen_kust_2009.75,7767.65,44,zholland_210,2009-03-18T00:00:00,231.3999939,-561.59997559,,,"LINESTRING (71513.3200000003 450308.938000001, 66303.49199999869 444547.5)"
vlieglijnen_kust_2009.76,4757.41,45,zholland_211,2009-03-18T00:00:00,229.8999939,-257.29998779,,,"LINESTRING (71689.67199999839 450500.625, 68726.8909999989 446778.4059999995)"
vlieglijnen_kust_2009.77,19046.9,1,schiermonnikoog_100,2009-04-03T00:00:00,0,0,,,"LINESTRING (223601.7659999989 613886.438000001, 204652.0469999984 611965.313000001)"
vlieglijnen_kust_2009.78,5573.78,2,schiermonnikoog_101a,2009-04-03T00:00:00,0,0,,,"LINESTRING (208051.9690000005 612103.688000001, 202509.2340000011 611516.188000001)"
vlieglijnen_kust_2009.79,4696.39,3,schiermonnikoog_101b,2009-04-03T00:00:00,0,0,,,"LINESTRING (206917.2190000005 611934.875, 202241.375 611496.063000001)"
vlieglijnen_kust_2009.80,13916.9,4,schiermonnikoog_102,2009-04-03T00:00:00,0,0,,,"LINESTRING (210414.688000001 612307.938000001, 224256.9840000011 613747.313000001)"
vlieglijnen_kust_2009.81,4723.25,5,schiermonnikoog_103,2009-04-03T00:00:00,0,0,,,"LINESTRING (206659.9530000016 611630.625, 201952.7030000016 611242.188000001)"
vlieglijnen_kust_2009.82,13577,6,schiermonnikoog_104,2009-04-03T00:00:00,0,0,,,"LINESTRING (223435.7030000016 613355.813000001, 209923.5940000005 612030)"
vlieglijnen_kust_2009.83,6383.88,7,schiermonnikoog_105,2009-04-03T00:00:00,0,0,,,"LINESTRING (208980.0159999989 611693.25, 202629.2809999995 611043.563000001)"
vlieglijnen_kust_2009.84,7714.5,8,schiermonnikoog_106,2009-04-03T00:00:00,0,0,,,"LINESTRING (224260.1559999995 613254.063000001, 216583.5469999984 612490.438000001)"
vlieglijnen_kust_2009.85,6114.62,9,schiermonnikoog_107,2009-04-03T00:00:00,0,0,,,"LINESTRING (207601.8440000005 611290.438000001, 201518.0940000005 610676.813000001)"
vlieglijnen_kust_2009.86,7463.05,10,schiermonnikoog_108,2009-04-03T00:00:00,0,0,,,"LINESTRING (223090.5940000005 612783.625, 215654.3590000011 612151.563000001)"
vlieglijnen_kust_2009.87,6336.49,11,schiermonnikoog_109,2009-04-03T00:00:00,0,0,,,"LINESTRING (208681.2659999989 611185.813000001, 202379.4690000005 610523.625)"
vlieglijnen_kust_2009.88,5146.82,12,schiermonnikoog_110,2009-04-03T00:00:00,0,0,,,"LINESTRING (206012.9840000011 610564.25, 200881.938000001 610161.563000001)"
vlieglijnen_kust_2009.89,6006.73,13,schiermonnikoog_111,2009-04-03T00:00:00,0,0,,,"LINESTRING (208387.3590000011 610661.938000001, 202412.813000001 610040.938000001)"
vlieglijnen_kust_2009.90,6348.81,14,schiermonnikoog_112,2009-04-03T00:00:00,0,0,,,"LINESTRING (207157.5159999989 610295.313000001, 200843.6719999984 609629.875)"
vlieglijnen_kust_2009.91,8419.8,15,schiermonnikoog_113,2009-04-03T00:00:00,0,0,,,"LINESTRING (210631 610415.688000001, 202256 609548.313000001)"
vlieglijnen_kust_2009.92,7596.33,16,schiermonnikoog_114,2009-04-03T00:00:00,0,0,,,"LINESTRING (208479.75 609931, 200922.75 609159)"
vlieglijnen_kust_2009.93,7063.75,17,schiermonnikoog_115,2009-04-03T00:00:00,0,0,,,"LINESTRING (209068.125 609794.688000001, 202046.2969999984 609026.25)"
vlieglijnen_kust_2009.94,6417.8,18,schiermonnikoog_116,2009-04-03T00:00:00,0,0,,,"LINESTRING (207564.7340000011 609388, 201185.3909999989 608686.438000001)"
vlieglijnen_kust_2009.95,7457.79,19,schiermonnikoog_117,2009-04-03T00:00:00,0,0,,,"LINESTRING (202277.8590000011 608566.938000001, 209691.2809999995 609379.188000001)"
vlieglijnen_kust_2009.96,7436.92,20,schiermonnikoog_118,2009-04-03T00:00:00,0,0,,,"LINESTRING (200311.25 608148.375, 207711.8440000005 608882.563000001)"
vlieglijnen_kust_2009.97,6077.15,21,schiermonnikoog_119,2009-04-03T00:00:00,0,0,,,"LINESTRING (208692.0780000016 608747.438000001, 202645.9840000011 608133.875)"
vlieglijnen_kust_2009.98,5881.47,22,schiermonnikoog_120,2009-04-03T00:00:00,0,0,,,"LINESTRING (201506.563000001 607784, 207362.7659999989 608328.563000001)"
vlieglijnen_kust_2009.99,5305.36,23,schiermonnikoog_121,2009-04-03T00:00:00,0,0,,,"LINESTRING (208253.3440000005 608244.063000001, 202979.5 607666.625)"
vlieglijnen_kust_2009.100,5285.94,24,schiermonnikoog_122,2009-04-03T00:00:00,0,0,,,"LINESTRING (206500.7969999984 607791.313000001, 201239.8590000011 607277.813000001)"
vlieglijnen_kust_2009.101,4352.89,25,schiermonnikoog_123,2009-04-03T00:00:00,0,0,,,"LINESTRING (203290.9530000016 607221.563000001, 207618.938000001 607686.563000001)"
vlieglijnen_kust_2009.102,3036.87,26,schiermonnikoog_124,2009-04-03T00:00:00,0,0,,,"LINESTRING (206386.938000001 607292.75, 203361.9530000016 607024.313000001)"
vlieglijnen_kust_2009.103,5230.03,27,schiermonnikoog_125,2009-04-03T00:00:00,0,0,,,"LINESTRING (208339.2340000011 607231.313000001, 203125.5469999984 606818.125)"
vlieglijnen_kust_2009.104,7197.79,28,schiermonnikoog_92,2009-04-03T00:00:00,0,0,,,"LINESTRING (221952.2030000016 615418.625, 214788.688000001 614717)"
vlieglijnen_kust_2009.105,11439.9,29,schiermonnikoog_93,2009-04-03T00:00:00,0,0,,,"LINESTRING (226115.2809999995 615630.5, 214736.7030000016 614448)"
vlieglijnen_kust_2009.106,20671.2,30,schiermonnikoog_94,2009-04-03T00:00:00,0,0,,,"LINESTRING (203097.9840000011 613038.75, 223668.3440000005 615077.75)"
vlieglijnen_kust_2009.107,21917.6,31,schiermonnikoog_95,2009-04-03T00:00:00,0,0,,,"LINESTRING (225042.9059999995 615047.438000001, 203242.0309999995 612788.75)"
vlieglijnen_kust_2009.108,20315.7,32,schiermonnikoog_96,2009-04-03T00:00:00,0,0,,,"LINESTRING (202639.875 612484.75, 222850.625 614547.125)"
vlieglijnen_kust_2009.109,21766.8,33,schiermonnikoog_97,2009-04-03T00:00:00,0,0,,,"LINESTRING (223048.6409999989 614332.625, 201397.25 612094.313000001)"
vlieglijnen_kust_2009.110,21671,34,schiermonnikoog_98,2009-04-03T00:00:00,0,0,,,"LINESTRING (224397.5 614240.313000001, 202839.8909999989 612026.5)"
vlieglijnen_kust_2009.111,5789.3,35,schiermonnikoog_99,2009-04-03T00:00:00,0,0,,,"LINESTRING (208574.3440000005 612383.625, 202815.6090000011 611789.5)"
vlieglijnen_kust_2009.112,21613.7,1,terschelling_129,2009-04-03T00:00:00,63.5,-46.29999924,,,"LINESTRING (141435.2030000016 600836.188000001, 162252.4690000005 606649.438000001)"
vlieglijnen_kust_2009.113,23775.8,2,terschelling_130,2009-04-03T00:00:00,230.6000061,-206.3999939,,,"LINESTRING (163754.4840000011 606899.688000001, 140849.375 600524.5)"
vlieglijnen_kust_2009.114,23571.3,3,terschelling_131,2009-04-03T00:00:00,217.69999695,-203.8999939,,,"LINESTRING (141668.2190000005 600565.375, 164374.5940000005 606892.063000001)"
vlieglijnen_kust_2009.115,25098.2,4,terschelling_132,2009-04-03T00:00:00,198.6000061,-203.5,,,"LINESTRING (164868.4219999984 606790.063000001, 140695.4219999984 600038.375)"
vlieglijnen_kust_2009.116,24832.5,5,terschelling_133,2009-04-03T00:00:00,260.79998779,-340.5,,,"LINESTRING (165249.5 606677.375, 141340.3440000005 599968.938000001)"
vlieglijnen_kust_2009.117,2653.46,6,terschelling_135,2009-04-03T00:00:00,211,-202.3999939,,,"LINESTRING (143656.5309999995 600375.188000001, 141112.063000001 599622.5)"
vlieglijnen_kust_2009.176,20034.5,4,vlieland_166b,2009-04-05T00:00:00,0,0,,,"LINESTRING (134718.7659999989 591649.375, 117897.56300000101 580766.938000001)"
vlieglijnen_kust_2009.118,7721.26,7,terschelling_136,2009-04-03T00:00:00,216.19999695,-413.8999939,,,"LINESTRING (165558.6409999989 606470.5, 158112.6559999995 604427.188000001)"
vlieglijnen_kust_2009.119,4981.59,8,terschelling_137,2009-04-03T00:00:00,190.3999939,-209,,,"LINESTRING (145651.7659999989 600688, 140858.5469999984 599331.063000001)"
vlieglijnen_kust_2009.120,6568.51,9,terschelling_138,2009-04-03T00:00:00,491.79998779,-651.5,,,"LINESTRING (165799.313000001 606303, 159437.7969999984 604667)"
vlieglijnen_kust_2009.121,3805.4,10,terschelling_139,2009-04-03T00:00:00,427,-205.30000305,,,"LINESTRING (143075.875 599705.938000001, 139410.438000001 598683.375)"
vlieglijnen_kust_2009.122,2660.84,11,terschelling_140,2009-04-03T00:00:00,588.79998779,-305.1000061,,,"LINESTRING (165983.688000001 606210.688000001, 163512.0469999984 605225.25)"
vlieglijnen_kust_2009.123,5494.44,12,terschelling_141,2009-04-03T00:00:00,228.30000305,-195.19999695,,,"LINESTRING (144788.8909999989 599942.813000001, 139499.3590000011 598456.313000001)"
vlieglijnen_kust_2009.124,3091.35,13,terschelling_142,2009-04-03T00:00:00,248.1000061,-312.79998779,,,"LINESTRING (166241.125 605912.813000001, 163248 605139.75)"
vlieglijnen_kust_2009.125,2918.12,14,terschelling_143,2009-04-03T00:00:00,197.5,-198.3999939,,,"LINESTRING (140037.625 598342.5, 142837.1409999989 599166)"
vlieglijnen_kust_2009.126,2742.38,15,terschelling_144,2009-04-03T00:00:00,514.09997559,-224.3999939,,,"LINESTRING (166284.2030000016 605754.125, 163681.7340000011 604889.375)"
vlieglijnen_kust_2009.127,4638.91,16,terschelling_145,2009-04-03T00:00:00,197.69999695,-228,,,"LINESTRING (139801.9840000011 598050.625, 144274.7659999989 599280.938000001)"
vlieglijnen_kust_2009.128,3572.92,17,terschelling_146,2009-04-03T00:00:00,367.20001221,-420.20001221,,,"LINESTRING (166342.9840000011 605488.125, 162916.7340000011 604474.938000001)"
vlieglijnen_kust_2009.129,3787.92,18,terschelling_147,2009-04-03T00:00:00,189,-201.3999939,,,"LINESTRING (143291.125 598783.438000001, 139647.8280000016 597746.75)"
vlieglijnen_kust_2009.130,5266.32,19,terschelling_148,2009-04-03T00:00:00,197.1000061,-281.79998779,,,"LINESTRING (139495.813000001 597463.25, 144570.2190000005 598872)"
vlieglijnen_kust_2009.131,6414.88,20,terschelling_149,2009-04-03T00:00:00,195.1000061,-209.5,,,"LINESTRING (143816.875 598422.438000001, 137646.5159999989 596668.188000001)"
vlieglijnen_kust_2009.132,7762.98,21,terschelling_150,2009-04-03T00:00:00,234.6000061,-199.69999695,,,"LINESTRING (139178.9530000016 596858.625, 146649.8440000005 598968.063000001)"
vlieglijnen_kust_2009.133,6622.39,22,terschelling_151,2009-04-03T00:00:00,348.5,-204,,,"LINESTRING (144218.3590000011 597992.375, 137828.7659999989 596251.938000001)"
vlieglijnen_kust_2009.134,8437.03,23,terschelling_152,2009-04-03T00:00:00,197,-201.19999695,,,"LINESTRING (138141.9059999995 596069.688000001, 146259.9840000011 598367.563000001)"
vlieglijnen_kust_2009.135,7207.39,24,terschelling_153a,2009-04-03T00:00:00,215.6000061,-393.1000061,,,"LINESTRING (144138.2659999989 597518, 137189.0469999984 595606.25)"
vlieglijnen_kust_2009.136,6522.35,25,terschelling_153b,2009-04-03T00:00:00,569.59997559,-200.6000061,,,"LINESTRING (143938.2809999995 597478.813000001, 137676.5309999995 595653.563000001)"
vlieglijnen_kust_2009.137,7178.06,26,terschelling_154,2009-04-03T00:00:00,498.1000061,-200.30000305,,,"LINESTRING (145305.5159999989 597600.625, 138407.7030000016 595614.5)"
vlieglijnen_kust_2009.138,7099.47,27,terschelling_155,2009-04-03T00:00:00,240.69999695,-211.1000061,,,"LINESTRING (144580.7969999984 597127.313000001, 137752.5780000016 595183.625)"
vlieglijnen_kust_2009.139,7175.2,28,terschelling_156,2009-04-03T00:00:00,383.1000061,-183.80000305,,,"LINESTRING (145487.6409999989 597154.313000001, 138583.438000001 595201)"
vlieglijnen_kust_2009.140,6739.66,29,terschelling_157,2009-04-03T00:00:00,637.20001221,-318.8999939,,,"LINESTRING (144656.7340000011 596670.313000001, 138168.375 594847.063000001)"
vlieglijnen_kust_2009.141,7325.7,30,terschelling_158,2009-04-03T00:00:00,378.20001221,-219.3999939,,,"LINESTRING (145860.7340000011 596662.125, 138772.6559999995 594811.438000001)"
vlieglijnen_kust_2009.142,1671.55,31,terschelling_160,2009-04-03T00:00:00,256.20001221,-199.3999939,,,"LINESTRING (144247.4219999984 595794.5, 142666.4219999984 595251.813000001)"
vlieglijnen_kust_2009.143,18612.3,1,texel_29,2009-04-02T00:00:00,0,0,,,"LINESTRING (119074.8909999989 578785.875, 109158.61699999869 563035.188000001)"
vlieglijnen_kust_2009.144,20265.2,2,texel_30,2009-04-02T00:00:00,0,0,,,"LINESTRING (109130.8590000011 562498.375, 119934 579644)"
vlieglijnen_kust_2009.145,25424.3,3,texel_31,2009-04-02T00:00:00,0,0,,,"LINESTRING (122234.29699999839 582770.063000001, 108654.4690000005 561276.25)"
vlieglijnen_kust_2009.146,20813.7,4,texel_32,2009-04-02T00:00:00,0,0,,,"LINESTRING (120218.07800000161 579105.938000001, 109113.10200000182 561502.313000001)"
vlieglijnen_kust_2009.147,4646.5,5,texel_33,2009-04-02T00:00:00,0,0,,,"LINESTRING (117615.52299999818 574477.875, 120132.7809999995 578383.438000001)"
vlieglijnen_kust_2009.148,8033.65,6,texel_34,2009-04-02T00:00:00,0,0,,,"LINESTRING (122973.31300000101 572911.938000001, 118309.89799999818 579453.5)"
vlieglijnen_kust_2009.149,5891,7,texel_35a,2009-04-02T00:00:00,0,0,,,"LINESTRING (122199.25 573485.625, 118839.0390000008 578324.313000001)"
vlieglijnen_kust_2009.150,8681.4,8,texel_35b,2009-04-02T00:00:00,0,0,,,"LINESTRING (122316.5940000005 573249.813000001, 117394.3909999989 580400.938000001)"
