AreaManagerId,FareCalculationCode,StartDateFarePart,StartDurationFarePart,EndDurationFarePart,AmountFarePart,StepSizeFarePart,EndDateFarePart,AmountCumulative
34,DAG01,20120330,0,999999,11.00000000,1020,20130101,0.00000000
400,GAR01,20131203,0,60,0.09000000,3,29991231,0.00000000
439,TAR02,20131126,0,999999,0.03333333,1,20191101,0.00000000
34,36030,20130101,0,4,0.20000000,4,20140101,0.00000000
439,MAGNOLIAST,20131126,0,999999,0.03333333,1,20191101,0.00000000
200,TAR04,20140101,0,999999,0.03650000,1,20141017,0.00000000
988,NULL,20120419,0,999999,0.00000000,1,29991231,0.00000000
439,DAG01,20131125,0,999999,6.90000000,720,20191101,0.00000000
400,GAR01,20131203,60,180,0.00000000,3,29991231,1.80000000
2449,GAR34,20131108,0,999999,18.00000000,1440,29991231,0.00000000
173,TAR01,20120516,0,120,1.10000000,60,20120717,0.00000000
439,TAR02,20191101,0,999999,0.04166667,1,29991231,0.00000000
1900,TAR10,20140101,0,999999,12.00000000,10800,29991231,0.00000000
2062,TER06,20131031,0,999999,15.00000000,1440,29991231,0.00000000
34,BEZVGAB,20161101,0,4,0.00000000,4,20170102,0.00000000
361,GAR01,20130101,36,999999,0.02766667,1,20140201,1.00000000
2449,TER10,20131106,0,999999,30.00000000,1440,29991231,0.00000000
243,TAR02,20220101,0,120,0.00000000,1,29991231,0.00000000
361,REG09,20130501,0,999999,0.04250000,1,20140201,0.00000000
503,TAR10,20131204,60,999999,2.20000000,60,29991231,0.20000000
1729,TAR02,20131024,0,999999,0.60000000,50,29991231,0.00000000
439,TAR01,20191101,0,999999,0.04166667,1,29991231,0.00000000
861,TAR01,20120402,6,999999,0.11000000,6,20130101,0.10000000
575,TAR05,20131024,0,999999,7.50000000,1440,29991231,0.00000000
1900,TAR04,20140731,0,8,0.03333333,1,20140801,0.00000000
243,TER05,20220101,0,999999,10.50000000,780,29991231,0.00000000
74,TAR2,20130308,120,240,1.10000000,120,20140715,2.40000000
2062,GAR27,20131105,0,120,0.50000000,30,29991231,0.00000000
153,TAR4,20120101,300,999999,0.00000000,1,20130101,11.49999900
361,REG08,20120405,0,999999,0.03833333,1,20130501,0.00000000
405,TAR04,20131018,0,999999,0.00000000,1440,29991231,0.00000000
203,TAR03,20120905,30,45,0.00666667,1,20120914,0.15000000
995,TER02,20131009,0,999999,0.00000000,60,29991231,0.00000000
856,GAR01,20131008,0,999999,0.80000000,60,20131213,0.00000000
2449,GAR29,20140901,0,999999,1.00000000,17,29991231,0.00000000
2448,935_GAR03,20140101,0,182,0.30000000,13,29991231,0.00000000
34,DAG01,20120328,0,999999,11.00000000,352,20120330,0.00000000
118,TAR03,20120423,0,999999,5.00000000,720,20140101,0.00000000
2448,TER04,20160520,0,999999,5.50000000,1440,29991231,0.00000000
828,TAR_C1,20190702,100,240,0.04166667,1,20190910,2.50000000
828,NULL,20190704,0,999999,0.00000000,1,29991231,0.00000000
2459,TER01,20131111,30,999999,0.50000000,15,29991231,0.50000000
34,BEZVGBZ,20161101,240,999999,0.20000000,240,20170102,0.20000000
34,BEZVGBZ,20161101,4,240,0.20000000,236,20170102,0.00000000
34,BEZVGAB,20161101,4,120,0.70000000,116,20170102,0.00000000
243,TER05,20200707,0,999999,9.00000000,780,20220101,0.00000000
2448,PR18,20131125,0,999999,1.70000000,60,29991231,0.00000000
243,TAR02,20220101,120,999999,0.03333333,1,29991231,0.00000000
344,TAR02,20140101,0,999999,0.05683000,1,20150101,0.00000000
228,TAR01,20131023,0,999999,1.90000000,60,20140325,0.00000000
2062,DAGK6E,20130919,0,999999,6.00000000,1440,29991231,0.00000000
439,MAGNOLIAST,20191101,0,999999,0.04166667,1,29991231,0.00000000
424,DAG02,20120412,0,999999,6.00000000,720,20130101,0.00000000
2449,GAR10,20131107,0,999999,8.00000000,1440,20140901,0.00000000
855,TAR07,20140325,0,30,0.50000000,30,29991231,0.00000000
855,TAR01,20131017,0,999999,0.90000000,60,20131230,0.00000000
2062,GAR04,20131105,0,999999,9.50000000,1440,29991231,0.00000000
439,DAG01,20191101,0,999999,7.50000000,720,29991231,0.00000000
599,GAR01,20190605,0,999999,0.50000000,15,20200301,0.00000000
599,GAR16,20161018,0,999999,1.00000000,60,20200301,0.00000000
957,TAR01,20131018,0,999999,1.00000000,40,29991231,0.00000000
268,TER02,20131002,0,180,1.05000000,60,29991231,0.00000000
243,GAR06,20191122,120,999999,0.03166667,1,20220101,0.00000000
361,REG07,20120405,0,999999,0.03666667,1,20130501,0.00000000
599,GAR07,20131011,0,999999,12.00000000,1020,20200301,0.00000000
363,TC10C,20050101,0,999999,0.10000000,60,29991231,0.00000000
153,TAR1,20130101,0,300,0.04000000,1,20140106,0.00000000
243,TER06,20191122,120,999999,0.03166667,1,20220101,0.00000000
988,GAR02,20131001,1320,999999,1.10000000,60,20141027,11.00000000
243,TER04,20200707,0,120,0.00000000,1,20220101,0.00000000
424,TAR02,20120412,0,999999,0.10000000,6,20130101,0.00000000
34,BEZVGAS,20161101,4,120,1.40000000,116,20170102,0.00000000
938,TAR02,20120503,0,999999,0.01000000,1,29991231,0.00000000
200,GAR05,20131212,0,999999,0.50033333,19,20140101,0.00000000
622,TAR02,20131017,0,999999,12.50000000,660,29991231,0.00000000
599,GAR05,20190605,0,999999,20.00000000,1440,20200301,0.00000000
200,GAR13,20131212,0,999999,4.30000000,720,20140101,0.00000000
2449,TER09,20131106,0,999999,3.00000000,60,29991231,0.00000000
114,TAR02,20120427,0,999999,0.09333333,4,20120518,0.00000000
80,GAR06,20131126,0,60,2.00000000,60,20140101,0.00000000
1783,TAR02,20131024,0,999999,0.00000000,60,29991231,0.00000000
34,BEZVGAS,20161101,120,999999,1.40000000,120,20170102,1.40000000
34,BEZVGAS,20161101,0,4,0.00000000,4,20170102,0.00000000
505,GAR10,20131218,0,999999,2.00000000,1440,29991231,0.00000000
243,TER03,20130930,0,999999,0.00000000,780,20220101,0.00000000
243,TER06,20220101,120,999999,0.03333333,1,29991231,0.00000000
243,TER04,20220101,0,120,0.00000000,1,29991231,0.00000000
243,TER02,20201216,0,999999,10.00000000,780,20220101,0.00000000
2449,GAR16,20140901,0,15,0.00000000,15,29991231,0.00000000
2460,GAR04,20131112,0,999999,10.00000000,1440,29991231,0.00000000
718,GAR03,20140101,0,38,0.50000000,38,29991231,0.00000000
243,GAR05,20141126,0,999999,8.50000000,780,20220101,0.00000000
166,TAR04,20120516,0,999999,5.00000000,780,20130101,0.00000000
344,AVK01,20111123,0,999999,14.70000000,360,20120101,0.00000000
243,GAR05,20220101,0,999999,10.50000000,780,29991231,0.00000000
505,GAR03,20131218,0,999999,14.00000000,1440,29991231,0.00000000
1900,TAR05,20131024,0,999999,0.35000000,15,29991231,0.00000000
687,GAR02,20131010,0,999999,6.00000000,720,20140101,0.00000000
80,GAR07,20131126,0,999999,7.50000000,1440,20140101,0.00000000
243,GAR06,20191122,0,120,0.00000000,120,20220101,0.00000000
34,DAG02,20130101,0,999999,24.90000000,1020,20140101,0.00000000
2062,GAR18,20131030,120,150,1.00000000,30,29991231,0.00000000
599,PR01,20200522,0,999999,0.50000000,17,29991231,0.00000000
203,TAR03,20120914,20,45,0.00800000,1,29991231,0.10000000
17,TAR01,20141105,0,999999,0.02000000,1,20191028,0.00000000
2449,GAR30,20131108,0,999999,30.00000000,1440,29991231,0.00000000
177,GAR02,20131009,0,999999,4.00000000,720,29991231,0.00000000
200,GAR03,20131212,0,999999,0.49833333,26,20140101,0.00000000
200,TAR03,20140101,0,999999,13.30000000,1440,20141017,0.00000000
1900,GAR02,20131011,0,999999,2.00000000,720,29991231,0.00000000
17,GAR01,20131008,0,999999,0.60000000,30,20191028,0.00000000
457,TAR02,20131017,0,999999,7.50000000,660,29991231,0.00000000
441,TAR02,20131023,0,999999,0.00000000,60,29991231,0.00000000
200,TAR09,20140101,0,999999,4.60000000,1440,20141017,0.00000000
243,TER06,20191122,0,120,0.00000000,120,20220101,0.00000000
2062,GAR06,20131030,0,999999,50.00000000,1440,29991231,0.00000000
377,TAR01,20210101,0,999999,0.01000000,1,20220101,0.00000000
518,500,20170825,0,999999,0.20000000,120,29991231,0.00000000
2449,TER13,20131107,15,999999,0.30000000,15,29991231,0.00000000
505,GAR09,20131218,0,999999,1.30000000,60,29991231,0.00000000
362,TAR05,20190624,0,999999,0.00416667,1,20191108,0.00000000
307,TAR02,20120928,0,999999,0.03166666,1,20130101,0.00000000
2463,GAR05,20131115,0,999999,2.20000000,60,29991231,0.00000000
362,TAR05,20191108,0,1,0.10000000,1,29991231,0.00000000
14,NULL,20120509,0,999999,0.00000000,1,29991231,0.00000000
1729,TAR03,20131024,0,999999,3.00000000,360,29991231,0.00000000
321,GAR01,20131004,120,999999,1.50000000,60,29991231,0.00000000
362,TAR02,20191108,0,1,0.20000000,1,29991231,0.00000000
362,TAR02,20160928,60,999999,0.01750000,1,20191108,1.04999984
642,GAR01,20130926,120,999999,1.00000000,60,29991231,1.50000000
2449,GAR23,20131107,180,999999,1.50000000,60,29991231,1.00000000
160,NULL,20120423,0,999999,0.00000000,1,29991231,0.00000000
362,TAR02,20191108,60,999999,0.01750000,1,29991231,1.05000002
394,NVP_C_WK,20130626,0,999999,13.65000000,10080,20131006,0.00000000
384,DMNCENTRUM,20120427,0,999999,0.00000000,1,20120604,0.00000000
362,TAR05,20191108,1,60,0.00254237,1,29991231,0.10000000
362,TAR02,20191108,1,60,0.01440678,1,29991231,0.20000000
2062,TER12,20131105,0,999999,1.00000000,47,29991231,0.00000000
512,TAR03,20140903,0,999999,3.00000000,780,20141205,0.00000000
1900,TAR01,20140626,0,999999,0.02000000,1,29991231,0.00000000
758,GAR01,20130926,0,999999,0.50000000,15,29991231,0.00000000
362,TAR02,20160928,12,60,0.01770833,1,20191108,0.20000000
243,TER01,20200707,0,999999,0.03166667,1,20220101,0.00000000
2453,GAR03,20131111,0,999999,6.00000000,60,29991231,0.00000000
160,DAG02,20140703,0,999999,10.00000000,1440,29991231,0.00000000
90,GAR02,20140618,0,999999,2.40000000,1440,20150101,0.00000000
243,TER06,20220101,0,120,0.00000000,120,29991231,0.00000000
2449,TER02,20131106,20,999999,1.00000000,60,29991231,0.00000000
362,TAR02,20160928,0,12,0.20000000,12,20191108,0.00000000
2449,GAR70,20170901,0,999999,2.00000000,1440,29991231,0.00000000
344,TAR04,20140101,0,999999,0.04016700,1,20150101,0.00000000
362,TAR05,20191108,60,999999,0.00416667,1,29991231,0.24999983
1783,TAR03,20131024,0,999999,2.00000000,60,29991231,0.00000000
2449,GAR69,20161101,0,999999,20.00000000,1440,29991231,0.00000000
361,REG01,20120405,0,999999,0.03833333,1,20130501,0.00000000
2449,GAR11,20131107,180,999999,1.50000000,60,29991231,1.50000000
243,TAR02,20190201,120,999999,0.03166667,1,20220101,0.00000000
828,GAR01,20191112,0,999999,0.02500000,1,29991231,0.00000000
828,GAR02,20131009,0,999999,1.45000000,60,20191112,0.00000000
762,TAR04,20170101,0,999999,10.00000000,1440,20170102,0.00000000
762,BLAUWEZN,20170101,0,999999,0.00000000,1,29991231,0.00000000
243,TER02,20220101,0,999999,10.50000000,780,29991231,0.00000000
297,TAR02,20121026,0,999999,1.29000000,60,20140101,0.00000000
453,DAG01,20120525,0,999999,6.25000000,720,20140101,0.00000000
361,REG04DAG,20170201,0,999999,0.00462121,1,20170202,0.00000000
2451,TAR01,20130917,30,999999,0.50000000,60,29991231,2.00000000
200,GAR08,20170201,0,999999,0.01930556,1,20170220,0.00000000
153,TAR4,20110101,0,300,0.03666667,1,20120101,0.00000000
828,GAR02,20191112,0,999999,2.50000000,240,29991231,0.00000000
988,GAR06,20141027,0,999999,3.00000000,900,29991231,0.00000000
1900,TAR02,20140731,0,999999,0.01666667,1,29991231,0.00000000
957,TAR03,20131018,0,999999,0.02600000,1,29991231,0.00000000
268,TER02,20131002,240,999999,1.25000000,60,29991231,4.30000000
200,GAR10,20170201,0,999999,0.00833333,1,20170220,0.00000000
2062,GAR16,20131030,0,999999,0.50000000,22,29991231,0.00000000
2451,WEEKK18E,20130917,0,999999,18.00000000,10080,29991231,0.00000000
512,TAR01,20140903,0,999999,0.03333333,1,29991231,0.00000000
758,GAR03,20130926,0,999999,10.00000000,1440,29991231,0.00000000
1729,TAR01,20131024,0,999999,0.20000000,10,29991231,0.00000000
243,TAR01,20190201,0,999999,0.03166667,1,20220101,0.00000000
2449,GAR36,20131108,0,10,1.00000000,10,20140901,0.00000000
983,GAR05,20131003,0,999999,5.10000000,780,20140101,0.00000000
824,TAR_HOOG,20190101,15,60,0.03333333,1,20200101,0.19999995
1708,TAR01,20131018,0,999999,0.80000000,60,29991231,0.00000000
575,TAR02,20131024,0,120,1.00000000,60,29991231,0.00000000
513,TER02,20131024,0,999999,0.20000000,9,29991231,0.00000000
2463,GAR13,20131111,0,999999,11.00000000,1440,20140101,0.00000000
243,TAR03,20220101,0,999999,10.50000000,780,29991231,0.00000000
1900,GAR01,20131011,0,999999,1.00000000,60,20140630,0.00000000
166,TAR01,20130101,0,999999,0.11000000,6,20140101,0.00000000
928,TAR01,20120620,0,999999,0.90000000,60,20140101,0.00000000
2462,TER02,20131114,0,999999,6.00000000,1440,29991231,0.00000000
394,HFD_NS,20130730,2880,999999,0.10750000,1,20130731,5.44999680
200,GAR13,20170203,0,999999,55.20000000,720,20170220,0.00000000
203,TAR04,20121001,20,45,0.00800000,1,29991231,0.10000000
824,TAR_HOOG,20190101,60,999999,0.03333333,1,20200101,1.69999980
394,HFD_A_WK,20130626,0,999999,148.00000000,10080,20131006,0.00000000
345,GAR02,20131105,0,999999,12.50000000,1440,29991231,0.00000000
394,HFD_ZONEB,20130626,300,360,0.03636400,1,20131001,7.10274000
394,HFD_NS,20130730,0,2880,0.00189236,1,20130731,0.00000000
200,GAR12,20150701,0,999999,8.50000000,720,20170201,0.00000000
80,GAR06,20131126,60,999999,0.50000000,60,20140101,2.00000000
2460,GAR11,20131112,0,999999,5.00000000,60,29991231,0.00000000
58,TAR07,20120906,60,999999,0.01555556,1,20140101,0.10000000
243,TER04,20220101,120,999999,0.03333333,1,29991231,0.00000000
855,TAR07,20140325,30,60,0.50000000,30,29991231,0.50000000
1729,TAR04,20131024,0,999999,0.00000000,1440,29991231,0.00000000
243,TER04,20200707,120,999999,0.03166667,1,20220101,0.00000000
200,GAR13,20170201,0,999999,55.20000000,720,20170203,0.00000000
80,GAR05,20131126,0,999999,3.00000000,1440,20140101,0.00000000
2449,GAR19,20131107,120,999999,2.50000000,60,29991231,2.50000000
824,TAR_LAAG,20190101,240,999999,0.00000000,1,20200101,4.80000000
824,TAR_LAAG,20190101,0,240,0.02000000,1,20200101,0.00000000
2460,GAR19,20131112,0,20,0.60000000,20,29991231,0.00000000
1525,TAR01,20121016,0,999999,0.00000000,60,29991231,0.00000000
361,REG08,20130501,0,999999,0.04250000,1,20140201,0.00000000
2448,TER06,20141118,0,200,0.50000000,25,29991231,0.00000000
267,TAR00,20140724,0,999999,0.00000000,1,29991231,0.00000000
243,TAR02,20190201,0,120,0.00000000,1,20220101,0.00000000
353,TAR01,20130125,0,30,0.00666667,1,20140331,0.00000000
2459,GAR30,20131112,120,999999,0.50000000,30,29991231,0.00000000
855,TAR06,20131230,0,999999,0.02833333,1,20140501,0.00000000
200,GAR04,20170201,0,999999,0.50133333,16,29991231,0.00000000
553,GAR01,20131016,0,999999,0.00000000,780,29991231,0.00000000
758,GAR04,20130926,0,999999,14.00000000,1440,29991231,0.00000000
80,GAR08,20131126,0,999999,2.50000000,660,20140101,0.00000000
307,TAR03,20120928,0,999999,0.02166667,1,29991231,0.00000000
2451,TAR01,20130917,0,30,2.00000000,30,29991231,0.00000000
855,TAR07,20140325,60,999999,0.00000000,900,29991231,1.00000000
200,GAR02,20140101,0,999999,0.50000000,14,20170201,0.00000000
715,TAR01,20120404,0,999999,0.12000000,6,20130101,0.00000000
828,TAR_C1,20190910,0,999999,0.02500000,1,29991231,0.00000000
828,T_C1_DAG1,20190910,0,999999,2.50000000,240,29991231,0.00000000
828,TAR_C2,20190702,100,240,0.04166667,1,20190704,1.75000000
2448,TER03,20141118,60,999999,0.40000000,20,20160520,1.30000000
2448,TER03,20160520,0,60,1.40000000,60,29991231,0.00000000
828,TAR03,20131024,0,999999,4.00000000,720,20190910,0.00000000
935,DAG02,20121019,0,999999,6.00000000,1440,20130312,0.00000000
114,TAR02,20120518,0,999999,0.11724138,4,20140722,0.00000000
824,TAR_HOOG,20190101,0,15,0.01333333,1,20200101,0.00000000
268,DAG02,20140101,0,999999,12.30000000,1440,20141022,0.00000000
74,TAR2,20130308,240,999999,2.50000000,480,20140715,3.50000000
243,GAR06,20220101,120,999999,0.03333333,1,29991231,0.00000000
150,TAR03,20121218,30,999999,0.06666667,1,20140101,0.99999990
2062,GAR26,20131105,0,999999,16.00000000,1440,29991231,0.00000000
575,TAR02,20131024,120,999999,2.00000000,60,29991231,2.00000000
243,TER03,20220101,0,999999,0.00000000,780,29991231,0.00000000
546,GAR03,20131008,0,120,0.50000000,15,29991231,0.00000000
262,NULL,20121109,0,999999,0.00000000,60,29991231,0.00000000
200,GAR01,20150701,0,999999,0.04545455,1,20170201,0.00000000
603,603_TAR01,20140101,0,999999,0.02500000,1,29991231,0.00000000
983,GAR04,20131003,0,999999,4.50000000,780,20140101,0.00000000
856,TAR01,20131017,0,999999,0.80000000,60,29991231,0.00000000
166,TAR04,20130101,0,999999,5.40000000,780,20140101,0.00000000
2062,GAR34,20131105,0,999999,6.90000000,1440,29991231,0.00000000
2450,DAGK20E,20130916,0,999999,20.00000000,1440,29991231,0.00000000
200,GAR11,20170201,0,999999,0.01430556,1,20170220,0.00000000
599,PR02,20150402,0,999999,17.00000000,1440,20200522,0.00000000
599,GAR07,20200301,0,999999,13.00000000,1020,20200522,0.00000000
2461,GAR04,20131114,0,999999,12.00000000,1440,29991231,0.00000000
1684,TAR01,20120301,0,999999,0.10000000,12,29991231,0.00000000
505,GAR11,20131218,0,999999,13.00000000,1440,29991231,0.00000000
200,GAR04,20140101,0,999999,0.50000000,17,20170201,0.00000000
164,TAR06,20120206,0,999999,5.20000000,1440,20130101,0.00000000
200,GAR04,20131212,0,999999,0.50433333,17,20140101,0.00000000
352,TAR01,20121005,0,999999,0.00000000,1,29991231,0.00000000
599,PR02,20200522,0,999999,18.00000000,1440,29991231,0.00000000
200,GAR11,20150701,0,999999,10.00000000,720,20170201,0.00000000
599,PR01,20150402,0,999999,0.50000000,18,20200522,0.00000000
505,TARVRIJ,20130320,0,999999,0.00000000,1,29991231,0.00000000
545,TAR02,20121010,0,6,0.30000000,6,29991231,0.00000000
1708,TAR03,20131018,0,999999,4.00000000,780,29991231,0.00000000
861,NULL,20120327,0,999999,0.00000000,1,29991231,0.00000000
717,TAR02,20121016,0,999999,0.02166667,1,20140313,0.00000000
355,GAR03,20191122,0,999999,7.70000000,630,20200713,0.00000000
2449,GAR36,20131108,10,60,0.60000000,10,20140901,1.00000000
2462,TER13,20131114,20,30,0.50000000,10,29991231,0.00000000
1883,GAR03,20200713,0,999999,0.03166667,1,29991231,0.00000000
299,GAR01,20160215,0,999999,0.80000000,60,20200713,0.00000000
177,REG02,20120501,0,999999,0.10000000,8,20120502,0.00000000
2459,GAR26,20131112,90,150,0.50000000,60,29991231,0.50000000
200,GAR06,20131212,0,999999,0.50433333,34,20140101,0.00000000
546,GAR09,20180503,0,999999,0.50000000,11,20200713,0.00000000
344,AVK01,20140101,0,999999,15.46020000,360,20150101,0.00000000
2449,GAR06,20131107,5,999999,0.50000000,15,20140901,0.00000000
193,TER02,20131009,0,999999,5.40000000,720,29991231,0.00000000
58,TAR07,20120906,0,60,0.10000000,60,20140101,0.00000000
715,GAR02,20170101,0,999999,3.99600000,540,20200713,0.00000000
2449,GAR06,20131107,0,5,0.00000000,5,20140901,0.00000000
402,TAR02,20120222,0,999999,0.04333333,1,29991231,0.00000000
405,TAR03,20131018,0,999999,2.10000000,60,20140101,0.00000000
80,GAR01,20131126,120,180,1.00000000,60,20140101,3.00000000
355,GAR01,20160216,0,999999,1.90000000,60,20200713,0.00000000
984,TER01,20131122,0,999999,1.00000000,47,29991231,0.00000000
2449,GAR18,20131107,15,999999,0.30000000,15,29991231,0.00000000
2062,GAR18,20131030,150,999999,0.50000000,30,29991231,1.00000000
200,GAR12,20170201,0,999999,0.01222222,1,20170220,0.00000000
479,ZNDDAG1,20190101,0,999999,6.20000000,840,20200101,0.00000000
479,EBBEHOUT,20190101,0,999999,0.02833333,1,20200101,0.00000000
200,GAR08,20140101,0,999999,13.10000000,720,20170201,0.00000000
718,GAR02,20131009,18,999999,1.70000000,60,20140101,0.50000000
2460,GAR13,20131112,120,999999,4.50000000,60,29991231,0.00000000
2449,GAR44,20140901,0,999999,31.00000000,1440,29991231,0.00000000
479,ZNDDAG,20190101,0,170,0.03666667,1,20200101,0.00000000
160,TER01,20150313,0,999999,0.01916667,1,20210906,0.00000000
777,E,20130716,0,999999,0.02333333,1,20130903,0.00000000
479,ZNDTWEE,20190101,0,999999,0.04583333,1,20200101,0.00000000
394,NVP_NS,20130627,0,540,0.00000000,1,20130730,0.00000000
2462,TER03,20131114,0,20,0.00000000,20,29991231,0.00000000
173,TAR03,20120516,0,999999,3.60000000,720,20120717,0.00000000
546,GAR03,20131008,180,999999,0.50000000,15,29991231,4.00000000
715,NULL,20120404,0,999999,0.00000000,1,29991231,0.00000000
200,GAR09,20170201,0,999999,0.01555556,1,20170220,0.00000000
160,CPL01,20150824,0,999999,0.00000000,1,20210905,0.00000000
2448,935_GAR03,20140101,182,999999,2.00000000,60,29991231,4.20000000
164,GAR06,20211123,0,999999,14.00000000,1440,29991231,0.00000000
2449,GAR17,20131107,0,999999,11.00000000,1440,29991231,0.00000000
545,DAG02,20121010,0,999999,3.00000000,720,29991231,0.00000000
479,ZNDEEN,20190101,0,999999,0.03666667,1,20200101,0.00000000
363,TC7,20120101,0,999999,0.02170000,1,20120114,0.00000000
164,GAR07,20211123,0,999999,7.60000000,1440,29991231,0.00000000
203,TAR01,20120905,0,999999,0.03000000,1,20130101,0.00000000
58,TAR06,20120906,60,999999,0.00888889,1,20140101,0.50000000
164,GAR04,20211123,0,999999,0.03000000,1,29991231,0.00000000
160,TAR01,20150101,0,999999,0.01750000,1,20210905,0.00000000
200,GAR08,20131212,0,999999,12.80000000,750,20140101,0.00000000
479,ZNDDAG,20190101,170,999999,0.00000000,1,20200101,6.23333390
164,TAR03,20120214,0,999999,0.02166667,1,20120215,0.00000000
2062,GAR10,20131105,0,999999,22.00000000,1440,29991231,0.00000000
479,ZNDOVERIG2,20190101,0,999999,0.02833333,1,20200101,0.00000000
2062,GAR31,20131105,0,999999,0.00000000,855,29991231,0.00000000
344,TAR05,20140101,0,30,0.20000000,30,20150101,0.00000000
2062,DAGK3E,20130919,0,999999,3.30000000,1440,29991231,0.00000000
777,D,20170101,0,15,0.00000000,1,20200101,0.00000000
200,GAR07,20140101,0,999999,0.50000000,13,20170201,0.00000000
160,DAG03,20210101,0,999999,10.00000000,1440,29991231,0.00000000
344,AVK02,20131201,0,999999,8.13000000,240,20150101,0.00000000
2449,TER15,20131108,0,999999,0.50000000,20,29991231,0.00000000
164,TAR03,20120216,0,999999,0.02166667,1,20130101,0.00000000
200,TAR06,20170101,0,999999,13.43000000,1440,20170220,0.00000000
2459,GAR08,20131111,0,999999,42.00000000,1440,29991231,0.00000000
545,GAR01,20131008,0,999999,2.75000000,900,29991231,0.00000000
642,GAR01,20130926,60,120,0.00000000,60,29991231,1.50000000
344,AVK02,20130101,0,999999,6.30000000,240,20131201,0.00000000
200,GAR05,20150701,0,999999,0.02777778,1,20170201,0.00000000
203,TAR02,20130101,0,999999,0.02000000,1,29991231,0.00000000
200,GAR10,20140101,0,999999,5.60000000,720,20170201,0.00000000
200,GAR13,20150701,0,999999,4.50000000,720,20170201,0.00000000
796,TAR11,20130101,0,999999,0.03333333,1,20130117,0.00000000
748,TAR01,20120710,120,999999,6.00000000,600,20121115,2.28000000
2449,GAR50,20140901,0,999999,30.00000000,1440,29991231,0.00000000
200,GAR05,20170201,0,999999,0.50150000,17,29991231,0.00000000
642,TAR7891,20140414,0,60,0.02500000,1,20140415,0.00000000
748,NULL,20120621,0,999999,0.00000000,1,29991231,0.00000000
164,TAR02,20120206,0,999999,0.00014811,1,20120214,0.00000000
505,TAR7851,20130314,1440,999999,1.00000000,240,20130320,0.00000000
453,TAR01,20120525,0,999999,0.02000000,1,20140101,0.00000000
160,TAR01,20140703,0,999999,0.01666667,1,20150101,0.00000000
2459,GAR02,20131111,0,999999,20.00000000,1440,29991231,0.00000000
828,TAR_C1,20190702,0,100,0.02500000,1,20190910,0.00000000
828,TAR_A,20190702,0,30,0.02500000,1,29991231,0.00000000
2448,935_PR01,20150731,0,999999,1.82000000,60,20160719,0.00000000
828,TAR_C2,20190702,30,100,0.02500000,1,20190704,0.00000000
828,TAR01,20131024,30,999999,2.50000000,60,20190910,0.75000000
377,TAR02,20130101,0,12,0.45000000,12,20140407,0.00000000
2460,GAR20,20131112,0,999999,0.02000000,1,29991231,0.00000000
307,VRIJ01,20120620,0,999999,0.00000000,1,29991231,0.00000000
794,TAR02,20120401,0,999999,0.03000000,1,29991231,0.00000000
777,D,20170101,15,16,0.53333333,1,20200101,0.00000000
160,GAR01,20150313,0,999999,0.01916667,1,20210905,0.00000000
1900,GAR01,20140630,0,999999,0.01666667,1,29991231,0.00000000
222,TAR07,20131024,0,999999,7.20000000,720,29991231,0.00000000
268,GAR01,20131002,0,999999,2.45000000,60,20140101,0.00000000
