GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,NAAM,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,PUIC,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,WEGNAAM,ID,Shape__Area,Shape__Length
,,,,,,,,,,,108084.9185,424000.531624,51.8026675502534,4.70701105468029,Dordrecht,G0505,bestaand,,4.070197,283,047fc0f923efc003e0532b00500a66e1,1,gerealiseerd,2015/11/05 14:50:46+00,,6065999,0,0
,,,,,,,,,,,107738.488382,501417.765,52.4984162043686,4.69122529311589,,G0396,bestaand,,21.45263,283,2181055fd15de99de050020a6b000e5e,1,gerealiseerd,2015/11/11 08:53:04+00,,6066084,0,0
204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,33.641996,"33,641996",Noord-Oost,NO,235382.184304,502856.086,52.5074735351986,6.57119089031873,Prorail,L0004,bestaand,,10.628326,283,252aca1bc82e4fd09533369bcb0af9a7,1,gerealiseerd,2022/01/13 06:37:02+00,,6066119,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,50.667884,"50,667884",Zuid,Z,49578.5215,391008.100313,51.4982167171705,3.86894376130207,Prorail,L0004,bestaand,,2.25114,283,9928955df3544f91aec20667c5953bcf,1,gerealiseerd,2015/07/09 09:03:46+00,,6066166,0,0
451,a,451,451_a,Coevorden - Coevorden Grens,Co-Coep,Coevorden - Coevorden Europark ,0.846051,"0,846051",Noord-Oost,NO,246324.698,519505.810669,52.6553552819174,6.73690313227123,Prorail,L0004,bestaand,,12.378797,283,5b4219f52879483db2adbf841d49e438,1,gerealiseerd,2022/02/07 08:48:39+00,,6066175,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,65.938945,"65,938945",Noord-Oost,NO,253687.4335,526471.036615,52.7166498485162,6.84776469707804,Prorail,L0004,bestaand,,19.737107,283,65c1e7298a6f4d1fbed10196108b4163,2,gerealiseerd,2022/02/10 13:33:57+00,,6066351,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,54.830531,"54,830531",Noord-Oost,NO,246276.475758,519893.432,52.6588461313341,6.73629752124391,Prorail,L0004,bestaand,,9.535647,283,136479058e3b40be97e548b0023dfcca,1,gerealiseerd,2022/02/07 08:03:19+00,,6066354,0,0
204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,22.593592,"22,593592",Noord-Oost,NO,224432.549,502819.491128,52.5086449038326,6.40992769549741,Prorail,L0004,bestaand,,3.889489,283,6e073c9edea34fa4bb68ba1159b17b13,1,gerealiseerd,2015/08/14 10:51:00+00,,6066356,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,65.950642,"65,950642",Noord-Oost,NO,253697.1535,526468.29252,52.7166234290418,6.84790768593834,Prorail,L0004,bestaand,,19.737791,283,5d191ee1706d44c88ae85868de201d61,2,gerealiseerd,2022/02/10 13:33:57+00,,6066412,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,49.868944,"49,868944",Noord-Oost,NO,243812.199667,515690.9375,52.6214939054541,6.69875763084078,Prorail,L0004,bestaand,,86.986285,283,9e7f1d71137a457fb1cf5f12c01fbbc5,1,gerealiseerd,2022/01/25 10:36:49+00,,6066415,0,0
451,b,451,451_b,Coevorden - Coevorden Grens,Lar-Coep,Laarwald (D) - Coevorden Europark ,74.490553,"74,490553",Noord-Oost,NO,246351.681361,518759.9025,52.6486487933002,6.73709602831734,Prorail,L0004,bestaand,,6.881891,283,30e5679ecd6c4807aed75411fe5dd012,1,gerealiseerd,2015/08/18 13:55:03+00,,6066460,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,54.869382,"54,869382",Noord-Oost,NO,246281.5155,519914.090948,52.6590309059777,6.73637768745302,Prorail,L0004,bestaand,,19.735167,283,4e71f61ccf6344c0848d0c8683e2a100,3,gerealiseerd,2022/02/07 08:03:19+00,,6066466,0,0
116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,31.67251,"31,672510",Randstad Zuid,RZ,103433.5055,425551.241825,51.8161946665335,4.63934734849,Prorail,L0004,bestaand,,8.225318,283,e64dc56005214997b2b33114ae6bd255,1,gerealiseerd,2022/01/05 10:47:49+00,,6066508,0,0
,,,,,,,,,,,103604.8205,425439.499999,51.8152061637017,4.64184828792619,Prorail,L0004,bestaand,,6.224188,283,964d4adc240840e9a1ccddedf16b85d0,1,gerealiseerd,2015/10/27 12:56:01+00,,6066515,0,0
079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,1.819566,"1,819566",Randstad Noord,RN,115988.903766,496545.3495,52.4552783372311,4.81328419231926,Prorail,L0004,bestaand,,9.724517,283,54f526b2ea454b279472661c4e0d9cb7,1,gerealiseerd,2021/01/21 13:25:07+00,,6066531,0,0
079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,17.797203,"17,797203",Randstad Noord,RN,128606.763623,504876.1645,52.5309019601603,4.99825133246425,Prorail,L0004,bestaand,,14.859679,283,63f3fbefa64f4264b06cebca21e07fd0,1,gerealiseerd,2015/05/18 11:25:59+00,,6066532,0,0
,,,,,,,,,,,95432.791972,434151.429,51.8926921122544,4.52184272501115,Rotterdam,G0599,bestaand,,590.759151,283,16fd01700f400cac9e050210a7e24119,1,gerealiseerd,2017/07/14 13:08:28+00,,6066638,0,0
217,,217,217__,Hoorn - Enkhuizen,Zd-Ekz,Zaandam - Enkhuizen ,44.747355,"44,747355",Randstad Noord,RN,143115.83344,523116.1975,52.695333909283,5.21141532644912,Prorail,L0004,bestaand,,3.703276,283,d61095faf68144a798db7ea9f489b084,1,gerealiseerd,2015/05/13 15:33:15+00,,6066645,0,0
116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,31.386033,"31,386033",Randstad Zuid,RZ,103652.7715,425363.169386,51.8145245371556,4.64255496887984,Prorail,L0004,bestaand,,11.138225,283,d5ffeda8f03c4c9a8bc9d63fafd4571d,1,gerealiseerd,2015/10/27 12:56:01+00,,6066719,0,0
116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,35.454019,"35,454019",Randstad Zuid,RZ,100300.33,427672.054599,51.8349574747705,4.59357619333662,Prorail,L0004,bestaand,,4.000557,283,3f19b4a54bf84c78b5294d95723aa085,1,gerealiseerd,2015/10/27 12:56:01+00,,6066904,0,0
,,,,,,,,,,,103774.70923,473703.4845,52.2489931806367,4.63708336079632,Haarlemmermeer,G0394,bestaand,,26.592761,283,1ab917dd7f9240aaafbb18b60ca47442,1,gerealiseerd,2015/10/23 13:36:54+00,,6066915,0,0
163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,45.403087,"45,403087",Randstad Zuid,RZ,94592.371649,435565.725,51.9053124357492,4.50938682955227,Prorail,L0004,bestaand,,577.8782,283,16fd01700f898cac9e050210a7e24119,1,gerealiseerd,2022/02/01 16:05:03+00,,6067044,0,0
165,,165,165__,Kijfhoek - Moerdijkbrug,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,222.39092,"222,390920",Randstad Zuid,RZ,101182.6475,418862.884512,51.7558690062217,4.60774577440315,Prorail,L0004,bestaand,,5.165413,283,6983e8ee4df24775aa533eb3ed360efe,1,gerealiseerd,2015/10/28 12:33:56+00,,6067190,0,0
924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.804925,"35,804925",Randstad Zuid,RZ,99970.5305,427796.439815,51.8360429601578,4.58877183147041,Prorail,L0004,bestaand,,3.823758,283,cb3bdb345e87407ab3d09ee33c3a2fc7,1,gerealiseerd,2015/11/11 10:17:13+00,,6067281,0,0
165,,165,165__,Kijfhoek - Moerdijkbrug,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,222.385888,"222,385888",Randstad Zuid,RZ,101195.8385,418872.0545,51.7559526936892,4.60793538537545,Prorail,L0004,bestaand,,5.037787,283,70f159791cf84b30a9d85917a5867457,1,gerealiseerd,2015/10/28 12:33:56+00,,6067285,0,0
924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.452582,"35,452582",Randstad Zuid,RZ,100296.221,427665.949906,51.8349022049048,4.59351754870915,Prorail,L0004,bestaand,,2.244635,283,9d1522286951464db30a8eeace350b37,1,gerealiseerd,2015/11/11 10:17:13+00,,6067293,0,0
064,,64,064__,Sittard - Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,13.383267,"13,383267",Zuid,Z,191852.6675,324847.724962,50.9121996097385,5.9111830794819,Prorail,L0004,bestaand,,15.958386,283,84648a08a9844599be28b50b5cc705e5,1,gerealiseerd,2021/03/24 10:33:10+00,,6067362,0,0
020,,20,020__,Amersfoort Aansl. - Barneveld Noord,Asd-Zp,Amsterdam Centraal - Zutphen ,49.547132,"49,547132",Noord-Oost,NO,158052.914,464554.32373,52.169133934551,5.43182847320188,Prorail,L0004,bestaand,,2.588586,283,2e29aa5fd6d646bd8741a5607d8f9fee,1,gerealiseerd,2019/12/30 12:37:13+00,,6067363,0,0
216,,216,216__,Heerhugowaard - Hoorn,Hwd-Hn,Heerhugowaard - Hoorn ,10.691718,"10,691718",Randstad Noord,RN,120539.064,521379.564013,52.6787658698678,4.8776500339279,Prorail,L0004,bestaand,,14.69286,283,29231a132c1145cbb1a750c7e68be675,1,gerealiseerd,2022/10/17 08:46:28+00,,6067646,0,0
216,,216,216__,Heerhugowaard - Hoorn,Hwd-Hn,Heerhugowaard - Hoorn ,10.680719,"10,680719",Randstad Noord,RN,120525.3785,521374.760352,52.6787218343294,4.87744818208937,Prorail,L0004,bestaand,,16.974093,283,459922b862da492882c11b3ed1569fbc,1,gerealiseerd,2022/10/17 08:46:28+00,,6067648,0,0
,,,,,,,,,,,185401.845,579623.592403,53.2023910942663,5.84217428511141,Leeuwarden,G0080,bestaand,,73.53395,283,24e907a7cb1c3789e0530d0957918266,1,gerealiseerd,2015/11/20 08:41:24+00,,6067654,0,0
020,,20,020__,Amersfoort Aansl. - Barneveld Noord,Asd-Zp,Amsterdam Centraal - Zutphen ,49.584059,"49,584059",Noord-Oost,NO,158089.6155,464544.682093,52.1690470715726,5.43236485647268,Prorail,L0004,bestaand,,1.861485,283,1e99f8bf4fea4371a3361aea40bd61f9,1,gerealiseerd,2019/12/30 12:37:13+00,,6068095,0,0
064,,64,064__,Sittard - Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,13.379381,"13,379381",Zuid,Z,191845.104,324841.467836,50.9121438546323,5.91107490612642,Prorail,L0004,bestaand,,15.746679,283,327339ef885946c5af0b0afe7c27b100,1,gerealiseerd,2021/03/24 10:33:10+00,,6068217,0,0
073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,33.161792,"33,161792",Randstad Noord,RN,117888.849634,522095.732,52.6850275240326,4.83838403596812,Dijk en Waard,G1980,bestaand,,9.977914,283,d838c6545abd465e8b0771a59ccdc134,1,gerealiseerd,2022/10/13 07:08:17+00,,6068277,0,0
,,,,,,,,,,,110010.5405,456215.211041,52.0923630855846,4.73070870786559,Hoogheemraadschap van Rijnland,W0616,bestaand,,5.378957,283,277e84375f89020fe053346e14acc569,1,gerealiseerd,2015/12/23 10:10:08+00,,6068418,0,0
,,,,,,,,,,,110136.558,455989.941072,52.0903486882697,4.73257710095442,Hoogheemraadschap van Rijnland,W0616,bestaand,,6.618274,283,277e84375cdd020fe053346e14acc569,1,gerealiseerd,2015/12/23 10:10:08+00,,6068420,0,0
,,,,,,,,,,,110011.8875,456215.695838,52.0923675521856,4.73072829834456,Hoogheemraadschap van Rijnland,W0616,bestaand,,5.631167,283,277e84375d52020fe053346e14acc569,1,gerealiseerd,2015/12/23 10:10:08+00,,6068422,0,0
,,,,,,,,,,,110137.906,455990.662658,52.090355282788,4.73259667418027,Hoogheemraadschap van Rijnland,W0616,bestaand,,6.563856,283,277e84375c88020fe053346e14acc569,1,gerealiseerd,2015/12/23 10:10:08+00,,6068429,0,0
,,,,,,,,,,,115197.213273,448816.3895,52.0262619607092,4.80725181147228,Bodegraven-Reeuwijk,G1901,bestaand,,6.728487,283,277e84375f0d020fe053346e14acc569,1,gerealiseerd,2015/12/23 10:33:00+00,,6068638,0,0
166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,141.54695,"141,546950",Randstad Noord,RN,103720.8245,473660.159,52.2485987962153,4.63630093002569,Hoogheemraadschap van Rijnland,W0616,bestaand,,24.905477,283,33c4d3c27eff4fa7b57d213f99fc02b5,1,gerealiseerd,2015/11/20 14:02:55+00,,6068862,0,0
009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,115.088096,"115,088096",Noord-Oost,NO,203720.517,534130.662032,52.7922584560769,6.1094806138139,Prorail,L0004,bestaand,,3.128864,283,d58aa02fa1b94347a5e9339316c5a306,1,gerealiseerd,2015/07/14 10:22:03+00,,6069135,0,0
009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,145.33395,"145,333950",Noord-Oost,NO,186608.0615,559013.945585,53.0171312168922,5.85820903776245,Prorail,L0004,bestaand,,3.899121,283,6304f73474a34190a396a6cc5e04b6b9,1,gerealiseerd,2015/07/14 10:22:04+00,,6069253,0,0
125,,125,125__,Tilburg - Boxtel,Bd-Ehv,Breda - Eindhoven ,35.820807,"35,820807",Zuid,Z,147128.415,399924.6915,51.5881782034411,5.27361749723135,Prorail,L0004,bestaand,,3.960184,283,8bae25d513de4886bd8b9023fab72bb9,1,gerealiseerd,2021/10/20 10:18:43+00,,6069269,0,0
035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,50.320556,"50,320556",Randstad Noord,RN,150063.279841,453062.85,52.0658353589436,5.31520902611684,Prorail,L0004,bestaand,,22.620718,283,968067abfe70433aabf172ba66853b33,1,gerealiseerd,2015/10/20 08:28:51+00,,6069399,0,0
009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,145.357897,"145,357897",Noord-Oost,NO,186601.735,559038.444104,53.0173517284209,5.85811715157679,Prorail,L0004,bestaand,,12.399123,283,6f07bf6cf0cd41f8aab8b4e718755bce,1,gerealiseerd,2015/07/14 10:22:04+00,,6069437,0,0
008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,23.413949,"23,413949",Noord-Oost,NO,171439.336534,559574.9165,53.0228489027497,5.63220612486534,Prorail,L0004,bestaand,,11.794059,283,02b32f0e7c8f4054828974c5a1186988,1,gerealiseerd,2022/06/03 08:55:09+00,,6069444,0,0
437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,1.222307,"1,222307",Noord-Oost,NO,192837.7435,443487.34096,51.9785014843947,5.93793471165592,Prorail,L0004,bestaand,,15.420282,283,88d0d7c701a64a6d9a77164a21f3dd3a,1,gerealiseerd,2015/10/26 11:18:57+00,,6069446,0,0
125,,125,125__,Tilburg - Boxtel,Bd-Ehv,Breda - Eindhoven ,33.150319,"33,150319",Zuid,Z,144464.188,399719.048245,51.5862861566291,5.2351800269443,Prorail,L0004,bestaand,,3.781998,283,d0ad16f8e3f94beea75e4d1257e0a20f,1,gerealiseerd,2015/06/25 08:40:33+00,,6069485,0,0
008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,38.89344,"38,893440",Noord-Oost,NO,158712.053,552696.679255,52.9612782501165,5.44244988624521,Prorail,L0004,bestaand,,3.920209,283,91ca7e0a0ec04a19ade2f417970b798a,1,gerealiseerd,2022/05/19 08:29:05+00,,6069589,0,0
009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,101.753867,"101,753867",Noord-Oost,NO,209993.409,523980.293413,52.7004467751059,6.20077247296163,Prorail,L0004,bestaand,,13.371965,283,aae3d79a25ea40a8bd7b12fdde5d1c0d,1,gerealiseerd,2018/01/22 16:56:08+00,,6069595,0,0
008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,37.752232,"37,752232",Noord-Oost,NO,159420.0975,553596.815355,52.9693617384328,5.45299935351627,Prorail,L0004,bestaand,,2.217095,283,58455d8681614fb4b820dd52bfb1255c,1,gerealiseerd,2022/05/19 10:40:46+00,,6069597,0,0
035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,42.51141,"42,511410",Randstad Noord,RN,142263.6125,452817.423198,52.0635051791488,5.20147292236689,Prorail,L0004,bestaand,,7.999625,283,690eb81a4a964520aeae831cd7f78641,1,gerealiseerd,2015/10/20 08:28:52+00,,6069621,0,0
109,,109,109__,Rhenen - De Haar Aansl.,Rhn-Har,Rhenen - De Haar Aansl. ,26.150804,"26,150804",Randstad Noord,RN,167920.936261,443175.5005,51.9768379910346,5.57526019077137,Prorail,L0004,bestaand,,3.630211,283,48856f01c0fb474bba29968b116afe96,1,gerealiseerd,2015/10/26 09:43:59+00,,6069623,0,0
118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,81.279053,"81,279053",Randstad Zuid,RZ,115533.9725,426946.760052,51.82972458324,4.81466821476271,Prorail,L0004,bestaand,,4.592632,283,c63251e20ed9406ca82e2a702069c931,1,gerealiseerd,2015/07/20 11:58:18+00,,6069635,0,0
,,,,,,,,,,,233366.615,601041.790807,53.3899377485684,6.56511485113457,Het Hogeland,G1966,bestaand,,5.593244,283,018c35b9ef1b45d1aa571323ef10922b,1,gerealiseerd,2019/01/28 11:37:00+00,,6069644,0,0
035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,43.347976,"43,347976",Randstad Noord,RN,143100.528,452838.926266,52.0637170438092,5.21367656182779,Prorail,L0004,bestaand,,2.679791,283,376f4bcddf05411982ced8736de660f5,1,gerealiseerd,2015/10/20 08:28:52+00,,6069679,0,0
001,a,1,001_a,Harlingen Haven - Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,3.123091,"3,123091",Noord-Oost,NO,159567.878622,576115.521,53.1717125388319,5.455517374335,Prorail,L0004,bestaand,,2.348564,283,2fc84082b1bb44b9a9cd51b26f2215dd,1,gerealiseerd,2022/05/09 08:03:19+00,,6069716,0,0
008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,18.295104,"18,295104",Noord-Oost,NO,174203.7735,563674.571064,53.0595966644094,5.67364752520042,Prorail,L0004,bestaand,,2.279395,283,bdacee13df33406b84a83d21e29e12f5,1,gerealiseerd,2020/05/15 10:21:25+00,,6069805,0,0
008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,47.21331,"47,213310",Noord-Oost,NO,156085.128379,545131.5975,52.8933075658171,5.40333017861261,Prorail,L0004,bestaand,,19.899567,283,c0eb71b0330d4495bbda7d8d5e94b7ef,1,gerealiseerd,2022/05/16 11:20:11+00,,6069856,0,0
008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,44.901921,"44,901921",Noord-Oost,NO,156677.376,547290.097321,52.9127031930486,5.4121415266123,Prorail,L0004,bestaand,,1.935993,283,1a0f9382a8c4461a8849ec9438a160b2,1,gerealiseerd,2022/05/17 11:56:40+00,,6069865,0,0
,,,,,,,,,,,203189.192596,534595.0125,52.7964786449944,6.10167249276226,Prorail,L0004,bestaand,,1.101681,283,1e64aadf2ac047c8a8450ab8234dbce9,1,gerealiseerd,2015/07/14 10:22:03+00,,6069915,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,905.244362,"905,244362",Randstad Noord,RN,125123.9675,485089.923123,52.3528994726545,4.94869223839443,Prorail,L0004,bestaand,,15.571986,283,4c7a0d10fd9f40e6892f07e9f00694a8,1,gerealiseerd,2019/12/18 13:34:53+00,,6069932,0,0
,,,,,,,,,,,79212.194522,388394.337,51.4794943479802,4.29619682012114,Prorail,L0004,bestaand,,10.914171,283,6ba5a2d294db4dfea7415a5b46cd26b6,1,gerealiseerd,2020/08/20 07:49:14+00,,6069933,0,0
,,,,,,,,,,,98332.628608,464141.155,52.1625229679514,4.55899806988023,Prorail,L0004,bestaand,,17.786616,283,2dd5f1fe88ea4d8dbfc9594a0a237066,1,gerealiseerd,2015/07/29 14:21:24+00,,6069953,0,0
