OBJECTID,MAX_DAY,MAX_EVE,MAX_NIGHT,MAX_24HOUR,Shape__Area,Shape__Length,GlobalID
1,42,38,32,42,61.7536392211914,38.269786491249,12ce8cad-b581-4549-a19f-4586ceb81d97
2,48,43,37,48,43.9527816772461,26.7927767216937,bad5a025-922c-498b-985f-1d86716c3d83
3,48,43,37,48,56.6874694824219,31.0114346091205,cae82ec7-4125-489a-bede-a9e3bdd7dc1d
4,46,42,36,46,85.3577880859375,45.0658245218797,3f717d68-73a9-49cd-adaf-2f6720ba8849
5,44,40,34,44,49.4761352539063,31.7216512534618,e5cef9ef-a21b-4eb0-b001-aef1ae93e546
6,47,43,37,48,93.7581558227539,43.3536378222899,d87de2a2-8ba0-4eba-8929-26a19aa47990
7,45,41,34,45,101.624694824219,46.5499958725994,538a90fe-227e-4ab6-862d-fec6a018fcfe
8,44,39,33,44,84.7454071044922,42.0113765215876,42c7a64a-11df-4119-96a3-2b97cf97f4c7
9,52,48,45,54,165.457878112793,63.435791760266,fa6e14ff-7fa1-47c0-a8a1-14eb658dad4c
10,38,34,27,38,109.024925231934,42.6023805118005,0022420b-b22e-4d27-9307-f181f3ab46ca
11,44,40,34,44,77.8513336181641,35.3011394798699,41bc7b17-c2cc-4577-91e8-1e6eac943577
12,50,45,39,50,44.8673706054688,26.8399240089071,1bf61649-03c6-4850-bc21-2669a9ce4804
13,58,54,50,59,75.593505859375,37.2178331954681,8fa8d67e-429a-4927-8718-94c18fb58198
14,32,29,22,33,95.2448348999023,46.7990952173666,ed9040be-ff3a-4843-99a4-891e03fa4203
15,49,45,39,49,59.4813995361328,31.4752828350668,57347581-e1a7-407f-b4d2-9430ea22dfd3
16,52,47,41,52,51.1502914428711,33.6710695552785,67245879-8388-4967-90a7-93440431f0f9
17,45,41,35,45,43.8418045043945,26.5934305283482,ec056c81-9fad-4be0-973c-ae2a97f078dd
18,47,42,36,47,104.341064453125,49.8104401652342,5e59d06d-1abd-4c47-8b81-9eeb6ad88b3a
19,55,52,46,56,92.2281036376953,45.5509842860343,8c69f081-cf54-499e-b78b-2ecea892124c
20,-3,-7,-14,-3,873.04027557373,166.054660528071,29372d66-9d6a-4711-ad4b-64de6bd8f1cb
21,38,35,32,40,399.915107727051,89.8268099302891,80c95df1-6c7a-4d3d-82b8-bbae5269b01b
22,49,45,41,50,33.9645843505859,23.4225167876821,21fcef4c-d4fe-4780-9b54-ab04af98275c
23,46,41,35,45,105.415565490723,53.8063154482305,676b8ba7-1f65-4fb8-b64c-df45e249592f
