Gemeente,CBS Gemeentecode,BAG Pand nummer,Status Pand,Besluit,Besluitdatum,Bouwjaar,Gekoppeld adres,GEOMETRIE
Stichtse Vecht,G1904,0329100000004794,Sloopvergunning verleend,BAG/AC-2351,20180620000000,1990,Vreelandseweg 4a Nigtevecht,"POLYGON ((130038.21218734 476064.98438053,130028.106573914 476065.259988169,130027.73909706199 476059.288489326,130037.844710488 476058.73727404897,130038.21218734 476064.98438053))"
Stichtse Vecht,G1904,1904100000039362,Bouwvergunning verleend,BAG-0864,20131014000000,2013,Wagendijk 55 Kockengen,"POLYGON ((124705.96458273701 462353.934655354,124688.28990168699 462346.421227508,124694.68090858201 462332.777555349,124712.173 462341.12,124705.96458273701 462353.934655354))"
Stichtse Vecht,G1904,1904100000039300,Bouwvergunning verleend,1137948.out,20130709000000,2013,Gageldijk 7 Maarssen,"POLYGON ((133697.424 461434.668,133698.503 461433.905,133696.843511863 461431.252219955,133713.688894886 461420.10528125,133718.537517045 461428.252965909,133710.227318457 461433.760001081,133717.799509629 461444.818872069,133708.948 461450.976,133697.424 461434.668))"
Stichtse Vecht,G1904,1904100000041672,Bouwvergunning verleend,1202731.out,20190131000000,2019,Nieuweweg 1 Tienhoven,"POLYGON ((134758.505757634 465241.104458954,134752.980022523 465239.51229799,134755.977031397 465228.741797349,134761.59642303598 465230.521271368,134758.505757634 465241.104458954))"
Stichtse Vecht,G1904,1904100000041724,Bouwvergunning verleend,1204069/PS,20190311000000,2019,Kleizuwe 10 Vreeland,"POLYGON ((131931.71230661 471805.317735584,131943.24535865 471794.487918425,131948.449296765 471799.410562588,131936.494303797 471810.521673699,131931.71230661 471805.317735584))"
Stichtse Vecht,G1904,1904100000041725,Bouwvergunning verleend,1204317/NA,20190314000000,2019,De Plassen Noord 214 Breukelen,"POLYGON ((130738.412384756 465521.770334199,130738.412384756 465519.868812597,130741.621202459 465519.868812597,130741.621202459 465521.770334199,130738.412384756 465521.770334199))"
Stichtse Vecht,G1904,0333100000019857,Sloopvergunning verleend,1204464/RBN,20190320000000,1929,,"POLYGON ((131776.912 461513.867,131779.766 461513.854,131779.788 461518.804,131776.934 461518.817,131776.912 461513.867))"
Stichtse Vecht,G1904,1904100000041651,Bouwvergunning verleend,1202333.out,20190124000000,2019,Ds. van Schuylenburglaan 1 Tienhoven,"POLYGON ((134250.643506566 464140.949144998,134249.48962741502 464143.78161468403,134247.83381074702 464143.079830994,134249.02793147 464140.27013517503,134250.643506566 464140.949144998))"
Stichtse Vecht,G1904,1904100000041655,Bouwvergunning verleend,1202333.out,20190124000000,2019,Ds. van Schuylenburglaan 3 Tienhoven,"POLYGON ((134233.080187954 464137.012040561,134231.340463908 464136.29532196105,134232.466803594 464133.551394095,134234.302542956 464134.300478408,134233.080187954 464137.012040561))"
Stichtse Vecht,G1904,1904100000041656,Bouwvergunning verleend,1202333.out,20190124000000,2019,Ds. van Schuylenburglaan 3 Tienhoven,"POLYGON ((134231.340463908 464136.29532196105,134229.68785858 464135.680965336,134230.788322776 464132.941511913,134232.466803594 464133.551394095,134231.340463908 464136.29532196105))"
Stichtse Vecht,G1904,1904100000041657,Bouwvergunning verleend,1202333.out,20190124000000,2019,Ds. van Schuylenurglaan 7 Tienhoven,"POLYGON ((134227.74448563898 464135.02536964504,134226.01183988302 464134.369773954,134227.135718211 464131.700562926,134228.91519223 464132.473229276,134227.74448563898 464135.02536964504))"
Stichtse Vecht,G1904,1904100000041660,Bouwvergunning verleend,1202333.out,20190124000000,2019,"Ds, van Schuylenburglaan 9 Tienhoven","POLYGON ((134215.77986427498 464130.248886752,134214.000390256 464129.569876929,134215.288167506 464126.924080033,134216.970553506 464127.689312461,134215.77986427498 464130.248886752))"
Stichtse Vecht,G1904,1904100000041661,Bouwvergunning verleend,1202333.out,20190124000000,2019,Ds. van Schuylenburglaan 2 Tienhoven,"POLYGON ((134241.46516689 464162.396489751,134240.341288562 464165.04228664807,134238.608642807 464164.33986269304,134239.849591793 464161.764308192,134241.46516689 464162.396489751))"
Stichtse Vecht,G1904,1904100000041665,Bouwvergunning verleend,1202333.out,20190124000000,2019,Ds. van Schuylenburglaan 6 Tienhoven,"POLYGON ((134223.801037328 464157.36839680397,134221.987942195 464156.510662926,134223.41339257 464153.287067526,134225.272030016 464154.01837669,134223.801037328 464157.36839680397))"
Stichtse Vecht,G1904,1904100000041666,Bouwvergunning verleend,1202333.out,20190124000000,2019,Ds. van Schuylenburglaan 4 Tienhoven,"POLYGON ((134221.987942195 464156.510662926,134220.275377586 464155.79370457603,134221.69628068 464152.72635821404,134223.370197838 464153.384750575,134221.987942195 464156.510662926))"
Stichtse Vecht,G1904,1904100000041667,Bouwvergunning verleend,1202333.out,20190124000000,2019,Ds. van Schuylenburglaan 8 Tienhoven,"POLYGON ((134220.275377586 464155.79370457603,134218.406035424 464155.006021452,134219.686427376 464152.03220788605,134221.69628068 464152.72635821404,134220.275377586 464155.79370457603))"
Stichtse Vecht,G1904,1904100000041670,Bouwvergunning verleend,1202333.out,20190124000000,2019,Ds. van Schuylenburglaan 10 Tienhoven,"POLYGON ((134204.90074464498 464149.84197721,134203.253756602 464149.107103875,134204.475006592 464146.442658365,134206.072435706 464147.131751235,134204.90074464498 464149.84197721))"
Stichtse Vecht,G1904,1904100000041727,Bouwvergunning verleend,BAG/AV-2587,20190326000000,2019,Zandweg 45 Maarssen,"POLYGON ((131544.854189004 461524.64026491303,131550.33421141503 461525.864983303,131549.804102145 461528.236965879,131544.155227095 461526.994213368,131544.854189004 461524.64026491303))"
Stichtse Vecht,G1904,1904100000041306,Bouw gestart,BAG/AV-2594,20190408000000,2018,Korte Velterslaan 10 Nigtevecht,"POLYGON ((129980.89586012899 476110.07839370304,129985.23574021399 476108.64997311303,129987.127777778 476114.398431372,129982.68333333301 476115.967058824,129980.89586012899 476110.07839370304))"
Stichtse Vecht,G1904,1904100000041640,Bouwvergunning verleend,BAG/AV-2505,20181231000000,2019,Fazantenkamp 204 Maarssen,"POLYGON ((129795.05505298 460277.38581457,129799.95571523199 460280.498397351,129797.836509934 460283.677205298,129792.925 460280.509,129795.05505298 460277.38581457))"
Stichtse Vecht,G1904,1904100000040662,Bouwvergunning verleend,1172674/JG 1,20160805000000,2016,Gageldijk 29 Maarssen,"POLYGON ((133974.07084154102 461293.747487404,133968.37013570798 461286.073460322,133978.45599987402 461278.618691156,133984.266334665 461285.963831363,133974.07084154102 461293.747487404))"
Stichtse Vecht,G1904,1904100000041330,Bouwvergunning verleend,1193016.out,20180411000000,2018,Nedereindsevaart 11 Tienhoven,"POLYGON ((134975.33276100602 462998.213308176,134972.439679245 462994.817081761,134976.08747798702 462991.672427673,134979.106345912 462994.691295597,134975.33276100602 462998.213308176))"
Stichtse Vecht,G1904,1904100000041055,Bouw gestart,BAG/WFS-2279,20180411000000,2017,Portengen 69 Kockengen,"POLYGON ((125278.223 464091.141,125282.21222881501 464080.822086973,125301.640726428 464087.41146926105,125298.258 464097.819,125278.223 464091.141))"
Stichtse Vecht,G1904,1904100000041342,Bouwvergunning verleend,1193696.out,20180503000000,2018,Westbroekse Binnenweg 42aC71 Tienhoven,"POLYGON ((134890.444666634 461619.626135971,134886.513793924 461614.54354259506,134894.701025618 461608.40937817603,134898.506711299 461613.84249523305,134890.444666634 461619.626135971))"
Stichtse Vecht,G1904,1904100000040622,Bouw gestart,BAG/WFS-2130,20171017000000,2016,Zandpad 33a Maarssen,"POLYGON ((130233.60567303201 463339.91436138103,130241.251504857 463337.07604951,130247.176884099 463350.621313833,130239.84419947899 463353.60868772905,130233.60567303201 463339.91436138103))"
Stichtse Vecht,G1904,1904100000041087,Bouwvergunning verleend,1186362,20171005000000,2017,Merenhoef 401-405 Maarssen,"POLYGON ((131931.774929509 461528.364749702,131930.352779874 461528.301283019,131930.635798742 461526.603169811,131931.907827228 461526.730107751,131931.774929509 461528.364749702))"
Stichtse Vecht,G1904,1904100000041593,Bouwvergunning verleend,1199741.out,20181031000000,2018,Boomstede 36 Maarssen,"POLYGON ((130659.83173454201 459365.276464055,130656.225958241 459360.17218331696,130657.91177573301 459359.18878978,130661.564380298 459364.01210093603,130659.83173454201 459365.276464055))"
Stichtse Vecht,G1904,1904100000041308,Bouw gestart,BAG/AV-2461,20181105000000,2018,Oud Over 33 Loenen aan de Vecht,"POLYGON ((130172.278 468971.949,130173.708 468967.899,130182.617028766 468970.681785982,130181.344028806 468974.659910858,130172.278 468971.949))"
Stichtse Vecht,G1904,1904100000041581,Bouwvergunning verleend,BAG/AV-2432,20181009000000,2018,Zandpad 18 Nieuwersluis,"POLYGON ((128999.810079666 466893.28394703905,129002.207323658 466886.397318843,129008.71106958501 466888.733440957,129006.491244699 466895.639733554,128999.810079666 466893.28394703905))"
Stichtse Vecht,G1904,1904100000041591,Bouwvergunning verleend,1199353.out,20181018000000,2018,Nieuweweg 8 Breukelen,"POLYGON ((131599.058545883 464221.763620948,131604.771594049 464224.01137760404,131600.55705032 464235.250160881,131595.124971736 464233.18971728,131599.058545883 464221.763620948))"
Stichtse Vecht,G1904,1904100000041592,Bouwvergunning verleend,1199337.out,20181018000000,2018,De Plassen Zuid 396 Breukelen,"POLYGON ((131600.590200187 464600.509406274,131600.988240428 464598.378720278,131603.376481874 464598.893831178,131602.955027501 464600.954274779,131600.590200187 464600.509406274))"
Stichtse Vecht,G1904,1904100000041649,Bouwvergunning verleend,1202300.out,20190121000000,2019,Gieltjesdorp 28 Kockengen,"POLYGON ((127375.16596410901 460912.452785771,127385.76199059901 460897.485898354,127404.569937619 460909.406428155,127394.10636146 460926.36007054,127375.16596410901 460912.452785771))"
Stichtse Vecht,G1904,1904100000041096,Bouwvergunning verleend,1187056.out,20171025000000,2017,Burgemeester Huydecoperhof 13 Maarssen,"POLYGON ((131347.842873617 460735.016878774,131349.844119224 460733.14904954104,131351.311699336 460734.8834624,131349.399397978 460736.795763758,131347.842873617 460735.016878774))"
Stichtse Vecht,G1904,1904100000040596,Bouwvergunning verleend,1169046/MK 2,20160429000000,2016,Boslaan 9 Vreeland,"POLYGON ((130906.505502063 471043.941691884,130906.2303989 471036.238803301,130918.33493810201 471036.238803301,130918.472489684 471043.804140303,130906.505502063 471043.941691884))"
Stichtse Vecht,G1904,1904100000041596,Bouwvergunning verleend,1200073.out,20181109000000,2018,Nieuweweg 19a Tienhoven,"POLYGON ((130537.678834437 463725.975549669,130537.74505960301 463725.90932450304,130534.632476821 463720.743761589,130543.970225166 463715.843099338,130547.21525827801 463721.207337748,130537.678834437 463725.975549669))"
Stichtse Vecht,G1904,1904100000041361,Bouw gestart,BAG/AV-2419,20180905000000,2018,Zandpad 18 Nieuwersluis,"POLYGON ((128952.002328386 467078.614489301,128951.37668295401 467072.155687269,128959.95188259499 467072.01997627603,128959.930440252 467070.66509434,128965.087672956 467070.66509434,128965.087672956 467071.922955975,128973.515345912 467071.29402515705,128973.641132075 467077.583333333,128965.343219587 467078.210200253,128965.385 467080.837,128960.676 467080.912,128960.637 467078.478,128952.002328386 467078.614489301))"
Stichtse Vecht,G1904,1904100000041359,Bouw gestart,BAG/AV-2419,20180905000000,2018,Zandpad 18 Nieuwersluis,"POLYGON ((129067.163144654 467128.40094339603,129065.65371069202 467116.702830189,129074.458742138 467115.444968553,129076.093962264 467127.646226415,129067.163144654 467128.40094339603))"
Stichtse Vecht,G1904,1904100000040739,Bouwvergunning verleend,BAG/AC-1907,20161219000000,2016,Friezenstraat 1 Maarssen,"POLYGON ((131626.44323997 460543.314079774,131628.17559640203 460545.073965491,131625.349681017 460547.79712031706,131623.640028896 460546.03715728404,131626.44323997 460543.314079774))"
Stichtse Vecht,G1904,0329100000006225,Bouw gestart,WFS2013.0053,20130327000000,2010,Mijndensedijk 53 Nieuwersluis,"POLYGON ((129335.732771318 467456.752124019,129338.97023285 467458.619890288,129337.476019835 467461.23476306297,129349.927794958 467468.33227488404,129348.309064192 467471.320700913,129332.12175653201 467461.98186957097,129335.732771318 467456.752124019))"
Stichtse Vecht,G1904,1904100000040731,Bouwvergunning verleend,BAG/AC-1902,20161206000000,2016,Westbroekse binnenweg 42aC57 Tienhoven,"POLYGON ((134849.80784343 461621.708125074,134848.617855134 461619.964418614,134851.158345943 461618.253351205,134852.257592174 461619.98073813895,134849.80784343 461621.708125074))"
Stichtse Vecht,G1904,1904100000040834,Bouw gestart,BAG/WFS-2185,20171212000000,2017,Raadhuisstraat 33 Maarssen,"POLYGON ((131295.133405066 461219.79529871204,131294.95758066 461217.24938764,131299.132708639 461216.894057599,131299.27849814398 461219.54293079604,131295.133405066 461219.79529871204))"
Stichtse Vecht,G1904,1904100000040142,Bouw gestart,BAG/WFS-2185,20171212000000,2015,Kamelenspoor 419 Maarssen,"POLYGON ((130317.564944121 461075.954785074,130321.06604100899 461079.168906807,130319.172004988 461080.948152766,130315.661600238 461077.679179806,130317.564944121 461075.954785074))"
Stichtse Vecht,G1904,1904100000038413,Bouw gestart,BAG/WFS-1998,20170404000000,2011,Kerklaan 6 Loenen aan de Vecht,"POLYGON ((129282.099208755 470581.89140625,129284.07174661201 470576.919403001,129290.800449345 470580.130331095,129285.689040632 470592.76686930103,129278.974208755 470590.09453125,129282.099208755 470581.89140625))"
Stichtse Vecht,G1904,0333100000013485,Sloopvergunning verleend,1208474.out,20190722000000,1840,,"POLYGON ((130983.209 462973.163,130981.502 462969.768,130984.182 462968.42,130985.889 462971.815,130983.209 462973.163))"
Stichtse Vecht,G1904,0333100000013486,Sloopvergunning verleend,1208474.out,20190722000000,1840,,"POLYGON ((131000.171 462986.979,130995.885 462991.567,130993.151 462989.027,130997.431 462984.429,131000.171 462986.979))"
Stichtse Vecht,G1904,0333100000018440,Sloopvergunning verleend,1208474.out,20190722000000,1840,,"POLYGON ((131002.377 462977.687,131005.866 462980.934,131001.712 462985.398,130998.222 462982.15,131002.377 462977.687))"
Stichtse Vecht,G1904,1904100000041807,Bouwvergunning verleend,1208474.out,20190722000000,2019,Machinekade 7 Maarssen,"POLYGON ((130979.222130189 462977.657589623,130975.781042453 462972.10744811303,130979.62914056602 462969.554383019,130982.95922547199 462975.104524528,130979.222130189 462977.657589623))"
Stichtse Vecht,G1904,1904100000041809,Bouwvergunning verleend,1208664.out,20190722000000,2019,Klompweg 78 Nigtevecht,"POLYGON ((132172.781383648 477356.48509434,132183.976352201 477343.78069182404,132208.504654088 477364.158050314,132196.55496855298 477377.742955975,132172.781383648 477356.48509434))"
Stichtse Vecht,G1904,1904100000041811,Bouwvergunning verleend,BAG/AV-2669,20190724000000,2019,Oud Aa 25 Breukelen,"POLYGON ((126962.061886792 465063.777295597,126963.445534591 465050.695534591,126986.590188679 465052.204968554,126985.709685535 465065.66408805,126962.061886792 465063.777295597))"
Stichtse Vecht,G1904,1904100000041812,Bouwvergunning verleend,BAG/AV-2669,20190724000000,2019,Scheendijk 18 29 Breukelen,"POLYGON ((130122.57520442501 465908.936798008,130122.826776752 465906.012269706,130124.493443418 465905.949376624,130124.43055033701 465908.968244549,130122.57520442501 465908.936798008))"
Stichtse Vecht,G1904,1904100000041741,Bouw gestart,BAG/AV-2697,20190819000000,2019,OOstkanaaldijk 16 Loenen aan de Vecht,"POLYGON ((129591.62880794701 473618.66072847706,129593.019536424 473611.243509934,129607.721523179 473613.16403973504,129606.99304635801 473620.713708609,129591.62880794701 473618.66072847706))"
Stichtse Vecht,G1904,1904100000041832,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Domineeslaantje 2 Breukelen,"POLYGON ((128354.18239188801 464899.811012602,128354.650103177 464896.72674115305,128360.65751811 464897.60571599106,128360.000621246 464900.561751874,128354.18239188801 464899.811012602))"
Stichtse Vecht,G1904,1904100000041833,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Domineeslaantje 4 Breukelen,"POLYGON ((128337.337679471 464895.35349817405,128335.22622526801 464895.212734561,128335.49442180901 464891.802807121,128337.614553987 464891.912343471,128337.337679471 464895.35349817405))"
Stichtse Vecht,G1904,1904100000041834,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Domineeslaantje 6 Breukelen,"POLYGON ((128319.632687402 464895.008438497,128319.899354068 464891.74177183,128321.899354068 464891.875105164,128321.666020735 464895.175105164,128319.632687402 464895.008438497))"
Stichtse Vecht,G1904,1904100000041835,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Domineeslantje 8 Breukelen,"POLYGON ((128305.937359015 464890.62932335597,128308.999354068 464890.94177183,128308.76602073501 464892.875105164,128305.653917428 464892.563562285,128305.937359015 464890.62932335597))"
Stichtse Vecht,G1904,1904100000041836,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Domineeslaantje 10 Breukelen,"POLYGON ((128305.653917428 464892.563562285,128302.866020735 464892.375105164,128302.96602073501 464890.44177183,128305.937359015 464890.62932335597,128305.653917428 464892.563562285))"
Stichtse Vecht,G1904,1904100000041837,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Domineeslaantje 12 Breukelen,"POLYGON ((128295.332687402 464891.508438497,128295.566020735 464889.44177183,128298.699354068 464889.77510516404,128298.432687402 464891.84177183,128295.332687402 464891.508438497))"
