FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
onderdoorgang.309,99195,441658,1863,Zevenkamp,37F-114,37F-114-01,Zevenkamp,Onderdoorgang onder de rijksweg in de Zevenkamp,Onderdoorgang,Droog,HWN,A20,in RW,99.195,441.658,1981,37F-114-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (99195 441658)
onderdoorgang.310,96340,439462,1867,Lagelandsepad,37F-124,37F-124-01,Lagelandsepad,Onderdoorgang in het Lagelandsepad,Onderdoorgang,Droog,HWN,A16,in RW,96.34,439.462,1964,37F-124-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (96340 439462)
onderdoorgang.353,110804,427146,2016,Tunnelbak Wijngaarden,38D-108,38D-108-01,Tunnelbak Wijngaarden,Onderdoorgang in de Parallelweg,Onderdoorgang,Droog,HWN,A15,in RW,110.804,427.146,2004,38D-108-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (110804 427146)
onderdoorgang.363,134365,444138,2060,Zevenboompjes,38F-302,38F-302-01,Zevenboompjes,Verdiepte weg in de Burg Jhr Hoeufftlaan,Onderdoorgang,Droog,HWN,A2,in RW,134.365,444.138,1996,38F-302-00,1676,RWS MN / MN District Zuid,1676,,,POINT (134365 444138)
onderdoorgang.383,146518,430015,2142,Spoorviaduct,39C-130,39C-130-01,KW57A,Noordelijke onderdoorgang in de spoorlijn Den Bosch - Betuwelijn,Onderdoorgang,Droog,HWN,A15,in RW,146.518,430.015,2003,39C-130-00,1680,RWS ON / ON District Zuid,1680,,,POINT (146518 430015)
onderdoorgang.384,146503,430004,2143,Spoorviaduct,39C-130,39C-130-02,KW57A,Zuidelijke onderdoorgang in de spoorlijn Den Bosch - Betuwelijn,Onderdoorgang,Droog,HWN,A15,in RW,146.503,430.004,2003,39C-130-00,1680,RWS ON / ON District Zuid,1680,,,POINT (146503 430004)
onderdoorgang.436,94360,404050,2319,Pannenhoeve,43H-112,43H-112-03,Kreek,Onderdoorgang in de toe- en afrit,Onderdoorgang,Droog,HWN,A17,in RW,94.36,404.05,1968,43H-112-00,1682,RWS ZN / ZN District West,1682,,,POINT (94360 404050)
onderdoorgang.448,135878,411623,2397,Drunen west,44H-111,44H-111-03,Eindstraat,Onderdoorgang in de toerit onder de rijksweg,Onderdoorgang,Droog,HWN,A59,in RW,135.878,411.623,2005,44H-111-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (135878 411623)
onderdoorgang.461,163312,404321,2463,De Knokert,45G-119,45G-119-01,Knokert west,Westelijk viaduct in de rijksweg over de parallelweg N266 (hrl),Onderdoorgang,Droog,HWN,A50,in RW,163.312,404.321,2002,45G-119-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (163312 404321)
onderdoorgang.462,163327,404306,2464,De Knokert,45G-119,45G-119-02,Knokert oost,Oostelijk viaduct in de rijksweg over de parallelweg N266 (hrr),Onderdoorgang,Droog,HWN,A50,in RW,163.327,404.306,2002,45G-119-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (163327 404306)
onderdoorgang.498,91923,393971,2604,Kortendijkpoort,49F-100,49F-100-04,Kortendijkpoort onderdoorgang,Onderdoorgang in de Gordelweg,Onderdoorgang,Droog,HWN,A58,in RW,91.923,393.971,1969,49F-100-00,1682,RWS ZN / ZN District West,1682,,,POINT (91923 393971)
onderdoorgang.500,91630,393530,2606,Visdonktunnel,49F-306,49F-306-01,Visdonktunnel,Onderdoorgang in de Kortendijk,Onderdoorgang,Droog,HWN,A58,in RW,91.63,393.53,1969,49F-306-00,1682,RWS ZN / ZN District West,1682,,,POINT (91630 393530)
onderdoorgang.518,154269,394476,2673,Het Groene Woud,51B-133,51B-133-02,Het Groene woud onderdoorgang,Onderdoorgang in Ecoduct,Onderdoorgang,Droog,HWN,2,niet RW,154.269,394.476,2005,51B-133-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (154269 394476)
onderdoorgang.519,159260,383580,2687,51D 306,51D-306,51D-306-01,naam onbekend,Onderdoorgang in de rijksweg,Onderdoorgang,,,????,,159.26,383.58,,51D-306-00,1217,n.v.t.,1217,,,POINT (159260 383580)
onderdoorgang.581,181510,362880,2829,A.C. Restaurant,58A-302,58A-302-01,A.C. Restaurant,Onderdoorgang onder rijksweg 2,Onderdoorgang,Droog,HWN,A2,,181.51,362.88,1967,58A-302-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (181510 362880)
onderdoorgang.627,249300,606300,2946,Dijkweg,03G-302,03G-302-01,Dijkweg,Onderdoorgang in de Dijkweg,Onderdoorgang,,,N46,,249.3,606.3,1972,03G-302-00,885,PROVINCIE,885,,,POINT (249300 606300)
onderdoorgang.648,167736,579328,2967,Peinserweg,05G-106,05G-106-01,Peinserweg,Onderdoorgang in de weg Schalsum - Peins,Onderdoorgang,Droog,HWN,A31,in RW,167.736,579.328,1981,05G-106-00,1686,RWS NN / NN District West,1686,,,POINT (167736 579328)
onderdoorgang.649,169156,578985,2968,Zweinserweg,05G-107,05G-107-01,Zweinserweg,Onderdoorgang in de Zweinserweg,Onderdoorgang,Droog,HWN,A31,in RW,169.156,578.985,1981,05G-107-00,1686,RWS NN / NN District West,1686,,,POINT (169156 578985)
onderdoorgang.650,161820,578495,2969,Miedlaan,05G-108,05G-108-01,Miedlaan,Onderdoorgang in de Miedlaan,Onderdoorgang,Droog,HWN,A31,in RW,161.82,578.495,1981,05G-108-00,1686,RWS NN / NN District West,1686,,,POINT (161820 578495)
onderdoorgang.651,163945,579059,2970,Sexbierumerweg,05G-109,05G-109-01,Sexbierumerweg,Onderdoorgang in de Sexbierumerweg,Onderdoorgang,Droog,HWN,A31,in RW,163.945,579.059,1981,05G-109-00,1686,RWS NN / NN District West,1686,,,POINT (163945 579059)
onderdoorgang.657,159743,577436,2976,Midlum,05G-305,05G-305-01,Midlum,Onderdoorgang in rijksweg 851,Onderdoorgang,Droog,HWN,A31,in RW,159.743,577.436,1981,05G-305-00,1686,RWS NN / NN District West,1686,,,POINT (159743 577436)
onderdoorgang.667,170640,579168,2986,Skingsterdijk,05H-106,05H-106-01,Skingsterdijk,Onderdoorgang in de rijksweg bij Schingen,Onderdoorgang,Droog,HWN,A31,in RW,170.64,579.168,1981,05H-106-00,1686,RWS NN / NN District West,1686,,,POINT (170640 579168)
onderdoorgang.670,174580,579744,2989,Mieddijk,05H-301,05H-301-01,Mieddijk,Onderdoorgang in de Mieddijk,Onderdoorgang,Droog,HWN,A31,in RW,174.58,579.744,1969,05H-301-00,1686,RWS NN / NN District West,1686,,,POINT (174580 579744)
onderdoorgang.679,182200,577159,2998,Boksumerweg,06C-307,06C-307-01,Boksumerweg,Onderdoorgang in de Boksumerweg,Onderdoorgang,Droog,HWN,N31,in RW,182.2,577.159,1985,06C-307-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (182200 577159)
onderdoorgang.694,235170,587540,3013,Noordwolderweg,07B-307,07B-307-01,Noordwolderweg,Onderdoorgang in de Noordwolderweg,Onderdoorgang,,,N46,,235.17,587.54,1974,07B-307-00,885,PROVINCIE,885,,,POINT (235170 587540)
onderdoorgang.711,231820,579417,3030,Piccardtlaan,07D-001,07D-001-01,Piccardtlaan,Onderdoorgang in de Piccardtlaan,Onderdoorgang,Droog,HWN,A7,in RW,231.82,579.417,1981,07D-114-00,1687,RWS NN / NN District Oost,1687,,,POINT (231820 579417)
onderdoorgang.716,236150,580307,3035,Antwerpentunnel,07D-102,07D-102-01,Antwerpentunnel,Onderdoorgang in de Antwerpenweg,Onderdoorgang,Droog,HWN,A7,in RW,236.15,580.307,1971,07D-102-00,885,PROVINCIE,885,,,POINT (236150 580307)
onderdoorgang.735,235758,580705,3054,Oude Stamspoor,07D-300,07D-300-01,Centrale EGD,Onderdoorgang in de Rijksweg (Centrale EGD),Onderdoorgang,Droog,HWN,A7,niet RW,235.758,580.705,1970,07D-300-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (235758 580705)
onderdoorgang.736,233717,579971,3055,Brailleweg,07D-301,07D-301-01,Brailleweg,Onderdoorgang in de Brailleweg,Onderdoorgang,Droog,HWN,A28,in RW,233.717,579.971,1965,07D-301-00,1687,RWS NN / NN District Oost,1687,,,POINT (233717 579971)
onderdoorgang.748,233933,580362,3067,Papiermolen,07D-320,07D-320-01,Papiermolen,Onderdoorgang zwembad Papiermolen,Onderdoorgang,Droog,HWN,N7,in RW,233.933,580.362,1966,07D-320-00,1687,RWS NN / NN District Oost,1687,,,POINT (233933 580362)
onderdoorgang.749,233738,580287,3068,Vondellaan,07D-321,07D-321-01,Vondellaan,Onderdoorgang in de Vondellaan,Onderdoorgang,Droog,HWN,N7,in RW,233.738,580.287,1966,07D-321-00,1687,RWS NN / NN District Oost,1687,,,POINT (233738 580287)
onderdoorgang.764,234750,584920,3084,Beijumerweg,07D-332,07D-332-01,Beijumerweg,Onderdoorgang in de Beijumerweg,Onderdoorgang,,,N46,,234.75,584.92,,07D-332-00,885,PROVINCIE,885,,,POINT (234750 584920)
onderdoorgang.768,243990,599900,3088,Landbouwtunnel,07E-308,07E-308-01,Landbouwtunnel,Onderdoorgang in Eigenweg,Onderdoorgang,,,N46,,243.99,599.9,1977,07E-308-00,885,PROVINCIE,885,,,POINT (243990 599900)
onderdoorgang.778,253505,595713,3098,Marsum,07F-316,07F-316-01,Marsum,Onderdoorgang in de Holwierderweg,Onderdoorgang,Droog,HWN,N33,in RW,253.505,595.713,1999,07F-316-00,1687,RWS NN / NN District Oost,1687,,,POINT (253505 595713)
onderdoorgang.781,246324,576776,3101,Knijpslaan,07G-001,07G-001-03,Verlegde Knijpslaan,Onderdoorgang in de omgelegde Knijpslaan onder de afrit,Onderdoorgang,Droog,HWN,A7,in RW,246.324,576.776,1971,07G-106-00,1687,RWS NN / NN District Oost,1687,,,POINT (246324 576776)
onderdoorgang.782,246341,576855,3102,Knijpslaan,07G-001,07G-001-04,Verlegde Knijpslaan,Onderdoorgang in de omgelegde Knijpslaan,Onderdoorgang,Droog,HWN,A7,in RW,246.341,576.855,1971,07G-107-00,1687,RWS NN / NN District Oost,1687,,,POINT (246341 576855)
onderdoorgang.783,244901,577708,3103,Rengerslaan,07G-101,07G-101-01,Rengerslaan,Onderdoorgang in de Rengerslaan,Onderdoorgang,Droog,HWN,A7,in RW,244.901,577.708,1968,07G-101-00,1687,RWS NN / NN District Oost,1687,,,POINT (244901 577708)
onderdoorgang.786,241937,579987,3106,Borgweg,07G-105,07G-105-01,Borgweg,Onderdoorgang in de Bieleveldslaan,Onderdoorgang,Droog,HWN,A7,in RW,241.937,579.987,1970,07G-105-00,1687,RWS NN / NN District Oost,1687,,,POINT (241937 579987)
onderdoorgang.811,262385,577617,3131,Boslaan,08C-108,08C-108-01,Boslaan,Onderdoorgang in de Boslaan,Onderdoorgang,Droog,HWN,A7,in RW,262.385,577.617,1990,08C-108-00,1687,RWS NN / NN District Oost,1687,,,POINT (262385 577617)
onderdoorgang.814,266593,575576,3134,Beertstertunnel,08C-303,08C-303-01,Beertstertunnel,Onderdoorgang in de Rijksweg A7 (Beertsterweg),Onderdoorgang,Droog,HWN,A7,over RW,266.593,575.576,1965,08C-303-00,1687,RWS NN / NN District Oost,1687,,,POINT (266593 575576)
onderdoorgang.816,270827,575037,3136,Kleitunnel,08C-305,08C-305-01,Kleitunnel,Onderdoorgang Kleitunnel Klein Ulsda,Onderdoorgang,Droog,HWN,A7,in RW,270.827,575.037,1965,08C-305-00,1687,RWS NN / NN District Oost,1687,,,POINT (270827 575037)
onderdoorgang.817,272205,576037,3137,Ulsderweg,08C-306,08C-306-01,Ulsdersweg,Onderdoorgang in de Ulsderweg ,Onderdoorgang,Droog,HWN,A7,in RW,272.205,576.037,1965,08C-306-00,1687,RWS NN / NN District Oost,1687,,,POINT (272205 576037)
onderdoorgang.827,154540,567530,3149,Knooppunt Zurich,10B-002,10B-002-04,De Kop,Onderdoorgang in rijksweg 7,Onderdoorgang,Droog,HWN,A7,in RW,154.54,567.53,1972,10B-106-00,1686,RWS NN / NN District West,1686,,,POINT (154540 567530)
onderdoorgang.833,154743,567637,3155,Houwdijk,10B-107,10B-107-01,Houwdijk,Onderdoorgang in de weg Makkum - Zurich,Onderdoorgang,Droog,HWN,A7,in RW,154.743,567.637,1972,10B-107-00,1686,RWS NN / NN District West,1686,,,POINT (154743 567637)
onderdoorgang.836,155368,569042,3158,Gooyumerlaan,10B-304,10B-304-01,Gooyumerlaan,Onderdoorgang in de Gooyumerlaan,Onderdoorgang,Droog,HWN,N31,in RW,155.368,569.042,1975,10B-304-00,1686,RWS NN / NN District West,1686,,,POINT (155368 569042)
onderdoorgang.844,164473,563374,3166,Cnossenlaan,10E-302,10E-302-01,Cnossenlaan,Onderdoorgang in de Cnossenlaan,Onderdoorgang,Droog,HWN,A7,in RW,164.473,563.374,1965,10E-302-00,1686,RWS NN / NN District West,1686,,,POINT (164473 563374)
onderdoorgang.848,163670,563527,3170,Workumertrekweg,10E-305,10E-305-01,Workumertrekweg,Onderdoorgang in de Workumertrekweg,Onderdoorgang,Droog,HWN,A7,in RW,163.67,563.527,1970,10E-305-00,1686,RWS NN / NN District West,1686,,,POINT (163670 563527)
onderdoorgang.863,172006,559979,3185,Zuidwesthoekweg,10H-120,10H-120-01,Naam onbekend,Onderdoorgang nabij kruising Zuidwesthoekweg,Onderdoorgang,Droog,HWN,A7,in RW,172.006,559.979,1989,10H-120-00,1217,n.v.t.,1217,,,POINT (172006 559979)
onderdoorgang.864,172517,559569,3186,Tinga,10H-121,10H-121-01,Tinga,Onderdoorgang nabij kruising Molenkritte,Onderdoorgang,Droog,HWN,A7,in RW,172.517,559.569,1989,10H-121-00,1686,RWS NN / NN District West,1686,,,POINT (172517 559569)
onderdoorgang.865,172955,559511,3187,Lemmerweg,10H-122,10H-122-01,Lemmerweg,Onderdoorgang nabij kruising Lemmerweg,Onderdoorgang,Droog,HWN,N7,in RW,172.955,559.511,1989,10H-122-00,1686,RWS NN / NN District West,1686,,,POINT (172955 559511)
onderdoorgang.866,173500,559486,3188,Duinterpen,10H-123,10H-123-01,Onderdoorgang,Onderdoorgang nabij Kruising Duinterpen,Onderdoorgang,Droog,HWN,N7,in RW,173.5,559.486,1989,10H-123-00,1217,n.v.t.,1217,,,POINT (173500 559486)
onderdoorgang.870,183066,570857,3192,Edawerd,11A-106,11A-106-01,Tunnel Edawerd,Onderdoorgang in de Ayttawei,Onderdoorgang,Droog,HWN,A32,in RW,183.066,570.857,1989,11A-106-00,1686,RWS NN / NN District West,1686,,,POINT (183066 570857)
onderdoorgang.883,194026,574314,3205,Sigerswâld,11B-302,11B-302-01,Sigerswald,Onderdoorgang in de Sigerswald,Onderdoorgang,Droog,HWN,N31,in RW,194.026,574.314,1970,11B-302-00,1686,RWS NN / NN District West,1686,,,POINT (194026 574314)
onderdoorgang.907,188236,556528,3229,De Dracht,11C-118,11C-118-01,De Dracht,Onderdoorgang in de Spitsendijk,Onderdoorgang,Droog,HWN,A32,in RW,188.236,556.528,1994,11C-118-00,1686,RWS NN / NN District West,1686,,,POINT (188236 556528)
onderdoorgang.910,182198,552018,3233,Hollandiatunnel,11C-301,11C-301-01,Hollandiatunnel,Onderdoorgang in de Hollandiaweg,Onderdoorgang,Droog,HWN,A7,in RW,182.198,552.018,1974,11C-301-00,1686,RWS NN / NN District West,1686,,,POINT (182198 552018)
onderdoorgang.911,183217,551441,3234,Knooppunt Joure,11C-303,11C-303-01,Haulstertunnel,Onderdoorgang in de Haulstersingel,Onderdoorgang,Droog,HWN,A6,in RW,183.217,551.441,1967,11C-303-00,1686,RWS NN / NN District West,1686,,,POINT (183217 551441)
onderdoorgang.919,192898,550753,3242,Kommandeur,11D-107,11D-107-01,Kommandeur,Fiets- en voetgangerstunnel onder rw 32 in de Wilhelminaweg,Onderdoorgang,Droog,HWN,A32,in RW,192.898,550.753,1996,11D-107-00,1686,RWS NN / NN District West,1686,,,POINT (192898 550753)
onderdoorgang.923,191295,553714,3246,Spittinge,11D-110,11D-110-01,Beyma Thoe Kingmaweg,Fietstunnel onder rw 32 in de Beyma Thoe Kingmaweg,Onderdoorgang,Droog,HWN,A32,in RW,191.295,553.714,1998,11D-110-00,1686,RWS NN / NN District West,1686,,,POINT (191295 553714)
onderdoorgang.931,190469,554611,3254,Menninge,11D-115,11D-115-01,Menninge,Fietstunnel onder verbindingsweg Drachten - Leeuwarden,Onderdoorgang,Droog,HWN,A7,in RW,190.469,554.611,1998,11D-115-00,1686,RWS NN / NN District West,1686,,,POINT (190469 554611)
onderdoorgang.932,190347,554514,3255,Settinge,11D-116,11D-116-01,Settinge,Fietstunnel onder rw 32 t.p.v. klaverblad,Onderdoorgang,Droog,HWN,A32,in RW,190.347,554.514,1998,11D-116-00,1686,RWS NN / NN District West,1686,,,POINT (190347 554514)
onderdoorgang.933,190231,554456,3256,Settinge,11D-116,11D-116-02,KW 2C,Fietstunnel onder de verbindingsweg Leeuwarden - Joure,Onderdoorgang,Droog,HWN,A32,in RW,190.231,554.456,1998,11D-116-00,1686,RWS NN / NN District West,1686,,,POINT (190231 554456)
onderdoorgang.934,190231,554457,3257,Teninge,11D-117,11D-117-01,Teninge,Onderdoorgang in verbindingsweg s rijksweg 32,Onderdoorgang,Droog,HWN,A32,in RW,190.231,554.457,1998,11D-117-00,1686,RWS NN / NN District West,1686,,,POINT (190231 554457)
onderdoorgang.935,192565,551210,3258,Hofmaster,11D-118,11D-118-01,Hofmaster,Fietsvoetgangerstunnel onder rw 32 in de koningin Julianaweg,Onderdoorgang,Droog,HWN,A32,in RW,192.565,551.21,1998,11D-118-00,1686,RWS NN / NN District West,1686,,,POINT (192565 551210)
onderdoorgang.938,190974,554720,3261,Veetunnel,11D-120,11D-120-01,Veetunnel,Veetunnel onder verbindingsweg noord,Onderdoorgang,Droog,HWN,A7,niet RW,190.974,554.72,1998,11D-120-00,1686,RWS NN / NN District West,1686,,,POINT (190974 554720)
onderdoorgang.939,194383,555961,3265,Groot Wijngaarden,11D-302,11D-302-01,Groot Wijngaarden,onderdoorgang in de Nijelaan,Onderdoorgang,Droog,HWN,A7,in RW,194.383,555.961,1975,11D-302-00,1686,RWS NN / NN District West,1686,,,POINT (194383 555961)
onderdoorgang.953,203181,570850,3279,Dwersfeart,11E-108,11E-108-01,Dwersfeart,Onderdoorgang in het Noorderend,Onderdoorgang,Droog,HWN,N31,in RW,203.181,570.85,1997,11E-108-00,1686,RWS NN / NN District West,1686,,,POINT (203181 570850)
onderdoorgang.954,200967,566430,3280,Kortehemmen,11E-300,11E-300-01,Kortehemmen,Onderdoorgang in de Himsterfinnen,Onderdoorgang,Droog,HWN,A7,in RW,200.967,566.43,1975,11E-300-00,1686,RWS NN / NN District West,1686,,,POINT (200967 566430)
onderdoorgang.959,203286,567946,3285,Zuiderdwarsvaart,11E-305,11E-305-01,Zuiderdwarsvaart,Onderdoorgang in de Zuiderdwarsvaart,Onderdoorgang,Droog,HWN,A7,in RW,203.286,567.946,1978,11E-305-00,1686,RWS NN / NN District West,1686,,,POINT (203286 567946)
onderdoorgang.960,201446,567005,3286,Zuiderhogeweg,11E-306,11E-306-01,Zuiderhogeweg,Onderdoorgang in de Slingerweg,Onderdoorgang,Droog,HWN,A7,in RW,201.446,567.005,1978,11E-306-00,1686,RWS NN / NN District West,1686,,,POINT (201446 567005)
onderdoorgang.961,200251,565274,3287,Het Meer ,11E-307,11E-307-01,Het Meer,Onderdoorgang in de rijksweg,Onderdoorgang,Droog,HWN,A7,in RW,200.251,565.274,1978,11E-307-00,1686,RWS NN / NN District West,1686,,,POINT (200251 565274)
onderdoorgang.963,201562,572414,3289,Rottevalle,11E-312,11E-312-01,Rottevalle,Onderdoorgang in de Rydwei Rottevalle - Nijtap,Onderdoorgang,Droog,HWN,N31,in RW,201.562,572.414,1978,11E-312-00,1686,RWS NN / NN District West,1686,,,POINT (201562 572414)
