Plantjaar;ID;Boomsoort;Boomsoort Nederlands;X;Y
1970;1006;Alnus glutinosa;Zwarte els;104047,338;431377,111
1970;1007;Alnus glutinosa;Zwarte els;104053,81;431384,185
1970;1008;Alnus glutinosa;Zwarte els;104061,786;431394,87
1970;1009;Alnus glutinosa;Zwarte els;104072,618;431403,181
1970;1010;Alnus glutinosa;Zwarte els;104073,035;431405,644
1970;1011;Alnus glutinosa;Zwarte els;104083,269;431416,781
1970;1012;Alnus glutinosa;Zwarte els;104095,583;431430,196
1970;1013;Alnus glutinosa;Zwarte els;104097,506;431432,242
1970;1014;Alnus glutinosa;Zwarte els;104100,065;431434,5
1970;1015;Alnus glutinosa;Zwarte els;104102,124;431436,69
1970;1016;Alnus glutinosa;Zwarte els;104111,304;431448,128
1970;1017;Alnus glutinosa;Zwarte els;104060,384;431400,396
1970;1019;Alnus glutinosa;Zwarte els;104041,808;431380,252
1970;1020;Alnus glutinosa;Zwarte els;104039,269;431377,362
1970;1021;Alnus glutinosa;Zwarte els;104035,206;431372,997
1970;1022;Alnus glutinosa;Zwarte els;104028,584;431366,075
1970;1024;Alnus glutinosa;Zwarte els;104018,177;431355,038
1970;1025;Alnus glutinosa;Zwarte els;104015,167;431351,125
1970;1026;Alnus glutinosa;Zwarte els;104008,773;431343,645
1970;1027;Alnus glutinosa;Zwarte els;104004,709;431338,829
1970;1028;Alnus glutinosa;Zwarte els;103937,993;431520,528
1970;1029;Alnus glutinosa;Zwarte els;103933,977;431515,533
1970;1030;Alnus glutinosa;Zwarte els;103929,333;431509,778
1970;1031;Alnus glutinosa;Zwarte els;103925,649;431505,479
1990;1033;Alnus glutinosa;Zwarte els;103920,326;431498,929
1990;1034;Alnus glutinosa;Zwarte els;103917,256;431495,04
1990;1035;Alnus glutinosa;Zwarte els;103911,42;431488,573
1970;1036;Alnus glutinosa;Zwarte els;103904,87;431479,566
1970;1037;Alnus glutinosa;Zwarte els;103900,367;431473,835
1970;1038;Alnus glutinosa;Zwarte els;103898,729;431471,993
1970;1039;Alnus glutinosa;Zwarte els;103895,903;431468,248
1970;1041;Alnus glutinosa;Zwarte els;103881,365;431451,022
1985;1042;Alnus glutinosa;Zwarte els;103867,445;431434,85
1970;1043;Alnus glutinosa;Zwarte els;103935,347;431321,561
1970;1044;Alnus glutinosa;Zwarte els;103939,441;431325,245
1970;1045;Alnus glutinosa;Zwarte els;103934,324;431331,591
1970;1046;Alnus glutinosa;Zwarte els;103936,575;431330,772
1970;1047;Alnus glutinosa;Zwarte els;103938,446;431335,457
1970;1048;Alnus glutinosa;Zwarte els;103942,745;431340,575
1970;1052;Alnus glutinosa;Zwarte els;103867,254;431426,505
1970;1053;Alnus glutinosa;Zwarte els;103871,143;431430,804
1970;1054;Alnus glutinosa;Zwarte els;103874,828;431436,126
1970;1055;Alnus glutinosa;Zwarte els;103877,284;431438,992
1970;1056;Alnus glutinosa;Zwarte els;103881,992;431444,723
1970;1057;Alnus glutinosa;Zwarte els;103880,15;431442,062
1970;1058;Alnus glutinosa;Zwarte els;103884,305;431447,493
1970;1059;Alnus glutinosa;Zwarte els;103889,627;431453,634
1970;1060;Alnus glutinosa;Zwarte els;103891,674;431456,091
1970;1061;Alnus glutinosa;Zwarte els;103892,902;431458,138
1970;1062;Alnus glutinosa;Zwarte els;103893,925;431459,571
1970;1063;Alnus glutinosa;Zwarte els;103895,768;431462,232
1970;1064;Alnus glutinosa;Zwarte els;103897,581;431463,82
1970;1065;Alnus glutinosa;Zwarte els;103902,964;431470,451
1970;1066;Alnus glutinosa;Zwarte els;103907,672;431476,387
1970;1067;Alnus glutinosa;Zwarte els;103910,436;431478,319
1970;1068;Alnus glutinosa;Zwarte els;103911,255;431480,366
1970;1069;Alnus glutinosa;Zwarte els;103915,144;431485,484
1970;1070;Alnus glutinosa;Zwarte els;103920,671;431492,239
1970;1072;Alnus glutinosa;Zwarte els;103926,131;431498,258
1970;1073;Alnus glutinosa;Zwarte els;103929,406;431501,942
1970;1075;Alnus glutinosa;Zwarte els;103933,324;431505,386
1970;1077;Alnus glutinosa;Zwarte els;103942,126;431513,165
1970;1078;Alnus glutinosa;Zwarte els;103943,673;431514,111
1970;1079;Alnus glutinosa;Zwarte els;103951,861;431517,386
1970;1080;Alnus glutinosa;Zwarte els;103963,35;431519,375
1970;1081;Alnus glutinosa;Zwarte els;103966,83;431519,989
1970;1082;Alnus glutinosa;Zwarte els;103975,427;431523,264
1970;1083;Alnus glutinosa;Zwarte els;103979,244;431526,866
1970;1084;Alnus glutinosa;Zwarte els;103980,472;431528,503
1971;1085;Alnus glutinosa;Zwarte els;103890,267;431522,226
1970;1087;Alnus glutinosa;Zwarte els;104070,542;431484,404
1970;1088;Alnus glutinosa;Zwarte els;104027,463;431509,595
1970;1090;Alnus glutinosa;Zwarte els;104115,179;431451,711
1970;1091;Alnus glutinosa;Zwarte els;104110,519;431446,837
1970;1092;Alnus glutinosa;Zwarte els;104089,993;431424,354
1970;1093;Alnus glutinosa;Zwarte els;104086,222;431420,335
1970;1094;Alnus glutinosa;Zwarte els;104078,503;431411,726
1970;1095;Alnus glutinosa;Zwarte els;104072,384;431407,172
1970;1096;Alnus glutinosa;Zwarte els;104069,538;431400,982
1970;1097;Alnus glutinosa;Zwarte els;104063,989;431396,785
1970;1098;Alnus glutinosa;Zwarte els;104059,826;431392,231
1970;1099;Alnus glutinosa;Zwarte els;104058,439;431390,666
1970;1100;Alnus glutinosa;Zwarte els;104055,807;431387,037
1970;1101;Alnus glutinosa;Zwarte els;104051,253;431390,844
1970;1102;Alnus glutinosa;Zwarte els;104044,423;431373,946
1970;1103;Alnus glutinosa;Zwarte els;104037,913;431367,258
1970;1104;Alnus glutinosa;Zwarte els;104032,755;431360,748
1970;1105;Alnus glutinosa;Zwarte els;104030,869;431358,08
1970;1106;Alnus glutinosa;Zwarte els;104029,766;431355,554
1970;1107;Alnus glutinosa;Zwarte els;104027,881;431353,349
1970;1108;Alnus glutinosa;Zwarte els;104025,355;431349,863
1970;1109;Alnus glutinosa;Zwarte els;104024,253;431348,653
1970;1110;Alnus glutinosa;Zwarte els;104012,478;431347,906
1970;1111;Alnus glutinosa;Zwarte els;104003,94;431331,115
1990;1113;Alnus glutinosa;Zwarte els;103946,743;431515,543
1990;1114;Alnus glutinosa;Zwarte els;103956,788;431529,908
2000;1115;Alnus glutinosa;Zwarte els;103860,397;431418,711
1980;1116;Alnus glutinosa;Zwarte els;104091,464;431479,454
1975;1117;Alnus glutinosa;Zwarte els;104156,438;431262,752
1975;1118;Alnus glutinosa;Zwarte els;104191,747;431236,502
1980;1119;Alnus glutinosa;Zwarte els;104225,835;431307,396
1985;1124;Alnus glutinosa;Zwarte els;104114,156;431230,392
1985;1125;Alnus glutinosa;Zwarte els;104101,918;431217,615
1985;1126;Alnus glutinosa;Zwarte els;104116,797;431170,201
1975;1127;Alnus glutinosa;Zwarte els;104194,728;431162,307
1970;1128;Alnus glutinosa;Zwarte els;104224,487;431161,406
2006;1129;Alnus glutinosa;Zwarte els;104133,997;431265,516
1985;1130;Alnus glutinosa;Zwarte els;104112,227;431233,287
1995;1131;Alnus glutinosa;Zwarte els;104109,096;431223,86
1990;1133;Alnus glutinosa;Zwarte els;104055,309;431124,609
1995;1136;Alnus glutinosa;Zwarte els;104118,523;431129,126
1995;1137;Alnus glutinosa;Zwarte els;104126,848;431139,159
1980;1138;Alnus glutinosa;Zwarte els;104133,571;431141,933
1990;1141;Alnus glutinosa;Zwarte els;104152,392;431145,813
2005;1143;Alnus glutinosa;Zwarte els;104515,126;430979,657
2005;1144;Alnus glutinosa;Zwarte els;104511,686;430968,777
1980;1145;Alnus glutinosa;Zwarte els;104471,503;431237,556
1980;1146;Alnus glutinosa;Zwarte els;104467,636;431232,432
1980;1147;Alnus glutinosa;Zwarte els;104468,263;431234,249
1980;1148;Alnus glutinosa;Zwarte els;104273,161;431818,798
1985;1149;Alnus glutinosa;Zwarte els;105255,599;431611,345
2000;1154;Alnus glutinosa;Zwarte els;105543,017;431762,55
1975;1155;Alnus glutinosa;Zwarte els;105183,196;431589,257
1975;1156;Alnus glutinosa;Zwarte els;105164,025;431586,317
1975;1157;Alnus glutinosa;Zwarte els;105150,457;431588,512
1975;1159;Alnus glutinosa;Zwarte els;105348,276;431610,254
1975;1160;Alnus glutinosa;Zwarte els;105350,722;431612,039
1975;1161;Alnus glutinosa;Zwarte els;105359,167;431610,387
1990;1164;Alnus glutinosa;Zwarte els;105250,818;431598,326
2010;1165;Alnus glutinosa;Zwarte els;105291,055;431611,243
2010;1166;Alnus glutinosa;Zwarte els;105313,589;431608,237
1980;1167;Alnus glutinosa;Zwarte els;105157,677;431587,646
1995;1168;Alnus glutinosa;Zwarte els;104210,681;431804,468
1990;1169;Alnus glutinosa;Zwarte els;104195,447;431814,958
1975;1170;Alnus glutinosa;Zwarte els;105013,521;431542,725
1970;1171;Alnus glutinosa;Zwarte els;105136,991;431300,741
1970;1172;Alnus glutinosa;Zwarte els;105146,759;431295,003
1970;1173;Alnus glutinosa;Zwarte els;105153,648;431291,014
1970;1174;Alnus glutinosa;Zwarte els;105158,89;431287,627
1970;1175;Alnus glutinosa;Zwarte els;105163,777;431284,918
1970;1176;Alnus glutinosa;Zwarte els;105195,864;431267,466
1970;1178;Alnus glutinosa;Zwarte els;105207,303;431261,378
1985;1180;Alnus glutinosa;Zwarte els;105255,726;431235,73
1985;1181;Alnus glutinosa;Zwarte els;105258,612;431234,26
1985;1182;Alnus glutinosa;Zwarte els;105263,911;431231,495
1985;1183;Alnus glutinosa;Zwarte els;105271,968;431226,924
1985;1184;Alnus glutinosa;Zwarte els;105265,817;431229,419
1985;1185;Alnus glutinosa;Zwarte els;105251,79;431238,205
1985;1186;Alnus glutinosa;Zwarte els;105262,231;431233,165
1970;1187;Alnus glutinosa;Zwarte els;105208,526;431260,6
1970;1188;Alnus glutinosa;Zwarte els;105203,957;431263,055
1970;1189;Alnus glutinosa;Zwarte els;105198,737;431266,116
1970;1190;Alnus glutinosa;Zwarte els;105193,697;431268,996
1970;1192;Alnus glutinosa;Zwarte els;105171,474;431280,845
1970;1193;Alnus glutinosa;Zwarte els;105170,394;431281,565
1970;1194;Alnus glutinosa;Zwarte els;105166,39;431283,732
1970;1195;Alnus glutinosa;Zwarte els;105155,229;431290,572
1970;1196;Alnus glutinosa;Zwarte els;105151,837;431291,898
1970;1198;Alnus glutinosa;Zwarte els;105127,391;431312,495
1980;1199;Alnus glutinosa;Zwarte els;105142,308;431301,611
1990;1200;Alnus glutinosa;Zwarte els;105149,328;431301,071
1990;1201;Alnus glutinosa;Zwarte els;105153,829;431295,671
1975;1202;Alnus glutinosa;Zwarte els;105157,793;431293,752
1975;1203;Alnus glutinosa;Zwarte els;105172,734;431284,931
2006;1204;Alnus glutinosa;Zwarte els;105249,418;431239,954
2003;1205;Alnus glutinosa;Zwarte els;105243,872;431243,067
2000;1206;Alnus glutinosa;Zwarte els;105234,01;431246,999
2005;1208;Alnus glutinosa;Zwarte els;105189,94;431270,844
1970;1209;Alnus glutinosa;Zwarte els;105167,852;431282,801
2006;1210;Alnus glutinosa;Zwarte els;105163,732;431289,422
2006;1211;Alnus glutinosa;Zwarte els;105145,484;431299,538
2006;1212;Alnus glutinosa;Zwarte els;105125,566;431306,316
2000;1215;Alnus glutinosa;Zwarte els;105174,618;431279,72
;1216;Alnus glutinosa;Zwarte els;105176,877;431441,633
1980;1217;Alnus glutinosa;Zwarte els;105176,039;431451,086
1970;1218;Alnus glutinosa;Zwarte els;105182,538;431469,97
1990;1219;Alnus glutinosa;Zwarte els;105186,466;431440,211
1990;1220;Alnus glutinosa;Zwarte els;105174,891;431443,965
1975;1221;Alnus glutinosa;Zwarte els;104759,76;431368,337
1970;1222;Alnus glutinosa;Zwarte els;104509,273;430865,159
1970;1223;Alnus glutinosa;Zwarte els;104505,549;430858,874
1970;1224;Alnus glutinosa;Zwarte els;104503,686;430855,615
1970;1225;Alnus glutinosa;Zwarte els;104495,149;430841,954
1965;1226;Alnus glutinosa;Zwarte els;104623,129;430885,128
1980;1227;Alnus glutinosa;Zwarte els;104872,218;430750,904
1980;1228;Alnus glutinosa;Zwarte els;104847,052;430762,025
1970;1229;Alnus glutinosa;Zwarte els;104862,888;430709,224
1970;1230;Alnus glutinosa;Zwarte els;104858,755;430746,777
1970;1231;Alnus glutinosa;Zwarte els;104856,66;430747,709
1970;1232;Alnus glutinosa;Zwarte els;104858,874;430743,926
1970;1234;Alnus glutinosa;Zwarte els;104852,936;430741,657
1970;1235;Alnus glutinosa;Zwarte els;104862,745;430736,956
1980;1236;Alnus glutinosa;Zwarte els;104851,189;430759,754
1970;1237;Alnus glutinosa;Zwarte els;104819,771;430741,766
2013;1242;Alnus glutinosa;Zwarte els;104574,781;430784,386
1975;1243;Alnus glutinosa;Zwarte els;105763,629;431315,867
2004;1244;Alnus glutinosa;Zwarte els;105771,399;431368,046
2006;1245;Alnus glutinosa;Zwarte els;105766,864;431363,004
2004;1246;Alnus glutinosa;Zwarte els;105769,348;431359,933
2004;1247;Alnus glutinosa;Zwarte els;105768,716;431352,464
2004;1248;Alnus glutinosa;Zwarte els;105770,488;431348,863
2004;1249;Alnus glutinosa;Zwarte els;105769,746;431340,796
2004;1250;Alnus glutinosa;Zwarte els;105767,637;431332,155
2004;1251;Alnus glutinosa;Zwarte els;105768,716;431325,939
2004;1252;Alnus glutinosa;Zwarte els;105762,69;431323,045
2006;1253;Alnus glutinosa;Zwarte els;105770,11;431315,693
2004;1254;Alnus glutinosa;Zwarte els;105765,375;431303,79
2004;1255;Alnus glutinosa;Zwarte els;105773,278;431286,53
2004;1257;Alnus glutinosa;Zwarte els;105773,23;431273,185
2004;1258;Alnus glutinosa;Zwarte els;105751,786;431253,54
2011;1259;Alnus glutinosa;Zwarte els;105508,859;431608,129
2011;1260;Alnus glutinosa;Zwarte els;105511,337;431605,221
2011;1261;Alnus glutinosa;Zwarte els;105517,617;431601,841
2011;1262;Alnus glutinosa;Zwarte els;105522,537;431601,04
2011;1263;Alnus glutinosa;Zwarte els;105529,351;431598,01
2011;1264;Alnus glutinosa;Zwarte els;105534,597;431597,63
1998;1265;Alnus glutinosa;Zwarte els;105501,009;431280,021
1980;1266;Alnus glutinosa;Zwarte els;105408,879;431307,08
1980;1267;Alnus glutinosa;Zwarte els;105399,196;431304,392
1975;1268;Alnus glutinosa;Zwarte els;105635,574;431240,88
1970;1269;Alnus glutinosa;Zwarte els;105735,709;431251,487
1980;1270;Alnus glutinosa;Zwarte els;105775,114;431184,92
1990;1271;Alnus glutinosa;Zwarte els;105649,134;431184,613
1990;1272;Alnus glutinosa;Zwarte els;105680,467;431182,619
1990;1273;Alnus glutinosa;Zwarte els;105616,7;431240,522
1985;1276;Alnus glutinosa;Zwarte els;105432,411;431143,927
1975;1277;Alnus glutinosa;Zwarte els;105426,396;431146,922
1975;1278;Alnus glutinosa;Zwarte els;105424,688;431147,703
1975;1279;Alnus glutinosa;Zwarte els;105416,996;431152,439
2001;1280;Alnus glutinosa;Zwarte els;105405,299;431153,91
1975;1281;Alnus glutinosa;Zwarte els;105438,324;431135,73
1975;1282;Alnus glutinosa;Zwarte els;105434,567;431137,51
1980;1284;Alnus glutinosa;Zwarte els;105417,673;430923,708
1980;1285;Alnus glutinosa;Zwarte els;105412,071;430913,284
1980;1286;Alnus glutinosa;Zwarte els;105398,475;430909,884
1995;1287;Alnus glutinosa;Zwarte els;105444,369;431132,698
1975;1288;Alnus glutinosa;Zwarte els;105451,45;431128,714
1975;1289;Alnus glutinosa;Zwarte els;105454,327;431127,276
1975;1290;Alnus glutinosa;Zwarte els;105456,097;431126,391
1975;1291;Alnus glutinosa;Zwarte els;105461,187;431123,514
1975;1292;Alnus glutinosa;Zwarte els;105463,843;431121,965
1975;1293;Alnus glutinosa;Zwarte els;105465,392;431121,522
1975;1294;Alnus glutinosa;Zwarte els;105469,154;431119,088
1975;1295;Alnus glutinosa;Zwarte els;105470,703;431118,203
1975;1296;Alnus glutinosa;Zwarte els;105476,34;431114,986
1975;1297;Alnus glutinosa;Zwarte els;105479,438;431113,216
1975;1298;Alnus glutinosa;Zwarte els;105481,862;431112,282
1975;1299;Alnus glutinosa;Zwarte els;105486,509;431109,847
1998;1300;Alnus glutinosa;Zwarte els;105472,828;431116,846
1975;1302;Alnus glutinosa;Zwarte els;105455,145;431130,421
1975;1303;Alnus glutinosa;Zwarte els;105453,707;431131,195
1975;1304;Alnus glutinosa;Zwarte els;105451,832;431132,148
1985;1306;Alnus glutinosa;Zwarte els;105434,076;431143,12
1975;1309;Alnus glutinosa;Zwarte els;105406,026;431158,114
1975;1312;Alnus glutinosa;Zwarte els;105385,623;431164,832
1975;1313;Alnus glutinosa;Zwarte els;105387,278;431164,271
1975;1314;Alnus glutinosa;Zwarte els;105392,7;431161,284
1999;1316;Alnus glutinosa;Zwarte els;105411,385;431150,701
1975;1317;Alnus glutinosa;Zwarte els;105439,181;431135,307
1975;1318;Alnus glutinosa;Zwarte els;105488,79;431100,2
1975;1319;Alnus glutinosa;Zwarte els;105487,684;431097,323
1975;1321;Alnus glutinosa;Zwarte els;105486,115;431093,256
1975;1322;Alnus glutinosa;Zwarte els;105484,001915084;431087,942020615
1995;1323;Alnus glutinosa;Zwarte els;105477,816;431068,862
1990;1324;Alnus glutinosa;Zwarte els;105476,81;431066,128
1985;1325;Alnus glutinosa;Zwarte els;105474,929;431061,26
1975;1326;Alnus glutinosa;Zwarte els;105474,155;431059,047
1975;1327;Alnus glutinosa;Zwarte els;105473,574;431057,649
1975;1328;Alnus glutinosa;Zwarte els;105472,911;431055,658
1975;1329;Alnus glutinosa;Zwarte els;105471,195;431051,121
1975;1332;Alnus glutinosa;Zwarte els;105468,097;431039,835
1975;1333;Alnus glutinosa;Zwarte els;105467,433;431038,286
1975;1334;Alnus glutinosa;Zwarte els;105467,212;431035,852
1975;1335;Alnus glutinosa;Zwarte els;105466,548;431034,081
1975;1336;Alnus glutinosa;Zwarte els;105466,106;431032,311
1975;1337;Alnus glutinosa;Zwarte els;105465,442;431030,54
1975;1338;Alnus glutinosa;Zwarte els;105464,335;431027,221
1975;1339;Alnus glutinosa;Zwarte els;105462,164;431021,901
1975;1340;Alnus glutinosa;Zwarte els;105461,058;431018,36
1998;1341;Alnus glutinosa;Zwarte els;105460,173;431016,368
1975;1342;Alnus glutinosa;Zwarte els;105459,73;431015,041
1975;1343;Alnus glutinosa;Zwarte els;105459,287;431013,049
1975;1344;Alnus glutinosa;Zwarte els;105458,402;431010,836
1975;1345;Alnus glutinosa;Zwarte els;105457,296;431008,18
1975;1346;Alnus glutinosa;Zwarte els;105455,083;431001,984
1975;1347;Alnus glutinosa;Zwarte els;105452,961;430996,753
1975;1348;Alnus glutinosa;Zwarte els;105449,656;430990,273
1975;1349;Alnus glutinosa;Zwarte els;105448,334;430987,99
1975;1350;Alnus glutinosa;Zwarte els;105446,785;430984,892
1975;1352;Alnus glutinosa;Zwarte els;105445,678;430982,9
1985;1353;Alnus glutinosa;Zwarte els;105443,244;430978,917
1975;1354;Alnus glutinosa;Zwarte els;105441,872;430974,903
1975;1355;Alnus glutinosa;Zwarte els;105440,146;430973,163
1975;1356;Alnus glutinosa;Zwarte els;105428,603;430953,347
1975;1357;Alnus glutinosa;Zwarte els;105425,947;430949,143
1975;1359;Alnus glutinosa;Zwarte els;105423,513;430944,495
1975;1361;Alnus glutinosa;Zwarte els;105416,874;430933,431
1975;1362;Alnus glutinosa;Zwarte els;105412,013;430926,662
1980;1363;Alnus glutinosa;Zwarte els;105408,03;430905,639
1980;1364;Alnus glutinosa;Zwarte els;105419,98;430927,769
1975;1365;Alnus glutinosa;Zwarte els;105424,929;430938,128
1975;1366;Alnus glutinosa;Zwarte els;105425,895;430939,067
2001;1377;Alnus glutinosa;Zwarte els;105415,069;431148,843
2006;1378;Alnus glutinosa;Zwarte els;105402,898;430915,981
2006;1379;Alnus glutinosa;Zwarte els;105404,668;430917,784
;1380;Alnus glutinosa;Zwarte els;105627,078;430738,527
1990;1381;Alnus glutinosa;Zwarte els;105761,502;431029,034
1980;1383;Alnus glutinosa;Zwarte els;105777,522;431182,281
1980;1384;Alnus glutinosa;Zwarte els;105774,458;431174,574
1980;1385;Alnus glutinosa;Zwarte els;105777,447;431165,379
1980;1386;Alnus glutinosa;Zwarte els;105778,238;431156,436
1980;1387;Alnus glutinosa;Zwarte els;105778,082;431142,749
1985;1388;Alnus glutinosa;Zwarte els;105771,541;431015,71
2011;1389;Alnus glutinosa;Zwarte els;105787,623;430918,529
2009;1390;Alnus glutinosa;Zwarte els;105798,022;430931,4
2009;1391;Alnus glutinosa;Zwarte els;105783,183;430913,301
2009;1393;Alnus glutinosa;Zwarte els;105792,45;430924,541
2009;1394;Alnus glutinosa;Zwarte els;105824,979;430961,903
2009;1395;Alnus glutinosa;Zwarte els;105831,897;430968,834
2009;1396;Alnus glutinosa;Zwarte els;105768,934;430895,644
2009;1397;Alnus glutinosa;Zwarte els;105764,062;430888,614
2009;1398;Alnus glutinosa;Zwarte els;105760,034;430882,801
2009;1399;Alnus glutinosa;Zwarte els;105755,996;430876,948
2009;1403;Alnus glutinosa;Zwarte els;105683,694;430811,474
2009;1404;Alnus glutinosa;Zwarte els;105679,311;430803,935
2009;1405;Alnus glutinosa;Zwarte els;105663,146;430781,438
2009;1406;Alnus glutinosa;Zwarte els;105652,888;430768,587
2009;1407;Alnus glutinosa;Zwarte els;105648,888;430763,452
2009;1408;Alnus glutinosa;Zwarte els;105644,5;430757,726
2009;1409;Alnus glutinosa;Zwarte els;105637,777;430749,271
2009;1410;Alnus glutinosa;Zwarte els;105633,005;430744,12
1990;1412;Alnus glutinosa;Zwarte els;105759,114;431679,832
1990;1415;Alnus glutinosa;Zwarte els;105482,487;431529,252
1970;1416;Alnus glutinosa;Zwarte els;105288,467;430442,62
1970;1417;Alnus glutinosa;Zwarte els;105287,95;430444,833
1970;1418;Alnus glutinosa;Zwarte els;105289,543;430445,673
1970;1419;Alnus glutinosa;Zwarte els;105290,520005684;430444,30168148
1985;1420;Alnus glutinosa;Zwarte els;105059,73;430170,413
2006;1422;Alnus glutinosa;Zwarte els;105382,978;430386,599
2006;1423;Alnus glutinosa;Zwarte els;105395,116;430390,196
1980;1424;Alnus glutinosa;Zwarte els;106336,405;429835,581
1980;1425;Alnus glutinosa;Zwarte els;106125,222;430086,798
2013;1426;Alnus glutinosa;Zwarte els;105901,595;430722,506
2013;1427;Alnus glutinosa;Zwarte els;105899,705;430719,661
1979;1448;Alnus glutinosa;Zwarte els;105663,571;431636,558
1980;1492;Alnus glutinosa;Zwarte els;105226,555;431252,087
1975;1507;Alnus glutinosa;Zwarte els;105481,006;431078,351
1970;2927;Alnus glutinosa;Zwarte els;104021,061;431349,065
1970;2934;Alnus glutinosa;Zwarte els;103862,898;431428,953
1970;3414;Alnus glutinosa;Zwarte els;104093,361;431470,965
1970;3415;Alnus glutinosa;Zwarte els;104091,405;431471,718
1970;3416;Alnus glutinosa;Zwarte els;104090,142;431472,441
1970;3417;Alnus glutinosa;Zwarte els;104078,704;431479,214
1970;3418;Alnus glutinosa;Zwarte els;104067,417;431485,896
1970;3419;Alnus glutinosa;Zwarte els;104055,829;431492,969
1970;3420;Alnus glutinosa;Zwarte els;104045,249;431498,947
1970;3421;Alnus glutinosa;Zwarte els;104039,379;431502,409
1970;3422;Alnus glutinosa;Zwarte els;104036,52;431504,064
1970;3423;Alnus glutinosa;Zwarte els;104033,209;431506,623
1970;3424;Alnus glutinosa;Zwarte els;104016,215;431516,56
1970;3425;Alnus glutinosa;Zwarte els;104015,011;431517,011
1970;3426;Alnus glutinosa;Zwarte els;104012,453;431518,817
1970;3428;Alnus glutinosa;Zwarte els;103955,572;431518,556
1970;3429;Alnus glutinosa;Zwarte els;103957,619;431518,761
1970;3430;Alnus glutinosa;Zwarte els;103961,713;431519,58
1970;3431;Alnus glutinosa;Zwarte els;104068,902;431485,298
1970;3481;Alnus glutinosa;Zwarte els;104807,625;430706,001
1995;3495;Alnus glutinosa;Zwarte els;105446,791;431135,647
1985;3496;Alnus glutinosa;Zwarte els;105443,926;431137,345
1975;3498;Alnus glutinosa;Zwarte els;105458,974;431124,842
1975;3499;Alnus glutinosa;Zwarte els;105488,54;431113,527
1995;3500;Alnus glutinosa;Zwarte els;105483,672;431115,961
1990;3501;Alnus glutinosa;Zwarte els;105476,148;431119,28
1990;3502;Alnus glutinosa;Zwarte els;105471,833;431121,327
1990;3503;Alnus glutinosa;Zwarte els;105466,964;431124,315
1990;3504;Alnus glutinosa;Zwarte els;105470,757;431122
1975;3505;Alnus glutinosa;Zwarte els;105377,435;431169,369
1975;3506;Alnus glutinosa;Zwarte els;105373,673;431171,471
1975;3507;Alnus glutinosa;Zwarte els;105397,596;431158,357
1975;3509;Alnus glutinosa;Zwarte els;105472,579;431054,883
1975;3511;Alnus glutinosa;Zwarte els;105431,623;430958,596
1970;3524;Alnus glutinosa;Zwarte els;105483,84;431532,143
1980;3579;Alnus glutinosa;Zwarte els;103695,78;432026,948
0;3819;Alnus glutinosa;Zwarte els;104141,168;431451,755
0;3845;Alnus glutinosa;Zwarte els;104264,261;431804,783
2013;4171;Alnus glutinosa;Zwarte els;106059,532;430919,199
2013;4181;Alnus glutinosa;Zwarte els;105999,402;430914,802
2013;4184;Alnus glutinosa;Zwarte els;105995,037;430907,012
2013;4185;Alnus glutinosa;Zwarte els;106028,883;430955,091
2013;4186;Alnus glutinosa;Zwarte els;106033,515;430953,68
1990;6357;Alnus glutinosa;Zwarte els;104211,691;431288,569
1994;6668;Alnus glutinosa;Zwarte els;104176,996;431320,112
2005;6695;Alnus glutinosa;Zwarte els;105543,338;431596,865
1970;7131;Alnus glutinosa;Zwarte els;104046,968;431384,517
;7788;Alnus glutinosa;Zwarte els;105672,227035704;430792,36586157
1990;887;Alnus glutinosa;Zwarte els;103515,062;432065,323
1980;888;Alnus glutinosa;Zwarte els;103522,778;432010,506
1980;889;Alnus glutinosa;Zwarte els;103900,899;431627,933
1980;890;Alnus glutinosa;Zwarte els;103908,72;431641,207
1980;891;Alnus glutinosa;Zwarte els;103910,003;431636,824
1985;892;Alnus glutinosa;Zwarte els;103422,391;431825,83
1990;893;Alnus glutinosa;Zwarte els;103560,886;431795,245
1975;894;Alnus glutinosa;Zwarte els;103397,364;431643,823
1975;895;Alnus glutinosa;Zwarte els;103393,295;431640,924
1975;896;Alnus glutinosa;Zwarte els;103395,342;431641,027
1975;897;Alnus glutinosa;Zwarte els;103395,137;431643,381
1975;898;Alnus glutinosa;Zwarte els;103385,856;431641,106
1975;899;Alnus glutinosa;Zwarte els;103382,581;431640,083
1975;900;Alnus glutinosa;Zwarte els;103381,148;431639,673
1975;901;Alnus glutinosa;Zwarte els;103379,919;431639,469
1975;902;Alnus glutinosa;Zwarte els;103377,054;431638,65
1975;903;Alnus glutinosa;Zwarte els;103374,393;431638,24
1975;905;Alnus glutinosa;Zwarte els;103368,866;431636,398
1975;906;Alnus glutinosa;Zwarte els;103367,433;431635,375
1990;907;Alnus glutinosa;Zwarte els;103354,282;431638,786
1990;908;Alnus glutinosa;Zwarte els;103351,358;431637,376
1995;909;Alnus glutinosa;Zwarte els;103327,11;431644,763
1995;910;Alnus glutinosa;Zwarte els;103308,892;431650,29
1975;911;Alnus glutinosa;Zwarte els;103417,135;431676,804
1975;913;Alnus glutinosa;Zwarte els;104028,022;431820,637
1975;914;Alnus glutinosa;Zwarte els;104022,989;431825,357
1975;915;Alnus glutinosa;Zwarte els;104028,553;431824,34
1980;916;Alnus glutinosa;Zwarte els;104056,001;431838,778
1993;917;Alnus glutinosa;Zwarte els;103638,15;432062,766
