AOC Terra VMBO Groen Meppel;8862
AV De Sprinter;5240
Badmintonclub Meppeler Meppers;590
Badmintonvereniging Nijeveen;600
Basketballvereniging Red Giant;1430
Beeldenpark De Havixhorst;5000
Bikers Club Meppel;300
Buro Waanzin -de heer BJ Donke;7500
Buurt-, Wijk- en Speeltuinvere;1450
Buurtspeeltuinvereniging Ezing;1450
Buurtvereniging 'De Hesselinge;4200
Buurtvereniging Emmastraat e.o;750
Buurtvereniging Frans Halsstra;250
Buurtvereniging Het Rogat;250
Buurtvereniging Noordpoolster;750
Buurtvereniging Onze Jan Steen;750
CCM de Plataan;283500
Christelijk Mannenkoor 'Meppel;1428
Christelijke Gemengde Zangvere;3892,6
Christelijke Muziekvereniging;34058,85
Christelijke Scholengemeenscha;3600
Christelijke Voetbalvereniging;4420
CKO de Herberg;7620
Cultuurservice, de heer N Sief;3000
Doomijn Kinderopvang;29980
Dorpshuis De Schalle;61328
FC MEO gehandicaptenvoetbal;730
FC Meppel Gymnastiek;4280
Gehandicaptenzwemclub Nijeveen;2115,95
Gemengde Zangvereniging Cresce;1147,78
GGD Drenthe;10281,98
Gospelgroep Living Relations;750
Grunneger Film;750
Handelsvereniging Nijeveen;2500
Het Drentse Landschap;600
Historische Vereniging Nijevee;2478
Humanitas Meppel e.o.;250
Huus van de Taol;750
IJs- en Skeelerclub Nijeveen;1780
KBS de Plataan (Niermanschool);1480
Kinderopvangorganisatie Meppel;17016,5
KMTP afdeling Meppel;250
Korfbalvereniging Dos'46;4790
Kunst en Cultuur Drenthe;500
Kunsthuis Secretarie;26700
Lions Meppel Zuidwest Drenthe;5000
Melody Singers Meppel;1791
Meppel Culinair;5000
Meppeler Handelsvereniging;15000
Meppeler Hockey Vereniging;3860
Meppeler Korfbalvereniging Mek;410
Meppeler Lawn Tennis Club M.L.;2460
Meppeler Mannenkoor;1459
Meppeler Muiters;1138
Meppeler Schaak Vereniging;950
Meppeler Sport Club MSC;3970
Meppeler Voetbalvereniging Alc;5080
Meppeler Zwem- en Polo Club 'D;43199,05
Muziekvereniging Euphonia;3249
Nijeveense Tennisclub De Tusse;490
Nijeveense Volleybal Club;230
Onderling Sterk Meppel;1000
Ondernemen met meester Juf;7500
Onderwatersportvereniging Arch;2771,04
Partou Kinderopvang;20177
Popkoor The Midges;1462,4
Promens Care;48364
Reddingsbrigade De Dukers Nije;8757,79
S.V. De Zwerfkei;4089,39
Schermvereniging Bras de Fer;280
Slachtofferhulp Nederland;4727
Sonkei Budo Meppel;2500
Speel-o-theek De Boemerang;20361,25
Speeltuin- en Buurtvereniging;1450
Speeltuinvereniging Jeugdland;28970
Sport Drenthe;142850
Sport Vereniging Nijeveen (S.V;1860
Sportclub Hartentroef;600
Sportdagcommisie gemeente Mepp;545
Sportvereniging 'Blue Devils';985
St Leergeld Meppel;10000
St. VluchtelingenWerk Noord-Ne;11500
Stichting Altiband;1782
Stichting Beursvloer Meppel;2500
Stichting Bevordering Schaaksp;380
Stichting City Swim Meppel;3000
Stichting Concours Hippique De;200
Stichting Cultuurplatform Mepp;5000
Stichting de Grote Trek;15000
Stichting de Stouwe;15808
Stichting Donderdag Meppeldag;49737
Stichting 'Drents Poppenspelfe;20000
Stichting Drentse Fiets4daagse;10000
Stichting Een Wereld van Vrouw;5000
Stichting Engelgaarde;15000
Stichting Euro Jeugd Voetbal M;2500
Stichting Event Support Meppel;5000
Stichting Filmhuis Meppel;10000
Stichting Grafisch Museum Dren;26000
Stichting Icare;472931,98
Stichting Joods Monument;500
Stichting Kindercircus Okidoki;1977,5
Stichting Kinderopvang Zuidwes;15250
Stichting Kleine Nodenhulp;400
Stichting Live in Meppel;15000
Stichting Lokale Omroep Meppel;31748,8
Stichting Meppel Serve;1000
Stichting Meppel Vol Vaart;10000
Stichting Meppeler Draaiorgel;1049
Stichting Meppeler Munt i.o.;15000
Stichting Meppeler Muziekfesti;9000
Stichting Meppeler Uitdaging;10000
Stichting Musique Fantastique;7790
Stichting Nationaal feestcomit;5000
Stichting Natuurbeschermingswa;250
Stichting Nederlandse Bach Aca;500
Stichting Noordelijk Orkestral;750
Stichting Ondernemersfonds Mep;226000
Stichting Ooievaars Buitenstat;2470
Stichting Openbare Bibliotheke;597262,54
Stichting Orgelconcerten Meppe;750
Stichting Oud Meppel;20000
Stichting Paardrijden Gehandic;920
Stichting Poeziebus;500
Stichting Present Meppel;2000
Stichting Promes;36000
Stichting Scala Centrum voor d;381161
Stichting Schuldhulp Meppel;2280
Stichting Scouting Meppel;1450
Stichting Shantykoor de Moppel;515
Stichting Stedenband Most-Mepp;4000
Stichting Top Spin;750
Stichting UITburo Meppel;35000
Stichting Welzijn Doven Drenth;630
Stichting Welzijn voor Ouderen;15428
Stichting Wijkcentrum Rechtere;81880
Stichting ZoDus Livecollectief;5888
Stichting Zwembad Meppel;247511,04
"Telefonische Hulpdienst ""Tegen";2578
The Bake Shop;1500
Trebokama;4927,48
TZT 86;2854,61
Vereniging Popkoor afslag Nije;1594
Vereniging voor Protestants Ch;22797
Verslavingszorg Noord Nederlan;5631
Vluchtelingenzorg en Integrati;9500
Voedselbank Zuidwest-Drenthe;11000
Vogelwerkgroep Vliegvlug;250
Volleybalvereniging Meppel AZ;1010
Volonte Acrogym;620
Welzijn MensenWerk;1662352
Werkgroep Arme kant van Meppel;27775
Wijkvereniging Oosterboer;14000
Zael, de heer S.A. Meij;7500
Zorgco?peratie WijzelfMeppel;5500
ZP Meppel;7450
Zwem- en Poloclub De Veenkers;6811,87
