OBJECTTYPE,ID,HMGETAL,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,OBJECTCODE,VERSIE,GELDIG_VANAF,PUBLICATIEDATUM,Shape__Length
hectometer,69011,0.4,926,,926,926__,Zwolle Rangeerterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69012,0.4,034,,34,034__,Velperbroek Aansl. - Dieren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69013,0.4,517,a,517,517_a,Venlo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69014,0.4,486,a,486,486_a,Amsterdam Westhaven (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69015,0.4,537,c,537,537_c,Moordrecht Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69016,0.4,520,a,520,520_a,Maastricht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69017,0.4,589,a,589,589_a,Duivendrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69018,0.4,607,a,607,607_a,Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69019,0.4,433,,433,433__,Sittard - Born,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69020,0.4,541,a,541,541_a,Weesp Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69021,0.4,938,,938,938__,CUP Valburg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69022,0.4,549,a,549,549_a,Haren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69023,0.4,661,a,661,661_a,Landgraaf,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69024,0.4,478,a,478,478_a,Rotterdam Europoort 4,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69025,0.4,152,a,152,152_a,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69026,0.4,463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69027,0.4,819,,819,819__,Etten=Leur Gem. Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69028,0.4,475,a,475,475_a,Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69029,0.4,546,a,546,546_a,Blauwkapel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69030,0.4,823,a,823,823_a,Oosterhout Weststad,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69031,0.4,405,,405,405__,Hengelo - Hengelo Zoutindustrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69032,0.4,056,,56,056__,Venlo Grens - Venlo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69033,0.4,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69034,0.4,048,,48,048__,Nijmegen Grens - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69035,0.4,067,,67,067__,Heerlen - Schin op Geul,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69036,0.4,606,a,606,606_a,Almelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69037,0.4,844,a,844,844_a,Emmen Emmtec,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69038,0.4,857,a,857,857_a,Almelo Gem. Stamlijn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69039,0.4,804,a,804,804_a,"Beverwijk Hoogovens, Van Gelder",,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69040,0.4,544,a,544,544_a,Breda,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69041,0.4,099,,99,099__,Breukelen - Harmelen Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69042,0.4,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69043,0.4,007,,7,007__,Sauwerd - Winsum,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69044,0.4,102,,102,102__,Woerden - Alphen a/d Rijn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69045,0.4,815,a,815,815_a,Roodeschool Eemshaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69046,0.4,205,,205,205__,Mariënberg - Almelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69047,0.4,801,a,801,801_a,Moerdijk Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69048,775.5,801,k,801,801_k,Moerdijk Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69049,80.5,013,,13,013__,Herfte Aansl. - Meppel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69050,80.5,036,,36,036__,Ede=Wageningen - Arnhem,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69051,80.5,539,,539,539__,Schiedam Centrum,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69052,80.5,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69053,80.5,586,,586,586__,Amsterdam Centraal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69054,80.5,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69055,80.5,803,f,803,803_f,Delfzijl Stamlijn Havenschap,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69056,80.5,501,,501,501__,Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69057,80.5,021,,21,021__,Barneveld Noord - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69058,80.5,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69059,80.5,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69060,80.5,059,,59,059__,Weert - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69061,136.1,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69062,136.1,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69063,28,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69064,28,204,,204,204__,Herfte Aansl. - Mariënberg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69065,28,206,,206,206__,Zwolle - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69066,28,609,,609,609__,Zutphen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69067,28,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69068,28,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69069,28,098,,98,098__,Breukelen - Utrecht Centraal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69070,28,062,,62,062__,Sittard - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69071,28,666,a,666,666_a,Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69072,28,119,a,119,119_a,Lage Zwaluwe - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69073,28,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69074,28,085,,85,085__,Haarlem - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69075,28,079,,79,079__,Zaandam - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69076,28,520,b,520,520_b,Maastricht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69077,28,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69078,28,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69079,28,201,,201,201__,Sauwerd - Delfzijl,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69080,28,210,,210,210__,Zutphen - Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69081,28,528,b,528,528_b,Hilversum,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69082,28,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69083,28,786,,786,786__,Neerpelt (B) - Budel Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69084,28,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69085,28,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69086,28,109,,109,109__,Rhenen - De Haar Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69087,28,105,,105,105__,Woerden - Gouda,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69088,28,008,,8,008__,Leeuwarden - Stavoren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69089,28,557,a,557,557_a,Terneuzen Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69090,28,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69091,28,047,,47,047__,s Hertogenbosch - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69092,28,125,,125,125__,Tilburg - Boxtel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69093,28,781,b,781,781_b,Aachen (D) - Herzogenrath (D),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69094,28,073,,73,073__,Den Helder - Heerhugowaard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69095,28,152,b,152,152_b,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69096,28,126,a,126,126_a,Roosendaal - Roosendaal Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69097,28,070,,70,070__,Schin op Geul - Maastricht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69098,28,026,,26,026__,Hengelo - Oldenzaal Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69099,28,043,,43,043__,Kesteren - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69100,28,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69101,28,024,,24,024__,Deventer - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69102,28,049,,49,049__,Nijmegen - Beugen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69103,28,211,,211,211__,Barneveld Noord - Ede=Wageningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69104,28,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69105,247.9,164,,164,164__,Prinsenbeek - Hazeldonk Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69106,128.5,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69107,128.5,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69108,161.8,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69109,59.2,203,,203,203__,Mariënberg - Emmen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69110,59.2,018,,18,018__,Deventer - Zwolle,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69111,59.2,020,,20,020__,Amersfoort Aansl. - Barneveld Noord,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69112,59.2,035,,35,035__,Lunetten - De Haar Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69113,59.2,060,,60,060__,Roermond - Venlo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69114,59.2,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69115,59.2,561,,561,561__,Den Haag Laan van NOI,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69116,59.2,011,,11,011__,Assen - Haren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69117,59.2,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69118,59.2,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69119,59.2,053,,53,053__,Vught Aansl. - Boxtel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69120,59.2,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69121,59.2,078,,78,078__,Uitgeest - Zaandam,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69122,59.2,047,,47,047__,s Hertogenbosch - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69123,59.2,058,,58,058__,Budel Grens - Weert,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69124,59.2,052,,52,052__,Beugen - Blerick,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69125,59.2,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69126,59.2,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69127,59.2,028,,28,028__,Hengelo - Enschede Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69128,108.6,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69129,108.6,039,,39,039__,Zevenaar - Zevenaar Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69130,108.6,005,,5,005__,Zuidbroek - Nieuweschans Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69131,108.6,818,a,818,818_a,Terneuzen Dow Chemical,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69132,108.6,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69133,115.3,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69134,115.3,005,,5,005__,Zuidbroek - Nieuweschans Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69135,115.3,817,a,817,817_a,Vlissingen Sloehaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69136,115.3,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69137,88.4,013,,13,013__,Herfte Aansl. - Meppel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69138,88.4,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69139,88.4,036,,36,036__,Ede=Wageningen - Arnhem,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69140,88.4,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69141,88.4,608,b,608,608_b,Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69142,88.4,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69143,88.4,015,,15,015__,Zwolle - Kampen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69144,111.7,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69145,111.7,005,,5,005__,Zuidbroek - Nieuweschans Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69146,111.7,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69147,117.5,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69148,117.5,005,,5,005__,Zuidbroek - Nieuweschans Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69149,117.5,817,a,817,817_a,Vlissingen Sloehaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69150,117.5,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69151,144.3,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69152,144.3,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69153,163.7,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69154,405.9,,,,,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69155,22.1,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69156,22.1,204,,204,204__,Herfte Aansl. - Mariënberg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69157,22.1,206,,206,206__,Zwolle - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69158,22.1,033,,33,033__,Dieren - Zutphen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69159,22.1,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69160,22.1,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69161,22.1,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69162,22.1,085,,85,085__,Haarlem - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69163,22.1,553,c,553,553_c,Sittard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69164,22.1,001,a,1,001_a,Harlingen Haven - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69165,22.1,097,,97,097__,Nieuwersluis=Loenen - Breukelen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69166,22.1,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69167,22.1,201,,201,201__,Sauwerd - Delfzijl,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69168,22.1,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69169,22.1,079,,79,079__,Zaandam - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69170,22.1,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69171,22.1,071,,71,071__,Eijsden - Maastricht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69172,22.1,210,,210,210__,Zutphen - Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69173,22.1,119,a,119,119_a,Lage Zwaluwe - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69174,22.1,117,,117,117__,Lunetten - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69175,22.1,087,,87,087__,Weesp Aansl. - Hilversum,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69176,22.1,661,b,661,661_b,Landgraaf,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69177,22.1,551,b,551,551_b,Tilburg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69178,22.1,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69179,22.1,152,b,152,152_b,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69180,22.1,105,,105,105__,Woerden - Gouda,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69181,22.1,544,b,544,544_b,Breda,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69182,22.1,131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69183,22.1,008,,8,008__,Leeuwarden - Stavoren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69184,22.1,216,,216,216__,Heerhugowaard - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69185,22.1,073,,73,073__,Den Helder - Heerhugowaard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69186,22.1,200,,200,200__,Winsum - Roodeschool,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69187,22.1,024,,24,024__,Deventer - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69188,22.1,521,b,521,521_b,Schin op Geul,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69189,22.1,043,,43,043__,Kesteren - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69190,22.1,026,,26,026__,Hengelo - Oldenzaal Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69191,22.1,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69192,22.1,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69193,22.1,049,,49,049__,Nijmegen - Beugen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69194,22.1,545,b,545,545_b,Roosendaal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69195,22.1,211,,211,211__,Barneveld Noord - Ede=Wageningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69196,22.1,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69197,22.1,057,,57,057__,Eindhoven - Weert,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69198,123.7,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69199,123.7,005,,5,005__,Zuidbroek - Nieuweschans Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69200,123.7,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69201,501.3,115,d,115,115_d,Schiedam Centrum - Vlaardingen Vulcaanhaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69202,501.3,469,f,469,469_f,Pernis,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69203,501.3,817,j,817,817_j,Vlissingen Sloehaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69204,501.3,479,b,479,479_b,Maasvlakte 2,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69205,501.3,,,,,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69206,214.3,165,,165,165__,Kijfhoek - Moerdijkbrug,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69207,112.4,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69208,112.4,005,,5,005__,Zuidbroek - Nieuweschans Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69209,112.4,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69210,52.3,203,,203,203__,Mariënberg - Emmen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69211,52.3,018,,18,018__,Deventer - Zwolle,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
