X,Y,OBJECTID,IDENTIFICATIE,LOCATIE,LOCATIESTATUS
4.78535471465898,51.5727194005269,1004,647,Strijenlaan tegenover huisnummer 1.,Gerealiseerd
4.75196965475988,51.5865293887847,1005,968,Lavendelstraat tegenover nummer 35,Gerealiseerd
4.78172561748503,51.5690242380215,1006,370,Koningin Emmalaan thv nummer 28,Gerealiseerd
4.815966297821,51.6023830826528,1007,625,Grote Bogerd naast Meulenspie huisnummer 71.,Gerealiseerd
4.7792533557011,51.5869690722858,1008,5,Oude Vest 21,Gerealiseerd
4.71877599963857,51.5937961243949,1009,314,Bongerd naast Zuidlaan 61,Gerealiseerd
4.78077503358061,51.5689204341016,1010,79,van der Borghlaan,Gerealiseerd
4.78077503358061,51.5689204341016,1011,46,van der Borghlaan,Gerealiseerd
4.78077503358061,51.5689204341016,1012,56,van der Borghlaan,Gerealiseerd
4.78077503358061,51.5689204341016,1013,68,van der Borghlaan,Gerealiseerd
4.77760213722044,51.56674661657,1014,53,Duivelsbruglaan 96,Gerealiseerd
4.77760213722044,51.56674661657,1015,40,Duivelsbruglaan ,Gerealiseerd
4.79169974922595,51.5915654281829,1016,874,Bastionstraat 1,Gerealiseerd
4.7548965735697,51.5815115142325,1017,1125,Mgr Horsthuisstraat 77,Gerealiseerd
4.73023726985663,51.6053723330617,1018,9,Peppelsbroek 8-10,Gerealiseerd
4.80614914116024,51.5743436948306,1019,651,Ter Merwestraat naast Doenradestraat huisnummer 34 op het parkeerterrein.,Gerealiseerd
4.76694404537394,51.5825468299475,1020,622,,Gerealiseerd
4.79718485794461,51.5492739444361,1021,99,Mgr van Hooijdonkstr,Gerealiseerd
4.77913102365215,51.5969030145279,1022,821,Leeuwerikstraat naast Speelhuislaan 20,Gerealiseerd
4.77438129798696,51.5788377105715,1023,879,Jan Nieuwenhuyzenstraat 18,Gerealiseerd
4.79065814758422,51.5972500141966,1024,524,Vuchtstraat 47,Gerealiseerd
4.72508476756478,51.6144164057309,1025,216,,Gerealiseerd
4.75441469401166,51.5870999510369,1026,600,Acaciastraat schuin tegenover huisnummer 73,Gerealiseerd
4.79455417459761,51.5730001014062,1027,809,Groene Woud 27,Gerealiseerd
4.73527463410827,51.5775026092537,1028,213,,Gerealiseerd
4.76942832390742,51.5802318791402,1029,954,Pieter-Christiaanstraat naast Constatijnstraat 19,Gerealiseerd
4.75685780394507,51.5774231998229,1030,616,Rijpstraat naast huisnummer 6.,Gerealiseerd
4.77823863986296,51.5762870650088,1031,1064,Leistraat tegenover nummer 11,Gerealiseerd
4.73593647164976,51.6248773433009,1032,65,Overkroetenlaan naast 144,Gerealiseerd
4.76190111775091,51.5757603809243,1033,86,Langendijk,Gerealiseerd
4.77484062238324,51.5715232240156,1034,818,Graaf Engelbertlaan tegenover nummer 19,Gerealiseerd
4.80652941026373,51.5728085000849,1035,796,De Burcht 33,Gerealiseerd
4.77559845199261,51.5816575800094,1036,1068,Godevaert Montensstraat 23,Gerealiseerd
4.73796025728592,51.6277650003001,1037,653,t Zand 66,Gerealiseerd
4.79878866853302,51.5879698424781,1038,649,Hooghout tegenover huisnummer 18. ,Gerealiseerd
4.8061184952692,51.5699749875724,1039,673,Rijnesteinstraat 1,Gerealiseerd
4.78914773917008,51.5683429138706,1040,20,Schoolakkerplein t.o. 38,Gerealiseerd
4.77702489754694,51.5742852214505,1041,354,Baronielaan 120,Gerealiseerd
4.77724691872498,51.5996347823969,1042,1059,Pastoor Pottersplein 23,Gerealiseerd
4.81739159571682,51.5865877984409,1043,994,Wilderen naast nummer 78,Gerealiseerd
4.78401141903277,51.5706810066297,1044,382,Kalishoek thv nummer 1,Gerealiseerd
4.74326382930077,51.5695827688157,1045,411,Mastbosstraat thv nummer 155,Gerealiseerd
4.79967519880296,51.5741046019359,1046,414,Valkenierslaan 195-197,Gerealiseerd
4.78639580117016,51.5670797814243,1047,339,Burgemeester Beenshof tegenover 11-12,Gerealiseerd
4.75402957160757,51.5795382704187,1048,501,Kronenburgwerf 2-12,Gerealiseerd
4.79072182347705,51.5787953776353,1049,63,zie Poolseweg,Gerealiseerd
4.79072182347705,51.5787953776353,1050,33,Poolseweg t.o. 90 bij Chinees,Gerealiseerd
4.71868648183319,51.5979124992311,1051,358,Boonhof naast Hooimade nummer 20,Gerealiseerd
4.80135322206844,51.5491421016901,1052,424,Annevillelaan 33,Gerealiseerd
4.79908525689973,51.5673061015669,1053,236,Marialaan t.o. hsnr 39,Gerealiseerd
4.74515098037535,51.5911753257838,1054,606,Gentiaanblauwtje naast Bloemenblauwtje huisnummer 54.,Gerealiseerd
4.74269642760812,51.6065057209281,1055,671,Ripaertsbeemd naast Brandebeemd 20,Gerealiseerd
4.78180557955888,51.5727639986846,1056,342,Willem III Laan 11,Gerealiseerd
4.74894393053426,51.6241669836472,1057,664,,Gerealiseerd
4.76876189987855,51.5846414570167,1058,4,Fellenoordstraat 72,Gerealiseerd
4.78198545041633,51.5765851726773,1059,359,Zandberglaan 3,Gerealiseerd
4.7426389445927,51.60648742662,1060,672,,Gerealiseerd
4.74332835906382,51.5782573523922,1061,124,Haagweg 383,Gerealiseerd
4.78103259903999,51.5788004708501,1062,544,Koninginnestraat 32,Gerealiseerd
4.73423481759739,51.5755731951753,1063,367,Touwslagerstraat tegenover nummer 2,Gerealiseerd
4.82078662162359,51.6059121316608,1064,1083,Boekentveld 44,Gerealiseerd
4.79213872595929,51.5900036150365,1065,346,Maria Cherubinastraat naast nummer 5,Gerealiseerd
4.78554450067177,51.5943204467112,1066,61,Ceresstraat 2,Gerealiseerd
4.7732744781641,51.5796049420648,1067,614,Generaal van der Plaatstraat tegenover huisnummer 22.,Gerealiseerd
4.81951111041041,51.6144003092232,1068,1061,Bollaard 9,Gerealiseerd
4.73946427913149,51.5770854398667,1069,604,Dreef ter hoogte van huisnummer 1.,Gerealiseerd
4.7676421313434,51.57791230327,1070,440,PC Hooftstraat naast Vondelstraat 11,Gerealiseerd
4.7144914305489,51.6034165810579,1071,152,Abdisstraat nabij hsnr 37 ,Gerealiseerd
4.80850394689456,51.5957321087537,1072,21,Teteringsedijk 335,Gerealiseerd
4.83005371868905,51.6130038010205,1073,661,Lange Akker tegenover nummer 101 Teteringen,Gerealiseerd
4.71051324301597,51.6059284879449,1074,57,Heikantsestraat hoek Bijster,Gerealiseerd
4.73932598014519,51.5753055220964,1075,38,Doelen t.o. 48,Gerealiseerd
4.77346570501455,51.5739969275826,1076,725,Cimburgalaan tegenover nummer 82,Gerealiseerd
4.79385820669613,51.5776887239264,1077,1052,Steijnlaan 56,Gerealiseerd
4.80144275067691,51.5723930589548,1078,36,Aldeborgstraat naast Hillenraadstr 25,Gerealiseerd
4.8061206371424,51.5743165868125,1079,652,,Gerealiseerd
4.7635677472125,51.5825558390642,1080,483,Pieter Brueghelstraat tegenover nummer 3,Gerealiseerd
4.77445162556761,51.5992785989464,1081,740,Polderstraat tegenover nummer 7B,Gerealiseerd
4.77099240586139,51.5819210397041,1082,74,Vredenburghsingel 41 ,Gerealiseerd
4.81655086297696,51.5696758042356,1083,643,Prinses van Lotharingenstraat naast de Gravin van Stauffenstraat huisnummer 46.,Gerealiseerd
4.79884638395118,51.5879701328518,1084,650,,Gerealiseerd
4.74558802639995,51.5847597070146,1085,603,,Gerealiseerd
4.73556744252836,51.5751941093562,1086,505,Touwslagerstraat naast Boendermakerpad 1,Gerealiseerd
4.79657964300142,51.575868787753,1087,583,Oude Bogerd naast Lange Bedde 31,Gerealiseerd
4.73561874526935,51.617846338163,1088,678,Paradijslaan 96/98,Gerealiseerd
4.78932100935025,51.5683801778185,1089,75,uitbreiding bij Schoolakkerplein ,Gerealiseerd
4.7304852184325,51.6193637146406,1090,774,Waterkers naast Waterviolier 20,Gerealiseerd
4.76143924893365,51.5799646777525,1091,472,Verlaatstraat naast nummer 2A,Gerealiseerd
4.81621807200349,51.5709056440603,1092,1063,Prinses van Lotharingenstraat naast Gravin van Leeuwensteinstraat 52,Gerealiseerd
4.79767920624259,51.5922878565817,1093,360,Antiloopstraat tegenover nummer 98,Gerealiseerd
4.73667426186738,51.5714429354766,1094,610,Laarzenmakerstraat tegenover huisnummer 6.,Gerealiseerd
4.8283488729181,51.5638810828819,1095,948,Deken Dr. Dirckxweg 3,Gerealiseerd
4.77160413589924,51.5985175784121,1096,810,Ooievaarstraat naast Minister Kanstraat 28B,Gerealiseerd
4.77188716996077,51.5755167291576,1097,618,Van Gentlaan op de middenberm naast Evertsenweg huisnummer 1,Gerealiseerd
4.8102701925518,51.5485931925699,1098,389,Nieuwe Dreef tegenover nummer 21,Gerealiseerd
4.82522314394094,51.5903740039192,1099,775,Bisschopshoeve 147,Gerealiseerd
4.78352744909919,51.5920240625678,1100,2,Sophiastraat t.o. 11,Gerealiseerd
4.78679718119265,51.5803583084652,1101,494,Olympiastraat 67,Gerealiseerd
4.80100437378811,51.5750640851055,1102,249,Blauwe Kei naast Valkenierslaan 237,Gerealiseerd
4.78312158555342,51.5735977764443,1103,329,Johan Willem Frisolaan thv nummer 1-39,Gerealiseerd
4.77679365505267,51.580755955882,1104,62,Marksingel,Gerealiseerd
4.77679365505267,51.580755955882,1105,64,Marksingel,Gerealiseerd
4.7164389930277,51.5995895336598,1106,334,Schoolstraat thv nummer 11,Gerealiseerd
4.80347335876462,51.572649462331,1107,669,Aldeborgstraat tegenover nummer 41,Gerealiseerd
4.74558662880055,51.5848585763926,1108,602,Argusvlinder schuin tegenover huisnummer 18.,Gerealiseerd
4.75483936758679,51.5814752495933,1109,1124,Mgr Horsthuisstraat 77,Gerealiseerd
4.79334061446009,51.5786568861643,1110,406,Poolseweg 126,Gerealiseerd
4.75521476106626,51.5793828833342,1111,609,,Gerealiseerd
4.8226229802493,51.5859479994231,1112,629,Sterrebos op het parkeerterrein aan de achterzijde van de huisnummer 72 t/m 86,Gerealiseerd
4.74333100937062,51.5892596905188,1113,665,Dagpauwoog 19,Gerealiseerd
4.75690170400733,51.5773784923552,1114,617,,Gerealiseerd
4.74484219208932,51.608908542948,1115,784,Langdonk 70,Gerealiseerd
4.78054275097236,51.5753938254232,1116,19,Zandbergplein 16,Gerealiseerd
4.79470053069672,51.5673109295239,1117,557,Marialaan 1,Gerealiseerd
4.78551075834952,51.572917957481,1118,571,Strijenlaan tegenover nummer 5,Gerealiseerd
4.81845272789965,51.5640850513724,1119,631,Thoornseweg naast huisnummer 90.,Gerealiseerd
4.78309679378505,51.5808272784464,1120,10,Wilhelminapark 38,Gerealiseerd
4.7934133259373,51.570890933011,1121,409,Valkenierslaan tegenover nummer 50,Gerealiseerd
4.76218060299772,51.5811273193016,1122,15,Oranjeboomplein 2a,Gerealiseerd
4.77197933287381,51.5900071695567,1123,328,Adriaan van Bergenstraat thv nummer 23,Gerealiseerd
4.76516791767978,51.5826542499808,1124,244,hoek Weerijssingel-Vredenburgsingel,Gerealiseerd
4.79148542052064,51.5738114766389,1125,855,Schrepelstraat naast Fatimastraat 70,Gerealiseerd
4.76855686291746,51.5901868688997,1126,230,Middellaan-Nwe Dieststr,Gerealiseerd
4.80559380803406,51.5929207398145,1127,970,Hoogeind 163,Gerealiseerd
4.81574114555346,51.595047160654,1128,929,Wieringenstraat naast Markerwaddenstraat 12,Gerealiseerd
4.74462472989877,51.614066916314,1129,431,Blokmoeren,Gerealiseerd
4.73726496683328,51.6188442607266,1130,923,Wildzang tegenover nummer 1,Gerealiseerd
4.78561679790972,51.5692690458286,1131,83,Bloemstraat hoek Dillenburgstr,Gerealiseerd
4.74572341997934,51.5802840145987,1132,209,Wendel ,Gerealiseerd
4.74449798710922,51.5893919531163,1133,118,Dagpauwoog naast Aurelia 23,Gerealiseerd
4.76420979774316,51.585183993721,1134,490,Sluissingel 10,Gerealiseerd
4.77789220785225,51.5733245620539,1135,18,Baronielaan t.o. 159,Gerealiseerd
4.75095780221822,51.5732743603587,1136,762,Mgr. Nolensplein tegenover nummer 37,Gerealiseerd
4.74210623735142,51.4919832930047,1137,11,Hazeldonk 6265,Gerealiseerd
4.69672306291683,51.5739554303017,1138,900,Liesboslaan tegenover nummer 293,Gerealiseerd
4.73176756562791,51.6035775715717,1139,307,Pachtbroek naast Steenbroek 23,Gerealiseerd
4.81778732062628,51.5630930446303,1140,164,Thoornseweg t.o.79,Gerealiseerd
4.82270198230815,51.5922534127304,1141,27,Bergschot 324 P-terrein,Gerealiseerd
4.82270198230815,51.5922534127304,1142,101,Bergschot t.o. 262,Gerealiseerd
4.78655104019682,51.5967795561634,1143,1038,Stationslaan 111,Gerealiseerd
4.7682988482428,51.59005966053,1144,313,Middellaan thv pandnrs 17-175,Gerealiseerd
4.77915821558606,51.5776401717157,1145,1023,Zandbergweg tegenover nummer 11,Gerealiseerd
4.78144119954148,51.6108835507276,1146,552,Deinzestraat 48,Gerealiseerd
4.78989850719699,51.5738213582141,1147,96,Schrepelstraat naast Gaffelstraat,Gerealiseerd
4.78051736369249,51.5795708356423,1148,353,Wilhelminapark 4,Gerealiseerd
4.73660175831823,51.5714694985842,1149,611,,Gerealiseerd
4.77708376288127,51.5709776451484,1150,635,Baronielaan ter hoogte van huisnummer 210.,Gerealiseerd
4.81663499433924,51.5629795614806,1151,783,Reeënlaar tegenover nummer 8,Gerealiseerd
4.76534179511046,51.5773337963259,1152,658,,Gerealiseerd
4.79702592536828,51.549300108522,1153,1055,Monseigneur van Hooijdonkstraat ,Gerealiseerd
4.7820085277896,51.5791830557894,1154,349,Koninginnestraat thv nummer 54,Gerealiseerd
4.75859170473136,51.5782684947843,1155,588,Dr. Struyckenstraat tegenover nummer 13,Gerealiseerd
4.77003848875314,51.5777991331206,1156,70,Graaf Hendrik III plein/Grote Spie112220,Gerealiseerd
4.77003848875314,51.5777991331206,1157,72,Graaf Hendrik III plein/Grote Spie112220,Gerealiseerd
4.78339591735389,51.5893531748853,1158,22,Kloosterlaan 243-245,Gerealiseerd
4.74574934043111,51.5702795841635,1159,512,Van Oldebarneveltstraat schuin naast nummer 24,Gerealiseerd
4.79955404688902,51.6057534692138,1160,381,Pieter de Swartstraat naast Daniel Marotstraat 19,Gerealiseerd
4.79333123859654,51.5907792780694,1161,23,St Ignatiusstraat t.o. 47-49,Gerealiseerd
4.81470749272242,51.6060533269161,1162,1025,Bosbeemd achter nummer 10,Gerealiseerd
4.73457367401499,51.6051842791611,1163,787,Padakker naast Bergakker 7,Gerealiseerd
4.75571833626558,51.5857047430603,1164,525,Magnoliastraat 27,Gerealiseerd
4.7451574233628,51.5713370182203,1165,69,van Slingelandtstraat 37,Gerealiseerd
4.77008672407148,51.5859252706844,1166,904,Oranje Nassauplein 34,Gerealiseerd
4.73670788763104,51.5741307875159,1167,612,Pottenbakkerstraat tegenover huisnummer 47.,Gerealiseerd
4.78735279096355,51.6070937885864,1168,377,Merksemstraat naast Roeselarestraat 122-240,Gerealiseerd
4.81781315864752,51.5631268874538,1169,24,Thoornseweg naast Egeltjeslaar 1,Gerealiseerd
4.82969464063359,51.6069796377249,1170,302,westkant parkeerterrein thv nummer 46,Gerealiseerd
4.74546808913604,51.5840579207068,1171,159,P-terrein naast Zandoogjes 9,Gerealiseerd
4.71927579066506,51.5961180990291,1172,1048,Middenweg 51,Gerealiseerd
4.8082688140531,51.5936441232024,1173,816,Geertshof naast Epelenberg 108,Gerealiseerd
4.82965493849374,51.6113839292854,1174,514,Lange Akker naast nummer 231,Gerealiseerd
4.74642957994139,51.5864721973907,1175,201,"Argusvlinder t.o. flatgebouw ""De Vlinder"" hsnr 122",Gerealiseerd
4.78147418779114,51.5727353157663,1176,274,Johan Willem Frisolaan naast groenvoorziening thv nummer 13 ,Gerealiseerd
4.80002527990824,51.6083805516547,1177,241,Bernard de Wildestraat t.o. 528,Gerealiseerd
4.77339064271627,51.5998213517022,1178,195,Groenlingstraat t.o. 10,Gerealiseerd
4.74677337852706,51.5753998462441,1179,66,Postillonstraat,Gerealiseerd
4.74572203396695,51.5875289991561,1180,37,Bloemenblauwtje naast Sleedoorn 17,Gerealiseerd
4.81883662352563,51.5714397506815,1181,416,Thoornseweg naast Prinses van Lotharingenstraat 1,Gerealiseerd
4.72715961346501,51.6107427162861,1182,1024,Johanna Reintjesstraat tegenover nummer 70,Gerealiseerd
4.78561691697105,51.5692600576288,1183,104,zie Bloemstr en v.Duijvenvoordestr,Gerealiseerd
4.78561691697105,51.5692600576288,1184,92,zie Bloemstr en v.Duijvenvoordestr,Gerealiseerd
4.78750917545568,51.5756068880398,1185,316,Waldeck Piermontlaan naast Franklin Rooseveltlaan 49,Gerealiseerd
4.70448037815773,51.5962573972959,1186,530,Hazelaar naast Eglantier 8,Gerealiseerd
4.83005349784342,51.6130217774347,1187,662,,Gerealiseerd
4.74481341304008,51.6027870126576,1188,596,Binnenweg naast Merodelaan 30,Gerealiseerd
4.77588309738691,51.5990883359125,1189,515,Leeuwerikstraat naast Vinkstraat 33,Gerealiseerd
4.7836811449526,51.5738253863709,1190,50,Saksen Weimarplein,Gerealiseerd
4.75518578391296,51.5793917155377,1191,608,Kronenburgwerf tegenover huisnummer 13.,Gerealiseerd
4.79663811104657,51.6013163152491,1192,554,Beemd 10,Gerealiseerd
4.73905447368575,51.5683999472492,1193,1045,Rithsestraat 42,Gerealiseerd
4.82196387730675,51.6064301839012,1194,1050,Langelaar 56,Gerealiseerd
4.77510714261031,51.5966932617264,1195,702,Fazantstraat naast Kievitstraat 30,Gerealiseerd
4.72652278354437,51.6217504107421,1196,151,Lisdodde naast Waterviolier 216,Gerealiseerd
4.73951428095054,51.5735800699224,1197,464,Burgemeester Vermeulenstraat naast nummer 38,Gerealiseerd
4.78233116377311,51.5928656676862,1198,789,Seeligsingel tegenover nummer 29,Gerealiseerd
4.80366399299399,51.610565046916,1199,637,Blokvucht tegenover huisnummer 45.,Gerealiseerd
4.76970095042424,51.5898872961183,1200,752,Adriaan van Bergenstraat 228,Gerealiseerd
4.75071206651593,51.5856596244026,1201,199,Tuinzigtlaan naast Rotsvlinder 1,Gerealiseerd
4.73958019397474,51.5770501265778,1202,605,,Gerealiseerd
4.71997611588981,51.599528863361,1203,309,Loopstraat thv nummer 2 plaats 3 en 4,Gerealiseerd
4.79538823959305,51.6075032545547,1204,909,Cornelis Joosstraat tegenover nummer 74,Gerealiseerd
4.79481719352474,51.5650013965356,1205,280,Hubertuslaan tegenover nummer 3,Gerealiseerd
4.78496884101268,51.5833241976378,1206,71,Paul Windhausenweg 30,Gerealiseerd
4.78676902091149,51.5923042644047,1207,212,Nieuwe Boschsstraat t.o. 20,Gerealiseerd
4.78637759281092,51.6000685564163,1208,937,Edisonstraat 71,Gerealiseerd
4.79010738744104,51.5667122780852,1209,655,Sint Laurenslaan naast nummer 23,Gerealiseerd
4.77177483893494,51.5731610683464,1210,819,Karel Doormanlaan 54,Gerealiseerd
4.78788968010577,51.5751953541959,1211,714,Burgemeester Buijsenstraat naast Franklin Rooseveltlaan 68,Gerealiseerd
4.78928660941347,51.5929014327395,1212,456,Wilhelminasingel 62,Gerealiseerd
4.78538260965942,51.5727914545946,1213,648,,Gerealiseerd
4.77429033331301,51.5823698353425,1214,210,Marksingel tussen 237 en 239,Gerealiseerd
4.83554111181115,51.5899390745759,1215,12,Minervum 7440,Gerealiseerd
4.77448630826933,51.5753326247923,1216,265,Philips Vingboonstraat naast Rombout Keldermansstraat 47,Gerealiseerd
4.77056993572341,51.5790334043378,1217,386,Balfortstraat schuin tegenover nummer 85 ,Gerealiseerd
4.76694441382045,51.5825198654753,1218,620,Vredenburchstede naast Beatrixstraat 1.,Gerealiseerd
