ID,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BEWEEGBAAR,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,NAAM,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,PUIC,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,WEGNAAM
6066327,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,22.475332,"22,475332",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,149601.258,490922.127697,52.4061021418117,5.30786839880966,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,365.371285,283,41b156c24c724c32a227772d7b05395e,1,gerealiseerd,2015/05/20 14:51:24+00,
6066328,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,38.934417,"38,934417",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,160866.0615,501235.270033,52.4987854882018,5.47358901500574,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,357.3357,283,c80fb265c4c1458cacb105da33a8cb2c,1,gerealiseerd,2020/02/18 12:39:06+00,
6066359,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,22.234194,"22,234194",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,149414.65353,490800.863,52.4050104111407,5.30512821121534,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,2002.735342,283,660375cdebe445ee9b386f9f98b8a060,1,gerealiseerd,2020/09/18 16:14:40+00,
6066360,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,37.756494,"37,756494",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,160615.36,500086.580205,52.488464476524,5.46987780502011,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,183.810221,283,713b19b2c5d64a4a8bc74580f4e07aa6,1,gerealiseerd,2020/09/18 16:14:25+00,
6066361,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,9.542485,"9,542485",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,139103.966,484299.324817,52.3463761457492,5.15392171161217,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,755.177275,283,48305655869549b682fa8a6a22aae736,1,gerealiseerd,2020/09/18 16:16:09+00,
6066362,128,,128,128__,Diemen Aansl. - Weesp Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,11.84066,"11,840660",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,130630.561362,481333.8605,52.3194137128147,5.02978658173512,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,248.039668,283,06bf32a729a84d41986d759f23652b46,1,gerealiseerd,2021/01/22 16:57:27+00,
6066363,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,9.279933,"9,279933",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,139021.282,484052.010652,52.344151000116,5.15272002743176,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,827.555791,283,ddabbb2d3d51401fb2990114c89914c2,1,gerealiseerd,2020/09/18 16:15:56+00,
6066364,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,13.095228,"13,095228",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,141614.264547,486665.531,52.3677093854717,5.190667298975,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,1256.280254,283,7f81fdbe401c408f941c688d5710ec7f,1,gerealiseerd,2020/09/18 16:17:13+00,
6066368,128,,128,128__,Diemen Aansl. - Weesp Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,11.862017,"11,862017",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,130624.865323,481326.1015,52.3193437262984,5.02970360267271,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,459.638647,283,e4d668173d7041f78595d03de2be691f,1,gerealiseerd,2021/01/22 17:00:42+00,
6066369,,,,,,,,,,,,,,,,148614.113058,490306.566,52.4005591975597,5.29337373932702,,,,Nee,Prorail,L0004,bestaand,,603.636726,283,9f2b8befd4374e57a79d0989d1994ed8,1,gerealiseerd,2020/09/18 16:15:34+00,
6066370,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,42.817816,"42,817816",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,161019.275,505055.799636,52.5331199841099,5.47591433522456,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,204.551905,283,861333ad7b774936a087081602402b5b,1,gerealiseerd,2020/02/18 13:25:02+00,
6066407,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,9.346125,"9,346125",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,139036.1715,484105.037091,52.3446280105602,5.15293601187478,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,477.260536,283,94456938290c430f8c42778d4e182600,1,gerealiseerd,2020/09/18 16:15:44+00,
6066410,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,11.429485,"11,429485",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,140292.108749,485660.8525,52.3586460096025,5.17129870410808,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,585.027614,283,388dc0e835d84148935f43055b37fc39,1,gerealiseerd,2020/09/18 16:14:37+00,
6066412,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,11.715595,"11,715595",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,140532.3275,485843.649687,52.360295281956,5.17481712966059,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,188.73723,283,c2e3d0fce7a14d81ac804c41b813bdd5,1,gerealiseerd,2020/09/18 16:16:59+00,
6066414,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,19.790505,"19,790505",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,147374.157,489397.80305,52.3923758741162,5.2751751644742,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,472.723727,283,b1a3b226321b468296c428abf99e281f,1,gerealiseerd,2020/09/18 16:16:55+00,
6066415,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,38.810585,"38,810585",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,160865.5265,501102.068465,52.4975883695383,5.47357879150197,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,144.010634,283,971807a360314dcf95739932f7220595,1,gerealiseerd,2019/02/25 09:12:55+00,
6066419,585,,585,585__,Diemen Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,8.880019,"8,880019",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,128106.980982,482992.7725,52.3342055442849,4.99264255449057,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,1891.440967,283,da44a8b5d139475cb066dcf5b689683d,1,gerealiseerd,2021/01/22 16:57:56+00,
6066420,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,43.121466,"43,121466",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,161107.8385,505331.425085,52.535596111789,5.47722460554643,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,89.424801,283,b66c00343bf94acba567b92c0527f996,1,gerealiseerd,2015/05/20 14:51:26+00,
6066460,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,33.020323,"33,020323",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,157334.1055,496675.829517,52.4578347000781,5.42154507919259,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,193.654761,283,4b1d91d6b51b4598b5583ccac68b0696,1,gerealiseerd,2020/02/18 08:44:39+00,
6066465,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,39.547868,"39,547868",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,160832.370925,501825.4175,52.5040896864278,5.47310321747176,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,311.005744,283,ddc30222df9d40c4aca1a137cc0302e9,1,gerealiseerd,2020/02/18 12:40:08+00,
6066466,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,40.254521,"40,254521",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,160789.2605,502521.91999,52.5103498200328,5.47248040199194,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,380.865506,283,97eec274761a48159be5c3b87f34334f,1,gerealiseerd,2020/02/18 12:52:57+00,
6066467,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,38.623514,"38,623514",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,160852.7245,500914.992473,52.4959071955877,5.47338698713892,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,139.259519,283,8118c785396b41c39d6b6a8eb8ac68e4,1,gerealiseerd,2020/02/18 11:48:26+00,
6066468,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,12.738124,"12,738124",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,141364.980698,486476.256,52.3660021418413,5.18701486500572,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,491.637248,283,8d09967318ce473fb5844598a2ee578a,1,gerealiseerd,2020/09/18 16:15:06+00,
6066508,585,,585,585__,Diemen Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,8.434101,"8,434101",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,127807.582,483258.64028,52.3365802920405,4.98822854949419,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,222.549183,283,9f84631e2a7543c3a75b47bfe54e2148,1,gerealiseerd,2015/06/02 08:22:15+00,
6066511,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,37.161224,"37,161224",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,160294.3725,499587.027329,52.4839780319572,5.46514408321517,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,183.449267,283,c3277f72ecae4b1eaacb0eb0f767eddd,1,gerealiseerd,2020/09/18 16:14:38+00,
6066512,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,25.856929,"25,856929",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,152732.500245,491807.038,52.4140770874457,5.35387692256076,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,363.939686,283,a517aead36414f1b8e5bf5a97699c085,1,gerealiseerd,2015/05/20 14:51:27+00,
6066514,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,16.601823,"16,601823",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,144928.516881,487622.5065,52.3763809724391,5.23930020721123,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,173.597639,283,975bb205b93544f29faac53251bb27c3,1,gerealiseerd,2015/05/20 14:51:27+00,
6066515,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,36.935934,"36,935934",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,160129.949058,499406.5895,52.4823579442724,5.46272080309855,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,281.492081,283,5eb7614f3f7e44b18b3e82e2e3f427a5,1,gerealiseerd,2020/02/18 10:07:59+00,
6066516,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,40.254537,"40,254537",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,160774.025,502520.984672,52.5103415754722,5.47225596771152,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,198.854064,283,43b332f0434c41d6870079a4d14fdbb9,1,gerealiseerd,2020/02/18 12:52:56+00,
6066517,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,21.720392,"21,720392",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,148946.543866,490510.4575,52.4023954352555,5.29825461525648,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,226.891326,283,7dbc2166cd904fa49565bc4bbac3d6df,1,gerealiseerd,2022/09/05 10:51:59+00,
6066518,128,,128,128__,Diemen Aansl. - Weesp Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,13.24119,"13,241190",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,131717.142,480419.937351,52.3112468613625,5.04578589278268,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,666.758944,283,07d137067a3741d89e1d8495e6ed5715,1,gerealiseerd,2021/01/22 17:00:39+00,
6066519,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,37.349672,"37,349672",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,160415.2675,499746.125328,52.4854067146056,5.46692638186041,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,405.856596,283,f422381754114aa78f5a1466d59ecd8c,1,gerealiseerd,2020/02/18 10:09:56+00,
6066553,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,10.348481,"10,348481",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,139484.12,484955.33689,52.3522829455336,5.15947038951379,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,537.633117,283,e1fe6b360ccb4f8d82327aab59b03270,1,gerealiseerd,2020/09/18 16:15:21+00,
6066555,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,16.02207,"16,022070",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,144349.1485,487633.280078,52.3764668757847,5.23079161821949,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,246.26887,283,1a52a5f73a484db6a7d0334e64a74ca8,1,gerealiseerd,2020/09/18 16:15:21+00,
6066556,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,36.011501,"36,011501",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,159462.732325,498754.57,52.4765038753179,5.45289022913436,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,511.723203,283,a036d8b52c474a8a9fcedc993490a02e,1,gerealiseerd,2020/02/18 10:07:09+00,
6066557,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,19.91507,"19,915070",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,147473.6135,489509.595526,52.3933819816752,5.27663374765256,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,290.362757,283,5ae98f3773df4297a768ef8c8881fae8,1,gerealiseerd,2020/09/18 16:13:59+00,
6066558,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,17.150825,"17,150825",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,145470.9825,487698.874312,52.377077005017,5.24726436420894,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,211.456244,283,3aa09ddc7ed845b08f4ebddad3c4152c,1,gerealiseerd,2020/09/18 16:16:23+00,
6066559,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,38.132333,"38,132333",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,160749.3,500422.133001,52.4914788068224,5.47185554475761,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,188.931529,283,c3bac20f69a541c4b65714deea6606dc,1,gerealiseerd,2020/09/18 16:16:39+00,
6066560,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,40.534801,"40,534801",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,160766.506422,502810.247,52.5129413388362,5.47215022973924,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,321.900911,283,b36b499391714332a302044eb1b3bd7f,1,gerealiseerd,2022/11/09 15:59:30+00,
6066562,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,14.526696,"14,526696",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,142903.228224,487338.835,52.3737906121701,5.20956829046799,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,290.751951,283,02c21f1380dd4d50bbc096526e549688,1,gerealiseerd,2020/09/18 16:14:10+00,
6066563,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,39.762715,"39,762715",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,160818.701689,502052.073,52.5061268535257,5.47290585889566,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,459.964477,283,6b0ca108b5a64815b692b226b4c0a6ec,1,gerealiseerd,2020/02/18 12:50:51+00,
6066747,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,19.343535,"19,343535",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,147121.7685,489039.633065,52.389153255217,5.27147579367142,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,168.873242,283,6a47f570e71548ce92063dce4dfd63f8,1,gerealiseerd,2020/09/18 16:15:46+00,
6066748,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,34.220704,"34,220704",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,158192.4775,497514.017529,52.4653634756482,5.43418187337662,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,130.738912,283,53bbba30c02141989ad177084121f8c5,1,gerealiseerd,2020/02/18 08:50:24+00,
6066749,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,15.864064,"15,864064",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,144210.121226,487629.8665,52.3764334836958,5.22875005496714,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,587.656033,283,144c9240cb004a41a13126cb05874b2c,1,gerealiseerd,2020/09/18 16:17:12+00,
6066750,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,10.771654,"10,771654",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,139775.251535,485260.4085,52.3550329299468,5.16372963237088,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,559.043048,283,d9f82638edb14e07bb9340f58e0e74c7,1,gerealiseerd,2020/09/18 16:16:05+00,
6066751,,,,,,,,,,,,,,,,96467.161352,431917,51.87271990348,4.53724735108707,,,,Nee,Prorail,L0004,bestaand,,306.920612,283,dab78b6136944cdcb1464e51b52b1fb7,1,gerealiseerd,2020/10/09 17:10:02+00,
6066754,585,,585,585__,Diemen Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,8.741525,"8,741525",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,128124.866504,483004.0575,52.3343078423177,4.9929040559475,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,2990.10581,283,f9ca9ed997414f0ab960ab29636a6dc5,1,gerealiseerd,2021/01/22 16:55:38+00,
6066755,,,,,,,,,,,,,,,,142396.315281,487174.715,52.3723041854077,5.20213067367694,,,,Nee,Prorail,L0004,bestaand,,474.431337,283,e587bbc2e9ad48668715fed82d638a41,1,gerealiseerd,2015/05/20 14:51:25+00,
