OCE_ID;ID;GUID;WIJKCODE;WIJKNAAM;STADSDEELCODE;OPPERVLAKTE;OMTREK
104;26;{75418CAB-A0B6-2406-E040-13ACC6FD5F8B};26;Bezuidenhout;7;1926941.0188325;5860.64264052391
104;27;{75418CAB-A0D8-2406-E040-13ACC6FD5F8B};27;Stationsbuurt;5;937311.996847505;6684.05507315792
104;28;{75418CAB-A0B9-2406-E040-13ACC6FD5F8B};28;Centrum;5;2046094.23763199;6308.14128920295
104;29;{75418CAB-A0C1-2406-E040-13ACC6FD5F8B};29;Schildersbuurt;5;1464598.983411;6058.45487047557
104;30;{75418CAB-A0DC-2406-E040-13ACC6FD5F8B};30;Transvaalkwartier;5;819117.943340999;4148.61332901753
104;31;{75418CAB-A0C2-2406-E040-13ACC6FD5F8B};31;Rustenburg en Oostbroek;2;946239.753033999;4332.08846174842
104;32;{75418CAB-A0CD-2406-E040-13ACC6FD5F8B};32;Leyenburg;2;1353530.213744;5999.13340095229
104;33;{75418CAB-A0C6-2406-E040-13ACC6FD5F8B};33;Bouwlust;2;4283469.983209;9209.54694070156
104;34;{75418CAB-A0E1-2406-E040-13ACC6FD5F8B};34;Morgenstond;2;1693840.631049;6020.42680162892
104;35;{75418CAB-A0DD-2406-E040-13ACC6FD5F8B};35;Zuiderpark;2;1082118.90877551;4439.09832029523
104;36;{75418CAB-A0C9-2406-E040-13ACC6FD5F8B};36;Moerwijk;2;1802411.5137925;7215.85461974512
104;37;{75418CAB-A0D3-2406-E040-13ACC6FD5F8B};37;Groente- en Fruitmarkt;5;495611.624631001;3484.85830382085
104;38;{75418CAB-A0D2-2406-E040-13ACC6FD5F8B};38;Laakkwartier en Spoorwijk;6;2806579.54992051;7716.01396123721
104;39;{75418CAB-A0CB-2406-E040-13ACC6FD5F8B};39;Binckhorst;6;1455619.749033;5332.20944262745
104;40;{75418CAB-A0DA-2406-E040-13ACC6FD5F8B};40;Wateringse Veld;2;3277502.6702115;9903.71409978999
104;41;{75418CAB-A0DB-2406-E040-13ACC6FD5F8B};41;Hoornwijk;8;3724021.12622201;17137.8466966366
104;42;{75418CAB-A0CF-2406-E040-13ACC6FD5F8B};42;Ypenburg;8;5056216.17212349;15359.158868137
104;43;{75418CAB-A0D0-2406-E040-13ACC6FD5F8B};43;Forepark;8;3035450.4979245;9621.48842469143
104;44;{75418CAB-A0C8-2406-E040-13ACC6FD5F8B};44;Leidschenveen;8;3759666.98657949;8899.75811073221
104;1;{75418CAB-A0B7-2406-E040-13ACC6FD5F8B};1;Oostduinen;4;3085059.8822985;7599.03950931897
104;2;{75418CAB-A0E0-2406-E040-13ACC6FD5F8B};2;Belgisch Park;4;972968.488827989;4611.33048521798
104;3;{75418CAB-A0BA-2406-E040-13ACC6FD5F8B};3;Westbroekpark en Duttendel;4;1791381.78937701;7086.18156530878
104;4;{75418CAB-A0DF-2406-E040-13ACC6FD5F8B};4;Benoordenhout;7;2744298.9380325;9391.76796380451
104;5;{75418CAB-A0D4-2406-E040-13ACC6FD5F8B};5;Archipelbuurt;5;871291.140658006;4071.46409636482
104;6;{75418CAB-A0BC-2406-E040-13ACC6FD5F8B};6;Van Stolkpark en Scheveningse Bosjes;4;1114378.67089999;4468.19743437931
104;7;{75418CAB-A0D1-2406-E040-13ACC6FD5F8B};7;Scheveningen;4;2469866.7568935;9154.593930759
