Nummer;Totaal van;Jaar;Soort verzoek;Antwoord;Land van aanvraag;Aantal antwoorden
1;Jaar;2021;*Alle*;*Alle*;*Alle*;1650
2;Jaar, Soort verzoek;2021;LP;*Alle*;*Alle*;1110
2;Jaar, Soort verzoek;2021;T&O;*Alle*;*Alle*;540
3;Jaar, Antwoord;2021;*Alle*;Nationaliteit bevestigd;*Alle*;820
3;Jaar, Antwoord;2021;*Alle*;Nationaliteit niet bevestigd;*Alle*;120
3;Jaar, Antwoord;2021;*Alle*;Verzoek ingetrokken door DT&V;*Alle*;720
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Afghanistan;60
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Albanië;70
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Algerije;80
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Angola;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Armenië;40
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Azerbeidzjan;30
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Bangladesh;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Belarus;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Bondsrepubliek Duitsland;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Bosnië-Herzegovina;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Brazilië;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;China;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Democratische Republiek Congo;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Egypte;40
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Ethiopië;20
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Filipijnen;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Gambia;40
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Georgië;50
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Ghana;30
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Guinee;30
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;India;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Irak;30
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Iran;110
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Ivoorkust;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Jordanië;20
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Kosovo;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Letland;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Libanon;30
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Liberia;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Libië;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Litouwen;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Mali;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Marokko;30
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Moldavië;30
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Myanmar;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Nigeria;180
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Oekraïne;20
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Pakistan;40
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Palestijnse autoriteit;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Polen;130
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Republiek Noord-Macedonië;30
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Roemenië;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Rusland;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Senegal;20
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Servië;30
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Sierra Leone;30
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Soedan;20
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Sri Lanka;10
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Suriname;40
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Tunesië;50
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Turkije;20
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Uganda;20
4;Jaar, Land van aanvraag;2021;*Alle*;*Alle*;Vietnam;20
5;Jaar, Soort verzoek, Antwoord;2021;LP;Nationaliteit bevestigd;*Alle*;340
5;Jaar, Soort verzoek, Antwoord;2021;LP;Nationaliteit niet bevestigd;*Alle*;80
5;Jaar, Soort verzoek, Antwoord;2021;LP;Verzoek ingetrokken door DT&V;*Alle*;690
5;Jaar, Soort verzoek, Antwoord;2021;T&O;Nationaliteit bevestigd;*Alle*;480
5;Jaar, Soort verzoek, Antwoord;2021;T&O;Nationaliteit niet bevestigd;*Alle*;40
5;Jaar, Soort verzoek, Antwoord;2021;T&O;Verzoek ingetrokken door DT&V;*Alle*;30
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Afghanistan;60
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Algerije;80
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Angola;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Bangladesh;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Bondsrepubliek Duitsland;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Brazilië;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;China;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Democratische Republiek Congo;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Egypte;40
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Ethiopië;20
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Filipijnen;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Gambia;40
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Ghana;30
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Guinee;30
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;India;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Irak;30
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Iran;110
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Ivoorkust;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Jordanië;20
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Letland;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Libanon;30
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Liberia;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Libië;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Litouwen;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Mali;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Marokko;30
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Myanmar;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Nigeria;180
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Palestijnse autoriteit;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Roemenië;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Senegal;20
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Sierra Leone;30
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Soedan;20
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Suriname;40
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Tunesië;50
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Uganda;20
6;Jaar, Soort verzoek, Land van aanvraag;2021;LP;*Alle*;Vietnam;20
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Albanië;70
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Armenië;40
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Azerbeidzjan;30
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Belarus;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Bosnië-Herzegovina;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Georgië;50
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Kosovo;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Moldavië;30
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Oekraïne;20
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Pakistan;40
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Polen;130
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Republiek Noord-Macedonië;30
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Rusland;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Servië;30
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Sri Lanka;10
6;Jaar, Soort verzoek, Land van aanvraag;2021;T&O;*Alle*;Turkije;20
7;Jaar, Antwoord, Land van aanvraag;2021;*Alle*;Nationaliteit bevestigd;Afghanistan;10
7;Jaar, Antwoord, Land van aanvraag;2021;*Alle*;Nationaliteit bevestigd;Albanië;70
7;Jaar, Antwoord, Land van aanvraag;2021;*Alle*;Nationaliteit bevestigd;Armenië;40
7;Jaar, Antwoord, Land van aanvraag;2021;*Alle*;Nationaliteit bevestigd;Azerbeidzjan;30
7;Jaar, Antwoord, Land van aanvraag;2021;*Alle*;Nationaliteit bevestigd;Bangladesh;10
7;Jaar, Antwoord, Land van aanvraag;2021;*Alle*;Nationaliteit bevestigd;Bondsrepubliek Duitsland;10
7;Jaar, Antwoord, Land van aanvraag;2021;*Alle*;Nationaliteit bevestigd;Bosnië-Herzegovina;10
7;Jaar, Antwoord, Land van aanvraag;2021;*Alle*;Nationaliteit bevestigd;China;10
7;Jaar, Antwoord, Land van aanvraag;2021;*Alle*;Nationaliteit bevestigd;Egypte;20
7;Jaar, Antwoord, Land van aanvraag;2021;*Alle*;Nationaliteit bevestigd;Georgië;50
7;Jaar, Antwoord, Land van aanvraag;2021;*Alle*;Nationaliteit bevestigd;Ghana;10
7;Jaar, Antwoord, Land van aanvraag;2021;*Alle*;Nationaliteit bevestigd;India;10
7;Jaar, Antwoord, Land van aanvraag;2021;*Alle*;Nationaliteit bevestigd;Iran;10
