AreaManagerId,AreaId,StartDateAreaRegulation,RegulationId,EndDateAreaRegulation
402,S_NAARD,20130402150309,REG18SEMMA,29991231235959
2449,202_ZHRS,20131107081725,202_ZHRSDK,29991231235959
141,141_ZWANEN,20130919105755,141_ZWANEN,20131017235959
796,010201,20111027152051,REG01,20131130000000
352,PSZ3,20121005153746,REG01,29991231235959
153,153_STAT,20131223160804,153_STAT,29991231235959
164,4B001,20130109093250,REG13,20140101000000
2459,173_DRIE,20131112083444,173_DRIE,29991231235959
796,010202,20131201000000,KEUZE09,20140131000000
321,321_ACHTER,20210331104128,TER02,29991231235959
717,VRP_4318,20130426115332,REGELING7,20131101000000
363,T16A,20050101000000,BP16_D0919,29991231235959
193,193_HEDON,20131101000000,193_HEDON,29991231235959
344,7300,20130522114234,REG03A,29991231235959
193,193_RIGA,20131101000000,193_RIGADK,29991231235959
114,VAK12,20120427162936,REG05,20140721000000
717,VRP_4315,20130426115106,REGELING7,20131101000000
717,VRP_4318,20130426115311,REGELING3,20131101000000
164,5B001,20120214090120,REG12,20121227141728
2460,1926_KEI,20131113084025,1926_KEIDK,29991231235959
90,KNW-003,20201221000000,VREG01,29991231235959
612,612_CPVHDK,20131010100632,612_CPVHVH,20131011235959
34,34_P10,20140101000000,34_STADAK,29991231235959
995,995_NERI,20131009102833,995_NERI,29991231235959
363,T11A,20050101000000,BP11_D24H,29991231235959
301,IJSSELKA,20130128150259,REG02,29991231235959
363,ZB07,20050101000000,VERGUNNING,29991231235959
166,980D,20120511112840,REG02,20140101000000
1949,GEBIED_E,20180101000000,VERG_24_7,29991231235959
363,BA01A_U01,20140131110139,VERGUNNING,29991231235959
363,BL01,20120607150617,VERGUNNING,29991231235959
994,OPB26,20120525091206,REG11,20120919000000
363,WP60C,20050101000000,VERGUNNING,29991231235959
344,10100,20111123090827,REG03,20130425000000
344,V6300,20130131135615,VGEB03,29991231235959
513,513_STAT,20140801100508,513_STAT,29991231235959
344,8100,20130522114518,REG02B,29991231235959
344,8200,20130522114555,REG02A,29991231235959
362,1VWEST,20210412000000,362_VERG1,29991231235959
928,BPV11,20120621134758,REG01,20140101000000
90,VKNOB01,20201221000000,VREG01,29991231235959
1900,1900_OPHF,20140630115620,1900_OPHWW,20140701092535
2460,363_GELD,20131112114522,363_GELD,29991231235959
166,981E,20120511113049,REG02,20140101000000
537,KON-WEG,20210415000000,KWREG05,29991231235959
2460,363_GEUZ,20131112120533,363_GEUZDK,29991231235959
363,ZD04C_U01,20120309144442,VERGUNNING,29991231235959
301,ROODSPLEIN,20131119103942,DAG01,29991231235959
164,5B001,20121227141832,REG08,20130101000000
402,BS_A_VIT,20130402131002,REG13,29991231235959
856,856_BRAPL,20131008110544,856_BRAPL,29991231235959
957,957_MSHA,20131018094019,957_MSHA,29991231235959
193,193_KAMP,20131101000000,193_KAMP,29991231235959
994,OPB24,20130702104239,REG10,29991231235959
164,3A001,20120210154509,REG04,20140101000000
363,T16E,20121001000000,BP16_D0921,29991231235959
363,OZ31-03_U2,20050101000000,VERGUNNING,29991231235959
164,7B002,20120210154657,REG03,20130101000000
361,BEW_F,20201204160951,VERGUN1,29991231235959
34,34_URCA,20140101000000,34_BUIT,29991231235959
166,9810,20120511112855,REG02,20140101000000
355,355_JAGER,20131017102054,355_JAGER,20131018000000
2062,268_DUK,20131105115953,268_DUKDK,29991231235959
202,BC15,20120511110449,REG02,20140101235959
166,9810,20120511114036,AVOND01,20140101000000
505,SEC_AGU_PV,20170509172004,VP01,20170510000000
642,SECTOR4,20120924092916,REG04,20140414161622
394,4491,20130626000000,SHL,29991231235959
995,995_ZILV,20131009104651,995_ZILVDK,29991231235959
796,010202,20140202000000,REG03,20140227062737
503,503_GEBH,20131204101142,503_GEBH,29991231235959
717,VD_WW,20200528084513,V_REG02,20210125000000
363,BL01A_U02,20120607150701,VERGUNNING,29991231235959
2062,34_HOSP,20160315000000,34_HOSPAK,20171016235959
505,ZONE_1VH,20130314182825,BP_7813,29991231235959
2449,106_TORL,20131107091814,106_TORLDK,29991231235959
392,392_KAMP,20130926153250,392_KAMP,29991231235959
193,193_RIGA,20131101000000,193_RIGA,29991231235959
2062,34_STAD,20160315165751,34_STAD,20171016235959
855,855_BAST,20131017162420,855_BAST,20131018000000
9999,NEDERLAND,20000101000000,1,29991231235959
2459,363_ANTA,20131111105132,363_ANTA,29991231235959
363,T14A,20050101000000,BP14_D0924,29991231235959
362,15B,20190307000000,362_BEZOEK,20210412000000
268,P7,20140101000000,REG01,29991231235959
402,7,20120224095809,REG07,20130401235959
642,SECTOR1,20120924092540,REG01,20140414161511
58,LP5,20120906113530,REG07,20140626235959
344,B7100,20130426140504,REG03A,20130522235959
717,5,20121017095146,REG02,20121031000000
2462,375_RODE,20131114095257,375_RODE,29991231235959
363,GRV017YOE,20140301000000,GAR,29991231235959
2449,106_NEPT,20131107091342,106_NEPTDK,29991231235959
74,74_GEER,20201216113745,74_GEER,29991231235959
717,DMB_4305,20130426113355,REGELING1,20131101000000
2062,34_LEER,20160315000000,34_LEERDK,20171016235959
2062,34_CUBA,20160315000000,34_CUBADK,20171016235959
2062,34_BROO,20160315000000,34_BROODK,20171016235959
2062,34_REGI,20160315000000,34_REGIAK,20171016235959
363,T13A,20050101000000,BP13_Z1224,29991231235959
575,575_WANT,20131024143912,575_WANTDK,29991231235959
867,867_TAX,20210226104744,REGGAR02,29991231235959
166,97C1,20120511112816,REG02,20140101000000
2459,518_MALI,20131111135728,518_MALIDK,29991231235959
518,32C,20170505092820,V000,20170601000000
2462,796_JBZT,20131114132807,796_JBZTDK,29991231235959
164,12001,20130101000000,REG01,20140101000000
362,GPV,20210412000000,362_VERG6,29991231235959
153,010101,20110101010000,REG01,29991231235959
2459,363_HEIN,20131111115941,363_HEIN,29991231235959
794,"7,11",20120328144749,DAG01,29991231235959
166,52DF,20120511131327,DAG01,20140101235959
394,4459,20131006000000,HFD_ZONEC,29991231235959
344,V3100,20130131135243,VGEB02,29991231235959
301,ZAADMARKT,20130128132020,REG03,29991231235959
984,3A,20121115101726,REG03,29991231235959
518,T03F,20151201000000,R03,20170503235959
606,7796,20210320000000,SECTEBEZ,29991231235959
363,T12A,20050101000000,BP12_D0919,29991231235959
344,12200,20130522111127,REG03A,29991231235959
717,KML_4323,20130426114419,REGELING3,20131101000000
1883,ELISABETH,20190901000000,REG10,29991231235959
518,T02A,20151201000000,R03,20170503000000
1783,1783_STOK2,20131024113551,1783_STOK2,29991231235959
90,KNW-001,20201221000000,VREG01,29991231235959
344,4600,20111122140629,REG02,20130426150726
867,867_UNNAPL,20210226104737,REGGARDK01,29991231235959
90,KZW-001,20201221000000,VREG01,29991231235959
518,03D,20170505092818,V000,20170601000000
362,16V,20210412000000,362_VERG3,29991231235959
2449,14_PROV,20130916143112,DAGK22E,20140901000000
344,B8100,20130426141402,REG02,20130522235959
518,03C,20170505092818,V000,20170601000000
1916,8,20120321145701,REG09,29991231235959
717,30,20121017100333,REG06,20121031000000
344,B5100,20130426141631,REG02,20130522235959
363,GRV010BP,20131201000000,GAR,29991231235959
518,T07A,20150918104623,R04,20170503235959
362,BEWOOST,20210412000000,362_VERG1,29991231235959
355,355_REMISE,20130927154127,355_RENDK,29991231235959
717,ZONE1VEE,20210309000000,VERG,29991231235959
717,WOONWERK,20210309125311,VERG1,29991231235959
439,CENTR_HOOG,20131125162545,REG02,29991231235959
58,LP3,20120704113951,REG02,20140626235959
405,405_21503,20140623000000,405_BOOM,20140624000000
537,537_PRIN,20131004115949,537_PRIN,29991231235959
262,1,20120220135953,REG01,20121231000000
166,9875,20120511130436,DAG01,20120726123716
363,T16A,20050101000000,BP16_D0924,29991231235959
166,52E8,20120726142727,REG02,20140101235959
344,8100,20111122141213,REG02,20130426151415
503,503_GAST,20140101000000,503_GAST,29991231235959
2459,363_HEIN,20131111115954,363_HEINDK,29991231235959
363,ZB69,20050101000000,VERGUNNING,29991231235959
405,405_21514,20140630135150,21514WEP,29991231235959
388,A1,20120606122223,REG01,29991231000000
268,268_KEIZK,20131002144115,268_KEIZK,29991231235959
620,PSURS_01,20120220150053,REG03,29991231235959
717,V_VEER_HTL,20200526112558,V_REG01,20210125000000
58,LP10,20120906113357,REG05,20130701235959
281,HASSV_BD,20200101000000,VERG01,29991231235959
1900,1900_OOSD,20131025094237,1900_OOSDK,20140101000000
518,03C,20151201000000,V000,20170503235959
402,SCHIL,20130328104042,REG02,29991231235959
363,T14B_U02,20050101000000,BP10C4_U02,20120201000000
2460,363_WLPL,20131112141230,363_WLPLDK,29991231235959
717,RVVDAG,20210309124929,VERG1,29991231235959
1916,1916_P4+3,20210318000000,1916_P4,20210407235959
2460,762_WOLF,20131112143443,762_WOLFDK,29991231235959
439,CENTR_LAAG,20131125155715,DAG01,29991231235959
599,599_HOOGPR,20140101000000,599_PR,29991231235959
362,33V,20210412000000,362_VERG1,29991231235959
344,B4100,20130426141347,REG02,20130522235959
344,9100,20111122140738,REG01,20130426143340
193,193_HEDON,20131101000000,193_HEDODK,29991231235959
518,T01B,20151201000000,R03,20170503000000
717,ZONE4DOM,20210309000000,VERG,29991231235959
164,5D001,20130101000000,DAG03,20140101000000
216,216_LMEE,20131022141146,216_LMEEDK,29991231235959
353,PODIUMWEG,20130125115620,REG02,20140331000000
344,7200,20111123121119,REG03A,20130426150406
2062,772_MATHIL,20130919142701,772_MATHIL,29991231235959
441,441_BLAUW,20131023105010,441_BLAUW,29991231235959
344,6300,20111123120846,REG03A,20130426152308
363,OZ30-05_U1,20050101000000,VERGUNNING,29991231235959
2062,637_ORFSCH,20131024123141,637_ORFSCH,29991231235959
363,T16,20050101000000,BP16A,29991231235959
1525,BZ1,20121016113252,REG01,29991231235959
344,6100,20111118134012,REG03,20130426152210
166,52D5,20120511121749,REG05,20120726122735
363,T16C_U01,20050101000000,BP10C6_U01,29991231235959
363,T12B_U01,20111003090614,BP10C2_U03,29991231235959
243,243_P10,20130930112042,243_P10FD,20131008144645
796,010103,20140201000000,KEUZE08,20140202000000
717,1,20121017095019,DAG01,20121031000000
344,14100,20111123121433,REG03A,20130426150148
344,14100,20130522111722,REG03A,29991231235959
344,B6200,20130426135802,REG03,20130522235959
1783,1783_GEEST,20131024113209,1783_GEEST,29991231235959
363,GRV002KD,20131001000000,GAR,29991231235959
363,WH82X,20050101000000,VERGUNNING,29991231235959
363,CE01,20050101000000,VERGUNNING,29991231235959
14,KORREWEG,20131203091146,REG01,20131204235959
2449,344_SPRI,20131108102813,344_SPRIDK,29991231235959
762,762_KERK,20140328165623,762_KERKDK,29991231235959
772,612AUTOFRE,20210304093204,REG18,29991231235959
505,ZONE_1MV,20130314180341,MV_7811,29991231235959
90,PAR-DALL01,20201217000000,VREG04,29991231235959
193,193_DIEW,20131101000000,193_DIEW,29991231235959
344,5200,20111123120330,REG02A,20130426151010
599,599_CAPEL,20140101000000,599_PR,29991231235959
518,30S,20170505092819,V000,29991231235959
363,WM57,20050101000000,VERGUNNING,29991231235959
479,ZNDDAG,20130514201258,ZNDDAG,20130517235959
957,957_CWI,20131018093938,957_CWIDK,29991231235959
453,9254,20130914000000,GEENREG,20140415000000
718,718_SCHELD,20131002142740,718_SCHE,29991231235959
424,"5,6",20120413084239,DAG02,20130101000000
344,B8200,20130426141515,REG02,20130522235959
518,T02B,20151217132538,R03,20170503000000
518,07B,20151201000000,V000,20170503235959
453,9254,20210415000000,REG05,20210915000000
518,85B,20170418102624,V000,29991231235959
518,90B,20170418134509,V000,29991231235959
363,T14C,20050101000000,BP14C,29991231235959
518,03D,20151201000000,V000,20170503235959
363,T13A,20050101000000,BP13_D0924,29991231235959
1900,1900_STKL,20140630115746,1900_OPHWD,29991231235959
965,BZB60J,20120530145547,REG11,29991231235959
717,V_V_PAR,20200526000000,V_REG01,20200527000000
363,T11N,20140301000000,BP11_Z1224,29991231235959
717,VRE_4331,20130426114749,REGELING6,20131101000000
1900,1900_KHLN,20140630111931,1900_OPHW,29991231235959
402,S_EMMA,20130402145044,REG18SEMMA,20130821000000
363,GRV008PH,20131001000000,GAR,29991231235959
2062,537_ZEE,20131105111327,537_ZEEDK,29991231235959
74,84040,20130305161200,REG01,29991231235959
344,7600,20111123090737,REG03,20130426150232
2449,344_P6,20131108102244,344_P6,29991231235959
344,B4600,20130426141532,REG02A,20130522235959
363,T14A_H01,20050101000000,BP14_D0924,29991231235959
796,030301,20130108120623,REG10,20130108125704
718,718_FONTEY,20131002142821,718_FONT,29991231235959
717,VRP_4314,20130426114953,REGELING3,20131101000000
363,BL02,20120607150335,VERGUNNING,29991231235959
518,08B,20170505092819,V000,20170601000000
518,T22B,20210201000000,R66,29991231235959
363,OS75,20050101000000,VERGUNNING,29991231235959
505,ZONE1_MV,20130314141458,MV01_13,20130315000000
518,T01D,20151217114959,R03,20170503235959
518,T03C,20151202000000,R01,20170503235959
153,040102,20110101010000,REG01,20120101235959
599,599_KRAL,20140101000000,599_KRALDK,29991231235959
275,001,20120522100515,REG02,29991231235959
518,30S,20161207000000,V000,20170503235959
363,OW20_U09,20050101000000,VERGUNNING,29991231235959
518,02B,20151126155020,V000,20170503235959
221,221_PTMV,20201217121610,TER_00,29991231235959
606,0147,20210201000000,SECTORD_RB,20210202000000
796,BAZ2,20111027000000,REG_A1,20111028000000
363,T11A,20050101000000,BP11_D0924,29991231235959
90,VREI01,20201221000000,VREG01,29991231235959
106,A27,20130101000000,REG01,20130102000000
518,02C,20170505092817,V000,20170601000000
344,B1200,20130426135429,REG01A,20130522100556
344,B10100,20130426140133,REG03,20130522100325
518,T30D,20170425154340,R03,29991231235959
405,405_21511,20140623000000,405_STATDK,20140624000000
2062,345_TRIC,20140101000000,345_TRICDK,29991231235959
228,228_BERG,20131023155719,228_BERGST,29991231235959
281,Z6_ZORG,20200101000000,VERG01,29991231235959
216,216_BMST,20131022141630,216_BMST,29991231235959
965,BZB60C,20120530144616,REG08,29991231235959
479,ZD022,20130517120046,ZNDOVERIG2,29991231235959
392,392_APP,20130926155302,392_APP,29991231235959
344,B3300,20130426141026,REG02,20130522235959
717,32,20121106121652,REG05,20130423235959
796,10204,20140422113625,KEUZE09,20140501235959
363,T14A,20050101000000,BP14_D24H,29991231235959
518,03E,20151201000000,V000,20170503235959
758,B1_B2_B17,20201202000000,B1_B2_B16,29991231235959
363,SO35A_U03,20130222104853,VERGUNNING,20130223000000
518,01F,20170505092817,V000,20170601000000
363,T14B_U02,20120201000000,BP10C4_U12,29991231235959
340,340_PAARDE,20210330145811,340_TER01,29991231235959
642,SECTOR5,20120924093250,DAG01,20120925000000
177,POM1,20120502095947,REG05,20120503000000
614,2ESLAG,20210701000000,REG02,20211001000000
344,3200,20130522112443,REG02B,29991231235959
717,OOS4313,20210309124848,REG02,20211101000000
243,243_P9,20130930103511,243_P9DK,29991231235959
268,P7,20120522110852,REG01,20140101000000
363,T11N,20140301000000,BP11_A1924,29991231235959
1783,1783_WATER,20131024111512,1783_WATER,29991231235959
994,OPB13,20120525090225,REG05,29991231235959
203,ROZENHOF,20120905123735,DAG01,29991231235959
518,01U,20170505092817,V000,20170601000000
599,599_9,20131101000000,599_REG09,20140101235959
90,L4-8,20120808111832,REG05,20130625235959
268,P8,20120522111139,DAG01,20140101235959
518,03,20150330164738,V000,20170503235959
758,758_CHAS,20130926164118,758_CHASDK,29991231235959
34,34_FLORIDA,20140101000000,34_BUIT,29991231235959
388,A21,20120606122007,REG01,29991231000000
518,02A,20151101000000,V000,20170503235959
518,T08D,20170425143955,R03,29991231235959
794,"2,6",20120328141320,REG01,29991231235959
1900,1900_BOSP,20140101000000,1900_BOSP,20140701133412
202,BC11,20120511110553,REG02,20140101235959
518,90A,20170418134458,V000,29991231235959
405,405_21524,20140623000000,405_PELM,20140624000000
344,3100,20111123115600,REG02A,20130426145422
363,WP63,20050101000000,VERGUNNING,29991231235959
518,03F,20170505092818,V000,20170601000000
1916,6,20120321145622,REG07,29991231235959
1900,1900_RBKD,20140630112833,1900_CENT,20190901000000
1900,1900_MTST,20140630112208,1900_CENT,20190901000000
796,VS5BBA,20210209000000,VS24,29991231235959
377,STRAND,20130501000000,REG02,20130930000000
518,01E,20151222175532,V000,20170503235959
405,405_21519,20140630135307,21519KUIL,29991231235959
363,T14A_H01,20050101000000,BP14_D0919,29991231235959
373,EMZBD_C-D,20210101000000,VERG1_EMZ,29991231235959
642,SECTOR6,20120924113431,DAG02,20140414161652
717,DMB_4305,20130426113423,REGELING5,20131101000000
363,T12B_U06,20050101000000,BP12_A1924,29991231235959
453,9254,20210415000000,REG04,20210915000000
344,B7700,20130426140851,REG03A,20130522235959
518,T01C,20151201000000,R03,20170503000000
479,ZD012,20130517115757,ZNDEEN,29991231235959
203,TORENPLEIN,20120905121129,DAG02,29991231235959
717,BEWONER,20210309124201,VERG1,29991231235959
114,7,20120427154112,REG07,20140721000000
518,03E,20170505092818,V000,20170601000000
344,V2100,20130131135000,VGEB01,29991231235959
200,200_KONI,20131212145113,200_KONIBT,29991231235959
90,L4-4,20120808111618,REG05,20130625235959
599,599_NOORD,20140101000000,599_PR,29991231235959
200,200_KONI,20131212104159,200_KONI,29991231235959
2462,439_WATE,20131114114614,439_WATEDK,29991231235959
2449,141_ZGT,20131106151859,141_ZGT,29991231235959
150,AS,20121218150236,REG06,20140101000000
362,17V,20210412000000,362_VERG3,29991231235959
362,3B,20210412000000,362_BEZ2,29991231235959
2449,106_NEPT,20131107091320,106_NEPT,29991231235959
400,1A,20120822152810,REG01,29991231235959
166,6E71,20120511112457,REG03,20140101000000
363,OZ31-04,20050101000000,VERGUNNING,29991231235959
758,B1_B2_B16,20201202000000,B1_B2_B16,29991231235959
457,457_ACHT,20131017105637,457_ACHTDK,20210329235959
1684,5,20120301143434,REG01,29991231235959
518,03A,20170505092818,V000,20170601000000
794,"7,13",20120328143527,REG05,29991231235959
394,4458,20130701094213,HFD_BEUK,29991231235959
796,VS1A,20111027000000,VS24,29991231235959
612,612_CPVHDK,20131010101407,612CPVHDK,20131011000000
80,C,20130306131040,C,29991231235959
344,B14100,20130426135610,REG03A,20130522235959
344,7100,20130522114114,REG03A,29991231235959
203,VELUWHALZD,20120905123040,REG02,29991231235959
796,010103,20131201000000,KEUZE09,20140201000000
363,T13A,20050101000000,BP13_Z1221,29991231235959
518,32A,20170505092819,V000,20170601000000
994,OPB27,20130702110024,REG03,29991231235959
1949,GEBIED_D,20180101000000,VERG_24_7,29991231235959
363,T12C_U01,20050101000000,BP10C2_U03,29991231235959
363,ZD04A_U01,20120309141558,VERGUNNING,29991231235959
80,B1,20130306130943,B1,29991231235959
147,BLAUW,20120229160029,REG01,29991231235959
2449,363_IJDO,20140901000000,363_IJDODK,29991231235959
473,473_ZUID,20150513162000,473_ZUIDDD,20200730104041
518,01E,20170505092817,V000,20170601000000
363,T12C,20050101000000,BP12_D0921,29991231235959
344,V9200,20130522101708,VGEB01,29991231235959
377,STRAND,20140407000000,REG02,20141001000000
518,T01B,20170503000000,R45,29991231235959
363,ZD03B_U04,20120309141526,VERGUNNING,29991231235959
363,SV52,20050101000000,VERGUNNING,29991231235959
518,19B,20210202000000,V000,29991231235959
717,28,20121017100040,REG06,20121031000000
855,BEZ_ZW01,20210301000000,855_REG02,29991231235959
518,07,20150401142239,V000,20170515235959
363,ZB67A,20050101000000,VERGUNNING,29991231235959
166,52E8,20120511111706,REG01,20120726140558
193,193_DEUX,20131009092245,193_DEUXDK,29991231235959
301,ROODSPLEIN,20130128131911,REG01,29991231235959
2460,518_MAUR,20131112142240,518_MAUR,29991231235959
599,530,20200101000000,599_REG30,20210401000000
518,T01E,20170503000000,R39,29991231235959
2449,14_BIOSP,20130916150327,DAGK22E,20140901000000
1783,1783_VLUGT,20140401000000,1783_VLU,20141001000000
1684,4,20120301143424,REG02,29991231235959
301,HOUTWALPOL,20131119102549,DAG02,29991231235959
361,E,20100101000000,VERGUN1,29991231235959
216,216_KAHO,20131022141942,216_KAHO,29991231235959
363,T16E_U01,20121001000000,BP16E_U01,29991231235959
717,VD,20121017100935,DAG05,20121031000000
388,A17,20120606122105,REG01,29991231000000
590,A,20120307122752,REG01,29991231235959
796,VS3A,20210222130923,VS24,29991231235959
794,"7,8",20120328144106,DAG01,29991231235959
599,599_7,20131101000000,599_REG07,20140101235959
988,2I,20120417143837,REG03,20120530235959
503,503_GEBC,20140101000000,503_GEBCDK,29991231235959
363,GAR062PDM,20210201000000,GARKP,29991231235959
518,62V,20170414083601,V000,29991231235959
518,02C,20151101000000,V000,20170503235959
1783,1783_BEUK,20140401000000,1783_BEUK,20141001000000
363,T13B_U03,20050101000000,BP10C3_U02,20120201000000
164,3002,20120210154333,REG03,20130101000000
163,163_BLAUW,20131209151905,163_BLAUW,29991231235959
1729,1729_CENT,20131024104432,1729_CENT,29991231235959
344,B4100,20130426141402,REG02A,20130522235959
718,26,20210401000000,DAG07,20211101000000
344,14100,20130522111703,REG03,29991231235959
2449,344_P2,20131108095200,344_P2DK,29991231235959
518,T02D,20151201000000,R02,20170503235959
153,060101,20101001110000,REG01,29991231235959
340,340_BRAKKE,20210330145725,340_TER02,29991231235959
177,POM5,20120502100051,REG05,20120503000000
794,"7,14",20120328145112,DAG02,20120619000000
193,193_HANZE,20131101000000,193_HANDK,29991231235959
518,T07B,20150918103604,R32,20170503235959
153,080101,20110101010000,REG01,29991231235959
518,03,20170505092818,V000,20170601000000
363,T16B_U08,20050101000000,BP10C6_U02,29991231235959
362,33B,20190307000000,362_BEZOEK,20210412000000
193,193_STB,20131101000000,193_STB,29991231235959
2461,518_BAD,20131114144746,518_BADDK,29991231235959
363,T13B_U05,20050101000000,BP13_A1924,29991231235959
2449,14_BIOSP,20140901000000,14_BIOSPDK,29991231235959
794,"7,14",20120328143543,REG05,29991231235959
363,T10,20050101000000,BP10C,29991231235959
363,T17A,20050101000000,BP17_Z1219,29991231235959
344,7800,20140201000000,REG08,29991231235959
1783,1783_MOLEN,20140401000000,1783_MODK,20140601000000
388,A16,20120606122115,REG01,29991231000000
164,3001,20120309000000,REG03,20130101000000
599,599_HOOGZA,20140101000000,599_PR,29991231235959
599,599_1,20131101000000,599_REG01,20140101235959
193,193_CENTR,20131101000000,193_CENTR,29991231235959
344,B7600,20130426140759,REG03A,20130522235959
243,243_P19,20131017154644,243_P19DK,29991231235959
114,VAK7,20120427162541,REG05,20140721000000
355,355_SLOT1,20131017102349,355_SLOT1,20131018000000
355,355_PERRON,20201130112059,355_TER02,20210127235959
363,ZD04C,20120309144416,VERGUNNING,29991231235959
90,KZO-002,20201221000000,VREG01,29991231235959
794,"7,7",20120328144338,DAG02,20120619000000
90,OOS02,20130627090704,REG05,20130628000000
58,KP5,20120704113841,REG03,20140626235959
297,ZONE2,20121026132333,REG02,29991231235959
58,LP4,20120704114002,REG02,20140626235959
363,T14D,20050101000000,BP14D,29991231235959
717,ZONE2OOS,20210309000000,VERG,29991231235959
150,B2,20121218115125,REG09,20140101000000
928,BZ3,20120924142126,REG02,29991231235959
717,ZOU4342,20210701000000,REG05,20210901000000
1916,1B,20120321145215,REG02,29991231235959
758,758_CHAS,20130926164046,758_CHAS,29991231235959
243,P3,20170629134712,P3,20210210235959
363,BV87_U03,20050101000000,VERGUNNING,29991231235959
90,VMARKE01,20201221000000,VREG01,29991231235959
717,KML_4322,20130426114401,REGELING7,20131101000000
344,V7700,20130522120139,VGEB03,29991231235959
794,794_DOOR,20131002105702,794_DOOR,29991231235959
388,A23,20120606121856,REG01,29991231000000
166,9843,20120511114459,AVOND01,20140101000000
518,T07,20160919142506,R02,20170503235959
344,15100,20131101080323,REG05,29991231235959
405,405_21508,20140623000000,405_LAMB,20140624000000
363,T12C,20050101000000,BP12C,29991231235959
794,"4,2",20120328141452,REG01,20120329000000
2449,141_ZGT,20131106152015,141_ZGTDK,29991231235959
344,B1200,20130426140001,REG01B,20130522235959
2449,106_TRIA,20131107092354,106_TRIADK,29991231235959
58,LP6,20120704114030,REG02,20140626235959
518,62E,20170414083530,V000,29991231235959
164,3001,20120222090845,DAG03,20120405145641
