FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
schutsluis.1915,125749,486200,4276,Sluiscomplex Zeeburg,25G-010,25G-010-01,Sluis Zeebrug westelijke sluis,Sluis Zeeburg westelijke sluis,Schutsluis,Nat,HVWN,,,125.749,486.2,1890,25G-350-00,1217,n.v.t.,1217,,,POINT (125749 486200)
schutsluis.2594,135515,450868,4981,Zuidersluis,31H-006,31H-006-01,Zuidersluis,Zuidersluis in het Merwedekanaal,Schutsluis,Nat,HVWN,,,135.515,450.868,1937,31H-352-00,1676,RWS MN / MN District Zuid,1676,,,POINT (135515 450868)
schutsluis.2595,135811,451536,4982,Noordersluis,31H-007,31H-007-01,Noordersluis Kleine westelijke sluis,Noordersluis Kleine Westelijke sluis in het Merwedekanaal,Schutsluis,Nat,HVWN,,,135.811,451.536,1937,31H-351-00,1676,RWS MN / MN District Zuid,1676,,,POINT (135811 451536)
schutsluis.2596,135842,451567,4983,Noordersluis,31H-007,31H-007-02,Noordersluis Grote oostelijke sluis,Noordersluis Grote oostelijke sluis in het Merwedekanaal,Schutsluis,Nat,HVWN,,,135.842,451.567,1937,31H-351-00,1676,RWS MN / MN District Zuid,1676,,,POINT (135842 451567)
schutsluis.2597,134589,455821,4984,Muntsluis,31H-008,31H-008-02,2e Sluis Bewesten Utrecht (Muntsluis),2e Sluis Bewesten Utrecht (Muntsluis) in het Merwede kanaal,Schutsluis,Nat,HVWN,,,134.589,455.821,1906,31H-008-00,1676,RWS MN / MN District Zuid,1676,,,POINT (134589 455821)
schutsluis.2711,134085,454904,5100,Sluis bij Den Hommel,31H-354,31H-354-01,Sluis bij Den Hommel,Sluis bij Den Hommel in Leidsche Rijn oostzijde Amsterdam-Rijnkanaal,Schutsluis,Nat,HVWN,,,134.085,454.904,1937,31H-354-00,1676,RWS MN / MN District Zuid,1676,,,POINT (134085 454904)
schutsluis.2712,133709,456476,5101,"Gemaal, sluis en brug Vleutense Wetering",31H-356,31H-356-01,Sluis Vleutense Wetering (westzijde ARK),"Sluis in de Vleutense Wetering, westzijde Amsterdam-Rijnkanaal",Schutsluis,Nat,HVWN,,,133.709,456.476,1937,31H-356-00,1676,RWS MN / MN District Zuid,1676,,,POINT (133709 456476)
schutsluis.2715,134820,455520,5104,Sluisje Vleutense Wetering,31H-357,31H-357-01,Sluisje Vleutense Wetering (nabij Muntsluis),"Sluisje in de Vleutense Wetering, nabij Muntsluis",Schutsluis,Nat,HVWN,,,134.82,455.52,1886,31H-357-00,1676,RWS MN / MN District Zuid,1676,,,POINT (134820 455520)
schutsluis.2717,134902,455425,5106,Sluis en brug Oog en Al,31H-358,31H-358-01,Sluis Oog in Al,Sluis Oog in Al in de Leidsche Rijn,Schutsluis,Nat,HVWN,,,134.902,455.425,1889,31H-358-00,1676,RWS MN / MN District Zuid,1676,,,POINT (134902 455425)
schutsluis.2863,160799,474891,5253,Nijkerkersluis,32E-001,32E-001-01,Nijkerkersluis,Sluis tussen Nijkerkernauw - Nuldernauw,Schutsluis,Nat,HVWN,,,160.799,474.891,1962,32E-350-00,1675,RWS MN / MN District Noord,1675,,,POINT (160799 474891)
schutsluis.3012,213017,463916,5415,Sluiscomplex Eefde,33F-001,33F-001-01,Sluis Eefde,Zuidelijke sluis in het Twenthekanaal,Schutsluis,Nat,HVWN,,,213.017,463.916,1933,33F-350-00,1678,RWS ON / ON District Oost,1678,,,POINT (213017 463916)
schutsluis.3048,243142,473971,5451,Sluiscomplex Delden,34E-001,34E-001-01,Sluis Delden,Sluis in het Twenthekanaal,Schutsluis,Nat,HVWN,,,243.142,473.971,1933,34E-350-00,1678,RWS ON / ON District Oost,1678,,,POINT (243142 473971)
schutsluis.3065,251809,474061,5468,Sluiscomplex Hengelo,34F-001,34F-001-01,Sluis Hengelo,Sluis in het Twenthekanaal,Schutsluis,Nat,HVWN,,,251.809,474.061,1935,34F-350-00,1678,RWS ON / ON District Oost,1678,,,POINT (251809 474061)
schutsluis.3125,62091,426984,5529,Goereesesluis,37C-001,37C-001-01,Goereese sluis,Schutsluis tussen Buitenhaven en Binnenhaven,Schutsluis,Nat,HVWN,,,62.091,426.984,1960,37C-351-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (62091 426984)
schutsluis.3378,99382,436854,5807,Hollandsche IJssel,37H-001,37H-001-02,Algerasluis,Sluis in de Hollandsche IJssel,Schutsluis,Nat,HVWN,,,99.382,436.854,1958,37H-350-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (99382 436854)
schutsluis.3515,109996,446937,5945,Waaiersluis Gouda,38A-350,38A-350-01,Waaiersluis (schutsluis),Waaiersluis (schutsluis) in de Hollandsche IJssel,Schutsluis,Nat,HVWN,,,109.996,446.937,1856,38A-350-00,887,Waterschap/Waterschap,887,,,POINT (109996 446937)
schutsluis.3578,116350,426040,6009,Peulensluis,38D-350,38D-350-01,Peulensluis,Sluis in de Buiten Giessen (houten puntdeuren),Schutsluis,Nat,HVWN,,,116.35,426.04,1938,38D-350-00,887,Waterschap/Waterschap,887,,,POINT (116350 426040)
schutsluis.3586,137631,444946,6017,Hagestein,38F-001,38F-001-02,Sluis Hagestein,Sluis in de Lek,Schutsluis,Nat,HVWN,,,137.631,444.946,1959,38F-351-00,1680,RWS ON / ON District Zuid,1680,,,POINT (137631 444946)
schutsluis.3595,134797,446485,6026,Koninginnensluis,38F-006,38F-006-01,Koninginnensluis,Koninginnensluis in het Merwedekanaaal,Schutsluis,Nat,HVWN,,,134.797,446.485,1885,38F-355-00,1676,RWS MN / MN District Zuid,1676,,,POINT (134797 446485)
schutsluis.3657,135954,447333,6095,Prs. Beatrixsluis,38F-352,38F-352-01,Prinses Beatrixsluis (sluis 1),Midden Prinses Beatrixsluis in het Lekkanaal,Schutsluis,Nat,HVWN,,,135.954,447.333,1938,38F-352-00,1676,RWS MN / MN District Zuid,1676,,,POINT (135954 447333)
schutsluis.3658,135929,447341,6096,Prs. Beatrixsluis,38F-352,38F-352-02,Prinses Beatrixsluis (sluis 2),Westelijke Prinses Beatrixsluis in het Lekkanaal,Schutsluis,Nat,HVWN,,,135.929,447.341,1933,38F-352-00,1676,RWS MN / MN District Zuid,1676,,,POINT (135929 447341)
schutsluis.3660,134629,449318,6098,Doorslagsluis,38F-354,38F-354-01,Doorslagsluis,Doorslagsluis in de Doorslag,Schutsluis,Nat,HVWN,,,134.629,449.318,1853,38F-354-00,887,Waterschap/Waterschap,887,,,POINT (134629 449318)
schutsluis.3707,136507,432222,6145,Noorder en Zuiderlingesluis,38H-350,38H-350-01,Noordelijke Lingesluis,Sluis in de Linge,Schutsluis,Nat,HVWN,,,136.507,432.222,1862,38H-350-00,887,Waterschap/Waterschap,887,,,POINT (136507 432222)
schutsluis.3709,136467,432183,6147,Noorder en Zuiderlingesluis,38H-350,38H-350-03,Zuidelijke Lingesluis,Sluis in de Linge (puntdeuren en waaierdeuren),Schutsluis,Nat,HVWN,,,136.467,432.183,1809,38H-350-00,887,Waterschap/Waterschap,887,,,POINT (136467 432183)
schutsluis.3714,152969,440630,6152,Prs. Marijkesluis,39B-001,39B-001-01,Prs. Marijkesluis westelijke sluis,"Prinses Marijkesluis in het Amsterdam-Rijnkanaal, westelijke sluis",Schutsluis,Nat,HVWN,,,152.969,440.63,1937,39B-354-00,1676,RWS MN / MN District Zuid,1676,,,POINT (152969 440630)
schutsluis.3715,152985,440660,6153,Prs. Marijkesluis,39B-001,39B-001-02,Prs. Marijkesluis oostelijke sluis,"Prinses Marijkesluis in het Amsterdam-Rijnkanaal, oostelijke sluis (keersluis)",Schutsluis,Nat,HVWN,,,152.985,440.66,1937,39B-354-00,1676,RWS MN / MN District Zuid,1676,,,POINT (152985 440660)
schutsluis.3720,150388,442145,6158,Prs. Irenesluis,39B-002,39B-002-01,Prs. Irenesluis Duwvaartsluis (sluis 2),Prinses Irenesluis Duwvaartsluis in het Amsterdam-Rijnkanaal (sluis 2),Schutsluis,Nat,HVWN,,,150.388,442.145,1974,39B-352-00,1676,RWS MN / MN District Zuid,1676,,,POINT (150388 442145)
schutsluis.3721,150366,442083,6159,Prs. Irenesluis,39B-002,39B-002-02,Prs. Irenesluis Oude sluis (sluis 1),Prinses Irenesluis Oude sluis in het Amsterdam-Rijnkanaal (sluis 1),Schutsluis,Nat,HVWN,,,150.366,442.083,1937,39B-353-00,1676,RWS MN / MN District Zuid,1676,,,POINT (150366 442083)
schutsluis.3724,156499,443114,6162,Amerongen,39B-003,39B-003-01,Sluis Amerongen,Sluis in de Neder-rijn,Schutsluis,Nat,HVWN,,,156.499,443.114,1964,39B-351-00,1680,RWS ON / ON District Zuid,1680,,,POINT (156499 443114)
schutsluis.3768,159593,434770,6212,Pr. Bernhardsluis,39D-001,39D-001-01,Pr. Bernhardsluis Oude sluis (sluis 1),"Prins Bernhardsluis Oude sluis in het Amsterdam-Rijnkanaal, westelijke sluis (sluis 1)",Schutsluis,Nat,HVWN,,,159.593,434.77,1952,39D-350-00,1676,RWS MN / MN District Zuid,1676,,,POINT (159593 434770)
schutsluis.3769,159640,434792,6213,Pr. Bernhardsluis,39D-001,39D-001-02,Pr. Bernhardsluis Duwvaartsluis (sluis 2),"Prins Bernhardsluis Duwvaartsluis in het Amsterdam-Rijnkanaal, oostelijke sluis (sluis 2)",Schutsluis,Nat,HVWN,,,159.64,434.792,1973,39D-351-00,1676,RWS MN / MN District Zuid,1676,,,POINT (159640 434792)
schutsluis.3889,183700,442130,6337,Driel,40A-004,40A-004-01,Sluis Driel,Sluis in de Neder-rijn,Schutsluis,Nat,HVWN,,,183.7,442.13,1969,40A-351-00,1680,RWS ON / ON District Zuid,1680,,,POINT (183700 442130)
schutsluis.3971,184920,429520,6420,Sluiscomplex Weurt,40C-004,40C-004-01,Sluis Weurt west,Westelijke sluis Weurt in het Maas-Waalkanaal,Schutsluis,Nat,HVWN,,,184.92,429.52,1977,40C-350-00,1680,RWS ON / ON District Zuid,1680,,,POINT (184920 429520)
schutsluis.3972,185000,429520,6421,Sluiscomplex Weurt,40C-004,40C-004-02,Sluis Weurt oost,Oostelijke sluis Weurt in het Maas-Waalkanaal,Schutsluis,Nat,HVWN,,,185,429.52,1927,40C-351-00,1680,RWS ON / ON District Zuid,1680,,,POINT (185000 429520)
schutsluis.4056,37069,404680,6505,Oosterscheldekering,42D-001,42D-001-05,Roompotsluis,Sluis tussen de Noordland buitenhaven en binnenhaven,Schutsluis,Nat,HVWN,,,37.069,404.68,1982,42D-351-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (37069 404680)
schutsluis.4101,65590,409470,6551,Grevelingensluis,43C-001,43C-001-01,Grevelingensluis,Sluis in de Grevelingendam,Schutsluis,Nat,HVWN,,,65.59,409.47,1960,43C-350-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (65590 409470)
schutsluis.4103,70059,408830,6553,Krammersluizen,43C-002,43C-002-02,2e Duwvaartsluis (Noord),2e duwvaartsluis noord in de Philipsdam,Schutsluis,Nat,HVWN,,,70.059,408.83,1987,43C-351-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (70059 408830)
schutsluis.4109,70064,408740,6559,Krammersluizen,43C-002,43C-002-03,1e duwvaartsluis (Zuid),1e duwvaartsluis zuid in de Philipsdam,Schutsluis,Nat,HVWN,,,70.064,408.74,1987,43C-352-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (70064 408740)
schutsluis.4110,70162,409172,6560,Krammersluizen,43C-002,43C-002-04,1e Jachtensluis (Zuid),1e jachtensluis zuid in de Philipsdam,Schutsluis,Nat,HVWN,,,70.162,409.172,1987,43C-352-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (70162 409172)
schutsluis.4150,87430,411700,6605,Volkeraksluizen,43G-001,43G-001-01,Sluis 1,Oostelijke sluiskolk in de Volkerakdam (beroepsvaart),Schutsluis,Nat,HVWN,,,87.43,411.7,1964,43G-350-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (87430 411700)
schutsluis.4151,87388,411749,6606,Volkeraksluizen,43G-001,43G-001-02,Sluis 2,Middensluiskolk in de Volkerakdam (beroepsvaart),Schutsluis,Nat,HVWN,,,87.388,411.749,1964,43G-351-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (87388 411749)
schutsluis.4152,87330,411810,6607,Volkeraksluizen,43G-001,43G-001-03,Sluis 3,Westelijke sluiskolk in de Volkerakdam (beroepsvaart),Schutsluis,Nat,HVWN,,,87.33,411.81,1975,43G-352-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (87330 411810)
schutsluis.4154,86827,412161,6609,Volkeraksluizen,43G-001,43G-001-05,Jachtensluis sluizencomplex Volkerak,Jachtensluis in de Volkerakdam,Schutsluis,Nat,HVWN,,,86.827,412.161,1974,43G-354-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (86827 412161)
schutsluis.4240,119784,424089,6700,Biesboschsluis,44B-001,44B-001-01,Biesboschsluis,Sluis in het Steurgat (houten deuren),Schutsluis,Nat,HVWN,,,119.784,424.089,1953,44B-351-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (119784 424089)
schutsluis.4242,111880,421283,6702,Spieringsluis,44B-002,44B-002-01,Spieringsluis,Sluis in het Gat van den Hardenhoek (houten en kunststof deuren),Schutsluis,Nat,HVWN,,,111.88,421.283,1953,44B-350-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (111880 421283)
schutsluis.4244,111903,422858,6704,Ottersluis,44B-003,44B-003-01,Ottersluis,Sluis tussen het Wantij/Kikvorschkil en de Nieuwe Merwede,Schutsluis,Nat,HVWN,,,111.903,422.858,1863,44B-352-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (111903 422858)
schutsluis.4246,113280,424836,6706,Helsluis,44B-353,44B-353-01,Helsluis,Sluis in de Helsloot,Schutsluis,Nat,HVWN,,,113.28,424.836,1863,44B-353-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (113280 424836)
schutsluis.4289,116600,406740,6749,Marksluis,44D-001,44D-001-01,Marksluis,Marksluis in het Markkanaal,Schutsluis,Nat,HVWN,,,116.6,406.74,1968,44D-350-00,1682,RWS ZN / ZN District West,1682,,,POINT (116600 406740)
schutsluis.4291,117100,406250,6751,Sluis I,44D-002,44D-002-01,Sluis I,Sluis I in het Wilhelminakanaal,Schutsluis,Nat,HVWN,,,117.1,406.25,1968,44D-351-00,1682,RWS ZN / ZN District West,1682,,,POINT (117100 406250)
schutsluis.4342,131630,422900,6802,Wilhelminasluis,44F-002,44F-002-01,Wilhelminasluis,Sluis in de Afgedamde Maas (stalen waaierdeuren),Schutsluis,Nat,HVWN,,,131.63,422.9,1896,44F-350-00,1682,RWS ZN / ZN District West,1682,,,POINT (131630 422900)
schutsluis.4365,127603,400943,6825,Sluis II,44G-350,44G-350-01,Sluis II,Sluis II in het Wilhelminakanaal,Schutsluis,Nat,HVWN,,,127.603,400.943,1916,44G-350-00,1682,RWS ZN / ZN District West,1682,,,POINT (127603 400943)
schutsluis.4383,146135,415673,6843,Sluis Engelen,45A-001,45A-001-01,Sluis Engelen,Sluis Engelen in de Gekanaliseerde Dieze ,Schutsluis,Nat,HVWN,,,146.135,415.673,1898,45A-350-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (146135 415673)
schutsluis.4421,152941,423283,6885,Sluiscomplex St. Andries,45B-001,45B-001-01,Sluis St. Andries,Sluis St. Andries in het verbindingskanaal Maas-Waal,Schutsluis,Nat,HVWN,,,152.941,423.283,1934,45B-350-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (152941 423283)
schutsluis.4440,159614,424475,6906,Prinses Maxima sluizen,45B-351,45B-351-03,Sluis Lith noord (nieuw),Noordelijke sluis Lith in de Maas,Schutsluis,Nat,HVWN,,,159.614,424.475,1997,451-351-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (159614 424475)
schutsluis.4441,159570,424430,6907,Prinses Maxima sluizen,45B-351,45B-351-01,Sluis Lith zuid (oud),Zuidelijke sluis Lith in de Maas,Schutsluis,Nat,HVWN,,,159.57,424.43,1936,45B-351-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (159570 424430)
schutsluis.4480,150060,411080,6946,Sluis 0,45D-004,45D-004-01,Sluis 0,Schutsluis in de Zuid-Willemsvaart te ‘s-Hertogenbosch,Schutsluis,Nat,HVWN,,,150.06,411.08,1931,45D-351-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (150060 411080)
schutsluis.4504,179267,420087,6970,Sluis/stuwcomplex Grave,45F-001,45F-001-01,Sluis Grave noord (nieuw),Nieuwe sluis Grave in de Maas,Schutsluis,Nat,HVWN,,,179.267,420.087,1974,45F-350-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (179267 420087)
schutsluis.4555,164962,402241,7024,Sluis 4,45G-350,45G-350-01,Sluis 4,Sluis 4 in de Zuid-Willemsvaart,Schutsluis,Nat,HVWN,,,164.962,402.241,1931,45G-350-00,1217,n.v.t.,1217,,,POINT (164962 402241)
schutsluis.4556,158947,406639,7025,Sluis Schijndel,45G-352,45G-352-01,Sluis Schijndel,Sluis Schijndel in de Zuid-Willemsvaart,Schutsluis,Nat,HVWN,,,158.947,406.639,1990,45G-352-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (158947 406639)
schutsluis.4559,187030,420210,7028,Sluiscomplex Heumen,46A-001,46A-001-01,Sluis Heumen,Sluis Heumen in het Maas-Waalkanaal,Schutsluis,Nat,HVWN,,,187.03,420.21,1927,46A-350-00,1680,RWS ON / ON District Zuid,1680,,,POINT (187030 420210)
schutsluis.4617,196224,405947,7086,Sluis- en stuwcomplex Sambeek,46D-350,46D-350-01,Schutsluis Sambeek oost,Oostelijke schutsluis Sambeek in de Noordelijke Maas,Schutsluis,Nat,HVWN,,,196.224,405.947,1925,46D-350-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (196224 405947)
