FID,invent_oms,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
bebouwde_kommen_wegvak.11,WASSENAAR,,600944611,2022-06-01T00:00:00,0,18,060094461120220601,LTK0000475690,L,I,,"LINESTRING (88446.30050000176 461937.5144000016, 88450 461940, 88461 461948)"
bebouwde_kommen_wegvak.12,WASSENAAR,,600424901,2021-10-01T00:00:00,0,20,060042490120211001,LTK0000475690,R,I,,"LINESTRING (86612.63309999928 460129.14290000126, 86595.66750000045 460118.12519999966)"
bebouwde_kommen_wegvak.13,WASSENAAR,,600106930,2022-02-01T00:00:00,0,84,060010693020220201,LTK0000475690,R,I,,"LINESTRING (85889.76799999923 459355.4510000013, 85840.79100000113 459310.5210000016, 85829.48550000042 459297.45160000026)"
bebouwde_kommen_wegvak.14,WASSENAAR,,600106929,2022-02-01T00:00:00,0,816,060010692920220201,LTK0000475690,R,I,,"LINESTRING (86441.88300000131 459954.5769999996, 86398.41660000011 459913.21350000054, 86355.35269999877 459871.4343000017, 86341.1603000015 459857.3403000012, 86324.16600000113 459839.51619999856, 86310.92339999974 459824.52540000156, 86301.11160000041 459812.7322999984, 86288.6715000011 459797.0436999984, 86226.63379999995 459718.6132999994, 86152.49929999933 459624.250599999, 86140.00679999962 459608.6317999996, 86133.38980000094 459600.504900001, 86114.73000000045 459578.24020000175, 86101.6453000009 459563.1105000004, 86088.29769999906 459548.21440000087, 86068.5885999985 459527.16110000014, 86027.82019999996 459485.1821000017, 85999.73800000176 459456.66699999943, 85984.25140000135 459441.5881999992, 85969.7912000008 459427.7721000016, 85955.16550000012 459414.12999999896, 85940.39759999886 459400.6385000013, 85924.48099999875 459387.2950000018, 85889.76799999923 459355.4510000013)"
bebouwde_kommen_wegvak.15,WASSENAAR,,600424904,2021-10-01T00:00:00,0,143,060042490420211001,LTK0000475690,R,I,,"LINESTRING (86544.12090000138 460054.1785000004, 86490.94449999928 460002.8407000005, 86441.88300000131 459954.5769999996)"
bebouwde_kommen_wegvak.16,WASSENAAR,,600424903,2021-10-01T00:00:00,0,74,060042490320211001,LTK0000475690,R,I,,"LINESTRING (86595.2050999999 460108.2254000008, 86587.17029999942 460098.7558999993, 86573.8489000015 460083.8627999984, 86557.68549999967 460067.31439999864, 86544.12090000138 460054.1785000004)"
bebouwde_kommen_wegvak.17,WASSENAAR,,600424894,2021-10-01T00:00:00,0,27,060042489420211001,LTK0000475690,R,I,,"LINESTRING (86612.63309999928 460129.14290000126, 86595.2050999999 460108.2254000008)"
bebouwde_kommen_wegvak.18,WASSENAAR,,600955342,2022-06-01T00:00:00,0,482,060095534220220601,LTK0000475690,R,I,,"LINESTRING (86923.65179999918 460497.0410999991, 86852.6614000015 460416.21389999986, 86813.29520000145 460370.9323000014, 86790.2388000004 460343.58260000125, 86612.63309999928 460129.14290000126)"
bebouwde_kommen_wegvak.19,WASSENAAR,,600955343,2022-06-01T00:00:00,0,213,060095534320220601,LTK0000475690,R,I,,"LINESTRING (87064.29919999838 460657.21609999985, 87033.93679999933 460622.60770000145, 86923.65179999918 460497.0410999991)"
bebouwde_kommen_wegvak.20,WASSENAAR,,600955344,2022-06-01T00:00:00,0,988,060095534420220601,LTK0000475690,R,I,,"LINESTRING (87721.4525000006 461394.58309999853, 87685.24010000005 461359.7619000003, 87671.22769999877 461345.49650000036, 87657.43230000138 461331.0144999996, 87642.85830000043 461315.1286999993, 87616.15569999814 461285.3420000002, 87523.5335999988 461180.36019999906, 87418.66169999912 461061.1345999986, 87064.29919999838 460657.21609999985)"
bebouwde_kommen_wegvak.21,WASSENAAR,,600480211,2022-02-01T00:00:00,0,116,060048021120220201,LTK0000475690,R,I,,"LINESTRING (87808.83049999923 461471.3627999984, 87795.11100000143 461459.66490000114, 87790.16600000113 461455.3429999985, 87721.4525000006 461394.58309999853)"
bebouwde_kommen_wegvak.22,WASSENAAR,,600480210,2022-02-01T00:00:00,0,87,060048021020220201,LTK0000475690,R,I,,"LINESTRING (87874.84259999916 461527.64770000055, 87808.83049999923 461471.3627999984)"
bebouwde_kommen_wegvak.23,WASSENAAR,,600106935,2022-02-01T00:00:00,0,637,060010693520220201,LTK0000475690,R,I,,"LINESTRING (88381.68699999899 461913.0179999992, 88347 461886, 88332.47399999946 461874.941300001, 88237.9215000011 461801.0540000014, 88045.99179999903 461652.2879000008, 88030.0524000004 461640.20749999955, 88013.92799999937 461628.37249999866, 87966.95050000027 461595.41120000184, 87921.68910000101 461563.192400001, 87874.84259999916 461527.64770000055)"
bebouwde_kommen_wegvak.24,WASSENAAR,,600105088,2022-02-01T00:00:00,0,82,060010508820220201,LTK0000475690,R,I,,"LINESTRING (88448.43879999965 461961.0373999998, 88413.26990000159 461936.9699999988, 88381.68699999899 461913.0179999992)"
bebouwde_kommen_wegvak.25,WASSENAAR,,600424868,2022-02-01T00:00:00,1736,2007,060042486820220201,LTK0000475690,R,I,,"LINESTRING (88677.3825000003 462105.2969999984, 88646.19460000098 462085.51850000024, 88526.92300000042 462012.20899999887, 88509.99179999903 462001.5610000007, 88492.66459999979 461990.39930000156, 88448.43879999965 461961.0373999998)"
bebouwde_kommen_wegvak.26,GRONINGEN,,474563007,2022-11-01T00:00:00,0,108,047456300720221101,LTK0000491558,R,I,,"LINESTRING (237057.21200000122 581896.0579999983, 237095.26300000027 581882.8720000014, 237120.12799999863 581871.7580000013, 237155.91899999976 581853.1090000011, 237156.03290000185 581853.0362999998)"
bebouwde_kommen_wegvak.27,GRONINGEN,,473563021,2022-11-01T00:00:00,0,71,047356302120221101,LTK0000491558,R,I,,"LINESTRING (236988.64499999955 581915.8370000012, 237014.45199999958 581907.3599999994, 237034.7960000001 581901.8969999999, 237057.21200000122 581896.0579999983)"
bebouwde_kommen_wegvak.28,GRONINGEN,,600987408,2022-11-01T00:00:00,368,641,060098740820221101,LTK0000491542,R,I,,"LINESTRING (232561.98360000178 579742.5702, 232569.92029999942 579745.3385000005, 232575.24120000005 579747.4395000003, 232579.81810000166 579749.2820999995, 232586.81230000034 579752.308699999, 232588.1075000018 579752.8836999983, 232593.14319999889 579755.2468999997, 232597.43340000138 579757.3031000011, 232602.60269999877 579759.9574999996, 232606.15900000185 579761.8559999987, 232636.56769999862 579779.2892999984, 232641.40159999952 579782.0949999988, 232660.3295999989 579793.0753999986, 232668.74549999833 579797.9552999996, 232675.92590000108 579802.1187999994, 232686.04140000045 579807.9842000008, 232694.29879999906 579812.7721999995, 232719.66409999877 579827.4802000001, 232727.32919999957 579831.9255999997, 232801.18389999866 579873.4039999992)"
bebouwde_kommen_wegvak.29,GRONINGEN,,600951083,2022-06-01T00:00:00,0,8,060095108320220601,LTK0000491539,R,I,,"LINESTRING (232462.3984999992 579670.2712999992, 232469.16200000048 579673.8049999997)"
bebouwde_kommen_wegvak.30,GRONINGEN,,600951084,2022-06-01T00:00:00,0,28,060095108420220601,LTK0000491539,R,I,,"LINESTRING (232437.24599999934 579657.129999999, 232462.3984999992 579670.2712999992)"
bebouwde_kommen_wegvak.31,GRONINGEN,,600987405,2022-11-01T00:00:00,252,270,060098740520221101,LTK0000491539,R,I,,"LINESTRING (232421.1074000001 579648.3005999997, 232437.24599999934 579657.129999999)"
bebouwde_kommen_wegvak.32,GRONINGEN,,600151903,2022-11-01T00:00:00,76,547,060015190320221101,LTK0000491562,L,I,,"LINESTRING (237462.77809999883 581548.7633999996, 237460.07299999893 581573.675999999, 237461.97899999842 581599.2089999989, 237466.55200000107 581623.2190000005, 237478.55700000003 581656.5650000013, 237494.18200000003 581689.3399999999, 237502.18499999866 581711.443, 237505.8049999997 581730.6889999993, 237505.8049999997 581747.4569999985, 237502.75699999928 581763.4640000015, 237496.65900000185 581780.6130000018, 237481.7960000001 581800.4299999997, 237470.74399999902 581810.3390000015, 237453.21400000155 581821.7719999999, 237410.72100000083 581838.3500000015, 237335.64400000125 581861.9780000001, 237300.01099999994 581870.5529999994, 237291.60570000112 581872.2732999995)"
bebouwde_kommen_wegvak.33,GRONINGEN,,600151904,2022-11-01T00:00:00,321,448,060015190420221101,LTK0000491608,L,I,,"LINESTRING (237355.11609999835 581670.2292999998, 237292.21799999848 581781.0610000007)"
bebouwde_kommen_wegvak.34,GRONINGEN,,600151905,2022-11-01T00:00:00,0,117,060015190520221101,LTK0000491608,L,I,,"LINESTRING (237292.21799999848 581781.0610000007, 237238.49300000072 581884.6009999998)"
bebouwde_kommen_wegvak.59,GRONINGEN,,467560091,2023-01-01T00:00:00,0,73,046756009120230101,LTK0000491599,R,I,,"LINESTRING (233716.72399999946 580150.9488999993, 233781.2349999994 580116.6336000003)"
bebouwde_kommen_wegvak.35,GRONINGEN,,600973173,2022-11-01T00:00:00,0,456,060097317320221101,LTK0000491599,R,I,,"LINESTRING (236555.9343000017 581799.9721999988, 236572.8542000018 581808.5736999996, 236590.83480000123 581817.3026, 236608.99579999968 581825.6807000004, 236645.62519999966 581841.7599, 236727.4637000002 581876.6482000016, 236747.54100000113 581884.8880999982, 236766.27439999953 581892.0073000006, 236785.2232999988 581898.4061999992, 236803.04149999842 581903.5676000006, 236822.51680000126 581908.4351000004, 236842.10819999874 581912.4578000009, 236847.46400000155 581913.3993999995, 236867.39609999955 581916.3797000013, 236887.28979999945 581918.5331999995, 236907.246199999 581919.8669999987, 236924.2190000005 581920.3181999996, 236944.3359999992 581920.0535000004, 236969.58909999952 581918.6119000018, 236988.64499999955 581915.8370000012)"
bebouwde_kommen_wegvak.36,GRONINGEN,,600973172,2022-11-01T00:00:00,0,97,060097317220221101,LTK0000491599,R,I,,"LINESTRING (236472.6213000007 581750.5560000017, 236506.37189999968 581772.0274999999, 236520.9178000018 581780.614599999, 236538.3040000014 581790.5229000002, 236555.9343000017 581799.9721999988)"
bebouwde_kommen_wegvak.37,GRONINGEN,,600973162,2022-11-01T00:00:00,0,167,060097316220221101,LTK0000491599,R,I,,"LINESTRING (236336.65340000018 581653.2969000004, 236338.45600000024 581654.5980999991, 236381.50930000097 581686.2993000001, 236411.53009999916 581708.0256000012, 236444.1638999991 581731.1325000003, 236472.6213000007 581750.5560000017)"
bebouwde_kommen_wegvak.38,GRONINGEN,,600973161,2022-11-01T00:00:00,0,939,060097316120221101,LTK0000491599,R,I,,"LINESTRING (235461.32719999924 581337.1552999988, 235495.19440000132 581358.4930999987, 235516.0287999995 581369.1559999995, 235534.27820000052 581377.0921999998, 235553.02120000124 581384.0733000003, 235562.3396999985 581387.1294, 235581.5271999985 581392.5876000002, 235597.66899999976 581396.1851999983, 235617.37570000067 581399.4367000014, 235637.26509999856 581401.7485999987, 235685.34259999916 581405.7261999995, 235705.29930000007 581408.1983000003, 235724.9470999986 581411.9626000002, 235741.4189000018 581415.7608000003, 235760.7787999995 581421.2452999987, 235804.42529999837 581435.5975000001, 236116.44359999895 581539.8772, 236135.3625999987 581546.3632999994, 236154.1838000007 581553.1356999986, 236160.31549999863 581555.438000001, 236178.82360000163 581562.8337000012, 236196.02739999816 581570.2291000001, 236214.06859999895 581578.7736000009, 236231.93400000036 581587.7703999989, 236249.58179999888 581597.2186999992, 236261.44399999827 581603.9136000015, 236278.47630000114 581614.0238000005, 236289.07550000027 581620.6475000009, 236305.74670000002 581631.5450999998, 236322.23699999973 581642.8905000016, 236336.65340000018 581653.2969000004)"
bebouwde_kommen_wegvak.39,GRONINGEN,,470562064,2021-10-01T00:00:00,0,214,047056206420211001,LTK0000491599,R,I,,"LINESTRING (235077.14339999855 581098.5397000015, 235106.41330000013 581115.440299999, 235137.13369999826 581131.0885000005, 235148.9574000016 581136.8533999994, 235185.17119999975 581153.2672000006, 235215.55099999905 581167.5029000007, 235241.68050000072 581181.8885999992, 235265.79349999875 581198.9023000002)"
bebouwde_kommen_wegvak.40,GRONINGEN,,600172281,2022-11-01T00:00:00,0,1422,060017228120221101,LTK0000491599,R,I,,"LINESTRING (233907.49489999935 580329.1578000002, 233918.39389999956 580340.8762000017, 233939.2639000006 580357.8330999985, 233968.12330000103 580378.3770000003, 234005.1889999993 580402.1101999991, 234016.40960000083 580409.4232000001, 234034.15590000153 580419.5256999992, 234057.66519999877 580431.5925999992, 234077.684799999 580440.4770000018, 234101.10289999843 580449.1900999993, 234150.47430000082 580465.2239000015, 234185.96489999816 580476.7802000009, 234210.878800001 580485.0676999986, 234246.28009999916 580496.4182999991, 234267.66899999976 580503.3753999993, 234297.18679999933 580513.2479999997, 234343.67339999974 580530.7877999991, 234374.17610000074 580543.6766999997, 234389.37460000068 580550.6587000005, 234416.68070000038 580563.5278999992, 234441.14609999955 580575.6347000003, 234462.55330000073 580587.4404000007, 234469.32429999858 580591.1129000001, 234496.24980000034 580607.5705000013, 234529.76350000128 580630.3537999988, 234557.3947999999 580651.2595999986, 234582.83069999889 580672.5518000014, 234607.6768000014 580695.8101999983, 234633.6196999997 580722.4096999988, 234661.80900000036 580754.1495000012, 234695.94029999897 580795.3451999985, 234713.85880000144 580816.1700000018, 234738.0058999993 580842.8421999998, 234769.05710000172 580873.7551999986, 234807.13309999928 580910.5309000015, 234831.56760000065 580932.2019999996, 234850.08689999953 580947.1105000004, 234870.5656999983 580961.5568000004, 234903.6651000008 580981.6387000009, 234933.93019999936 580999.8055000007, 234957.40210000053 581015.0555999987, 234980.22260000184 581031.1948000006, 235017.33040000126 581058.950100001, 235045.42920000106 581078.7939000018, 235069.3839999996 581093.9609999992, 235077.14339999855 581098.5397000015)"
bebouwde_kommen_wegvak.41,GRONINGEN,,467560059,2022-11-01T00:00:00,0,227,046756005920221101,LTK0000491599,R,I,,"LINESTRING (233810.5824000016 580127.5471000001, 233834.52120000124 580208.941399999, 233845.89829999954 580242.5434999987, 233864.94839999825 580274.5582000017, 233882.67550000176 580303.3977999985, 233907.49489999935 580329.1578000002)"
bebouwde_kommen_wegvak.42,GRONINGEN,,467560089,2022-11-01T00:00:00,0,21,046756008920221101,LTK0000491599,R,I,,"LINESTRING (233801.48429999873 580108.7677000016, 233810.5824000016 580127.5471000001)"
bebouwde_kommen_wegvak.43,GRONINGEN,,600980354,2023-01-01T00:00:00,0,11,060098035420230101,LTK0000491599,R,I,,"LINESTRING (233791.76300000027 580113.0789999999, 233801.48429999873 580108.7677000016)"
bebouwde_kommen_wegvak.44,GRONINGEN,,600980353,2023-01-01T00:00:00,0,11,060098035320230101,LTK0000491599,R,I,,"LINESTRING (233781.2349999994 580116.6336000003, 233791.76300000027 580113.0789999999)"
bebouwde_kommen_wegvak.45,GRONINGEN,,600987939,2022-11-01T00:00:00,0,235,060098793920221101,LTK0000491599,R,I,,"LINESTRING (233488.46950000152 580186.814100001, 233495.0113000013 580187.2551999986, 233524.77299999818 580188.3783, 233565.59310000017 580186.0483999997, 233603.52529999986 580183.363499999, 233629.05330000073 580181.2153999992, 233653.28130000085 580177.9849999994, 233675.7708999999 580171.3704000004, 233697.7314000018 580161.0516999997, 233706.8398000002 580156.2067000009, 233716.72399999946 580150.9488999993)"
bebouwde_kommen_wegvak.46,GRONINGEN,,600987938,2022-11-01T00:00:00,0,219,060098793820221101,LTK0000491599,R,I,,"LINESTRING (233277.8350000009 580127.7318000011, 233361.78550000116 580156.3704000004, 233409.09540000185 580172.0936000012, 233433.94359999895 580178.6917000003, 233456.40529999882 580183.1840000004, 233478.88929999992 580186.1680999994, 233488.46950000152 580186.814100001)"
bebouwde_kommen_wegvak.47,GRONINGEN,,600973580,2022-11-01T00:00:00,0,558,060097358020221101,LTK0000491599,R,I,,"LINESTRING (232775.27549999952 579886.1171000004, 232884.15029999986 579946.8251999989, 232901.65150000155 579956.5055, 232925.96029999852 579969.6539999992, 232944.71939999983 579979.5487000011, 232962.53649999946 579988.7104999982, 232994.1689000018 580004.4441, 233030.24859999865 580021.5868999995, 233048.50329999998 580029.7903999984, 233066.83309999853 580037.805300001, 233107.4098000005 580054.8480000012, 233125.94900000095 580062.3597000018, 233140.6079000011 580068.0566000007, 233162.77639999986 580076.3374000005, 233204.41340000182 580094.4604000002, 233234.31549999863 580110.0432000011, 233258.18100000173 580120.5720999986, 233277.8350000009 580127.7318000011)"
bebouwde_kommen_wegvak.48,GRONINGEN,,600151897,2022-11-01T00:00:00,0,336,060015189720221101,LTK0000491599,L,I,,"LINESTRING (237291.60570000112 581872.2732999995, 237219.4952000007 581886.8071000017, 237190.58619999886 581892.4968999997, 237165.47040000185 581897.3245999999, 237131.503800001 581903.7329000011, 237107.1352000013 581908.3308000006, 237081.9043999985 581913.2159999982, 237050.58159999922 581919.1356999986, 237023.13809999824 581923.9921999983, 237004.05700000003 581927.4406000003, 236991.8440000005 581929.193500001, 236978.682599999 581930.4578999989, 236961.5822999999 581933.3295999989)"
bebouwde_kommen_wegvak.49,GRONINGEN,,600972800,2022-11-01T00:00:00,0,428,060097280020221101,LTK0000491599,L,I,,"LINESTRING (236961.5822999999 581933.3295999989, 236953.3599999994 581934.4479999989, 236907.71400000155 581934.8880000003, 236851.0610000007 581928.7239999995, 236803.30700000003 581919.0949999988, 236758.39799999818 581903.245000001, 236672.21200000122 581868.5720000006, 236596 581834, 236557.1490000002 581813.8559999987)"
bebouwde_kommen_wegvak.50,GRONINGEN,,600972801,2022-09-01T00:00:00,0,98,060097280120220901,LTK0000491599,L,I,,"LINESTRING (236557.1490000002 581813.8559999987, 236516.5159999989 581792.7879999988, 236471.68690000102 581765.0276000015)"
bebouwde_kommen_wegvak.51,GRONINGEN,,600972359,2022-11-01T00:00:00,0,206,060097235920221101,LTK0000491599,L,I,,"LINESTRING (236471.68690000102 581765.0276000015, 236438.66270000115 581742.4375, 236403.58469999954 581717.7617000006, 236371.1651000008 581694.3337000012, 236326.75539999828 581661.5337999985, 236310.500500001 581649.8814000003, 236304.21040000021 581645.5914999992)"
bebouwde_kommen_wegvak.52,GRONINGEN,,600972360,2022-11-01T00:00:00,0,820,060097236020221101,LTK0000491599,L,I,,"LINESTRING (236304.21040000021 581645.5914999992, 236293.97320000082 581638.6094999984, 236274.65129999816 581626.2741999999, 236257.56909999996 581615.9908000007, 236240.12959999964 581606.1862000003, 236229.16589999944 581600.3533999994, 236211.44000000134 581591.366799999, 236193.34099999815 581582.8099999987, 236175.04690000042 581574.7184000015, 236155.72100000083 581566.6180999987, 236137.10599999875 581559.3000999987, 236118.3112999983 581552.4406999983, 236099.39079999924 581545.8993000016, 235786.36829999834 581441.2978000008, 235767.38210000098 581435.0053999983, 235755.19839999825 581431.2014999986, 235735.8139999993 581425.8401999995, 235716.2793999985 581421.5480999984, 235693.48580000177 581418.0269999988, 235673.51449999958 581415.9415000007, 235653.55779999867 581414.5639999993, 235633.64119999856 581412.7390000001, 235612.5428000018 581410.5196000002, 235592.77470000088 581407.4721999988, 235581.90459999815 581405.240699999, 235562.85599999875 581400.2688999996, 235531.17570000142 581389.4712000005)"
bebouwde_kommen_wegvak.53,GRONINGEN,,600150825,2021-10-01T00:00:00,0,328,060015082520211001,LTK0000491599,L,I,,"LINESTRING (235531.17570000142 581389.4712000005, 235495.26309999824 581372.8304000013, 235491.68210000172 581370.8962999992, 235474.46680000052 581360.7102000006, 235462.18210000172 581352.7844999991, 235445.6512000002 581341.5491000004, 235429.2666000016 581330.0766999982, 235258.33740000054 581209.0366000012)"
bebouwde_kommen_wegvak.54,GRONINGEN,,600152022,2021-04-01T00:00:00,0,535,060015202220210401,LTK0000491599,L,I,,"LINESTRING (235107.72899999842 581128.7679999992, 235060.125 581101.6220000014, 235001.89799999818 581059.9189999998, 234956.26099999994 581024.9039999992, 234924.78700000048 581004.4459999986, 234889.77299999818 580984.3819999993, 234840.39799999818 580951.9239999987, 234806.95699999854 580923.5980000012, 234761.3200000003 580880.3209999986, 234722.7650000006 580840.9789999984, 234688.7340000011 580801.4400000013)"
bebouwde_kommen_wegvak.55,GRONINGEN,,600152023,2021-04-01T00:00:00,0,286,060015202320210401,LTK0000491599,L,I,,"LINESTRING (234688.7340000011 580801.4400000013, 234649.76300000027 580753.9169999994, 234623.2899999991 580725.0500000007, 234576.4699999988 580676.6700000018, 234480.4200000018 580608.5190000013)"
bebouwde_kommen_wegvak.56,GRONINGEN,,600150691,2021-04-01T00:00:00,0,428,060015069120210401,LTK0000491599,L,I,,"LINESTRING (234480.4200000018 580608.5190000013, 234446.89699999988 580588.5650000013, 234418.4299999997 580573.932, 234384.375 580558.2349999994, 234341.61400000006 580538.9100000001, 234237.5390000008 580502.8869999982, 234172.34699999914 580481.504999999, 234114.5940000005 580463.6420000009, 234083.0300000012 580452.8889999986)"
bebouwde_kommen_wegvak.57,GRONINGEN,,600150689,2022-11-01T00:00:00,0,535,060015068920221101,LTK0000491599,L,I,,"LINESTRING (233787.34470000118 580125.7795000002, 233787.3062000014 580125.8018000014, 233787.28269999847 580125.7386999987, 233748.65949999914 580147.7082999982, 233722.8856999986 580161.7303000018, 233700.67350000143 580175.1017999984, 233696.04360000044 580177.8889999986, 233671.47179999948 580187.637600001, 233650.77270000055 580192.4450999983, 233630.14840000123 580194.3319000006, 233623.04069999978 580194.9820999987, 233608.4395999983 580196.3178999983, 233600.6662000008 580196.875500001, 233582.34950000048 580198.1895999983, 233580.50310000032 580198.3220000006, 233547.00989999995 580200.7248000018, 233542.2344999984 580200.8748000003, 233521.50329999998 580201.5260999985, 233501.33830000088 580200.0571000017, 233489.69790000096 580198.6750999987, 233472.0925000012 580196.5850000009, 233457.6697999984 580193.7806000002, 233414.5011 580183.3427000009, 233412.93299999833 580182.9635999985, 233389.563000001 580174.1497999988, 233361.1101000011 580164.1856999993, 233355.2426000014 580162.1308999993, 233345.1992000006 580158.6295999996, 233323.51909999922 580151.0714000016, 233311.57409999892 580146.9070999995, 233309.22040000185 580146.058600001, 233279.30420000106 580135.2740000002)"
bebouwde_kommen_wegvak.58,GRONINGEN,,470562065,2021-10-01T00:00:00,0,239,047056206520211001,LTK0000491599,R,I,,"LINESTRING (235265.79349999875 581198.9023000002, 235436.92550000176 581320.1174000017, 235461.32719999924 581337.1552999988)"
bebouwde_kommen_wegvak.60,GRONINGEN,,600973579,2022-11-01T00:00:00,764,834,060097357920221101,LTK0000491599,R,I,,"LINESTRING (232713.77859999985 579851.8266999982, 232775.27549999952 579886.1171000004)"
bebouwde_kommen_wegvak.61,GRONINGEN,,600150826,2021-10-01T00:00:00,0,171,060015082620211001,LTK0000491599,L,I,,"LINESTRING (235258.33740000054 581209.0366000012, 235242.00649999827 581197.5009000003, 235223.0780000016 581185.7060000002, 235164.38199999928 581153.9470000006, 235107.72899999842 581128.7679999992)"
bebouwde_kommen_wegvak.62,GRONINGEN,,600980358,2022-11-01T00:00:00,0,462,060098035820221101,LTK0000491599,L,I,,"LINESTRING (234083.0300000012 580452.8889999986, 234049.38500000164 580439.3610000014, 233996.14200000092 580410.3990000002, 233949.76099999994 580382.3660000004, 233920.04780000076 580360.2950000018, 233896.76440000162 580339.1283, 233879.03730000183 580320.3429000005, 233855.4893000014 580289.9156999998, 233836.70389999822 580260.5469000004, 233827.1788999997 580233.8238999993, 233811.5683999993 580190.9613999985, 233787.34470000118 580125.7795000002)"
bebouwde_kommen_wegvak.63,GRONINGEN,,600973594,2022-10-01T00:00:00,0,119,060097359420221001,LTK0000491599,L,I,,"LINESTRING (233279.30420000106 580135.2740000002, 233233.45160000026 580118.9965999983, 233201.40129999816 580103.6391999982, 233170.13329999894 580089.1774000004)"
bebouwde_kommen_wegvak.64,GRONINGEN,,600973595,2022-09-01T00:00:00,0,349,060097359520220901,LTK0000491599,L,I,,"LINESTRING (233170.13329999894 580089.1774000004, 233154.53660000116 580083.4136000015, 233135.83480000123 580076.2881999984, 233117.2232999988 580068.9492999986, 233098.69000000134 580061.4257999994, 233076.22480000183 580052.050999999, 233057.84710000083 580044.1596000008, 233022.09149999917 580028.2732000016, 233003.93939999864 580019.8548999988, 232967.92170000076 580002.4182999991, 232936.1363000013 579986.2399999984, 232918.48530000076 579976.9708999991, 232883.3403000012 579957.8548000008, 232853.8986000009 579941.4701000005)"
bebouwde_kommen_wegvak.65,GRONINGEN,,600973048,2022-09-01T00:00:00,0,170,060097304820220901,LTK0000491599,L,I,,"LINESTRING (232853.8986000009 579941.4701000005, 232751.0388999991 579884.2611000016, 232705.0025999993 579859.4400999993)"
bebouwde_kommen_wegvak.66,GRONINGEN,,600983601,2022-11-01T00:00:00,0,19,060098360120221101,LTK0000492319,R,I,,"LINESTRING (236921.63969999924 582603.0031999983, 236914.37860000134 582620.6920000017)"
