;;Subsidieregister;;;;
;;;;;;
Datum;Subsidieaanvrager;Subsidieprogramma;Subsidieregeling; Aangevraagd bedrag ; Verleend bedrag ; Wijk aanvrager 
20-dec-18;Co's Bikes;Economie;Lokaal Economisch Fonds; € 8.000,00 ; € -   ; UTRECHT-ZUID 
23-nov-18;Dogma;Economie;Lokaal Economisch Fonds; € 20.000,00 ; € -   ;  
14-nov-18;Bewoner;Stedelijke Ontwikkeling;Politiekeurmerk Veilig Wonen; € 527,98 ; € 527,98 ; UTRECHT-NOORDWEST 
10-nov-18;Sd van starkenborghoff bv;Economie;Lokaal Economisch Fonds; € 5.500,00 ; € -   ;  
04-aug-18;Elans Dierenparadijs;Economie;Lokaal Economisch Fonds; € 2.500,00 ; € -   ;  
02-aug-18;Uytewaal Catering;Economie;Lokaal Economisch Fonds; € 2.500,00 ; € -   ;  
30-mei-18;Utrechts Klokkenluiders Gilde;Cultuur;Eenmalige subsidie cultuur normale procedure; € 7.500,00 ; € -   ; UTRECHT-NOORDWEST 
05-apr-18;Bewoner;Openbare ruimte en groen;Aanpak wateroverlast Lombok; € 14.278,00 ; € -   ; UTRECHT-WEST 
22-mrt-18;Your Ticket Provider B.V.;Economie;Lokaal Economisch Fonds; € 1.000,00 ; € -   ; BINNENSTAD 
21-mrt-18;Fritts B.V.;Economie;Lokaal Economisch Fonds; € 50.000,00 ; € -   ; UTRECHT-OOST 
23-feb-18;van Meekeren;Stedelijke Ontwikkeling;Projecten toevoegen woonruimte; € 80.000,00 ; € 50.000,00 ;  
19-feb-18;De Schalm / Stichting Parochieel Sociaal Cultureel Centrum;Maatschappelijke ondersteuning;Welzijnsaccommodaties in zelfbeheer; € 36.364,00 ; € -   ;  
19-jan-18;Bewoner;Stedelijke Ontwikkeling;Politiekeurmerk Veilig Wonen; € 326,54 ; € 326,54 ; UTRECHT-NOORDWEST 
11-jan-18;Stichting Wittevrouwen Bolwerk;Bewoners en Bestuur;Initiatievenfonds wijk < 20.000; € 13.520,00 ; € -   ; UTRECHT-NOORDOOST 
04-jan-18;"Stichting ""ME'KAAR""";Jeugd;Jeugd algemene regeling; € 19.891,50 ; € 19.891,50 ;  
04-jan-18;Stichting Utrecht-Connected;Bewoners en Bestuur;Initiatievenfonds wijk < 20.000; € 6.412,50 ; € -   ;  
04-jan-18;Vereniging Hangplek voor Ouderen;Bewoners en Bestuur;Initiatievenfonds wijk < 20.000; € 6.000,00 ; € 3.000,00 ; VLEUTEN-DE MEERN 
03-jan-18;Bewoner;Bewoners en Bestuur;Initiatievenfonds wijk < 20.000; € 6.750,00 ; € 6.750,00 ; UTRECHT-ZUID 
03-jan-18;Stichting Gemeenschap Zuilen;Bewoners en Bestuur;Initiatievenfonds wijk < 20.000; € 456,78 ; € 456,78 ; UTRECHT-NOORDWEST 
02-jan-18;Centraal Bureau Vooruit;Maatschappelijke ondersteuning;Driehoeksoverleggen Buurtcentra; € 2.500,00 ; € 2.500,00 ; UTRECHT-OOST 
02-jan-18;Ifisa Events;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 2.500,00 ; € -   ; OVERVECHT 
02-jan-18;Musluman Gencler Teskilati-Welzijnsvereniging;Maatschappelijke ondersteuning;Gebruik accommodaties voor bewonersinitiatieven; € 4.703,67 ; € 4.703,67 ; UTRECHT-NOORDWEST 
02-jan-18;St. Harten voor Sport;Maatschappelijke ondersteuning;Kinder- en jongerenwerk MO; € 4.000,00 ; € 4.000,00 ; UTRECHT-ZUIDWEST 
02-jan-18;Stichting PK;Maatschappelijke ondersteuning;Kinder- en jongerenwerk MO; € 6.000,00 ; € 6.000,00 ; BINNENSTAD 
02-jan-18;Stichting Steunpunt GGZ Utrecht;Maatschappelijke ondersteuning;Versterken sociale basis; € 135.287,00 ; € 45.000,00 ; UTRECHT-NOORDWEST 
02-jan-18;V.O.F. D.U.O. Dagcentrum Utrecht Oost;Maatschappelijke ondersteuning;Informele zorg; € 26.460,00 ; € -   ; UTRECHT-OOST 
02-jan-18;Vooruit-hartvoorzuidoost;Maatschappelijke ondersteuning;Driehoeksoverleggen Buurtcentra; € 2.500,00 ; € 2.500,00 ;  
30-dec-17;Stichting Mira Media;Bewoners en Bestuur;Initiatievenfonds wijk < 20.000; € 2.000,00 ; € 2.000,00 ;  
29-dec-17;Bewoner;Bewoners en Bestuur;Initiatievenfonds wijk < 20.000; € 350,00 ; € 350,00 ; BINNENSTAD 
29-dec-17;Bewonersvereniging Bikkershof;Bewoners en Bestuur;Initiatievenfonds wijk < 20.000; € 350,00 ; € 350,00 ; UTRECHT-NOORDOOST 
28-dec-17;Bewoner;Stedelijke Ontwikkeling;Politiekeurmerk Veilig Wonen; € 220,41 ; € 220,41 ; VLEUTEN-DE MEERN 
27-dec-17;Bewoner;Bewoners en Bestuur;Initiatievenfonds wijk < 20.000; € 196,00 ; € 196,00 ; VLEUTEN-DE MEERN 
24-dec-17;Bewoner;(Nog) niet bepaald;Algemene subsidieaanvraag; € 102.500,00 ; € 102.500,00 ; UTRECHT-ZUIDWEST 
24-dec-17;Stichting Wijk & co.;Jeugd;Jeugdhulp; € 20.000,00 ; € 20.000,00 ; UTRECHT-NOORDOOST 
23-dec-17;Bewoner;Stedelijke Ontwikkeling;Politiekeurmerk Veilig Wonen; € 215,21 ; € 215,21 ; UTRECHT-ZUID 
22-dec-17;Bewoner;Bewoners en Bestuur;Initiatievenfonds wijk < 20.000; € 1.500,00 ; € 400,00 ; OVERVECHT 
22-dec-17;Bewoner;Duurzaamheid;Energiemaatregelen maatschappelijk vastgoed; € 2.541,00 ; € -   ; UTRECHT-NOORDWEST 
22-dec-17;Bewoner;Openbare ruimte en groen;Aanpak wateroverlast Lombok; € 2.085,00 ; € 1.042,50 ; UTRECHT-WEST 
22-dec-17;Stichting Albarica;Cultuur;Eenmalige subsidie cultuur normale procedure; € 15.000,00 ; € 15.000,00 ;  
22-dec-17;Stichting Attifa;Bewoners en Bestuur;Initiatievenfonds wijk < 20.000; € 2.979,95 ; € 2.979,95 ; LEIDSCHE RIJN 
22-dec-17;Stichting DOENJA Dienstverlening;Bewoners en Bestuur;Initiatievenfonds wijk < 20.000; € 15.000,00 ; € 15.000,00 ;  
22-dec-17;Stichting Driewerf;Duurzaamheid;Energiemaatregelen maatschappelijk vastgoed; € 50.000,00 ; € 50.000,00 ; UTRECHT-NOORDOOST 
22-dec-17;Stichting Handjehelpen;Maatschappelijke ondersteuning;Informele zorg; € 24.560,00 ; € 16.400,00 ; OVERVECHT 
22-dec-17;Stichting Leger des Heils W&G Midden Nederland;Maatschappelijke ondersteuning;Maatschappelijke opvang; € 12.861,00 ; € 12.861,00 ;  
22-dec-17;Stichting U Centraal;Maatschappelijke ondersteuning;Informele zorg; € 20.850,00 ; € 20.850,00 ; BINNENSTAD 
22-dec-17;Stichting U Centraal;Maatschappelijke ondersteuning;Informele zorg; € 99.060,00 ; € 99.060,00 ; BINNENSTAD 
22-dec-17;Stichting WELZAAM VLEUTEN DE MEERN;Jeugd;Jeugdhulp; € 20.000,00 ; € 17.650,00 ;  
22-dec-17;Vvoo;Bewoners en Bestuur;Initiatievenfonds wijk < 20.000; € 450,00 ; € 450,00 ; OVERVECHT 
21-dec-17;Bewoner;Bewoners en Bestuur;Initiatievenfonds wijk < 20.000; € 1.245,00 ; € 1.245,00 ; UTRECHT-ZUIDWEST 
21-dec-17;Bewoner;Stedelijke Ontwikkeling;Politiekeurmerk Veilig Wonen; € 165,86 ; € 165,86 ; UTRECHT-ZUID 
21-dec-17;Bewoner;Stedelijke Ontwikkeling;Politiekeurmerk Veilig Wonen; € 279,84 ; € 279,84 ; UTRECHT-OOST 
21-dec-17;Bewoner;Stedelijke Ontwikkeling;Politiekeurmerk Veilig Wonen; € 282,05 ; € 282,05 ; UTRECHT-NOORDOOST 
21-dec-17;Bewoner;Stedelijke Ontwikkeling;Politiekeurmerk Veilig Wonen; € 293,42 ; € 293,42 ; UTRECHT-NOORDWEST 
21-dec-17;Bewoner;Stedelijke Ontwikkeling;Politiekeurmerk Veilig Wonen; € 304,04 ; € 304,04 ; UTRECHT-ZUIDWEST 
21-dec-17;Bewoner;Stedelijke Ontwikkeling;Politiekeurmerk Veilig Wonen; € 304,09 ; € 304,09 ; BINNENSTAD 
21-dec-17;Bewoner;Stedelijke Ontwikkeling;Politiekeurmerk Veilig Wonen; € 339,50 ; € 339,50 ; VLEUTEN-DE MEERN 
21-dec-17;Bewoner;Stedelijke Ontwikkeling;Projecten toevoegen woonruimte; € 1,00 ; € -   ; UTRECHT-OOST 
