FID,hectomtrng,afstand,wvk_id,wvk_begdat,zijde,hecto_lttr,se_anno_cad_data,gdb_geomattr_data,shape
nwb_wegen_hectopunten_2012.1,34,0,376524012,2000-09-01T00:00:00, , ,,,POINT (188405 562228)
nwb_wegen_hectopunten_2012.2,8,26,390226003,2001-03-01T00:00:00, , ,,,POINT (195470 413226)
nwb_wegen_hectopunten_2012.3,7,590,390227003,2001-03-01T00:00:00, , ,,,POINT (195433 413321)
nwb_wegen_hectopunten_2012.4,6,489,390227003,2001-03-01T00:00:00, , ,,,POINT (195371 413401)
nwb_wegen_hectopunten_2012.5,5,389,390227003,2001-03-01T00:00:00, , ,,,POINT (195303 413474)
nwb_wegen_hectopunten_2012.6,4,292,390227003,2001-03-01T00:00:00, , ,,,POINT (195237 413545)
nwb_wegen_hectopunten_2012.7,3,192,390227003,2001-03-01T00:00:00, , ,,,POINT (195169 413618)
nwb_wegen_hectopunten_2012.8,2,90,390227003,2001-03-01T00:00:00, , ,,,POINT (195099 413693)
nwb_wegen_hectopunten_2012.9,1031,39,399206001,2001-03-01T00:00:00, , ,,,POINT (199774 403046)
nwb_wegen_hectopunten_2012.10,1030,134,399206001,2001-03-01T00:00:00, , ,,,POINT (199805 402956)
nwb_wegen_hectopunten_2012.11,1029,233,399206001,2001-03-01T00:00:00, , ,,,POINT (199837 402862)
nwb_wegen_hectopunten_2012.12,1028,336,399206001,2001-03-01T00:00:00, , ,,,POINT (199873 402766)
nwb_wegen_hectopunten_2012.13,1027,433,399206001,2001-03-01T00:00:00, , ,,,POINT (199915 402678)
nwb_wegen_hectopunten_2012.14,313,29,386047021,2001-03-01T00:00:00, , ,,,POINT (193369 323810)
nwb_wegen_hectopunten_2012.15,312,125,386047021,2001-03-01T00:00:00, , ,,,POINT (193446 323752)
nwb_wegen_hectopunten_2012.16,311,225,386047021,2001-03-01T00:00:00, , ,,,POINT (193527 323694)
nwb_wegen_hectopunten_2012.17,310,325,386047021,2001-03-01T00:00:00, , ,,,POINT (193605 323632)
nwb_wegen_hectopunten_2012.18,309,428,386047021,2001-03-01T00:00:00, , ,,,POINT (193685 323567)
nwb_wegen_hectopunten_2012.19,308,523,386047021,2001-03-01T00:00:00, , ,,,POINT (193760 323508)
nwb_wegen_hectopunten_2012.20,284,21,391044072,2001-03-01T00:00:00, , ,,,POINT (195673.69000000134 322109.91600000113)
nwb_wegen_hectopunten_2012.21,68,1351,395055018,2001-03-01T00:00:00, , ,,,POINT (198887 326634)
nwb_wegen_hectopunten_2012.22,67,1251,395055018,2001-03-01T00:00:00, , ,,,POINT (198816 326704)
nwb_wegen_hectopunten_2012.23,66,1155,395055018,2001-03-01T00:00:00, , ,,,POINT (198747 326771)
nwb_wegen_hectopunten_2012.24,65,1062,395055018,2001-03-01T00:00:00, , ,,,POINT (198681 326836)
nwb_wegen_hectopunten_2012.25,64,962,395055018,2001-03-01T00:00:00, , ,,,POINT (198611 326907)
nwb_wegen_hectopunten_2012.26,63,864,395055018,2001-03-01T00:00:00, , ,,,POINT (198546 326981)
nwb_wegen_hectopunten_2012.27,62,765,395055018,2001-03-01T00:00:00, , ,,,POINT (198483 327057)
nwb_wegen_hectopunten_2012.28,61,667,395055018,2001-03-01T00:00:00, , ,,,POINT (198422 327133)
nwb_wegen_hectopunten_2012.29,60,569,395055018,2001-03-01T00:00:00, , ,,,POINT (198358 327208)
nwb_wegen_hectopunten_2012.30,59,471,395055018,2001-03-01T00:00:00, , ,,,POINT (198295 327283)
nwb_wegen_hectopunten_2012.31,58,372,395055018,2001-03-01T00:00:00, , ,,,POINT (198231 327358)
nwb_wegen_hectopunten_2012.32,57,274,395055018,2001-03-01T00:00:00, , ,,,POINT (198168 327433)
nwb_wegen_hectopunten_2012.33,56,176,395055018,2001-03-01T00:00:00, , ,,,POINT (198104 327508)
