OBJECTID,GVKIDENT,PVGOMSCH,GlobalID,Shape__Area,Shape__Length
1,11.38-3779, ,6826f020-c41a-4c99-b291-511b5fe45852,54.939338684082,42.2188811337046
2,11.39-6934,"wordt beweid door schapen; Akkerdistel is bespoten",a433db66-ec15-42c1-9dd2-4465a29f5dff,2153.23233032227,358.72170963613
3,11.42-3752,"wordt beweid door koeien en schapen en wordt bemest; gaat wa",dffb36cc-aa7e-4a99-a200-3aaad5872a56,26256.9050674438,1460.74840519771
4,11.01-4775, ,c396020a-36fe-4e20-8204-cb54614324b3,0.1455078125,7.05507856164965
5,53.18-5387, ,6cbfcf22-334a-45f0-af78-d5308067f97e,0.0553970336914063,23.620000450813
6,53.231A-708, ,6057467b-533b-45c2-aaf7-94a42472ca5d,0.373184204101563,141.750177902753
7,10.78-279, ,113f67fb-7ef6-4c42-a124-d6931e0a0c19,0.00281524658203125,0.860737514931773
8,11.03-6083, ,ae5de1b8-c5c9-41df-b1b9-900ffc0af3aa,0.540077209472656,24.6857289950917
9,10.46-5421, ,1f6a865e-4ae8-453e-bc0f-f47e814e12f9,0.236618041992188,12.979272295424
10,09.48-5461, ,ba307fbc-afa6-4cc1-a357-11785f2d3e2d,0.701950073242188,11.7857735278701
11,11.01-5202, ,af198268-0f9d-4197-b30b-6eadcde6578c,0.500862121582031,13.4231582284285
12,53.105A-5011, ,8c3c9a8b-7a9f-45c7-823e-fc4264ac2f77,275.512046813965,243.264339809372
13,09.77-6367, ,c0f99c87-411b-4d38-b6cd-645c112ffc87,0.127738952636719,36.3526466671515
14,10.18-382, ,42a1025d-7d48-4c31-bc49-94b06837ca8a,0.023895263671875,8.45610731130429
15,10.41A-6769, ,8094d5bc-81ed-444f-8505-b063d74353cf,17.9390182495117,43.3714381130736
16,10.70-293, ,7faa5ec7-8f39-4480-85c2-9ee194c96109,0.147453308105469,38.3354968500305
17,53.217-5230, ,b77a70e5-f9f6-4913-91cf-4e20a5cfffdb,807.355804443359,155.268776140955
18,10.71-5279, ,5b32bf46-198c-4b61-b1ae-242cb0574801,0.0525970458984375,12.2630505882735
19,11.11-4783, ,97e5b876-183c-499b-91e8-c6c530f29251,1.41588592529297,35.6045616553125
20,53.93-4833, ,4c841724-a812-44a6-8df2-16266a18d9e9,0.152191162109375,46.7235374070492
21,11.14-402, ,94ed90b4-a6a2-415d-ac04-a3ceb313d937,9.47894287109375,40.4242616389843
22,10.52-6398, ,f96a40c4-128e-4c42-9c40-c5ba7f435a86,0.0130691528320313,2.55975192844805
23,09.56A-6431, ,f1d691f4-4c96-4021-91af-5fb6ea3f4adb,18.8063888549805,62.5640201035244
24,09.47-5736, ,43a3d872-31ef-4d8a-966f-2ef5b4d0e0bc,271.173614501953,254.025925642266
25,09.108-2009, ,84574b07-60a2-4199-841c-cc8fbd1fee1c,159.277069091797,67.0804692327276
26,10.16-3915, ,6bb4ea27-a73c-4fd8-ba61-d1466f56b2bc,244.945625305176,318.251583682552
27,11.12-3401, ,0321202d-b1f3-45cf-80b3-4962a9de5534,171.047523498535,106.743462255319
28,10.38-5990, ,110cb882-c336-497f-a184-635fd17414de,0.113258361816406,60.2257564686628
29,09.28-6455, ,0fdbc27d-9e57-40ab-b8c6-ab24ba091fae,0.0038299560546875,1.42189700248102
30,53.20-4277, ,93f08eac-d567-4e87-ab8c-a0b4a4b20d1b,146.679504394531,198.025947579023
31,10.13-6556, ,eede9be5-fc97-450b-88c0-0b3e51870130,715.050552368164,128.408496644185
32,09.13-4949, ,d1ef2e2f-afed-48aa-b130-b1487f699156,1.10964202880859,20.5261756900751
33,09.74A-3947, ,6107c80c-bf01-4243-9ca5-0e577c537e47,3.06400299072266,12.8178488131971
34,53.98-2955, ,28ad8a8d-8ba0-4f82-8a62-e174c7320fa0,3562.15088653564,856.349491266568
35,53.99-5140, ,b364ed8f-309b-4061-a1b1-40384106e4f2,3177.46228027344,756.378589300357
36,53.99-5152, ,100a89ee-6802-4209-82c3-b6ed1c4a9ae1,27.341064453125,25.4663843340457
37,53.99-5153, ,880b6558-defb-4b65-8e81-dec25f3a4a95,481.446571350098,129.70283563959
38,53.98-5174, ,b4fa0302-00c9-4722-acaf-ea755b4a9805,46.1016387939453,33.9866532412754
39,53.98-5175, ,97fa790d-b3e4-4b92-98eb-3d3815919a8f,3337.37382507324,780.385309992338
40,53.25-1008, ,5669b541-16ca-4da6-a886-ebed10944bcb,2233.74108886719,208.218084664131
41,53.30-4189, ,24ba45cb-400d-4aa6-913d-a06436792a77,1965.04235076904,195.446019691259
42,09.16-5874, ,4ae4566c-4ce8-4c35-84f8-8d2ab3594e08,70.6099472045898,249.236069282284
43,11.18A-3522, ,23658b90-f3fb-46f9-b8e4-b02eafaa83f2,52.1855087280273,28.852810855309
44,10.43-5738, ,fb4e76cd-af53-476e-9af9-e6e750231c6b,286.998199462891,610.181747730107
45,11.41-682,"wordt beweid door koeien en schapen en wordt bemest; gaat wa",0d7b67b7-cf4d-4281-9329-f32b47dbc17c,5907.79196929932,624.698703748359
