Nummer;Totaal van;Jaar;Maand;Categorie;Nationaliteit;Aantal vertrek
1;Jaar;2021;*Alle*;*Alle*;*Alle*;9330
2;Jaar, Maand;2021;01;*Alle*;*Alle*;850
2;Jaar, Maand;2021;02;*Alle*;*Alle*;750
2;Jaar, Maand;2021;03;*Alle*;*Alle*;950
2;Jaar, Maand;2021;04;*Alle*;*Alle*;910
2;Jaar, Maand;2021;05;*Alle*;*Alle*;730
2;Jaar, Maand;2021;06;*Alle*;*Alle*;820
2;Jaar, Maand;2021;07;*Alle*;*Alle*;790
2;Jaar, Maand;2021;08;*Alle*;*Alle*;720
2;Jaar, Maand;2021;09;*Alle*;*Alle*;710
2;Jaar, Maand;2021;10;*Alle*;*Alle*;690
2;Jaar, Maand;2021;11;*Alle*;*Alle*;750
2;Jaar, Maand;2021;12;*Alle*;*Alle*;660
3;Jaar, Maand, Categorie;2021;01;Gedwongen vertrek uit Nederland;*Alle*;150
3;Jaar, Maand, Categorie;2021;01;Zelfstandig vertrek uit Nederland;*Alle*;170
3;Jaar, Maand, Categorie;2021;01;Zelfstandig vertrek zonder toezicht;*Alle*;530
3;Jaar, Maand, Categorie;2021;02;Gedwongen vertrek uit Nederland;*Alle*;140
3;Jaar, Maand, Categorie;2021;02;Zelfstandig vertrek uit Nederland;*Alle*;200
3;Jaar, Maand, Categorie;2021;02;Zelfstandig vertrek zonder toezicht;*Alle*;410
3;Jaar, Maand, Categorie;2021;03;Gedwongen vertrek uit Nederland;*Alle*;140
3;Jaar, Maand, Categorie;2021;03;Zelfstandig vertrek uit Nederland;*Alle*;240
3;Jaar, Maand, Categorie;2021;03;Zelfstandig vertrek zonder toezicht;*Alle*;570
3;Jaar, Maand, Categorie;2021;04;Gedwongen vertrek uit Nederland;*Alle*;140
3;Jaar, Maand, Categorie;2021;04;Zelfstandig vertrek uit Nederland;*Alle*;200
3;Jaar, Maand, Categorie;2021;04;Zelfstandig vertrek zonder toezicht;*Alle*;570
3;Jaar, Maand, Categorie;2021;05;Gedwongen vertrek uit Nederland;*Alle*;130
3;Jaar, Maand, Categorie;2021;05;Zelfstandig vertrek uit Nederland;*Alle*;160
3;Jaar, Maand, Categorie;2021;05;Zelfstandig vertrek zonder toezicht;*Alle*;440
3;Jaar, Maand, Categorie;2021;06;Gedwongen vertrek uit Nederland;*Alle*;120
3;Jaar, Maand, Categorie;2021;06;Zelfstandig vertrek uit Nederland;*Alle*;180
3;Jaar, Maand, Categorie;2021;06;Zelfstandig vertrek zonder toezicht;*Alle*;510
3;Jaar, Maand, Categorie;2021;07;Gedwongen vertrek uit Nederland;*Alle*;150
3;Jaar, Maand, Categorie;2021;07;Zelfstandig vertrek uit Nederland;*Alle*;160
3;Jaar, Maand, Categorie;2021;07;Zelfstandig vertrek zonder toezicht;*Alle*;490
3;Jaar, Maand, Categorie;2021;08;Gedwongen vertrek uit Nederland;*Alle*;130
3;Jaar, Maand, Categorie;2021;08;Zelfstandig vertrek uit Nederland;*Alle*;140
3;Jaar, Maand, Categorie;2021;08;Zelfstandig vertrek zonder toezicht;*Alle*;450
3;Jaar, Maand, Categorie;2021;09;Gedwongen vertrek uit Nederland;*Alle*;120
3;Jaar, Maand, Categorie;2021;09;Zelfstandig vertrek uit Nederland;*Alle*;130
3;Jaar, Maand, Categorie;2021;09;Zelfstandig vertrek zonder toezicht;*Alle*;460
3;Jaar, Maand, Categorie;2021;10;Gedwongen vertrek uit Nederland;*Alle*;150
3;Jaar, Maand, Categorie;2021;10;Zelfstandig vertrek uit Nederland;*Alle*;160
3;Jaar, Maand, Categorie;2021;10;Zelfstandig vertrek zonder toezicht;*Alle*;380
