AreaManagerId,AreaId,UUID,AreaName
344,3300,57d6f361-ffea-4186-a5a0-80a122c06fc3,
796,020411,b6a5905f-c79f-4669-a43a-68eccef1f3c3,
202,BC2,58de2c3d-2c38-4bb4-b653-30e2c9b90363,
717,ZONE2DOM,935c072c-ac72-4d7a-9afb-149771389520,
344,B7200,eab21b04-bcea-4ff4-858e-eedd6a24e5b7,
262,1,f51fa39b-dda9-4e06-8374-1f6791c8be7c,
599,599_10,dca24e79-98d6-46e7-980d-b14b461cfdd8,
826,2,63f645d1-c2c0-4042-809e-4a217a6f2445,
200,PAS2,5c89ef00-b5a2-4601-82f5-38090bea1351,
141,141_GRENZE,7d9500d0-d152-47eb-9bbc-89b750d0e54c,
718,718_SCHELD,32820350-3c02-4c2e-b26a-d3bb52170998,
166,980D,bca56972-58e0-4eb5-b5e9-6231a9ad6e2a,
762,762_WOLFST,e6150dce-de75-43b7-9187-36e8882b31a1,
363,T13B_U04,89b3db79-9ddd-42b3-af66-3199a26c0ec8,
363,ZD04C,f211a9b9-6a12-4dc3-ac8b-9eeb6df9c85c,
642,SECTOR8,8bcab26d-46da-41ff-9cb4-4ccad1ebd6d5,
363,T12B_U01,a3bba270-ce51-4e85-b19b-7880f93ccb3e,
715,16,b499badb-b4e3-4dde-a022-607c54b0fa32,
221,15,a8b84eec-52cc-4893-9902-330c74118a19,
748,3,6721f4ff-99db-4de1-bc6b-992804a09545,
9999,NEDERLAND,cf9204ed-9c03-4d2c-a9f4-0bd8df46e0e3,
118,LPVT,2a85c193-1566-47c1-8cf6-9d40a6c68895,
637,637_BELGLA,329abf57-3ba4-425e-8a84-f2c98661c107,
344,B6300,edab01b8-0999-4d5a-8f76-7d19385c28b5,
796,020316,297ac09e-b393-4b2d-b2b9-fd3e84cae839,
503,503_PAARD,8622c009-75ef-4b88-a90c-c31a522b0305,
1771,1771_SEC4,33ff5e3b-19ae-4278-a90b-1a90dd8bf509,
363,BL01A_U01,d3fdb295-99c2-4cca-9163-ac9ad596f03c,
363,AMSTERDAM,8a8fac55-29ee-42ed-bc6c-83324d6ad415,
2460,957_STAT,de52c048-994c-4c44-a052-75bf0d0a285b,
114,14,bb84e14e-999a-4768-9340-8a46dbd75062,
203,RAADHUISPL,f4403c7e-4bd0-4ca2-ab66-be116f35f699,
518,518_SHIW,2aadf54b-a299-4a7d-b2db-08cec3c11281,
118,BZ9,efbb4a78-e2aa-4d97-a656-301e32d170ad,
160,12,a0935891-1864-4520-ae1a-e4fae64c94ff,
861,2012015,81a754b1-2b0e-45c4-8681-be3afcf3b78c,
114,VAK3,0cc2126c-e1ff-4ba7-89e8-686f5fd6bcbe,
479,ZD012,5f9d3188-4fbb-41b7-83d7-689bfcabb626,
80,B2,8223954c-1ddd-421a-bbe3-f83b19a1ce5c,
17,CENTRUM,9eef7ad6-b953-4acf-95b4-28646a6b38b2,
439,PURMERSTEE,68a2be0f-5134-40fc-9c95-51e6ab847568,
221,2,75dad157-8eda-435a-9ddf-cfae3595ff8f,
299,8723,7c0c7fbb-c10e-4d01-92d7-386149f1f9cb,
957,957_CENTP,e3fcee1c-c162-411f-b178-013b15701def,
203,ROZENHOF,c1331bd7-48ce-4832-b50a-3a97b4fce5d7,
355,355_GASPER,711585a2-6d5b-4af5-8f14-aee2e709c58b,
828,828_TARA,ceba03ba-d131-4ec5-8d1b-32ae1674e8fe,
363,OZ30-05,b7198126-9f85-4395-b043-39dc5027b032,
