Case code;Gem code;Gem Naam;Landcode;Periode;Jaar;Klant naam;Poststuk inhoud;Beleidskader;Soort subsidie;Klant kvk;Bedrag aanvraag;Toegekend bedrag
15SUB0092;0355;Zeist;NLD;2016;2016;Oranjevereniging Den Dolder;aanvraag 2016;Welzijn en zorg;C. Waarderingssubsidie;40477340;€ 2.500,00;€ 1.896,00
15SUB0093;0355;Zeist;NLD;2016;2016;Historische Vereniging Den Dolder;aanvraag 2016;Cultuur;C. Waarderingssubsidie;40483565;€ 3.000,00;€ 3.000,00
15SUB0095;0355;Zeist;NLD;2016;2016;Buurt- en Belangenver. Huis ter Heide;bestuurskosten 2016;Welzijn en zorg;C. Waarderingssubsidie;40481413;€ 500,00;€ 500,00
15SUB0097;0355;Zeist;NLD;2016;2016;St. Cultuurpodium Den Dolder;waarderingssubsidie 2016;Cultuur;C. Waarderingssubsidie;0;€ 3.000,00;€ 3.000,00
15SUB0113;0355;Zeist;NLD;2016;2016;Stichting Jeugdwerk Austerlitz ;waarderingssubsidie 2016;Welzijn en zorg;C. Waarderingssubsidie;51362805;€ 1.190,00;€ 1.181,67
15SUB0114;0355;Zeist;NLD;2016;2016;Stichting Zeister Muziekdagen;prestatiesubsidie 2016;Cultuur;B. Prestatiesubsidie;41185452;€ 20.033,00;€ 19.215,00
15SUB0115;0355;Zeist;NLD;2016;2016;Koninklijk Zeister Harmonie Muziekgez.;waarderingssubsidie 2016;Cultuur;C. Waarderingssubsidie;40476549;€ 0,00;€ 3.680,50
15SUB0116;0355;Zeist;NLD;2016;2016;St. Oude Algemene Begraafplaats Zeist ;waarderingssubsidie 2016;Cultuur;C. Waarderingssubsidie;30183045;€ 2.700,00;€ 2.700,00
15SUB0117;0355;Zeist;NLD;2016;2016;Centraal Hervormde Jeugd Raad;waarderingssubsidie 2016;Welzijn en zorg;C. Waarderingssubsidie;0;€ 4.600,00;€ 4.567,80
15SUB0120;0355;Zeist;NLD;2015;2016;Stichting MeanderOmnium ;Wijkinloophuis Kerckebosch 2015-2016;Welzijn en zorg;E. Overige incidentele subsidies;30216524;€ 103.805,00;€ 103.805,00
15SUB0123;0355;Zeist;NLD;2016;2016;Federatie Amateur Podiumverenigingen;subsidie aanvraag met bijlagen voor 2016;Cultuur;C. Waarderingssubsidie;40482949;€ 2.500,00;€ 2.500,00
15SUB0124;0355;Zeist;NLD;2016;2016;VAC Voorl- en AdviesCommisie Wonen Zeist;waarderingssubsidie2016;Welzijn en zorg;C. Waarderingssubsidie;40480770;€ 2.750,00;€ 2.750,00
15SUB0126;0355;Zeist;NLD;2016;2016;Kwintes Regiokantoor Kwintes;prestatiesubsidie 2016 Vriendendienst Samen Sterk;Welzijn en zorg;B. Prestatiesubsidie;30211012;€ 42.677,00;€ 42.378,27
15SUB0127;0355;Zeist;NLD;2016;2016;Zeister Philharmonisch Orkest ;waarderingssubsidie 2016;Cultuur;C. Waarderingssubsidie;40477187;€ 0,00;€ 3.680,50
15SUB0128;0355;Zeist;NLD;2016;2016;St. Theatergroep Demasqué;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;30148484;€ 0,00;€ 1.681,60
15SUB0132;0355;Zeist;NLD;2016;2016;Stichting Sociaal Raadslieden;budgetsubsidie 2016;Welzijn en zorg;A. Budgetsubsidie;41177341;€ 180.300,00;€ 159.993,00
15SUB0133;0355;Zeist;NLD;2016;2016;Stichting Slotconcerten;prestatiesubsidie 2016;Cultuur;B. Prestatiesubsidie;30173731;€ 8.514,00;€ 8.455,00
15SUB0134;0355;Zeist;NLD;2016;2016;Stichting Rechtswinkel ;aanvraag 2016;Welzijn en zorg;B. Prestatiesubsidie;41177250;€ 9.775,00;€ 9.775,00
15SUB0136;0355;Zeist;NLD;2016;2016;Vereniging Lyceumkwarier Zeist ;bestuurskosten 2016;Welzijn en zorg;C. Waarderingssubsidie;40476105;€ 500,00;€ 500,00
15SUB0137;0355;Zeist;NLD;2016;2016;Stichting East Coast;voorkoming uitval jeugdige 2016;Welzijn en zorg;B. Prestatiesubsidie;41187527;€ 14.395,00;€ 10.000,00
15SUB0138;0355;Zeist;NLD;2016;2016;S.B.V. Kindervreugd ;subsidie 2016;Welzijn en zorg;C. Waarderingssubsidie;40477384;€ 8.000,00;€ 9.174,00
15SUB0139;0355;Zeist;NLD;2016;2016;St. Kinderboerderij De Brink;budgetsubsidie 2016;Sport en recreatie;A. Budgetsubsidie;41180655;€ 170.728,00;€ 168.608,00
15SUB0140;0355;Zeist;NLD;2015;2016;Scouting Prinses Amalia Groep Zeist;waarderingssubsidie 2016;Welzijn en zorg;C. Waarderingssubsidie;59773685;€ 3.600,00;€ 0,00
15SUB0142;0355;Zeist;NLD;2015;2015;Stichting MeanderOmnium ;Buurtsportcoach 2015;Sport en recreatie;E. Overige incidentele subsidies;30216524;€ 125.000,00;€ 25.000,00
15SUB0143;0355;Zeist;NLD;2016;2016;Stichting Cerga ;Amateurkunstsubsidie voor 2016 voor diverse doelen;Cultuur;C. Waarderingssubsidie;41182106;€ 0,00;€ 1.214,50
15SUB0144;0355;Zeist;NLD;2016;2016;Algemene Seniorenvereniging Zeist;waarderingssubsidie 2016;Welzijn en zorg;C. Waarderingssubsidie;56927886;€ 4.500,00;€ 2.482,50
15SUB0145;0355;Zeist;NLD;2016;2016;Theater Slot Zeist ;aanvraag 2016;Cultuur;B. Prestatiesubsidie;41180105;€ 16.500,00;€ 15.000,00
15SUB0146;0355;Zeist;NLD;2016;2016;Stichting De Woudlopers ;aanvraag 2016;Welzijn en zorg;C. Waarderingssubsidie;41177462;€ 2.666,00;€ 2.647,34
15SUB0147;0355;Zeist;NLD;2016;2016;Trevira2000;amateurkunstsubsidie 2016;Cultuur;C. Waarderingssubsidie;30226476;€ 0,00;€ 697,50
15SUB0148;0355;Zeist;NLD;2016;2016;Oogvereniging Nederland afd.Utrecht NVBS;aanvraag subsidie 2016;Welzijn en zorg;C. Waarderingssubsidie;40407536;€ 820,00;€ 500,00
15SUB0149;0355;Zeist;NLD;2016;2016;Stichting 't Gilde Zeist;Coach4you 2016;Welzijn en zorg;B. Prestatiesubsidie;41186201;€ 12.240,00;€ 10.840,00
15SUB0150;0355;Zeist;NLD;2016;2016;St. De Paraplu;aanvraag 2016;Welzijn en zorg;B. Prestatiesubsidie;41179165;€ 24.100,00;€ 24.000,00
15SUB0151;0355;Zeist;NLD;2016;2016;AZMN Ambulante Zorggr.Mid.Ned. ;collectieve GGZ-preventie Zeist 2016;Welzijn en zorg;B. Prestatiesubsidie;30224358;€ 38.260,00;€ 35.515,00
15SUB0153;0355;Zeist;NLD;2016;2016;Huismuziek, afd. Zeist;amateurkunstsubsidie 2016;Cultuur;C. Waarderingssubsidie;40482977;€ 0,00;€ 406,00
15SUB0154;0355;Zeist;NLD;2016;2016;Stichting Valborg;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;41226040;€ 750,00;€ 697,50
15SUB0155;0355;Zeist;NLD;2016;2016;Bewonersvereniging Montessoriflat Zeist;bestuurskosten 2016;Welzijn en zorg;C. Waarderingssubsidie;40480263;€ 500,00;€ 500,00
15SUB0156;0355;Zeist;NLD;2016;2016;Algemene Seniorenvereniging Zeist;onkosten vrijwilligerswerk 2016;Welzijn en zorg;D. Incidentele subsidie beleidsregels;56927886;€ 2.000,00;€ 0,00
15SUB0158;0355;Zeist;NLD;2016;2016;Toneelgroep Kwast;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;40479135;€ 0,00;€ 1.681,60
15SUB0162;0355;Zeist;NLD;2016;2016;Het Beauforthuis;structurele subsidie 2016;Cultuur;B. Prestatiesubsidie;41183273;€ 20.000,00;€ 20.000,00
15SUB0163;0355;Zeist;NLD;2016;2016;St. Lok Omroep Zeist en Bun/Slotstad RTV;Subsidie aanvraag 2016;Cultuur;B. Prestatiesubsidie;41181928;€ 34.047,00;€ 34.074,00
15SUB0164;0355;Zeist;NLD;2016;2016;Scoutinggroep De Bison;subsidie 2016;Welzijn en zorg;C. Waarderingssubsidie;30242669;€ 2.023,00;€ 2.008,84
15SUB0165;0355;Zeist;NLD;2016;2016;Stichting Vitras/ CMD ;mantelzorgondersteuning 2016;Welzijn en zorg;B. Prestatiesubsidie;30156605;€ 10.476,00;€ 0,00
15SUB0166;0355;Zeist;NLD;2016;2016;PSZ Piraatjes;peuterspeelzaalwerk 2016;Onderwijs;C. Waarderingssubsidie;41178939;€ 0,00;€ 15.332,15
15SUB0167;0355;Zeist;NLD;2016;2016;Stichting Kunstenhuis De Bilt-Zeist;subsidie 2016;Cultuur;A. Budgetsubsidie;41177820;€ 230.000,00;€ 0,00
15SUB0168;0355;Zeist;NLD;2016;2016;Fanfarecorps Erica ;amateurkunstsubsidie 2016;Cultuur;C. Waarderingssubsidie;40477868;€ 0,00;€ 3.680,50
15SUB0169;0355;Zeist;NLD;2016;2016;Christ. Peuterspeelzaal Oud Zandbergen;peuterspeelzaalwerk 2016;Onderwijs;C. Waarderingssubsidie;41187344;€ 0,00;€ 19.165,19
15SUB0171;0355;Zeist;NLD;2016;2016;Stichting Zeister Muziekschool ;Begroting 2016;Cultuur;A. Budgetsubsidie;41178335;€ 956.000,00;€ 0,00
15SUB0172;0355;Zeist;NLD;2016;2016;Stichting Dorpshuis Austerlitz;aanvraag 2016;Welzijn en zorg;B. Prestatiesubsidie;41177026;€ 82.000,00;€ 80.000,00
15SUB0173;0355;Zeist;NLD;2016;2016;LFB Landelijke Belangenbehartiging;aanvraag 2016;Welzijn en zorg;C. Waarderingssubsidie;40483102;€ 5.800,00;€ 5.000,00
15SUB0174;0355;Zeist;NLD;2016;2016;Stichting Voedselbank, Steunpunt Zeist;aanvraag 2016;Welzijn en zorg;C. Waarderingssubsidie;30226629;€ 9.100,00;€ 9.100,00
15SUB0175;0355;Zeist;NLD;2016;2016;Belangenvereniging Couwenhoven;bestuurskosten 2016;Welzijn en zorg;C. Waarderingssubsidie;40483375;€ 500,00;€ 500,00
15SUB0177;0355;Zeist;NLD;2016;2016;Volksdansgroep Ivanica ;amateurkunstsubsidie 2016;Cultuur;C. Waarderingssubsidie;40481145;€ 0,00;€ 1.214,50
15SUB0178;0355;Zeist;NLD;2016;2016;Stichting 't Gilde Zeist;Coach4you 2016;Welzijn en zorg;B. Prestatiesubsidie;0;€ 12.240,00;€ 0,00
15SUB0179;0355;Zeist;NLD;2016;2016;OpStreek Jeugdsymfonieorkest ;amateurkunstsubsidie 2016;Cultuur;C. Waarderingssubsidie;41182635;€ 0,00;€ 3.680,50
15SUB0181;0355;Zeist;NLD;2015;2016;Buurt- en Belangenver. Huis ter Heide;subsidie bewonersorganisatie 2016;Welzijn en zorg;C. Waarderingssubsidie;40481413;€ 500,00;€ 0,00
15SUB0182;0355;Zeist;NLD;2016;2016;Kiekeboe Kinderopvang BV ;peuterspeelzaalwerk 2016;Welzijn en zorg;C. Waarderingssubsidie;30120396;€ 0,00;€ 15.332,15
15SUB0183;0355;Zeist;NLD;2016;2016;Samen voor Zeist ;versterken vd soc. cohesie + stimuleren werkn.vrijlligerswerk in 2016;Welzijn en zorg;B. Prestatiesubsidie;30202485;€ 59.182,00;€ 48.480,00
15SUB0185;0355;Zeist;NLD;2016;2016;Toneelvereniging Onder Ons ;Amateurtkunstsubsidie 2016;Cultuur;C. Waarderingssubsidie;30215315;€ 0,00;€ 1.681,60
15SUB0186;0355;Zeist;NLD;2016;2016;Nootdweer Shanty & Seasong Zeist ;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;30183250;€ 0,00;€ 697,50
15SUB0188;0355;Zeist;NLD;2016;2016;Christelijke Koorvereniging 'Credo' ;amateursubsidie 2016;Cultuur;C. Waarderingssubsidie;40481574;€ 0,00;€ 0,00
15SUB0189;0355;Zeist;NLD;2016;2016;Zeister Vrouwenkoor;amateurkunstsubsidie 2016;Cultuur;C. Waarderingssubsidie;30184279;€ 0,00;€ 697,50
15SUB0190;0355;Zeist;NLD;2016;2016;St. Gehandicapten en Patienten Platf. Zeist;aanvraag 2016;Welzijn en zorg;C. Waarderingssubsidie;30156078;€ 4.120,00;€ 3.845,00
15SUB0191;0355;Zeist;NLD;2016;2016;Stichting Voorkom ;aanvraag 2016;Welzijn en zorg;C. Waarderingssubsidie;41181768;€ 3.290,00;€ 13.882,14
15SUB0194;0355;Zeist;NLD;2016;2016;St. Dierentehuis Zeist e.o.;subsidie 2016;Burgerrelaties;B. Prestatiesubsidie;41178089;€ 25.700,00;€ 25.525,00
15SUB0195;0355;Zeist;NLD;2016;2016;Stichting  Vrienden van de Dieptetuin;subsidie 2016;Welzijn en zorg;C. Waarderingssubsidie;55273963;€ 1.000,00;€ 500,00
15SUB0198;0355;Zeist;NLD;2016;2016;Seniorenkoor Viva la Musica;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;54415101;€ 0,00;€ 697,50
15SUB0200;0355;Zeist;NLD;2015;2016;S.B.V. Kindervreugd;activiteiten 2016;Welzijn en zorg;C. Waarderingssubsidie;0;€ 8.500,00;€ 0,00
15SUB0201;0355;Zeist;NLD;2016;2016;St. Steun- en Infopunt GGZ Utrecht;clientondersteuning 2016;Welzijn en zorg;B. Prestatiesubsidie;0;€ 47.136,00;€ 39.236,00
15SUB0202;0355;Zeist;NLD;2016;2016;Stichting Slottuintheater;aanvraag 2016;Cultuur;B. Prestatiesubsidie;0;€ 13.000,00;€ 12.750,00
15SUB0203;0355;Zeist;NLD;2016;2016;Belangenvereniging Den Dolder ;Bestuurskosten 2016;Welzijn en zorg;C. Waarderingssubsidie;30232191;€ 0,00;€ 500,00
15SUB0204;0355;Zeist;NLD;2016;2016;Stichting KunstRijk ;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;30191925;€ 8.300,00;€ 8.468,00
15SUB0205;0355;Zeist;NLD;2016;2016;Toonkunstkoor Zeist ;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;30247566;€ 0,00;€ 697,50
15SUB0206;0355;Zeist;NLD;2016;2016;On the Move;bestuurskosten  2016;Welzijn en zorg;C. Waarderingssubsidie;56514778;€ 0,00;€ 500,00
15SUB0207;0355;Zeist;NLD;2016;2015;Bewonerscommissie Pedagogenbuurt;bestuurskosten 2016;Welzijn en zorg;C. Waarderingssubsidie;50220985;€ 0,00;€ 500,00
15SUB0208;0355;Zeist;NLD;2016;2106;De Toets;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;40476422;€ 0,00;€ 1.500,00
15SUB0209;0355;Zeist;NLD;2016;2016;Vocal Vision Zeist ;Amateurkunst 2016;Cultuur;C. Waarderingssubsidie;30190819;€ 0,00;€ 697,50
15SUB0210;0355;Zeist;NLD;2016;2016;Zeister Historisch Genootschap;subsidie 2016;Cultuur;C. Waarderingssubsidie;41177212;€ 7.500,00;€ 7.500,00
15SUB0211;0355;Zeist;NLD;2016;2016;St. Sportservice prov. Utrecht;aanvraag 2016;Sport en recreatie;A. Budgetsubsidie;60416475;€ 152.000,00;€ 0,00
15SUB0212;0355;Zeist;NLD;2016;2016;Stichting Kerk en Samenleving ;3 Inloophuizen 2016;Welzijn en zorg;B. Prestatiesubsidie;30175177;€ 48.000,00;€ 44.685,00
15SUB0213;0355;Zeist;NLD;2016;2015;Stichting Kerk en Samenleving ;Meldpunt eenzaamaheid 2016;Welzijn en zorg;C. Waarderingssubsidie;30175177;€ 7.120,00;€ 4.200,00
15SUB0215;0355;Zeist;NLD;2016;2016;Stichting Uit Eigen Beweging;aanvraag 2016;Cultuur;C. Waarderingssubsidie;30220629;€ 2.500,00;€ 500,00
15SUB0216;0355;Zeist;NLD;2016;2016;Stichting 4-5 mei Comite;subsidie 2016;Sport en recreatie;C. Waarderingssubsidie;30160794;€ 3.500,00;€ 3.496,00
15SUB0217;0355;Zeist;NLD;2016;2016;Stichting Oranje Comité Zeist ;subsidie 2016;Sport en recreatie;C. Waarderingssubsidie;41184610;€ 3.800,00;€ 3.775,00
15SUB0218;0355;Zeist;NLD;2016;2016;St. Muziektheater Vereniging Polyhymnia;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;40479308;€ 0,00;€ 8.468,00
15SUB0219;0355;Zeist;NLD;2016;2016;Bewonersplatform Brugakker;subsidie 2016;Verkeer en vervoer;C. Waarderingssubsidie;30231171;€ 0,00;€ 500,00
15SUB0220;0355;Zeist;NLD;2015;2016;Oogvereniging Nederland afd.Utrecht NVBS;begroting 2016;Welzijn en zorg;C. Waarderingssubsidie;40407536;€ 825,00;€ 0,00
15SUB0221;0355;Zeist;NLD;2016;2016;Stichting Muziekstad Zeist;subsidie 2016;Cultuur;D. Incidentele subsidie beleidsregels;54958547;€ 3.500,00;€ 1.500,00
15SUB0222;0355;Zeist;NLD;2016;2016;Federatie C.J.V. Jonathan;subsidie 2016;Welzijn en zorg;C. Waarderingssubsidie;0;€ 3.500,00;€ 3.300,00
15SUB0223;0355;Zeist;NLD;2016;2016;Taalpodium Utrecht/Zeist;subsidie 2016;Cultuur;C. Waarderingssubsidie;40482218;€ 0,00;€ 1.104,00
15SUB0224;0355;Zeist;NLD;2016;2016;Cooperatie Austerlitz Zorgt UA;subsidie 2016;Welzijn en zorg;B. Prestatiesubsidie;56786689;€ 26.000,00;€ 26.500,00
15SUB0225;0355;Zeist;NLD;2016;2016;Het Sticht ;cofinanciering schakelklas 2016;Onderwijs;F. Specifieke regelingen;41177647;€ 0,00;€ 46.666,66
15SUB0226;0355;Zeist;NLD;2016;2016;Bewonersvereniging Krakelingweg ;bestuurskosten 2016;Welzijn en zorg;C. Waarderingssubsidie;40483074;€ 0,00;€ 500,00
15SUB0227;0355;Zeist;NLD;2016;2016;Vereniging Scouting Sleutelgroep ;aanvraag 2016;Welzijn en zorg;C. Waarderingssubsidie;30238089;€ 1.900,00;€ 1.900,00
15SUB0228;0355;Zeist;NLD;2016;2016;Christelijk Gemengd Kerckeboschkoor;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;40477645;€ 0,00;€ 697,50
15SUB0229;0355;Zeist;NLD;2016;2016;MEE Utrecht, Gooi & Vecht ;clientondersteuning voor mensen met een beperking 2016;Welzijn en zorg;A. Budgetsubsidie;30152505;€ 904.400,00;€ 115.036,37
15SUB0230;0355;Zeist;NLD;2016;2016;MEE Utrecht, Gooi & Vecht ;maatjesproject 2016;Welzijn en zorg;B. Prestatiesubsidie;30152505;€ 15.600,00;€ 15.490,80
15SUB0231;0355;Zeist;NLD;2016;2016;Drumfanfare Jonathan ;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;40479431;€ 0,00;€ 3.680,50
15SUB0233;0355;Zeist;NLD;2016;2016;Stichting Samen oplopen Zeist;subsidie 2016;Welzijn en zorg;B. Prestatiesubsidie;51823942;€ 120.000,00;€ 119.160,00
15SUB0235;0355;Zeist;NLD;2016;2016;Stichting Koper Utrecht;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;30147168;€ 0,00;€ 1.681,50
15SUB0236;0355;Zeist;NLD;2016;2016;Cantiamo;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;40477444;€ 0,00;€ 697,50
15SUB0237;0355;Zeist;NLD;2016;2016;Shanty Vrouwenkoor Zeist;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;30255154;€ 0,00;€ 697,50
15SUB0239;0355;Zeist;NLD;2016;2016;Bewoners Belangen Dichterbij ;bestuurskosten 2016;Welzijn en zorg;C. Waarderingssubsidie;40481579;€ 0,00;€ 500,00
15SUB0241;0355;Zeist;NLD;2015;;Turkse Vereniging Zeist;aanvraag 2016;Welzijn en zorg;C. Waarderingssubsidie;40480507;€ 1.500,00;€ 0,00
15SUB0242;0355;Zeist;NLD;2015;;Turkse Vereniging Zeist;30-jarig bestaan;Welzijn en zorg;D. Incidentele subsidie beleidsregels;40480507;€ 2.000,00;€ 0,00
15SUB0243;0355;Zeist;NLD;2016;2016;Scouting Luchtvaartgroep Zeist ;aanvraag 2016;Welzijn en zorg;C. Waarderingssubsidie;30236961;€ 10.000,00;€ 1.201,02
15SUB0244;0355;Zeist;NLD;2016;2016;Koninklijk Harmoniegezelschap O.B.K.;subsidie 2016;Cultuur;C. Waarderingssubsidie;40477330;€ 0,00;€ 3.680,50
15SUB0245;0355;Zeist;NLD;2016;2016;Stichting Cultuur Zeist ;aanvraag 2016;Cultuur;B. Prestatiesubsidie;30171959;€ 16.000,00;€ 11.700,00
15SUB0246;0355;Zeist;NLD;2016;2016;Stichting MSIVO;aanvraag 2016;Welzijn en zorg;B. Prestatiesubsidie;30185938;€ 19.645,00;€ 8.360,00
15SUB0248;0355;Zeist;NLD;2015;2016;Stichting Hulpkas Zeist ;aanvraag 2016;Welzijn en zorg;C. Waarderingssubsidie;41184069;€ 2.859,00;€ 2.859,00
15SUB0249;0355;Zeist;NLD;2016;2016;Stichting MeanderOmnium;aanvraag 2016;Welzijn en zorg;A. Budgetsubsidie;30216524;€ 4.313.595,74;€ 3.917.051,42
15SUB0250;0355;Zeist;NLD;2016;2016;St. Jeugdcultuurfonds Utrecht ;aanvraag 2016;Cultuur;B. Prestatiesubsidie;34336075;€ 22.500,00;€ 17.250,00
15SUB0251;0355;Zeist;NLD;2015;;Stichting Leergeld Zeist i.o.;aanvraag startsubsidie 2015 en pro forma aanvraag 2016;Welzijn en zorg;E. Overige incidentele subsidies;0;€ 10.000,00;€ 0,00
15SUB0252;0355;Zeist;NLD;2016;2016;Le Shaddai Gem. Interkerkelijk Koor ;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;40482175;€ 0,00;€ 697,50
15SUB0253;0355;Zeist;NLD;2016;2016;GIDSnetwerk Zeist;subsidie 2016;Welzijn en zorg;B. Prestatiesubsidie;0;€ 8.100,00;€ 8.043,30
15SUB0255;0355;Zeist;NLD;2016;2016;Regionalisering Gehandicaptensp Zeist eo;aanvraag 2016;Sport en recreatie;C. Waarderingssubsidie;41187204;€ 1.145,00;€ 1.145,00
15SUB0256;0355;Zeist;NLD;2016;2016;St. Internationaal Liedfestival Zeist;aanvraag 2016;Cultuur;E. Overige incidentele subsidies;0;€ 10.000,00;€ 10.000,00
15SUB0257;0355;Zeist;NLD;2016;2016;Kwintes Regiokantoor ;Kreaktief 2016;Welzijn en zorg;A. Budgetsubsidie;30211012;€ 152.889,00;€ 100.000,00
15SUB0258;0355;Zeist;NLD;2016;2016;Stichting Vitras/ CMD ;AMW, Thuisbegeleiding en Prenatale cursus 2016;Welzijn en zorg;A. Budgetsubsidie;30156605;€ 1.105.817,44;€ 370.001,00
15SUB0260;0355;Zeist;NLD;2016;2015;Bewonersvereniging Hoge Dennen;bestuurskosten 2016;Welzijn en zorg;C. Waarderingssubsidie;30167217;€ 500,00;€ 500,00
15SUB0261;0355;Zeist;NLD;2016;2016;St.ter bevordering van vrolijkheid;activiteiten AZC Zeist 2016;Cultuur;D. Incidentele subsidie beleidsregels;34123985;€ 0,00;€ 3.000,00
15SUB0264;0355;Zeist;NLD;2016;2016;St. Sportservice prov. Utrecht;buurtsportcoaches 2016;Sport en recreatie;E. Overige incidentele subsidies;60416475;€ 249.000,00;€ 158.482,00
15SUB0265;0355;Zeist;NLD;2016;;NV SRO;Buurtsportcoaches 2016;Sport en recreatie;E. Overige incidentele subsidies;0;€ 160.000,00;€ 0,00
15SUB0267;0355;Zeist;NLD;0;;Turkse Vereniging Zeist ;diverse activiteiten 2016;;;40480507;€ 0,00;€ 0,00
15SUB0271;0355;Zeist;NLD;2016;2016;Sportimpuls BV;Buurtsportcoaches 2016;Sport en recreatie;E. Overige incidentele subsidies;62343092;€ 166.000,00;€ 122.000,00
15SUB0274;0355;Zeist;NLD;2016;2016;Stichting Kunstenhuis De Bilt-Zeist ;Gecombineerde begroting 2016 Kunstenhuis Zeister Muziekschool;Cultuur;A. Budgetsubsidie;41177820;€ 961.000,00;€ 905.283,00
15SUB0275;0355;Zeist;NLD;2016;2016;Zeister Kamerkoor ;amateurkunst 2016;Cultuur;C. Waarderingssubsidie;40482910;€ 700,00;€ 697,50
15SUB0279;0355;Zeist;NLD;2016;;MEE Utrecht, Gooi & Vecht ;observatie en diagnostiekgroep De Regenboog 2016;Welzijn en zorg;E. Overige incidentele subsidies;30152505;€ 12.500,00;€ 0,00
15SUB0283;0355;Zeist;NLD;2015;2016;Turkse Vereniging Zeist ;activiteiten 2016;Welzijn en zorg;D. Incidentele subsidie beleidsregels;40480507;€ 3.500,00;€ 2.500,00
15SUB0289;0355;Zeist;NLD;2016;2016;U Centraal;pretty Woman 2016;Welzijn en zorg;C. Waarderingssubsidie;57243484;€ 1.574,60;€ 1.563,62
