FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_2019.1213608,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66480 404260, 66480 404280, 66500 404280, 66500 404260, 66480 404260))"
zostera_noltei_2019.1213609,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66480 404280, 66480 404300, 66500 404300, 66500 404280, 66480 404280))"
zostera_noltei_2019.1213610,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66480 404320, 66480 404340, 66500 404340, 66500 404320, 66480 404320))"
zostera_noltei_2019.1213611,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66480 404620, 66480 404640, 66500 404640, 66500 404620, 66480 404620))"
zostera_noltei_2019.1213612,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66480 404640, 66480 404660, 66500 404660, 66500 404640, 66480 404640))"
zostera_noltei_2019.1213613,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66480 404660, 66480 404680, 66500 404680, 66500 404660, 66480 404660))"
zostera_noltei_2019.1213614,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66480 404680, 66480 404700, 66500 404700, 66500 404680, 66480 404680))"
zostera_noltei_2019.1213615,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66540 404360, 66540 404380, 66560 404380, 66560 404360, 66540 404360))"
zostera_noltei_2019.1213616,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66540 404380, 66540 404400, 66560 404400, 66560 404380, 66540 404380))"
zostera_noltei_2019.1213617,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66520 404580, 66520 404600, 66540 404600, 66540 404580, 66520 404580))"
zostera_noltei_2019.1213618,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66540 404580, 66540 404600, 66560 404600, 66560 404580, 66540 404580))"
zostera_noltei_2019.1213619,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66560 404580, 66560 404600, 66580 404600, 66580 404580, 66560 404580))"
zostera_noltei_2019.1213620,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66580 404580, 66580 404600, 66600 404600, 66600 404580, 66580 404580))"
zostera_noltei_2019.1213621,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66520 404600, 66520 404620, 66540 404620, 66540 404600, 66520 404600))"
zostera_noltei_2019.1213622,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66540 404600, 66540 404620, 66560 404620, 66560 404600, 66540 404600))"
zostera_noltei_2019.1213623,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66560 404600, 66560 404620, 66580 404620, 66580 404600, 66560 404600))"
zostera_noltei_2019.1213624,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66580 404600, 66580 404620, 66600 404620, 66600 404600, 66580 404600))"
zostera_noltei_2019.1213625,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66500 404620, 66500 404640, 66520 404640, 66520 404620, 66500 404620))"
zostera_noltei_2019.1213626,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66520 404620, 66520 404640, 66540 404640, 66540 404620, 66520 404620))"
zostera_noltei_2019.1213627,2019,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((66540 404620, 66540 404640, 66560 404640, 66560 404620, 66540 404620))"
