FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkingen,symbol,se_anno_cad_data,gdb_geomattr_data,shape
trend_2010_25.18,1301648,13,1648,78,116,38,-1.292,>2020,- - - 4 - -,3,,,"POLYGON ((37425.94299999997 410022.19000000134, 37449.9459999986 410043.8029999994, 37583.77199999988 409895.1739999987, 37559.76900000125 409873.5610000007, 37425.94299999997 410022.19000000134))"
trend_2010_25.19,1301668,13,1668,63,81,18,-2.946,2016,- - - 4 - -,3,,,"POLYGON ((37573.4450000003 409860.13599999994, 37627.30900000036 409910.36499999836, 37763.708000000566 409764.0940000005, 37709.84400000051 409713.86499999836, 37573.4450000003 409860.13599999994))"
trend_2010_25.20,1301688,13,1688,36,64,28,-3.596,2017,- - - 4 - -,3,,,"POLYGON ((37709.4450000003 409714.13500000164, 37775.19299999997 409775.4470000006, 37911.59299999848 409629.17599999905, 37845.84400000051 409567.86400000006, 37709.4450000003 409714.13500000164))"
trend_2010_25.21,1301697,13,1697,22,54,32,-3.827,2018,- - - 4 - -,3,,,"POLYGON ((37934.90500000119 409476.88800000027, 37988.40599999949 409556.20600000024, 38154.21299999952 409444.3680000007, 38100.71299999952 409365.05000000075, 37934.90500000119 409476.88800000027))"
trend_2010_25.22,1301706,13,1706,52,94,42,-3.088,>2020,- - - 4 - -,3,,,"POLYGON ((38229.01099999994 409312.51399999857, 38255.414999999106 409385.05900000036, 38443.35300000012 409316.6550000012, 38416.949999999255 409244.1099999994, 38229.01099999994 409312.51399999857))"
trend_2010_25.23,1301719,13,1719,82,144,62,-1.001,>2020,- - - 4 - -,3,,,"POLYGON ((38360.01099999994 409266.5150000006, 38368.5700000003 409290.0309999995, 38556.50899999961 409221.6270000003, 38547.949999999255 409198.11100000143, 38360.01099999994 409266.5150000006))"
trend_2010_25.24,1500120,15,120,247,276,29,1.495,-,- - - - - -,1,,,"POLYGON ((36476.58700000122 403371.0560000017, 36466.914000000805 403407.1570000015, 36660.09899999946 403458.9210000001, 36669.77199999988 403422.8200000003, 36476.58700000122 403371.0560000017))"
trend_2010_25.25,1500140,15,140,182,226,44,2.574,-,- - 3 - - -,1,,,"POLYGON ((36283.58700000122 403318.0549999997, 36266.93200000003 403380.2129999995, 36460.11699999869 403431.9770000018, 36476.77299999818 403369.8189999983, 36283.58700000122 403318.0549999997))"
trend_2010_25.26,1500160,15,160,178,229,51,1.982,-,- - 3 - - -,1,,,"POLYGON ((36090.58700000122 403266.0560000017, 36077.76300000027 403313.91699999943, 36270.94799999893 403365.6810000017, 36283.77199999988 403317.8200000003, 36090.58700000122 403266.0560000017))"
trend_2010_25.27,1500180,15,180,154,186,32,-2.392,>2020,- - 3 - - -,3,,,"POLYGON ((36090.77199999988 403264.8189999983, 36106.2490000017 403207.05700000003, 35913.063999999315 403155.29300000146, 35897.58700000122 403213.0560000017, 36090.77199999988 403264.8189999983))"
trend_2010_25.28,1500200,15,200,83,103,20,-4.477,2014,- - 3 - - -,3,,,"POLYGON ((35897.77199999988 403211.8189999983, 35926.73999999836 403103.70800000057, 35733.5549999997 403051.9439999983, 35704.58700000122 403160.0549999997, 35897.77199999988 403211.8189999983))"
trend_2010_25.29,1500220,15,220,54,52,-2,-5.44,-,1 - 3 - - -,4,,,"POLYGON ((35704.77199999988 403158.8200000003, 35739.971999999136 403027.4539999999, 35546.78599999845 402975.69000000134, 35511.58700000122 403107.0560000017, 35704.77199999988 403158.8200000003))"
trend_2010_25.30,1500240,15,240,43,43.001,0,-4.388,2010,- - 3 - - -,3,,,"POLYGON ((35512.77199999988 403105.8189999983, 35541.164999999106 402999.8570000008, 35347.97899999842 402948.0940000005, 35319.58700000122 403054.0560000017, 35512.77199999988 403105.8189999983))"
trend_2010_25.31,1500260,15,260,32,38,6,-3.134,2012,- - 3 - - -,3,,,"POLYGON ((35318.77199999988 403052.8189999983, 35339.050999999046 402977.13899999857, 35145.86600000039 402925.375, 35125.58700000122 403001.0549999997, 35318.77199999988 403052.8189999983))"
trend_2010_25.32,301580,3,1580,-1,24,25,4.15,-,- - - 4 5 6,1,,,"POLYGON ((183294.49300000072 609731.5870000012, 183287.25600000098 609835.0839999989, 183486.76900000125 609849.0359999985, 183494.00600000098 609745.5379999988, 183294.49300000072 609731.5870000012))"
trend_2010_25.33,301600,3,1600,6,23,17,4.09,-,- - - 4 5 6,1,,,"POLYGON ((183476.22399999946 609745.4719999991, 183467.313000001 609847.3330000006, 183666.55200000107 609864.7639999986, 183675.46299999952 609762.9030000009, 183476.22399999946 609745.4719999991))"
trend_2010_25.34,301620,3,1620,7,-7,-14,-4.378,-,1 - - - 5 6,4,,,"POLYGON ((183873.46299999952 609780.9030000009, 183883.00299999863 609671.868999999, 183683.76399999857 609654.438000001, 183674.22399999946 609763.4719999991, 183873.46299999952 609780.9030000009))"
trend_2010_25.35,301640,3,1640,10,-11,-21,-5.807,-,1 - - - 5 6,4,,,"POLYGON ((184073.46299999952 609799.9030000009, 184086.1160000004 609655.2809999995, 183886.87700000033 609637.8489999995, 183874.2250000015 609782.4719999991, 184073.46299999952 609799.9030000009))"
trend_2010_25.36,301660,3,1660,7,-10,-17,-6.419,-,1 - - - 5 6,4,,,"POLYGON ((184272.46299999952 609818.9030000009, 184286.44900000095 609659.0390000008, 184087.2100000009 609641.6070000008, 184073.22399999946 609801.4719999991, 184272.46299999952 609818.9030000009))"
trend_2010_25.37,301680,3,1680,13,-17,-30,-7.202,-,1 - - - 5 6,4,,,"POLYGON ((184471.46299999952 609836.9030000009, 184487.1550000012 609657.5379999988, 184287.91699999943 609640.1070000008, 184272.22399999946 609819.4719999991, 184471.46299999952 609836.9030000009))"
trend_2010_25.38,301700,3,1700,20,-7,-27,-6.616,-,1 - - - 5 6,4,,,"POLYGON ((184672.46299999952 609855.9030000009, 184686.87900000066 609691.1330000013, 184487.6400000006 609673.7010000013, 184473.22399999946 609838.4719999991, 184672.46299999952 609855.9030000009))"
trend_2010_25.39,301720,3,1720,19,-1,-20,-6.109,-,1 - - - - 6,4,,,"POLYGON ((184872.46299999952 609874.9030000009, 184885.7740000002 609722.7589999996, 184686.53500000015 609705.3280000016, 184673.22399999946 609857.4719999991, 184872.46299999952 609874.9030000009))"
trend_2010_25.40,301740,3,1740,21,0,-21,-6.247,-,1 - - - - 6,4,,,"POLYGON ((185071.46299999952 609893.9030000009, 185085.07499999925 609738.3220000006, 184885.8359999992 609720.8909999989, 184872.22399999946 609876.4719999991, 185071.46299999952 609893.9030000009))"
trend_2010_25.41,301760,3,1760,24,10,-14,-4.675,-,1 - - - - 6,4,,,"POLYGON ((185270.46299999952 609911.9030000009, 185280.6490000002 609795.4730000012, 185081.41099999845 609778.0419999994, 185071.22399999946 609894.4719999991, 185270.46299999952 609911.9030000009))"
trend_2010_25.42,301780,3,1780,19,4,-15,-5.898,-,1 - - - - 6,4,,,"POLYGON ((185468.46299999952 609930.9030000009, 185481.3139999993 609784.0139999986, 185282.07600000128 609766.5830000006, 185269.22399999946 609913.4719999991, 185468.46299999952 609930.9030000009))"
trend_2010_25.43,301800,3,1800,24,13,-11,-4.471,-,1 - - - - 6,4,,,"POLYGON ((185667.46299999952 609948.9030000009, 185677.2049999982 609837.5529999994, 185477.96599999815 609820.1220000014, 185468.22399999946 609931.4719999991, 185667.46299999952 609948.9030000009))"
trend_2010_25.44,301820,3,1820,22,19,-3,-3.288,-,1 - - - - 6,4,,,"POLYGON ((185865.46400000155 609967.9030000009, 185872.62799999863 609886.0159999989, 185673.38899999857 609868.5850000009, 185666.2250000015 609950.4719999991, 185865.46400000155 609967.9030000009))"
trend_2010_25.45,301840,3,1840,25,27,2,-2.102,2010,- - - - - 6,3,,,"POLYGON ((186064.46299999952 609986.9030000009, 186069.04300000146 609934.5529999994, 185869.8040000014 609917.1220000014, 185865.22399999946 609969.4719999991, 186064.46299999952 609986.9030000009))"
trend_2010_25.46,301860,3,1860,29,30,1,-1.771,2010,- - - - - 6,3,,,"POLYGON ((186268.46299999952 610005.9030000009, 186272.32200000063 609961.7969999984, 186073.08300000057 609944.3660000004, 186069.22399999946 609988.4719999991, 186268.46299999952 610005.9030000009))"
trend_2010_25.47,301880,3,1880,37,31,-6,-0.706,-,1 - - - - 6,4,,,"POLYGON ((186467.46299999952 610023.9030000009, 186469.00200000033 610006.3200000003, 186269.76300000027 609988.8889999986, 186268.22399999946 610006.4719999991, 186467.46299999952 610023.9030000009))"
trend_2010_25.48,301900,3,1900,38,31,-7,-0.79,-,1 - - - - 6,4,,,"POLYGON ((186645.9210000001 610042.9530000016, 186647.98600000143 610023.3110000007, 186449.08100000024 610002.4050000012, 186447.01700000092 610022.0469999984, 186645.9210000001 610042.9530000016))"
trend_2010_25.49,301920,3,1920,39,35,-4,-0.521,-,1 - - - - 6,4,,,"POLYGON ((186864.46299999952 610060.9030000009, 186865.59800000116 610047.9270000011, 186666.3590000011 610030.4959999993, 186665.22399999946 610043.4719999991, 186864.46299999952 610060.9030000009))"
trend_2010_25.50,301940,3,1940,45,44,-1,0.178,-,1 - - - - 6,2,,,"POLYGON ((186864.22399999946 610062.4719999991, 186863.8359999992 610066.9050000012, 187063.07499999925 610084.3359999992, 187063.46299999952 610079.9030000009, 186864.22399999946 610062.4719999991))"
trend_2010_25.51,301960,3,1960,52,46,-6,-0.23,-,1 - - - - 6,4,,,"POLYGON ((187261.46299999952 610098.9030000009, 187261.96400000155 610093.1750000007, 187062.7250000015 610075.743999999, 187062.22399999946 610081.4719999991, 187261.46299999952 610098.9030000009))"
trend_2010_25.52,301980,3,1980,59,51,-8,-0.046,-,1 - - - - 6,4,,,"POLYGON ((187461.46299999952 610116.9030000009, 187461.563000001 610115.7569999993, 187262.32400000095 610098.3260000013, 187262.22399999946 610099.4719999991, 187461.46299999952 610116.9030000009))"
trend_2010_25.53,302000,3,2000,58,53,-5,-1.177,-,1 - - - - 6,4,,,"POLYGON ((187730.53200000152 610132.620000001, 187731.0450000018 610103.1999999993, 187531.07600000128 610099.7089999989, 187530.561999999 610129.129999999, 187730.53200000152 610132.620000001))"
trend_2010_25.54,302020,3,2020,102,81,-21,-1.787,-,1 - - - - -,4,,,"POLYGON ((188017.50600000098 610110.5870000012, 188014.3900000006 610066.0210000016, 187814.87700000033 610079.9719999991, 187817.99300000072 610124.5379999988, 188017.50600000098 610110.5870000012))"
trend_2010_25.55,302040,3,2040,130,116,-14,-2.391,-,1 - - - - -,4,,,"POLYGON ((188235.77600000054 610095.4719999991, 188230.56599999964 610035.9239999987, 188031.32699999958 610053.3550000004, 188036.53700000048 610112.9030000009, 188235.77600000054 610095.4719999991))"
trend_2010_25.56,302060,3,2060,167,146,-21,-2.838,-,1 - - - - -,4,,,"POLYGON ((188418.50699999928 610087.5870000012, 188413.55700000003 610016.8099999987, 188214.0450000018 610030.7609999999, 188218.99399999902 610101.5379999988, 188418.50699999928 610087.5870000012))"
trend_2010_25.57,302080,3,2080,195,177,-18,-2.942,-,1 - - - - -,4,,,"POLYGON ((188617.50600000098 610076.5870000012, 188612.3759999983 610003.2159999982, 188412.86300000176 610017.1669999994, 188417.99300000072 610090.5379999988, 188617.50600000098 610076.5870000012))"
trend_2010_25.58,302100,3,2100,223,206,-17,-3.609,-,1 - - - - -,4,,,"POLYGON ((188816.50600000098 610064.5870000012, 188810.21299999952 609974.5819999985, 188610.69999999925 609988.5329999998, 188616.99300000072 610078.5379999988, 188816.50600000098 610064.5870000012))"
trend_2010_25.59,302120,3,2120,257,236,-21,-3.245,-,1 - - - - -,4,,,"POLYGON ((189018.50699999928 610053.5870000012, 189012.84800000116 609972.6600000001, 188813.3350000009 609986.6110000014, 188818.99399999902 610067.5379999988, 189018.50699999928 610053.5870000012))"
trend_2010_25.60,302140,3,2140,283,264,-19,-3.455,-,1 - - - - -,4,,,"POLYGON ((189219.50699999928 610042.5870000012, 189213.48099999875 609956.4219999984, 189013.9690000005 609970.3740000017, 189019.99399999902 610056.5379999988, 189219.50699999928 610042.5870000012))"
trend_2010_25.61,302160,3,2160,307,291,-16,-2.989,-,1 - - - - -,4,,,"POLYGON ((189415.50600000098 610030.5870000012, 189410.29399999976 609956.0439999998, 189210.7809999995 609969.995000001, 189215.99399999902 610044.5379999988, 189415.50600000098 610030.5870000012))"
trend_2010_25.62,701401,7,1401,76,113,37,4.479,-,- - - - 5 -,1,,,"POLYGON ((106824.45800000057 538428.745000001, 106717.3759999983 538461.4829999991, 106775.85000000149 538652.743999999, 106882.93299999833 538620.006000001, 106824.45800000057 538428.745000001))"
trend_2010_25.63,701421,7,1421,56,112,56,4.946,-,- - - - 5 -,1,,,"POLYGON ((106762.17799999937 538215.4990000017, 106643.31799999997 538249.5810000002, 106698.4459999986 538441.8330000006, 106817.30600000173 538407.7509999983, 106762.17799999937 538215.4990000017))"
trend_2010_25.64,701442,7,1442,47,103,56,4.417,-,- - - - 5 -,1,,,"POLYGON ((106703.1790000014 538019.4990000017, 106597.0309999995 538049.9360000007, 106652.15900000185 538242.188000001, 106758.30600000173 538211.7509999983, 106703.1790000014 538019.4990000017))"
trend_2010_25.65,701462,7,1462,32,92,60,3.802,-,- - - - 5 -,1,,,"POLYGON ((106643.17799999937 537823.4990000017, 106551.80999999866 537849.6979999989, 106606.93800000101 538041.9499999993, 106698.30600000173 538015.7509999983, 106643.17799999937 537823.4990000017))"
trend_2010_25.66,701483,7,1483,18,74,56,2.714,-,- - - - 5 -,1,,,"POLYGON ((106587.45800000057 537645.745000001, 106522.57299999893 537665.5819999985, 106581.04699999839 537856.8429999985, 106645.93299999833 537837.004999999, 106587.45800000057 537645.745000001))"
trend_2010_25.67,807000,8,7000,173,184,11,-1.189,2018,- - - - 5 -,3,,,"POLYGON ((93871.56500000134 484444.76900000125, 93898.92700000107 484433.1550000012, 93820.7809999995 484249.0540000014, 93793.41899999976 484260.66800000146, 93871.56500000134 484444.76900000125))"
trend_2010_25.68,807025,8,7025,182,186,4,-0.309,>2020,- - - - 5 -,3,,,"POLYGON ((93774.56500000134 484213.76900000125, 93781.67599999905 484210.7509999983, 93703.53000000119 484026.6499999985, 93696.41899999976 484029.66800000146, 93774.56500000134 484213.76900000125))"
trend_2010_25.69,807050,8,7050,184,193,9,0.888,-,- - - - - -,1,,,"POLYGON ((93599.41899999976 483798.66800000146, 93578.9840000011 483807.3420000002, 93657.12999999896 483991.44299999997, 93677.56500000134 483982.76900000125, 93599.41899999976 483798.66800000146))"
trend_2010_25.70,807075,8,7075,187,196,9,1.116,-,- - - - - -,1,,,"POLYGON ((93502.41899999976 483568.66800000146, 93476.73699999973 483579.5700000003, 93554.88300000131 483763.6710000001, 93580.56500000134 483752.76900000125, 93502.41899999976 483568.66800000146))"
trend_2010_25.71,807100,8,7100,184,196,12,0.05,-,- - - - - -,1,,,"POLYGON ((93406.41899999976 483338.66800000146, 93405.26799999923 483339.1570000015, 93483.4149999991 483523.2580000013, 93484.56500000134 483522.76900000125, 93406.41899999976 483338.66800000146))"
trend_2010_25.72,807125,8,7125,186,195,9,-0.181,>2020,- - - - - -,3,,,"POLYGON ((93383.56500000134 483292.76900000125, 93387.73000000045 483291.0009999983, 93309.58399999887 483106.8999999985, 93305.41899999976 483108.66800000146, 93383.56500000134 483292.76900000125))"
trend_2010_25.73,807150,8,7150,193,191,-2,-0.502,-,1 - - - - -,4,,,"POLYGON ((93282.56500000134 483064.76900000125, 93294.11800000072 483059.86499999836, 93215.97100000083 482875.76399999857, 93204.41899999976 482880.66800000146, 93282.56500000134 483064.76900000125))"
trend_2010_25.74,807175,8,7175,201,197,-4,0.496,-,1 - - - - -,2,,,"POLYGON ((93107.78000000119 482668.3960000016, 93096.45199999958 482673.4389999993, 93177.79899999872 482856.1479999982, 93189.12700000033 482851.10500000045, 93107.78000000119 482668.3960000016))"
trend_2010_25.75,807200,8,7200,199,205,6,0.697,-,- - - - - -,1,,,"POLYGON ((93005.77899999917 482437.3960000016, 92989.86100000143 482444.4829999991, 93071.20800000057 482627.19200000167, 93087.12700000033 482620.10500000045, 93005.77899999917 482437.3960000016))"
trend_2010_25.76,807225,8,7225,193,216,23,1.122,-,- - - - - -,1,,,"POLYGON ((92899.41899999976 482192.66800000146, 92873.59899999946 482203.6279999986, 92951.74500000104 482387.7289999984, 92977.56500000134 482376.76900000125, 92899.41899999976 482192.66800000146))"
trend_2010_25.77,807250,8,7250,198,227,29,1.789,-,- - - - - -,1,,,"POLYGON ((92803.78000000119 481980.3960000016, 92762.92100000009 481998.5870000012, 92844.26900000125 482181.2960000001, 92885.12700000033 482163.10500000045, 92803.78000000119 481980.3960000016))"
trend_2010_25.78,807275,8,7275,214,239,25,2.524,-,- - - - - -,1,,,"POLYGON ((92697.41899999976 481734.66800000146, 92639.3350000009 481759.3229999989, 92717.48099999875 481943.4239999987, 92775.56500000134 481918.76900000125, 92697.41899999976 481734.66800000146))"
trend_2010_25.79,807300,8,7300,230,245,15,2.369,-,- - - - - -,1,,,"POLYGON ((92616.41899999976 481550.66800000146, 92561.90199999884 481573.80900000036, 92640.04800000042 481757.91000000015, 92694.56500000134 481734.76900000125, 92616.41899999976 481550.66800000146))"
trend_2010_25.80,807325,8,7325,239,245,6,3.374,-,- - - - - -,1,,,"POLYGON ((92522.36600000039 481374.49500000104, 92446.55299999937 481411.47199999914, 92534.22700000182 481591.23099999875, 92610.0399999991 481554.25400000066, 92522.36600000039 481374.49500000104))"
trend_2010_25.81,807350,8,7350,228,243,15,3.092,-,- - - - - -,1,,,"POLYGON ((92412.36600000039 481149.49500000104, 92342.88899999857 481183.3819999993, 92430.56399999931 481363.1400000006, 92500.0399999991 481329.25400000066, 92412.36600000039 481149.49500000104))"
trend_2010_25.82,807375,8,7375,221,241,20,3.196,-,- - - - - -,1,,,"POLYGON ((92309.36600000039 480938.49599999934, 92237.55200000107 480973.5219999999, 92325.22700000182 481153.2800000012, 92397.0399999991 481118.25400000066, 92309.36600000039 480938.49599999934))"
trend_2010_25.83,807400,8,7400,226,234,8,2.853,-,- - - - - -,1,,,"POLYGON ((92192.36600000039 480700.49500000104, 92128.25899999961 480731.76199999824, 92215.93400000036 480911.5210000016, 92280.0399999991 480880.25400000066, 92192.36600000039 480700.49500000104))"
trend_2010_25.84,1701300,17,1300,111,115,4,-2.127,2011,- - - 4 - 6,3,,,"POLYGON ((15659.949000000954 379689.8900000006, 15678.13599999994 379639.9210000001, 15490.197000000626 379571.5170000009, 15472.01000000164 379621.48600000143, 15659.949000000954 379689.8900000006))"
trend_2010_25.85,1701318,17,1318,103,114,11,-0.839,>2020,- - - 4 - 6,3,,,"POLYGON ((15490.949000000954 379627.88899999857, 15498.122999999672 379608.1790000014, 15310.184000000358 379539.7749999985, 15303.01000000164 379559.4849999994, 15490.949000000954 379627.88899999857))"
trend_2010_25.86,1701335,17,1335,93,107,14,-0.03,>2020,- - - 4 - 6,3,,,"POLYGON ((15325.949000000954 379568.8900000006, 15326.204999998212 379568.18499999866, 15138.267000000924 379499.7809999995, 15138.01000000164 379500.48600000143, 15325.949000000954 379568.8900000006))"
trend_2010_25.87,1701354,17,1354,113,117,4,0.27,-,- - - 4 - 6,1,,,"POLYGON ((14964.01000000164 379437.48600000143, 14961.701000001281 379443.8280000016, 15149.640000000596 379512.2329999991, 15151.947999998927 379505.8900000006, 14964.01000000164 379437.48600000143))"
trend_2010_25.88,1701363,17,1363,97,101,4,-1.428,2012,- - - 4 - 6,3,,,"POLYGON ((14909.651999998838 379421.10599999875, 14926.960000000894 379389.8819999993, 14752.03599999845 379292.9200000018, 14734.72899999842 379324.14400000125, 14909.651999998838 379421.10599999875))"
trend_2010_25.89,1701372,17,1372,118,117,-1,-2.274,-,1 - - 4 - 6,4,,,"POLYGON ((14702.140000000596 379295.56599999964, 14737.140000000596 379250.7670000009, 14579.537999998778 379127.63500000164, 14544.537999998778 379172.43400000036, 14702.140000000596 379295.56599999964))"
trend_2010_25.90,1701381,17,1381,126,131,5,-2.097,2012,- - - 4 - 6,3,,,"POLYGON ((14630.140000000596 379240.56599999964, 14662.416000001132 379199.25499999896, 14504.813999999315 379076.1229999997, 14472.537999998778 379117.43400000036, 14630.140000000596 379240.56599999964))"
trend_2010_25.91,1701391,17,1391,137,137.001,0,-3.522,2010,- - - 4 - 6,3,,,"POLYGON ((14551.140000000596 379179.56599999964, 14605.348999999464 379110.18200000003, 14447.74700000137 378987.0489999987, 14393.537999998778 379056.43400000036, 14551.140000000596 379179.56599999964))"
trend_2010_25.92,200380,2,380,355,762,407,-39.671,2020,- - - - - -,3,,,"POLYGON ((204982.82299999893 612874.3409999982, 205464.9140000008 612299.8079999983, 205311.7049999982 612171.25, 204829.61400000006 612745.7840000018, 204982.82299999893 612874.3409999982))"
trend_2010_25.93,200400,2,400,375,824,449,-29.567,>2020,- - - - - -,3,,,"POLYGON ((205134.82299999893 613002.3409999982, 205609.9549999982 612436.1000000015, 205456.74700000137 612307.5430000015, 204981.61400000006 612873.7840000018, 205134.82299999893 613002.3409999982))"
trend_2010_25.94,200401,2,401,370,876,506,-14.398,>2020,- - - - - -,3,,,"POLYGON ((205319.82600000128 613101.8850000016, 205488.811999999 612784.068, 205312.22300000116 612690.1739999987, 205143.23600000143 613007.9910000004, 205319.82600000128 613101.8850000016))"
trend_2010_25.95,200420,2,420,427,878,451,-8.996,>2020,- - - - - -,3,,,"POLYGON ((205497.82600000128 613195.8850000016, 205603.41000000015 612997.3099999987, 205426.8209999986 612903.4149999991, 205321.23699999973 613101.9899999984, 205497.82600000128 613195.8850000016))"
trend_2010_25.96,200440,2,440,441,822,381,-16.679,>2020,- - - - - -,3,,,"POLYGON ((205676.82600000128 613290.8850000016, 205872.58399999887 612922.7170000002, 205695.99399999902 612828.8229999989, 205500.23699999973 613196.9899999984, 205676.82600000128 613290.8850000016))"
trend_2010_25.97,200460,2,460,475,764,289,-20.519,>2020,- - - - - -,3,,,"POLYGON ((205850.82600000128 613382.8850000016, 206091.65300000086 612929.9549999982, 205915.0639999993 612836.0610000007, 205674.23699999973 613288.9910000004, 205850.82600000128 613382.8850000016))"
trend_2010_25.98,200480,2,480,444,698,254,-25.206,2020,- - - - - -,3,,,"POLYGON ((206028.82600000128 613476.8850000016, 206324.6640000008 612920.495000001, 206148.07400000095 612826.6009999998, 205852.23699999973 613382.9899999984, 206028.82600000128 613476.8850000016))"
trend_2010_25.99,200500,2,500,395,587,192,-32.875,2015,- - - - - -,3,,,"POLYGON ((206205.82600000128 613569.8850000016, 206557.9299999997 612907.6739999987, 206381.33999999985 612813.7800000012, 206029.23600000143 613475.9899999984, 206205.82600000128 613569.8850000016))"
trend_2010_25.100,200501,2,501,392,562,170,-29.232,2015,- - - - - -,3,,,"POLYGON ((206407.48600000143 613628.8139999993, 206608.9210000001 612926.324000001, 206416.66899999976 612871.1959999986, 206215.23299999908 613573.6860000007, 206407.48600000143 613628.8139999993))"
