JAAR,PERIODE,BELEIDSPROGRAMMA,ORGANISATIE,SUBSIDIE_BESCHIKT,BEKOSTIGD_UIT_RIJKSINKOMSTEN,WETTELIJKE_TAAK,GLOB_OVERZ_GESUB_ACTIVITEITEN,INLEES_DATUM,GEMEENTE,GEMEENTE_CODE,LAND_CODE
2017,Q4,Programma Sociaal domein,Stichting Vlaardingen Geeft,"11,250.00",Nee,Nee,Welzijnssubsidie: Opzetten en realiseren Vlaardings Inloophuis de Boei. In dit inloophuis worden activiteiten georganiseerd voor ontmoeting kankerpatienten en hun netwerk.,07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sociaal domein,Slachtofferhulp Nederland regio Zuidwest,"18,680.00",Nee,Nee,"Activiteiten op het gebied van slachtofferhulp; o.a. opvang na een delict, verkeersongeval en calamiteit, ondersteuning bij het verwerkingsproces; hulp bij schadeafhandeling; ondersteuning bij de afhandeling van een strafzaak; verwijzing naar netwerkpartners.",07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sociaal domein,Humanitas afdeling Nieuwe Waterweg Noord,"19,418.00",Nee,Nee,Behoud en verdere doorontwikkeling van een netwerk schuldhulppreventie in de wijk Westwijk in Vlaardingen.,07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sociaal domein,Stichting Elckerlyc,"22,000.00",Nee,Nee,Zorgdragen voor twee centraal onthaal woningen met begeleiding voor de maximale verblijfsduur van 9 maanden voor Vlaardingse daklozen met kinderen. ,07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sociaal domein,Stichting UN1EK - IKC de Ark,"24,079.00",Nee,Nee,Inzet pedagogisch medewerker bij de uitvoering van de Familieklas. De subsidie is in 2016 bevoorschot. ,07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sociaal domein,MEE ZHN (stichting VTV),"30,000.00",Nee,Nee,"Organiseren van 25 dagdelen groepswerk door professionals in combinatie met vrijwilligers op thema's aan mensen met een beperking (VG, LG, autisme, NAH en GGZ). Bij de bepaling van de thema's die worden behandeld laat u zich leiden door de signalen uit het wijkteam en het werkveld van MEE",07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sociaal domein,IKC De Ark,"32,646.00",Ja,Nee,Familieklas 2017-2018.,07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sociaal domein,Stichting FlexusJeugdplein,"43,850.00",Nee,Nee,Aan 15 jongeren het bieden van een traject om beginnend crimineel gedrag te voorkomen..  ,07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sociaal domein,Minters,"45,000.00",Nee,Nee,Inzet van burenbemiddelaars en opzetten van netwerk met ketenpartners.,07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sociaal domein,Stichting VluchtelingenWerk Zuid-West Nederland locatie Vlaardingen,"73,350.00",Ja,Ja,Taalcentrum Vlaardingen.,07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sociaal domein,Cooperatie VlaardingenWerkt,"88,000.00",Ja,Nee,"Inzamelen, sorteren, distribueren van huisraad en afleveren bij woning vergunninghouder, _x000D_het leveren van hand en spandiensten aan organisaties en initiatieven uit het netwerk, in orde maken van woningen, fietsenproject, project Thuis afgehaald.  _x000D_
",07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sociaal domein,Minters,"90,000.00",Ja,Nee,"Inzet van 1 FTE bij de uitvoering van de Sociale Aanpak Westwijk, meer in het bijzonder voor het kernteam ""Samen Buurten"". ",07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sociaal domein,Stichting Elckerlyc,"170,000.00",Nee,Nee,Opvang en begeleiding in de voorziening plusvoorziening maatschappelijke opvang (mogelijk vervolg na opvang binnen de dak- en thuislozen opvang De Elementen).,07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sociaal domein,Minters,"415,287.00",Ja,Ja,Inzet van 2 FTE in de wijkteams die tot op heden worden bekostigd door Minters zelf en 2 FTE in de wijkteams ten behoeve van drangcasussen van JBRR en gerelateerde zaken.,07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sociaal domein,MEE ZHN (stichting VTV),"791,039.00",Ja,Ja,"Deelname in de 4 wijkteams middels inzet van 6,52 fte en het bieden van onafhankelijke cliëntondersteuning, zowel voor jeugd als volwassenen middels inzet van 1,44 fte. Het schuiven met de inzet van fte tussen wijkteam en onafhankelijke cliëntondersteuning kan alleen plaatsvinden in nauw overleg met Minters. _x000D_ Daarnaast bijdrage aan bovenregionale activiteiten, te weten integrale vroeghulp, crisishulpverlening, expertise netwerken en sociale kaart en inzet van een gedragsdeskundige ten behoeve van de professionals van de sociale wijkteams. Deze inzet omvat 150 uur._x000D_
_x000D_
",07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sport en Recreatie,Vlaardingse Reddingsbrigade,"14,500.00",Nee,Nee,"Het organiseren en uitvoeren van de activiteiten in het kader van het reddend zwemmen ( uitgesloten zijn uw activiteiten voor het lesgeven A, B en C diploma).",07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sport en Recreatie,Stichting YETS Foundation,"14,950.00",Nee,Nee,"Activiteiten in het kader van voorkomen van maatschappelijke uitval onder kwetsbare jongeren (12-18 jaar) door deelnemers intensief te ondersteunen in hun sociaal-emotionele, cognitieve en gedragsmatige ontwikkeling door middel van sportactiviteiten._x000D_
",07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sport en Recreatie,Stichting Vlaardingen in Beweging,"24,300.00",Nee,Nee,"Professionalisering ViB, te weten werkomstandigheden en kantoor, marketing en communicatie en personele ontwikkeling.",07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Sport en Recreatie,Stichting Vlaardingen in Beweging,"94,000.00",Ja,Nee,"Projectleiding project Gezond oud worden in Vlaardingen. Het project wordt uitgevoerd door duo projectleiders. Zij dragen zorg voor de coördinatie van het uitvoeringsprogramma 'Gezond oud worden in Vlaardingen'. Het project is opgedeeld in 3 fasen. Drie jaar lang wordt er € 94.000,- gesubsidieerd.",07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Veiligheid en Handhaving,Stichting Vlaardingen in Beweging,"30,000.00",Nee,Nee,"Dit project richt zich de komende 2 jaar op sociaal maatschappelijke thema's voor inwoners van de Westwijk. Dit project richt zich in beginsel op de doelgroep 4-12 jarigen._x000D_
In samenwerking met Voetbalvereniging DVO'32, onderwijs en de diverse maatschappelijke organisaties en instellingen wordt door de buurtsportcoach een programma aan sport en beweegactiviteiten opgezet. _x000D_
Deze activiteiten dragen bij aan een beter woon- en leefklimaat. Doelstelling van dit project is ondermeer het terugdringen van de jeugdoverlast in de Westwijk. Daarnaast is er aandacht voor een gezonde leefstijl, sociale cohesie en sportparticipatie. _x000D_
_x000D_
_x000D_
_x000D_
",07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Groen en Milieu,Stichting Platform Ander Vlaardingen,"2,270.00",Nee,Nee,"Activiteiten in het kader van Slag bij Vlaardingen in relatie tot Fairtarde, betaald uit resterende financiele middelen 2016 en eerdere jaren. Bevoorschotting heeft in 2016 plaatsgevonden.",07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Groen en Milieu,Coöperatie Vlaardings Energie Collectie U.A.,"25,000.00",Nee,Nee,"Verdere professionalisering van uw collectief, de werving van leden en de realisatie van wind- en zonne-energieprojecten. ",07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Kunst en Cultuur,Zwemvereniging Vlaardingen-Schiedam,500.00,Nee,Nee,Zwemwedstrijd Slag bij Vlaardingen.,07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Kunst en Cultuur,Vries,650.00,Nee,Nee,Middeleeuws buurtfeest.,07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Kunst en Cultuur,ServiceTeam Vlaardingen,750.00,Nee,Nee,"Het organiseren van stadswandelingen en het organiseren van de cursus ""Ken uw stad"".",07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Kunst en Cultuur,Toneelgroep De Fakkel,"1,000.00",Nee,Nee,"Het repeteren en uitvoeren van de jaarlijkse toneelvoorstelling, het deelnemen aan de Vlaardingse Uitmarkt en het uitvoeren van de Zwarte Pietenvoorstelling.",07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Kunst en Cultuur,Erfgoedhuis ZH,"1,000.00",Nee,Nee,Het produceren van een film over Vlaardings erfgoed.,07/02/2018,Vlaardingen,0622,NL
2017,Q4,Programma Kunst en Cultuur,Stichting Centrum Kunsteducatie Kade 40,"1,018.00",Nee,Nee,Gedichtenwedstrijd over de Slag bij Vlaardingen.,07/02/2018,Vlaardingen,0622,NL
