cluster;gemcode;jaar;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810
6098020003;60;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
6098020004;60;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
6098020005;60;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6098020006;60;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6098020007;60;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6098020008;60;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6398020001;63;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
6398020002;63;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
6398020003;63;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
6398020004;63;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
6398020005;63;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
6398020006;63;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
6398020007;63;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
6398020008;63;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
6398020009;63;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
6398020010;63;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
6398020011;63;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6398020012;63;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6398020013;63;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6398020014;63;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6398020015;63;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6398020016;63;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6398020017;63;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6398020018;63;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6398020019;63;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6398020020;63;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6398020021;63;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6398020022;63;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6398020023;63;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6398020024;63;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6398020025;63;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6498020001;64;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
6498020002;64;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
6498020003;64;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6498020004;64;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6498020005;64;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6498020006;64;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6498020007;64;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6498020008;64;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6498020009;64;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6498020010;64;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6498020011;64;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6498020012;64;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
6498020013;64;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020001;70;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7098020002;70;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7098020003;70;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7098020004;70;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7098020005;70;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7098020006;70;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7098020007;70;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7098020008;70;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7098020009;70;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7098020010;70;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7098020011;70;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7098020012;70;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7098020013;70;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7098020014;70;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7098020015;70;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7098020016;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020017;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020018;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020019;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020020;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020021;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020022;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020023;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020024;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020025;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020026;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020027;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020028;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020029;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020030;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020031;70;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020032;70;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020033;70;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020034;70;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020035;70;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020036;70;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020037;70;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7098020038;70;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020001;72;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7298020002;72;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7298020003;72;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7298020004;72;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7298020005;72;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7298020006;72;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7298020007;72;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7298020008;72;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7298020009;72;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7298020010;72;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7298020011;72;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020012;72;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020013;72;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020014;72;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020015;72;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020016;72;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020017;72;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020018;72;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020019;72;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020020;72;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020021;72;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020022;72;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020023;72;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020024;72;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020025;72;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020026;72;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7298020027;72;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020001;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020002;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020003;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020004;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020005;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020006;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020007;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020008;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020009;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020010;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020011;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020012;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020013;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020014;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020015;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020016;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020017;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020018;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020019;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020020;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020021;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020022;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020023;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020024;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020025;74;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7498020026;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020027;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020028;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020029;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020030;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020031;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020032;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020033;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020034;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020035;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020036;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020037;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020038;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020039;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020040;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020041;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020042;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020043;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020044;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020045;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020046;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020047;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020048;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020049;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020050;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020051;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020052;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020053;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020054;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020055;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020056;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020057;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020058;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020059;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020060;74;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020061;74;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020062;74;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020063;74;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020064;74;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020065;74;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020066;74;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020067;74;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020068;74;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020069;74;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020070;74;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020071;74;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020072;74;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020073;74;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7498020074;74;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020001;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020002;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020003;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020004;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020005;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020006;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020007;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020008;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020009;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020010;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020011;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020012;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020013;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020014;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020015;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020016;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020017;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020018;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020019;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020020;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020021;79;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
7998020022;79;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020023;79;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020024;79;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020025;79;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020026;79;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020027;79;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020028;79;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020029;79;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020030;79;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020031;79;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020032;79;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020033;79;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020034;79;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020035;79;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020036;79;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020037;79;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020038;79;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020039;79;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020040;79;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
7998020041;79;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020001;80;2002;grote negatieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020002;80;2002;grote negatieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020003;80;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8098020004;80;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8098020005;80;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8098020006;80;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8098020007;80;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8098020008;80;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8098020009;80;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8098020010;80;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8098020011;80;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8098020012;80;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8098020013;80;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8098020014;80;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8098020015;80;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8098020016;80;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8098020017;80;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8098020018;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020019;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020020;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020021;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020022;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020023;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020024;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020025;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020026;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020027;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020028;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020029;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020030;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020031;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020032;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020033;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020034;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020035;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020036;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020037;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020038;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020039;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020040;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020041;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020042;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020043;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020044;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020045;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020046;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020047;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020048;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020049;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020050;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020051;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020052;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020053;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020054;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020055;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020056;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020057;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020058;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020059;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020060;80;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020061;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020062;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020063;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020064;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020065;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020066;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020067;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020068;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020069;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020070;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020071;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020072;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020073;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020074;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020075;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020076;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020077;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020078;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020079;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020080;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020081;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020082;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020083;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020084;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8098020085;80;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8198020001;81;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8198020002;81;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8198020003;81;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8198020004;81;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8198020005;81;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8198020006;81;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8198020007;81;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8198020008;81;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8198020009;81;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8198020010;81;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8198020011;81;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8198020012;81;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8198020013;81;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8198020014;81;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8198020015;81;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8198020016;81;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8198020017;81;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8198020018;81;2002;grote positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8198020019;81;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8298020001;82;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8298020002;82;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8298020003;82;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8298020004;82;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8298020005;82;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8298020006;82;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8298020007;82;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8298020008;82;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8298020009;82;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8298020010;82;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8298020011;82;2002;geen ontwikkeling; ; ; ; ; ; ; ; ; 
8298020012;82;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
8298020013;82;2002;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; 
