AreaManagerId,AreaId,AreaDesc,StartDateArea,EndDateArea,UsageId
2448,14_OSSENM,Garage Ossenmarkt (Groningen),20130916,29991231,GARAGEP
612,236263,Centrum Oost,20121025,20201019,BETAALDP
612,612_KPLG,Garage Kolkplein (Spijkenisse),20131010,20201019,GARAGEP
612,236261,Centrum Noord,20121025,20201019,BETAALDP
203,ACHTERDSTR,Achterdorpstraat,20120905,29991231,BETAALDP
642,SECTOR5,sector5,20120921,20140414,BETAALDP
612,236264,Gildenwijk,20121025,20201019,BETAALDP
363,AN95-6,AN95-6 Noord 6,20140101,29991231,VERGUNP
796,030105,Orthenseweg,20111004,20111005,BETAALDP
612,612_THEAG,Garage Theater (Spijkenisse),20131010,20201019,GARAGEP
363,ZD03A,ZD03A Zuid 3.1 De Pijp Noord,20120309,29991231,VERGUNP
612,612_BBG,Garage Boekenberg (Spijkenisse),20131010,20201019,GARAGEP
612,612_CPVHVH,Terrein Van Houtenstraat en Vredehofstraat (centrum parkeren lang),20131010,20201019,TERREINP
612,236285,Langparkeerterrein Van Houtenstraat,20121025,20201019,BETAALDP
503,503_GAST,Straatparkeren Gasthuisplaats (Delft),20131022,29991231,BETAALDP
612,612_STHG,Garage Stadhuis (Spijkenisse),20131010,20201019,GARAGEP
363,WP60B_U02,WP60B_U02 WS WGF terrein,20120417,29991231,VERGUNP
363,OZ25-02_U1,"OZ25-02_U1 Ferd.Bol, Cuyp WS",20050101,29991231,VERGUNP
796,030517,Citadellaan (voormalige Kruithuis),20111013,20111014,BETAALDP
243,243_P19,Terrein P19 Westeinde (Harderwijk),20131017,29991231,TERREINP
1676,VT_WESTHK,Vignet 2 uur parkeren centrum Renesse Centrum Burgh-Haamstede,20210101,20210614,VIGNETB
1676,VT_TOTSCHD,VigneT betaald parkeer terreinen Schouwen. Langer dan 1 uur.,20210101,29991231,VIGNETO
599,599_PRSL,P+R Slinge (Rotterdam),20131011,29991231,PARKRIDE
717,13,Parkeerterrein Nijverheidsweg,20121016,20130423,BETAALDP
1676,VT_ZIERIK4,"Vignet Gasthuis-,Mosselboomgaard, Renesse, Burgh-Haamstede 2 uur parkeren",20210101,29991231,VIGNETB
216,216_JOKST,Straatparkeren Jodenkerkstraat (Culemborg),20131022,29991231,BETAALDP
388,A9,BZ van Noorderkade,20120606,29991231,BETAALDP
74,84050,Stationgebied West,20130305,29991231,BETAALDP
855,855_SPOOR,Straatparkeren Spoorlaan Oost (Tilburg),20131017,20131018,BETAALDP
344,B12100,2e Daalsebuurt,20130426,20130522,BETAALDP
1676,VT_ZIERIKC,Kraskaart vergunninghouders gebied zierikzee centrum,20210101,29991231,KRASK
484,484_PALN,Straatparkeren Paradijslaan (Alphen a/d Rijn),20131022,20140718,BETAALDP
537,RING_BZ,Ringgebied,20210101,29991231,BEZOEKERS
861,2012003,Repel,20120327,29991231,BETAALDP
512,GEBIED-B1,Paardenwater,20140903,29991231,BETAALDP
503,503_SPOOR,Straatparkeren Spoorzone (Delft),20131029,29991231,BETAALDP
202,BC9,Zijpendaalseweg,20120511,20140101,BETAALDP
2462,439_WOON,Terrein Woonboulevard Wagenweg (Purmerend),20131114,29991231,TERREINP
1742,1742_DHW,Garage De Hoge Wal (Rijssen),20131009,29991231,GARAGEP
344,B1100,Wijk C,20130426,20130522,BETAALDP
537,WERKZ_BD,Alle gebieden bedrijfsvergunningen,20210101,20210401,BEDRIJVEN
537,ALL_WZH,Alle vergunning gebieden,20210101,29991231,WERKZH
796,020401,Buitendijk,20111003,20111004,BETAALDP
518,MZD2021,Milieuzone Diesel,20210701,29991231,MILIEUZONE
2461,518_PARK,Garage Nieuwe Parklaan (Den Haag),20131114,29991231,GARAGEP
363,SO35A_U02,SO35A_U02 Linnaeusstr WS,20050101,29991231,VERGUNP
484,484_CPGEM,Carpool Gemeneweg (Hazerswoude-Dorp),20150505,20161231,CARPOOL
402,7,Winkelstraten Buitenschil,20120223,20130401,BETAALDP
537,CENTR_BZ,Centrum,20210101,29991231,BEZOEKERS
405,405_21526,IJsbaan,20140623,29991231,BETAALDP
114,12,Vreding II,20120427,20140721,BETAALDP
537,N-DUIN_BD,Noord Duinen,20210101,29991231,BEDRIJVEN
794,"7,15",Welpenstraat-1,20120618,29991231,BETAALDP
599,599_15,Zone 15 (Rotterdam),20131101,20140101,BETAALDP
537,RING_BW,Ringgebied,20210101,29991231,BEWONERS
484,484_CPNIE,Carpool Nieuwkoopseweg (Aarlanderveen),20150505,20161231,CARPOOL
268,268_EIERM,Garage Eiermarkt (Nijmegen),20131002,29991231,GARAGEP
344,B6100,Oudwijk Noord,20130426,20130522,BETAALDP
537,CENTR_BW,Centrum,20210101,29991231,BEWONERS
1783,1783_GRAVE,Straatparkeren centrum - blauwe zone - 's Gravenzande (Westland),20131024,29991231,BLAUWEZ
537,VOORSTR_BZ,Voorstraat (gedeelte tussen Louwestraat en Dwarsstraat),20210101,29991231,BEZOEKERS
164,7B,7B,20120207,20120301,BETAALDP
363,OZ30-05_U1,OZ30-05_U1 Hoofddorpweg/Zeilstraat 10c,20050101,29991231,VERGUNP
363,WM54,WM54 Oost-4,20050101,29991231,VERGUNP
537,ONDERWIJS,Geheel katwijk (m.u.v. Voorstraat),20210101,29991231,BEDRIJVEN
984,2A,midden A,20120502,20120503,BETAALDP
537,VOORSTR_BW,Voorstraat (gedeelte tussen Louwestraat en Dwarsstraat),20210101,29991231,BEWONERS
344,V6100,Oudwijk Noord,20130124,29991231,VERGUNP
599,S41,Sector 41,20201001,29991231,BEZOEKP
363,WP61A_U01,WP61A_U01 Spaarndammerstr WS en max 60,20050101,29991231,VERGUNP
363,BV88,BV88 Zuideramstel per 1-1-2012 uitbreiding BV87,20050101,29991231,VERGUNP
599,410,Zone 410,20201001,29991231,BETAALDP
2448,606_ABC,ABC (Schiedam),20140101,20140102,GARAGEP
2448,307_BEES,Garage Beestenmarkt (Amersfoort),20131118,29991231,GARAGEP
80,A1,Zone A max 1 uur,20130228,29991231,BETAALDP
1916,1916_CORB,Garage Corbulo (Leidschendam-Voorburg),20131009,29991231,GARAGEP
796,030301,Leeghwaterlaan,20111027,20140520,BETAALDP
796,010102,Parade,20111027,20140227,BETAALDP
363,GV81X,GV81X Nieuw-West - 1 niet-fiscaal,20050101,29991231,VERGUNP
503,503_GEBC,Straatparkeren Gebied C (Delft),20131029,29991231,BETAALDP
1916,3A1,Voorburg Oud Midden,20120321,29991231,BLAUWEZ
518,518_PLEI,Garage Pleingarage (Den Haag),20130930,29991231,GARAGEP
599,S65_U01,Winkelstraten,20170424,29991231,BEZOEKP
642,BP_7894,Betaald parkeren tariefzone 2 (Veerplein),20140414,20140415,BETAALDP
599,S66,Sector 66,20170424,29991231,BEZOEKP
344,V3200,Watervogelbuurt,20130124,29991231,VERGUNP
1900,1900_JULS,Julianastraat plein Sophiastraat,20140630,29991231,BETAALDP
90,K1-3,Gauke Boelenstraat,20120808,20130625,BETAALDP
344,V901200,Winkelgebied Voorstraat en Wittevrouwen straat,20201101,29991231,VERGUNP
2459,363_HEIN,Garage Heinekenplein (Amsterdam),20131111,29991231,GARAGEP
363,ZO01,ZO01 Zuidoost 1 F-Buurt/Vogeltjeswei,20120701,29991231,VERGUNP
599,S57_U01,Winkelstraten,20170424,29991231,BEZOEKP
505,ZONE_2MV,Mengvorm tariefzone 2,20130314,29991231,BETAALDP
363,T13B_U08,T13B_U08 10c Van Wou_3,20050101,29991231,BETAALDP
484,484_KEZN,Blauwe Zone Kerk en Zanen (Alphen a/d Rijn),20131022,20140718,BLAUWEZ
988,2I,Zone2i,20120417,20120530,BETAALDP
344,Z901200,Zakelijk Winkelgebied Voorstraat en Wittevrouwen straat,20201101,29991231,VERGUNZ
965,BZS120A,Blauwe Zone Markt (S),20120530,29991231,BLAUWEZ
2453,80_B1,Terrein B1 (Leeuwarden),20131111,29991231,TERREINP
402,S_VAART,Schil Vaartweg,20130327,29991231,BETAALDP
599,S63,Sector 63,20170424,29991231,BEZOEKP
193,193_ROIJ,Burgemeester van Roijensingel (Zwolle),20131101,29991231,TERREINP
388,A22,BZ Boschplein,20120606,29991231,BETAALDP
58,UP1,Koningstraat,20120704,20140626,BETAALDP
2448,983_MAASB,Centrum Maasboulevard (Venlo),20140101,29991231,GARAGEP
796,020326,Citadellaan (voormalig Kruithuis),20111003,20111004,BETAALDP
796,020409,Boschveldweg / Station,20111004,20111005,BETAALDP
512,1,Binnenstad,20121121,20140901,BETAALDP
569,BZA,Blauwe Zone A (Noorden),20120420,29991231,BLAUWEZ
2449,363_IJDO,Garage IJDock (Amsterdam),20140901,29991231,GARAGEP
796,020327,Zuid-Willemsvaart / Citadellaan,20111003,20111004,BETAALDP
599,S97_Z531,Sector 97 - Zone 531,20170523,29991231,BEZOEKP
344,10100,Nieuw Welgelegen,20111118,29991231,BETAALDP
345,GPK,Gehandicapten Parkeerkaart,20150101,29991231,GPK
599,S91,Sector 91,20170424,29991231,BEZOEKP
796,010114,Prins Bernhardstraat 2,20110930,20111001,BETAALDP
861,2012002,Geer,20120327,20201107,BETAALDP
405,405_APPE,Straatparkeren Appelhaven (Hoorn),20131021,20131022,BETAALDP
512,GEBIED-D,Groenmarkt,20140903,29991231,BETAALDP
861,2012007,Braak Zuid,20120327,20201107,BETAALDP
202,GAR_CENTR,Garage Centraal,20200213,29991231,PARKEREN
984,2D,Midden D,20120502,20120503,BETAALDP
344,B8200,Wittevrouwen,20130426,20130522,BETAALDP
363,ZD04C_U02,ZD04C_U02 Overloop Zuid 4.1,20130501,29991231,VERGUNP
402,S_SGRAV,Herstel sGravelandseweg,20130513,29991231,BETAALDP
363,OZ30-05,OZ30-05 Zuid 2.3,20050101,29991231,VERGUNP
405,405_TRAN,Straatparkeren Transferium (Hoorn),20131018,20131019,BETAALDP
267,GAR_BKOE,Parkeergarage Bonte Koe,20201023,29991231,PARKEREN
114,78122,Wilhelminastraat bij voormalig postkantoor,20140722,29991231,BETAALDP
518,11F,Bezuidenhout - Theresiastraat,20140101,20170201,VERGUNP
928,BZ5,Kleingraverstraat,20120924,29991231,BLAUWEZ
994,OPB3,Burg. Henssingel camperbussen,20120524,29991231,BETAALDP
917,641121,"1,80 / 1 uur",20170109,29991231,BETAALDP
363,T12C_U01,T12C_U01 10c Van Wou_1,20050101,29991231,BETAALDP
995,995_NERI,Garage Neringdek (Lelystad),20131009,29991231,GARAGEP
484,C_VLAMING,Vergunningen Cornelis de Vlamingstraat,20160101,20160102,VERGUNP
994,OPB25,Daalhemerweg dwarsparkeren,20120525,29991231,BETAALDP
599,599_3,Zone 3 (Rotterdam),20131101,20140101,BETAALDP
512,2,Kweeklust,20121121,20140901,BETAALDP
344,B7700,Tuindorp,20130426,20130522,BETAALDP
479,ZD025,Zaandam25,20201101,29991231,BETAALDP
518,11G,Bezuidenhout - Juliana van Stolberglaan bij Stuyvesantplein,20140101,20170201,VERGUNP
385,U5,Ultra Kort Parkeren Volendam,20120605,29991231,BETAALDP
994,OPB27,Villa Via Nova,20130702,29991231,BETAALDP
484,AIDAPLEIN,Vergunningen Aidaplein,20160101,20160102,VERGUNP
267,267_PRNIJ,P+R Stationsweg (Nijkerk),20150813,29991231,PARKRIDE
1900,1900_STAP,Straatparkeren St. Antoniusplein (Sneek),20131025,29991231,BETAALDP
861,2012010,meiveld,20120327,20201107,BETAALDP
1916,6,Rembrandrotonde,20120321,29991231,BLAUWEZ
267,GAR_GWEIL,Parkeergarage Gele Weiland,20201023,29991231,PARKEREN
344,V13100,Laan van Nieuw Guinea,20130124,29991231,VERGUNP
717,17,Parkeerterrein Kaai,20121016,20130423,BETAALDP
344,V7700,Tuindorp,20130124,29991231,VERGUNP
353,SCHUTTERSG,Schuttersgracht,20130801,20140331,BETAALDP
2062,772_WIT,Garage De Witte Dame (Eindhoven),20131030,29991231,GARAGEP
405,405_21508,Lambert Meliszweg,20140623,29991231,BETAALDP
479,ZNDTWEE,Zaanstad tariefgroep 3 (hoog),20130514,20130517,BETAALDP
2462,439_WATE,Terrein Waterland Ziekenhuis (Purmerend),20131114,29991231,TERREINP
484,CARMENPL,Vergunningen Carmenplein,20160101,20160102,VERGUNP
796,020312,Zuid-Willemsvaart,20110930,20111001,BETAALDP
363,BA01A_U03,BA01A_U03 ma-za 10-18 Postjesweg WS,20140131,29991231,VERGUNP
361,72008,Tarief Overstad,20120404,29991231,BETAALDP
373,SCHZONEB,Schoorl - Zone B,20130320,29991231,BETAALDP
1900,1900_BOSC,Straatparkeren Boschplein (Sneek),20131025,29991231,BETAALDP
394,4454,HFD Hoofdweg-Kruisweg B-zone,20130626,29991231,BETAALDP
794,"5,19",Ameidepark,20120328,29991231,BETAALDP
344,4600,Hooch Boulandt,20111122,29991231,BETAALDP
518,11E,Bezuidenhout - Oost,20140101,20170215,VERGUNP
405,405_21517,Vale Hen,20140623,29991231,BETAALDP
344,8300,Pijlsweerd,20111118,29991231,BETAALDP
267,GAR_STPARK,Parkeergarage Stadspark,20201023,29991231,PARKEREN
394,4453,HFD Aprisco B-zone,20130626,29991231,BETAALDP
402,BS_BKN_BOS,Buitenschil Bloemenkwartiernoord Bosdrift,20130327,29991231,BETAALDP
484,LAGE_ZIJDE,Vergunningen Lage Zijde,20160101,20160102,VERGUNP
995,995_ZILV,Garage Zilverpark (Lelystad),20131009,29991231,GARAGEP
90,K1-2,Moleneind,20120808,20130625,BETAALDP
861,2012008,Braak Noord,20120327,20201107,BETAALDP
363,T13C_U03,T13C_U03 10c Zeilstraat_1,20050101,29991231,BETAALDP
1783,1783_WATER,Straatparkeren centrum Wateringen (Westland),20131024,29991231,BETAALDP
267,267_PRBER,P+R Berkenlaan (Nijkerk),20150813,29991231,PARKRIDE
479,ZD018,Zaandam18,20130516,20130517,BETAALDP
796,020325,v Noremborghstraat 3,20111003,20111004,BETAALDP
994,OPB4,Walramplein noord,20120524,29991231,BETAALDP
150,B1,Zone B1,20121218,20140101,BETAALDP
1916,3C,Voorburg Oosteinde,20120321,29991231,BLAUWEZ
479,ZD026,Zaandam26,20201101,29991231,BETAALDP
388,A2,BZ Oranjestraat,20120606,29991231,BETAALDP
606,606_STAD,Garage Stadserf (Schiedam),20131010,29991231,GARAGEP
861,2012005,Meent Zuid,20120327,20201107,BETAALDP
518,11I,Bezuidenhout - Juliana van Stolberglaan bij Koninklijk Conservatorium,20140101,20170201,VERGUNP
228,228_MAAN,Straatparkeren Maanderweg (Ede),20131023,29991231,BETAALDP
984,3B2,Hoog beperkt 2,20120502,20120503,BETAALDP
599,S51,Sector 51,20170424,29991231,BEZOEKP
150,A,Zone A,20121218,20140101,BETAALDP
861,2012009,Lei,20120327,20201107,BETAALDP
965,BZB60I,Blauwe Zone Wilh. snackbar (B),20120530,29991231,BLAUWEZ
267,GAR_WPLEIN,Parkeergarage Wheemplein,20201023,29991231,PARKEREN
193,193_DEUX,Parkeergarage Pas de Deux (Zwolle),20131009,29991231,GARAGEP
1900,1900_HOED,Hoogend,20140630,29991231,BETAALDP
599,S2,Sector 2,20170424,29991231,BEZOEKP
861,2012004,Meent Noord,20120327,20201107,BETAALDP
114,78121,Wilhelminastraat bij voormalig postkantoor en kantongerecht,20140722,29991231,BETAALDP
80,B5,"tarief zone B met koopavond, max 2 uur",20130306,29991231,BETAALDP
1900,1900_STAD,St Antoniusplein (parkeerdek),20140630,29991231,BETAALDP
363,SO35A_U01,SO35A_U01 1 Oosterpark WS,20050101,29991231,VERGUNP
796,020404,vd Does de Willeboissingel,20111003,20111004,BETAALDP
361,72005,Schil,20120404,29991231,BETAALDP
632,ZONED,Excercitieveld Woerden,20121011,20121012,BETAALDP
424,"5,6",Mariahoeveweg,20120413,29991231,BETAALDP
344,V5100,Hagelbuurt,20130124,29991231,VERGUNP
796,020315,v Noremborghstraat,20110930,20111001,BETAALDP
394,4451,HFD Centrum B-zone,20130626,29991231,BETAALDP
119,199_STAD,Straatparkeren Stadhuis Mallegat (Meppel),20131023,29991231,BETAALDP
505,RUN_Z3,Runshop tariefzone 3,20130314,29991231,BETAALDP
537,CENTR_BD,Centrum,20210101,29991231,BEDRIJVEN
363,OZ30-06,OZ30-06 Zuid 1,20050101,29991231,VERGUNP
344,V5200,Nieuw Engeland,20130124,29991231,VERGUNP
984,3A13,Hoog onbeperkt 13,20120502,20120503,BETAALDP
203,LANGSTRAAT,Langstraat,20120905,29991231,BETAALDP
1900,1900_BOTH,Bothniakade,20140630,29991231,BETAALDP
537,RING_BD,Ringgebied,20210101,29991231,BEDRIJVEN
164,4B001,Dagparkeerterrein Enschedesestraat,20120210,20140101,BETAALDP
796,030414,Oeterselaan thv 20,20111004,20111005,BETAALDP
599,S81,Sector 81,20170424,29991231,BEZOEKP
2449,597_KOPL,Garage Koningsplein (Ridderkerk),20131107,29991231,GARAGEP
856,856_CENTRU,Straatparkeren Centrum (Uden),20131017,29991231,BETAALDP
796,030112,Aartshertogenlaan 3,20111004,20111005,BETAALDP
928,BZ6,Pleinstraat,20120924,29991231,BLAUWEZ
344,B7600,Tuindorp Oost,20130426,20130522,BETAALDP
537,VOORSTR_BD,Voorstraat (gedeelte tussen Louwestraat en Dwarsstraat),20210101,29991231,BEDRIJVEN
599,S95,Sector 95,20170424,29991231,BEZOEKP
599,S56,Sector 56,20170424,29991231,BEZOEKP
599,S5-6,Sector 5-6,20170424,29991231,BEZOEKP
388,A7,BZ Prins Bernhardlaan/Emmaplein,20120606,29991231,BETAALDP
1969,1969_ABEL,Parkeerterrein Abel Tasmanplein (Grootegast),20210809,29991231,TERREINP
1969,1969_SCHAL,Parkeerterrein De Schalk (Grootegast),20210809,29991231,TERREINP
826,A,Gebied A,20120229,20121101,BETAALDP
796,020412,Koningsweg,20111004,20111005,BETAALDP
358,GAR_CROWN,Parkeergarage Crown Studio's Aalsmeer,20210809,29991231,GARAGEP
402,S_NAARD,Schil Naarderstraat,20130327,29991231,BETAALDP
1952,1952_CPSCH,Carpoolplaats Schildwolde (Midden-Groningen),20210809,29991231,CARPOOL
363,ZB66B,ZB66B Oost-7b Wilhelminagebouw,20050101,29991231,VERGUNP
405,405_TERTRA,Parkeerterrein Transferium (Hoorn),20210809,29991231,TERREINP
80,D,dagterrein,20130306,29991231,BETAALDP
363,RB45B_U01,RB45B_U01 Scheldestraat 10c,20050101,29991231,VERGUNP
717,19,Parkeerterrein Mauritsbolwerk,20121016,20130423,BETAALDP
620,PSBIN_01,Parkeerschijfzone binnenstad,20120220,29991231,BLAUWEZ
965,BZB60E,Blauwe Zone Minister Ruijsstraat b (B),20120530,29991231,BLAUWEZ
363,ZB66A,ZB66A Oost-7a,20050101,29991231,VERGUNP
361,C1,Vergunningsgebied C1,20100101,20140210,VERGUNP
935,935_NBRUG,P&W terrein Noorderbrug (Maastricht),20150101,20201101,GARAGEP
289,289_ARC,Parkeerterrein De Arc (Wageningen),20131001,29991231,TERREINP
373,HARZONEF,Hargen aan Zee - Zone F,20130320,29991231,BETAALDP
642,642_WAL,Parkeergarage Walburg (Zwijndrecht),20130926,20201101,GARAGEP
363,CE03,CE03 Centrum 3,20050101,29991231,VERGUNP
553,553_BLOK,Garage Blokhuis (Lisse),20131016,29991231,GARAGEP
2062,2007_KRU,Garage Kruisstraat (Utrecht),20131105,20131106,GARAGEP
484,H-L_ZIJDE,Vergunningen Bedrijven Hoge / Lage zijde,20160101,20160102,VERGUNP
363,WM56,WM56 Oost-6,20050101,29991231,VERGUNP
355,BDR-S,Rayon S,20200801,29991231,BEDRIJFP
355,BEW-A,Rayon A,20200801,29991231,BEWONERP
2449,14_BIOSP,Garage Biosparking (Groningen),20130916,29991231,GARAGEP
1783,1783_GEEST,Straatparkeren Geestweg te Naaldwijk (Westland),20131024,29991231,BETAALDP
505,ZONE_3MV,Mengvorm tariefzone 3,20130314,29991231,BETAALDP
394,4458,HFD Beukenhorst B-zone,20130701,29991231,BETAALDP
355,355_RAYONB,Vergunningparkeren Rayon B (Zeist),20150721,20200601,VERGUNP
355,355_RAYONC,Vergunningparkeren Rayon C (Zeist),20150721,20200601,VERGUNP
687,687_HOUT,Garage Achter de Houttuinen (Middelburg),20131010,29991231,GARAGEP
355,BEW-I,Rayon I,20200801,29991231,BEWONERP
637,637_ENGLN,Parkeergarage Engelandlaan (Zoetermeer),20130927,20131024,GARAGEP
361,72002,Centrum noordoost,20120404,29991231,BETAALDP
794,"5,22",Steenweg 2,20120328,29991231,BETAALDP
355,BDR-D,Rayon D,20200801,29991231,BEDRIJFP
166,52E2,Maximaal-4-uur Meeuwenpln,20120511,20140101,BETAALDP
344,V10100,NIeuw Welgelegen,20130124,29991231,VERGUNP
796,030106,Ophoviuslaan 1,20111004,20111005,BETAALDP
965,BZS60B,Blauwe Zone Kloosterstraat (S),20120530,29991231,BLAUWEZ
484,HOGE_ZIJDE,Vergunningen Hoge zijde,20160101,20160102,VERGUNP
193,193_RIGA,Rigastraat (Zwolle),20131101,29991231,BETAALDP
637,637_ONBO,Parkeergarage Onderlangs/Bovenlangs (Zoetermeer),20130927,20160322,GARAGEP
361,72004,Centrum zuidoost,20120404,29991231,BETAALDP
637,637_NLLAAN,Parkeergarage Nederlandlaan (Zoetermeer),20130927,20160322,GARAGEP
355,BEW-F,Rayon F,20200801,29991231,BEWONERP
355,355_RAYONM,Vergunningparkeren Rayon M (Zeist),20150721,20200601,VERGUNP
344,V6500,Rubenslaan e.o.,20130124,29991231,VERGUNP
794,"4,2",Kluisstraat,20120328,29991231,BETAALDP
441,441_BLAUW,Straatparken blauwe zone (Schagen),20131023,29991231,BLAUWEZ
355,BDR-M,Rayon M,20200801,29991231,BEDRIJFP
355,BEW-G,Rayon G,20200801,29991231,BEWONERP
402,S_EMMA,Schil Emmastraat,20130327,29991231,BETAALDP
363,BV86,BV86 Zuid 6,20050101,29991231,VERGUNP
484,KERK_EN_ZN,Vergunningen Kerk en Zanen,20160101,20160102,VERGUNP
355,BDR-B,Rayon B,20200801,29991231,BEDRIJFP
2448,363_EURO,Garage Eurocenter (Amsterdam),20131121,29991231,GARAGEP
796,020322,Geldersedam,20111003,20111004,BETAALDP
2448,363_BIJ,Garage De Bijenkorf (Amsterdam),20131122,29991231,GARAGEP
687,687_KOU,Garage Kousteensedijk (Middelburg),20131010,29991231,GARAGEP
355,BDR-K,Rayon K,20200801,29991231,BEDRIJFP
637,637_AMSSTR,Parkeergarage Amsterdamstraat (Zoetermeer),20130927,20160322,GARAGEP
301,DIESERSTR,Dieserstraat,20130128,29991231,BETAALDP
439,CENTR_HOOG,centrum uurtarief hoog,20131125,29991231,BETAALDP
928,BZ4,Patronaatstraat,20120924,29991231,BLAUWEZ
861,2012013,Blauwe Zone schimmerik,20120327,29991231,BLAUWEZ
58,LP3,De Markt,20120704,20140626,BETAALDP
355,BEW-E,Rayon E,20200801,29991231,BEWONERP
80,B3,zone B max 3 uur,20130228,29991231,BETAALDP
203,DOMPSELSTR,Dompselaerstraat,20120905,29991231,BETAALDP
355,BDR-I,Rayon I,20200801,29991231,BEDRIJFP
355,355_RAYONA,Vergunningparkeren Rayon A (Zeist),20150721,20200601,VERGUNP
2448,345_CORR,Parkeergarage Corrider (Veenendaal),20140101,29991231,GARAGEP
2451,14_MARTINI,Garage Martini-ziekenhuis (Groningen),20130917,29991231,GARAGEP
2062,772_HOOG,Garage Hooghuis (Eindhoven),20131030,29991231,GARAGEP
363,T16C_U02,T16C_U02 10c AJ Ernst,20050101,29991231,BETAALDP
355,VRIJ,Rayon vrij,20200801,29991231,GEBIEDVRIJ
758,758_BARON,Garage De Barones (Breda),20130926,29991231,GARAGEP
166,9875,De Bongerd,20120511,20140101,BETAALDP
363,T13B_U03,T13B_U03 10c Scheldestraat,20050101,29991231,BETAALDP
344,6500,Rubenslaan e.o.,20111118,29991231,BETAALDP
2448,518_NEWB,Garage CS New Babylon (Den Haag),20131125,29991231,GARAGEP
405,405_WEST,Straatparkeren Westerdijk (Hoorn),20131018,20131019,BETAALDP
355,BDR-A,Rayon A,20200801,29991231,BEDRIJFP
363,T12B_U05,T12B_U05 10c Ceintuur,20050101,29991231,BETAALDP
355,355_RAYONE,Vergunningparkeren Rayon E (Zeist),20150721,20200601,VERGUNP
58,LP8,Keppelstraat,20120704,20140626,BETAALDP
355,BEW-H,Rayon H,20200801,29991231,BEWONERP
637,637_LUXLA,Parkeergarage Luxemburglaan (Zoetermeer),20130927,20160322,GARAGEP
