FID,strooknaam,vliegdatum,shape_leng,se_anno_cad_data,gdb_geomattr_data,shape
vliegln_krib_waal_2013.19,grd18,2013-09-08T00:00:00,15018.8395286,,,"LINESTRING (153105.8110000007 422194.0210000016, 160926.84299999848 435015.76000000164)"
vliegln_krib_waal_2013.20,grd19,2013-09-08T00:00:00,10285.6930319,,,"LINESTRING (158351.35399999842 433264.381000001, 168387.12700000033 435517.98900000006)"
vliegln_krib_waal_2013.21,grd20,2013-09-08T00:00:00,10319.1262958,,,"LINESTRING (156977.76000000164 432770.86100000143, 167059.83700000122 434969.97399999946)"
vliegln_krib_waal_2013.22,grd21,2013-09-08T00:00:00,12003.2860689,,,"LINESTRING (156823.5300000012 432473.11100000143, 168554.5009999983 435015.3920000009)"
vliegln_krib_waal_2013.23,grd22,2013-09-08T00:00:00,10430.6116729,,,"LINESTRING (157055.94700000063 432286.6730000004, 167245.88199999928 434514.4290000014)"
vliegln_krib_waal_2013.24,grd23,2013-09-08T00:00:00,9290.04960043,,,"LINESTRING (158555.71499999985 432336.33199999854, 167628.54199999943 434333.5379999988)"
vliegln_krib_waal_2013.25,grd24,2013-09-08T00:00:00,9397.34037018,,,"LINESTRING (157144.45899999887 431807.06799999997, 166313.46400000155 433866.0370000005)"
vliegln_krib_waal_2013.26,grd25,2013-09-08T00:00:00,14390.6886081,,,"LINESTRING (164815.43299999833 435389.6860000007, 179157.4609999992 434207.24599999934)"
vliegln_krib_waal_2013.27,grd26,2013-09-08T00:00:00,14353.0453519,,,"LINESTRING (163438.62999999896 435301.8029999994, 177738.75 434070.3500000015)"
vliegln_krib_waal_2013.28,grd27,2013-09-08T00:00:00,14429.9266111,,,"LINESTRING (164745.77100000158 434917.9050000012, 179124.37099999934 433701.91099999845)"
vliegln_krib_waal_2013.29,grd28,2013-09-08T00:00:00,14307.0298168,,,"LINESTRING (163457.86300000176 434802.9299999997, 177715.83700000122 433619.1629999988)"
vliegln_krib_waal_2013.30,grd29,2013-09-08T00:00:00,3942.05188976,,,"LINESTRING (186609.2960000001 431846.7960000001, 190400.3759999983 430766.29199999943)"
vliegln_krib_waal_2013.31,grd30,2013-09-08T00:00:00,16766.2731893,,,"LINESTRING (174181.99700000137 434998.56599999964, 190340.9299999997 430526.7870000005)"
vliegln_krib_waal_2013.32,grd31,2013-09-08T00:00:00,16737.5407175,,,"LINESTRING (175441.49399999902 434336.5150000006, 191604.83399999887 429990.0560000017)"
vliegln_krib_waal_2013.33,grd32,2013-09-08T00:00:00,16764.2134696,,,"LINESTRING (174064.8500000015 434506.0760000013, 190235.0150000006 430082.88599999994)"
vliegln_krib_waal_2013.34,grd33,2013-09-08T00:00:00,16809.5002848,,,"LINESTRING (175331.01900000125 433913.7340000011, 191536.76000000164 429449.06700000167)"
vliegln_krib_waal_2013.35,grd34,2013-09-08T00:00:00,15016.6871254,,,"LINESTRING (175608.30099999905 433620.7650000006, 190074.86400000006 429593.4270000011)"
vliegln_krib_waal_2013.36,grd35,2013-09-08T00:00:00,13190.7522567,,,"LINESTRING (178120.44999999925 432644.7659999989, 190844.11499999836 429165.6429999992)"
vliegln_krib_waal_2013.37,grd36,2013-09-08T00:00:00,7536.12918304,,,"LINESTRING (182699.9910000004 431146.56599999964, 189969.26399999857 429158.8770000003)"
vliegln_krib_waal_2013.38,grd37,2013-09-08T00:00:00,7258.49446538,,,"LINESTRING (184413.12200000137 430385.0240000002, 191426.20699999854 428513.55799999833)"
vliegln_krib_waal_2013.39,grd38,2013-09-08T00:00:00,6280.49399697,,,"LINESTRING (183771.71499999985 430352.69900000095, 189814.313000001 428640.5020000003)"
vliegln_krib_waal_2013.40,grd39,2013-09-08T00:00:00,6441.2766844,,,"LINESTRING (185001.5240000002 429759.7250000015, 191208.813000001 428039.3740000017)"
