AreaManagerId,AreaId,StartOfPeriod,Days,EnterFrom,EnterUntil,EndOfPeriod
1916,1916_DAM,20160302095758,DONDERDAG,700,2200,
1674,1674_BIGG,20160301161443,WOENSDAG,745,2400,
1916,1916_DAM,20160302095758,DINSDAG,700,2200,
748,748_PARA,20160224145912,WOENSDAG,0,2400,
664,664_STAD,20160223154809,VRIJDAG,630,2230,
1742,1742_HGN,20160301122901,ZATERDAG,700,2300,
957,957_ARLO,20160226142327,ZATERDAG,800,2000,
687,687_KOU,20160224103518,WOENSDAG,0,2400,
748,748_PARA,20160224145912,DONDERDAG,0,2400,
687,687_HOUT,20160224103418,ZATERDAG,0,2400,
772,772_TECH,20160225113623,ZONDAG,0,2400,
1916,1916_DAM,20160302095758,ZATERDAG,700,2200,
748,748_PARA,20160224145912,ZATERDAG,0,2400,
1742,1742_DHW,20160301122800,WOENSDAG,700,2200,
772,772_STADS,20160224164513,DONDERDAG,1600,2000,
772,772_BBA,20160225121404,DINSDAG,1800,2400,
687,687_KOU,20160224103518,ZATERDAG,0,2400,
687,687_HOUT,20160224103418,DINSDAG,0,2400,
828,828_BOSS,20160225145306,WOENSDAG,700,2200,
687,687_KANA,20160224103446,VRIJDAG,0,2400,
748,748_PARA,20160224145912,VRIJDAG,0,2400,
794,794_BOSC,20160225092356,MAANDAG,730,2400,
1674,1674_BIGG,20160301161443,VRIJDAG,745,2400,
772,772_BBA,20160225121404,ZONDAG,0,2400,
1674,1674_BIGG,20160301161443,ZONDAG,0,2400,
664,664_STAD,20160223154809,DINSDAG,630,2230,
957,957_ARLO,20160226142327,ZONDAG,1200,2000,
1674,1674_ROSE,20160301161757,ZATERDAG,745,1830,
1674,1674_NWM,20160301161045,MAANDAG,0,2400,
828,828_BOSS,20160225145306,VRIJDAG,700,2200,
1684,1684_MAA,20160302085418,DONDERDAG,800,2000,
1674,1674_BIGG,20160301161443,DONDERDAG,0,200,
1684,1684_MAA,20160302085418,VRIJDAG,800,2100,
748,748_ACHT,20160224124453,MAANDAG,0,2400,
772,772_STADS,20160224164513,DINSDAG,1600,2000,
794,794_BOSC,20160225092356,ZONDAG,930,2400,
687,687_HOUT,20160224103418,MAANDAG,0,2400,
794,794_CITY,20160225094449,DONDERDAG,800,1900,
1674,1674_BIGG,20160301161443,DINSDAG,0,200,
794,794_BOSC,20160225092356,DINSDAG,730,2400,
794,794_BOSC,20160225092356,ZATERDAG,0,330,
1674,1674_ROSE,20160301161757,VRIJDAG,745,2200,
1742,1742_HGN,20160301122901,DONDERDAG,700,2300,
748,748_ACHT,20160224124453,ZONDAG,0,2400,
687,687_KOU,20160224103518,ZONDAG,0,2400,
772,772_BBA,20160225121404,VRIJDAG,1800,2400,
772,772_STADS,20160224164513,WOENSDAG,1600,2000,
794,794_CITY,20160225094449,VRIJDAG,800,2200,
794,794_CITY,20160225094449,DINSDAG,800,1900,
687,687_KANA,20160224103446,DINSDAG,0,2400,
664,664_STAD,20160223154809,WOENSDAG,630,2230,
1674,1674_NWM,20160301161045,ZONDAG,0,2400,
664,664_STAD,20160223154809,ZATERDAG,630,2230,
687,687_KOU,20160224103518,MAANDAG,0,2400,
772,772_STADS,20160224164513,MAANDAG,1600,2000,
794,794_BOSC,20160225092356,WOENSDAG,730,2400,
687,687_HOUT,20160224103418,WOENSDAG,0,2400,
1674,1674_NWM,20160301161045,WOENSDAG,0,2400,
1742,1742_DHW,20160301122800,MAANDAG,700,2200,
1916,1916_DAM,20160302095758,WOENSDAG,700,2200,
1674,1674_MLHL,20160301161605,ZATERDAG,800,1830,
794,794_CITY,20160225094449,WOENSDAG,800,1900,
687,687_KANA,20160224103446,WOENSDAG,0,2400,
772,772_STADS,20160224164513,VRIJDAG,1600,2000,
1916,1916_CORB,20160302102049,WOENSDAG,700,2200,
748,748_PARA,20160224145912,ZONDAG,0,2400,
1742,1742_DHW,20160301122800,DONDERDAG,700,2200,
687,687_HOUT,20160224103418,ZONDAG,0,2400,
1674,1674_BIGG,20160301161443,MAANDAG,0,200,
828,828_BOSS,20160225145306,DONDERDAG,700,2200,
664,664_STAD,20160223154809,MAANDAG,630,2230,
1742,1742_HGN,20160301122901,MAANDAG,700,2300,
687,687_HOUT,20160224103418,DONDERDAG,0,2400,
1674,1674_NWM,20160301161045,DONDERDAG,0,2400,
1684,1684_MAA,20160302085418,MAANDAG,800,2000,
794,794_BOSC,20160225092356,DONDERDAG,730,2400,
1684,1684_MAA,20160302085418,WOENSDAG,800,2000,
687,687_GEER,20160224103348,DONDERDAG,0,2400,
687,687_KANA,20160224103446,DONDERDAG,0,2400,
1916,1916_CORB,20160302102049,ZATERDAG,700,2200,
794,794_BOSC,20160225092356,MAANDAG,0,100,
664,664_STAD,20160223154809,ZONDAG,630,2230,
687,687_KANA,20160224103446,ZONDAG,0,2400,
1684,1684_MAA,20160302085418,DINSDAG,800,2000,
687,687_GEER,20160224103348,ZONDAG,0,2400,
772,772_STADS,20160224164513,ZONDAG,1100,2100,
794,794_BOSC,20160225092356,DINSDAG,0,100,
687,687_GEER,20160224103348,VRIJDAG,0,2400,
772,772_TECH,20160225113623,ZATERDAG,0,2400,
687,687_KANA,20160224103446,ZATERDAG,0,2400,
1674,1674_ROSE,20160301161757,WOENSDAG,745,1900,
794,794_BOSC,20160225092356,VRIJDAG,730,2400,
1916,1916_CORB,20160302102049,VRIJDAG,700,2200,
687,687_GEER,20160224103348,WOENSDAG,0,2400,
828,828_BOSS,20160225145306,DINSDAG,700,2200,
748,748_ACHT,20160224124453,VRIJDAG,0,2400,
794,794_CITY,20160225094449,MAANDAG,800,1900,
1916,1916_CORB,20160302102049,ZONDAG,700,2200,
1674,1674_BIGG,20160301161443,ZATERDAG,0,2400,
1674,1674_NWM,20160301161045,ZATERDAG,0,2400,
1742,1742_HGN,20160301122901,ZONDAG,700,2300,
1674,1674_MLHL,20160301161605,DONDERDAG,800,1830,
687,687_KOU,20160224103518,DINSDAG,0,2400,
748,748_PARA,20160224145912,MAANDAG,0,2400,
1742,1742_DHW,20160301122800,VRIJDAG,700,2200,
772,772_TECH,20160225113623,VRIJDAG,1800,2400,
1742,1742_DHW,20160301122800,DINSDAG,700,2200,
1674,1674_BIGG,20160301161443,DONDERDAG,745,2400,
772,772_BBA,20160225121404,ZATERDAG,0,2400,
1684,1684_MAA,20160302085418,ZATERDAG,800,1700,
794,794_CITY,20160225094449,KOOPZONDAG,1100,1800,
1916,1916_DAM,20160302095758,VRIJDAG,700,2200,
687,687_HOUT,20160224103418,VRIJDAG,0,2400,
1674,1674_ROSE,20160301161757,MAANDAG,745,1900,
1742,1742_DHW,20160301122800,ZATERDAG,700,2200,
1674,1674_MLHL,20160301161605,VRIJDAG,800,2200,
772,772_BBA,20160225121404,DONDERDAG,1800,2400,
1674,1674_NWM,20160301161045,VRIJDAG,0,2400,
772,772_STADS,20160224164513,ZATERDAG,900,2100,
687,687_KOU,20160224103518,DONDERDAG,0,2400,
687,687_KANA,20160224103446,MAANDAG,0,2400,
687,687_GEER,20160224103348,DINSDAG,0,2400,
1674,1674_LIGA,20160301161150,ZATERDAG,800,1800,
1916,1916_DAM,20160302095758,MAANDAG,700,2200,
748,748_ACHT,20160224124453,DONDERDAG,0,2400,
748,748_ACHT,20160224124453,WOENSDAG,0,2400,
1674,1674_MLHL,20160301161605,DINSDAG,800,1830,
687,687_GEER,20160224103348,MAANDAG,0,2400,
828,828_BOSS,20160225145306,MAANDAG,700,2200,
1674,1674_BIGG,20160301161443,VRIJDAG,0,200,
687,687_GEER,20160224103348,ZATERDAG,0,2400,
1674,1674_ROSE,20160301161757,DONDERDAG,745,1900,
1742,1742_HGN,20160301122901,VRIJDAG,700,2300,
1916,1916_CORB,20160302102049,MAANDAG,700,2200,
1674,1674_LIGA,20160301161150,VRIJDAG,1800,2200,
1742,1742_HGN,20160301122901,DINSDAG,700,2300,
828,828_BOSS,20160225145306,ZATERDAG,800,2200,
1916,1916_DAM,20160302095758,ZONDAG,900,2200,
772,772_BBA,20160225121404,WOENSDAG,1800,2400,
748,748_ACHT,20160224124453,ZATERDAG,0,2400,
1742,1742_HGN,20160301122901,WOENSDAG,700,2300,
794,794_BOSC,20160225092356,WOENSDAG,0,100,
1674,1674_MLHL,20160301161605,WOENSDAG,800,1830,
687,687_KOU,20160224103518,VRIJDAG,0,2400,
794,794_CITY,20160225094449,ZATERDAG,800,1800,
664,664_STAD,20160223154809,DONDERDAG,630,2230,
1674,1674_BIGG,20160301161443,DINSDAG,745,2400,
1674,1674_BIGG,20160301161443,MAANDAG,745,2400,
794,794_BOSC,20160225092356,ZATERDAG,730,2400,
1674,1674_NWM,20160301161045,DINSDAG,0,2400,
1674,1674_BIGG,20160301161443,WOENSDAG,0,200,
794,794_BOSC,20160225092356,ZONDAG,0,330,
545,CENTRUM7,20160220162847,WOENSDAG,900,1800,
545,CENTRUM6,20160220162817,MAANDAG,900,1800,
545,CENTRUM4,20160220162721,VRIJDAG,900,2100,
545,CENTRUM1,20160220162549,DINSDAG,900,1800,
545,CENTRUM6,20160220162817,ZATERDAG,900,1800,
200,200_KONI,20160401150400,ZATERDAG,700,2400,
545,CENTRUM3,20160220162651,DINSDAG,900,1800,
545,CENTRUM7,20160220162847,DONDERDAG,900,1800,
545,CENTRUM6,20160220162817,KOOPAVOND,900,2100,
545,CENTRUM8,20160220162915,VRIJDAG,900,2100,
545,CENTRUM1,20160220162549,MAANDAG,900,1800,
200,200_MARK,20160401150547,WOENSDAG,700,2400,
545,CENTRUM8,20160220162915,ZATERDAG,900,1800,
545,CENTRUM5,20160220162749,DONDERDAG,900,1800,
545,CENTRUM5,20160220162749,VRIJDAG,900,2100,
545,CENTRUM7,20160220162847,VRIJDAG,900,2100,
545,CENTRUM2,20160220162624,KOOPAVOND,900,2100,
545,CENTRUM8,20160220162915,DINSDAG,900,1800,
545,CENTRUM7,20160220162847,MAANDAG,900,1800,
545,CENTRUM4,20160220162721,DINSDAG,900,1800,
545,CENTRUM4,20160220162721,ZATERDAG,900,1800,
545,CENTRUM4,20160220162721,KOOPAVOND,900,2100,
545,CENTRUM7,20160220162847,ZATERDAG,900,1800,
545,CENTRUM6,20160220162817,WOENSDAG,900,1800,
545,CENTRUM6,20160220162817,DONDERDAG,900,1800,
545,CENTRUM4,20160220162721,MAANDAG,900,1800,
545,CENTRUM1,20160220162549,WOENSDAG,900,1800,
545,CENTRUM2,20160220162624,MAANDAG,900,1800,
545,CENTRUM3,20160220162651,MAANDAG,900,1800,
200,200_KONI,20160401150400,ZONDAG,1030,2100,
200,200_MARK,20160401150547,DONDERDAG,700,2400,
545,CENTRUM5,20160220162749,ZATERDAG,900,1800,
545,CENTRUM2,20160220162624,DONDERDAG,900,1800,
200,200_MARK,20160401150547,ZATERDAG,700,2400,
200,200_KONI,20160401150400,DINSDAG,700,2300,
200,200_MARK,20160401150547,VRIJDAG,700,2400,
545,CENTRUM2,20160220162624,DINSDAG,900,1800,
200,200_KONI,20160401150400,DONDERDAG,700,2300,
545,CENTRUM4,20160220162721,WOENSDAG,900,1800,
200,200_KONI,20160401150400,VRIJDAG,700,2400,
545,CENTRUM2,20160220162624,VRIJDAG,900,2100,
200,200_KONI,20160401150400,MAANDAG,700,2300,
545,CENTRUM1,20160220162549,DONDERDAG,900,1800,
545,CENTRUM3,20160220162651,WOENSDAG,900,1800,
200,200_MARK,20160401150547,MAANDAG,700,2400,
545,CENTRUM1,20160220162549,VRIJDAG,900,2100,
545,CENTRUM7,20160220162847,KOOPAVOND,900,2100,
200,200_MARK,20160401150547,DINSDAG,700,2400,
545,CENTRUM8,20160220162915,MAANDAG,900,1800,
545,CENTRUM4,20160220162721,DONDERDAG,900,1800,
545,CENTRUM8,20160220162915,KOOPAVOND,900,2100,
200,200_MARK,20160401150547,ZONDAG,1030,2300,
545,CENTRUM5,20160220162749,KOOPAVOND,900,2100,
545,CENTRUM3,20160220162651,KOOPAVOND,900,2100,
545,CENTRUM5,20160220162749,MAANDAG,900,1800,
545,CENTRUM3,20160220162651,DONDERDAG,900,1800,
545,CENTRUM7,20160220162847,DINSDAG,900,1800,
545,CENTRUM6,20160220162817,DINSDAG,900,1800,
200,200_BRIN,20160401150119,ZONDAG,0,100,
200,200_KONI,20160401150400,WOENSDAG,700,2300,
545,CENTRUM2,20160220162624,ZATERDAG,900,1800,
545,CENTRUM6,20160220162817,VRIJDAG,900,2100,
545,CENTRUM1,20160220162549,ZATERDAG,900,1800,
545,CENTRUM2,20160220162624,WOENSDAG,900,1800,
545,CENTRUM8,20160220162915,WOENSDAG,900,1800,
545,CENTRUM8,20160220162915,DONDERDAG,900,1800,
545,CENTRUM5,20160220162749,WOENSDAG,900,1800,
545,CENTRUM5,20160220162749,DINSDAG,900,1800,
200,200_MARK,20160401150547,ZATERDAG,0,200,
545,CENTRUM3,20160220162651,VRIJDAG,900,2100,
200,200_MARK,20160401150547,ZONDAG,0,200,
545,CENTRUM3,20160220162651,ZATERDAG,900,1800,
545,CENTRUM1,20160220162549,KOOPAVOND,900,2100,
200,200_BRIN,20160401150119,ZATERDAG,0,100,
2486,518_MARK,20160518145258,DINSDAG,600,2400,
2485,202_VELP,20160518134954,VRIJDAG,700,2330,
2486,518_MARK,20160518145258,ZATERDAG,600,2400,
2486,518_MARK,20160518145258,WOENSDAG,600,2400,
2483,503_PHO,20160512165151,VRIJDAG,0,2400,
2521,2521_AKER,20160705124952,MAANDAG,800,2200,
2486,518_MARK,20160518151435,MAANDAG,0,200,
2490,575_VOMA,20160519112405,DINSDAG,0,2400,
2490,575_VOMA,20160519112405,VRIJDAG,0,2400,
2521,2521_AKER,20160705124952,ZATERDAG,800,2200,
2483,503_PHO,20160512165151,DONDERDAG,0,2400,
2483,503_ZUI,20160512165228,MAANDAG,0,2400,
2521,2521_AKER,20160705124952,WOENSDAG,800,2200,
2487,518_ZEEH,20160518163347,ZATERDAG,800,1800,
2483,503_PHO,20160512165151,ZATERDAG,0,2400,
2486,518_MARK,20160518145258,VRIJDAG,600,2400,
2486,518_MARK,20160518151435,DONDERDAG,0,200,
2485,202_VELP,20160518134954,ZATERDAG,730,2330,
2483,503_ZUI,20160512165228,DINSDAG,0,2400,
2521,2521_AKER,20160705124952,DINSDAG,800,2200,
2483,503_PHO,20160512165151,DINSDAG,0,2400,
2521,2521_AKER,20160705124952,DONDERDAG,800,2200,
2485,202_VELP,20160518134954,DINSDAG,700,2330,
2485,202_VELP,20160518134954,MAANDAG,700,2330,
2487,518_ZEEH,20160518163347,DONDERDAG,800,1800,
2483,503_MAR,20160512165127,ZATERDAG,0,2400,
2483,503_MAR,20160512165127,MAANDAG,0,2400,
2483,503_MAR,20160512165127,VRIJDAG,0,2400,
2483,503_PHO,20160512165151,ZONDAG,0,2400,
2486,518_MARK,20160518151435,ZATERDAG,0,200,
2483,503_PHO,20160512165151,WOENSDAG,0,2400,
2483,503_MAR,20160512165127,DONDERDAG,0,2400,
2490,575_VOMA,20160519112405,WOENSDAG,0,2400,
2486,518_MARK,20160518151435,DINSDAG,0,200,
2483,503_ZUI,20160512165228,WOENSDAG,0,2400,
2486,518_MARK,20160518145258,DONDERDAG,600,2400,
2490,575_VOMA,20160519112405,ZONDAG,0,2400,
2486,518_MARK,20160518151435,ZONDAG,0,200,
2490,575_VOMA,20160519112405,MAANDAG,0,2400,
2487,518_ZEEH,20160518163347,DINSDAG,800,1800,
2483,503_ZUI,20160512165228,ZATERDAG,0,2400,
2486,518_MARK,20160518145258,MAANDAG,600,2400,
2483,503_ZUI,20160512165228,ZONDAG,0,2400,
2486,518_MARK,20160518145258,ZONDAG,600,2400,
2485,202_VELP,20160518134954,DONDERDAG,700,2330,
2486,518_MARK,20160518151435,WOENSDAG,0,200,
2490,575_VOMA,20160519112405,ZATERDAG,0,2400,
2483,503_ZUI,20160512165228,VRIJDAG,0,2400,
2485,202_VELP,20160518134954,ZONDAG,900,2330,
2487,518_ZEEH,20160518163347,MAANDAG,800,1800,
2483,503_PHO,20160512165151,MAANDAG,0,2400,
2487,518_ZEEH,20160518163347,VRIJDAG,800,1800,
2490,575_VOMA,20160519112405,DONDERDAG,0,2400,
2521,2521_AKER,20160705124952,VRIJDAG,800,2200,
2521,2521_AKER,20160705124952,ZONDAG,1000,1900,
2483,503_MAR,20160512165127,DINSDAG,0,2400,
2485,202_VELP,20160518134954,WOENSDAG,700,2330,
2483,503_MAR,20160512165127,ZONDAG,0,2400,
2483,503_MAR,20160512165127,WOENSDAG,0,2400,
2483,503_ZUI,20160512165228,DONDERDAG,0,2400,
2487,518_ZEEH,20160518163347,WOENSDAG,800,1800,
2486,518_MARK,20160518151435,VRIJDAG,0,200,
2480,794_ELZA,20160512084822,WOENSDAG,800,1900,
2480,794_ELZA,20160512084822,ZATERDAG,800,1800,
2482,995_P1,20160512143748,WOENSDAG,0,2400,
2482,995_VOC,20160512141445,VRIJDAG,800,2200,
2479,606_NWPA,20160511143401,MAANDAG,700,2200,
2482,995_P1,20160512143748,DONDERDAG,0,2400,
2479,606_NWPA,20160511143401,WOENSDAG,700,2200,
2478,385_CENT,20160511083826,MAANDAG,700,2200,
2482,995_P4,20160512143900,ZONDAG,0,2400,
2480,794_ELZA,20160512084822,DINSDAG,800,1900,
2482,995_VOC,20160512141445,ZONDAG,800,2200,
2482,995_P4,20160512143900,DONDERDAG,0,2400,
2478,385_CENT,20160511083826,ZONDAG,700,2300,
2478,385_CENT,20160511083826,WOENSDAG,700,2200,
2480,794_ELZA,20160512084822,DONDERDAG,800,1900,
2480,794_ELZA,20160512084822,MAANDAG,800,1900,
2479,606_NWPA,20160511143401,KOOPZONDAG,700,2200,
2482,995_P2,20160512143812,ZATERDAG,0,2400,
2482,995_P2,20160512143812,DINSDAG,0,2400,
2478,385_CENT,20160511083826,DONDERDAG,700,2200,
2480,794_ELZA,20160512084822,KOOPZONDAG,1100,1800,
2482,995_VOC,20160512141445,WOENSDAG,800,2200,
2482,995_P2,20160512143812,DONDERDAG,0,2400,
2479,606_NWPA,20160511143401,DINSDAG,700,2200,
2482,995_P2,20160512143812,ZONDAG,0,2400,
2482,995_P3,20160512143834,MAANDAG,0,2400,
2482,995_P2,20160512143812,MAANDAG,0,2400,
2479,606_NWPA,20160511144743,FEESTDAG,0,0,
2482,995_P3,20160512143834,VRIJDAG,0,2400,
2482,995_P1,20160512143748,ZONDAG,0,2400,
2482,995_P4,20160512143900,ZATERDAG,0,2400,
2482,995_P1,20160512143748,DINSDAG,0,2400,
2478,34_WTC,20160511095323,WOENSDAG,600,1800,
2482,995_P2,20160512143812,WOENSDAG,0,2400,
2478,385_CENT,20160511083826,ZATERDAG,700,2300,
2482,995_P4,20160512143900,DINSDAG,0,2400,
2482,995_P3,20160512143834,ZONDAG,0,2400,
2478,385_CENT,20160511083826,DINSDAG,700,2200,
2482,995_P1,20160512143748,VRIJDAG,0,2400,
2482,995_P4,20160512143900,WOENSDAG,0,2400,
2482,995_P1,20160512143748,ZATERDAG,0,2400,
2482,995_P3,20160512143834,DINSDAG,0,2400,
2482,995_VOC,20160512141445,DONDERDAG,800,2200,
2479,606_NWPA,20160511143401,ZATERDAG,700,2200,
2479,606_NWPA,20160511143401,VRIJDAG,700,2200,
2482,995_VOC,20160512141445,MAANDAG,800,2200,
2482,995_P1,20160512143748,MAANDAG,0,2400,
2478,34_WTC,20160511095323,DONDERDAG,600,1800,
2479,606_NWPA,20160511143401,DONDERDAG,700,2200,
2482,995_VOC,20160512141445,DINSDAG,800,2200,
2478,385_CENT,20160511083826,VRIJDAG,700,2200,
2478,34_WTC,20160511095323,VRIJDAG,600,1800,
2482,995_P4,20160512143900,MAANDAG,0,2400,
2482,995_P3,20160512143834,ZATERDAG,0,2400,
2482,995_P2,20160512143812,VRIJDAG,0,2400,
2478,34_WTC,20160511095323,MAANDAG,600,1800,
2478,34_WTC,20160511095323,DINSDAG,600,1800,
2482,995_P4,20160512143900,VRIJDAG,0,2400,
2482,995_P3,20160512143834,WOENSDAG,0,2400,
2482,995_P3,20160512143834,DONDERDAG,0,2400,
2482,995_VOC,20160512141445,ZATERDAG,800,2200,
2480,794_ELZA,20160512084822,VRIJDAG,800,2200,
2062,772_WIT,20160324102448,ZONDAG,600,2300,
590,590_GPMEE,20160503160919,ZATERDAG,730,2100,
2062,518_STAD,20160310102923,DONDERDAG,700,2400,
2062,984_GOUD,20160325095934,DONDERDAG,700,2300,
2062,344_KOP,20160307140207,VRIJDAG,0,2400,
2062,34_SANT,20160315142940,ZATERDAG,0,2400,
2463,394_P1TP,20160509165220,WOENSDAG,0,2400,
2062,34_KRAK,20160315142448,ZATERDAG,0,2400,
2062,363_CENT,20160308161242,ZONDAG,0,2400,
2062,363_OLYM,20160308150222,DONDERDAG,0,2400,
2062,363_OLYM,20160308150222,DINSDAG,0,2400,
2062,200_BEEK,20160308165122,DONDERDAG,0,2400,
2062,400_KON,20160309103726,VRIJDAG,900,2100,
2062,14_ZAANSTR,20160308163927,MAANDAG,0,2400,
2463,394_P3LPT,20160509165329,MAANDAG,0,2400,
2062,584_VEIL,20160316164233,WOENSDAG,830,1800,
2062,34_STAD,20160315143335,WOENSDAG,0,2400,
2062,344_PRPAP,20160810142248,ZONDAG,0,100,
2062,14_OPRT,20160302143920,DONDERDAG,700,2300,
2062,518_STAD,20160310102923,MAANDAG,0,100,
2062,772_PRMEER,20160811135847,DONDERDAG,0,2400,
2062,200_BEEK,20160308165122,ZONDAG,0,2400,
2062,344_VAAR,20160307145419,WOENSDAG,0,2400,
2062,34_HEN,20160315142302,DONDERDAG,0,2400,
2062,114_NOORD,20160302163525,WOENSDAG,0,2400,
2062,34_FLOR,20160315142229,ZONDAG,0,2400,
2062,14_ZAANSTR,20160308163927,DINSDAG,0,2400,
2463,394_P3LPT,20160509165329,WOENSDAG,0,2400,
2463,394_EXCP,20160509165155,WOENSDAG,0,2400,
2062,268_DUK,20160303143943,KOOPZONDAG,1130,1800,
2463,394_P1TP,20160509165220,ZONDAG,0,2400,
2062,14_BOTE,20160302124230,MAANDAG,700,2300,
2062,200_KANA,20160303122128,ZONDAG,0,2400,
2062,984_BLEK,20160325104547,ZATERDAG,0,2400,
2062,394_PRHD,20160811113851,MAANDAG,0,2400,
2463,394_EXCP,20160509165155,DINSDAG,0,2400,
2505,2505_SHP,20160317094542,ZATERDAG,0,2400,
2463,794_CITY,20160506145936,DINSDAG,800,1900,
2062,518_STAD,20160310102923,WOENSDAG,700,2400,
2062,34_HEN,20160315142302,MAANDAG,0,2400,
2463,394_P6SS,20160509165353,ZATERDAG,0,2400,
2505,2505_SHP,20160317094542,ZONDAG,0,2400,
2463,299_MASI,20160502160011,ZONDAG,0,2400,
2062,363_CENT,20160308161242,MAANDAG,0,2400,
2062,34_KOOL,20160315142407,DONDERDAG,0,2400,
2062,345_DUIV,20160308105339,DINSDAG,0,2400,
2062,344_UIT,20160810113900,DINSDAG,0,2400,
2062,785_HOVE,20160323095944,ZATERDAG,700,2400,
2062,785_HOVE,20160323095944,MAANDAG,700,2100,
2062,34_FLEV,20160315142150,ZONDAG,0,2400,
2505,405_JEU,20160317110827,DONDERDAG,0,2400,
2062,785_HOVE,20160323095944,DINSDAG,700,2100,
2463,394_P1TP,20160509165220,DINSDAG,0,2400,
2062,345_ARIE,20160308122109,ZONDAG,0,100,
2062,518_HOGE,20160310142537,MAANDAG,0,2400,
2463,772_KLP4,20160504141430,VRIJDAG,0,2400,
2062,344_KOP,20160307140207,ZATERDAG,0,2400,
2062,344_GRIF,20160307155747,ZATERDAG,700,2300,
2463,772_PHIL,20160504141534,DONDERDAG,0,2400,
2062,362_VD,20160307165256,DINSDAG,730,1930,
2062,984_BLEK,20160325104547,WOENSDAG,0,2400,
2062,363_CENT,20160308161242,ZATERDAG,0,2400,
