FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertijd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_lrl_2018.41,2018_04_20_09_11_04_101901041_RGB_lrl,101901041,2018-04-20,09:11:04,UC-SXp-1-10311100_Rev12.00,8,350,174943.789,414273.149,4147.662,0.4656,0.1872,359.8568,,POINT (174943.7890000008 414273.1490000002)
beeldmiddenoverzicht_lrl_2018.42,2018_04_20_09_11_17_101901042_RGB_lrl,101901042,2018-04-20,09:11:17,UC-SXp-1-10311100_Rev12.00,8,350,176023.443,414279.134,4152.719,0.3515,0.2151,0.0487,,POINT (176023.44299999997 414279.1339999996)
beeldmiddenoverzicht_lrl_2018.43,2018_04_20_09_11_30_101901043_RGB_lrl,101901043,2018-04-20,09:11:30,UC-SXp-1-10311100_Rev12.00,8,350,177101.18,414269.462,4151.521,0.4057,0.1875,359.9565,,POINT (177101.1799999997 414269.4620000012)
beeldmiddenoverzicht_lrl_2018.44,2018_04_20_09_11_43_101901044_RGB_lrl,101901044,2018-04-20,09:11:43,UC-SXp-1-10311100_Rev12.00,8,350,178175.773,414263.741,4149.729,-0.2445,-0.3815,0.2423,,POINT (178175.77299999818 414263.7410000004)
beeldmiddenoverzicht_lrl_2018.45,2018_04_20_09_11_56_101901045_RGB_lrl,101901045,2018-04-20,09:11:56,UC-SXp-1-10311100_Rev12.00,8,350,179246.926,414306.338,4145.424,0.3644,0.1765,359.9273,,POINT (179246.92599999905 414306.3379999995)
beeldmiddenoverzicht_lrl_2018.46,2018_04_20_09_12_09_101901046_RGB_lrl,101901046,2018-04-20,09:12:09,UC-SXp-1-10311100_Rev12.00,8,350,180322.103,414299.693,4154.627,0.3788,0.1948,359.9756,,POINT (180322.10300000012 414299.69299999997)
beeldmiddenoverzicht_lrl_2018.47,2018_04_20_09_12_22_101901047_RGB_lrl,101901047,2018-04-20,09:12:22,UC-SXp-1-10311100_Rev12.00,8,350,181403.087,414258.38,4154.41,0.3409,0.192,0.1902,,POINT (181403.08700000122 414258.37999999896)
beeldmiddenoverzicht_lrl_2018.48,2018_04_20_09_12_35_101901048_RGB_lrl,101901048,2018-04-20,09:12:35,UC-SXp-1-10311100_Rev12.00,8,350,182473.268,414255.483,4150.312,0.4372,0.1751,0.058,,POINT (182473.26799999923 414255.4829999991)
beeldmiddenoverzicht_lrl_2018.49,2018_04_20_09_12_48_101901049_RGB_lrl,101901049,2018-04-20,09:12:48,UC-SXp-1-10311100_Rev12.00,8,350,183550.644,414293.456,4147.685,0.3889,0.1965,0.0038,,POINT (183550.64400000125 414293.45600000024)
beeldmiddenoverzicht_lrl_2018.50,2018_04_20_09_13_01_101901050_RGB_lrl,101901050,2018-04-20,09:13:01,UC-SXp-1-10311100_Rev12.00,8,350,184629.869,414272.154,4153.4,0.4533,0.1881,359.9932,,POINT (184629.86899999902 414272.15399999917)
beeldmiddenoverzicht_lrl_2018.51,2018_04_20_09_13_14_101901051_RGB_lrl,101901051,2018-04-20,09:13:14,UC-SXp-1-10311100_Rev12.00,8,350,185701.738,414264.086,4152.49,0.456,0.1895,359.8966,,POINT (185701.73800000176 414264.0859999992)
beeldmiddenoverzicht_lrl_2018.52,2018_04_20_09_13_27_101901052_RGB_lrl,101901052,2018-04-20,09:13:27,UC-SXp-1-10311100_Rev12.00,8,350,186782.186,414275.266,4147.217,0.4438,0.1653,0.0159,,POINT (186782.1860000007 414275.2659999989)
beeldmiddenoverzicht_lrl_2018.53,2018_04_20_09_13_39_101901053_RGB_lrl,101901053,2018-04-20,09:13:39,UC-SXp-1-10311100_Rev12.00,8,350,187851.036,414271.417,4153.28,0.3482,0.2119,0.0474,,POINT (187851.03599999845 414271.41699999943)
beeldmiddenoverzicht_lrl_2018.54,2018_04_20_09_13_52_101901054_RGB_lrl,101901054,2018-04-20,09:13:52,UC-SXp-1-10311100_Rev12.00,8,350,188926.545,414270.413,4149.5,0.4105,0.1965,359.9852,,POINT (188926.5450000018 414270.4129999988)
beeldmiddenoverzicht_lrl_2018.55,2018_04_20_09_14_05_101901055_RGB_lrl,101901055,2018-04-20,09:14:05,UC-SXp-1-10311100_Rev12.00,8,350,190003.263,414259.952,4151.824,0.385,0.1951,0.173,,POINT (190003.26300000027 414259.9519999996)
beeldmiddenoverzicht_lrl_2018.56,2018_04_20_09_14_18_101901056_RGB_lrl,101901056,2018-04-20,09:14:18,UC-SXp-1-10311100_Rev12.00,8,350,191080.741,414258.712,4152.862,0.3291,0.2217,0.2119,,POINT (191080.7410000004 414258.7120000012)
beeldmiddenoverzicht_lrl_2018.57,2018_04_20_09_14_30_101901057_RGB_lrl,101901057,2018-04-20,09:14:30,UC-SXp-1-10311100_Rev12.00,8,350,192155.147,414256.507,4150.706,0.407,0.1942,359.9653,,POINT (192155.14699999988 414256.5069999993)
beeldmiddenoverzicht_lrl_2018.58,2018_04_20_09_14_43_101901058_RGB_lrl,101901058,2018-04-20,09:14:43,UC-SXp-1-10311100_Rev12.00,8,350,193234.44,414270.565,4150.211,0.4224,0.208,359.9352,,POINT (193234.44000000134 414270.56500000134)
beeldmiddenoverzicht_lrl_2018.59,2018_04_20_09_14_56_101901059_RGB_lrl,101901059,2018-04-20,09:14:56,UC-SXp-1-10311100_Rev12.00,8,350,194310.151,414266.972,4152.017,0.3962,0.1859,0.1168,,POINT (194310.15100000054 414266.97199999914)
beeldmiddenoverzicht_lrl_2018.60,2018_04_20_09_15_09_101901060_RGB_lrl,101901060,2018-04-20,09:15:09,UC-SXp-1-10311100_Rev12.00,8,350,195385.036,414261.309,4153.05,0.391,0.2012,0.0222,,POINT (195385.03599999845 414261.30900000036)
beeldmiddenoverzicht_lrl_2018.61,2018_04_20_09_15_21_101901061_RGB_lrl,101901061,2018-04-20,09:15:21,UC-SXp-1-10311100_Rev12.00,8,350,196460.165,414273.314,4151.402,0.4429,0.1996,359.9278,,POINT (196460.1649999991 414273.3139999993)
beeldmiddenoverzicht_lrl_2018.62,2018_04_20_09_15_34_101901062_RGB_lrl,101901062,2018-04-20,09:15:34,UC-SXp-1-10311100_Rev12.00,8,350,197530.886,414284.001,4149.309,0.4351,0.1896,359.9196,,POINT (197530.88599999994 414284.0009999983)
beeldmiddenoverzicht_lrl_2018.63,2018_04_20_09_15_47_101901063_RGB_lrl,101901063,2018-04-20,09:15:47,UC-SXp-1-10311100_Rev12.00,8,350,198613.598,414278.691,4150.209,0.4238,0.19,0.0113,,POINT (198613.59800000116 414278.69099999964)
beeldmiddenoverzicht_lrl_2018.64,2018_04_20_09_15_59_101901064_RGB_lrl,101901064,2018-04-20,09:15:59,UC-SXp-1-10311100_Rev12.00,8,350,199684.696,414276.362,4146.317,0.3892,0.1818,359.8581,,POINT (199684.6959999986 414276.36199999973)
beeldmiddenoverzicht_lrl_2018.65,2018_04_20_09_16_12_101901065_RGB_lrl,101901065,2018-04-20,09:16:12,UC-SXp-1-10311100_Rev12.00,8,350,200764.863,414259.425,4155.811,0.4157,0.1891,0.0352,,POINT (200764.86300000176 414259.42500000075)
beeldmiddenoverzicht_lrl_2018.66,2018_04_20_09_16_25_101901066_RGB_lrl,101901066,2018-04-20,09:16:25,UC-SXp-1-10311100_Rev12.00,8,350,201836.954,414259.506,4152.437,0.4199,0.1713,0.0301,,POINT (201836.9539999999 414259.506000001)
beeldmiddenoverzicht_lrl_2018.67,2018_04_20_09_16_38_101901067_RGB_lrl,101901067,2018-04-20,09:16:38,UC-SXp-1-10311100_Rev12.00,8,350,202911.368,414259.777,4153.754,0.4036,0.2003,0.0189,,POINT (202911.36800000072 414259.77699999884)
beeldmiddenoverzicht_lrl_2018.68,2018_04_20_09_16_51_101901068_RGB_lrl,101901068,2018-04-20,09:16:51,UC-SXp-1-10311100_Rev12.00,8,350,203985.408,414268.622,4152.147,0.4373,0.1774,359.9857,,POINT (203985.40799999982 414268.6220000014)
beeldmiddenoverzicht_lrl_2018.69,2018_04_20_09_17_03_101901069_RGB_lrl,101901069,2018-04-20,09:17:03,UC-SXp-1-10311100_Rev12.00,8,350,205059.785,414275.48,4151.079,0.4059,0.2055,0.0214,,POINT (205059.78500000015 414275.48000000045)
beeldmiddenoverzicht_lrl_2018.70,2018_04_20_09_17_16_101901070_RGB_lrl,101901070,2018-04-20,09:17:16,UC-SXp-1-10311100_Rev12.00,8,350,206137.003,414279.199,4153.874,0.415,0.1959,0.0316,,POINT (206137.00299999863 414279.19900000095)
beeldmiddenoverzicht_lrl_2018.71,2018_04_20_09_17_29_101901071_RGB_lrl,101901071,2018-04-20,09:17:29,UC-SXp-1-10311100_Rev12.00,8,350,207217.759,414295.148,4151.004,0.4782,0.1987,359.8901,,POINT (207217.7589999996 414295.1479999982)
beeldmiddenoverzicht_lrl_2018.72,2018_04_20_09_17_42_101901072_RGB_lrl,101901072,2018-04-20,09:17:42,UC-SXp-1-10311100_Rev12.00,8,350,208292.913,414284.108,4153.049,0.3691,0.208,359.9444,,POINT (208292.91299999878 414284.1079999991)
beeldmiddenoverzicht_lrl_2018.73,2018_04_20_09_17_54_101901073_RGB_lrl,101901073,2018-04-20,09:17:54,UC-SXp-1-10311100_Rev12.00,8,350,209367.901,414269.7,4150.171,0.4093,0.1977,0.0186,,POINT (209367.90100000054 414269.69999999925)
beeldmiddenoverzicht_lrl_2018.74,2018_04_20_09_18_07_101901074_RGB_lrl,101901074,2018-04-20,09:18:07,UC-SXp-1-10311100_Rev12.00,8,350,210444.01,414258.893,4152.122,0.4101,0.1986,359.9821,,POINT (210444.01000000164 414258.8929999992)
beeldmiddenoverzicht_lrl_2018.75,2018_04_20_09_18_20_101901075_RGB_lrl,101901075,2018-04-20,09:18:20,UC-SXp-1-10311100_Rev12.00,8,350,211519.339,414266.82,4153.622,0.4169,0.1955,0.0352,,POINT (211519.33900000155 414266.8200000003)
beeldmiddenoverzicht_lrl_2018.76,2018_04_20_09_18_33_101901076_RGB_lrl,101901076,2018-04-20,09:18:33,UC-SXp-1-10311100_Rev12.00,8,350,212598.397,414286.643,4151.317,0.4054,0.1946,359.9275,,POINT (212598.39699999988 414286.6429999992)
beeldmiddenoverzicht_lrl_2018.77,2018_04_20_09_18_45_101901077_RGB_lrl,101901077,2018-04-20,09:18:45,UC-SXp-1-10311100_Rev12.00,8,350,213663.454,414279.871,4155.844,0.3343,0.1264,0.0341,,POINT (213663.4539999999 414279.87099999934)
beeldmiddenoverzicht_lrl_2018.78,2018_04_20_09_18_58_101901078_RGB_lrl,101901078,2018-04-20,09:18:58,UC-SXp-1-10311100_Rev12.00,8,350,214742.968,414289.027,4154.166,0.425,0.1732,359.9195,,POINT (214742.96799999848 414289.02699999884)
beeldmiddenoverzicht_lrl_2018.79,2018_04_20_09_19_11_101901079_RGB_lrl,101901079,2018-04-20,09:19:11,UC-SXp-1-10311100_Rev12.00,8,350,215819.779,414270.084,4155.735,0.4475,0.1727,0.012,,POINT (215819.77899999917 414270.08399999887)
beeldmiddenoverzicht_lrl_2018.80,2018_04_20_09_19_24_101901080_RGB_lrl,101901080,2018-04-20,09:19:24,UC-SXp-1-10311100_Rev12.00,8,350,216896.407,414259.103,4158.034,0.4383,0.1886,0.1779,,POINT (216896.40700000152 414259.1030000001)
beeldmiddenoverzicht_lrl_2018.81,2018_04_20_09_19_37_101901081_RGB_lrl,101901081,2018-04-20,09:19:37,UC-SXp-1-10311100_Rev12.00,8,350,217971.416,414260.041,4153.3,0.4302,0.1911,0.019,,POINT (217971.41600000113 414260.04100000113)
beeldmiddenoverzicht_lrl_2018.82,2018_04_20_09_19_50_101901082_RGB_lrl,101901082,2018-04-20,09:19:50,UC-SXp-1-10311100_Rev12.00,8,350,219046.878,414265.143,4155.472,0.4694,0.185,359.8144,,POINT (219046.87799999863 414265.1429999992)
beeldmiddenoverzicht_lrl_2018.83,2018_04_20_09_20_03_101901083_RGB_lrl,101901083,2018-04-20,09:20:03,UC-SXp-1-10311100_Rev12.00,8,350,220122.226,414262.55,4156.125,0.4803,0.1878,0.1578,,POINT (220122.2259999998 414262.55000000075)
beeldmiddenoverzicht_lrl_2018.84,2018_04_20_09_20_15_101901084_RGB_lrl,101901084,2018-04-20,09:20:15,UC-SXp-1-10311100_Rev12.00,8,350,221192.852,414272.979,4151.883,0.4195,0.1949,359.9815,,POINT (221192.85200000182 414272.9789999984)
beeldmiddenoverzicht_lrl_2018.85,2018_04_20_09_20_28_101901085_RGB_lrl,101901085,2018-04-20,09:20:28,UC-SXp-1-10311100_Rev12.00,8,350,222269.704,414288.962,4153.164,0.3631,0.2064,359.894,,POINT (222269.7039999999 414288.9620000012)
beeldmiddenoverzicht_lrl_2018.86,2018_04_20_09_20_41_101901086_RGB_lrl,101901086,2018-04-20,09:20:41,UC-SXp-1-10311100_Rev12.00,8,350,223352.664,414279.145,4153.197,0.4296,0.2017,359.9585,,POINT (223352.6640000008 414279.14499999955)
beeldmiddenoverzicht_lrl_2018.87,2018_04_20_09_20_53_101901087_RGB_lrl,101901087,2018-04-20,09:20:53,UC-SXp-1-10311100_Rev12.00,8,350,224422.02,414275.756,4150.097,0.3828,0.1904,359.9934,,POINT (224422.01999999955 414275.756000001)
beeldmiddenoverzicht_lrl_2018.88,2018_04_20_09_21_06_101901088_RGB_lrl,101901088,2018-04-20,09:21:06,UC-SXp-1-10311100_Rev12.00,8,350,225494.635,414274.818,4154.37,0.4075,0.2451,359.943,,POINT (225494.63500000164 414274.81799999997)
beeldmiddenoverzicht_lrl_2018.89,2018_04_20_09_21_19_101901089_RGB_lrl,101901089,2018-04-20,09:21:19,UC-SXp-1-10311100_Rev12.00,8,350,226570.354,414256.606,4156.544,0.3837,0.2435,359.9548,,POINT (226570.35399999842 414256.60599999875)
beeldmiddenoverzicht_lrl_2018.90,2018_04_20_09_21_32_101901090_RGB_lrl,101901090,2018-04-20,09:21:32,UC-SXp-1-10311100_Rev12.00,8,350,227648.487,414266.711,4152.512,0.4564,0.1439,360,,POINT (227648.48699999973 414266.7109999992)
beeldmiddenoverzicht_lrl_2018.91,2018_04_20_09_21_45_101901091_RGB_lrl,101901091,2018-04-20,09:21:45,UC-SXp-1-10311100_Rev12.00,8,350,228723.559,414287.437,4155.171,0.3987,0.1841,359.9371,,POINT (228723.55900000036 414287.436999999)
beeldmiddenoverzicht_lrl_2018.92,2018_04_20_09_21_58_101901092_RGB_lrl,101901092,2018-04-20,09:21:58,UC-SXp-1-10311100_Rev12.00,8,350,229798.319,414276.725,4155.58,0.3715,0.1798,0.0314,,POINT (229798.31899999827 414276.7250000015)
beeldmiddenoverzicht_lrl_2018.93,2018_04_20_09_22_11_101901093_RGB_lrl,101901093,2018-04-20,09:22:11,UC-SXp-1-10311100_Rev12.00,8,350,230871.671,414278.499,4158.881,0.4278,0.1988,359.9391,,POINT (230871.6710000001 414278.4990000017)
beeldmiddenoverzicht_lrl_2018.94,2018_04_20_09_22_24_101901094_RGB_lrl,101901094,2018-04-20,09:22:24,UC-SXp-1-10311100_Rev12.00,8,350,231950.494,414273.678,4157.364,0.4045,0.188,359.9921,,POINT (231950.49399999902 414273.6779999994)
beeldmiddenoverzicht_lrl_2018.95,2018_04_20_09_22_37_101901095_RGB_lrl,101901095,2018-04-20,09:22:37,UC-SXp-1-10311100_Rev12.00,8,350,233023.533,414264.228,4158.517,0.3752,0.2023,0.0069,,POINT (233023.53299999982 414264.2280000001)
beeldmiddenoverzicht_lrl_2018.96,2018_04_20_09_22_50_101901096_RGB_lrl,101901096,2018-04-20,09:22:50,UC-SXp-1-10311100_Rev12.00,8,350,234099.065,414262.876,4158.349,0.4135,0.2013,0.0147,,POINT (234099.06500000134 414262.8759999983)
beeldmiddenoverzicht_lrl_2018.97,2018_04_20_09_23_03_101901097_RGB_lrl,101901097,2018-04-20,09:23:03,UC-SXp-1-10311100_Rev12.00,8,350,235175.982,414267.287,4158.966,0.4135,0.211,359.9705,,POINT (235175.98200000077 414267.2870000005)
beeldmiddenoverzicht_lrl_2018.98,2018_04_20_09_23_16_101901098_RGB_lrl,101901098,2018-04-20,09:23:16,UC-SXp-1-10311100_Rev12.00,8,350,236250.146,414270.367,4157.787,0.3899,0.1926,359.9679,,POINT (236250.14600000158 414270.3669999987)
beeldmiddenoverzicht_lrl_2018.99,2018_04_20_09_23_29_101901099_RGB_lrl,101901099,2018-04-20,09:23:29,UC-SXp-1-10311100_Rev12.00,8,350,237329.798,414275.128,4159.133,0.3802,0.1883,359.9681,,POINT (237329.79800000042 414275.1279999986)
