longitude,latitude,LABEL,ADRES,WEBSITE,SCHAAL,ICOON
5.068928534721509,52.030914962166321,Dansstudio,Donkeregaarde 3,http://www.dansstudioannelies.nl,1,Ballet.png
5.091780627939254,52.046533812092321,Klimhal Mountain Network,Blokhoeve 12,http://www.mountain-network.eu/nieuwegein,1,Klimmen.png
5.09246755150001,52.055297558122639,Honk- en softbalvereniging Nieuwegein Diamonds,Sportpark Galecop 2,http://www.nieuwegein-diamonds.nl,1,Honkbal.png
5.093520586528261,52.046236502029053,Nieuwegeinse Bowling Vereniging,Blokhoeve 16,http://www.bvnieuwegein.nl,1,Bowlen.png
5.077303662234819,52.03149358072983,Sjoelclub Nieuwegein,Poortenaarlaan 98,http://,1,Sjoelen.png
5.072770481820633,52.055447575332394,Smash,Jan van Nijlenhove 9,http://,1,Badminton.png
5.072402936769046,52.052568063172963,Bushido Nieuwegein Self Defence,Johannes Vermeerhage 8,http://www.bushidonieuwegein.nl,1,Budosport.png
5.086482191354289,52.002853500791161,Zeilvereniging De Lek,Lekboulevard 31,http://www.zvdelek.nl,1,Zeilen.png
5.068492145496947,52.036424173630039,Avondvierdaagse,Wijnruitgaarde 63,http://www.pen.nl/sport,1,Wandelsport.png
5.091834552281527,52.025859382994298,Sport- en Evenementencomplex Merwestein,Merweplein 1,http://www.merwestein.nl,1,Zwemmen.png
5.091828866082679,52.02672223258579,KRAV MAGA,Merweplein 1,http://www.protectinvest.nl,1,Vechtsport.png
5.093233293802422,52.025862882284869,Badmintonclub 't Gein,Merweplein 1,http://www.bctgein.nl,1,Badminton.png
5.093227634545235,52.026725731963801,Nederlandse vereniging Takeda Budo,Merweplein 1,http://www.takedaryu.nl,1,Vechtsport.png
5.093773499916719,52.056143256139478,Rugby Club Nieuwegein,Sportpark Galecop 4,http://www.rugbyclubnieuwegein.nl,1,Rugby.png
5.089687710524744,52.032409396910438,Dansschool Salsaddiction,Hildo Kropstraat 8,http://www.salsaddiction.nl,1,Dansscholen.png
5.072112997110009,52.040099679725053,TTVN Tafeltennisvereniging Nieuwegein,Heemraadsweide 13,http://www.bcnewstars.nl,1,Tafeltennis.png
5.073512181360046,52.040103413694446,Basketbalvereniging BC New Stars,Heemraadsweide 13,http://www.bcnewstars.nl,1,Basketbal.png
5.087088491796959,52.032551836126764,Health Club Gold's Gym,Hildo Kropstraat 37B,http://www.goldsgym.nl,1,Fitness.png
5.070394285213703,52.032190999685746,TTVN Tafeltennisvereniging Nieuwegein,Aardbeigaarde 2,http://,1,Tafeltennis.png
5.089246833354227,52.017263462217969,Stg. Showdowngroep HSZ Nieuwegein (tafeltennis blinden/slechtzienden),Vuurscheschans 75,http://,1,Gehandicaptensport.png
5.099615674708637,52.014640629895233,Katsudo Kenpo Karate,Nijverheidsweg 9F,http://www.karate-nieuwegein.nl,1,Karate.png
5.101014066816791,52.014644036479851,Gym-Nieuwegein,Nijverheidsweg 9F,http://www.gym-nieuwegein.nl,1,Sportaccommodaties.png
5.087562488316055,52.012664654892596,Korfbalvereniging Koveni,Helmkruid 7,http://www.koveni.nl,1,Korfbal.png
5.092283549255254,52.046955456160859,Heidehal Sports + Events,Blokhoeve 2A,http://www.heidehal.nl,1,Fitness.png
5.076927694680324,52.059112943099898,Bridgeclub Oudegein,Galecopperzoom 1,http://www.nbbportal.nl/2021,1,Bridge.png
5.078327473846776,52.059116620316807,PVN Pétanque Vereniging Nieuwegein,Galecopperzoom 1,http://www.pvn.nl,1,Jeu de Boules.png
5.099398120509727,52.03977135672492,Mixed Hockeyclub Nieuwegein,Newtonbaan 10,http://www.mhcn.nl,1,Hockey.png
5.080506276905059,52.029159746308586,De Rijk Dance Masters,Erfstede 10,http://www.dansschoolderijk.nl,1,informatie.png
5.068951429820696,52.055108653606695,Manege Rijnenburg,Reinesteijnseweg 1A,http://www.manege-rijnenburg.nl,1,Paardensport.png
5.071122430941557,52.04031425186966,Pencak Silat vereniging Sabda ing Pendita,Kameraarsweide 15,http://,1,Vechtsport.png
5.078784486291788,52.03582334275859,Tai Chi & Qigong Nieuwegein,Ansinghlaan 58,http://www.taichiweb.nl,1,Vechtsport.png
5.080183537650669,52.035826997347989,Yogacentrum Jeshiva,Ansinghlaan 58,http://www.yogacentrumjeshiva.nl,1,Yoga.png
5.081748527473142,52.049362261750012,Handbalvereniging Nieuwegein,Aert de Gelderhage 7,http://www.hvnieuwegein.nl,1,Handbal.png
5.083148002249716,52.049365881441553,Kunstrolschaatsvereniging KRC Rolling,Aert de Gelderhage 7,http://www.krcrolling.nl,1,Rolschaatsen.png
