FID,oid_,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,se_anno_cad_data,gdb_geomattr_data,shape
trend_2009_50.29,0,1700230,17,230,78,98.7,20.7,0.41,-,- - - - - -,1,341,,,"POLYGON ((26145.357000000775 382336.4200000018, 26148.563999999315 382356.66699999943, 26296.71700000018 382333.2019999996, 26293.51000000164 382312.9549999982, 26145.357000000775 382336.4200000018))"
trend_2009_50.30,0,1700251,17,251,70,101,31,0.192,-,- - - 4 - -,1,319.2,,,"POLYGON ((25932.357000000775 382368.4200000018, 25933.859000001103 382377.90199999884, 26082.01199999824 382354.4360000007, 26080.51000000164 382344.9549999982, 25932.357000000775 382368.4200000018))"
trend_2009_50.31,0,602800,6,2800,262,238.1,-23.9,-7.885,-,1 - - - - 6,4,1168.5,,,"POLYGON ((116462.34099999815 575910.3819999993, 116785.29199999943 575684.2490000017, 116676.31199999899 575528.6099999994, 116353.36199999973 575754.7430000007, 116462.34099999815 575910.3819999993))"
trend_2009_50.32,0,602820,6,2820,263,226.5,-36.5,-10.389,-,1 - - - - 6,4,1418.9,,,"POLYGON ((116578.34099999815 576074.3819999993, 117003.85000000149 575776.438000001, 116894.87099999934 575620.7989999987, 116469.36199999973 575918.7430000007, 116578.34099999815 576074.3819999993))"
trend_2009_50.33,0,602840,6,2840,266,225.3,-40.7,-10.606,-,1 - - - - 6,4,1440.6,,,"POLYGON ((116694.34099999815 576236.3819999993, 117128.73800000176 575932.2140000015, 117019.75800000131 575776.5749999993, 116585.36199999973 576080.7430000007, 116694.34099999815 576236.3819999993))"
trend_2009_50.34,0,602860,6,2860,257,215.5,-41.5,-11.707,-,1 - - - - 6,4,1550.7,,,"POLYGON ((116810.34099999815 576400.3819999993, 117289.83199999854 576064.6389999986, 117180.85300000012 575909, 116701.36199999973 576244.7430000007, 116810.34099999815 576400.3819999993))"
trend_2009_50.35,0,602880,6,2880,250,215.3,-34.7,-11.577,-,1 - - - - 6,4,1537.7,,,"POLYGON ((116926.34099999815 576563.3819999993, 117400.50699999928 576231.3669999987, 117291.52800000086 576075.7280000001, 116817.36199999973 576407.7430000007, 116926.34099999815 576563.3819999993))"
trend_2009_50.36,0,809350,8,9350,163,200.2,37.2,0.542,-,- - - - 5 -,1,554.2,,,"POLYGON ((82430.18699999899 464061.16899999976, 82409.1259999983 464078.22399999946, 82566.45600000024 464272.51000000164, 82587.51700000092 464255.45600000024, 82430.18699999899 464061.16899999976))"
trend_2009_50.37,0,809375,8,9375,161,195.1,34.1,-0.136,>2019,- - - - 5 -,3,513.6,,,"POLYGON ((82430.5159999989 464059.45600000024, 82435.80099999905 464055.17599999905, 82278.47100000083 463860.8900000006, 82273.18600000069 463865.16899999976, 82430.5159999989 464059.45600000024))"
trend_2009_50.38,0,809400,8,9400,156,183.4,27.4,0.483,-,- - - - 5 -,1,548.3,,,"POLYGON ((82116.18699999899 463669.16899999976, 82097.41899999976 463684.3669999987, 82254.7490000017 463878.65399999917, 82273.51700000092 463863.45600000024, 82116.18699999899 463669.16899999976))"
trend_2009_50.39,0,1600560,16,560,100,215.3,115.3,0.002,-,- - - - - -,1,400.2,,,"POLYGON ((33037.322000000626 402332.66000000015, 33037.3740000017 402332.74500000104, 33208.80700000003 402229.73800000176, 33208.75600000098 402229.65199999884, 33037.322000000626 402332.66000000015))"
trend_2009_50.40,0,1600580,16,580,120,281.5,161.5,-5.652,>2019,- - - - - -,3,965.2,,,"POLYGON ((33036.75600000098 402331.65199999884, 32891.20600000024 402089.41699999943, 32719.77199999988 402192.42500000075, 32865.322000000626 402434.66000000015, 33036.75600000098 402331.65199999884))"
trend_2009_50.41,0,1600600,16,600,135,251.7,116.7,-4.996,>2019,- - - - - -,3,899.6,,,"POLYGON ((32864.75600000098 402433.65300000086, 32736.098999999464 402219.5320000015, 32564.666000001132 402322.5399999991, 32693.322000000626 402536.66000000015, 32864.75600000098 402433.65300000086))"
trend_2009_50.42,0,1600620,16,620,160,232,72,-2.765,>2019,- - - - - -,3,676.5,,,"POLYGON ((32692.754000000656 402535.65300000086, 32621.550000000745 402417.1490000002, 32450.11699999869 402520.1570000015, 32521.3209999986 402638.66000000015, 32692.754000000656 402535.65300000086))"
trend_2009_50.43,0,1600640,16,640,150,187.2,37.2,0.03,-,- - - - - -,1,403,,,"POLYGON ((32349.320000000298 402740.66000000015, 32350.09299999848 402741.9459999986, 32521.526000000536 402638.938000001, 32520.754000000656 402637.65199999884, 32349.320000000298 402740.66000000015))"
trend_2009_50.44,0,1600660,16,660,105,141.4,36.4,1.823,-,- - - - - -,1,582.3,,,"POLYGON ((32177.3209999986 402842.66000000015, 32224.265999998897 402920.79100000113, 32395.699999999255 402817.7829999998, 32348.754000000656 402739.65199999884, 32177.3209999986 402842.66000000015))"
trend_2009_50.45,0,1600670,16,670,75,119.3,44.3,2.844,-,- - - - - -,1,684.4,,,"POLYGON ((31841.51099999994 402972.8139999993, 31880.70600000024 403109.50499999896, 32072.958999998868 403054.3779999986, 32033.76300000027 402917.6860000007, 31841.51099999994 402972.8139999993))"
trend_2009_50.46,0,1600680,16,680,100,148.7,48.7,2.516,-,- - - - - -,1,651.6,,,"POLYGON ((31479.469000000507 402987.58900000155, 31481.664000000805 403113.37000000104, 31681.633999999613 403109.87900000066, 31679.438000001013 402984.09800000116, 31479.469000000507 402987.58900000155))"
trend_2009_50.47,0,1600700,16,700,130,184,54,0.52,-,- - - - - -,1,452,,,"POLYGON ((31279.46799999848 402990.58900000155, 31279.92199999839 403016.5850000009, 31479.892000000924 403013.0949999988, 31479.438000001013 402987.09899999946, 31279.46799999848 402990.58900000155))"
trend_2009_50.48,0,1600720,16,720,145,216.1,71.1,-0.346,>2019,- - - - - -,3,434.6,,,"POLYGON ((31279.438000001013 402990.09899999946, 31279.13599999994 402972.80099999905, 31079.166999999434 402976.29199999943, 31079.469000000507 402993.58900000155, 31279.438000001013 402990.09899999946))"
trend_2009_50.49,0,1600740,16,740,165,264.5,99.5,1.152,-,- - - - - -,1,515.2,,,"POLYGON ((30879.46799999848 402995.58900000155, 30880.473999999464 403053.1799999997, 31080.44299999997 403049.69000000134, 31079.438000001013 402992.09800000116, 30879.46799999848 402995.58900000155))"
trend_2009_50.50,0,1600760,16,760,190,306.7,116.7,1.339,-,- - - - - -,1,533.9,,,"POLYGON ((30679.469000000507 402998.58900000155, 30680.63699999824 403065.52899999917, 30880.607000000775 403062.0379999988, 30879.438000001013 402995.09899999946, 30679.469000000507 402998.58900000155))"
trend_2009_50.51,0,1600780,16,780,200,307.4,107.4,-8.871,>2019,- - - - - -,3,1287.1,,,"POLYGON ((30679.438000001013 402998.09800000116, 30671.697000000626 402554.6160000004, 30471.72800000012 402558.1070000008, 30479.469000000507 403001.58900000155, 30679.438000001013 402998.09800000116))"
trend_2009_50.52,0,1600800,16,800,211,314.9,103.9,-7.962,>2019,- - - - - -,3,1196.2,,,"POLYGON ((30479.438000001013 403001.09800000116, 30472.48999999836 402603.05900000036, 30272.52100000158 402606.5489999987, 30279.469000000507 403004.58900000155, 30479.438000001013 403001.09800000116))"
trend_2009_50.53,0,1600820,16,820,227,311.1,84.1,-6.387,>2019,- - - - - -,3,1038.7,,,"POLYGON ((30279.438000001013 403004.09899999946, 30273.86499999836 402684.7969999984, 30073.894999999553 402688.2879999988, 30079.469000000507 403007.58900000155, 30279.438000001013 403004.09899999946))"
trend_2009_50.54,0,1600840,16,840,227,302,75,-6.188,>2019,- - - - - -,3,1018.8,,,"POLYGON ((30079.438000001013 403007.09800000116, 30074.037999998778 402697.74599999934, 29874.06899999827 402701.23600000143, 29879.469000000507 403010.58900000155, 30079.438000001013 403007.09800000116))"
trend_2009_50.55,0,1600860,16,860,210,302,92,-1.336,>2019,- - - - - -,3,533.6,,,"POLYGON ((29879.438000001013 403009.09800000116, 29878.27199999988 402942.30799999833, 29678.302999999374 402945.7989999987, 29679.469000000507 403012.58900000155, 29879.438000001013 403009.09800000116))"
trend_2009_50.56,0,1601085,16,1085,200,269.2,69.2,1.513,-,- - - - - -,1,551.3,,,"POLYGON ((27098.39699999988 402178.0309999995, 27060.572000000626 402243.5460000001, 27233.776999998838 402343.5460000001, 27271.602000001818 402278.0309999995, 27098.39699999988 402178.0309999995))"
trend_2009_50.57,0,1601105,16,1105,195,261,66,2.206,-,- - - - - -,1,620.6,,,"POLYGON ((26924.397999998182 402080.0309999995, 26869.247999999672 402175.5540000014, 27042.45300000161 402275.5540000014, 27097.60300000012 402180.0309999995, 26924.397999998182 402080.0309999995))"
trend_2009_50.58,0,1601125,16,1125,190,238.1,48.1,1.53,-,- - - - - -,1,553,,,"POLYGON ((26750.39699999988 401982.0309999995, 26712.14699999988 402048.2820000015, 26885.35300000012 402148.2820000015, 26923.60300000012 402082.0309999995, 26750.39699999988 401982.0309999995))"
trend_2009_50.59,0,1601145,16,1145,172,214.2,42.2,2.394,-,- - - - - -,1,639.4,,,"POLYGON ((26575.39699999988 401884.0309999995, 26515.54699999839 401987.6950000003, 26688.75299999863 402087.6950000003, 26748.60300000012 401984.0309999995, 26575.39699999988 401884.0309999995))"
trend_2009_50.60,0,1601165,16,1165,145,175.7,30.7,1.395,-,- - - - - -,1,539.5,,,"POLYGON ((26401.39699999988 401786.0309999995, 26366.52199999988 401846.436999999, 26539.727000001818 401946.436999999, 26574.602000001818 401886.0309999995, 26401.39699999988 401786.0309999995))"
trend_2009_50.61,0,1601185,16,1185,118,142.2,24.2,1.113,-,- - - - - -,1,511.3,,,"POLYGON ((26227.39699999988 401688.0309999995, 26199.572000000626 401736.2250000015, 26372.776999998838 401836.2250000015, 26400.602000001818 401788.0309999995, 26227.39699999988 401688.0309999995))"
trend_2009_50.62,0,1601205,16,1205,94,119.1,25.1,1.608,-,- - - - - -,1,560.8,,,"POLYGON ((26067.72800000012 401600.14400000125, 26028.7490000017 401670.4629999995, 26203.673000000417 401767.42599999905, 26242.651999998838 401697.10599999875, 26067.72800000012 401600.14400000125))"
trend_2009_50.63,0,1601225,16,1225,81,116.9,35.9,2.004,-,- - - - - -,1,600.4,,,"POLYGON ((25878.397999998182 401492.0309999995, 25828.298000000417 401578.80700000003, 26001.50299999863 401678.80700000003, 26051.60300000012 401592.0309999995, 25878.397999998182 401492.0309999995))"
trend_2009_50.64,0,1602870,16,2870,12,45.12871311,33.12871311,-1.563,>2019,- - - 4 - -,3,456.3,,,"POLYGON ((23391.20399999991 389604.2569999993, 23458.19200000167 389644.5069999993, 23535.447999998927 389515.93200000003, 23468.460000000894 389475.6810000017, 23391.20399999991 389604.2569999993))"
trend_2009_50.65,0,1602890,16,2890,21,48.86757924,27.86757924,-1.658,>2019,- - - 4 - -,3,465.8,,,"POLYGON ((23494.20399999991 389432.256000001, 23565.26399999857 389474.9530000016, 23642.51900000125 389346.3779999986, 23571.460000000894 389303.6810000017, 23494.20399999991 389432.256000001))"
trend_2009_50.66,0,1602910,16,2910,31,54.7194235,23.7194235,-1.283,>2019,- - - 4 - -,3,428.3,,,"POLYGON ((23596.20399999991 389260.2569999993, 23651.19200000167 389293.2960000001, 23728.447000000626 389164.72100000083, 23673.460000000894 389131.6810000017, 23596.20399999991 389260.2569999993))"
trend_2009_50.67,0,1602930,16,2930,48,67.30687705,19.30687705,-0.879,>2019,- - - 4 - -,3,387.9,,,"POLYGON ((23698.20399999991 389089.256000001, 23735.8759999983 389111.8920000009, 23813.131999999285 388983.31700000167, 23775.460000000894 388960.6810000017, 23698.20399999991 389089.256000001))"
trend_2009_50.68,0,200880,2,880,296,779.8,483.8,3.986,-,- - - - - -,1,798.6,,,"POLYGON ((210214.49300000072 613900.5870000012, 210200.59099999815 614099.4010000005, 210400.10399999842 614113.3530000001, 210414.00600000098 613914.5379999988, 210214.49300000072 613900.5870000012))"
trend_2009_50.69,0,701062,7,1062,-49,12.9,61.9,3.793,-,- - - - 5 -,1,719.3,,,"POLYGON ((107618.1400000006 541695.4620000012, 107434.12299999967 541741.3429999985, 107475.25 541906.2930000015, 107659.2659999989 541860.4129999988, 107618.1400000006 541695.4620000012))"
trend_2009_50.70,0,701078,7,1078,-43,32,75,6.542,-,- - - - 5 -,1,994.2,,,"POLYGON ((107580.1400000006 541539.4629999995, 107262.75600000098 541618.5949999988, 107303.88300000131 541783.5450000018, 107621.2659999989 541704.4129999988, 107580.1400000006 541539.4629999995))"
trend_2009_50.71,0,701093,7,1093,-39,29.4,68.4,5.227,-,- - - - 5 -,1,862.7,,,"POLYGON ((107545.1400000006 541393.4620000012, 107291.55299999937 541456.688000001, 107332.6799999997 541621.6389999986, 107586.26700000092 541558.4120000005, 107545.1400000006 541393.4620000012))"
trend_2009_50.72,0,701108,7,1108,-37,45,82,6.51,-,- - - - 5 -,1,991,,,"POLYGON ((107510.1400000006 541247.4620000012, 107194.30900000036 541326.2080000006, 107235.43499999866 541491.1579999998, 107551.26700000092 541412.4129999988, 107510.1400000006 541247.4620000012))"
trend_2009_50.73,0,701123,7,1123,-29,44.8,73.8,1.653,-,- - - 4 5 -,1,505.3,,,"POLYGON ((107475.1400000006 541102.4620000012, 107394.9450000003 541122.4569999985, 107436.0709999986 541287.4079999998, 107516.2659999989 541267.4129999988, 107475.1400000006 541102.4620000012))"
trend_2009_50.74,0,701137,7,1137,-14,52,66,1.239,-,- - - 4 5 -,1,463.9,,,"POLYGON ((107442.1400000006 540966.4620000012, 107382.03000000119 540981.449000001, 107423.15700000152 541146.3999999985, 107483.2659999989 541131.4129999988, 107442.1400000006 540966.4620000012))"
trend_2009_50.75,0,701152,7,1152,-5,44.9,49.9,-0.056,>2019,- - - 4 5 -,3,345.6,,,"POLYGON ((107448.26700000092 540985.4129999988, 107450.98299999908 540984.7349999994, 107409.85700000077 540819.7850000001, 107407.1400000006 540820.4620000012, 107448.26700000092 540985.4129999988))"
trend_2009_50.76,0,701167,7,1167,-2,60.3,62.3,0.016,-,- - - 4 5 -,1,341.6,,,"POLYGON ((107371.1400000006 540674.4620000012, 107370.36300000176 540674.6559999995, 107411.48999999836 540839.6059999987, 107412.2659999989 540839.4120000005, 107371.1400000006 540674.4620000012))"
trend_2009_50.77,0,701182,7,1182,-3,50.3,53.3,-4.801,>2019,- - - 4 5 -,3,820.1,,,"POLYGON ((107377.26700000092 540693.4129999988, 107610.18600000069 540635.3390000015, 107569.05900000036 540470.3889999986, 107336.1400000006 540528.4620000012, 107377.26700000092 540693.4129999988))"
trend_2009_50.78,0,701197,7,1197,-6,56.1,62.1,-4.614,>2019,- - - 4 5 -,3,801.4,,,"POLYGON ((107342.2659999989 540547.4129999988, 107566.11300000176 540491.6009999998, 107524.98699999973 540326.6510000005, 107301.1400000006 540382.4620000012, 107342.2659999989 540547.4129999988))"
trend_2009_50.79,0,701213,7,1213,-1,48.4,49.4,-12.544,2012,- - - 4 5 -,3,1594.4,,,"POLYGON ((107304.26700000092 540392.4129999988, 107912.8359999992 540240.6799999997, 107871.70899999887 540075.7289999984, 107263.1400000006 540227.4629999995, 107304.26700000092 540392.4129999988))"
trend_2009_50.80,0,701228,7,1228,11,76.4,65.4,0.9,-,- - - 4 5 -,1,430,,,"POLYGON ((107228.13899999857 540081.4620000012, 107184.47599999979 540092.3489999995, 107225.60300000012 540257.2989999987, 107269.2659999989 540246.4120000005, 107228.13899999857 540081.4620000012))"
trend_2009_50.81,0,701243,7,1243,17,55.6,38.6,-5.667,2015,- - - 4 5 -,3,906.7,,,"POLYGON ((107234.26700000092 540100.4129999988, 107509.19999999925 540031.8640000001, 107468.07299999893 539866.9140000008, 107193.1400000006 539935.4620000012, 107234.26700000092 540100.4129999988))"
trend_2009_50.82,0,701258,7,1258,18,69.9,51.9,-1.937,>2019,- - - 4 5 -,3,533.7,,,"POLYGON ((107198.2659999989 539954.4129999988, 107292.23900000006 539930.9829999991, 107251.11300000176 539766.0320000015, 107157.1400000006 539789.4620000012, 107198.2659999989 539954.4129999988))"
trend_2009_50.83,0,701273,7,1273,22,58.7,36.7,-7.769,2013,- - - 4 5 -,3,1116.9,,,"POLYGON ((107163.2659999989 539809.4129999988, 107540.17799999937 539715.438000001, 107499.05099999905 539550.4880000018, 107122.1400000006 539644.4620000012, 107163.2659999989 539809.4129999988))"
trend_2009_50.84,0,701288,7,1288,29,64,35,-6.94,2014,- - - 4 5 -,3,1034,,,"POLYGON ((107128.26700000092 539663.4120000005, 107464.95899999887 539579.4659999982, 107423.83199999854 539414.5150000006, 107087.1400000006 539498.4620000012, 107128.26700000092 539663.4120000005))"
trend_2009_50.85,0,701303,7,1303,43,66.4,23.4,-8.041,2011,- - - 4 5 -,3,1144.1,,,"POLYGON ((107092.2659999989 539516.4129999988, 107482.3740000017 539419.1479999982, 107441.24700000137 539254.1979999989, 107051.1400000006 539351.4620000012, 107092.2659999989 539516.4129999988))"
trend_2009_50.86,0,701320,7,1320,65,80.7,15.7,-3.431,2013,- - - 4 5 -,3,683.1,,,"POLYGON ((107053.2659999989 539352.4129999988, 107219.72100000083 539310.9109999985, 107178.5940000005 539145.9609999992, 107012.1400000006 539187.4629999995, 107053.2659999989 539352.4129999988))"
trend_2009_50.87,0,701340,7,1340,64,71.9,7.9,-10.818,2009,- - - 4 5 -,3,1421.8,,,"POLYGON ((107006.2659999989 539157.4129999988, 107531.09899999946 539026.557, 107489.97300000116 538861.6070000008, 106965.1400000006 538992.4620000012, 107006.2659999989 539157.4129999988))"
trend_2009_50.88,0,701360,7,1360,69,90.7,21.7,-1.553,>2019,- - - 4 5 -,3,495.3,,,"POLYGON ((106957.2659999989 538956.4129999988, 107032.6099999994 538937.6270000003, 106991.48299999908 538772.6770000011, 106916.1400000006 538791.4620000012, 106957.2659999989 538956.4129999988))"
trend_2009_50.89,0,701381,7,1381,71,108.2,37.2,4.508,-,- - - - 5 -,1,790.8,,,"POLYGON ((106867.1400000006 538588.4629999995, 106648.43499999866 538642.9919999987, 106689.56199999899 538807.9420000017, 106908.2659999989 538753.4129999988, 106867.1400000006 538588.4629999995))"
trend_2009_50.90,0,701401,7,1401,76,104.7,28.7,3.012,-,- - - - 5 -,1,641.2,,,"POLYGON ((106828.8440000005 538443.0890000015, 106684.82400000095 538487.120000001, 106734.52800000086 538649.6920000017, 106878.54699999839 538605.6609999985, 106828.8440000005 538443.0890000015))"
trend_2009_50.91,0,701421,7,1421,56,104.1,48.1,3.681,-,- - - - 5 -,1,708.1,,,"POLYGON ((106766.31300000101 538229.9169999994, 106589.39299999923 538280.6490000002, 106636.2509999983 538444.063000001, 106813.17100000009 538393.3319999985, 106766.31300000101 538229.9169999994))"
trend_2009_50.92,0,701442,7,1442,47,93.6,46.6,3.145,-,- - - - 5 -,1,654.5,,,"POLYGON ((106707.31300000101 538033.9180000015, 106556.15500000119 538077.2619999982, 106603.01300000027 538240.675999999, 106754.17100000009 538197.3319999985, 106707.31300000101 538033.9180000015))"
trend_2009_50.93,0,701462,7,1462,32,86.2,54.2,3.09,-,- - - - 5 -,1,649,,,"POLYGON ((106647.31300000101 537837.9169999994, 106498.79800000042 537880.5040000007, 106545.6559999995 538043.9180000015, 106694.17100000009 538001.3319999985, 106647.31300000101 537837.9169999994))"
