objectid,functie,omschrijving,shape.area,shape.len,longitude,latitude,_z
30,buitengebied,gv-vlk-ruv functie,0,0,139323.64499999955,405133.1169999987,-9999
35,buitengebied,gv-vlk-ruv functie,0,0,140462.15300000086,404496.1649999991,-9999
44,buitengebied,gv-vlk-ruv functie,0,0,139648.0159999989,403976.0729999989,-9999
52,buitengebied,gv-vlk-ruv functie,0,0,127249.50499999896,397494.5949999988,-9999
55,buitengebied,gv-vlk-ruv functie,0,0,125922.63300000131,397581.2179999985,-9999
58,buitengebied,gv-vlk-ruv functie,0,0,127443,397447.38800000027,-9999
61,buitengebied,gv-vlk-ruv functie,0,0,129114.01199999824,396894.9829999991,-9999
62,buitengebied,gv-vlk-ruv functie,0,0,128731.9609999992,397136.29100000113,-9999
64,buitengebied,gv-vlk-ruv functie,0,0,136924.6860000007,399349.8209999986,-9999
95,buitengebied,gv-vlk-ruv functie,0,0,127801.51999999955,397361.7470000014,-9999
166,buitengebied,gv-vlk-ruv functie,0,0,136795.7969999984,394378.40900000185,-9999
168,buitengebied,gv-vlk-ruv functie,0,0,128723.0009999983,395996.938000001,-9999
108,buitengebied,gv-vlk-ruv functie,0,0,130726.71799999848,397717.31700000167,-9999
109,buitengebied,gv-vlk-ruv functie,0,0,129525.42199999839,395813.375,-9999
110,buitengebied,gv-vlk-ruv functie,0,0,129523.20699999854,394845.125,-9999
111,buitengebied,gv-vlk-ruv functie,0,0,129457.34699999914,394944.2019999996,-9999
112,buitengebied,gv-vlk-ruv functie,0,0,130168.5,396024.5700000003,-9999
114,buitengebied,gv-vlk-ruv functie,0,0,130070.97800000012,396084.11100000143,-9999
115,buitengebied,gv-vlk-ruv functie,0,0,130700.30900000036,397761.7820000015,-9999
116,buitengebied,gv-vlk-ruv functie,0,0,129547.67100000009,395947.66600000113,-9999
120,buitengebied,gv-vlk-ruv functie,0,0,130492.73999999836,400054.8729999997,-9999
140,buitengebied,gv-vlk-ruv functie,0,0,130416.30299999937,397820.34600000083,-9999
155,buitengebied,gv-vlk-ruv functie,0,0,131046.90700000152,397572.56599999964,-9999
217,buitengebied,gv-vlk-ruv functie,0,0,129719.95800000057,396202.1240000017,-9999
219,buitengebied,gv-vlk-ruv functie,0,0,130414.40700000152,397728.55799999833,-9999
220,buitengebied,gv-vlk-ruv functie,0,0,136284.44700000063,404073.4699999988,-9999
225,buitengebied,gv-vlk-ruv functie,0,0,127847.4609999992,397217.3720000014,-9999
226,buitengebied,gv-vlk-ruv functie,0,0,129346.81399999931,397600.56500000134,-9999
170,buitengebied,gv-vlk-ruv functie,0,0,128658.89400000125,395513.3280000016,-9999
171,buitengebied,gv-vlk-ruv functie,0,0,128111.87000000104,396667.23699999973,-9999
184,buitengebied,gv-vlk-ruv functie,0,0,130743.63300000131,399837.4829999991,-9999
189,buitengebied,gv-vlk-ruv functie,0,0,130916.48099999875,399964.8579999991,-9999
196,buitengebied,gv-vlk-ruv functie,0,0,137783.186999999,400631.4849999994,-9999
203,buitengebied,gv-vlk-ruv functie,0,0,128806.49300000072,395987.2809999995,-9999
206,buitengebied,gv-vlk-ruv functie,0,0,128726.81300000101,395662.3900000006,-9999
209,buitengebied,gv-vlk-ruv functie,0,0,128242.24199999869,396574.125,-9999
210,buitengebied,gv-vlk-ruv functie,0,0,127730.27100000158,397906.0789999999,-9999
211,buitengebied,gv-vlk-ruv functie,0,0,127739.50800000131,397039.2190000005,-9999
269,buitengebied,gv-vlk-ruv functie,0,0,135072.45699999854,400908.7879999988,-9999
234,buitengebied,gv-vlk-ruv functie,0,0,128082.42199999839,396477.9059999995,-9999
235,buitengebied,gv-vlk-ruv functie,0,0,128168.84299999848,395987.09099999815,-9999
243,buitengebied,gv-vlk-ruv functie,0,0,130641.48900000006,399909.34699999914,-9999
255,buitengebied,gv-vlk-ruv functie,0,0,129558.12200000137,394901.8440000005,-9999
256,buitengebied,gv-vlk-ruv functie,0,0,129820.12900000066,395528.13699999824,-9999
257,buitengebied,gv-vlk-ruv functie,0,0,130603.27299999818,395938.813000001,-9999
258,buitengebied,gv-vlk-ruv functie,0,0,129431.27499999851,395964.8229999989,-9999
280,buitengebied,gv-vlk-ruv functie,0,0,138315.98900000006,401575.3920000009,-9999
288,buitengebied,gv-vlk-ruv functie,0,0,137467.44399999827,395635.5720000006,-9999
290,buitengebied,gv-vlk-ruv functie,0,0,129089.3909999989,396042.1550000012,-9999
292,buitengebied,gv-vlk-ruv functie,0,0,127500.32200000063,397302.88899999857,-9999
293,buitengebied,gv-vlk-ruv functie,0,0,127904.0390000008,396563.49599999934,-9999
294,buitengebied,gv-vlk-ruv functie,0,0,127662.41000000015,396780.2019999996,-9999
301,buitengebied,gv-vlk-ruv functie,0,0,128151.65500000119,396606.86400000006,-9999
