GEMEENTE,CBS_GEMEENTECODE,BETREFT,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,StichtseVecht-overige gebruiksfunctie,Nieuwer Ter Aa,WK190404,Polder Oukoop,WK19040401,0311010000000107,Honderdsche Laantje,4,,bij,,Nieuwer Ter Aa,4.983783,52.198657,127419.29,467914.75,"POLYGON ((127418.213 467914.316,127419.449 467913.421,127420.61 467915.026,127419.375 467915.92,127418.213 467914.316))"
Stichtse Vecht,G1904,StichtseVecht-overige gebruiksfunctie,Nieuwer Ter Aa,WK190404,Polder Oukoop,WK19040401,0311010000000141,Oukoop,12,a,,,Nieuwer Ter Aa,4.987952,52.205562,127708.54,468681.43,"POLYGON ((127703.711 468680.502,127710.858 468677.186,127713.603 468683.101,127707.896 468685.246,127706.393 468685.811,127706.206 468685.881,127703.711 468680.502))"
Stichtse Vecht,G1904,StichtseVecht-overige gebruiksfunctie,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000152,Kerklaan,14,,,,Nieuwer Ter Aa,4.977753,52.192007,127002.8,467177.11,"POLYGON Z ((127002.372 467179.19 0,127000.725 467176.69 0,127003.225 467175.03 0,127004.878 467177.537 0,127002.372 467179.19 0))"
Stichtse Vecht,G1904,StichtseVecht-overige gebruiksfunctie,Nieuwer Ter Aa,WK190404,Polder Oukoop,WK19040401,0311010000000171,Oukoop,37,,nst,,Nieuwer Ter Aa,4.973739,52.198941,126732.76,467950.19,"POLYGON Z ((126732.111 467951.032 0,126731.921 467949.545 0,126733.409 467949.355 0,126733.599 467950.842 0,126732.111 467951.032 0))"
Stichtse Vecht,G1904,StichtseVecht-overige gebruiksfunctie,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000184,Ruwielstraat,11,,,,Nieuwer Ter Aa,4.981919,52.192349,127287.9,467213.65,"POLYGON ((127285.323 467213.427,127287.566 467210.484,127290.739 467212.921,127288.496 467215.863,127285.323 467213.427))"
Stichtse Vecht,G1904,StichtseVecht-overige gebruiksfunctie,Nieuwer Ter Aa,WK190404,Polder Oukoop,WK19040401,0311010000000204,Oukoop,20,b,,,Nieuwer Ter Aa,4.978976,52.212767,127099.47,469486.48,"POLYGON ((127093.279 469495.258,127097.939 469475.838,127105.67 469477.693,127101.01 469497.113,127093.279 469495.258))"
Stichtse Vecht,G1904,StichtseVecht-overige gebruiksfunctie,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000257,Van Renessestraat,9,,,3626BA,Nieuwer Ter Aa,4.981388,52.189562,127249.85,466903.77,"POLYGON ((127243.801 466904.035,127245.93 466899.17,127248.212 466900.169,127255.853 466903.611,127253.76 466908.393,127243.801 466904.035))"
Stichtse Vecht,G1904,StichtseVecht-overige gebruiksfunctie,Nieuwer Ter Aa,WK190404,Polder Oukoop,WK19040401,0311010000000290,Ter Aaseweg,1,,NST,,Nieuwer Ter Aa,4.992337,52.188563,127997.93,466788.45,"POLYGON ((127987.03 466785.93,127989.556 466785.503,127989.421 466784.708,127988.295 466778.058,127991.73 466777.476,128000 466776.076,128006.53 466774.864,128009.93 466796.811,128009.968 466797.036,128009.248 466797.153,128005.206 466797.843,128005.044 466796.887,128001.642 466797.463,128001.801 466798.42,127996.431 466799.329,127996.673 466800.708,127990.373 466801.775,127989.732 466801.883,127987.03 466785.93))"
Stichtse Vecht,G1904,StichtseVecht-overige gebruiksfunctie,Kockengen,WK190405,Portengense Brug,WK19040506,0311010000000401,Industrieweg,7,,,,Kockengen,4.962294,52.161563,125925.93,463796.05,"POLYGON ((125912.447 463796.788,125922.203 463781.502,125940.082 463792.912,125930.115 463808.063,125912.447 463796.788))"
Stichtse Vecht,G1904,StichtseVecht-overige gebruiksfunctie,Kockengen,WK190405,Polder Portengen,WK19040501,0311010000000409,Gieltjesdorp,31,,bij,,Kockengen,4.985563,52.13575,127502.17,460915.1,"POLYGON Z ((127500.264 460915.463 0,127501.808 460913.191 0,127504.082 460914.731 0,127502.538 460917.009 0,127500.264 460915.463 0))"
