id;latitude;longitude;nr;schoolnaam;soort;type;geometrie
1;52.45909450038781;4.79833549582957;44;Dynamica XL Molenwerf SO;SO;IHP;POINT (114976.26374375925 496978.10860947176)
2;52.44551988124927;4.834936541159469;85;SBO/SO Het Dok;SBO;IHP;POINT (117452.3798245078 495448.1383467136)
3;52.49729694809727;4.781758694077346;;Dynamica XL;SBO;IHP;POINT (113885.14289302302 501237.9791856398)
4;52.4999875526058;4.757133139184991;49;Hoeksteen Braillestraat;BO;IHP;POINT (112215.49578221646 501551.6167102947)
5;52.49703000135766;4.793553254774385;;Toermalijn;BO;IHP;POINT (114685.83605893607 501201.6451991118)
6;52.43200192820737;4.8479957855302755;70;De Roos;BO;IHP;POINT (118329.04453585658 493937.3840709397)
7;52.445694092492616;4.847317810574704;3;De Spiegel;BO;IHP;POINT (118294.29145675513 495461.175722402)
8;52.4744037725334;4.796377119271758;81;De Zoeker;BO;IHP;POINT (114857.05721209463 498682.5707875166)
9;52.47924755003896;4.807382161692867;78;De Werf;BO;IHP;POINT (115609.08312939019 499215.46929287934)
10;52.49345746664762;4.757897868771091;27;De Bijenkorf;BO;IHP;POINT (112261.10820751966 500824.59602375963)
11;52.48913226578788;4.799468287533315;60;De Mei;BO;;POINT (115080.37986814196 500319.62560861564)
12;52.49568230523455;4.787549378187504;65;De Pionier;BO;;POINT (114276.88461596501 501055.0533297306)
13;52.430689665194244;4.834571131509326;76;De Voorzaan vissershop;BO;;POINT (117414.94792233355 493798.2569258214)
14;52.50577336077952;4.768217940871098;41;Evenaar Serooskerkestraat;BO;IHP;POINT (112973.69096690931 502188.88275128533)
15;52.49786317898517;4.7566393907868765;89;Bertrand Russel College bovenbouw;VO;;POINT (112179.9102493079 501315.54037149163)
16;52.44726295145444;4.804267083814336;26;Compaen;VMBO;;POINT (115368.81520638746 495658.4191635692)
17;52.438179813989514;4.834370397701532;48;Herman Gorter Smitstraat;BO;IHP;POINT (117407.6562601724 494631.7452268981)
18;52.44890360063961;4.813108896955988;5;Het Zaanlands Lyceum;VO;;POINT (115971.36657330743 495836.16352119145)
19;52.46933573037213;4.83958987824737;50;Jagersplas;BO;;POINT (117788.7821768726 498095.5977131492)
20;52.50008416697943;4.751547566586524;38;Komeet Neptunislaan;BO;;POINT (111836.3131863422 501565.6817098416)
21;52.44192196168293;4.82681644727457;4;Willibrordschool;BO;IHP;POINT (116897.22112719543 495052.0589347256)
22;52.44786191254473;4.800286934172154;23;Het Baken;BO;IHP;POINT (115098.76767115702 495727.2471858529)
23;52.49622872052879;4.748685898412885;18;De Delta;BO;IHP;POINT (111638.21482316166 501138.4160411427)
24;52.49563541186207;4.749958912136922;17;Het Koraal;BO;IHP;POINT (111724.08255193499 501071.6400821239)
25;52.48383750349562;4.761109808858794;22;Octant;BO;IHP;POINT (112469.98573104409 499752.3427992245)
26;52.488120695601694;4.750888348798655;6;Oceaan;BO;;POINT (111779.85234261284 500234.96254595165)
27;52.46330548696109;4.771137191540506;56;Kroosduiker-Noord;BO;;POINT (113131.68963702777 497462.01778035663)
28;52.43932333339774;4.808596143761513;12;IKC Inverdan West;BO;IHP;POINT (115656.06652796452 494772.665469257)
29;52.514473710554725;4.767506693219833;20;Overhaal;BO;;POINT (112933.68746143351 503157.3426590365)
30;52.46701968341999;4.806809658501083;67;Piramide;BO;;POINT (115559.28606648778 497855.2506936722)
31;52.469400269841124;4.840027329827049;51;Vuurvogel;BO;;POINT (117818.56150382034 498102.55401462014)
32;52.45899151015064;4.799258787680011;42;Watermolen;BO;;POINT (115038.92323423782 496966.1396437137)
33;52.437021398993615;4.8431689115479095;63;Pascal-Zuid;VMBO;;POINT (118004.97319967023 494498.3253766276)
34;52.493532409333994;4.761988983079762;29;Signis;SO;;POINT (112539.02022036095 500830.5275572989)
35;52.45377073882602;4.8332531516047395;91;Zuiderzee College;VO;;POINT (117344.95211906437 496367.0388525782)
36;52.45083622827858;4.825011206962458;52;In 't Veld (IKC Rosmolen Noord);BO;IHP;POINT (116782.17648574477 496044.849113235)
37;52.447738094696355;4.806168916576492;11;Dynamica XL schoolwoningen Nieuwendamstraat VSO;VSO;IHP;POINT (115498.53403456713 495710.24665477907)
38;52.437064105130894;4.808095112903003;;Regiocollege;MBO;;POINT (115619.98851174957 494521.56718422414)
39;52.436250019449155;4.806749025216717;;Regiocollege;MBO;;POINT (115527.72875904501 494431.7215238201)
40;52.45931533087018;4.816654128825475;;Regiocollege;MBO;;POINT (116221.50359365405 496992.71349428117)
41;52.50500453373977;4.763608488442254;14;Rosarium (Hoeksteen);BO;;POINT (112659.99934559024 502106.0246822643)
42;52.452524873734454;4.807700426160801;95;Internationale Schakelklas;VO;;POINT (115606.91279631006 496242.0095554792)
43;52.43665109303184;4.8331066016339435;47;Herman Gorter D.Doniastraat;BO;IHP;POINT (117320.41906563411 494462.3100960605)
44;52.434272653889046;4.8396976154482;45;De Kernschool;BO;;POINT (117766.61275051758 494194.2672093471)
45;52.42821255466455;4.8316270918299224;75;De Voorzaan haven;BO;;POINT (117212.61031027265 493524.1755188617)
46;52.44878806626256;4.844508739452876;80;De Windroos;BO;;POINT (118105.89068569735 495806.85209102434)
47;52.439480509179454;4.8429507270216945;46;De Gouw;BO;IHP;POINT (117992.19238275477 494772.0477288466)
48;52.46872399232569;4.746868503876493;35;De Rank Assendelft;BO;IHP;POINT (111487.73551281475 498079.2087893331)
49;52.44938907471103;4.775709893305927;68;De Rank Westzaan;BO;;POINT (113429.37464190266 495910.98779307946)
50;52.4689872970823;4.746555948167051;36;Dorpsakker;BO;IHP;POINT (111466.7562185736 498108.69298972696)
51;52.435787452088725;4.8202659525603675;2;De Dijk Hogendijk;BO;;POINT (116446.49386756672 494372.97463337175)
52;52.50125067153005;4.751199240269486;39;Evenaar Jupiterstraat;BO;IHP;POINT (111813.80097722827 501695.68042202573)
53;52.483708531127036;4.760730200173957;21;Ayundo;BO;;POINT (112444.07558441574 499738.2157684167)
54;52.49950376562148;4.7547572175874935;87;Altra College;VSO;;POINT (112053.69342780509 501499.19480680255)
55;52.49610123692558;4.758335786180903;90;Bertrand Russel College onderbouw;VO;;POINT (112293.40338176923 501118.496234318)
56;52.450666533451006;4.824270871645288;53;De Saenparel;BO;IHP;POINT (116731.70256513711 496026.35902401485)
57;52.44751785756915;4.800713644135116;25;Het Eiland;BO;IHP;POINT (115127.4668653649 495688.73125091783)
58;52.50444923024553;4.764714779961338;62;Het Palet;BO;IHP;POINT (112734.58013254698 502043.59239948564)
59;52.44276443010589;4.850834431874211;59;Kleurenpracht;BO;;POINT (118530.96193002618 495133.43238675746)
60;52.50022761347686;4.753422213847101;37;Komeet Jupiterstraat;BO;;POINT (111963.74671808683 501580.5263463361)
61;52.43621333005395;4.777151170011;55;Kroosduiker-Zuid;BO;;POINT (113515.00668985254 494444.1790251073)
62;52.464217549883195;4.810465936266009;57;Lindenboomschool;BO;;POINT (115805.26167240071 497541.4875920308)
63;52.435626452864184;4.833589292624155;72;Tamarinde Arnoldusstraat;BO;IHP;POINT (117352.37109849382 494348.0534995175)
64;52.44794025755681;4.80068868157959;24;Rietvink;BO;IHP;POINT (115126.15038788483 495735.74292973004)
65;52.49498473204801;4.744002885936444;15;IKC Kreekrijk;BO;IHP;POINT (111318.9679483278 501002.8188503166)
66;52.46848096152153;4.747242608354773;34;Regenboog;BO;IHP;POINT (111512.91731950006 498051.9434819563)
67;52.48475679410237;4.760411313764778;16;Octant park;BO;IHP;POINT (112423.42385680157 499855.03775526653)
68;52.48844612429783;4.750514447058043;7;Meander;BO;;POINT (111754.77487570471 500271.3944738706)
69;52.4335895179898;4.809081970547185;31;De Dijk locatie West;BO;;POINT (115684.00935187947 494134.43524035707)
70;52.45827639957032;4.83176720462547;54;OBS Kogerveld;BO;;POINT (117247.79029080737 496869.1325897353)
71;52.51694804159172;4.786313789070648;73;Theo Thijssen school;BO;;POINT (114212.61378844018 503421.8886221665)
72;52.49377805731245;4.759795377438027;28;Praktijkschool De Brug;VO;;POINT (112390.28286784704 500859.1481535592)
73;52.47517043072409;4.798410963978592;83;Saenredam College;VMBO;;POINT (114995.93532984806 498766.7473085477)
74;52.47490522116812;4.7974097502867705;82;Schatrijk;BO;IHP;POINT (114927.67118248192 498737.79239789955)
75;52.460080523628825;4.816675586503221;;Regiocollege;MBO;;POINT (116223.6326638686 497077.84078133013)
76;52.44235010911351;4.846020432716526;77;Vrije school Zaanstreek;BO;IHP;POINT (118203.3068951668 495089.7678143546)
77;52.43408871967346;4.845259795361652;71;Tamarinde Schaarsven;BO;IHP;POINT (118144.71253238482 494170.95753768465)
78;52.44423372010566;4.815250963766958;33;Et Buut;BO;IHP;POINT (116112.88521219228 495315.42113245785)
