FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkingen,symbol,se_anno_cad_data,gdb_geomattr_data,shape
trend_2013_100.14,806275,8,6275,171,234.58,63.58,4.21,-,- - - - 5 -,1,,,"POLYGON ((96554.5850000009 490933.0170000009, 96161.54800000042 491083.8900000006, 96233.22100000083 491270.60599999875, 96626.25899999961 491119.7329999991, 96554.5850000009 490933.0170000009))"
trend_2013_100.15,806300,8,6300,192,230.93,38.93,1.72,-,- - - - 5 -,1,,,"POLYGON ((96469.35200000182 490714.875, 96309.8759999983 490779.30799999833, 96384.79699999839 490964.74500000104, 96544.27299999818 490900.311999999, 96469.35200000182 490714.875))"
trend_2013_100.16,806325,8,6325,201,234.36,33.36,0.92,-,- - - - - -,1,,,"POLYGON ((96374.5850000009 490465.0170000009, 96288.6959999986 490497.98699999973, 96360.36899999902 490684.7030000016, 96446.25899999961 490651.7329999991, 96374.5850000009 490465.0170000009))"
trend_2013_100.17,806350,8,6350,199,244.46,45.46,1.57,-,- - - - - -,1,,,"POLYGON ((96284.5850000009 490232.0170000009, 96138.01300000027 490288.2809999995, 96209.68699999899 490474.9970000014, 96356.25899999961 490418.7329999991, 96284.5850000009 490232.0170000009))"
trend_2013_100.18,806375,8,6375,191,256.81,65.81,2.84,-,- - - - - -,1,,,"POLYGON ((96194.5850000009 489998.0170000009, 95929.44900000095 490099.79300000146, 96001.12200000137 490286.5089999996, 96266.25899999961 490184.7329999991, 96194.5850000009 489998.0170000009))"
trend_2013_100.19,806400,8,6400,203,259.02,56.02,3.25,-,- - - - - -,1,,,"POLYGON ((96109.35200000182 489780.875, 95808.01700000092 489902.6220000014, 95882.93800000101 490088.05900000036, 96184.27299999818 489966.311999999, 96109.35200000182 489780.875))"
trend_2013_100.20,806425,8,6425,196,252.37,56.37,3.08,-,- - - - - -,1,,,"POLYGON ((96012.35200000182 489549.875, 95726.77899999917 489665.25400000066, 95801.70100000128 489850.69099999964, 96087.27299999818 489735.311999999, 96012.35200000182 489549.875))"
trend_2013_100.21,806450,8,6450,194,248.17,54.17,3.62,-,- - - - - -,1,,,"POLYGON ((95916.35200000182 489318.8759999983, 95580.7109999992 489454.4829999991, 95655.63300000131 489639.9200000018, 95991.27299999818 489504.311999999, 95916.35200000182 489318.8759999983))"
trend_2013_100.22,806475,8,6475,181,240.74,59.74,3.13,-,- - - - - -,1,,,"POLYGON ((95824.41899999976 489104.66800000146, 95536.30099999905 489226.9670000002, 95614.44700000063 489411.06799999997, 95902.56500000134 489288.76900000125, 95824.41899999976 489104.66800000146))"
trend_2013_100.23,806500,8,6500,183,243.17,60.17,3.6,-,- - - - - -,1,,,"POLYGON ((95727.41899999976 488874.66800000146, 95396.03700000048 489015.33100000024, 95474.18299999833 489199.43200000003, 95805.56500000134 489058.76900000125, 95727.41899999976 488874.66800000146))"
trend_2013_100.24,806525,8,6525,186,252.35,66.35,4.96,-,- - - - - -,1,,,"POLYGON ((95631.41899999976 488644.66800000146, 95174.84899999946 488838.47100000083, 95252.99500000104 489022.5720000006, 95709.56500000134 488828.76900000125, 95631.41899999976 488644.66800000146))"
trend_2013_100.25,806550,8,6550,189,252.72,63.72,4.71,-,- - - - - -,1,,,"POLYGON ((95534.41899999976 488413.66800000146, 95100.86100000143 488597.7019999996, 95179.00699999928 488781.8029999994, 95612.56500000134 488597.76900000125, 95534.41899999976 488413.66800000146))"
trend_2013_100.26,806575,8,6575,194,256.44,62.44,4.24,-,- - - - - -,1,,,"POLYGON ((95432.35200000182 488166.8759999983, 95039.22599999979 488325.70899999887, 95114.14699999988 488511.1460000016, 95507.27299999818 488352.313000001, 95432.35200000182 488166.8759999983))"
trend_2013_100.27,806600,8,6600,198,258.89,60.89,3.83,-,- - - - - -,1,,,"POLYGON ((95335.35200000182 487934.8759999983, 94980.24100000039 488078.3500000015, 95055.16200000048 488263.7870000005, 95410.27299999818 488120.311999999, 95335.35200000182 487934.8759999983))"
trend_2013_100.28,806625,8,6625,210,251.34,41.34,2.84,-,- - - - - -,1,,,"POLYGON ((95239.35200000182 487704.875, 94976.03200000152 487811.26399999857, 95050.95300000161 487996.7010000013, 95314.27299999818 487890.311999999, 95239.35200000182 487704.875))"
trend_2013_100.29,806650,8,6650,201,250.44,49.44,3.66,-,- - - - - -,1,,,"POLYGON ((95147.41899999976 487490.66800000146, 94810.5150000006 487633.67599999905, 94888.66099999845 487817.77699999884, 95225.56500000134 487674.76900000125, 95147.41899999976 487490.66800000146))"
trend_2013_100.30,806675,8,6675,195,244.67,49.67,3.17,-,- - - - - -,1,,,"POLYGON ((95046.35200000182 487242.875, 94752.43499999866 487361.6259999983, 94827.35599999875 487547.061999999, 95121.27299999818 487428.311999999, 95046.35200000182 487242.875))"
trend_2013_100.31,806700,8,6700,187,241.71,54.71,3.53,-,- - - - - -,1,,,"POLYGON ((94949.35200000182 487012.875, 94622.05600000173 487145.11100000143, 94696.97700000182 487330.5480000004, 95024.27299999818 487198.311999999, 94949.35200000182 487012.875))"
trend_2013_100.32,200820,2,820,321,734.71,413.71,-3.38,>2023,- - - - - -,3,,,"POLYGON ((209813.00600000098 613871.5379999988, 209836.58399999887 613534.3619999997, 209637.0709999986 613520.4100000001, 209613.49399999902 613857.5870000012, 209813.00600000098 613871.5379999988))"
trend_2013_100.33,200840,2,840,322,772.49,450.49,0.95,-,- - - - - -,1,,,"POLYGON ((209812.49399999902 613871.5870000012, 209805.8669999987 613966.3559999987, 210005.37999999896 613980.307, 210012.00600000098 613885.5379999988, 209812.49399999902 613871.5870000012))"
trend_2013_100.34,200860,2,860,309,786.06,477.06,2.35,-,- - - - - -,1,,,"POLYGON ((209998.22399999946 613883.4719999991, 209977.74300000072 614117.5780000016, 210176.98200000077 614135.0089999996, 210197.46299999952 613900.9030000009, 209998.22399999946 613883.4719999991))"
trend_2013_100.35,200880,2,880,296,808.79,512.79,5.64,-,- - - - - -,1,,,"POLYGON ((210197.22399999946 613897.4719999991, 210148.06899999827 614459.3260000013, 210347.30799999833 614476.7569999993, 210396.46299999952 613914.9030000009, 210197.22399999946 613897.4719999991))"
trend_2013_100.36,200900,2,900,302,817.44,515.44,5.92,-,- - - - - -,1,,,"POLYGON ((210412.49300000072 613914.5870000012, 210371.19799999893 614505.1449999996, 210570.7100000009 614519.0960000008, 210612.00600000098 613928.5379999988, 210412.49300000072 613914.5870000012))"
trend_2013_100.37,602051,6,2051,350,392.49,42.49,0.71,-,- - - - 5 -,1,,,"POLYGON ((112284.9609999992 569389.1330000013, 112224.75 569426.7569999993, 112330.7340000011 569596.3669999987, 112390.9450000003 569558.7430000007, 112284.9609999992 569389.1330000013))"
trend_2013_100.38,602071,6,2071,358,389.59,31.59,0.26,-,- - - - 5 -,1,,,"POLYGON ((112392.9609999992 569557.1330000013, 112370.91200000048 569570.9109999985, 112476.89600000158 569740.5210000016, 112498.9450000003 569726.7430000007, 112392.9609999992 569557.1330000013))"
trend_2013_100.39,602091,6,2091,355,389.06,34.06,-0.52,>2023,- - - - 5 -,3,,,"POLYGON ((112606.9450000003 569895.7419999987, 112651.04399999976 569868.186999999, 112545.05999999866 569698.5769999996, 112500.9609999992 569726.1330000013, 112606.9450000003 569895.7419999987))"
trend_2013_100.40,602111,6,2111,350,407.71,57.71,1.52,-,- - - - 5 -,1,,,"POLYGON ((112608.9609999992 569894.1330000013, 112480.05799999833 569974.6810000017, 112586.04199999943 570144.2899999991, 112714.9450000003 570063.7419999987, 112608.9609999992 569894.1330000013))"
trend_2013_100.41,602131,6,2131,355,425.72,70.72,4.59,-,- - - - - -,1,,,"POLYGON ((112715.9609999992 570063.1330000013, 112326.70699999854 570306.3660000004, 112432.69099999964 570475.9759999998, 112821.9450000003 570232.7419999987, 112715.9609999992 570063.1330000013))"
trend_2013_100.42,602151,6,2151,355,429.05,74.05,5.09,-,- - - - - -,1,,,"POLYGON ((112823.9609999992 570231.1330000013, 112392.3049999997 570500.8619999997, 112498.2890000008 570670.4710000008, 112929.9450000003 570400.7419999987, 112823.9609999992 570231.1330000013))"
trend_2013_100.43,602171,6,2171,338,424.64,86.64,4.95,-,- - - - - -,1,,,"POLYGON ((112931.9609999992 570399.1330000013, 112512.17799999937 570661.443, 112618.16200000048 570831.0529999994, 113037.9450000003 570568.7419999987, 112931.9609999992 570399.1330000013))"
trend_2013_100.44,602191,6,2191,338,422.29,84.29,4.08,-,- - - - - -,1,,,"POLYGON ((113039.9609999992 570568.1330000013, 112693.95800000057 570784.3399999999, 112799.94200000167 570953.9499999993, 113145.9450000003 570737.7430000007, 113039.9609999992 570568.1330000013))"
trend_2013_100.45,602211,6,2211,337,417.84,80.84,3.82,-,- - - - - -,1,,,"POLYGON ((113146.9609999992 570736.1330000013, 112823.00699999928 570938.561999999, 112928.99100000039 571108.1719999984, 113252.9450000003 570905.7419999987, 113146.9609999992 570736.1330000013))"
trend_2013_100.46,602231,6,2231,333,420.48,87.48,4.48,-,- - - - - -,1,,,"POLYGON ((113254.9609999992 570905.1330000013, 112875.03599999845 571142.5370000005, 112981.01999999955 571312.1460000016, 113360.9450000003 571074.7419999987, 113254.9609999992 570905.1330000013))"
trend_2013_100.47,602251,6,2251,331,418.5,87.5,4.23,-,- - - - - -,1,,,"POLYGON ((113362.96200000122 571073.1330000013, 113004.23699999973 571297.2890000008, 113110.22100000083 571466.8979999982, 113468.9450000003 571242.7419999987, 113362.96200000122 571073.1330000013))"
trend_2013_100.48,602271,6,2271,324,402.8,78.8,3.16,-,- - - - - -,1,,,"POLYGON ((113470.9609999992 571242.1330000013, 113202.97800000012 571409.5870000012, 113308.96200000122 571579.1970000006, 113576.9450000003 571411.7419999987, 113470.9609999992 571242.1330000013))"
trend_2013_100.49,602291,6,2291,319,365.55,46.55,0.24,-,- - - - - -,1,,,"POLYGON ((113577.9609999992 571410.1330000013, 113557.60799999908 571422.8509999998, 113663.59200000018 571592.4600000009, 113683.9450000003 571579.7419999987, 113577.9609999992 571410.1330000013))"
trend_2013_100.50,602300,6,2300,323,354.63,31.63,0.51,-,- - - - - -,1,,,"POLYGON ((113626.96200000122 571486.1330000013, 113583.7109999992 571513.1590000018, 113689.6950000003 571682.7679999992, 113732.9450000003 571655.7430000007, 113626.96200000122 571486.1330000013))"
trend_2013_100.51,602320,6,2320,308,339.08,31.08,0.24,-,- - - - - -,1,,,"POLYGON ((113734.9609999992 571654.1330000013, 113714.60799999908 571666.8509999998, 113820.59200000018 571836.4609999992, 113840.9450000003 571823.7430000007, 113734.9609999992 571654.1330000013))"
trend_2013_100.52,602340,6,2340,295,322.04,27.04,0.63,-,- - - - - -,1,,,"POLYGON ((113841.9609999992 571823.1330000013, 113788.53400000185 571856.5179999992, 113894.51799999923 572026.1270000003, 113947.9450000003 571992.7419999987, 113841.9609999992 571823.1330000013))"
trend_2013_100.53,602360,6,2360,280,289.83,9.83,-2.24,2017,- - - - - -,3,,,"POLYGON ((114055.9450000003 572160.7419999987, 114245.90799999982 572042.0399999991, 114139.92399999872 571872.4310000017, 113949.9609999992 571991.1330000013, 114055.9450000003 572160.7419999987))"
trend_2013_100.54,602380,6,2380,268,282.72,14.72,-1.4,2023,- - - - - -,3,,,"POLYGON ((114163.9450000003 572329.7419999987, 114282.67199999839 572255.5540000014, 114176.68800000101 572085.9439999983, 114057.9609999992 572160.1330000013, 114163.9450000003 572329.7419999987))"
trend_2013_100.55,602400,6,2400,257,274.53,17.53,-1.5,>2023,- - - - - -,3,,,"POLYGON ((114271.9450000003 572498.7430000007, 114399.15199999884 572419.254999999, 114293.16899999976 572249.6449999996, 114165.9609999992 572329.1330000013, 114271.9450000003 572498.7430000007))"
trend_2013_100.56,602420,6,2420,262,254.39,-7.61,-4.11,-,1 - - - - -,4,,,"POLYGON ((114379.9450000003 572667.7419999987, 114728.49300000072 572449.9450000003, 114622.50899999961 572280.3359999992, 114273.9609999992 572498.1330000013, 114379.9450000003 572667.7419999987))"
trend_2013_100.57,602440,6,2440,253,242.53,-10.47,-4.82,-,1 - - - - -,4,,,"POLYGON ((114487.9450000003 572835.7419999987, 114896.70399999991 572580.3209999986, 114790.72100000083 572410.7109999992, 114381.9609999992 572666.1330000013, 114487.9450000003 572835.7419999987))"
trend_2013_100.58,602460,6,2460,244,218.75,-25.25,-6.75,-,1 - - - - -,4,,,"POLYGON ((114595.9450000003 573004.7419999987, 115168.37700000033 572647.0469999984, 115062.39299999923 572477.436999999, 114489.9609999992 572835.1330000013, 114595.9450000003 573004.7419999987))"
trend_2013_100.59,602480,6,2480,208,183.55,-24.45,-8.7,-,1 - - - - -,4,,,"POLYGON ((114703.9450000003 573172.7419999987, 115441.74700000137 572711.7120000012, 115335.76300000027 572542.1030000001, 114597.9609999992 573003.1330000013, 114703.9450000003 573172.7419999987))"
trend_2013_100.60,602540,6,2540,263,263.95,0.95,0.2,-,- - - - - -,1,,,"POLYGON ((114921.9609999992 573510.1330000013, 114905 573520.7309999987, 115010.9840000011 573690.3409999982, 115027.9450000003 573679.7419999987, 114921.9609999992 573510.1330000013))"
trend_2013_100.61,602560,6,2560,281,262.34,-18.66,-2.39,-,1 - - - - -,4,,,"POLYGON ((115134.9450000003 573847.7419999987, 115337.62900000066 573721.0920000002, 115231.64499999955 573551.4820000008, 115028.96200000122 573678.1330000013, 115134.9450000003 573847.7419999987))"
trend_2013_100.62,602580,6,2580,276,280.49,4.49,-0.95,2017,- - - - - -,3,,,"POLYGON ((115242.9450000003 574016.7419999987, 115323.51000000164 573966.3999999985, 115217.52600000054 573796.7910000011, 115136.9609999992 573847.1330000013, 115242.9450000003 574016.7419999987))"
trend_2013_100.63,602600,6,2600,283,308.64,25.64,0.45,-,- - - - 5 -,1,,,"POLYGON ((115245.9609999992 574017.1330000013, 115207.79899999872 574040.9789999984, 115313.78299999982 574210.5890000015, 115351.9450000003 574186.7419999987, 115245.9609999992 574017.1330000013))"
trend_2013_100.64,602620,6,2620,282,338.17,56.17,2.77,-,- - - - 5 -,1,,,"POLYGON ((115353.9609999992 574186.1330000013, 115119.05200000107 574332.9200000018, 115225.03599999845 574502.5300000012, 115459.9450000003 574355.7419999987, 115353.9609999992 574186.1330000013))"
trend_2013_100.65,602640,6,2640,286,375.16,89.16,6.3,-,- - - - 5 -,1,,,"POLYGON ((115461.9609999992 574354.1330000013, 114927.69099999964 574687.9820000008, 115033.67500000075 574857.5909999982, 115567.9450000003 574523.7419999987, 115461.9609999992 574354.1330000013))"
trend_2013_100.66,703025,7,3025,-95,-68.08,26.92,-0.7,>2023,- - - - - -,3,,,"POLYGON ((102892.9290000014 522695.9840000011, 102962.54600000009 522688.66699999943, 102941.6400000006 522489.76199999824, 102872.02400000021 522497.0789999999, 102892.9290000014 522695.9840000011))"
trend_2013_100.67,703050,7,3050,-95,-44.21,50.79,-1.74,>2023,- - - - - -,3,,,"POLYGON ((102868.6400000006 522465.12999999896, 103041.34299999848 522443.9239999987, 103016.9690000005 522245.4149999991, 102844.2659999989 522266.62099999934, 102868.6400000006 522465.12999999896))"
trend_2013_100.68,703075,7,3075,-85,-12.35,72.65,-0.48,>2023,- - - - - -,3,,,"POLYGON ((102839.6400000006 522217.12999999896, 102887.28200000152 522211.2800000012, 102862.90900000185 522012.7710000016, 102815.2659999989 522018.62000000104, 102839.6400000006 522217.12999999896))"
trend_2013_100.69,703100,7,3100,-67,-9.01,57.99,2.81,-,- - 3 - 5 -,1,,,"POLYGON ((102786.2659999989 521770.62000000104, 102507.36100000143 521804.8660000004, 102531.7349999994 522003.375, 102810.6400000006 521969.12999999896, 102786.2659999989 521770.62000000104))"
trend_2013_100.70,703125,7,3125,-53,11.57,64.57,1.96,-,- - 3 - 5 -,1,,,"POLYGON ((102757.2659999989 521523.62000000104, 102562.72700000182 521547.5069999993, 102587.10099999979 521746.0159999989, 102781.6400000006 521722.12999999896, 102757.2659999989 521523.62000000104))"
trend_2013_100.71,1300251,13,251,124,163.23,39.23,-1.9,>2023,- - 3 - - -,3,,,"POLYGON ((45306.971999999136 419261.54399999976, 45270.71799999848 419075.03500000015, 45074.392999999225 419113.1959999986, 45110.64600000158 419299.70600000024, 45306.971999999136 419261.54399999976))"
trend_2013_100.72,1300267,13,267,121,158.11,37.11,-3.25,>2023,- - 3 - - -,3,,,"POLYGON ((45146.971000000834 419292.54399999976, 45084.95899999887 418973.5150000006, 44888.63300000131 419011.6770000011, 44950.64600000158 419330.70600000024, 45146.971000000834 419292.54399999976))"
trend_2013_100.73,1300284,13,284,109,151.82,42.82,-2.88,>2023,- - 3 - - -,3,,,"POLYGON ((44976.971000000834 419324.54399999976, 44922.017999999225 419041.8350000009, 44725.69299999997 419079.9970000014, 44780.64600000158 419362.70600000024, 44976.971000000834 419324.54399999976))"
trend_2013_100.74,1300301,13,301,77,144.59,67.59,-1.77,>2023,- - 3 - - -,3,,,"POLYGON ((44806.971000000834 419357.54399999976, 44773.19799999893 419183.7960000001, 44576.87299999967 419221.95800000057, 44610.64600000158 419395.70600000024, 44806.971000000834 419357.54399999976))"
trend_2013_100.75,1300319,13,319,30,103.95,73.95,0.2,-,- - 3 - - -,1,,,"POLYGON ((44331.53700000048 419432.90300000086, 44333.28000000119 419452.8269999996, 44532.51900000125 419435.3960000016, 44530.77600000054 419415.47199999914, 44331.53700000048 419432.90300000086))"
trend_2013_100.76,1300337,13,337,4,86.58,82.58,0.51,-,- - 3 - - -,1,,,"POLYGON ((43977.22500000149 419422.47199999914, 43972.778999999166 419473.27800000086, 44172.017999999225 419490.70899999887, 44176.46400000155 419439.90300000086, 43977.22500000149 419422.47199999914))"
trend_2013_100.77,1300357,13,357,31,92.61,61.61,-0.39,>2023,- - 3 - - -,3,,,"POLYGON ((43986.46299999952 419425.90300000086, 43989.86199999973 419387.0520000011, 43790.62299999967 419369.62099999934, 43787.22399999946 419408.47199999914, 43986.46299999952 419425.90300000086))"
trend_2013_100.78,1300377,13,377,73,86.68,13.68,-8.44,2014,- - 3 - - -,3,,,"POLYGON ((43786.46299999952 419411.90300000086, 43860.02299999818 418571.11499999836, 43660.78400000185 418553.68299999833, 43587.22399999946 419394.47199999914, 43786.46299999952 419411.90300000086))"
trend_2013_100.79,1300397,13,397,98,97.05,-0.95,-7.24,-,1 - 3 - - -,4,,,"POLYGON ((43587.46299999952 419397.90399999917, 43650.563999999315 418676.65900000185, 43451.324999999255 418659.2270000018, 43388.22399999946 419380.47199999914, 43587.46299999952 419397.90399999917))"
trend_2013_100.80,1300417,13,417,102,103.86,1.86,-4.14,-,- - 3 - - -,3,,,"POLYGON ((43387.46299999952 419382.90300000086, 43423.54600000009 418970.4789999984, 43224.30700000003 418953.0469999984, 43188.22399999946 419365.47199999914, 43387.46299999952 419382.90300000086))"
trend_2013_100.81,1300437,13,437,81,89.89,8.89,-3.07,2015,- - 3 - - -,3,,,"POLYGON ((43187.46299999952 419367.90300000086, 43214.21999999881 419062.0720000006, 43014.98099999875 419044.6409999989, 42988.22399999946 419350.47199999914, 43187.46299999952 419367.90300000086))"
trend_2013_100.82,1300454,13,454,75,93.72,18.72,-2.05,2022,- - 3 - - -,3,,,"POLYGON ((42724.11300000176 419293.6479999982, 42800.90700000152 419103.5760000013, 42615.471000000834 419028.65399999917, 42538.675999999046 419218.7270000018, 42724.11300000176 419293.6479999982))"
trend_2013_100.83,1300469,13,469,88,117.35,29.35,-2.94,2022,- - 3 - - -,3,,,"POLYGON ((42584.11300000176 419237.6479999982, 42694.24700000137 418965.0560000017, 42508.80999999866 418890.13500000164, 42398.675999999046 419162.7270000018, 42584.11300000176 419237.6479999982))"
trend_2013_100.84,1300484,13,484,99,128.41,29.41,2.65,-,- - - - - -,1,,,"POLYGON ((42259.675999999046 419106.7270000018, 42160.40599999949 419352.4310000017, 42345.84200000018 419427.3520000018, 42445.11300000176 419181.6479999982, 42259.675999999046 419106.7270000018))"
trend_2013_100.85,1300499,13,499,109,139.65,30.65,1.04,-,- - - - - -,1,,,"POLYGON ((42119.675999999046 419050.7270000018, 42080.71700000018 419147.15399999917, 42266.153999999166 419222.0760000013, 42305.11300000176 419125.6479999982, 42119.675999999046 419050.7270000018))"
trend_2013_100.86,1300514,13,514,126,159.12,33.12,1.49,-,- - - - - -,1,,,"POLYGON ((41980.675999999046 418994.7270000018, 41924.859999999404 419132.8770000003, 42110.29699999839 419207.7989999987, 42166.11300000176 419069.6479999982, 41980.675999999046 418994.7270000018))"
trend_2013_100.87,1300529,13,529,120,178.58,58.58,1.93,-,- - - - - -,1,,,"POLYGON ((41840.675999999046 418938.7270000018, 41768.37700000033 419117.6739999987, 41953.813999999315 419192.5949999988, 42026.11300000176 419013.6479999982, 41840.675999999046 418938.7270000018))"
trend_2013_100.88,1300544,13,544,120,185.94,65.94,1.22,-,- - - - - -,1,,,"POLYGON ((41700.675999999046 418883.7270000018, 41654.97399999946 418996.8429999985, 41840.41099999845 419071.7650000006, 41886.11300000176 418958.6479999982, 41700.675999999046 418883.7270000018))"
trend_2013_100.89,1300559,13,559,125,187.26,62.26,0.18,-,- - - - - -,1,,,"POLYGON ((41561.67700000107 418827.7270000018, 41554.93299999833 418844.41600000113, 41740.37000000104 418919.3370000012, 41747.11300000176 418902.6479999982, 41561.67700000107 418827.7270000018))"
trend_2013_100.90,1300574,13,574,125,184.54,59.54,-1.33,>2023,- - - - - -,3,,,"POLYGON ((41608.11300000176 418846.6479999982, 41657.93499999866 418723.33300000057, 41472.4990000017 418648.4120000005, 41422.675999999046 418771.7270000018, 41608.11300000176 418846.6479999982))"
trend_2013_100.91,1300589,13,589,125,181.05,56.05,-2.83,>2023,- - - - - -,3,,,"POLYGON ((41468.11300000176 418790.6479999982, 41574.12700000033 418528.25499999896, 41388.69000000134 418453.33399999887, 41282.67700000107 418715.7270000018, 41468.11300000176 418790.6479999982))"
trend_2013_100.92,1300604,13,604,125,170.4,45.4,-4.2,2023,- - - - - -,3,,,"POLYGON ((41400.08999999985 418757.96499999985, 41529.87700000033 418358.5210000016, 41339.66600000113 418296.7170000002, 41209.879000000656 418696.16099999845, 41400.08999999985 418757.96499999985))"
trend_2013_100.93,1300619,13,619,120,159.15,39.15,-4.72,2021,- - - - - -,3,,,"POLYGON ((41257.08999999985 418710.96499999985, 41402.9459999986 418262.06599999964, 41212.734999999404 418200.26199999824, 41066.879000000656 418649.16099999845, 41257.08999999985 418710.96499999985))"
trend_2013_100.94,1300634,13,634,110,160.87,50.87,-3.75,>2023,- - - - - -,3,,,"POLYGON ((41115.08999999985 418663.96400000155, 41230.971000000834 418307.31799999997, 41040.76000000164 418245.5150000006, 40924.879000000656 418602.16099999845, 41115.08999999985 418663.96400000155))"
trend_2013_100.95,1300649,13,649,110,166.94,56.94,1.6,-,- - - - - -,1,,,"POLYGON ((40782.879000000656 418554.16099999845, 40733.436000000685 418706.3299999982, 40923.64799999818 418768.1330000013, 40973.08999999985 418615.96400000155, 40782.879000000656 418554.16099999845))"
trend_2013_100.96,1300664,13,664,100,166.68,66.68,0.93,-,- - - - - -,1,,,"POLYGON ((40639.879000000656 418507.16099999845, 40611.1409999989 418595.6090000011, 40801.35200000182 418657.4129999988, 40830.08999999985 418568.96400000155, 40639.879000000656 418507.16099999845))"
trend_2013_100.97,1300679,13,679,85,162.81,77.81,0.24,-,- - - - - -,1,,,"POLYGON ((40497.879000000656 418460.16099999845, 40490.46299999952 418482.98600000143, 40680.67399999872 418544.7899999991, 40688.08999999985 418521.96400000155, 40497.879000000656 418460.16099999845))"
trend_2013_100.98,1300694,13,694,80,165.99,85.99,0.69,-,- - - - - -,1,,,"POLYGON ((40354.879000000656 418413.16099999845, 40333.55700000003 418478.78400000185, 40523.767999999225 418540.5870000012, 40545.08999999985 418474.96400000155, 40354.879000000656 418413.16099999845))"
