POLE_NUMBE,STREETNAME,lat,lon
2501-0001,Burgemeester Patijnlaan,52.09434804130,5.22930846336
1951-0008,Lievendaallaan,52.09531315600,5.24128742231
0371-0014,Charlotte de Bourbonlaan,52.08051138320,5.25411026581
0551-0031,Comeniuslaan,52.10091362540,5.21736076989
0711-0025,De Dreef,52.10059193180,5.22461193834
0711-0071,De Dreef,52.10045112120,5.22513862154
0711-0029,De Dreef,52.10066170910,5.22648377205
0711-0076,De Dreef,52.10066828380,5.22818445228
2051-0011,Marmontweg,52.07687140210,5.31622356482
0111-0004,Austerlitzseweg,52.08775802390,5.29430176476
2961-0004,Schooldwarsweg,52.07923581840,5.31454287697
2961-0005,Schooldwarsweg,52.07906362190,5.31497807709
2401-0007,Oude Postweg,52.08607858360,5.30511422168
2401-0008,Oude Postweg,52.08577472290,5.30523268083
2401-0016,Oude Postweg,52.08397645820,5.30679640727
0111-0032,Austerlitzseweg,52.08348896280,5.30643756001
0111-0030,Austerlitzseweg,52.08380450780,5.30566374002
0111-0021,Austerlitzseweg,52.08516273510,5.30194477754
2401-0022,Oude Postweg,52.08258398640,5.30823724648
2401-0024,Oude Postweg,52.08211965360,5.30889059580
2401-0026,Oude Postweg,52.08170879190,5.30963606351
2401-0027,Oude Postweg,52.08157136460,5.31006255200
2401-0032,Oude Postweg,52.08027699390,5.31089760909
2401-0035,Oude Postweg,52.07970509450,5.31191664321
1041-0018,Gramserweg,52.07842283070,5.31178587402
1041-0017,Gramserweg,52.07857259750,5.31209453391
1041-0016,Gramserweg,52.07881532560,5.31223411305
3652-0011,Waterlooweg,52.07699101550,5.31369163461
1041-0008,Gramserweg,52.08046244670,5.31407062886
1041-0004,Gramserweg,52.08136366350,5.31517088514
1041-0001,Gramserweg,52.08190077100,5.31601319140
0091-0085,Arnhemse Bovenweg,52.07607706600,5.25381671629
2191-0016,Molenweg,52.07906152540,5.24953194147
1201-0031,Hertenlaan,52.13139791940,5.25675781896
2091-0003,Jan Meerdinklaan,52.08912991940,5.23133631058
0091-0078,Arnhemse Bovenweg,52.08194023550,5.24667934544
0711-0033,De Dreef,52.10091859960,5.22870091123
0711-0079,De Dreef,52.10083618450,5.23005999278
0711-0037,De Dreef,52.10108738610,5.23099524183
0711-0045,De Dreef,52.10170582540,5.23460477529
0711-0047,De Dreef,52.10194916480,5.23570854074
0711-0052,De Dreef,52.10251364700,5.23809230040
2381-0005,P J Oudlaan,52.10123700780,5.23865617224
3301-0002,Tilanuslaan,52.10155535510,5.23920813867
1451-0002,Jordanlaan,52.09801708320,5.21290736709
1451-0007,Jordanlaan,52.09809332410,5.21356981190
2361-0001,Oranje Nassauplein,52.08075136790,5.26439141094
2361-0003,Oranje Nassauplein,52.08049226530,5.26512267608
0125-0004,Bachlaan,52.09862776910,5.21897876360
0125-0009,Bachlaan,52.09860382450,5.21772373516
0125-0013,Bachlaan,52.09886612440,5.21671047783
0125-0019,Bachlaan,52.09894335090,5.21552890958
0125-0024,Bachlaan,52.09921371120,5.21393690245
0514-0002,Chopinlaan,52.09901022390,5.21838280871
0514-0010,Chopinlaan,52.09894458380,5.21959332174
0514-0020,Chopinlaan,52.09989928930,5.21768478059
0514-0021,Chopinlaan,52.09983336220,5.21741606807
0514-0030,Chopinlaan,52.09988043910,5.21454107353
0514-0032,Chopinlaan,52.09951770740,5.21402470736
2994-0002,Schubertlaan,52.09952174130,5.21490744942
3205-0006,Strausslaan,52.09961151650,5.21623760604
2216-0002,Mozartlaan,52.09929461570,5.21642311423
3121-0002,Stationslaan,52.08876903370,5.24925164580
3121-0003,Stationslaan,52.08857356100,5.24958265456
3011-0086,Slotlaan,52.08939707210,5.24972082930
1691-0016,Korte Bergweg,52.10884721980,5.25441484674
1354-0006,Hubertweg,52.07828827190,5.31898511436
0138-0007,Dirkje van Barneveldweg,52.07859130470,5.31834560880
0138-0010,Dirkje van Barneveldweg,52.07840296630,5.31951277386
3196-0001,Johannes Stoopweg,52.07843217270,5.31731341507
1151-0003,Heideweg,52.07351612580,5.25115427714
1151-0009,Heideweg,52.07427991600,5.25347385003
2341-0014,Johan v Oldenbarneveltln,52.09788350210,5.23803680332
2341-0010,Johan v Oldenbarneveltln,52.09760031040,5.23680727279
2341-0001,Johan v Oldenbarneveltln,52.09672477750,5.23384677273
2039-0011,Nelson Mandelalaan,52.09138003450,5.25012220347
0985-0015,Gandhilaan,52.09070248880,5.24977383362
0985-0017,Gandhilaan,52.09114918510,5.24976614406
0061-0034,Antonlaan,52.09031166020,5.24920245246
0061-0035,Antonlaan,52.09030018500,5.24960472876
0091-0036,Arnhemse Bovenweg,52.07504669980,5.25632756462
0091-0037,Arnhemse Bovenweg,52.07521311640,5.25659850044
3808-0001,Zeyster Zand,52.09635553050,5.22263326273
3808-0004,Zeyster Zand,52.09579300350,5.22336141578
2651-0052,Prinses Margrietlaan,52.07870034870,5.27374424625
2651-0048,Prinses Margrietlaan,52.07856882810,5.27322364305
2651-0028,Prinses Margrietlaan,52.07545283870,5.26867806078
0953-0009,Galgeveld,52.09539472450,5.22495313109
2896-0003,Schapendrift,52.09661832650,5.22330626030
2896-0006,Schapendrift,52.09602957250,5.22415579530
0091-0009,Arnhemse Bovenweg,52.07146948240,5.26295433711
0091-0013,Arnhemse Bovenweg,52.07215525690,5.26154910850
0091-0014,Arnhemse Bovenweg,52.07249235370,5.26115536445
0091-0020,Arnhemse Bovenweg,52.07339173200,5.25941270378
0091-0028,Arnhemse Bovenweg,52.07405857150,5.25821306431
0311-0001,Boskant,52.08193465030,5.26342376075
2621-0001,Prins Mauritslaan,52.07939752110,5.25711805009
2621-0002,Prins Mauritslaan,52.07919979050,5.25729769661
2621-0007,Prins Mauritslaan,52.07791140930,5.25839118017
0921-0005,Frederik Hendriklaan,52.07770673200,5.25445233464
0921-0012,Frederik Hendriklaan,52.07855507010,5.25705595159
0921-0006,Frederik Hendriklaan,52.07780466230,5.25475705052
3401-0003,Tussen de Dennen,52.08136030570,5.25993277006
3401-0007,Tussen de Dennen,52.08055560370,5.26071806460
2651-0031,Prinses Margrietlaan,52.07600173140,5.26953232393
2651-0034,Prinses Margrietlaan,52.07657369410,5.26929722662
2651-0018,Prinses Margrietlaan,52.07420888400,5.26673572167
0181-0047,Bergweg,52.09632319470,5.24455817884
3431-0073,Utrechtseweg,52.09298745370,5.22195947837
3431-0093,Utrechtseweg,52.09635798500,5.21534112323
3431-0094,Utrechtseweg,52.09654310040,5.21495140657
3431-0098,Utrechtseweg,52.09709678620,5.21372936075
0726-0003,Duifhuis,52.09490302200,5.21483731076
3496-0004,Vinkenlaag,52.09489691970,5.21563917051
1841-0006,Laan van Eikenstein,52.09503773360,5.22371963887
1841-0008,Laan van Eikenstein,52.09565225400,5.22304877821
0711-0056,De Dreef,52.10248815910,5.23909739217
1871-0036,Laan van Vollenhove,52.10239151480,5.23076191417
1871-0040,Laan van Vollenhove,52.10187252490,5.23123098745
1871-0051,Laan van Vollenhove,52.10289089450,5.22702527668
1871-0063,Laan van Vollenhove,52.10208030700,5.22699808463
1961-0015,Jan Ligthartplein,52.10153682880,5.21925600988
1871-0081,Laan van Vollenhove,52.09971061510,5.22055812853
2212-0006,Montessorilaan,52.10079318320,5.21826845031
2212-0007,Montessorilaan,52.10088229960,5.21789301727
2212-0010,Montessorilaan,52.10071739000,5.21678122545
2212-0012,Montessorilaan,52.10050965780,5.21619115760
0551-0013,Comeniuslaan,52.10239365250,5.22217430949
0891-0005,Fornheselaan,52.13988105740,5.24337674867
0891-0006,Fornheselaan,52.14004255190,5.24354633509
0181-0038,Bergweg,52.09535248600,5.24334566186
0181-0041,Bergweg,52.09567131010,5.24375154219
1291-0015,1e Hogeweg,52.08565075290,5.24051636632
1291-0030,1e Hogeweg,52.08528865450,5.24235538099
1291-0022,1e Hogeweg,52.08525092370,5.24170613968
1291-0024,1e Hogeweg,52.08511730510,5.24195733008
1581-0009,Kerkweg,52.08504921320,5.24157072310
1581-0001,Kerkweg,52.08374441310,5.23853932391
1613-0001,M L KINGLAAN,52.09069899860,5.24830554316
2291-0002,Nooitgedacht,52.08218225740,5.24145787637
2291-0007,Nooitgedacht,52.08273825730,5.24323953512
0606-1807,Crosestein,52.09045068950,5.21976434903
0606-1703,Crosestein,52.09049669810,5.21950792451
0606-1706,Crosestein,52.09041442130,5.21934463795
1671-0021,Koppelweg,52.08884281930,5.21945661099
2301-0007,Noordweg,52.08948486170,5.21866758634
2681-0010,Willem Pijperplein,52.08725814100,5.23411739351
2681-0004,Willem Pijperplein,52.08780189820,5.23500680837
2521-0018,Platolaan,52.09488498410,5.26275454560
2521-0031,Platolaan,52.09696987560,5.26635342863
0091-0070,Arnhemse Bovenweg,52.08036028710,5.24832051650
1591-0015,Kersbergenlaan,52.08407103570,5.23614716082
1131-0001,Harmonielaan,52.09110005410,5.22332875799
1131-0005,Harmonielaan,52.09046538150,5.22420497128
1131-0008,Harmonielaan,52.09020115450,5.22450695345
1131-0009,Harmonielaan,52.09007517290,5.22419066288
2331-0005,Oirschotlaan,52.09127562460,5.22319227353
2331-0007,Oirschotlaan,52.09089865160,5.22270410692
2711-0001,Van Reenenweg,52.08694924170,5.23148603514
0791-0018,Eekhoornlaan,52.13865320030,5.24253622834
0225-13,Beukbergenlaan,52.12111155000,5.27039806475
0161-0001,Nicolaas Beetslaan,52.09149364280,5.23192212831
0161-0003,Nicolaas Beetslaan,52.09177703140,5.23257653502
0161-0006,Nicolaas Beetslaan,52.09222563610,5.23353347992
0551-0016,Comeniuslaan,52.10223611320,5.22110156410
0551-0025,Comeniuslaan,52.10202738340,5.21831220836
2002-0056,Prof. Lorentzlaan,52.09504936690,5.26549049525
1801-0034,Laan van Beek en Royen,52.08422339790,5.25226542960
0201-0002,Bethanielaan,52.08818727200,5.24951311943
2471-0002,Parklaan,52.08679403360,5.25166100796
3741-0013,Wilhelminalaan,52.08633425290,5.25121485886
3121-0008,Stationslaan,52.08759176940,5.25134657334
2611-0003,Prins Hendriklaan,52.08664390780,5.24899952435
1481-0011,Julianalaan,52.07754310230,5.25847847042
1481-0006,Julianalaan,52.07678036800,5.25689680979
1481-0003,Julianalaan,52.07633068360,5.25596322899
1481-0001,Julianalaan,52.07601956910,5.25531756914
0081-0025,Aristoteleslaan,52.09287846300,5.25825726876
0081-0028,Aristoteleslaan,52.09366298990,5.25834160806
1321-0006,Homeruslaan,52.09441219120,5.25987053688
1321-0017,Homeruslaan,52.09611323050,5.26273103162
1321-0019,Homeruslaan,52.09656616960,5.26324263943
1321-0020,Homeruslaan,52.09674155530,5.26349846508
1321-0024,Homeruslaan,52.09754929980,5.26443649387
1321-0026,Homeruslaan,52.09806390830,5.26422950081
3471-0009,Verlengde Slotlaan ZEIST,52.09181048410,5.25299301479
1982-0018,Lindenlaan,52.09295669950,5.25531286132
1982-0008,Lindenlaan,52.09407681410,5.25353921308
3471-0013,Verlengde Slotlaan ZEIST,52.09249125850,5.25396621968
3471-0023,Verlengde Slotlaan ZEIST,52.09432349870,5.25673531770
3041-0012,Socrateslaan,52.09685357090,5.26122628901
2997-0002,Senecalaan,52.09733795960,5.26653554335
2997-0005,Senecalaan,52.09787037490,5.26731236947
2997-0007,Senecalaan,52.09821654870,5.26797348180
3631-0004,Wallenburg,52.10324171110,5.25943207525
3631-0005,Wallenburg,52.10314932910,5.25976831185
3631-0009,Wallenburg,52.10307906560,5.26114700724
1341-0022,Hoog Kanje,52.07702511630,5.26394099234
1341-0043,Hoog Kanje,52.07788507570,5.27078233363
1402-0005,Dr. s'Jacoblaan,52.09849222570,5.25027114004
1011-0001,Graaf Adolflaan,52.07504371190,5.26314392387
0051-0010,Anna Paulownalaan,52.07377968930,5.26153474982
0051-0001,Anna Paulownalaan,52.07211302470,5.26328495469
3071-0008,Sophialaan,52.07481104170,5.26201571856
3071-0005,Sophialaan,52.07427975090,5.26118962098
1031-0013,Graaf Lodewijklaan,52.07976432170,5.26876541466
1031-0001,Graaf Lodewijklaan,52.07753966310,5.26596351302
0191-0018,Berkenlaan,52.09561464960,5.24850080927
0191-0014,Berkenlaan,52.09500308930,5.24726272726
0191-0012,Berkenlaan,52.09466964280,5.24658196407
1311-0003,Burgemeester v Holtheln,52.10021444860,5.25366396559
1021-0003,Graaf Janlaan,52.07749061050,5.26295680170
1021-0004,Graaf Janlaan,52.07779518800,5.26318008787
1021-0006,Graaf Janlaan,52.07819276640,5.26365903329
1341-0004,Hoog Kanje,52.07632581030,5.26102957810
1341-0010,Hoog Kanje,52.07664140020,5.26160026202
1241-0008,Hezer Enghweg,52.13741660160,5.23622636935
1241-0009,Hezer Enghweg,52.13757665290,5.23653651778
3011-0002,Slotlaan,52.08264826320,5.23981635570
2751-0024,Van Renesselaan,52.08485754940,5.23473076253
2751-0025,Van Renesselaan,52.08505585740,5.23498775409
3431-0015,Utrechtseweg,52.08455421610,5.23601819169
3431-0014,Utrechtseweg,52.08445007420,5.23639796197
0606-0009,Crosestein,52.09203875750,5.22276482586
0721-0068,Driebergseweg,52.07759120180,5.24257996662
0721-0064,Driebergseweg,52.07716049250,5.24332817380
1613-0003,M L KINGLAAN,52.09039911610,5.24904312173
1772-0009,Dr. A. Kuyperlaan,52.09828963010,5.23614676658
2861-0006,De Savornin Lohmanlaan,52.09864820000,5.23857546275
0332-0001,Dr. D. Bosplein,52.09927583490,5.23822004958
2941-0001,R J Schimmelpennincklaan,52.09991784800,5.23848967698
3478-0008,Willem Versteeghstraat,52.10993022170,5.25287496584
0019-0002,Kardinaal Alfrinkhof,52.10955375250,5.25337548268
3478-0005,Willem Versteeghstraat,52.10926628550,5.25321392979
2601-0002,Prins Bernhardlaan,52.08382246610,5.25317028318
0721-0028,Driebergseweg,52.07180000760,5.25322247627
0721-0030,Driebergseweg,52.07209977480,5.25273044357
2181-0003,Minckelerslaan,52.09306511870,5.24518867767
2761-0009,de la Reylaan,52.09294240110,5.24789400575
0606-4610,Crosestein,52.09306476920,5.21858593095
0606-4401,Crosestein,52.09322736020,5.21678411946
0606-4207,Crosestein,52.09281570940,5.21766949423
0721-0006,Driebergseweg,52.06761904470,5.25848585896
0847-0006,Erasmuslaan,52.10074416190,5.25942338021
3079-0001,Spinozalaan,52.10095605870,5.25996215780
0847-0011,Erasmuslaan,52.09992816030,5.25780168713
0847-0012,Erasmuslaan,52.09975537290,5.25771823635
3041-0001,Socrateslaan,52.09886575280,5.25788933055
3079-0006,Spinozalaan,52.10036954110,5.26170730238
0559-0002,Coornhertlaan,52.10043863610,5.25978696434
0559-0004,Coornhertlaan,52.10007073660,5.26034073467
0559-0009,Coornhertlaan,52.09954963600,5.26227485730
3681-0008,Weideweg,52.07827858900,5.31596640069
3691-0003,Wellingtonweg,52.07844300030,5.31514010996
1202-0007,Hertenlaan West,52.13664750290,5.24957041778
0361-0006,Boulevard,52.09179292900,5.25127779349
2021-0011,Lyceumlaan,52.09083769270,5.25491702629
0911-0003,Fransen van de Puttelaan,52.09005381030,5.25346126060
1201-0039,Hertenlaan,52.13017112950,5.25351915309
1201-0036,Hertenlaan,52.13050523080,5.25501608929
0817-0005,Elandlaan,52.13068525330,5.25432722991
0817-0017,Elandlaan,52.13013781480,5.25231900274
0817-0018,Elandlaan,52.12995153620,5.25227874843
0661-0068,Dolderseweg,52.12929757450,5.24897297058
0111-0007,Austerlitzseweg,52.08727466390,5.29581973060
2401-0055,Oude Postweg,52.07706259880,5.31816785297
1861-0005,Laan van Rijnwijk,52.07021105810,5.25210012276
1861-0011,Laan van Rijnwijk,52.06966840660,5.25219600555
1631-0010,Koepellaan,52.09713344870,5.22055665847
1631-0011,Koepellaan,52.09686474030,5.22021122158
3633-0010,Warande,52.09773520530,5.22065523449
3633-0024,Warande,52.09817282620,5.22152401924
3633-0028,Warande,52.09855058160,5.22126777118
0711-0058,De Dreef,52.09595749770,5.21764822105
0711-0059,De Dreef,52.09627298040,5.21786977711
0711-0012,De Dreef,52.09895018830,5.22018616049
0711-0020,De Dreef,52.09994670200,5.22212836274
0711-0068,De Dreef,52.10012563290,5.22382193515
0181-0028,Bergweg,52.09326293640,5.24304766440
0159-0003,Beethovenlaan,52.09790911490,5.21824850795
0159-0010,Beethovenlaan,52.09771196690,5.21739209447
0159-0006,Beethovenlaan,52.09733046860,5.21762173513
0159-0015,Beethovenlaan,52.09778848700,5.21546032744
0159-0018,Beethovenlaan,52.09814862420,5.21511204660
0159-0020,Beethovenlaan,52.09818495260,5.21441643092
0321-0003,Boslaan,52.08820824900,5.25326382295
2002-0075,Prof. Lorentzlaan,52.08684876720,5.25379479700
2002-0077,Prof. Lorentzlaan,52.08638668620,5.25439901404
2002-0078,Prof. Lorentzlaan,52.08612309410,5.25472938172
2002-0064,Prof. Lorentzlaan,52.09652555920,5.26760478807
2521-0012,Platolaan,52.09378135840,5.26116903332
2521-0015,Platolaan,52.09432809340,5.26195880968
2521-0022,Platolaan,52.09565017930,5.26384219718
1801-0033,Laan van Beek en Royen,52.08405981960,5.25250498376
1881-0008,Laantje zonder Eind,52.08463143540,5.25204416333
1881-0009,Laantje zonder Eind,52.08460475400,5.25136608003
1881-0006,Laantje zonder Eind,52.08409652260,5.25038157320
1881-0005,Laantje zonder Eind,52.08390818120,5.25000430756
2002-0018,Prof. Lorentzlaan,52.08803530800,5.25519731435
2002-0019,Prof. Lorentzlaan,52.08823103300,5.25561946969
2002-0026,Prof. Lorentzlaan,52.08959222810,5.25743580661
2002-0029,Prof. Lorentzlaan,52.09014960100,5.25823480625
2002-0031,Prof. Lorentzlaan,52.09044431290,5.25885023538
1982-0031,Lindenlaan,52.09140016980,5.25816571292
2521-0001,Platolaan,52.09168722410,5.25816569391
0911-0009,Fransen van de Puttelaan,52.08921712100,5.25592662227
2002-0053,Prof. Lorentzlaan,52.09447640140,5.26462951341
2531-0024,Pleineslaan,52.14281424870,5.23746498286
2531-0022,Pleineslaan,52.14284315900,5.23666247105
3442-0020,Valckenboschlaan,52.09581226640,5.25627912798
1711-0209,Krakelingweg,52.09446557820,5.28067249341
1261-0001,Hobbemalaan,52.12432737500,5.24698531485
1261-0003,Hobbemalaan,52.12306156720,5.24765810620
0851-0001,Ericaweg,52.11274424420,5.26061540596
2991-0007,Schroeder van de Kolkln,52.14071329110,5.23249192840
0741-0005,Joh van Duurenlaan,52.14044932080,5.23376319349
0741-0003,Joh van Duurenlaan,52.14083640900,5.23349853799
0521-0005,Churchilllaan,52.10198811550,5.24258221465
3241-0005,Anton O. H. Tellegenlaan,52.10175652660,5.24247883851
0492-0004,Cornelis M J M Burgerln,52.10111481420,5.24350534626
3661-0001,Van Weerden Poelmanlaan,52.12460160130,5.25279209015
2701-0002,Reelaan,52.13604697290,5.24572752009
2701-0003,Reelaan,52.13559832860,5.24525728253
3075-0004,Sparrenlaan,52.11660350250,5.24206060490
0851-0011,Ericaweg,52.11476374800,5.26508363025
2701-0010,Reelaan,52.13214363830,5.24375911686
1202-0002,Hertenlaan West,52.13659615130,5.24742773377
3731-0008,Johannes Wierlaan,52.14167992480,5.23462168864
0841-0004,Dr. Engelhardlaan,52.14069690950,5.23469682029
3581-0009,Vrijheidsplein,52.10174286270,5.24519644328
3581-0013,Vrijheidsplein,52.10259264970,5.24527744825
3481-0002,Verzetslaan,52.10233801630,5.24621983227
3331-0011,Tolhuislaan,52.13123077620,5.23275831161
3232-0010,Taveernelaan,52.13173663870,5.23534736828
2935-0011,Schermerslaan,52.09540319050,5.22857218921
0332-0002,Dr. D. Bosplein,52.09904780200,5.23854963183
1941-0001,Jacob van Lennepplein,52.09358797360,5.23857225018
1941-0002,Jacob van Lennepplein,52.09365534120,5.23863965829
1941-0004,Jacob van Lennepplein,52.09390826770,5.23797285747
1941-0009,Jacob van Lennepplein,52.09341200420,5.23659501847
1941-0012,Jacob van Lennepplein,52.09340691100,5.23755088225
2861-0002,De Savornin Lohmanlaan,52.09795054670,5.23910213834
0021-0005,Alpaccalaan,52.09652167440,5.24665502849
0981-0003,Gerolaan,52.09738815210,5.24818346310
0981-0004,Gerolaan,52.09720194750,5.24815474328
0811-0011,Eikenlaan,52.09635985160,5.24703081541
0981-0013,Gerolaan,52.09573716280,5.24587424750
0981-0016,Gerolaan,52.09571234490,5.24458413289
0811-0012,Eikenlaan,52.09645227380,5.24647290041
3251-0003,Tesselschadelaan,52.09227374800,5.22761149339
3251-0010,Tesselschadelaan,52.09125452550,5.22592186033
2881-0020,Schaerweijdelaan,52.09118073590,5.23379957467
2881-0021,Schaerweijdelaan,52.09119612990,5.23432457175
0606-3301,Crosestein,52.09188888740,5.21484778601
0606-1303,Crosestein,52.09040119820,5.21771616232
2751-0010,Van Renesselaan,52.08305092360,5.23197399632
2751-0008,Van Renesselaan,52.08262898640,5.23134861388
2201-0018,Montaubanstraat,52.08617792870,5.23886265865
2201-0016,Montaubanstraat,52.08591639150,5.23858380500
2201-0013,Montaubanstraat,52.08555601900,5.23837884972
2201-0012,Montaubanstraat,52.08551370550,5.23807454723
0181-0024,Bergweg,52.09250804440,5.24264317259
1991-0002,Lommerlust,52.08529801280,5.23617744529
1991-0003,Lommerlust,52.08544345910,5.23641071258
1991-0011,Lommerlust,52.08619423280,5.23759846965
3161-0012,Steynlaan,52.09006594270,5.24568734461
3161-0026,Steynlaan,52.09155596040,5.24311005520
0721-0062,Driebergseweg,52.07687579240,5.24387906564
3141-0002,Steniahof,52.08653843110,5.23482574609
2121-0003,Johan de Meesterstraat,52.08963228910,5.23477288070
1171-0004,Herenlaan,52.08291099180,5.24175103322
1471-0006,Jufferstraat,52.08141228170,5.24147886634
1471-0009,Jufferstraat,52.08098628600,5.24079373349
3711-0012,De Wetlaan,52.09238391540,5.24300543942
3711-0007,De Wetlaan,52.09154934850,5.24434773561
0721-0061,Driebergseweg,52.07674420480,5.24420657775
0721-0053,Driebergseweg,52.07557486970,5.24653055232
0721-0044,Driebergseweg,52.07419137780,5.24881089413
