FID,MASTNUMMER,LONGITUDE,LATITUDE,LICHTPUNT,X_COORDINAAT,Y_COORDINAAT,LICHTPUNT_SOORT,GEOM
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-34c,OVL-0809,6.5783106,53.23753862,OVL,234525.146,584096.855,Schakelkast,POINT (234525.146137909 584096.854783129)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-34b,OVL-0810,6.51633953,53.24248088,OVL,230379.211,584580.179,Schakelkast,POINT (230379.21073658 584580.179244727)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-34a,OVL-0812,6.51357189,53.21021207,OVL,230250.622,580986.393,Schakelkast,POINT (230250.622044817 580986.393461244)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-349,OVL-0813,6.52988532,53.2449945,OVL,231279.016,584874.163,Schakelkast,POINT (231279.015716447 584874.162656483)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-348,OVL-0814-,6.49979086,53.23494325,OVL,229287.468,583724.187,Schakelkast,POINT (229287.468163295 583724.187184795)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-347,OVL-0815,6.53105634,53.19174852,OVL,231451.291,578950.19,Schakelkast,POINT (231451.290591971 578950.190005436)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-346,OVL-0816,6.53863629,53.18261563,OVL,231974.125,577941.965,Schakelkast,POINT (231974.125092403 577941.964951975)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-345,OVL-0817,6.53339364,53.18595483,OVL,231617.758,578307.958,Schakelkast,POINT (231617.757545153 578307.958085067)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-344,OVL-0818,6.53837995,53.19946184,OVL,231927.031,579816.318,Schakelkast,POINT (231927.030853054 579816.31806772)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-343,OVL-0819-,6.55170704,53.24834567,OVL,232729.596,585270.419,Schakelkast,POINT (232729.596188875 585270.418965714)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-342,OVL-0820,6.53861098,53.18264326,OVL,231972.384,577945.012,Schakelkast,POINT (231972.384139795 577945.012487314)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-341,OVL-0821-1,6.5922796,53.20880003,OVL,235511.252,580914.368,Schakelkast,POINT (235511.252302568 580914.367735398)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-340,OVL-0821-2,6.59227721,53.20879355,OVL,235511.105,580913.643,Schakelkast,POINT (235511.104911741 580913.643285368)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-33f,OVL-0822,6.53524764,53.1788726,OVL,231754.242,577521.83,Schakelkast,POINT (231754.242259209 577521.830431166)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-33e,OVL-0823,6.52331623,53.20197323,OVL,230916.05,580079.803,Schakelkast,POINT (230916.049940728 580079.802637922)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-33d,OVL-0824,6.63588218,53.22295339,OVL,238396.844,582538.945,Schakelkast,POINT (238396.844414083 582538.944906709)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-33c,OVL-0825,6.63189342,53.22986064,OVL,238117.176,583302.961,Schakelkast,POINT (238117.17585054 583302.961370519)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-33b,OVL-0826,6.61105452,53.2005639,OVL,236781.099,580019.016,Schakelkast,POINT (236781.099296495 580019.016014486)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-33a,OVL-0827-,6.50180793,53.23130945,OVL,229428.4,583321.896,Schakelkast,POINT (229428.400016027 583321.895918619)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-339,OVL-0828-,6.51583313,53.23045812,OVL,230366.375,583241.746,Schakelkast,POINT (230366.375276064 583241.74600293)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-338,OVL-0829,6.55296313,53.21307852,OVL,232876.965,581347.244,Schakelkast,POINT (232876.965362612 581347.244206304)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-337,OVL-0830,6.52535039,53.23475025,OVL,230994.325,583729.378,Schakelkast,POINT (230994.324805941 583729.378312315)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-336,OVL-0831,6.57231213,53.23168784,OVL,234135.393,583439.173,Schakelkast,POINT (234135.393388918 583439.173092641)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-335,OVL-0832,6.56836212,53.22173923,OVL,233889.806,582327.762,Schakelkast,POINT (233889.80634355 582327.761841107)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-334,OVL-0833 (vervallen?),6.55997252,53.21495571,OVL,233341.789,581563.738,Schakelkast,POINT (233341.789222771 581563.7380444)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-333,OVL-0834,6.5687669,53.24707891,OVL,233870.572,585148.004,Schakelkast,POINT (233870.572251605 585148.003640102)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-332,OVL-0835-,6.63316311,53.23306283,OVL,238195.792,583660.763,Schakelkast,POINT (238195.791626952 583660.76306621)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-331,OVL-0836,6.54599014,53.18011447,OVL,232470.185,577671.523,Schakelkast,POINT (232470.184722994 577671.522549792)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-330,OVL-0837,6.52019812,53.23663464,OVL,230647.026,583933.65,Schakelkast,POINT (230647.025863905 583933.649864082)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-32f,OVL-0838,6.52051309,53.23623553,OVL,230668.753,583889.568,Schakelkast,POINT (230668.753497611 583889.568376024)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-32e,OVL-0841,6.56933221,53.22563678,OVL,233947.475,582762.543,Schakelkast,POINT (233947.475171367 582762.542767197)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-32d,OVL-0844,6.59628285,53.20755875,OVL,235781.012,580780.722,Schakelkast,POINT (235781.011680204 580780.721865833)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-32c,OVL-0845,6.55957641,53.20371999,OVL,233335.682,580313.006,Schakelkast,POINT (233335.681961543 580313.00594762)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-32b,OVL-0860,6.61054726,53.2086584,OVL,236731.905,580919.181,Schakelkast,POINT (236731.905402084 580919.181454432)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-32a,OVL-0867,6.56354019,53.20698859,OVL,233594.578,580681.051,Schakelkast,POINT (233594.57827234 580681.050518546)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-329,OVL-0877,6.56717862,53.19766836,OVL,233854.649,579647.883,Schakelkast,POINT (233854.648884877 579647.882645632)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-328,OVL-0878,6.57107697,53.19772845,OVL,234115.04,579658.844,Schakelkast,POINT (234115.039735051 579658.844303996)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-327,OVL-0879,6.5667218,53.19961892,OVL,233820.568,579864.439,Schakelkast,POINT (233820.568469512 579864.439041249)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-326,OVL-0897,6.56714199,53.24299218,OVL,233769.567,584691.452,Schakelkast,POINT (233769.566787306 584691.452264096)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-325,OVL-0900,6.60166719,53.20778353,OVL,236140.306,580811.786,Schakelkast,POINT (236140.305829181 580811.786412398)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-324,OVL-0903,6.5132289,53.19794536,OVL,230249.05,579620.999,Schakelkast,POINT (230249.049789443 579620.998814034)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-323,OVL-0905,6.55620577,53.20989549,OVL,233099.322,580996.55,Schakelkast,POINT (233099.321966035 580996.5504667)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-322,OVL-0910,6.54584385,53.21462738,OVL,232398.626,581511.927,Schakelkast,POINT (232398.626480673 581511.927245329)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-321,OVL-0911,6.56015605,53.20422784,OVL,233373.49,580370.149,Schakelkast,POINT (233373.489946959 580370.149197114)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-320,OVL-0915,6.61618063,53.22942348,OVL,237068.816,583236.295,Schakelkast,POINT (237068.815883676 583236.29476463)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-31f,OVL-0918,6.56067705,53.20648606,OVL,233404.206,580622.009,Schakelkast,POINT (233404.205556569 580622.008695553)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-31e,OVL-0920,6.62131236,53.23051032,OVL,237409.408,583363.097,Schakelkast,POINT (237409.407996777 583363.09701019)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-31d,OVL-0924,6.50006243,53.22860501,OVL,229316.5,583019.141,Schakelkast,POINT (229316.500113332 583019.140610585)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-31c,OVL-0926,6.52112256,53.24241602,OVL,230698.614,584577.979,Schakelkast,POINT (230698.613914293 584577.978861765)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-31b,OVL-0929,6.57493899,53.21238735,OVL,234346.213,581294.317,Schakelkast,POINT (234346.212602327 581294.316744097)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-31a,OVL-0930,6.57677117,53.20931634,OVL,234474.247,580954.598,Schakelkast,POINT (234474.247455306 580954.597940773)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-319,OVL-0931,6.57906164,53.21133268,OVL,234623.55,581181.504,Schakelkast,POINT (234623.549684707 581181.504163181)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-318,OVL-0932,6.58907259,53.20706735,OVL,235300.223,580717.977,Schakelkast,POINT (235300.222844081 580717.977486353)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-317,OVL-0933,6.52019535,53.23663609,OVL,230646.839,583933.809,Schakelkast,POINT (230646.838552524 583933.808867523)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-316,OVL-0937,6.60840743,53.20651747,OVL,236592.992,580678.516,Schakelkast,POINT (236592.99217868 580678.515769653)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-315,OVL-0941,6.55046224,53.23733132,OVL,232666.312,584043.392,Schakelkast,POINT (232666.312360786 584043.392172829)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-314,OVL-0942,6.54937098,53.23562826,OVL,232596.516,583852.7,Schakelkast,POINT (232596.516260029 583852.699719397)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-313,OVL-0954,6.55229801,53.23307317,OVL,232796.54,583571.526,Schakelkast,POINT (232796.539517672 583571.525696904)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-312,OVL-0955,6.54590618,53.23563095,OVL,232365.184,583849.271,Schakelkast,POINT (232365.184049088 583849.271091722)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-311,OVL-0956,6.56507858,53.22954239,OVL,233656.309,583192.504,Schakelkast,POINT (233656.308816451 583192.503876167)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-310,OVL-0958,6.60107696,53.24584524,OVL,236029.481,585046.594,Schakelkast,POINT (236029.480921328 585046.593750223)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-30f,OVL-0959,6.5617168,53.20094328,OVL,233483.729,580006.347,Schakelkast,POINT (233483.729111127 580006.346828357)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-30e,OVL-0960,6.55957267,53.21973233,OVL,233306.428,582094.844,Schakelkast,POINT (233306.427812988 582094.843536528)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-30d,OVL-0962,6.58080947,53.2254822,OVL,234714.213,582757.984,Schakelkast,POINT (234714.21252648 582757.983888277)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-30c,OVL-0963,6.58476348,53.22741222,OVL,234974.691,582977.138,Schakelkast,POINT (234974.690741545 582977.138457872)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-30b,OVL-0971,6.56055209,53.21818411,OVL,233374.65,581923.624,Schakelkast,POINT (233374.649533196 581923.623898906)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-30a,OVL-0973,6.55973991,53.21572229,OVL,233324.863,581648.79,Schakelkast,POINT (233324.862682031 581648.790493038)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-309,OVL-0974,6.54649828,53.22694037,OVL,232420.284,582882.818,Schakelkast,POINT (232420.28440025 582882.817748447)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-308,OVL-0975,6.51446405,53.1976142,OVL,230332.163,579585.438,Schakelkast,POINT (230332.163204823 579585.438225427)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-307,OVL-0978,6.53516319,53.22129982,OVL,231673.35,582243.011,Schakelkast,POINT (231673.350391042 582243.010934972)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-306,OVL-0982,6.52859288,53.20196363,OVL,231268.638,580084.309,Schakelkast,POINT (231268.637575966 580084.30900841)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-305,OVL-0983,6.52882949,53.19912965,OVL,231289.445,579769.196,Schakelkast,POINT (231289.445357117 579769.196049693)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-304,OVL-0985,6.56563231,53.21381454,OVL,233721.922,581442.921,Schakelkast,POINT (233721.92210579 581442.920687112)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-303,OVL-0986,6.5683822,53.21282253,OVL,233907.421,581335.54,Schakelkast,POINT (233907.420571106 581335.53976149)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-302,OVL-0993,6.57691406,53.23422127,OVL,234438.01,583726.159,Schakelkast,POINT (234438.010085238 583726.158978103)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-301,OVL-0994,6.55682207,53.23383505,OVL,233097.228,583661.205,Schakelkast,POINT (233097.228261354 583661.204559029)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-300,OVL-0996,6.5591496,53.22947238,OVL,233260.533,583178.254,Schakelkast,POINT (233260.532801644 583178.253753603)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2ff,OVL-0997,6.56116087,53.23175507,OVL,233390.693,583434.459,Schakelkast,POINT (233390.692595651 583434.458663819)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2fe,OVL-1000,6.52911649,53.23095763,OVL,231252.466,583311.314,Schakelkast,POINT (231252.466407348 583311.314159697)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2fd,OVL-1001,6.56994804,53.22044939,OVL,233998.081,582185.968,Schakelkast,POINT (233998.081173545 582185.967981535)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2fc,OVL-1004-,6.58232133,53.22253809,OVL,234820.612,582432.04,Schakelkast,POINT (234820.611890775 582432.039746222)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2fb,OVL-1005,6.57737531,53.20103325,OVL,234529.839,580033.534,Schakelkast,POINT (234529.838506028 580033.533658147)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2fa,OVL-1006-,6.50049994,53.21986393,OVL,229360.753,582046.878,Schakelkast,POINT (229360.752903131 582046.878329013)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2f9,OVL-1008,6.5566722,53.21960424,OVL,233112.939,582077.44,Schakelkast,POINT (233112.938532568 582077.440082365)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2f8,OVL-1012,6.56756868,53.23225455,OVL,233817.636,583497.035,Schakelkast,POINT (233817.635853785 583497.035058682)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2f7,OVL-1013,6.57514011,53.22822675,OVL,234330.573,583057.136,Schakelkast,POINT (234330.573265706 583057.136118905)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2f6,OVL-1014,6.56666619,53.23037531,OVL,233760.802,583286.926,Schakelkast,POINT (233760.802067905 583286.926406141)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2f5,OVL-1024,6.58089215,53.19737356,OVL,234771.576,579630.177,Schakelkast,POINT (234771.576115533 579630.177134529)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2f4,OVL-1025,6.56759502,53.21952494,OVL,233842.613,582080.517,Schakelkast,POINT (233842.613426174 582080.516815171)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2f3,OVL-1032-,6.5478401,53.22051449,OVL,232521.413,582169.19,Schakelkast,POINT (232521.413187424 582169.189699122)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2f2,OVL-1033,6.56076342,53.22713344,OVL,233372.536,582919.732,Schakelkast,POINT (233372.535953431 582919.731727408)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2f1,OVL-1038,6.57320376,53.2066876,OVL,234240.743,580658.145,Schakelkast,POINT (234240.74280565 580658.144705231)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2f0,OVL-1046,6.58253636,53.2208388,OVL,234838.112,582243.183,Schakelkast,POINT (234838.111627736 582243.182559597)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2ef,OVL-1048,6.55702071,53.20651452,OVL,233159.874,580621.202,Schakelkast,POINT (233159.874410711 580621.202196426)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2ee,OVL-1049-,6.56321786,53.23369757,OVL,233524.509,583652.861,Schakelkast,POINT (233524.509107733 583652.861474322)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2ed,OVL-1056,6.55567745,53.21606939,OVL,233052.882,581683.005,Schakelkast,POINT (233052.881750844 581683.005214921)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2ec,OVL-1058,6.56657584,53.21382665,OVL,233784.926,581445.3,Schakelkast,POINT (233784.926284437 581445.299931221)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2eb,OVL-1059-,6.55443294,53.22289695,OVL,232957.441,582441.425,Schakelkast,POINT (232957.440683102 582441.425199579)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2ea,OVL-1061,6.54316921,53.215787,OVL,232217.896,581638.098,Schakelkast,POINT (232217.896121335 581638.098356776)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2e9,OVL-1063,6.57171999,53.22717445,OVL,234104.117,582936.274,Schakelkast,POINT (234104.117270882 582936.274018328)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2e8,OVL-1065-,6.55231273,53.21723672,OVL,232826.033,581809.263,Schakelkast,POINT (232826.03310505 581809.263384823)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2e7,OVL-1077,6.59244569,53.19244536,OVL,235552.801,579094.633,Schakelkast,POINT (235552.801004622 579094.63341527)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2e6,OVL-1080,6.5531565,53.20250137,OVL,232908.937,580170.437,Schakelkast,POINT (232908.936852196 580170.43685362)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2e5,OVL-1083,6.5573796,53.20045608,OVL,233194.805,579947.414,Schakelkast,POINT (233194.804905702 579947.414227432)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2e4,OVL-1084,6.57287045,53.2367035,OVL,234163.483,583997.929,Schakelkast,POINT (234163.483184981 583997.928913311)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2e3,OVL-1087,6.57506634,53.20989445,OVL,234359.295,581017.049,Schakelkast,POINT (234359.29468324 581017.049435939)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2e2,OVL-1088,6.56659541,53.21825938,OVL,233778.156,581938.593,Schakelkast,POINT (233778.155736639 581938.592939992)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2e1,OVL-1097,6.59248547,53.22546467,OVL,235493.971,582769.02,Schakelkast,POINT (235493.970616214 582769.019860799)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2e0,OVL-1098,6.5726186,53.23408153,OVL,234151.472,583705.88,Schakelkast,POINT (234151.471837888 583705.87990425)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2df,OVL-1100,6.5719632,53.22096849,OVL,234131.72,582245.945,Schakelkast,POINT (234131.719501234 582245.945067268)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2de,OVL-1102,6.58730946,53.1946956,OVL,235205.369,579339.304,Schakelkast,POINT (235205.368870245 579339.304489461)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2dd,OVL-1105-,6.6269819,53.23174478,OVL,237785.61,583506.969,Schakelkast,POINT (237785.610181213 583506.968565931)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2dc,OVL-1109,6.56559522,53.2178162,OVL,233712.158,581888.183,Schakelkast,POINT (233712.158424261 581888.182716372)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2db,OVL-1115,6.56666842,53.22586226,OVL,233769.176,582784.717,Schakelkast,POINT (233769.176280347 582784.717191196)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2da,OVL-1125-,6.57879102,53.22690655,OVL,234576.797,582914.252,Schakelkast,POINT (234576.797181798 582914.251941091)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2d9,OVL-1129,6.61928862,53.24270121,OVL,237251.068,584717.374,Schakelkast,POINT (237251.067547203 584717.374045961)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2d8,OVL-1131-,6.57513876,53.2186325,OVL,234348.094,581989.491,Schakelkast,POINT (234348.094232867 581989.491334946)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2d7,OVL-1137,6.57022187,53.21742904,OVL,234021.891,581850.165,Schakelkast,POINT (234021.890771392 581850.165463548)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2d6,OVL-1138-,6.58214846,53.23096497,OVL,234793.507,583369.586,Schakelkast,POINT (234793.507163191 583369.585658674)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2d5,OVL-0001,6.53474529,53.2272958,OVL,231634.808,582909.799,Schakelkast,POINT (231634.807739414 582909.799172403)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2d4,OVL-0002,6.53564838,53.22174782,OVL,231704.96,582293.381,Schakelkast,POINT (231704.95959625 582293.380779262)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2d3,OVL-0003,6.63468972,53.2319432,OVL,238299.879,583537.937,Schakelkast,POINT (238299.878607659 583537.936638298)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2d2,OVL-0004,6.5295591,53.22111124,OVL,231299.402,582216.073,Schakelkast,POINT (231299.401667645 582216.073368358)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2d1,OVL-0005-,6.5601542,53.23861136,OVL,233311.049,584196.332,Schakelkast,POINT (233311.048831484 584196.331706338)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2d0,OVL-0006,6.5510878,53.19498659,OVL,232784.227,579331.964,Schakelkast,POINT (232784.226595536 579331.96379723)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2cf,OVL-0007,6.63922067,53.23398864,OVL,238598.452,583770.8,Schakelkast,POINT (238598.451530584 583770.800375652)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2ce,OVL-0008-,6.52877249,53.23416642,OVL,231223.836,583668.026,Schakelkast,POINT (231223.836376979 583668.025812763)
