FID,hectomtrng,afstand,wvk_id,wvk_begdat,zijde,hecto_lttr,se_anno_cad_data,gdb_geomattr_data,shape
nwb_wegen_hectopunten_2002.1,82,84,334288001,1997-10-18T00:00:00, ,q,,,POINT (167542 444042)
nwb_wegen_hectopunten_2002.2,81,0,334288001,1997-10-18T00:00:00, ,q,,,POINT (167458 444036)
nwb_wegen_hectopunten_2002.3,1058,455,292240010,2000-06-01T00:00:00, ,e,,,POINT (146578.76900000125 419778.30999999866)
nwb_wegen_hectopunten_2002.4,1057,356,292240010,2000-06-01T00:00:00, ,e,,,POINT (146555.09200000018 419873.7820000015)
nwb_wegen_hectopunten_2002.5,1056,258,292240010,2000-06-01T00:00:00, ,e,,,POINT (146525.79899999872 419967.51199999824)
nwb_wegen_hectopunten_2002.6,1055,161,292240010,2000-06-01T00:00:00, ,e,,,POINT (146486.3200000003 420056.3599999994)
nwb_wegen_hectopunten_2002.7,1054,61,292240010,2000-06-01T00:00:00, ,e,,,POINT (146436.94000000134 420142.9829999991)
nwb_wegen_hectopunten_2002.8,64,10,199319013,2000-06-01T00:00:00, ,c,,,POINT (100006.84099999815 459776.0029999986)
nwb_wegen_hectopunten_2002.9,63,110,199319013,2000-06-01T00:00:00, ,c,,,POINT (100104.89400000125 459794.22199999914)
nwb_wegen_hectopunten_2002.10,62,210,199319013,2000-06-01T00:00:00, ,c,,,POINT (100203.00620000064 459801.6286999993)
nwb_wegen_hectopunten_2002.11,61,310,199319013,2000-06-01T00:00:00, ,c,,,POINT (100240.28799999878 459712.80099999905)
nwb_wegen_hectopunten_2002.12,763,106,209195006,2000-06-01T00:00:00, ,a,,,POINT (104667.38399999961 397684.4629999995)
nwb_wegen_hectopunten_2002.13,762,207,209195006,2000-06-01T00:00:00, ,a,,,POINT (104755.52400000021 397732.33999999985)
nwb_wegen_hectopunten_2002.14,760,52,209195008,2000-06-01T00:00:00, ,c,,,POINT (104733.26700000092 398023.2950000018)
nwb_wegen_hectopunten_2002.15,759,151,209195008,2000-06-01T00:00:00, ,c,,,POINT (104808.39499999955 398086.4670000002)
nwb_wegen_hectopunten_2002.16,758,254,209195008,2000-06-01T00:00:00, ,c,,,POINT (104901.78880000114 398130.82449999824)
nwb_wegen_hectopunten_2002.17,1419,19,114174017,2000-06-01T00:00:00, ,a,,,POINT (57119.21200000122 387341.23900000006)
nwb_wegen_hectopunten_2002.18,1418,125,114174017,2000-06-01T00:00:00, ,a,,,POINT (57186.68400000036 387268.4789999984)
nwb_wegen_hectopunten_2002.19,1417,240,114174017,2000-06-01T00:00:00, ,a,,,POINT (57299.550000000745 387247.42449999973)
nwb_wegen_hectopunten_2002.20,1416,321,114174017,2000-06-01T00:00:00, ,a,,,POINT (57380.01300000027 387244.2569999993)
nwb_wegen_hectopunten_2002.21,1415,422,114174017,2000-06-01T00:00:00, ,a,,,POINT (57481.16200000048 387247.1790000014)
nwb_wegen_hectopunten_2002.22,1414,520,114174017,2000-06-01T00:00:00, ,a,,,POINT (57578.07299999893 387257.1860000007)
nwb_wegen_hectopunten_2002.23,1413,620,114174017,2000-06-01T00:00:00, ,a,,,POINT (57677.98600000143 387268.4620000012)
nwb_wegen_hectopunten_2002.24,253,91,197264021,2000-08-01T00:00:00, ,j,,,POINT (98599.91099999845 431926.15300000086)
nwb_wegen_hectopunten_2002.25,252,197,197264021,2000-08-01T00:00:00, ,j,,,POINT (98679.48200000077 431863.90199999884)
nwb_wegen_hectopunten_2002.26,251,303,197264021,2000-08-01T00:00:00, ,j,,,POINT (98782.04899999872 431835.23800000176)
nwb_wegen_hectopunten_2002.27,250,411,197264021,2000-08-01T00:00:00, ,j,,,POINT (98866.23600000143 431876.41800000146)
nwb_wegen_hectopunten_2002.28,69,302,252379021,2000-08-01T00:00:00, ,a,,,POINT (126281.69200000167 489224.65399999917)
nwb_wegen_hectopunten_2002.29,68,198,252379021,2000-08-01T00:00:00, ,a,,,POINT (126255.2890000008 489325.436999999)
nwb_wegen_hectopunten_2002.30,67,97,252379021,2000-08-01T00:00:00, ,a,,,POINT (126238.79800000042 489424.8680000007)
nwb_wegen_hectopunten_2002.31,324,586,241385053,2000-08-01T00:00:00, ,b,,,POINT (121263.8909999989 493120.9439999983)
nwb_wegen_hectopunten_2002.32,323,487,241385053,2000-08-01T00:00:00, ,b,,,POINT (121164.93100000173 493121.7410000004)
nwb_wegen_hectopunten_2002.33,322,388,241385053,2000-08-01T00:00:00, ,b,,,POINT (121065.9450000003 493121)
nwb_wegen_hectopunten_2002.34,321,291,241385053,2000-08-01T00:00:00, ,b,,,POINT (120970.5 493105.02800000086)
nwb_wegen_hectopunten_2002.35,320,194,241385053,2000-08-01T00:00:00, ,b,,,POINT (120880.76900000125 493068.625)
nwb_wegen_hectopunten_2002.36,319,95,241385053,2000-08-01T00:00:00, ,b,,,POINT (120791.13500000164 493026.7800000012)
nwb_wegen_hectopunten_2002.37,175,258,242365003,2000-08-01T00:00:00, ,c,,,POINT (121315 483104)
nwb_wegen_hectopunten_2002.38,174,160,242365003,2000-08-01T00:00:00, ,c,,,POINT (121279 483020)
nwb_wegen_hectopunten_2002.39,173,58,242365003,2000-08-01T00:00:00, ,c,,,POINT (121179 483009)
nwb_wegen_hectopunten_2002.40,1640,59,72182051,2000-08-01T00:00:00, ,n,,,POINT (36282.493000000715 391112.41099999845)
nwb_wegen_hectopunten_2002.41,1639,150,72182051,2000-08-01T00:00:00, ,n,,,POINT (36353.73270000145 391166.15139999986)
nwb_wegen_hectopunten_2002.42,217,549,235367001,2000-08-01T00:00:00, ,q,,,POINT (117744.01700000092 484075.44999999925)
nwb_wegen_hectopunten_2002.43,216,449,235367001,2000-08-01T00:00:00, ,q,,,POINT (117745.03400000185 483975.5210000016)
nwb_wegen_hectopunten_2002.44,215,352,235367001,2000-08-01T00:00:00, ,q,,,POINT (117746.65399999917 483878.20899999887)
nwb_wegen_hectopunten_2002.45,214,249,235367001,2000-08-01T00:00:00, ,q,,,POINT (117737.10500000045 483776.08399999887)
nwb_wegen_hectopunten_2002.46,213,161,235367001,2000-08-01T00:00:00, ,q,,,POINT (117699.26249999925 483697.8936999999)
nwb_wegen_hectopunten_2002.47,212,72,235367001,2000-08-01T00:00:00, ,q,,,POINT (117633.64299999923 483639.3220000006)
nwb_wegen_hectopunten_2002.48,18,33,245385024,2000-08-01T00:00:00, ,d,,,POINT (122590.29300000146 492574.60500000045)
nwb_wegen_hectopunten_2002.49,1046,157,292241033,2000-08-01T00:00:00, ,n,,,POINT (146151.91600000113 420854.3729999997)
nwb_wegen_hectopunten_2002.50,1045,55,292241033,2000-08-01T00:00:00, ,n,,,POINT (146127.13100000098 420953.2030000016)
nwb_wegen_hectopunten_2002.51,535,458,176263023,2000-08-01T00:00:00, ,d,,,POINT (88965.38199999928 431855.20800000057)
nwb_wegen_hectopunten_2002.52,534,358,176263023,2000-08-01T00:00:00, ,d,,,POINT (88871.18299999833 431887.4479999989)
nwb_wegen_hectopunten_2002.53,533,258,176263023,2000-08-01T00:00:00, ,d,,,POINT (88776.49300000072 431918.63599999994)
nwb_wegen_hectopunten_2002.54,532,159,176263023,2000-08-01T00:00:00, ,d,,,POINT (88679.85200000182 431943.1429999992)
nwb_wegen_hectopunten_2002.55,531,59,176263023,2000-08-01T00:00:00, ,d,,,POINT (88583.2109999992 431967.6499999985)
nwb_wegen_hectopunten_2002.56,233,276,235370037,2000-08-01T00:00:00, ,a,,,POINT (117929.17100000009 485648.5700000003)
nwb_wegen_hectopunten_2002.57,232,172,235370037,2000-08-01T00:00:00, ,a,,,POINT (117922.65100000054 485544.4079999998)
nwb_wegen_hectopunten_2002.58,231,97,235370037,2000-08-01T00:00:00, ,a,,,POINT (117918 485470)
nwb_wegen_hectopunten_2002.59,236,75,235372085,2000-08-01T00:00:00, ,b,,,POINT (117911 485954)
nwb_wegen_hectopunten_2002.60,235,176,235372085,2000-08-01T00:00:00, ,b,,,POINT (117923.36600000039 485853.73000000045)
nwb_wegen_hectopunten_2002.61,234,283,235372085,2000-08-01T00:00:00, ,b,,,POINT (117929.79600000009 485747.6640000008)
nwb_wegen_hectopunten_2002.62,255,290,235375002,2000-08-01T00:00:00, ,o,,,POINT (118013 487802)
nwb_wegen_hectopunten_2002.63,254,193,235375002,2000-08-01T00:00:00, ,o,,,POINT (117989 487708)
nwb_wegen_hectopunten_2002.64,253,99,235375002,2000-08-01T00:00:00, ,o,,,POINT (117964 487617)
nwb_wegen_hectopunten_2002.65,256,12,235375008,2000-08-01T00:00:00, ,c,,,POINT (117991.43600000069 487921.36499999836)
nwb_wegen_hectopunten_2002.66,167,177,176281031,2000-08-01T00:00:00, ,a,,,POINT (88156.34699999914 440592.9750000015)
nwb_wegen_hectopunten_2002.67,166,57,176281031,2000-08-01T00:00:00, ,a,,,POINT (88129.30999999866 440699.16800000146)
nwb_wegen_hectopunten_2002.68,165,52,176281037,2000-08-01T00:00:00, ,a,,,POINT (88143.09299999848 440807.93200000003)
nwb_wegen_hectopunten_2002.69,270,62,235378057,2000-08-01T00:00:00, ,d,,,POINT (117983.3900000006 489369.6629999988)
nwb_wegen_hectopunten_2002.70,269,170,235378057,2000-08-01T00:00:00, ,d,,,POINT (118014.1959999986 489267.3729999997)
nwb_wegen_hectopunten_2002.71,624,37,509586011,2000-07-01T00:00:00, ,b,,,POINT (254627.08100000024 593306.6449999996)
nwb_wegen_hectopunten_2002.72,625,511,194262028,2000-08-01T00:00:00, ,d,,,POINT (97477.02569999918 431494.4545000009)
nwb_wegen_hectopunten_2002.73,624,422,194262028,2000-08-01T00:00:00, ,d,,,POINT (97404.79300000146 431442.9690000005)
nwb_wegen_hectopunten_2002.74,623,314,194262028,2000-08-01T00:00:00, ,d,,,POINT (97353.19200000167 431354.8839999996)
nwb_wegen_hectopunten_2002.75,622,213,194262028,2000-08-01T00:00:00, ,d,,,POINT (97304.97899999842 431268.811999999)
nwb_wegen_hectopunten_2002.76,621,117,194262028,2000-08-01T00:00:00, ,d,,,POINT (97225.54800000042 431213.84099999815)
nwb_wegen_hectopunten_2002.77,45,338,248382018,2000-08-01T00:00:00, ,b,,,POINT (124788.13199999928 490990.4670000002)
nwb_wegen_hectopunten_2002.78,44,238,248382018,2000-08-01T00:00:00, ,b,,,POINT (124689.97399999946 491003)
nwb_wegen_hectopunten_2002.79,43,135,248382018,2000-08-01T00:00:00, ,b,,,POINT (124587.93200000003 491010.4200000018)
nwb_wegen_hectopunten_2002.80,42,35,248382018,2000-08-01T00:00:00, ,b,,,POINT (124499.59299999848 491057.32400000095)
nwb_wegen_hectopunten_2002.81,758,229,211258013,2000-08-01T00:00:00, ,b,,,POINT (106142.8209999986 429320.8660000004)
nwb_wegen_hectopunten_2002.82,757,123,211258013,2000-08-01T00:00:00, ,b,,,POINT (106051.40399999917 429371.0760000013)
nwb_wegen_hectopunten_2002.83,756,13,211258013,2000-08-01T00:00:00, ,b,,,POINT (105962.98299999908 429318.1400000006)
nwb_wegen_hectopunten_2002.84,35,209,237390036,2000-08-01T00:00:00, ,q,,,POINT (118897.54800000042 494983.14499999955)
nwb_wegen_hectopunten_2002.85,35,73,237390037,2000-08-01T00:00:00, ,n,,,POINT (118938.4140000008 495004.2120000012)
nwb_wegen_hectopunten_2002.86,137,50,249366065,2000-08-01T00:00:00, ,c,,,POINT (124718.33700000122 483219.16899999976)
nwb_wegen_hectopunten_2002.87,1088,149,297235008,2000-08-01T00:00:00, ,p,,,POINT (148617.6860000007 417606.38599999994)
nwb_wegen_hectopunten_2002.88,1087,53,297235008,2000-08-01T00:00:00, ,p,,,POINT (148564.87000000104 417685.4279999994)
nwb_wegen_hectopunten_2002.89,544,325,178263035,2000-08-01T00:00:00, ,m,,,POINT (89759.81500000134 431420.8909999989)
