Nummer;Totaal van;Jaar;Maand;Type;Land bij nationaliteit;Aantal AMV
9;Jaar, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;;1.710
10;Jaar, Maand, Aantal AMV;2016;1;Alleenstaande minderjarige vreemdelingen;;210
10;Jaar, Maand, Aantal AMV;2016;2;Alleenstaande minderjarige vreemdelingen;;130
10;Jaar, Maand, Aantal AMV;2016;3;Alleenstaande minderjarige vreemdelingen;;70
10;Jaar, Maand, Aantal AMV;2016;4;Alleenstaande minderjarige vreemdelingen;;60
10;Jaar, Maand, Aantal AMV;2016;5;Alleenstaande minderjarige vreemdelingen;;80
10;Jaar, Maand, Aantal AMV;2016;6;Alleenstaande minderjarige vreemdelingen;;80
10;Jaar, Maand, Aantal AMV;2016;7;Alleenstaande minderjarige vreemdelingen;;140
10;Jaar, Maand, Aantal AMV;2016;8;Alleenstaande minderjarige vreemdelingen;;160
10;Jaar, Maand, Aantal AMV;2016;9;Alleenstaande minderjarige vreemdelingen;;170
10;Jaar, Maand, Aantal AMV;2016;10;Alleenstaande minderjarige vreemdelingen;;200
10;Jaar, Maand, Aantal AMV;2016;11;Alleenstaande minderjarige vreemdelingen;;230
10;Jaar, Maand, Aantal AMV;2016;12;Alleenstaande minderjarige vreemdelingen;;180
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Afghanistan;200
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Albania;40
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Algeria;60
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Angola;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Armenia;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Benin;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Bosnia and Herzegovina;10
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Burkina Faso;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Cameroon;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Congo, the Republic of the;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Cote d'Ivoire;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Egypt;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Eritrea;770
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Ethiopia;40
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Gambia;20
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Guinea;30
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Guinea-Bissau;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Hungary;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;India;10
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Iran (Islamic Republic of);20
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Iraq;40
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Kosovo / UNSCR 1244;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Lebanon;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Libyan Arab Jamahiriya;20
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Mali;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Mauritania;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Moldova, Republic of;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Mongolia;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Morocco;70
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Myanmar;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Nepal;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Netherlands;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Niger;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Nigeria;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Pakistan;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Palestinian Territory, Occupied;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Romania;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Senegal;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Serbia;10
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Sierra Leone;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Somalia;30
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Stateless;30
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Sudan;20
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Syrian Arab Republic;180
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;Tanzania, United Republic of;0
11;Jaar, Land bij nationaliteit, Aantal AMV;2016;;Alleenstaande minderjarige vreemdelingen;the former Yugoslav Republic of Macedonia;0
