X,Y,STD_BOOMTYPE,STD_STANDPLAATS,STD_ONTWIKKELINGSSTADIUM,NEDBOOMSOORT,LATBOOMSOORT,AANLEGJAAR,BIJZONDERE_BOOM,BINNEN_BOSWET,OPENBARE_RUIMTE,BUURT,WIJK,WOONPLAATS,OBJECTID,GlobalID
6.04773113825539,52.6202490265626,Straat- / laanboom,Verharding,Volwas,Treurberk,Betula pendula 'Tristis',1985,,Y,Stuivenbergstraat,Vogelbuurt,Wijk 00 Genemuiden,Genemuiden,3123801,615bfb9f-d525-447c-90c9-caaf4fbdf6c1
6.04681156762236,52.6178563632321,Straat- / laanboom,Beplanting,Volwas,Gewone esdoorn,Acer pseudoplatanus,1980,,Y,Stuivenbergstraat,Binnenlanden-West,Wijk 00 Genemuiden,Genemuiden,3123802,06ece194-545f-4b60-ad3c-20136184fc26
6.03295977479888,52.6280908320354,Straat- / laanboom,Beplanting,Halfwas,Kleinbladige linde 'Rancho',Tilia cordata 'Rancho',1985,,Y,Greente,Greente,Wijk 00 Genemuiden,Genemuiden,3123803,8d86897c-8469-4b58-a703-3b752876e5ef
6.04239920036068,52.6208441989222,Straat- / laanboom,Beplanting,Eindfase,Kerspruim 'Nigra',Prunus cerasifera 'Nigra',1965,,Y,Jan van Arkelstraat,Genemuiden Kern,Wijk 00 Genemuiden,Genemuiden,3123804,c0bc0465-5d96-45b0-9c32-64e8ee086e0e
6.09933336230037,52.5989168254789,Straat- / laanboom,Beplanting,Jong,Veldesdoorn,Acer campestre,2017,,Y,Landauer,Ter Wee's Hoek,Wijk 02 Hasselt,Hasselt,3123805,91e589a7-6f88-4e48-bc6a-eacf795bf49a
6.10603800182201,52.5934727858323,Straat- / laanboom,Gras,Volwas,Zoete kers,Prunus avium,1960,,Y,De Horst,Nadorst,Wijk 02 Hasselt,Hasselt,3123806,97f076cc-99c3-4d24-a823-7dfe273c7904
6.1075530760459,52.5932220961928,Straat- / laanboom,Gras,Volwas,Sierappel 'Butterball',Malus 'Butterball',1985,,Y,De Meent,Nadorst,Wijk 02 Hasselt,Hasselt,3123807,7b7480b1-6ef6-4df2-b91e-0476f6ec8de9
6.10672475516105,52.5923552547337,Straat- / laanboom,Beplanting,Volwas,Haagbeuk,Carpinus betulus,1985,,Y,De Oudendijk,Nadorst,Wijk 02 Hasselt,Hasselt,3123808,b691ead9-30b3-4dce-abb2-b1916a8fe439
6.08990392485474,52.5908724100418,Straat- / laanboom,Verharding,Volwas,Hollandse linde,Tilia vulgaris 'Europaea',1990,Waardevolle boom,Y,Markt,Hasselt Kern,Wijk 02 Hasselt,Hasselt,3123809,6e83d2c7-710b-4085-a354-a768b2de60a6
6.03741766561157,52.6272944868273,Straat- / laanboom,Gras,Volwas,Gewone es,Fraxinus excelsior,1975,,Y,Blokhuisweg,Genemuiden Kern,Wijk 00 Genemuiden,Genemuiden,3123810,fdcda78c-4ac2-4cab-9e8b-188f69ceb976
6.03230799285703,52.6275783912786,Straat- / laanboom,Gras,Halfwas,Kleinbladige linde 'Rancho',Tilia cordata 'Rancho',1995,,Y,Zilverschoon,Greente,Wijk 00 Genemuiden,Genemuiden,3123811,72ae96c9-ece0-4cfd-9340-e1ea98c26fea
6.03257425502722,52.6272086987938,Straat- / laanboom,Beplanting,Halfwas,Kleinbladige linde 'Rancho',Tilia cordata 'Rancho',1985,,Y,Greente,Greente,Wijk 00 Genemuiden,Genemuiden,3123812,0d936e43-f810-458c-937b-2945c5ccb77a
6.03422780762022,52.6285626272934,Straat- / laanboom,Gras,Halfwas,Kleinbladige linde 'Rancho',Tilia cordata 'Rancho',1990,,Y,Greente,Greente,Wijk 00 Genemuiden,Genemuiden,3123813,9cc1a4af-c037-4cf4-a719-4a05d6aba0ec
6.05515853792799,52.6187477928909,Straat- / laanboom,Gras,Volwas,Witte abeel,Populus alba,1980,,Y,Schering,Genemuiden Industrieterrein,Wijk 00 Genemuiden,Genemuiden,3123814,03326a68-5371-4341-bfdb-b1768265f29c
6.03615596935214,52.6209508145956,Straat- / laanboom,Gras,Halfwas,Moerascypres,Taxodium distichum,2009,,Y,Koppel,Achter 't Tag,Wijk 00 Genemuiden,Genemuiden,3123815,0ede5021-29c9-496f-9470-13ea0d4460b9
6.03761999818571,52.6213025287223,Straat- / laanboom,Gras,Halfwas,Smalbladige es 'Raywood',Fraxinus angustifolia 'Raywood',2000,,Y,Koppel,Achter 't Tag,Wijk 00 Genemuiden,Genemuiden,3123816,83b668a0-9d4f-4972-9ee1-429d68d9ceae
6.03768292139447,52.6224163446345,Straat- / laanboom,Gras,Jong,Rode esdoorn 'October Glory',Acer rufinerve 'October Glory',2016,,Y,Koppel,Achter 't Tag,Wijk 00 Genemuiden,Genemuiden,3123817,f27f22b7-d84c-4ded-a603-6987a790d7fb
6.03722966249877,52.6187640597769,Straat- / laanboom,Gras,Jong,,,2017,,Y,Koppel,Achter 't Tag,Wijk 00 Genemuiden,Genemuiden,3123818,87f1954d-0783-4462-8916-dc5852f2fc57
6.0375181488845,52.6188098087035,Straat- / laanboom,Gras,Jong,Watercypres,Metasequoia glyptostroboides,2016,,Y,Koppel,Achter 't Tag,Wijk 00 Genemuiden,Genemuiden,3123819,1c7e0a00-2782-427d-b09a-131046173dcf
6.03476477979944,52.6218172607696,Straat- / laanboom,Gras,Halfwas,Kleinbladige linde 'Rancho',Tilia cordata 'Rancho',1995,,Y,Bergroede,Achter 't Tag,Wijk 00 Genemuiden,Genemuiden,3123820,cc87798c-6382-4c94-a1d2-53a82f19a3cc
6.095745622592,52.5914690876628,Straat- / laanboom,Beplanting,Volwas,Bolesdoorn,Acer platanoides 'Globosum',1990,,Y,Telvorenstraat,Hasselt Dedemsvaart,Wijk 02 Hasselt,Hasselt,3123821,b78d1110-3926-4e35-97e2-afe7132c5739
6.10265684366743,52.5928182810047,Straat- / laanboom,Gras,Volwas,Witte paardekastanje,Aesculus hippocastanum,1970,,Y,Burg Malcorpslaan,Nadorst,Wijk 02 Hasselt,Hasselt,3123822,ea9c1236-1e97-464b-9291-667e1bdc65a4
6.03890369043979,52.6189513585627,Straat- / laanboom,Gras,Jong,Witte paardekastanje,Aesculus hippocastanum,2016,,Y,Kamperdijk,Achter 't Tag,Wijk 00 Genemuiden,Genemuiden,3123823,c0b1ab03-9211-4204-acc0-21614fe1aacc
6.03435529836495,52.627641702466,Straat- / laanboom,Beplanting,Halfwas,Kleinbladige linde 'Rancho',Tilia cordata 'Rancho',1985,,Y,Greente,Greente,Wijk 00 Genemuiden,Genemuiden,3123824,cfa23e91-fb7a-495b-9bc1-9f09b36b46db
6.03508431207774,52.6255538194507,Straat- / laanboom,Verharding,Halfwas,Kleinbladige linde 'Rancho',Tilia cordata 'Rancho',1980,,Y,Greente,Greente,Wijk 00 Genemuiden,Genemuiden,3123825,8ca27082-159c-4571-9bb5-901763fabb81
6.03414601221075,52.6286007924031,Straat- / laanboom,Gras,Halfwas,Kleinbladige linde 'Rancho',Tilia cordata 'Rancho',1990,,Y,Greente,Greente,Wijk 00 Genemuiden,Genemuiden,3123826,3c06c5ba-5b23-48e1-895c-6dc6b7b5f9e5
6.0347810847566,52.6213132240451,Straat- / laanboom,Gras,Halfwas,Hollandse linde,Tilia vulgaris 'Europaea',1995,,Y,Dissel,Achter 't Tag,Wijk 00 Genemuiden,Genemuiden,3123827,82c9474e-f466-4512-9f84-4a28a54243b9
6.10599021853478,52.5883910661931,Straat- / laanboom,Beplanting,Eindfase,Zomereik,Quercus robur,1965,,Y,Dr HAW van der Vechtlaan,Hasselt Dedemsvaart-Zuid,Wijk 02 Hasselt,Hasselt,3123828,9f3fbd8e-8f96-4f08-9b8d-8794ab4fee22
6.03475244728087,52.6267403206402,Straat- / laanboom,Verharding,Jong,Koningslinde,Tilia vulgaris 'Pallida',2008,,Y,Karwij,Greente,Wijk 00 Genemuiden,Genemuiden,3123829,a673fff8-b8bd-4545-aeab-5e983098f434
6.10706425006475,52.5960240075753,Straat- / laanboom,Gras,Halfwas,Kleinbladige linde 'Rancho',Tilia cordata 'Rancho',2008,,Y,Bunthaak,Ter Wee's Hoek,Wijk 02 Hasselt,Hasselt,3123830,40bda36f-d6a5-4c99-a1b3-bddb2d05a782
6.09925357960752,52.5960066869573,Straat- / laanboom,Gras,Volwas,Zilverlinde,Tilia tomentosa,1980,,Y,Sikkel,Ter Wee's Hoek,Wijk 02 Hasselt,Hasselt,3123831,2c72b622-2112-487b-8003-5c328ea42562
6.04438131125893,52.6171752231954,Straat- / laanboom,Beplanting,Halfwas,Sierpeer 'Chanticleer',Pyrus calleryana 'Chanticleer',1990,,Y,Prins Clausstraat,Binnenlanden-West,Wijk 00 Genemuiden,Genemuiden,3123832,0aae34fa-be98-4b44-8790-c292fe3b3dbc
6.03918807635985,52.6188703396496,,Gras,Jong,Watercypres,Metasequoia glyptostroboides,2016,,Y,Kamperdijk,Genemuiden Kern,Wijk 00 Genemuiden,Genemuiden,3123833,fd218048-e62d-4d61-85b1-5ef65f02a0bb
6.01401031899036,52.5866078740852,Knotboom,Gras,Volwas,Witbladige wilg,Salix alba,1970,,N,Groene Steeg,Mastenbroek,Wijk 05 Mastenbroek,Mastenbroek,3123834,ebf2ed8f-f374-4a45-9c7e-d5c2ed563e08
6.10216765009342,52.5924520680373,Straat- / laanboom,Gras,Eindfase,Italiaanse populier,Populus nigra 'Italica',1980,,Y,Nadorster Randpad,Nadorst,Wijk 02 Hasselt,Hasselt,3123835,9dbe6e7c-6ec6-43d1-9f74-7edf2cbf2a96
6.07616141399745,52.644795354034,Straat- / laanboom,Beplanting,Volwas,Meelbes,Sorbus aria,1980,,Y,Weteringallee,Achter het Singel,Wijk 04 Zwartsluis,Zwartsluis,3123836,5604af62-f19d-4914-bead-7c597724b51b
6.04990501982043,52.6200270056835,Straat- / laanboom,Verharding,Jong,,,2015,,Y,Tureluur,Vogelbuurt,Wijk 00 Genemuiden,Genemuiden,3123837,7a82815e-ab0a-43fa-9a23-4b9631ca679d
6.06301366133763,52.6433017920352,Knotboom,Gras,Volwas,Witbladige wilg,Salix alba,1985,,Y,Graaf Lodewijklaan,Prinsessenbuurt,Wijk 04 Zwartsluis,Zwartsluis,3123838,403d6be6-9295-47c5-bfc5-7ff5290001ab
6.0499053771351,52.6182759887644,Straat- / laanboom,Beplanting,Volwas,Japanse sierkers 'Pink Perfect',Prunus serrulata 'Pink Perfection',1985,,Y,Lijster,Vogelbuurt,Wijk 00 Genemuiden,Genemuiden,3123839,9cff0ff2-fc83-403c-9c64-6293e74257b0
6.05018254482664,52.6177753119838,Straat- / laanboom,Beplanting,Volwas,Trompetboom,Catalpa bignonioides,1960,,Y,Lijster,Vogelbuurt,Wijk 00 Genemuiden,Genemuiden,3123840,c1a7603a-f912-4828-8898-2f5964010be9
6.04358700456952,52.6205521879081,Straat- / laanboom,Beplanting,Volwas,Sierpeer 'Chanticleer',Pyrus calleryana 'Chanticleer',1985,,Y,Prins Hendrikstraat,Binnenlanden-West,Wijk 00 Genemuiden,Genemuiden,3123841,7a504cc3-5eba-4ee6-a8c8-e9365824cfa3
6.05280043446161,52.6218198786338,Straat- / laanboom,Gras,Volwas,Witte abeel,Populus alba,1985,,Y,Schering,Genemuiden Industrieterrein,Wijk 00 Genemuiden,Genemuiden,3123842,bd443ca9-cb96-4c77-af8a-4a0f51526284
6.07575168046983,52.643922783084,Straat- / laanboom,Verharding,Halfwas,Es,Fraxinus,2003,,Y,Purperreigerlaan,Achter het Singel,Wijk 04 Zwartsluis,Zwartsluis,3123843,1392e76e-4629-467c-85b4-aa4bddb98bac
6.05463717833881,52.6194226889347,Straat- / laanboom,Gras,Volwas,Witte abeel,Populus alba,1980,,Y,Schering,Genemuiden Industrieterrein,Wijk 00 Genemuiden,Genemuiden,3123844,01297341-ef9d-48fe-b527-b73f63c2ca97
6.04099373655741,52.6198180896904,Straat- / laanboom,Beplanting,Volwas,Noorse esdoorn,Acer platanoides,1980,,Y,Jaagpad,Genemuiden Kern,Wijk 00 Genemuiden,Genemuiden,3123845,7e1577f9-cf7b-48c1-a76d-a45ea839c74e
6.07539735460276,52.6464597583042,Straat- / laanboom,Gras,Volwas,Zoete kers,Prunus avium,1970,,Y,Fonteinkruid,Achter het Singel,Wijk 04 Zwartsluis,Zwartsluis,3123846,16c7fa3e-0c4c-426a-ac3e-2236088cd9d2
6.07565143850807,52.6438222559952,Straat- / laanboom,Verharding,Volwas,Zilveresdoorn,Acer saccharinum,1975,,Y,Purperreigerlaan,Achter het Singel,Wijk 04 Zwartsluis,Zwartsluis,3123847,2d2d744d-2bdf-409a-b7a7-5da83002435e
6.05282995622315,52.6217262538387,Straat- / laanboom,Gras,Volwas,Witte abeel,Populus alba,1985,,Y,Schering,Genemuiden Industrieterrein,Wijk 00 Genemuiden,Genemuiden,3123848,1af4958d-72aa-4eee-8c73-8ee9f8818987
6.07218865592446,52.6429182332571,Straat- / laanboom,Beplanting,Eindfase,Zomereik,Quercus robur,1960,,Y,Purperreigerlaan,Achter het Singel,Wijk 04 Zwartsluis,Zwartsluis,3123849,2fbd5e96-8d88-423b-89e2-c37b7f535fea
6.07467467968933,52.6458361377247,Straat- / laanboom,Gras,Volwas,Gewone es,Fraxinus excelsior,1980,,Y,De Lisdodde,Achter het Singel,Wijk 04 Zwartsluis,Zwartsluis,3123850,37f2d15e-1c38-4d98-b0bd-30fc76dc26ac
6.07548960512192,52.6450622685761,Gekandelaberde boom,Gras,Volwas,Gewone plataan,Platanus acerifolia,1970,,Y,Wielewaalstraat,Achter het Singel,Wijk 04 Zwartsluis,Zwartsluis,3123851,d672eb36-68e0-4d98-9f53-768dabc15484
6.06524145185572,52.6409397634791,Straat- / laanboom,Beplanting,Halfwas,Hazelaar,Corylus colurna,2006,,Y,Marijkestraat,Prinsessenbuurt,Wijk 04 Zwartsluis,Zwartsluis,3123852,a2c90aaf-357b-481a-93d7-4f5345e01282
6.05001741051712,52.621616088167,Straat- / laanboom,Beplanting,Volwas,Noorse esdoorn 'Crimson King',Acer platanoides 'Crimson King',1970,,Y,Reiger,Vogelbuurt,Wijk 00 Genemuiden,Genemuiden,3123853,6d8a2b28-6f54-42b7-933b-fb7d7ae83b62
6.06873275464775,52.6425480266003,Straat- / laanboom,Beplanting,Halfwas,Veldesdoorn,Acer campestre,2008,,Y,Prins Bernhardstraat,Achter het Singel,Wijk 04 Zwartsluis,Zwartsluis,3123854,7b15f6f1-d2fc-40f7-892f-8d2f8c02e606
6.04000486605263,52.6155741820546,Knotboom,Gras,Volwas,Witbladige wilg,Salix alba,1985,,Y,Sportlaan,Binnenlanden-West,Wijk 00 Genemuiden,Genemuiden,3123855,8ce79288-5563-4c53-a177-18380a1bbe29
6.05785422910816,52.6411018022524,Straat- / laanboom,Gras,Volwas,Sierpeer 'Chanticleer',Pyrus calleryana 'Chanticleer',2005,,Y,Otterbeek,Barsbeek,Wijk 04 Zwartsluis,Zwartsluis,3123856,ebfedcb5-624b-4e57-bbc1-a25f4f969040
6.07244227165795,52.6419849102541,Straat- / laanboom,Gras,Volwas,Noorse esdoorn,Acer platanoides,1955,,Y,Purperreigerlaan,Achter het Singel,Wijk 04 Zwartsluis,Zwartsluis,3123857,31ea7d27-58fa-4fb0-b92c-e8b13be10585
6.06644878421532,52.6444437060957,Straat- / laanboom,Gras,Eindfase,Canadapopulier,Populus canadensis,1975,,Y,Julianastraat,Achter het Singel,Wijk 04 Zwartsluis,Zwartsluis,3123858,f2db8d61-07e5-4d48-a840-5310afacedb7
6.07523723814008,52.6459080806488,Straat- / laanboom,Gras,Volwas,Gewone es,Fraxinus excelsior,1980,,Y,De Lisdodde,Achter het Singel,Wijk 04 Zwartsluis,Zwartsluis,3123859,b8604cf6-cb0a-42d3-a48b-4b015c2e33ef
6.04694991439132,52.617822009453,Straat- / laanboom,Beplanting,Halfwas,Gewone esdoorn,Acer pseudoplatanus,2000,,Y,Stuivenbergstraat,Vogelbuurt,Wijk 00 Genemuiden,Genemuiden,3123860,7fd3eda6-dcda-41fe-80b6-976032fd3494
6.0489596020392,52.618321001556,Straat- / laanboom,Beplanting,Jong,Zachte es 'Aerial',Fraxinus pennsylvanica 'Aerial',2011,,Y,Lijster,Vogelbuurt,Wijk 00 Genemuiden,Genemuiden,3123861,80eb1f74-0c5c-4bd6-a3e5-f723cda56092
6.05099407951171,52.6236661686872,Straat- / laanboom,Gras,Eindfase,Witbladige wilg,Salix alba,1960,,Y,Schering,Genemuiden Industrieterrein,Wijk 00 Genemuiden,Genemuiden,3123862,bfbcefaa-badc-4fa3-99a2-f8d5fe4a3900
6.04173976687344,52.618792966383,Straat- / laanboom,Beplanting,Volwas,Witte paardenkastanje 'Baumannii',Aesculus hippocastanum 'Baumannii',1990,,Y,Pr Willem Alexanderstr,Binnenlanden-West,Wijk 00 Genemuiden,Genemuiden,3123863,8b433711-39f4-453c-a4e9-7867d0761039
6.09131416257021,52.5915724106255,Lei- / vormboom,Verharding,Volwas,Grootbladige linde,Tilia platyphyllos,1950,Waardevolle boom,Y,Prinsengracht,Hasselt Kern,Wijk 02 Hasselt,Hasselt,3123864,53bc1fd6-a6a2-4ead-8da8-2096866e64e2
6.10617991673214,52.5947031244539,Knotboom,Gras,Volwas,Witbladige wilg,Salix alba,1980,,Y,Bunthaak,Ter Wee's Hoek,Wijk 02 Hasselt,Hasselt,3123865,c56f7f1a-b541-4fea-8dcf-be4793c712e9
6.1283667478474,52.5630912441118,Straat- / laanboom,Gras,Halfwas,Gewone es,Fraxinus excelsior,1975,,N,Klinkerweg,Streukel-Holten-Genne,Wijk 03 Landelijk gebied Hasselt,Hasselt,3123866,f9f7a4d3-d4c2-42b6-bc93-c288c997d2e3
6.04113941249552,52.6245888018931,Straat- / laanboom,Verharding,Volwas,Krimlinde,Tilia euchlora,1975,,Y,Havenplein,Genemuiden Kern,Wijk 00 Genemuiden,Genemuiden,3123867,c05386e1-e10e-4e6f-9089-106530aa685e
6.109019905801,52.5875587068784,Straat- / laanboom,Gras,Halfwas,Kleinbladige linde,Tilia cordata,1985,,N,Dr HAW van der Vechtlaan,Streukel-Holten-Genne,Wijk 03 Landelijk gebied Hasselt,Hasselt,3123868,fffc0ba2-f7d9-4f6f-9402-5e4b2bcf5625
6.09592900284392,52.6364400968982,Straat- / laanboom,Gras,Volwas,Zwarte els,Alnus glutinosa,2005,,N,Conradsweg,Landelijk gebied Zwartsluis,Wijk 04 Zwartsluis,Zwartsluis,3123869,f463408c-00f5-437d-bdcc-6603001ad8a7
6.09491576570711,52.5925839645775,Straat- / laanboom,Gras,Jong,Zwarte els,Alnus glutinosa,2010,,Y,Schrijverswegje,Hasselt Dedemsvaart,Wijk 02 Hasselt,Hasselt,3123870,21d14f21-6acd-4c2a-9e3b-4df90d5f8a7a
6.04115886550092,52.6199973144054,Straat- / laanboom,Verharding,Volwas,Bolesdoorn,Acer platanoides 'Globosum',1990,,Y,Jaagpad,Genemuiden Kern,Wijk 00 Genemuiden,Genemuiden,3123871,5f150d6c-5acc-4704-8815-a5c8a88f3404
6.05296979086436,52.621605273714,Straat- / laanboom,Gras,Volwas,Witte abeel,Populus alba,1985,,Y,Schering,Genemuiden Industrieterrein,Wijk 00 Genemuiden,Genemuiden,3123872,cad8599e-4178-4af3-bf47-07b94c2e3843
6.06620581838124,52.6407334549873,Straat- / laanboom,Beplanting,Eindfase,Gewone acacia,Robinia pseudoacacia,1990,,Y,Parallelweg,Prinsessenbuurt,Wijk 04 Zwartsluis,Zwartsluis,3123873,d00368c9-7e74-48a8-afa1-9a6a70483257
6.07306611089522,52.6433557559306,Straat- / laanboom,Beplanting,Volwas,Haagbeuk 'Fastigiata',Carpinus betulus 'Fastigiata',1990,,Y,Purperreigerlaan,Achter het Singel,Wijk 04 Zwartsluis,Zwartsluis,3123874,73b0fd70-9726-431b-b8ef-bb334691cc84
