,MeldPeriodeJAAR,R_strategie,primair,EURAL_EURAL_2_cijfer_benaming,Geproduceerd afval (in KG),Verwerkt afval (in KG)
0,2016,Opslag_overslag,False,Afval van anorganische chemische processen,379010.0,
1,2016,Opslag_overslag,False,"Afval van bereiding, formulering, levering en gebruik (BFLG) van coatings (verf, lak en email), lijm, kit en drukinkt",698060.0,1163733.0
2,2016,Opslag_overslag,False,"Afval van installaties voor afvalbeheer, off-site waterzuiveringsinstallaties en de bereiding van voor menselijke consumptie bestemd water en water voor industrieel gebruik",56121344.0,70003338.0
3,2016,Opslag_overslag,False,"Afval van landbouw, tuinbouw, aquacultuur, bosbouw, jacht en visserij en de voedingsbereiding en -verwerking",2759901.0,53359.0
4,2016,Opslag_overslag,False,"Afval van olieraffinage, aardgaszuivering en de pyrolytische behandeling van kool",7430.0,
5,2016,Opslag_overslag,False,Afval van organische chemische processen,4856715.0,4186411.0
6,2016,Opslag_overslag,False,Bouw- en sloopafval (inclusief afgegraven grond van verontreinigde locaties),647040428.0,467489046.0
7,2016,Opslag_overslag,False,Niet elders in de lijst genoemd afval,1171103.0,4682512.0
8,2016,Opslag_overslag,False,"Stedelijk afval (huishoudelijk afval en soortgelijk bedrijfsafval, industrieel afval en afval van instellingen), inclusief gescheiden ingezamelde fracties",78675810.0,87780176.0
9,2016,Opslag_overslag,False,"Verpakkingsafval; absorbentia, poetsdoeken, filtermateriaal en beschermende kleding (niet elders genoemd)",2161330.0,4301330.0
10,2016,Opslag_overslag,True,"Afval van installaties voor afvalbeheer, off-site waterzuiveringsinstallaties en de bereiding van voor menselijke consumptie bestemd water en water voor industrieel gebruik",24380.0,497840.0
11,2016,Opslag_overslag,True,"Afval van landbouw, tuinbouw, aquacultuur, bosbouw, jacht en visserij en de voedingsbereiding en -verwerking",154420.0,3502360.0
12,2016,Opslag_overslag,True,Afval van organische chemische processen,422995.0,
13,2016,Opslag_overslag,True,Bouw- en sloopafval (inclusief afgegraven grond van verontreinigde locaties),28983790.0,74637179.0
14,2016,Opslag_overslag,True,"Stedelijk afval (huishoudelijk afval en soortgelijk bedrijfsafval, industrieel afval en afval van instellingen), inclusief gescheiden ingezamelde fracties",107290178.0,139802017.0
15,2016,R5-Recycle,False,"Afval van bereiding, formulering, levering en gebruik (BFLG) van coatings (verf, lak en email), lijm, kit en drukinkt",115351.0,
16,2016,R5-Recycle,False,Afval van de machinale bewerking en de fysische en mechanische oppervlaktebehandeling van metalen en kunststoffen,4029376.0,
17,2016,R5-Recycle,False,"Afval van houtbewerking en de productie van panelen en meubelen alsmede pulp, papier en karton",106094.0,
18,2016,R5-Recycle,False,"Afval van installaties voor afvalbeheer, off-site waterzuiveringsinstallaties en de bereiding van voor menselijke consumptie bestemd water en water voor industrieel gebruik",186313322.0,445404876.0
19,2016,R5-Recycle,False,"Afval van landbouw, tuinbouw, aquacultuur, bosbouw, jacht en visserij en de voedingsbereiding en -verwerking",84367492.0,118321025.0
20,2016,R5-Recycle,False,Afval van organische chemische processen,1074668.0,
21,2016,R5-Recycle,False,Afval van thermische processen,12953180.0,13438860.0
22,2016,R5-Recycle,False,Bouw- en sloopafval (inclusief afgegraven grond van verontreinigde locaties),838350783.0,960340195.0
23,2016,R5-Recycle,False,Niet elders in de lijst genoemd afval,1979176.0,58779882.0
24,2016,R5-Recycle,False,"Stedelijk afval (huishoudelijk afval en soortgelijk bedrijfsafval, industrieel afval en afval van instellingen), inclusief gescheiden ingezamelde fracties",75817214.0,367123770.0
25,2016,R5-Recycle,False,"Verpakkingsafval; absorbentia, poetsdoeken, filtermateriaal en beschermende kleding (niet elders genoemd)",3507961.0,
26,2016,R5-Recycle,True,"Afval van landbouw, tuinbouw, aquacultuur, bosbouw, jacht en visserij en de voedingsbereiding en -verwerking",5789360.0,
27,2016,R5-Recycle,True,Bouw- en sloopafval (inclusief afgegraven grond van verontreinigde locaties),699022018.0,1064923711.0
