FID,oid_,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,se_anno_cad_data,gdb_geomattr_data,shape
trend_2007_100.27,0,504020,5,4020,60,321.8,261.8,3.32,-,- - - - - -,1,1064,,,"POLYGON ((123589.1799999997 585628.4140000008, 123354.42100000009 585863.1739999987, 123495.84200000018 586004.5949999988, 123730.60099999979 585769.8350000009, 123589.1799999997 585628.4140000008))"
trend_2007_100.28,0,504040,5,4040,70,333.1,263.1,5.572,-,- - - - - -,1,1514.4,,,"POLYGON ((123731.1799999997 585769.4140000008, 123337.1799999997 586163.4140000008, 123478.60200000182 586304.8359999992, 123872.60099999979 585910.8359999992, 123731.1799999997 585769.4140000008))"
trend_2007_100.29,0,504060,5,4060,100,336.2,236.2,5.774,-,- - - - - -,1,1554.8,,,"POLYGON ((123873.1799999997 585910.4149999991, 123464.89600000158 586318.6979999989, 123606.31799999997 586460.118999999, 124014.60099999979 586051.8359999992, 123873.1799999997 585910.4149999991))"
trend_2007_100.30,0,504098,5,4098,105,310.9,205.9,3.481,-,- - - - - -,1,1096.2,,,"POLYGON ((124083.92000000179 586097.5980000012, 123813.39499999955 586316.6640000008, 123939.25899999961 586472.0929999985, 124209.78400000185 586253.0269999988, 124083.92000000179 586097.5980000012))"
trend_2007_100.31,0,1601632,16,1632,79,108.27564,29.27564,-4.956,2012,- - - 4 - -,3,1391.2,,,"POLYGON ((22493.22800000012 399506.12000000104, 22763.151000000536 399090.4750000015, 22595.416999999434 398981.5469999984, 22325.493999999017 399397.19200000167, 22493.22800000012 399506.12000000104))"
trend_2007_100.32,0,1601653,16,1653,73,95.82983,22.82983,-6.457,2010,- - - 4 - -,3,1691.4,,,"POLYGON ((22322.22899999842 399392.12000000104, 22673.901999998838 398850.59099999815, 22506.16800000146 398741.6629999988, 22154.493999999017 399283.19200000167, 22322.22899999842 399392.12000000104))"
trend_2007_100.33,0,1601673,16,1673,69,82.34,13.34,-5.742,2009,- - - 4 - -,3,1548.4,,,"POLYGON ((22151.22800000012 399279.12000000104, 22463.960000000894 398797.5560000017, 22296.22599999979 398688.6279999986, 21983.493999999017 399170.19200000167, 22151.22800000012 399279.12000000104))"
trend_2007_100.34,0,1601694,16,1694,67,94.89876,27.89876,-2.804,2016,- - - 4 - -,3,960.8,,,"POLYGON ((21981.22800000012 399165.12000000104, 22133.945000000298 398929.95699999854, 21966.210999999195 398821.02899999917, 21813.493999999017 399056.19299999997, 21981.22800000012 399165.12000000104))"
trend_2007_100.35,0,1601714,16,1714,52,95.08481,43.08481,-5.599,2014,- - - 4 - -,3,1519.8,,,"POLYGON ((21810.22899999842 399051.12000000104, 22115.17199999839 398581.5480000004, 21947.438000001013 398472.62000000104, 21642.493999999017 398942.19200000167, 21810.22899999842 399051.12000000104))"
trend_2007_100.36,0,1601735,16,1735,64,90.95214,26.95214,-4.306,2013,- - - 4 - -,3,1261.2,,,"POLYGON ((21640.22800000012 398938.12000000104, 21874.75 398576.98800000176, 21707.015999998897 398468.0610000007, 21472.493999999017 398829.19200000167, 21640.22800000012 398938.12000000104))"
trend_2007_100.37,0,1601755,16,1755,47,80.88,33.88,-3.805,2015,- - - 4 - -,3,1161,,,"POLYGON ((21473.22899999842 398827.12000000104, 21680.46400000155 398508.006000001, 21512.730000000447 398399.0780000016, 21305.493999999017 398718.19200000167, 21473.22899999842 398827.12000000104))"
trend_2007_100.38,0,1601775,16,1775,38,89.38649,51.38649,-2.671,>2017,- - - 4 - -,3,934.2,,,"POLYGON ((21307.22800000012 398716.12000000104, 21452.701999999583 398492.11100000143, 21284.96700000018 398383.18400000036, 21139.493999999017 398607.19299999997, 21307.22800000012 398716.12000000104))"
trend_2007_100.39,0,1601795,16,1795,29,81.02321,52.02321,-4.959,>2017,- - - 4 - -,3,1391.8,,,"POLYGON ((21140.22800000012 398605.12000000104, 21410.31500000134 398189.22399999946, 21242.58100000024 398080.2960000001, 20972.493999999017 398496.19299999997, 21140.22800000012 398605.12000000104))"
trend_2007_100.40,0,1601814,16,1814,24,70.18,46.18,-6.93,2013,- - - 4 - -,3,1786,,,"POLYGON ((20982.22800000012 398499.12000000104, 21359.662999998778 397917.9210000001, 21191.9290000014 397808.9930000007, 20814.493999999017 398390.19200000167, 20982.22800000012 398499.12000000104))"
trend_2007_100.41,0,1601832,16,1832,36,54.66474,18.66474,-7.846,2009,- - - 4 - -,3,1969.2,,,"POLYGON ((20833.22899999842 398400.12000000104, 21260.552000001073 397742.09899999946, 21092.81799999997 397633.1710000001, 20665.493999999017 398291.19200000167, 20833.22899999842 398400.12000000104))"
trend_2007_100.42,0,1601850,16,1850,30,60.43,30.43,-13.196,2009,- - - 4 - -,3,3039.2,,,"POLYGON ((20698.88500000164 398308.0540000014, 21398.166000001132 397188.9699999988, 21228.55700000003 397082.98600000143, 20529.27499999851 398202.0709999986, 20698.88500000164 398308.0540000014))"
trend_2007_100.43,0,1601870,16,1870,57,81.14651,24.14651,-2.029,>2017,- - - 4 - -,3,805.8,,,"POLYGON ((20544.679999999702 398210.66000000015, 20649.18100000173 398036.7410000004, 20477.74700000137 397933.7329999991, 20373.245999999344 398107.65199999884, 20544.679999999702 398210.66000000015))"
trend_2007_100.44,0,1601883,16,1883,65,87.96143,22.96143,-1.097,>2017,- - - 4 - -,3,619.4,,,"POLYGON ((20433.6790000014 398142.66000000015, 20490.1790000014 398048.62900000066, 20318.745999999344 397945.62099999934, 20262.245999999344 398039.65300000086, 20433.6790000014 398142.66000000015))"
trend_2007_100.45,0,1700011,17,11,243,283.27494,40.27494,-1.426,>2017,- - - - - -,3,685.2,,,"POLYGON ((28630.72500000149 381238.0709999986, 28555.15799999982 381117.13899999857, 28385.54899999872 381223.1229999997, 28461.11499999836 381344.0549999997, 28630.72500000149 381238.0709999986))"
trend_2007_100.46,0,1700031,17,31,197,222.92356,25.92356,-3.724,2013,- - 3 - - -,3,1144.8,,,"POLYGON ((28459.72500000149 381341.0709999986, 28262.38300000131 381025.2580000013, 28092.772999998182 381131.2419999987, 28290.11499999836 381447.0549999997, 28459.72500000149 381341.0709999986))"
trend_2007_100.47,0,1700051,17,51,157,179.03106,22.03106,-6.974,2010,- - 3 - - -,3,1794.8,,,"POLYGON ((28274.754000000656 381454.65300000086, 27915.565999999642 380856.86400000006, 27744.13300000131 380959.8720000014, 28103.320000000298 381557.66000000015, 28274.754000000656 381454.65300000086))"
trend_2007_100.48,0,1700071,17,71,179,171.93549,-7.06451,-12.771,-,1 - 3 - - -,4,2954.2,,,"POLYGON ((28102.754000000656 381557.65300000086, 27444.9990000017 380462.96400000155, 27273.56500000134 380565.97199999914, 27931.320000000298 381660.66000000015, 28102.754000000656 381557.65300000086))"
trend_2007_100.49,0,1700146,17,146,139,178.64,39.64,0.688,-,- - - - - -,1,537.6,,,"POLYGON ((27288.320000000298 382047.66000000015, 27323.754999998957 382106.6330000013, 27495.188000001013 382003.6259999983, 27459.754000000656 381944.65300000086, 27288.320000000298 382047.66000000015))"
trend_2007_100.50,0,1700161,17,161,108,137.8,29.8,0.802,-,- - - - - -,1,560.4,,,"POLYGON ((27160.320000000298 382124.66000000015, 27201.6259999983 382193.4050000012, 27373.05999999866 382090.3979999982, 27331.754000000656 382021.65300000086, 27160.320000000298 382124.66000000015))"
trend_2007_100.51,0,1700171,17,171,106,126.3,20.3,0.649,-,- - - - - -,1,529.8,,,"POLYGON ((26679.14699999988 382253.1979999989, 26688.1790000014 382317.4670000002, 26886.232999999076 382289.6319999993, 26877.20100000128 382225.36400000006, 26679.14699999988 382253.1979999989))"
trend_2007_100.52,0,1700188,17,188,104,127.75,23.75,0.902,-,- - - - - -,1,580.4,,,"POLYGON ((26530.664999999106 382277.33100000024, 26544.77499999851 382366.4210000001, 26742.313000001013 382335.1339999996, 26728.20300000161 382246.04399999976, 26530.664999999106 382277.33100000024))"
trend_2007_100.53,0,1700208,17,208,98,104.16,6.16,-2.16,2009,- - - - - -,3,832,,,"POLYGON ((26536.20300000161 382276.04399999976, 26502.412999998778 382062.7030000016, 26304.875 382093.98999999836, 26338.664999999106 382307.33100000024, 26536.20300000161 382276.04399999976))"
trend_2007_100.54,0,1700230,17,230,78,97.38,19.38,-0.661,>2017,- - - - - -,3,532.2,,,"POLYGON ((26318.201999999583 382309.04399999976, 26307.86199999973 382243.7580000013, 26110.324000000954 382275.0450000018, 26120.664999999106 382340.33100000024, 26318.201999999583 382309.04399999976))"
trend_2007_100.55,0,1700251,17,251,70,101.45,31.45,-0.657,>2017,- - - - - -,3,531.4,,,"POLYGON ((26105.20300000161 382341.04399999976, 26094.925000000745 382276.15300000086, 25897.38699999824 382307.44000000134, 25907.664999999106 382372.33100000024, 26105.20300000161 382341.04399999976))"
trend_2007_100.56,0,1700271,17,271,75,111.66258,36.66258,-2.182,>2017,- - 3 - - -,3,836.4,,,"POLYGON ((25908.201999999583 382371.04399999976, 25874.06799999997 382155.5300000012, 25676.530999999493 382186.81700000167, 25710.664999999106 382402.33100000024, 25908.201999999583 382371.04399999976))"
trend_2007_100.57,0,1700290,17,290,66,95.01395,29.01395,-2.205,>2017,- - 3 - - -,3,841,,,"POLYGON ((25725.201999999583 382399.04399999976, 25690.708000000566 382181.2589999996, 25493.17100000009 382212.5460000001, 25527.664999999106 382430.33100000024, 25725.201999999583 382399.04399999976))"
trend_2007_100.58,0,1700308,17,308,76,102.23669,26.23669,-4.251,2013,- - 3 - - -,3,1250.2,,,"POLYGON ((25542.201999999583 382427.04399999976, 25475.701999999583 382007.1779999994, 25278.164000000805 382038.46499999985, 25344.664999999106 382458.33100000024, 25542.201999999583 382427.04399999976))"
trend_2007_100.59,0,1700324,17,324,77,87.99119,10.99119,-3.801,2009,- - 3 - - -,3,1160.2,,,"POLYGON ((25384.20300000161 382451.04399999976, 25324.74199999869 382075.6240000017, 25127.20399999991 382106.91000000015, 25186.664999999106 382482.33100000024, 25384.20300000161 382451.04399999976))"
trend_2007_100.60,0,1700336,17,336,78,80.61798,2.61798,-3.842,2007,- - 3 - - -,3,1168.4,,,"POLYGON ((25253.20100000128 382472.36400000006, 25199.730000000447 382091.90300000086, 25001.677000001073 382119.73699999973, 25055.14699999988 382500.1979999989, 25253.20100000128 382472.36400000006))"
trend_2007_100.61,0,1700352,17,352,75,77.1773,2.1773,-0.67,2010,- - 3 - - -,3,534,,,"POLYGON ((24886 382507.5379999988, 24890.67399999872 382440.7010000013, 24691.16099999845 382426.75, 24686.48800000176 382493.5870000012, 24886 382507.5379999988))"
trend_2007_100.62,0,1700373,17,373,67,77.54,10.54,-1.786,2012,- - - - - -,3,757.2,,,"POLYGON ((24672.0009999983 382493.5379999988, 24684.458999998868 382315.3729999997, 24484.9459999986 382301.4219999984, 24472.48800000176 382479.5870000012, 24672.0009999983 382493.5379999988))"
trend_2007_100.63,0,1700396,17,396,59,61.69,2.69,-1.922,2008,- - - - - -,3,784.4,,,"POLYGON ((24442.0009999983 382479.5379999988, 24455.40799999982 382287.8060000017, 24255.894999999553 382273.85500000045, 24242.48800000176 382465.5870000012, 24442.0009999983 382479.5379999988))"
trend_2007_100.64,0,401680,4,1680,-110,-19,91,1.468,-,- - - - - -,1,693.6,,,"POLYGON ((153581.87900000066 605104.1609999985, 153536.5150000006 605243.7760000005, 153726.7259999998 605305.5789999999, 153772.08999999985 605165.9640000015, 153581.87900000066 605104.1609999985))"
trend_2007_100.65,0,401700,4,1700,-108,-25.3,82.7,1.31,-,- - - - - -,1,662,,,"POLYGON ((153775.87900000066 605168.1609999985, 153735.39699999988 605292.7490000017, 153925.6090000011 605354.5529999994, 153966.08999999985 605229.9640000015, 153775.87900000066 605168.1609999985))"
trend_2007_100.66,0,401720,4,1720,-112,-24.7,87.3,1.42,-,- - - - - -,1,684,,,"POLYGON ((153966.87900000066 605231.1609999985, 153922.99799999967 605366.2109999992, 154113.20899999887 605428.0139999986, 154157.08999999985 605292.9640000015, 153966.87900000066 605231.1609999985))"
trend_2007_100.67,0,401740,4,1740,-109,-33.5,75.5,1.051,-,- - - - - -,1,610.2,,,"POLYGON ((154156.87900000066 605293.1609999985, 154124.40100000054 605393.1169999987, 154314.61199999973 605454.9200000018, 154347.08999999985 605354.9640000015, 154156.87900000066 605293.1609999985))"
trend_2007_100.68,0,401760,4,1760,-118,-30.5,87.5,3.011,-,- - - - - -,1,1002.2,,,"POLYGON ((154346.87900000066 605355.1609999985, 154253.83399999887 605641.5240000002, 154444.0450000018 605703.3269999996, 154537.08999999985 605416.9640000015, 154346.87900000066 605355.1609999985))"
trend_2007_100.69,0,401780,4,1780,-122,-37.8,84.2,2.958,-,- - - - - -,1,991.6,,,"POLYGON ((154536.87799999863 605417.1609999985, 154445.47100000083 605698.4829999991, 154635.68299999833 605760.2870000005, 154727.08999999985 605478.9640000015, 154536.87799999863 605417.1609999985))"
trend_2007_100.70,0,401800,4,1800,-127,-69.3,57.7,0.044,-,- - - - - -,1,408.8,,,"POLYGON ((154732.87900000066 605481.1609999985, 154731.51900000125 605485.3460000008, 154921.73000000045 605547.1490000002, 154923.08999999985 605542.9640000015, 154732.87900000066 605481.1609999985))"
trend_2007_100.71,0,401820,4,1820,-109,-33.4,75.6,1.59,-,- - - - - -,1,718,,,"POLYGON ((155010.6099999994 605556.879999999, 154974.84299999848 605711.8049999997, 155169.71700000018 605756.7950000018, 155205.4840000011 605601.870000001, 155010.6099999994 605556.879999999))"
trend_2007_100.72,0,401840,4,1840,-91,-18.1,72.9,1.914,-,- - - - - -,1,782.8,,,"POLYGON ((155205.6099999994 605599.879999999, 155162.5540000014 605786.3740000017, 155357.42799999937 605831.3649999984, 155400.4840000011 605644.870000001, 155205.6099999994 605599.879999999))"
trend_2007_100.73,0,401860,4,1860,-79,-13.5,65.5,0.381,-,- - - - - -,1,476.2,,,"POLYGON ((155400.6099999994 605643.879999999, 155392.0390000008 605681.0029999986, 155586.91299999878 605725.9930000007, 155595.4840000011 605688.870000001, 155400.6099999994 605643.879999999))"
trend_2007_100.74,0,401880,4,1880,-52,20.7,72.7,2.68,-,- - - - - -,1,936,,,"POLYGON ((155595.6099999994 605687.879999999, 155535.32299999893 605949.0109999999, 155730.19700000063 605994.0009999983, 155790.4840000011 605732.870000001, 155595.6099999994 605687.879999999))"
trend_2007_100.75,0,401900,4,1900,-31,47.2,78.2,4.06,-,- - - - - -,1,1212,,,"POLYGON ((155790.6099999994 605730.879999999, 155699.2800000012 606126.4739999995, 155894.15399999917 606171.4640000015, 155985.4840000011 605775.870000001, 155790.6099999994 605730.879999999))"
trend_2007_100.76,0,401920,4,1920,-13,57.1,70.1,3.491,-,- - - - - -,1,1098.2,,,"POLYGON ((155985.6099999994 605774.879999999, 155907.0789999999 606115.0329999998, 156101.9539999999 606160.0229999982, 156180.4840000011 605819.870000001, 155985.6099999994 605774.879999999))"
trend_2007_100.77,0,401940,4,1940,11,73.8,62.8,3.383,-,- - - - - -,1,1076.6,,,"POLYGON ((156180.6099999994 605817.879999999, 156104.5089999996 606147.5089999996, 156299.3830000013 606192.4990000017, 156375.4840000011 605862.870000001, 156180.6099999994 605817.879999999))"
trend_2007_100.78,0,401960,4,1960,31,83.6,52.6,2.38,-,- - - - - -,1,876,,,"POLYGON ((156376.6099999994 605861.879999999, 156323.07200000063 606093.7800000012, 156517.9459999986 606138.7699999996, 156571.4840000011 605906.870000001, 156376.6099999994 605861.879999999))"
trend_2007_100.79,0,401980,4,1980,55,94.3,39.3,1.861,-,- - - - - -,1,772.2,,,"POLYGON ((156571.6099999994 605905.879999999, 156529.74599999934 606087.2100000009, 156724.62000000104 606132.1999999993, 156766.4840000011 605950.870000001, 156571.6099999994 605905.879999999))"
trend_2007_100.80,0,402000,4,2000,65,112.7,47.7,1.04,-,- - - - - -,1,608,,,"POLYGON ((156766.6099999994 605948.879999999, 156743.21499999985 606050.2149999999, 156938.08900000155 606095.2049999982, 156961.4840000011 605993.870000001, 156766.6099999994 605948.879999999))"
trend_2007_100.81,0,402020,4,2020,104,139.2,35.2,1.19,-,- - - - - -,1,638,,,"POLYGON ((156961.6099999994 605992.879999999, 156934.84099999815 606108.8299999982, 157129.71499999985 606153.8200000003, 157156.4840000011 606037.870000001, 156961.6099999994 605992.879999999))"
trend_2007_100.82,0,402040,4,2040,121,159.4,38.4,1.329,-,- - - - - -,1,665.8,,,"POLYGON ((157156.6099999994 606035.879999999, 157126.71400000155 606165.3729999997, 157321.58799999952 606210.3640000001, 157351.4840000011 606080.870000001, 157156.6099999994 606035.879999999))"
trend_2007_100.83,0,402060,4,2060,144,176.4,32.4,0.981,-,- - - - - -,1,596.2,,,"POLYGON ((157352.6099999994 606079.879999999, 157330.54199999943 606175.4659999982, 157525.41600000113 606220.4560000002, 157547.4840000011 606124.870000001, 157352.6099999994 606079.879999999))"
trend_2007_100.84,0,402080,4,2080,161,196.5,35.5,0.936,-,- - - - - -,1,587.2,,,"POLYGON ((157547.6099999994 606123.879999999, 157526.5540000014 606215.0810000002, 157721.42799999937 606260.0709999986, 157742.4840000011 606168.870000001, 157547.6099999994 606123.879999999))"
trend_2007_100.85,0,402100,4,2100,193,207.8,14.8,-0.26,>2017,- - - - - -,3,452,,,"POLYGON ((157937.4840000011 606211.870000001, 157943.33300000057 606186.5370000005, 157748.45899999887 606141.5460000001, 157742.6099999994 606166.879999999, 157937.4840000011 606211.870000001))"
trend_2007_100.86,0,402120,4,2120,219,221.4,2.4,-1.362,2008,- - - - - -,3,672.4,,,"POLYGON ((158132.4840000011 606255.870000001, 158163.12200000137 606123.1609999985, 157968.24799999967 606078.1710000001, 157937.6099999994 606210.879999999, 158132.4840000011 606255.870000001))"
trend_2007_100.87,0,402140,4,2140,210,234.7,24.7,-2.412,>2017,- - - - - -,3,882.4,,,"POLYGON ((158328.4840000011 606299.870000001, 158382.7419999987 606064.8520000018, 158187.86800000072 606019.8619999997, 158133.6099999994 606254.879999999, 158328.4840000011 606299.870000001))"
trend_2007_100.88,0,402160,4,2160,205,245.4,40.4,-4.409,2016,- - - - - -,3,1281.8,,,"POLYGON ((158523.4840000011 606342.870000001, 158622.6649999991 605913.2699999996, 158427.79100000113 605868.2800000012, 158328.6099999994 606297.879999999, 158523.4840000011 606342.870000001))"
trend_2007_100.89,0,402180,4,2180,202,257.7,55.7,-5.346,>2017,- - - - - -,3,1469.2,,,"POLYGON ((158718.4840000011 606386.870000001, 158838.74300000072 605865.9719999991, 158643.86899999902 605820.9820000008, 158523.6099999994 606341.879999999, 158718.4840000011 606386.870000001))"
trend_2007_100.90,0,402200,4,2200,190,267.5,77.5,-7.186,>2017,- - - - - -,3,1837.2,,,"POLYGON ((158913.4840000011 606429.870000001, 159075.1339999996 605729.688000001, 158880.26000000164 605684.6979999989, 158718.6099999994 606384.879999999, 158913.4840000011 606429.870000001))"
trend_2007_100.91,0,402220,4,2220,176,302.5,126.5,-5.303,>2017,- - - - - -,3,1460.6,,,"POLYGON ((159108.4840000011 606473.870000001, 159227.7749999985 605957.1620000005, 159032.90100000054 605912.1719999984, 158913.6099999994 606428.879999999, 159108.4840000011 606473.870000001))"
trend_2007_100.92,0,402240,4,2240,170,328.7,158.7,-5.888,>2017,- - - - - -,3,1577.6,,,"POLYGON ((159303.4840000011 606516.870000001, 159435.93499999866 605943.1609999985, 159241.0610000007 605898.1710000001, 159108.6099999994 606471.879999999, 159303.4840000011 606516.870000001))"
trend_2007_100.93,0,402260,4,2260,160,344.2,184.2,-6.989,>2017,- - - - - -,3,1797.8,,,"POLYGON ((159499.4840000011 606560.870000001, 159656.70199999958 605879.8830000013, 159461.8280000016 605834.8920000009, 159304.6099999994 606515.879999999, 159499.4840000011 606560.870000001))"
trend_2007_100.94,0,402280,4,2280,165,362.2,197.2,-6.644,>2017,- - - - - -,3,1728.8,,,"POLYGON ((159694.4840000011 606604.870000001, 159843.94099999964 605957.4990000017, 159649.06700000167 605912.5080000013, 159499.6099999994 606559.879999999, 159694.4840000011 606604.870000001))"
