Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Nationaliteit;Aantal aanvragen
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Guatemalaanse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Guinese;30
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Haïtiaanse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Hondurese;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Indiase;140
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Indonesische;110
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Iraakse;350
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Iraanse;70
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Israëlische;100
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Ivoriaanse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Jamaicaanse;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Japanse;40
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Jemenitische;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Joegoslavische;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Jordaanse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Kaapverdische;50
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Kameroense;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Kazachse;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Kenyaanse;30
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Kosovaarse;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Libanese;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Liberiaanse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Libische;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Macedonische;30
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Maleisische;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Malinese;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Marokkaanse;850
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Mauritiaanse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Mexicaanse;100
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Moldavische;50
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Mongolische;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Montenegrijnse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Namibische;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Nepalese;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Nicaraguaanse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Nieuw-Zeelandse;50
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Nigeriaanse;200
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Oekraïense;190
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Oezbeekse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Onbekend;40
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Pakistaanse;170
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Panamese;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Peruaanse;50
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Portugese;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Russische;190
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Rwandese;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Salvadoraanse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Senegalese;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Servische;80
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Sierra Leoonse;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Singaporese;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Soedanese;30
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Somalische;40
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Sri Lankaanse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Staatloos;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Surinaamse;340
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Syrische;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Taiwanese;30
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Tanzaniaanse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Thaise;100
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Togolese;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Tunesische;60
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Turkse;500
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Ugandese;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Uruguayaanse;20
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Venezolaanse;90
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Vietnamese;40
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Zambiaanse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Zimbabwaanse;10
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Zuid-Afrikaanse;200
5;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2019;*Alle*;EU-document;Derdelanders;Zuid-Koreaanse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Afghaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Amerikaans burger;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Braziliaanse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Burger van Bosnië-Herzegovina;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Chinese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Colombiaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Dominicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Egyptische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Filipijnse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Ghanese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Indonesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Iraakse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Iraanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Kaapverdische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Marokkaanse;90
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Mexicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Nieuw-Zeelandse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Nigeriaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Oekraïense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Onbekend;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Russische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Servische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Surinaamse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Thaise;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Tunesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Turkse;60
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Venezolaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;01;EU-document;Derdelanders;Zuid-Afrikaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Afghaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Amerikaans burger;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Angolese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Braziliaanse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Burger van Bosnië-Herzegovina;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Colombiaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Dominicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Egyptische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Filipijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Ghanese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Iraakse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Iraanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Kaapverdische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Macedonische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Marokkaanse;70
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Mexicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Moldavische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Nieuw-Zeelandse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Nigeriaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Oekraïense;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Russische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Sierra Leoonse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Singaporese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Surinaamse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Thaise;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Turkse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;02;EU-document;Derdelanders;Zuid-Afrikaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Afghaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Albanese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Amerikaans burger;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Braziliaanse;70
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Burger van Bosnië-Herzegovina;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Chinese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Colombiaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Dominicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Egyptische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Filipijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Ghanese;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Indiase;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Indonesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Iraakse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Macedonische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Marokkaanse;100
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Mexicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Moldavische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Nigeriaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Oekraïense;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2019;03;EU-document;Derdelanders;Onbekend;10
