longitude;latitude;ZITBANK_ID
5.4553346886;52.5175591195;G0995.13e2a0fda82e4b01a4f0a1a30190e4cc
5.5054517979;52.4880292792;G0995.87ca2b24c33542e8b03ee6d274e4d1bf
5.5177718383;52.4951125036;G0995.5d03376a4c194b6993f7489bc9b27632
5.4656828711;52.5001668321;G0995.60aefd21403d4b21b216c2cefa4fe384
5.4398694538;52.5226502557;G0995.bb4b2fb704064b26a18443ba1f39df18
5.5106001282;52.4911599646;G0995.d57097fdfd1649ad9ed39ae4d4f3ff76
5.4401022878;52.5226432676;G0995.3f2099e1a1cc45a091fd2795869934d4
5.4398961628;52.5226470803;G0995.dd5bfc26e3a1483f94222f6aa1e16231
5.5177570155;52.4952486421;G0995.54744f711384498bbc5269c698c21060
5.4910595674;52.5015567828;G0995.94368bbdf1e8424e900f848e0734a7fc
5.4372572371;52.5232203205;G0995.00d00383b767484aacc06c998f4d00f3
5.4635306713;52.498635766;G0995.9c2c675ce868453fa4c5972b26eed6f3
5.4751550058;52.5217928433;G0995.30d8e00c97bd4e47bafdbb0faebf106d
5.4649867648;52.5258726325;G0995.9710195ac4e84e2bb640fa41215c7de7
5.4741510327;52.5282001447;G0995.8ca8e6e38afa4b07b45b5140a58e7bf9
5.4649854498;52.5258872556;G0995.33cedb4ded904952a9ecfd05901a58e6
5.4748405776;52.5288332837;G0995.517a7e00ebb344efbde156684c83b55f
5.4748289157;52.528074749;G0995.974653210d614a9e83b3209c4a41e80c
5.474617972;52.528825099;G0995.1da4e8a220d94cff81fc9032c3e21646
5.4162432096;52.4988645506;G0995.2d66fdd58f8843618cbbaddd5b3c3d23
5.4103711256;52.4982026855;G0995.2e8d6887a417470e9c8a938686067078
5.4643692559;52.5121345516;G0995.e2835c9fe7974395b3629229454d6cee
5.4623100706;52.5133354825;G0995.7ed8e90864844a5e90e7af2e08b55c61
5.4987428422;52.4933927137;G0995.24ba61247d5a42619c88b8f665e2cbc6
5.505150769;52.4984463753;G0995.1a65bab36517472983973d853d21362a
5.499894203;52.4932804143;G0995.06b0be12660141ee98dd92013749104b
5.4987996947;52.492956864;G0995.73e9389260004f65b0e593816256dcc4
5.5054074592;52.4879379041;G0995.9535d7750688417caa39f7f30a87e51d
5.5105847313;52.4941629845;G0995.c58bce11cd2b4bdcb9251474e354be9f
5.4368521686;52.5228728095;G0995.fa53da6e68174017aecf6fcbc8b496d9
5.4373880161;52.5236963928;G0995.4dade26da1984f1cbeb0f8e840660f27
5.4718025481;52.5033097605;G0995.79322b3efcc14bf9864b901223720ab8
5.4716089153;52.504512806;G0995.1c7734beab9f402296a2c3215796cae8
5.4719397746;52.5027935477;G0995.96dba18bb3414bd68e817ed4263a66f4
5.4718589229;52.5028252499;G0995.305a466586f54d6aa209af1058009489
5.4222746063;52.5040177318;G0995.b206cf46cc094050b720481148eb7026
5.472725357;52.4995925617;G0995.b7592f46f7a644cbac6449457614c064
5.4723446395;52.4995181424;G0995.e03f32537ce24c85a8242eeedb1c477a
5.4384283317;52.5144623857;G0995.661277dba1ac4b08bef5f7e6bac1106d
5.4390568504;52.5153307155;G0995.97f289d37639489d92205dba95bcbbd8
5.4403405256;52.5170074614;G0995.fe8108458ed643ff8eae929421ed3a1c
5.422347838;52.4944427254;G0995.653763ad0adc4b24a1080651a8d34ef3
5.4700106667;52.509541912;G0995.c3202e228e754602a86b2f490a47f311
5.4673197078;52.5111593211;G0995.0875f3ee711948e9a2946dd18f1c2fed
5.4701542112;52.5087298354;G0995.babde33780d34ca0afa7c1b40eba95b3
5.4701172234;52.5088147734;G0995.8b10b1c347ee4a59ac5a69c214c9f415
5.4695857909;52.5128607513;G0995.64b83cbccfb4427ab4fab61409b049a1
5.4697003029;52.5087500415;G0995.3b7d6b25003646e39cf664e874abc30f
5.4223913047;52.4999997916;G0995.4fb60f5dc9a5409f8e0c21d15f95ebc1
5.4163841457;52.4869253817;G0995.506f667cab5f41de891bcb8c75fe5aa3
5.5026394627;52.5266129519;G0995.447cd989e5424b7396b3fc328ab0eb2c
5.530597401;52.4807012587;G0995.424f3d7dff9d410fb1431f87ab2bc846
5.5302015104;52.4905151169;G0995.28ff8f7cf0aa4531a7756666574560e7
5.5299130461;52.4842296535;G0995.1ed8d154db68473f9f916c0fca0ff274
5.5239987633;52.4837505505;G0995.3de135c9c8c14eb6ac8c647ec3b8a893
5.4622142127;52.500500318;G0995.876d99a69aad44578843eb887e4cb9f7
5.5189962336;52.5185360211;G0995.8d70cc4dedf64d908edd6def67d766b6
5.5175079075;52.5167116556;G0995.6199c8021bfc4514b53103ec4e0e8878
5.505317678;52.5410798004;G0995.5b33fa969a0142789975596bba89d445
5.4952709491;52.5009233449;G0995.1d8c9de50add46b2985020afc7b09b37
5.5064567242;52.5006561123;G0995.ddbf276814f14eadad18e73ed445c71f
5.4568051999;52.499209008;G0995.f340a94e2f1d474fad9bfbee3d3b73d1
5.4382311034;52.5220436767;G0995.9cf9d026f7284f7b8aec411c4feaa654
5.46314241;52.498681923;G0995.0b720ccc9b1243d2904076418798e12b
5.491230288;52.5036317514;G0995.ef36b47ed1df4cabad61bba47fbd8d1a
5.4717359246;52.5033733844;G0995.af55641d1ee042a49fedb90ac7d612a3
5.4393735355;52.515752826;G0995.b52b192c5de3487a9c9156913d5519a6
5.4192449892;52.5025082751;G0995.de3e656be18b4a859193f3ccd2c47b68
5.4690582618;52.5086945591;G0995.029af3b830f94049b480492b450a6764
5.4672844193;52.5110486484;G0995.99c3364a75044a0a97217a4f44619261
5.4635302825;52.506210188;G0995.a7a8983a0cf3417d9daf0a577be3c769
5.4692581815;52.50545712;G0995.342a0bb3a84d4c28b02059168363e20c
5.471112541;52.5050179224;G0995.710aefea2fbb48819c0546b78f7f3efe
5.4675641214;52.5051864429;G0995.bb1ad2102dd142c986c915adb7af512e
5.5004454172;52.4985852923;G0995.673d6fdc777744468de29ee8557aeb38
5.5016750875;52.4894997526;G0995.05610ab48912425bb6a45c7395e47519
5.4933703459;52.5072785675;G0995.6daf586854df41ec96006f3953239aa8
5.4831643774;52.5065390561;G0995.2d8392db279e48ffaef0da1979f975f8
5.4891591379;52.5013491823;G0995.f63d314ff7f743f9ba28688a438ab6c4
5.4892578311;52.4997551144;G0995.2ad9411f0e794caea1ba56f1ee575a63
5.4838340461;52.5004697442;G0995.a4f2030aa50041409b23c28b02f336a3
5.4985023844;52.5089138518;G0995.e2f962191d4a4cb289fa44b9012558a6
5.4984943685;52.5090177166;G0995.ce89231259064cc190aaa95877aa4758
5.4953604607;52.5097583518;G0995.b7f9b3de335d4a8581b6fa8aa4151802
5.4880585898;52.5105699222;G0995.cc0e428f2bd140a28c6bab5ed692ec44
5.4834957909;52.529293794;G0995.2126e008f5414764af107c30ca99548b
5.4834051076;52.5293157697;G0995.ae9cc464de424b2bb51466b4fe124f82
5.4973925851;52.5415475623;G0995.5011fc84686b4bc7819ed6c03798c095
5.483277248;52.5294339841;G0995.7ccfb05a8bd3426489e08dbef75b2e25
5.4833510034;52.5293462265;G0995.4f966e4080bf4f0bbd2ee61adab7dc65
5.4179823694;52.4965996993;G0995.1201d8828bda4be585a204a8287bd979
5.5297618456;52.4841572177;G0995.0453845b2d64443b8f893e33b75b6861
5.4834487742;52.4915251991;G0995.4a5e9d49eb3e477194a4eb5113c3047e
5.4825789624;52.4907511851;G0995.aa318646c9a648118a11d20140041411
5.4374154829;52.5232203163;G0995.2a8941c49bd14e77b069bd02a31717b6
5.4407692179;52.5175527603;G0995.056a096db6384129a02e5f1154656823
5.4707893927;52.5045999353;G0995.dabc443a00a84ad6ae961a48aaa20152
5.4388550579;52.5118543118;G0995.76f15b277ec249f7b23c3caae9c69e30
5.5009548617;52.5079439842;G0995.6fdea51543aa4bd1b44c4b9a2bedf426
5.494670955;52.505737005;G0995.cd581cf52205434da030f4e29095239e
5.4945063198;52.5064751835;G0995.fc8afd477bfa41b1b5b76c79eec50b29
5.4836337138;52.5064073702;G0995.a30d067336694b0ca0fb3e21f327ab4e
5.4377495514;52.5237451117;G0995.1e45918152f046f2a751d205b315abc0
5.4472450232;52.534851851;G0995.4f2bf52dcbc74d5ab51f5b3a320df50e
5.462325316;52.5015403232;G0995.6eaf9b5742ec4decb80054b013e3bdc8
5.4587357917;52.5001680803;G0995.070d8fbcee4b49dbb4cbdd76f9fbfe4e
5.4473120978;52.5348312451;G0995.56574f6a004e446eb8d7e5ec09973dfa
5.4643417201;52.5135541851;G0995.7e2090a5f7f1442493b5091fb40f7d8e
5.4834107281;52.5095624296;G0995.52c9d4d5c93d49078c5fd708952d3251
5.4132051367;52.4851909836;G0995.451871902f344ee7b9c79e715b630a5c
5.3960594089;52.4274073158;G0995.7dfdd34c25ad4588b7a11ead3fa238b8
5.3433090632;52.4045827766;G0995.1f76627b863f4cf48813ff1b47db01a2
5.4140513921;52.4854568463;G0995.457d5d72a6ec431aa90c2d6e36c09d74
5.4753882443;52.4978940075;G0995.83d8433d79fa4c519ff944e4ae59b8f2
5.4558101235;52.5182160851;G0995.bcbf4954e38f4b69af88b6cbc0d55be0
5.4785153593;52.4989254222;G0995.4a9886fa1bb947bd95791a9b261adda5
5.4803393202;52.4999266365;G0995.ce56581ba21b430b8c94d283da20aa13
5.4887547323;52.5194915279;G0995.8e243ef4df354f07b665bb4f491c21c0
5.450936508;52.4916930104;G0995.32499741c00a4f9e8590b1b237a8a798
5.4453561242;52.5188241286;G0995.3253e7171e2545b79b4ad01c3b70d884
5.4418874353;52.5109481254;G0995.3298376d31d24144852fc0dad5de3d2f
5.442297823;52.5145429072;G0995.32e21dcc41fc47399de0cd14ef524724
5.4932986852;52.5104356754;G0995.b1a16f4ebb3143e08f72bdbb5cbcadf5
5.5050017767;52.5091139874;G0995.87fb8bcf126d4f85b7c9a1cc49421c04
