FID,omschr,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
inhaalverboden_wegvak.1,ma t/m vr 06 - 10 u. en 15 - 19 u.,H,600152417,2021-11-01T00:00:00,0,3267,060015241720211101,KLK0008643400,L,I,,"LINESTRING (228922.4010999985 539994.1678000018, 228904.58819999918 539958.2983999997, 228885.9092000015 539920.0109999999, 228860.3112999983 539865.933699999, 228686.59760000184 539489.6275000013, 228658.43129999936 539429.3416000009, 228629.8412999995 539370.0174999982, 228603.0833999999 539316.3136, 228576.53240000084 539264.4739000015, 228558.0062999986 539229.0227000006, 228510.58080000058 539139.2443000004, 228473.4101999998 539068.4037999995, 228436.64059999958 538997.3539000005, 228412.02639999986 538949.1196000017, 228385.12689999864 538895.4873000011, 228349.69970000163 538823.7567000017, 228318.68730000034 538759.6491999999, 228292.9459999986 538705.4514999986, 228270.10300000012 538656.7281999998, 228245.00710000098 538602.2248000018, 228212.03590000048 538529.3343999982, 228188.4312000014 538476.3684, 228007.3348999992 538064.0995000005, 227943.1537999995 537917.5359000005, 227918.85319999978 537862.6770000011, 227910.65670000017 537844.4331, 227892.95100000128 537806.1422000006, 227875.71730000153 537770.0287999995, 227866.90740000084 537752.0707999989, 227848.8563000001 537716.375, 227833.20820000023 537686.3169, 227812.14939999953 537647.2437000014, 227792.71070000157 537612.2171999998, 227772.83729999885 537577.5031000003, 227752.63809999824 537542.9770999998, 227588.32140000165 537265.4107000008, 227550.85610000044 537201.6427999996, 227530.3814000003 537165.4732999988, 227520.70699999854 537147.9439000003, 227511.22780000046 537130.3183000013, 227501.8920999989 537112.622200001, 227478.35599999875 537066.2047999986)"
inhaalverboden_wegvak.2,ma t/m vr 06 - 19 u.,H,323196010,2021-11-01T00:00:00,0,1989,032319601020211101,KLK0009569079,R,I,,"LINESTRING (161653.17480000108 398319.59519999847, 161776.43450000137 398462.2221000008, 161873.4283999987 398574.8101999983, 162007.34589999914 398730.9321999997, 162123.45019999892 398866.6981999986, 162226.1816000007 398987.3249000013, 162340.373399999 399121.87640000135, 162466.56599999964 399270.936900001, 162517.98460000008 399332.22520000115, 162573.4103000015 399399.0227999985, 162624.18279999867 399460.8467999995, 162673.9327000007 399522.0659000017, 162725.80959999934 399586.65210000053, 162775.57499999925 399649.2879999988, 162826.5560999997 399714.2071999982, 162875.625500001 399777.3909999989, 162928.1438000016 399845.8125)"
inhaalverboden_wegvak.3,ma t/m vr 06 - 19 u.,H,335211006,2021-11-01T00:00:00,0,927,033521100620211101,KLK0009569079,R,I,,"LINESTRING (167974.8739 405608.5810999982, 168009.4125000015 405626.2463000007, 168027.0887000002 405635.6031999998, 168062.11239999905 405654.94220000133, 168079.47019999847 405664.9045000002, 168110.54030000046 405683.39759999886, 168144.51960000023 405704.55099999905, 168161.32409999892 405715.4026999995, 168194.6864 405737.4721999988, 168227.7617000006 405759.9679999985, 168260.71799999848 405782.6405000016, 168276.995099999 405794.27519999817, 168391.65019999817 405874.8115000017, 168562.3594999984 405995.7120000012, 168743.7441000007 406125.1053000018)"
inhaalverboden_wegvak.4,ma t/m vr 06 - 19 u.,H,322195031,2021-11-01T00:00:00,0,848,032219503120211101,KLK0009569079,R,I,,"LINESTRING (161136.41640000045 397651.0210000016, 161153.84870000184 397686.99859999865, 161160.96220000088 397700.8680000007, 161170.3724000007 397718.51399999857, 161180.05710000172 397736.01359999925, 161190.00879999995 397753.36250000075, 161196.18290000036 397763.78170000017, 161206.58680000156 397780.86290000007, 161217.25299999863 397797.7815999985, 161224.64510000125 397809.14499999955, 161235.76480000094 397825.7663999982, 161247.1585999988 397842.2036000006, 161255.26249999925 397853.58619999886, 161267.09470000118 397869.7210999988, 161279.17819999903 397885.65989999846, 161291.50670000166 397901.4083000012, 161304.12049999833 397916.9353, 161327.9274000004 397945.33410000056, 161340.8975000009 397960.5595000014, 161507.49529999867 398151.80319999903, 161653.17480000108 398319.59519999847)"
inhaalverboden_wegvak.5,ma t/m vr 06 - 19 u.,H,600137761,2021-11-01T00:00:00,0,1902,060013776120211101,KLK0010137698,L,I,,"LINESTRING (163595.7098999992 401555.3423999995, 163600.54179999977 401525.0100999996, 163603.34050000086 401505.2478, 163606.02710000053 401484.4708000012, 163608.3125 401464.55750000104, 163610.3275000006 401444.65879999846, 163612.07699999958 401424.7349999994, 163613.66919999942 401402.9888000004, 163614.8531000018 401382.96339999884, 163615.7740000002 401362.9829000011, 163616.4373999983 401342.99390000105, 163616.80950000137 401322.99529999867, 163616.9316000007 401302.9882999994, 163616.59169999883 401272.00079999864, 163616.0214000009 401252.0069000013, 163614.65670000017 401220.79509999976, 163613.40040000156 401200.83249999955, 163611.88010000065 401180.8896000013, 163609.84679999948 401158.1508000009, 163607.76000000164 401138.26949999854, 163605.4263000004 401118.40410000086, 163602.7996999994 401098.57730000094, 163597.71040000021 401064.79729999974, 163595.10429999977 401049.3960000016, 163588.81700000167 401015.3953999989, 163584.80959999934 400995.7943000011, 163580.5485999994 400976.2520000003, 163576.01559999958 400956.7723999992, 163572.20980000123 400941.18079999834, 163563.08639999852 400906.5832000002, 163557.62370000035 400887.34479999915, 163551.90199999884 400868.1796000004, 163545.9386 400849.0837999992, 163534.67969999835 400815.2987000011, 163528.00879999995 400796.4373999983, 163521.0753000006 400777.67639999837, 163513.9026999995 400759.00670000166, 163506.3324000016 400740.0775000006, 163498.65320000052 400721.6116999984, 163490.7437000014 400703.241799999, 163482.55779999867 400684.98900000006, 163469.192400001 400656.53280000016, 163460.39970000088 400638.56920000166, 163445.88830000162 400610.20529999956, 163431.03990000114 400582.62319999933, 163421.25600000098 400565.17379999906, 163411.23310000077 400547.86659999937, 163398.09899999946 400525.89730000123, 163387.55040000007 400508.8975000009, 163368.48099999875 400479.1579999998, 163357.45540000126 400462.47089999914, 163335.00030000135 400429.3680000007, 163304.16550000012 400384.7591999993, 163269.7950000018 400335.57559999824, 163218.02210000157 400262.1790000014, 163189.11769999936 400221.60350000113, 163154.1213000007 400172.86670000106, 163099.64220000058 400097.8390999995, 163036.55570000038 400012.18499999866, 162975.4765000008 399930.45540000126, 162914.41550000012 399849.9589000009)"
inhaalverboden_wegvak.6,ma t/m vr 06 - 19 u.,H,334210005,2021-11-01T00:00:00,0,857,033421000520211101,KLK0009569079,R,I,,"LINESTRING (167157.9508999996 405356.0267999992, 167374.3764999993 405411.8845999986, 167567.92379999906 405462.2784000002, 167619.0058999993 405475.9085999988, 167638.27899999917 405481.241799999, 167676.72430000082 405492.2853000015, 167695.88439999893 405498.0240000002, 167714.99390000105 405503.9384999983, 167739.76399999857 405511.9552000016, 167756.49130000174 405517.5819000006, 167775.3740000017 405524.16800000146, 167794.18609999865 405530.9587999992, 167812.9250999987 405537.94889999926, 167839.24590000138 405548.1570000015, 167876.24240000173 405563.3643000014, 167906.59899999946 405576.53730000183, 167924.82360000163 405584.78810000047, 167942.95259999856 405593.23580000177, 167974.8739 405608.5810999982)"
inhaalverboden_wegvak.7,ma t/m vr 06 - 19 u.,H,600137726,2021-11-01T00:00:00,0,576,060013772620211101,KLK0010137698,L,I,,"LINESTRING (163315.65210000053 404320.66849999875, 163291.9651999995 404293.0289000012, 163279.2228000015 404277.6134000011, 163266.6425999999 404262.06280000135, 163256.41710000113 404249.1350999996, 163244.2100000009 404233.2899999991, 163232.22140000015 404217.28130000085, 163219.33570000157 404199.63159999996, 163207.7622999996 404183.3214999996, 163196.38850000128 404166.87000000104, 163183.36809999868 404147.5566999987, 163172.37790000066 404130.83940000087, 163161.72159999982 404113.9147000015, 163148.00769999996 404091.4279999994, 163137.7831000015 404074.2368000001, 163127.81489999965 404056.8975000009, 163110.1004000008 404024.8071000017, 163091.76300000027 403989.7375999987, 163074.14909999818 403953.82759999856, 163059.9459999986 403922.90469999984, 163043.97260000184 403886.2322999984, 163036.3440000005 403867.73889999837, 163021.19110000134 403828.7360999994)"
inhaalverboden_wegvak.8,ma t/m vr 06 - 19 u.,H,600137758,2021-11-01T00:00:00,0,503,060013775820211101,KLK0010137698,L,I,,"LINESTRING (161711.31830000132 398407.63109999895, 161641.72289999947 398327.0806000009, 161572.78390000015 398247.6875, 161546.2179000005 398217.7784000002, 161501.06159999967 398167.9675000012, 161473.95690000057 398137.6640999988, 161379.43820000067 398029.6634000018)"
inhaalverboden_wegvak.9,ma t/m vr 06 - 19 u.,H,323189012,2021-11-01T00:00:00,0,3029,032318901220211101,KLK0009569079,R,I,,"LINESTRING (161635.063000001 394728.79830000177, 161635.6587000005 394762.62150000036, 161635.65410000086 394782.59760000184, 161635.39180000126 394802.5971000008, 161634.44889999926 394833.3654999994, 161633.50409999862 394853.34319999814, 161632.31329999864 394873.3093999997, 161630.27859999985 394900.08089999855, 161628.4561999999 394919.9985000007, 161625.0753000006 394951.15769999847, 161622.58570000157 394971.0067999996, 161619.82880000025 394990.81650000066, 161616.81560000032 395010.58850000054, 161613.54710000008 395030.32290000096, 161608.35689999908 395058.73160000145, 161604.4589000009 395078.34849999845, 161600.29919999838 395097.91160000116, 161595.86609999835 395117.4188000001, 161589.29809999838 395144.1977000013, 161584.23710000142 395163.5472000018, 161578.9354000017 395182.83199999854, 161572.43580000103 395205.22250000015, 161566.5837999992 395224.3315999992, 161560.49599999934 395243.38489999995, 161542.30889999866 395297.4395000003, 161523.43079999834 395354.3924999982, 161458.04450000077 395554.7104000002, 161370.08830000088 395826.49819999933, 161287.96299999952 396082.6431000009, 161229.6372999996 396266.11190000176, 161190.71979999915 396389.2237999998, 161129.96279999986 396582.49749999866, 161088.39350000024 396715.5379999988, 161076.73900000006 396753.81109999865, 161065.58570000157 396792.22580000013, 161060.40060000122 396811.5436999984, 161055.52299999818 396830.94849999994, 161051.4274000004 396848.32829999924, 161047.1262000017 396867.85060000047, 161043.14669999853 396887.45270000026, 161039.48559999838 396907.1147999987, 161036.23919999972 396926.03350000083, 161033.1955000013 396945.8029999994, 161030.96269999817 396961.7591999993, 161028.47839999944 396981.6121000014, 161026.02569999918 397004.3407999985, 161024.24390000105 397024.2666000016, 161022.73090000078 397044.21020000055, 161021.94359999895 397057.15879999846, 161020.67460000142 397085.9642000012, 161020.19559999928 397105.9629999995, 161020.0311000012 397125.9629999995, 161020.19090000167 397145.9629999995, 161021.14950000122 397178.9959000014, 161022.1713999994 397198.97140000015, 161023.52070000023 397218.92599999905, 161025.19959999993 397238.8594000004, 161026.72830000147 397254.4043000005, 161028.95470000058 397274.2897000015, 161031.47320000082 397294.13259999827, 161034.4103000015 397314.7718999982, 161037.59270000085 397334.5333000012, 161041.14229999855 397354.21609999985, 161044.99720000103 397373.8456000015, 161049.18129999936 397393.4177000001, 161051.7265000008 397404.55480000004, 161061.33929999918 397443.36250000075, 161068.64299999923 397469.8925999999, 161074.33320000023 397489.0813000016, 161080.3187999986 397508.1649999991, 161086.6072999984 397527.1517000012, 161093.0518000014 397545.5529999994, 161099.94860000163 397564.33570000157, 161107.15349999815 397582.9941000007, 161118.51639999822 397610.75, 161126.4552000016 397629.0861000009, 161136.41640000045 397651.0210000016)"
inhaalverboden_wegvak.10,ma t/m vr 06 - 19 u.,H,600137759,2021-11-01T00:00:00,0,3493,060013775920211101,KLK0010137698,L,I,,"LINESTRING (161379.43820000067 398029.6634000018, 161342.86039999872 397987.70809999853, 161316.7591000013 397957.40019999817, 161288.686999999 397923.7703000009, 161276.71090000123 397908.8603999987, 161264.44799999893 397893.10819999874, 161252.40619999915 397877.13969999924, 161240.6041000001 397860.99069999903, 161221.90619999915 397834.2424999997, 161214.51089999825 397823.26570000127, 161203.57339999825 397806.5362999998, 161192.8852000013 397789.62480000034, 161182.4897999987 397772.5379999988, 161168.35200000182 397748.23110000044, 161158.63369999826 397730.7487999983, 161147.64299999923 397710.23050000146, 161138.69830000028 397692.8055000007, 161125.42210000008 397665.6689000018, 161116.98589999974 397647.53390000015, 161108.84259999916 397629.2659999989, 161098.25569999963 397604.2131000012, 161090.80050000176 397585.66970000044, 161083.6436999999 397566.9873000011, 161076.78510000184 397548.1992000006, 161071.75519999862 397533.8528999984, 161065.42320000008 397514.8660000004, 161059.4114000015 397495.79089999944, 161053.6772999987 397476.62790000066, 161048.3322999999 397457.6191000007, 161043.22019999847 397438.2670999989, 161038.44790000096 397418.8407999985, 161033.97239999846 397399.3476999998, 161029.78909999877 397379.7890000008, 161024.27760000154 397351.2067999989, 161020.8473000005 397331.4990000017, 161017.28559999913 397308.52589999884, 161014.5073999986 397288.73490000144, 161012.04789999872 397268.8850999996, 161010.29710000008 397252.90989999846, 161008.4197999984 397232.99010000005, 161006.15469999984 397202.05150000006, 161005.1085000001 397182.0738000013, 161004.47659999877 397165.37370000035, 161004.01350000128 397145.3735000007, 161003.86520000175 397125.3740000017, 161003.9178000018 397113.27710000053, 161004.2965000011 397093.2699000016, 161004.9871999994 397073.2813999988, 161005.9776000008 397053.30519999936, 161007.16809999943 397035.1372999996, 161008.76399999857 397015.1944999993, 161010.6715000011 396995.2857000008, 161012.33410000056 396980.3183999993, 161014.817400001 396960.47019999847, 161017.6154000014 396940.6656000018, 161021.0945999995 396918.65399999917, 161024.56219999865 396898.9706000015, 161028.33089999855 396879.3269999996, 161032.41369999945 396859.74810000136, 161037.24419999868 396838.3577999994, 161041.95800000057 396818.9230000004, 161046.97019999847 396799.560800001, 161053.11279999837 396777.4032999985, 161058.76359999925 396758.21240000054, 161070.67859999835 396720.0282000005, 161077.9166000001 396697.69530000165, 161096.875500001 396640.7663999982, 161112.9886999987 396591.0533000007, 161181.47819999978 396373.37999999896, 161229.873399999 396220.5064000003, 161289.9012000002 396032.1568999998, 161341.20120000094 395872.22509999946, 161424.94629999995 395612.8887999989, 161543.21119999886 395249.753800001, 161549.17709999904 395230.66380000114, 161558.14189999923 395201.059799999, 161563.72470000014 395181.8607000001, 161569.05050000176 395162.5828000009, 161576.7659999989 395132.68840000033, 161581.12559999898 395114.5694999993, 161585.53929999843 395095.0612999983, 161589.6922999993 395075.4968999997, 161595.2928000018 395047.0667000003, 161598.8429000005 395027.38430000097, 161602.06929999962 395007.9508999996, 161605.0898000002 394988.17859999835, 161607.83570000157 394968.3680000007, 161610.43189999834 394947.5491999984, 161612.6325000003 394927.66739999875, 161614.57779999822 394907.7622000016, 161615.88430000097 394892.4968999997, 161617.34939999878 394872.5469999984, 161618.5289000012 394852.9076000005, 161619.4781000018 394832.9166000001, 161620.13760000095 394812.92599999905, 161620.5447999984 394792.93019999936, 161620.68459999934 394772.92870000005, 161620.40289999917 394744.38489999995, 161619.93499999866 394726.27760000154)"
