ID,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,POSITIONELE_NAUWKEURIGHEID_MM,NAAM,STATUS,LATITUDE,LONGITUDE,ROTATIE
6902138,2016/09/01 00:00:00+00,G0269,Oldebroek,bestaand,1,hoogspanningsmast,283,,,52.4799353987548,6.02997219251898,
6902139,2018/07/20 09:56:27+00,G0074,Heerenveen,bestaand,0,hoogspanningsmast,283,,,52.9715446292736,5.90643567154244,
6902140,2019/04/03 08:32:30+00,G0503,Delft,bestaand,0,hoogspanningsmast,283,,,51.9884791258631,4.36493390892161,
6902141,2019/04/03 08:32:30+00,G0503,Delft,bestaand,0,hoogspanningsmast,283,,,51.976289995139,4.37135827050757,
6902142,2019/04/03 08:32:30+00,G0503,Delft,bestaand,0,hoogspanningsmast,283,,,51.9816597053414,4.36847634348675,
6902143,2019/04/03 08:32:30+00,G0503,Delft,bestaand,0,hoogspanningsmast,283,,,51.9870942326468,4.365561015685,
6902144,2019/04/03 08:32:30+00,G0503,Delft,bestaand,0,hoogspanningsmast,283,,,51.9789535902089,4.36992598380946,
6902145,2019/04/03 08:32:30+00,G0503,Delft,bestaand,0,hoogspanningsmast,283,,,51.9709481100725,4.37435333738471,
6902146,2019/04/03 08:32:30+00,G0503,Delft,bestaand,0,hoogspanningsmast,283,,,51.9736205844036,4.37290099965135,
6902147,2019/05/15 01:38:49+00,G1740,Neder-Betuwe,bestaand,0,hoogspanningsmast,283,,,51.9125369221764,5.64464375347692,
6902148,2019/05/15 01:38:49+00,G1740,Neder-Betuwe,bestaand,0,hoogspanningsmast,283,,,51.9266380625474,5.66571965286347,
6902149,2019/05/15 01:38:49+00,G1740,Neder-Betuwe,bestaand,0,hoogspanningsmast,283,,,51.9165012316519,5.53764379812491,
6902150,2019/05/15 01:38:49+00,G1740,Neder-Betuwe,bestaand,0,hoogspanningsmast,283,,,51.926229216086,5.65608566409179,
6902151,2019/05/15 01:38:49+00,G1740,Neder-Betuwe,bestaand,0,hoogspanningsmast,283,,,51.9261118898779,5.58258986139941,
6902152,2019/05/15 01:38:49+00,G1740,Neder-Betuwe,bestaand,0,hoogspanningsmast,283,,,51.9159407673959,5.64484258022479,
6902153,2019/05/15 01:38:49+00,G1740,Neder-Betuwe,bestaand,0,hoogspanningsmast,283,,,51.9176102543536,5.54224060890733,
6902154,2019/05/15 01:38:49+00,G1740,Neder-Betuwe,bestaand,0,hoogspanningsmast,283,,,51.9244195550353,5.57336496017027,
6902155,2019/05/15 01:38:49+00,G1740,Neder-Betuwe,bestaand,0,hoogspanningsmast,283,,,51.927244709542,5.60103799308214,
6902156,2019/05/15 01:38:49+00,G1740,Neder-Betuwe,bestaand,0,hoogspanningsmast,283,,,51.9251063096021,5.64015091952272,
6902157,2019/05/15 01:38:49+00,G1740,Neder-Betuwe,bestaand,0,hoogspanningsmast,283,,,51.9229261443481,5.56520426889125,
6902158,2017/04/04 10:38:11+00,G0736,De Ronde Venen,bestaand,0,hoogspanningsmast,283,,,52.2451568071112,5.0104734602511,
6902159,2017/04/04 10:38:11+00,G0736,De Ronde Venen,bestaand,0,hoogspanningsmast,283,,,52.244977132056,5.0071894625935,
6902160,2017/04/04 10:38:11+00,G0736,De Ronde Venen,bestaand,0,hoogspanningsmast,283,,,52.2419445562948,5.00959657048974,
6902161,2017/04/04 10:38:11+00,G0736,De Ronde Venen,bestaand,0,hoogspanningsmast,283,,,52.2389619378315,5.00578206733517,
6902162,2017/04/04 10:38:11+00,G0736,De Ronde Venen,bestaand,0,hoogspanningsmast,283,,,52.2520166265922,5.00808257197673,
6902163,2017/04/04 10:38:11+00,G0736,De Ronde Venen,bestaand,0,hoogspanningsmast,283,,,52.2390820850353,5.00880322624259,
6902164,2017/04/04 10:38:11+00,G0736,De Ronde Venen,bestaand,0,hoogspanningsmast,283,,,52.2352487442364,5.00698059296771,
6902165,2017/04/04 10:38:11+00,G0736,De Ronde Venen,bestaand,0,hoogspanningsmast,283,,,52.2322771714887,5.00617246881191,
6902166,2017/04/04 10:38:11+00,G0736,De Ronde Venen,bestaand,0,hoogspanningsmast,283,,,52.2555190777389,5.00832102213764,
6902167,2017/04/04 10:38:11+00,G0736,De Ronde Venen,bestaand,0,hoogspanningsmast,283,,,52.2484201825037,5.01137054503113,
6902168,2017/04/04 10:38:11+00,G0736,De Ronde Venen,bestaand,0,hoogspanningsmast,283,,,52.2422956214615,5.00656213939457,
6902169,2017/04/04 10:38:11+00,G0736,De Ronde Venen,bestaand,0,hoogspanningsmast,283,,,52.2485080128387,5.00758004499104,
6902170,2017/06/26 12:15:04+00,G0957,Roermond,bestaand,0,hoogspanningsmast,283,,,51.2186808505474,6.01237839876346,
6902171,2017/06/26 12:15:04+00,G0957,Roermond,bestaand,0,hoogspanningsmast,283,,,51.2178661542384,6.01633124317671,
6902172,2020/02/10 15:03:05+00,G0957,Roermond,bestaand,0,hoogspanningsmast,283,,,51.2212846299715,5.98273791445973,
6902173,2020/02/10 15:03:05+00,G0957,Roermond,bestaand,0,hoogspanningsmast,283,,,51.2211915179215,5.98709333562711,
6902174,2020/02/10 15:03:05+00,G0957,Roermond,bestaand,0,hoogspanningsmast,283,,,51.2208895348937,5.99470164248808,
6902175,2020/02/10 15:03:05+00,G0957,Roermond,bestaand,0,hoogspanningsmast,283,,,51.2210728471441,5.98989942720544,
6902176,2017/06/26 00:25:58+00,G1640,Leudal,bestaand,0,hoogspanningsmast,283,,,51.2398063068789,5.84386155339607,
6902177,2017/06/26 00:25:58+00,G1640,Leudal,bestaand,0,hoogspanningsmast,283,,,51.2368917465639,5.84567621196667,
6902178,2017/06/28 11:09:49+00,G0946,Nederweert,bestaand,0,hoogspanningsmast,283,,,51.2441923634555,5.79959227301403,
6902179,2019/06/05 09:31:38+00,G0873,Woensdrecht,bestaand,0,hoogspanningsmast,283,,,51.4293806595883,4.27325439155839,
6902180,2019/06/05 09:36:36+00,G0873,Woensdrecht,bestaand,0,hoogspanningsmast,283,,,51.4305924346084,4.27562570258465,
6902181,2019/06/05 09:39:18+00,G0873,Woensdrecht,bestaand,0,hoogspanningsmast,283,,,51.4323922732098,4.27911119258363,
6902182,2019/06/05 09:41:52+00,G0873,Woensdrecht,bestaand,0,hoogspanningsmast,283,,,51.4331780518432,4.28062331735743,
6902183,2019/05/24 12:39:47+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5301700562457,6.18663470579228,
6902184,2017/01/16 12:50:37+00,G0200,Apeldoorn,bestaand,0,hoogspanningsmast,283,,,52.1840628596606,5.9819413644494,
6902185,2017/02/09 10:33:13+00,G0200,Apeldoorn,bestaand,0,hoogspanningsmast,283,,,52.220026739527,6.01818038420896,
6902186,2017/02/09 10:33:13+00,G0200,Apeldoorn,bestaand,0,hoogspanningsmast,283,,,52.2227635356259,6.01702340308469,
6902187,2019/05/24 12:39:47+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5256376213428,6.17696151321206,
6902188,2019/05/24 12:39:47+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5235140430304,6.17344572233689,
6902189,2019/05/24 12:39:47+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.530334977626,6.18592775584939,
6902190,2019/05/24 12:39:47+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5290789665744,6.18353144743265,
6902191,2019/05/24 12:39:47+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5297191044461,6.18727951991637,
6902192,2019/05/24 12:39:47+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5277022703356,6.18144738748658,
6902193,2019/05/24 12:39:47+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5256446047309,6.1775310247408,
6902194,2019/05/24 12:39:47+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5236574901402,6.1732036619874,
6902195,2019/05/24 12:39:47+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5296827310712,6.18519916942698,
6902196,2019/05/24 12:39:47+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5293488567053,6.18738104951588,
6902197,2019/05/24 12:39:47+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5276968087604,6.18087217294576,
6902198,2019/06/12 16:20:05+00,G0796,'s-Hertogenbosch,bestaand,0,hoogspanningsmast,283,,,51.7103161517354,5.29655602888632,
6902199,2020/01/13 14:59:48+00,P0025,Gelderland,bestaand,0,hoogspanningsmast,283,,,51.9032525267854,5.91096591183505,
6902200,2020/06/30 07:42:33+00,G0484,Alphen aan den Rijn,bestaand,0,hoogspanningsmast,283,,,52.0685075508787,4.56338984539465,
6902201,2020/06/30 07:42:33+00,G0484,Alphen aan den Rijn,bestaand,0,hoogspanningsmast,283,,,52.0707289124699,4.56438922465397,
6902202,2020/06/30 07:42:33+00,G0484,Alphen aan den Rijn,bestaand,0,hoogspanningsmast,283,,,52.0657670882395,4.56215703105065,
6902203,2020/06/30 07:42:33+00,G0484,Alphen aan den Rijn,bestaand,0,hoogspanningsmast,283,,,52.0626717590816,4.56077486527629,
6902204,2020/06/30 07:42:33+00,G0484,Alphen aan den Rijn,bestaand,0,hoogspanningsmast,283,,,52.0732304788358,4.56551484831926,
6902205,2022/09/22 17:45:12+00,G0983,Venlo,bestaand,0,hoogspanningsmast,283,,,51.3802221564982,6.13979223347013,
6902206,2022/11/16 16:31:01+00,G0983,Venlo,bestaand,0,hoogspanningsmast,283,,,51.3229327778535,6.12222108396306,
6902207,2023/01/04 16:33:46+00,G0983,Venlo,bestaand,0,hoogspanningsmast,283,,,51.3810870152885,6.1491528713378,
6902208,2023/01/09 15:14:30+00,G0983,Venlo,bestaand,0,hoogspanningsmast,283,,,51.3785987331947,6.13779290322004,
6902209,2017/07/12 11:50:04+00,G0983,Venlo,bestaand,0,hoogspanningsmast,283,,,51.3247577785627,6.12242900898698,
6902210,2023/01/04 16:33:46+00,G0983,Venlo,bestaand,0,hoogspanningsmast,283,,,51.3806844239191,6.14233534913663,
6902211,2023/01/04 16:33:46+00,G0983,Venlo,bestaand,0,hoogspanningsmast,283,,,51.3804945856307,6.13926481154388,
6902212,2023/01/04 16:33:46+00,G0983,Venlo,bestaand,0,hoogspanningsmast,283,,,51.3810144922624,6.14209675672918,
6902213,2023/01/04 16:33:46+00,G0983,Venlo,bestaand,0,hoogspanningsmast,283,,,51.3815509577938,6.14491246527224,
6902214,2020/06/10 10:33:41+00,G0983,Venlo,bestaand,0,hoogspanningsmast,283,,,51.3798672495734,6.13572729172345,
6902215,2023/01/04 16:33:46+00,G0983,Venlo,bestaand,0,hoogspanningsmast,283,,,51.3828064570165,6.1297221476486,
6902216,2020/06/10 10:33:41+00,G0983,Venlo,bestaand,0,hoogspanningsmast,283,,,51.3813892424391,6.13263301940079,
6902217,2023/01/04 16:33:46+00,G0983,Venlo,bestaand,0,hoogspanningsmast,283,,,51.3812381722665,6.14526118828749,
6902218,2023/01/04 16:33:46+00,G0983,Venlo,bestaand,0,hoogspanningsmast,283,,,51.3808351740214,6.14895827829044,
6902219,2018/07/20 09:56:27+00,G0074,Heerenveen,bestaand,0,hoogspanningsmast,283,,,53.0212514644208,5.86138315369237,
6902220,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1774006973726,6.46294142736864,
6902221,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1680432370299,6.39032665423272,
6902222,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1697305982124,6.44284696128621,
6902223,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1691571100076,6.41761646788978,
6902224,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1697645380043,6.40530925696615,
6902225,2017/06/28 11:09:49+00,G0946,Nederweert,bestaand,0,hoogspanningsmast,283,,,51.24217188604,5.80284283719334,
6902226,2017/06/28 11:09:49+00,G0946,Nederweert,bestaand,0,hoogspanningsmast,283,,,51.2406366513885,5.80531963589615,
6902227,2017/09/26 14:57:17+00,G1883,Sittard-Geleen,bestaand,0,hoogspanningsmast,283,,,51.0204223384035,5.82324088201945,
6902228,2017/09/26 14:57:17+00,G1883,Sittard-Geleen,bestaand,0,hoogspanningsmast,283,,,51.0268850900438,5.824495691216,
6902229,2017/09/26 14:57:17+00,G1883,Sittard-Geleen,bestaand,0,hoogspanningsmast,283,,,51.0247319207305,5.82410334252899,
6902230,2017/09/26 14:57:17+00,G1883,Sittard-Geleen,bestaand,0,hoogspanningsmast,283,,,51.0225686558808,5.82367990759392,
6902231,2018/11/19 09:09:04+00,G0014,Groningen,bestaand,0,hoogspanningsmast,283,,,53.2193639466795,6.48160875126051,
6902232,2019/03/25 13:26:46+00,G0718,Vlissingen,bestaand,0,hoogspanningsmast,283,,,51.4809423999307,3.70156292073005,
6902233,2021/08/19 11:25:32+00,G1952,Hoogezand-Sappemeer,bestaand,0,hoogspanningsmast,283,,,53.1643251185914,6.70749380609648,
6902234,2019/03/25 13:26:46+00,G0718,Vlissingen,bestaand,0,hoogspanningsmast,283,,,51.4552911507544,3.70686731899223,
6902235,2019/03/25 13:26:46+00,G0718,Vlissingen,bestaand,0,hoogspanningsmast,283,,,51.4805807213178,3.6975252118432,
6902236,2021/08/19 11:25:32+00,G1952,Hoogezand-Sappemeer,bestaand,0,hoogspanningsmast,283,,,53.168196623795,6.69466965871525,
6902237,2019/03/25 13:26:46+00,G0718,Vlissingen,bestaand,0,hoogspanningsmast,283,,,51.4519986895494,3.59149052935982,
6902238,2021/08/19 11:25:32+00,G1952,Hoogezand-Sappemeer,bestaand,0,hoogspanningsmast,283,,,53.1615856394622,6.71651721598992,
6902239,2019/03/25 13:26:46+00,G0718,Vlissingen,bestaand,0,hoogspanningsmast,283,,,51.480430965966,3.69761998288185,
6902240,2019/03/25 13:26:46+00,G0718,Vlissingen,bestaand,0,hoogspanningsmast,283,,,51.4809117594865,3.70174522881636,
6902241,2019/03/25 13:26:46+00,G0718,Vlissingen,bestaand,0,hoogspanningsmast,283,,,51.4790254745124,3.69378319530534,
6902242,2020/11/19 06:49:16+00,G1719,Drimmelen,bestaand,0,hoogspanningsmast,283,,,51.6966062344777,4.81299065651925,
6902243,2020/11/19 06:49:16+00,G1719,Drimmelen,bestaand,0,hoogspanningsmast,283,,,51.6968603691693,4.81752122353914,
6902244,2020/11/19 06:49:16+00,G1719,Drimmelen,bestaand,0,hoogspanningsmast,283,,,51.6973084832709,4.81638587140844,
6902245,2020/11/19 06:49:16+00,G1719,Drimmelen,bestaand,0,hoogspanningsmast,283,,,51.696926290494,4.81069111917655,
6902246,2020/11/19 06:49:16+00,G1719,Drimmelen,bestaand,0,hoogspanningsmast,283,,,51.6977191633064,4.82221682297558,
6902247,2020/11/19 06:49:16+00,G1719,Drimmelen,bestaand,0,hoogspanningsmast,283,,,51.6964664752468,4.80514699331697,
6902248,2020/11/19 06:49:16+00,G1719,Drimmelen,bestaand,0,hoogspanningsmast,283,,,51.6975714766346,4.8268952378834,
6902249,2020/11/19 06:49:16+00,G1719,Drimmelen,bestaand,0,hoogspanningsmast,283,,,51.696252305783,4.80846615980104,
6902250,2020/11/19 06:49:16+00,G1719,Drimmelen,bestaand,0,hoogspanningsmast,283,,,51.6957840302434,4.79374250804757,
6902251,2020/11/19 06:49:16+00,G1719,Drimmelen,bestaand,0,hoogspanningsmast,283,,,51.6953542705984,4.7951189826018,
6902252,2020/11/19 06:49:16+00,G1719,Drimmelen,bestaand,0,hoogspanningsmast,283,,,51.695697696499,4.79949136366055,
6902253,2020/11/19 06:49:16+00,G1719,Drimmelen,bestaand,0,hoogspanningsmast,283,,,51.6960710724751,4.79931117645186,
6902254,2020/11/19 06:49:16+00,G1719,Drimmelen,bestaand,0,hoogspanningsmast,283,,,51.6972279147708,4.82219641530442,
6902255,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1605546891911,6.24664456794674,
6902256,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1739445542015,6.45368284242664,
6902257,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1756919348774,6.45822780923201,
6902258,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1687079894472,6.42418294197913,
6902259,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1671772065269,6.3743524539244,
6902260,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1674988204664,6.43716970269967,
6902261,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1715739465773,6.44751528491531,
6902262,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.170409750536,6.39389905164924,
6902263,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1499612945952,6.25680361819453,
6902264,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1689096946243,6.38118435511523,
6902265,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1698864953388,6.39775785267912,
6902266,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1678597937501,6.43810722063749,
6902267,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1575136629283,6.23384546853861,
6902268,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1705515230882,6.38769143978926,
6902269,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1532634008288,6.25667577306686,
6902270,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1672472100572,6.42864710078991,
6902271,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1818434395112,6.47199736238094,
6902272,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1661923965787,6.3873521381944,
6902273,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1789811902412,6.46684848439672,
6902274,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1700140524045,6.39349312701164,
6902275,2019/03/25 13:26:46+00,G0718,Vlissingen,bestaand,0,hoogspanningsmast,283,,,51.4535269355672,3.59475673479168,
6902276,2019/03/25 13:26:46+00,G0718,Vlissingen,bestaand,0,hoogspanningsmast,283,,,51.4788931319645,3.69391794325609,
6902277,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5090413911506,6.14216902307296,
6902278,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.509810399952,6.14580870924101,
6902279,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5174002349071,6.16180521179275,
6902280,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5153623987158,6.15771312892089,
6902281,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5155759155274,6.15749491383184,
6902282,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.521475340795,6.16955368059321,
6902283,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5136092692422,6.15335648534757,
6902284,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5118426539539,6.14963314111051,
6902285,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5060528161505,6.13791355282494,
6902286,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5099365148864,6.14552899544916,
6902287,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5066755025204,6.13711167189476,
6902288,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5084869053575,6.14090184451647,
6902289,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5078722104444,6.1417305760174,
6902290,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5175338029942,6.16152399065071,
6902291,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5099575220816,6.14557208913153,
6902292,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.519229564113,6.16482275168756,
6902293,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.521644146809,6.16936967943266,
6902294,2019/11/18 11:39:33+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.5116954473543,6.14978520057225,
6902295,2019/05/28 08:51:43+00,G1911,Hollands Kroon,bestaand,0,hoogspanningsmast,283,,,52.8440770931192,4.80911683676515,
6902296,2019/05/28 08:51:43+00,G1911,Hollands Kroon,bestaand,0,hoogspanningsmast,283,,,52.8528746169279,4.80200866557112,
6902297,2019/05/28 08:51:43+00,G1911,Hollands Kroon,bestaand,0,hoogspanningsmast,283,,,52.8473072012594,4.80650563375617,
6902298,2019/05/28 08:51:43+00,G1911,Hollands Kroon,bestaand,0,hoogspanningsmast,283,,,52.8503015937619,4.80409533472936,
6902299,2019/07/31 14:01:20+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.4788395232439,6.14565530824441,
6902300,2019/07/31 14:01:20+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.4750399272035,6.13751339517505,
6902301,2019/07/31 14:01:20+00,G0193,Zwolle,bestaand,0,hoogspanningsmast,283,,,52.4768637221572,6.14141637298186,
6902302,2017/09/28 09:52:23+00,G1598,Koggenland,bestaand,0,hoogspanningsmast,283,,,52.6533661696243,4.99115205374196,
6902303,2017/09/28 09:52:23+00,G1598,Koggenland,bestaand,0,hoogspanningsmast,283,,,52.6551249705905,4.99630090525388,
6902304,2017/09/28 09:52:23+00,G1598,Koggenland,bestaand,0,hoogspanningsmast,283,,,52.6564554473048,5.00019906576927,
6902305,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1846961672378,6.47714488979686,
6902306,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1673399659453,6.43215416274874,
6902307,2019/05/10 09:19:04+00,G0262,Lochem,bestaand,0,hoogspanningsmast,283,,,52.1591530985824,6.23770859834478,
6902308,2017/09/27 09:16:13+00,G1883,Sittard-Geleen,bestaand,0,hoogspanningsmast,283,,,50.9752451364761,5.79589313005991,
6902309,2017/09/27 09:16:13+00,G1883,Sittard-Geleen,bestaand,0,hoogspanningsmast,283,,,50.9794795253759,5.80405100577133,
6902310,2017/09/27 09:16:13+00,G1883,Sittard-Geleen,bestaand,0,hoogspanningsmast,283,,,50.9674675982261,5.79355433990657,
6902311,2017/09/27 09:16:13+00,G1883,Sittard-Geleen,bestaand,0,hoogspanningsmast,283,,,50.9740252637466,5.79024831506354,
6902312,2017/09/27 09:16:13+00,G1883,Sittard-Geleen,bestaand,0,hoogspanningsmast,283,,,50.9741655666528,5.79504027051682,
6902313,2017/09/27 09:16:13+00,G1883,Sittard-Geleen,bestaand,0,hoogspanningsmast,283,,,50.979277474683,5.80426776487607,
