FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,shape_le_1,se_anno_cad_data,gdb_geomattr_data,shape
trend_2016_50.12,200180,2,180,791,2003.92,1212.92,5.96,-,- - - - - -,1,996.00013235,996.00013235,,,"POLYGON ((204134.76309999824 609709.2861000001, 203893.67610000074 609534.1261, 203776.11890000105 609695.9294999987, 204017.2060999982 609871.0894999988, 204134.76309999824 609709.2861000001))"
trend_2016_50.13,200200,2,200,732,1855.58,1123.58,9.72,-,- - - - - -,1,1371.99994029,1371.99994029,,,"POLYGON ((204017.76289999858 609871.2859000005, 203624.58080000058 609585.622299999, 203507.0234999992 609747.4255000018, 203900.20580000058 610033.0892999992, 204017.76289999858 609871.2859000005))"
trend_2016_50.14,200201,2,201,723,1509.52,786.52,2.8,-,- - - - - -,1,679.99962106,679.99962106,,,"POLYGON ((203931.9941000007 609982.2052999996, 203808.38149999827 609916.4792999998, 203714.48710000142 610093.0687999986, 203838.09980000183 610158.7947999984, 203931.9941000007 609982.2052999996))"
trend_2016_50.15,200202,2,202,580,1420.15,840.15,5.65,-,- - - - - -,1,964.99981856,964.99981856,,,"POLYGON ((203870.25879999995 610088.2670999989, 203606.52230000123 609987.0280999988, 203534.8487999998 610173.7441000007, 203798.58509999886 610274.9831000008, 203870.25879999995 610088.2670999989))"
trend_2016_50.16,200203,2,203,510,1345.84,835.84,5.49,-,- - - - - -,1,949.00023749,949.00023749,,,"POLYGON ((203816.12029999867 610217.625500001, 203548.65579999983 610155.8762999997, 203503.66550000012 610350.750500001, 203771.13010000065 610412.499499999, 203816.12029999867 610217.625500001))"
trend_2016_50.17,200204,2,204,480,1304.95,824.95,6.5,-,- - - - - -,1,1050.00002954,1050.00002954,,,"POLYGON ((203780.52809999883 610353.2555, 203456.7648999989 610324.9299000017, 203439.3337999992 610524.1689000018, 203763.09690000117 610552.4945, 203780.52809999883 610353.2555))"
trend_2016_50.18,200205,2,205,460,1286.18,826.18,8.19,-,- - - - - -,1,1219.00019074,1219.00019074,,,"POLYGON ((203764.14130000025 610492.4494999982, 203355.2025000006 610513.881099999, 203365.6697999984 610713.6070999987, 203774.6085000001 610692.1755000018, 203764.14130000025 610492.4494999982))"
trend_2016_50.19,200206,2,206,450,1284.03,834.03,8.39,-,- - - - - -,1,1239.00030145,1239.00030145,,,"POLYGON ((203765.82290000096 610615.1444999985, 203352.69590000063 610687.9899000004, 203387.42550000176 610884.9514999986, 203800.55249999836 610812.1061000004, 203765.82290000096 610615.1444999985))"
trend_2016_50.20,200220,2,220,440,1281.46,841.46,5.59,-,- - - - - -,1,959.00018451,959.00018451,,,"POLYGON ((203800.82279999927 610817.1442999989, 203525.5689000003 610865.6790999994, 203560.29850000143 611062.6407999992, 203835.5522999987 611014.1059000008, 203800.82279999927 610817.1442999989))"
trend_2016_50.21,200240,2,240,420,1344.69,924.69,10.52,-,- - - - - -,1,1451.99988508,1451.99988508,,,"POLYGON ((203834.82290000096 611015.1444999985, 203316.814100001 611106.4833000004, 203351.5438000001 611303.4448999986, 203869.55249999836 611212.1061000004, 203834.82290000096 611015.1444999985))"
trend_2016_50.22,200260,2,260,380,1315.11,935.11,-2,>2026,- - - - - -,3,600.00007269,600.00007269,,,"POLYGON ((203903.55249999836 611409.1057999991, 204002.03330000117 611391.7408999987, 203967.3035000004 611194.7793000005, 203868.82290000096 611212.1440999992, 203903.55249999836 611409.1057999991))"
trend_2016_50.23,200280,2,280,340,1276.32,936.32,4.01,-,- - - - - -,1,800.99998961,800.99998961,,,"POLYGON ((203902.82279999927 611407.1444999985, 203705.36879999936 611441.9609000012, 203740.09849999845 611638.9224999994, 203937.5522999987 611604.1061000004, 203902.82279999927 611407.1444999985))"
trend_2016_50.24,200300,2,300,280,1137.12,857.12,-3.79,>2026,- - - - - -,3,778.99971795,778.99971795,,,"POLYGON ((203971.5522999987 611801.1057999991, 204158.17330000177 611768.1992999986, 204123.4437999986 611571.2379000001, 203936.82279999927 611604.1440999992, 203971.5522999987 611801.1057999991))"
trend_2016_50.25,200301,2,301,280,960.99,680.99,-12.96,>2026,- - - - - -,3,1696.00017189,1696.00017189,,,"POLYGON ((204026.04129999876 611949.1145000011, 204638.73730000108 611738.1462999992, 204573.6237999983 611549.0425000004, 203960.9277999997 611760.0108000003, 204026.04129999876 611949.1145000011))"
trend_2016_50.26,200302,2,302,280,813.43,533.43,-20.1,>2026,- - - - - -,3,2410.00017649,2410.00017649,,,"POLYGON ((204102.99390000105 612086.7947999984, 204990.3563000001 611614.9759000018, 204896.46189999953 611438.3863000013, 204009.09950000048 611910.2052999996, 204102.99390000105 612086.7947999984))"
trend_2016_50.27,200303,2,303,280,699.37,419.37,-28.45,>2026,- - - - - -,3,3244.99988731,3244.99988731,,,"POLYGON ((204224.79129999876 612236.0273000002, 205330.2815000005 611340.8191, 205204.4173000008 611185.3898999989, 204098.9272999987 612080.5980999991, 204224.79129999876 612236.0273000002))"
trend_2016_50.28,200304,2,304,280,685.23,405.23,-20.52,>2026,- - - - - -,3,2452.00006376,2452.00006376,,,"POLYGON ((204372.82310000062 612359.3414999992, 205032.32330000028 611573.379900001, 204879.1143000014 611444.8222999983, 204219.6143000014 612230.7839000002, 204372.82310000062 612359.3414999992))"
trend_2016_50.29,200320,2,320,290,660.67,370.67,-23.89,>2026,- - - - - -,3,2788.99989273,2788.99989273,,,"POLYGON ((204522.82349999994 612486.3418000005, 205290.63309999928 611571.3015000001, 205137.42430000007 611442.7441000007, 204369.61450000107 612357.7840999998, 204522.82349999994 612486.3418000005))"
trend_2016_50.30,300201,3,201,160,143.19,-16.81,-7.87,-,- - - - - -,4,1126.99984825,1126.99984825,,,"POLYGON ((169118.59380000085 607336.2507999986, 169504.86410000175 607261.1675000004, 169472.42650000006 607094.2908999994, 169086.15630000085 607169.3740999997, 169118.59380000085 607336.2507999986))"
trend_2016_50.31,300202,3,202,170,150.73,-19.27,-7.98,-,- - - - - -,4,1137.9998788,1137.9998788,,,"POLYGON ((169188.6539000012 607515.435800001, 169558.60029999912 607365.9677999988, 169494.9173000008 607208.3465000018, 169124.97089999914 607357.8145000003, 169188.6539000012 607515.435800001))"
trend_2016_50.32,300203,3,203,190,155.44,-34.56,-9.52,-,- - - - - -,4,1291.99983911,1291.99983911,,,"POLYGON ((169270.60680000111 607649.9219000004, 169678.61829999834 607404.7637999989, 169591.06190000102 607259.0452999994, 169183.05029999837 607504.2034999989, 169270.60680000111 607649.9219000004))"
trend_2016_50.33,300204,3,204,210,169.78,-40.22,-9.41,-,- - - - - -,4,1281.00017508,1281.00017508,,,"POLYGON ((169372.59010000154 607769.9265000001, 169733.01410000026 607467.4948999994, 169623.74010000005 607337.2672999986, 169263.316300001 607639.6988999993, 169372.59010000154 607769.9265000001))"
trend_2016_50.34,300220,3,220,360,277.35,-82.65,-5.45,-,- - - - - -,4,884.9998805,884.9998805,,,"POLYGON ((169517.06179999933 607936.2129000016, 169722.7201000005 607757.436900001, 169611.1900999993 607629.1363000013, 169405.53180000186 607807.9123000018, 169517.06179999933 607936.2129000016))"
trend_2016_50.35,300240,3,240,440,321.89,-118.11,-5.13,-,- - - - - -,4,852.99992973,852.99992973,,,"POLYGON ((169647.06210000068 608089.2129000016, 169840.64510000125 607920.9338999987, 169729.11510000005 607792.6330999993, 169535.5320999995 607960.9123000018, 169647.06210000068 608089.2129000016))"
trend_2016_50.36,300260,3,260,450,320.84,-129.16,-15.22,-,- - - - - -,4,1839.99981499,1839.99981499,,,"POLYGON ((169778.06190000102 608241.2129000016, 170344.09409999847 607749.1688000001, 170232.564100001 607620.8680999987, 169666.53189999983 608112.9123000018, 169778.06190000102 608241.2129000016))"
trend_2016_50.37,300280,3,280,450,282.64,-167.36,-27,-,- - - - - -,4,1839.99981499,1839.99981499,,,"POLYGON ((169910.06230000034 608395.2127999999, 170476.09450000152 607903.1684999987, 170364.56450000033 607774.867899999, 169798.53229999915 608266.9120999984, 169910.06230000034 608395.2127999999))"
trend_2016_50.38,300300,3,300,455,239.68,-215.32,-37.9,-,- - - - - -,4,1840.00007963,1840.00007963,,,"POLYGON ((170039.73550000042 608544.2923000008, 170597.09409999847 608042.4442999996, 170483.3418999985 607916.1097999997, 169925.98330000043 608417.9578000009, 170039.73550000042 608544.2923000008))"
trend_2016_50.39,300301,3,301,460,241.17,-218.83,-37.31,-,- - - - - -,4,1840.00000247,1840.00000247,,,"POLYGON ((170120.04250000045 608612.0011, 170621.8905000016 608054.6424999982, 170495.55579999834 607940.8902999982, 169993.70789999887 608498.2489, 170120.04250000045 608612.0011))"
trend_2016_50.40,300302,3,302,465,247.95,-217.05,-33.43,-,- - - - - -,4,1840.00024506,1840.00024506,,,"POLYGON ((170237.28090000153 608688.5940999985, 170656.6757999994 608066.8159000017, 170515.7393000014 607971.7531000003, 170096.34450000152 608593.5313000008, 170237.28090000153 608688.5940999985))"
trend_2016_50.41,300303,3,303,475,261.12,-213.88,-31.05,-,- - - - - -,4,1840.00029976,1840.00029976,,,"POLYGON ((170380.41110000014 608754.2353000008, 170697.3748999983 608074.5042999983, 170543.30249999836 608002.6592999995, 170226.33879999816 608682.3900999986, 170380.41110000014 608754.2353000008))"
trend_2016_50.42,300304,3,304,480,270.63,-209.37,-30.54,-,- - - - - -,4,1840.00012615,1840.00012615,,,"POLYGON ((170480.80649999902 608785.1735000014, 170724.9825000018 608076.0344999991, 170564.24430000037 608020.6878999993, 170320.06830000132 608729.8269000016, 170480.80649999902 608785.1735000014))"
trend_2016_50.43,300320,3,320,560,321.91,-238.09,-47.33,-,- - - - - -,4,1839.99982153,1839.99982153,,,"POLYGON ((170649.80689999834 608842.1733000018, 170893.98310000077 608133.0344999991, 170733.24489999935 608077.6878999993, 170489.0687999986 608786.8267999999, 170649.80689999834 608842.1733000018))"
trend_2016_50.44,300340,3,340,620,378.11,-241.89,-51.43,-,- - - - - -,4,1839.99993886,1839.99993886,,,"POLYGON ((170822.80649999902 608901.1730999984, 171066.98279999942 608192.0342999995, 170906.24450000003 608136.6878000014, 170662.06830000132 608845.8264999986, 170822.80649999902 608901.1730999984))"
trend_2016_50.45,300360,3,360,660,441.55,-218.45,-49.63,-,- - - - - -,4,1840.00022496,1840.00022496,,,"POLYGON ((171028.82429999858 608968.3293000013, 171260.5870999992 608255.0368000008, 171098.9074999988 608202.503899999, 170867.1447999999 608915.7963000014, 171028.82429999858 608968.3293000013))"
trend_2016_50.46,300380,3,380,670,514.13,-155.87,-42.66,-,- - - - - -,4,1840.00032295,1840.00032295,,,"POLYGON ((171219.80680000037 609035.1733000018, 171463.9829000011 608326.0342999995, 171303.24480000138 608270.6878000014, 171059.06850000098 608979.8267999999, 171219.80680000037 609035.1733000018))"
trend_2016_50.47,300400,3,400,670,599.24,-70.76,-37.62,-,- - - - - -,4,1839.99989911,1839.99989911,,,"POLYGON ((171430.80649999902 609106.1733000018, 171674.98279999942 608397.0344999991, 171514.24450000003 608341.6878999993, 171270.06830000132 609050.8267999999, 171430.80649999902 609106.1733000018))"
trend_2016_50.48,300401,3,401,670,661.32,-8.68,-28.67,-,- - - - - -,4,1840.00020637,1840.00020637,,,"POLYGON ((171568.6261 609130.8440999985, 171711.7329000011 608394.6237999983, 171544.85610000044 608362.1860999987, 171401.749499999 609098.4065000005, 171568.6261 609130.8440999985))"
trend_2016_50.49,300402,3,402,675,724.86,49.86,-28.8,2017,- - - - - -,3,1839.99996253,1839.99996253,,,"POLYGON ((171691.04309999943 609136.4921000004, 171743.36050000042 608388.3191, 171573.77450000122 608376.4604999982, 171521.4572999999 609124.6334999986, 171691.04309999943 609136.4921000004))"
trend_2016_50.50,300420,3,420,725,887.7,162.7,-21.79,2023,- - - - - -,3,1840.00010134,1840.00010134,,,"POLYGON ((171889.0432999991 609148.4919000007, 171941.36050000042 608400.3189000003, 171771.77479999885 608388.4600999989, 171719.4572999999 609136.6332999989, 171889.0432999991 609148.4919000007))"
trend_2016_50.51,300440,3,440,770,1057.92,287.92,-10.39,>2026,- - - - - -,3,1379.00033794,1379.00033794,,,"POLYGON ((172089.0432999991 609160.4921000004, 172125.28180000186 608642.2575000003, 171955.69579999894 608630.3988999985, 171919.4572999999 609148.6334999986, 172089.0432999991 609160.4921000004))"
trend_2016_50.52,300460,3,460,810,1197.61,387.61,0.26,-,- - - - - -,1,365.99994864,365.99994864,,,"POLYGON ((172118.4572999999 609159.6332999989, 172117.55050000176 609172.6017999984, 172287.1363000013 609184.4600999989, 172288.0432999991 609171.4919000007, 172118.4572999999 609159.6332999989))"
trend_2016_50.53,300480,3,480,850,1322.4,472.4,13.49,-,- - - - - -,1,1689.0003161,1689.0003161,,,"POLYGON ((172319.4572999999 609171.6334999986, 172272.4065000005 609844.4904999994, 172441.9924999997 609856.3491000012, 172489.0432999991 609183.4921000004, 172319.4572999999 609171.6334999986))"
trend_2016_50.54,300500,3,500,830,1406.15,576.15,23.96,-,- - - - - -,1,2735.99988056,2735.99988056,,,"POLYGON ((172554.1457999982 609188.4087999985, 172512.3361000009 610385.6788999997, 172682.2325000018 610391.6118000001, 172724.04210000113 609194.3414999992, 172554.1457999982 609188.4087999985))"
trend_2016_50.55,300520,3,520,790,1465.74,675.74,33.4,-,- - - - - -,1,3680,3680,,,"POLYGON ((172800.00030000135 609193.0001000017, 172800.00030000135 610863.0001000017, 172970.00030000135 610863.0001000017, 172970.00030000135 609193.0001000017, 172800.00030000135 609193.0001000017))"
trend_2016_50.56,300540,3,540,780,1468.84,688.84,37.85,-,- - - - - -,1,4125,4125,,,"POLYGON ((172996.9998999983 609193.0001000017, 172996.9998999983 611085.5001000017, 173166.9998999983 611085.5001000017, 173166.9998999983 609193.0001000017, 172996.9998999983 609193.0001000017))"
trend_2016_50.57,300560,3,560,680,1414.78,734.78,38.24,-,- - - - - -,1,4164,4164,,,"POLYGON ((173192.00030000135 609193.0001000017, 173192.00030000135 611105.0001000017, 173362.00030000135 611105.0001000017, 173362.00030000135 609193.0001000017, 173192.00030000135 609193.0001000017))"
trend_2016_50.58,300580,3,580,650,1304.14,654.14,33.97,-,- - - - - -,1,3737,3737,,,"POLYGON ((173393.00030000135 609193.0001000017, 173393.00030000135 610891.5001000017, 173563.00030000135 610891.5001000017, 173563.00030000135 609193.0001000017, 173393.00030000135 609193.0001000017))"
trend_2016_50.59,300600,3,600,575,1161.16,586.16,21.28,-,- - - - - -,1,2467.99985559,2467.99985559,,,"POLYGON ((173573.5599000007 609191.3918000013, 173554.99049999937 610255.2298000008, 173724.96449999884 610258.196800001, 173743.53390000015 609194.3588000014, 173573.5599000007 609191.3918000013))"
trend_2016_50.60,300620,3,620,540,970.8,430.8,4.03,-,- - - - - -,1,742.99979697,742.99979697,,,"POLYGON ((173758.14550000057 609195.4087999985, 173751.1132999994 609396.7859000005, 173921.00979999825 609402.7188999988, 173928.04190000147 609201.3418000005, 173758.14550000057 609195.4087999985))"
trend_2016_50.61,300640,3,640,475,1119.97,644.97,29.72,-,- - - - - -,1,3311.9999448,3311.9999448,,,"POLYGON ((173958.14550000057 609201.4089000002, 173906.2848000005 610686.5034999996, 174076.18129999936 610692.4365000017, 174128.04190000147 609207.3418000005, 173958.14550000057 609201.4089000002))"
trend_2016_50.62,300660,3,660,425,987.19,562.19,17.76,-,- - - - - -,1,2115.99988712,2115.99988712,,,"POLYGON ((174158.14550000057 609207.4083000012, 174127.15480000153 610094.8674999997, 174297.05110000074 610100.8002999984, 174328.04190000147 609213.3412999995, 174158.14550000057 609207.4083000012))"
trend_2016_50.63,300680,3,680,400,832.32,432.32,3.83,-,- - - - - -,1,722.99994224,722.99994224,,,"POLYGON ((174358.14550000057 609213.4085000008, 174351.4620999992 609404.7919000015, 174521.35880000144 609410.7248000018, 174528.04190000147 609219.3414999992, 174358.14550000057 609213.4085000008))"
trend_2016_50.64,300700,3,700,350,721.47,371.47,-4.94,>2026,- - - - - -,3,834.00000288,834.00000288,,,"POLYGON ((174728.04190000147 609225.3418000005, 174736.66209999844 608978.4921000004, 174566.76579999924 608972.5590999983, 174558.14550000057 609219.4087999985, 174728.04190000147 609225.3418000005))"
trend_2016_50.65,300720,3,720,325,596.34,271.34,-16.25,>2026,- - - - - -,3,1839.99996253,1839.99996253,,,"POLYGON ((174898.04309999943 609240.4921000004, 174950.36050000042 608492.3191, 174780.77450000122 608480.4604999982, 174728.4572999999 609228.6334999986, 174898.04309999943 609240.4921000004))"
trend_2016_50.66,300740,3,740,275,500.96,225.96,-24.59,2025,- - - - - -,3,1840.00018905,1840.00018905,,,"POLYGON ((175098.04309999943 609254.491799999, 175150.36050000042 608506.318500001, 174980.77450000122 608494.4600999989, 174928.4572999999 609242.6330999993, 175098.04309999943 609254.491799999))"
trend_2016_50.67,300760,3,760,225,429.8,204.8,-31.13,2022,- - - - - -,3,1840.00010134,1840.00010134,,,"POLYGON ((175297.0432999991 609267.4919000007, 175349.36050000042 608519.3189000003, 175179.77479999885 608507.4600999989, 175127.4572999999 609255.6332999989, 175297.0432999991 609267.4919000007))"
trend_2016_50.68,300780,3,780,200,407.76,207.76,-29.52,2023,- - - - - -,3,1839.9999059,1839.9999059,,,"POLYGON ((175497.0432999991 609281.4921000004, 175549.36050000042 608533.3191, 175379.77479999885 608521.4604999982, 175327.4572999999 609269.6334999986, 175497.0432999991 609281.4921000004))"
trend_2016_50.69,300800,3,800,150,395.91,245.91,-26.6,2025,- - - - - -,3,1839.99980878,1839.99980878,,,"POLYGON ((175713.53979999945 609294.0738000013, 175752.79179999977 608545.1017999984, 175583.02479999885 608536.2045000009, 175543.77279999852 609285.1768000014, 175713.53979999945 609294.0738000013))"
trend_2016_50.70,300820,3,820,130,423.07,293.07,-20.39,>2026,- - - - - -,3,1840.00002316,1840.00002316,,,"POLYGON ((175945.53429999948 609295.3583000004, 175958.6235000007 608545.4725000001, 175788.64950000122 608542.5058000013, 175775.56010000035 609292.3914999999, 175945.53429999948 609295.3583000004))"
trend_2016_50.71,300840,3,840,100,403.36,303.36,-17.45,>2026,- - - - - -,3,1839.99984328,1839.99984328,,,"POLYGON ((176145.53429999948 609298.3588000014, 176158.6235000007 608548.4728999995, 175988.64950000122 608545.506099999, 175975.56010000035 609295.3918000013, 176145.53429999948 609298.3588000014))"
trend_2016_50.72,300860,3,860,80,399.8,319.8,-12.25,>2026,- - - - - -,3,1565.00007533,1565.00007533,,,"POLYGON ((176346.53429999948 609301.3585000001, 176357.2239000015 608688.9517999999, 176187.24980000034 608685.9849000014, 176176.56010000035 609298.3914999999, 176346.53429999948 609301.3585000001))"
trend_2016_50.73,300880,3,880,60,383.46,323.46,-9.41,>2026,- - - - - -,3,1281.00008832,1281.00008832,,,"POLYGON ((176546.53429999948 609303.3583000004, 176554.74549999833 608832.9299000017, 176384.77149999887 608829.9631000012, 176376.56010000035 609300.3914999999, 176546.53429999948 609303.3583000004))"
trend_2016_50.74,300900,3,900,50,388.53,338.53,-2.8,>2026,- - - - - -,3,619.99982567,619.99982567,,,"POLYGON ((176745.53429999948 609306.3588000014, 176747.9774999991 609166.3801000006, 176578.00349999964 609163.4131000005, 176575.56010000035 609303.3918000013, 176745.53429999948 609306.3588000014))"
trend_2016_50.75,300920,3,920,20,365.93,345.93,-1.14,>2026,- - - - - -,3,453.99992949,453.99992949,,,"POLYGON ((176945.53429999948 609309.3585000001, 176946.5289000012 609252.3671000004, 176776.55490000173 609249.4002999999, 176775.56010000035 609306.3914999999, 176945.53429999948 609309.3585000001))"
trend_2016_50.76,300940,3,940,20,349.56,329.56,2.98,-,- - - - - -,1,637.99976495,637.99976495,,,"POLYGON ((176975.56010000035 609309.3918999992, 176972.95980000123 609458.3691000007, 177142.9338000007 609461.3361000009, 177145.53429999948 609312.3588999994, 176975.56010000035 609309.3918999992))"
trend_2016_50.77,300960,3,960,30,345.01,315.01,8.73,-,- - - - - -,1,1213.00017597,1213.00017597,,,"POLYGON ((177176.56010000035 609312.3918000013, 177168.94209999964 609748.8253000006, 177338.91629999876 609751.7921000011, 177346.53429999948 609315.3588000014, 177176.56010000035 609312.3918000013))"
trend_2016_50.78,300980,3,980,40,313.48,273.48,10.24,-,- - - - - -,1,1364.00016591,1364.00016591,,,"POLYGON ((177375.56010000035 609315.3914999999, 177366.624499999 609827.3134999983, 177536.59849999845 609830.2804999985, 177545.53429999948 609318.3583000004, 177375.56010000035 609315.3914999999))"
trend_2016_50.79,301000,3,1000,50,295.41,245.41,12.74,-,- - - - - -,1,1614.00021928,1614.00021928,,,"POLYGON ((177576.56010000035 609318.3918000013, 177565.44289999828 609955.2947999984, 177735.41710000113 609958.2617999986, 177746.53429999948 609321.3588000014, 177576.56010000035 609318.3918000013))"
trend_2016_50.80,301020,3,1020,48,277.86,229.86,15.26,-,- - - - - -,1,1866.00020906,1866.00020906,,,"POLYGON ((177799.56010000035 609321.3914999999, 177786.24390000105 610084.2752999999, 177956.21810000017 610087.2423, 177969.53429999948 609324.3585000001, 177799.56010000035 609321.3914999999))"
trend_2016_50.81,301040,3,1040,30,263.91,233.91,17.79,-,- - - - - -,1,2119.000227,2119.000227,,,"POLYGON ((177999.56010000035 609324.3914999999, 177984.03610000014 610213.7558999993, 178154.01029999927 610216.7228999995, 178169.53429999948 609327.3583000004, 177999.56010000035 609324.3914999999))"
trend_2016_50.82,301060,3,1060,22,239.45,217.45,18.02,-,- - - - - -,1,2142.00006939,2142.00006939,,,"POLYGON ((178196.5599000007 609327.3918000013, 178180.83509999886 610228.2545000017, 178350.8093000017 610231.2215000018, 178366.53390000015 609330.3588000014, 178196.5599000007 609327.3918000013))"
trend_2016_50.83,301080,3,1080,38,245.84,207.84,21.55,-,- - - - - -,1,2494.99975281,2494.99975281,,,"POLYGON ((178396.5599000007 609329.3914999999, 178377.754900001 610406.7274999991, 178547.72890000045 610409.6942999996, 178566.53390000015 609332.3585000001, 178396.5599000007 609329.3914999999))"
trend_2016_50.84,301100,3,1100,32,218.48,186.48,18.77,-,- - - - - -,1,2216.99986915,2216.99986915,,,"POLYGON ((178561.77279999852 609328.1768000014, 178512.65529999882 610265.3905000016, 178682.42229999974 610274.2875000015, 178731.53979999945 609337.0738000013, 178561.77279999852 609328.1768000014))"
trend_2016_50.85,301120,3,1120,2,189.23,187.23,18.72,-,- - - - - -,1,2212.0001419,2212.0001419,,,"POLYGON ((178739.45710000023 609342.6332999989, 178674.16490000114 610276.3533000015, 178843.75090000033 610288.2118999995, 178909.04289999977 609354.4919000007, 178739.45710000023 609342.6332999989))"
trend_2016_50.86,301140,3,1140,-7,163.27,170.27,13.99,-,- - - - - -,1,1798.99995024,1798.99995024,,,"POLYGON ((178891.22450000048 609354.4719000012, 178830.2591000013 610051.3101000004, 179029.49810000136 610068.7410999984, 179090.46350000054 609371.9030999988, 178891.22450000048 609354.4719000012))"
trend_2016_50.87,301160,3,1160,-16,138.75,154.75,13.56,-,- - - - - -,1,1756.00011774,1756.00011774,,,"POLYGON ((179090.22450000048 609371.4723000005, 179031.13289999962 610046.8922999986, 179230.37189999968 610064.3234999999, 179289.46350000054 609388.9034999982, 179090.22450000048 609371.4723000005))"
trend_2016_50.88,200340,2,340,303,639.7,336.7,-23.66,>2026,- - - - - -,3,2766.00008935,2766.00008935,,,"POLYGON ((204675.82330000028 612615.3414999992, 205436.24109999835 611709.1108999997, 205283.0320999995 611580.5533000007, 204522.61450000107 612486.7839000002, 204675.82330000028 612615.3414999992))"
trend_2016_50.89,200360,2,360,345,642.18,297.18,-24.16,>2026,- - - - - -,3,2816.00012299,2816.00012299,,,"POLYGON ((204830.82310000062 612745.3414999992, 205607.31049999967 611819.9598000012, 205454.10179999843 611691.4023000002, 204677.61410000175 612616.7839000002, 204830.82310000062 612745.3414999992))"
trend_2016_50.90,200380,2,380,355,627.22,272.22,-27.47,2025,- - - - - -,3,3147.00028332,3147.00028332,,,"POLYGON ((204982.82310000062 612874.3412999995, 205865.69189999998 611822.179299999, 205712.4829000011 611693.6218000017, 204829.61410000175 612745.7839000002, 204982.82310000062 612874.3412999995))"
