OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN,SPOORSTAAF_LINKS_RECHTS
680,6699508e-b962-40e9-b4f9-4244e4ecfcaa,Rechts,40.39103484,148454.146,468184.386,4.876,148432.53,468218.46799999,5.12999999,1149,"-3,900","36,491",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.20173104,52.20203711,Ja,Ja,5.29145203,5.29113518,36.491,-3.9,Links
681,25b2fbd6-6f0e-46c4-8323-b769cc2c524d,Rechts-Rechts,45.81389886,100537.613,409696.124,3.81,100577.365,409718.808,3.76299999,957A/957B,"-12,854","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.67341771,51.67362546,Ja,Ja,4.59984042,4.60041152,32.959,-12.854,Links
687,6f5b5399-45e5-40a7-bb85-002e28321562,Rechts-Rechts,51.95455562,228056.23199999,527639.36399999,11.82199999,228019.09299999,527603.111,11.82199999,313B/315,"-16,015","35,940",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.73119857,52.73087782,Ja,Ja,6.46876214,6.46820438,35.94,-16.015,Links
688,64c9c961-02a1-43a6-9cb6-1cc5e95c20be,Links,38.56498821,80897.017,431778.342,4.41,80859.05,431771.57699999,4.41,935,"-4,501","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86962078,51.86955493,Ja,Ja,4.3112173,4.31066756,34.064,-4.501,Links
689,ff59580d-ac23-4aaa-988b-ca26527b1456,Links,38.56570063,91039.45699999,395413.01899999,4.21499999,91014.869,395383.308,4.21499999,945,"-4,500","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.54404292,51.54377309,Ja,Ja,4.4651546,4.46480561,34.066,-4.5,Links
691,b8a346fe-15e5-4478-a261-664a7d3a2703,Links,38.58815364,240981.76,486629.829,11.388,241010.369,486603.98599999,11.388,67A,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.36081819,52.36058149,Ja,Ja,6.64948554,6.64989884,34.088,-4.5,Links
692,67004399-4309-499b-8f88-2a319671dd59,Links-Rechts,43.24472966,61430.639,439987.40399999,5.16999999,61416.158,440028.152,5.19099999,1239/1241,"-13,035","30,210",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94045895,51.94082267,Ja,Ja,4.02639861,4.02617696,30.21,-13.035,Links
694,27b3790f-f712-4c37-8abd-d797ae886406,Rechts-Rechts,43.32560797,121598.173,488155.15999999,5.43299999,121559.793,488175.17499999,5.43299999,83B/93,"-13,034","30,291",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38024478,52.38042232,Ja,Ja,4.89663805,4.8960724,30.291,-13.034,Links
695,97d8b9eb-7990-4b99-8bea-daa62fb8520c,Rechts,35.98603444,100370.511,427514.481,-0.146,100403.676,427500.537,-0.098,08-09,"-1,325","34,661",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83354818,51.8334261,Ja,Ja,4.59461963,4.59510296,34.661,-1.325,Links
698,ca441ae8-d353-4a31-a0ae-8c6e58470ae3,Links,40.39366906,101122.075,426851.598,-0.297,101081.853,426854.935,-0.302,3291,"-3,901","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82766357,51.82768968,Ja,Ja,4.60562586,4.60504192,36.493,-3.901,Links
702,534ee00c-c852-4f0f-a534-1357a199dc71,Links,35.61582671,89078.63499999,431908.78999999,4.01999999,89112.50599999,431897.77899999,4.011,207B,"-4,500","31,116",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8718213,51.87172635,Ja,Ja,4.4299737,4.43046757,31.116,-4.5,Links
706,5cd158fc-7b4b-47bf-8c0e-5d1636df3a08,Rechts,42.78399974,91208.22699999,437705.89399999,2.03699999,91250.90099999,437702.82799999,2.285,211A,"-3,899","38,885",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92416957,51.92414691,Ja,Ja,4.45981909,4.46043996,38.885,-3.899,Links
707,3ffb08e5-8ceb-4fc5-8fb8-495e90e254f1,Links,40.3923665,257032.907,471441.37199999,40.53699999,257071.976,471451.494,40.609,1023,"-3,899","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.22159802,52.22168173,Ja,Ja,6.88046575,6.88104039,36.493,-3.899,Links
711,805e47a0-91ef-476f-ae48-48ff486461bc,Rechts,37.81599358,121483.43399999,488200.61499999,5.42799999,121516.12,488181.64799999,5.50399999,63A,"-1,324","36,492",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3806463,52.38047783,Ja,Ja,4.89494843,4.89543036,36.492,-1.324,Links
712,f0a27f2a-c2f3-42fa-a276-3158fd73c3d8,Links-Rechts,45.8670537,131851.689,397354.02399999,14.577,131808.627,397369.818,14.545,63B/65A,"-11,021","34,846",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.56465004,51.56479023,Ja,Ja,5.05335191,5.05272983,34.846,-11.021,Links
714,5cab99f4-1bdd-4a3f-a8ef-96025843027a,Rechts,40.37014272,190154.837,553257.80099999,1.872,190177.81899999,553224.611,1.883,101,"-3,900","36,471",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.96518771,52.96488797,Ja,Ja,5.91043627,5.91077473,36.471,-3.9,Links
715,a880bd84-9843-4587-9e2c-f6d43598e0fc,Rechts,40.39035693,187870.66099999,334360.939,50.822,187847.236,334328.075,51.116,231B,"-3,900","36,490",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.99795212,50.99765807,Ja,Ja,5.85543139,5.85509472,36.49,-3.9,Links
717,fbcdba60-f9c3-4321-891e-7661a3bc1678,Links-Rechts,34.92448971,158480.53,359022.781,39.92,158471.494,358989.04599999,39.88199999,3B/5,"-11,495","23,429",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.22056753,51.22026435,Ja,Ja,5.43701853,5.43688886,23.429,-11.495,Links
719,85e8fc1e-988d-4c3a-94a9-73b943892924,Links,38.30372865,90700.308,395205.45699999,4.338,90675.91099999,395175.928,4.29699999,273,"-4,239","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.54213874,51.54187055,Ja,Ja,4.46030413,4.45995789,34.065,-4.239,Links
721,4d67ae27-724c-4e64-a208-5fc6654b2c9e,Rechts,58.46943952,112414.787,400802.527,5.758,112469.899,400822.05499999,5.527,1081,"-3,900","54,569",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.59450967,51.59468936,Ja,Ja,4.77262238,4.77341532,54.569,-3.9,Links
724,47192eab-1ccc-4b05-9e52-a167a2c19f03,Rechts,59.46245333,120490.59,488914.548,5.711,120439.508,488944.95199999,5.421,491,"-1,325","58,137",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38700111,52.38727115,Ja,Ja,4.88029383,4.87954039,58.137,-1.325,Links
725,80226ba6-f425-4f2f-b42a-b2ce86aa951d,Rechts,65.04539112,148384.39499999,410800.88699999,6.408,148400.516,410863.90299999,6.408,2223,"-3,901","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68595514,51.68652175,Ja,Ja,5.29153435,5.29176628,61.145,-3.901,Links
728,b2a80b7a-ad37-4577-a805-cd84c850a27a,Links,29.71773992,119000.148,490904.358,1.03899999,119024.995,490888.106,1.03899999,52,"-4,750","24,968",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40478827,52.40464384,Ja,Ja,4.85818822,4.85855507,24.968,-4.75,Links
729,2317f845-5739-496e-9b16-52eb6ea16ca1,Links,37.40955688,208164.98499999,376521.01,20.37999999,208136.159,376544.85399999,20.44699999,901,"-4,500","32,909",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.37536262,51.37557964,Ja,Ja,6.15077952,6.15036912,32.909,-4.5,Links
733,42403013-fba2-4fa3-be1b-fec2f1217a88,Rechts-Rechts,45.99404796,259632.092,593021.817,2.099,259678.01999999,593020.44499999,2.099,82A/83,"-13,035","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.31338983,53.3133685,Ja,Ja,6.95714793,6.95783634,32.959,-13.035,Links
734,86029741-c5de-4ead-8548-7679d1c32ac0,Rechts,32.99568019,134655.89499999,396803.38199999,17.312,134623.19899999,396807.598,17.454,145B,"-4,500","28,496",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.55980907,51.55984578,Ja,Ja,5.09382604,5.0933543,28.496,-4.5,Links
735,0166e5cc-5474-444e-aa2b-abd5e8a242ef,Rechts,38.58801825,79662.906,434627.66899999,4.484,79626.92299999,434641.511,4.484,X0299,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89506181,51.89518133,Ja,Onbekend,4.29267788,4.29215217,34.088,-4.5,Links
737,c61aa261-f560-4d22-ad1e-ed20821089e8,Rechts,40.3748307,117855.115,490758.94,0.962,117822.224,490782.356,0.962,935,"-3,892","36,483",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40340504,52.40361326,Ja,Ja,4.84137886,4.84089297,36.483,-3.892,Links
739,3ce7a598-d418-42bf-8aae-68876667b847,Links-Rechts,45.39074379,103543.876,489217.21999999,4.655,103589.13099999,489213.71299999,4.666,91B/93,"-8,797","36,594",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38839399,52.38836671,Ja,Ja,4.63133429,4.63199955,36.594,-8.797,Links
741,88d7aab4-56a4-48c9-b5c1-acf903e36c4d,Links,36.48591238,109696.163,425972.552,3.47,109659.764,425970.78899999,3.47,X0269,"-4,750","31,736",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82052518,51.82050638,Ja,Onbekend,4.73011141,4.72958374,31.736,-4.75,Links
742,ae32cfc7-fe5c-4867-9da1-1c17b269794e,Rechts,62.63189084,117442.633,487504.172,6.854,117458.715,487564.704,6.66399999,933B,"-4,500","58,132",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37412571,52.37467082,Ja,Ja,4.83568194,4.83591133,58.132,-4.5,Links
744,05739707-2b2e-4968-bf58-2910d8b9b8c4,Links,134.01469809,205798.988,435666.87699999,12.32,205682.47399999,435733.092,12.32,5149,"-12,100","121,915",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90717932,51.90778506,Ja,Ja,6.12541769,6.12373438,121.915,-12.1,Links
747,9305e515-7311-4ac1-aea4-60b5c2f9a34d,Links,38.58797849,99714.90099999,410074.45799999,3.044,99702.27599999,410110.885,3.05399999,928,"-4,499","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.67673748,51.67706363,Ja,Ja,4.58788754,4.58769924,34.089,-4.499,Links
748,6c8aaf68-d325-4041-bfc2-a1723e7e0d64,Links-Rechts,40.82278283,117933.195,490724.923,0.822,117902.745,490752.113,0.864,914A/914B,"-11,459","29,364",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40310461,52.40334691,Ja,Ja,4.84252991,4.84207948,29.364,-11.459,Links
750,585ba5b3-a774-4a02-a4a0-9a95ec1a2bde,Rechts,40.39200998,204596.44899999,483563.70699999,4.63999999,204576.39499999,483528.68199999,4.63999999,255,"-3,900","36,492",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.33775533,52.33744237,Ja,Ja,6.11492485,6.11462546,36.492,-3.9,Links
753,470ba261-2ee6-4cfc-822c-984a441a7c33,Links,62.6261897,149984.07699999,399823.62699999,8.52999999,149938.02299999,399866.06599999,8.52999999,1101B,"-4,500","58,127",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.5873023,51.58768335,Ja,Ja,5.31482421,5.31415907,58.127,-4.5,Links
754,a31a41e5-e370-48ff-9b91-81a83960676e,Rechts,38.56512815,152935.633,462994.80499999,5.569,152967.78099999,462973.503,5.569,605,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15512239,52.15493104,Ja,Ja,5.35703789,5.35750779,34.065,-4.5,Links
755,3380e212-9318-4cb8-9068-cdae761ce3c8,Rechts,37.81669708,251383.206,475719.67499999,21.51,251419.71299999,475709.907,21.51,920,"-1,325","36,492",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.26105765,52.26096349,Ja,Ja,6.79902528,6.7995571,36.492,-1.325,Links
756,f65a18d1-d510-4dc6-8cb3-d599bb9a1050,Links,38.56469193,73290.308,436360.731,5.39299999,73321.33299999,436337.825,5.39299999,1951,"-4,499","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90973715,51.90953585,Ja,Ja,4.19970183,4.20015807,34.065,-4.499,Links
759,372c13e9-9b3f-47d3-8e7f-48ff6e58524f,Links,59.8798266,135929.719,455876.22499999,3.67799999,135902.033,455929.32,3.67799999,2675,"-3,601","56,279",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.09081575,52.09129201,Ja,Ja,5.10893762,5.10853068,56.279,-3.601,Links
761,8faecd60-6840-42fd-9600-802a912dcec2,Links,62.63580596,116484.642,489197.17999999,5.42499999,116423.326,489209.873,5.944,5009B,"-4,500","58,135",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38927474,52.38938451,Ja,Ja,4.82142057,4.82051844,58.135,-4.5,Links
764,5b30e04d-2a4d-4e47-90a3-ea9a3bb85eef,Rechts,55.71939641,177307.04999999,505315.922,3.261,177361.28,505303.16999999,3.302,2515,"-3,900","51,819",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.53503566,52.53491883,Ja,Ja,5.71597246,5.71677085,51.819,-3.9,Links
765,b0257e01-381d-4021-b869-0ba2b25a3ad8,Links,40.39302477,40423.79299999,386160.867,2.63099999,40441.434,386124.56699999,2.63099999,945,"-3,899","36,494",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.4528733,51.45255071,Ja,Ja,3.738729,3.73899451,36.494,-3.899,Links
767,e2ac2a95-11fb-42fa-9b34-3b6e75c5f0ad,Rechts,40.39188044,236873.609,579256.032,2.72,236906.56299999,579232.731,2.72,2237,"-3,900","36,492",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.19369642,53.19348205,Ja,Ja,6.6122449,6.61273193,36.492,-3.9,Links
770,1cb53634-be24-447f-9d1d-0660d91bc448,Links,38.59462605,37115.45399999,386508.18099999,4.82399999,37082.15,386488.76199999,4.83399999,16,"-4,500","34,095",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.4553121,51.45513064,Ja,Onbekend,3.69103362,3.69056113,34.095,-4.5,Links
771,c937d90c-1709-483d-ab82-5c9c846e89a1,Links,40.37013779,209842.367,523220.852,2.30799999,209835.223,523181.119,2.30799999,269,"-3,901","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.69363825,52.69328193,Ja,Ja,6.19841282,6.19830056,36.47,-3.901,Links
772,19b69254-3fe5-477e-abd3-3451cf0f5624,Rechts-Links,38.86054541,119059.85799999,490868.51,1.048,119093.767,490849.52799999,1.121,59A/59B,"-9,175","29,685",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40447001,52.40430163,Ja,Ja,4.85906946,4.85956975,29.685,-9.175,Links
773,a263eda3-3956-4fba-85f9-0798e709f7b6,Rechts,42.82069223,61314.87,440221.80099999,5.17799999,61298.962,440261.50699999,5.17799999,1603,"-3,900","38,921",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94254574,51.94289986,Ja,Ja,4.02465146,4.02440933,38.921,-3.9,Links
775,025299f7-0ca2-4d42-ab3e-b311f426bbb8,Links-Rechts,46.32048595,62375.692,438612.992,5.26799999,62335.03199999,438635.18099999,5.25699999,1001/1003,"-16,015","30,306",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92826668,51.92845929,Ja,Ja,4.04050971,4.03991271,30.306,-16.015,Links
776,e34b1155-cee8-41c8-9167-f683192d42f8,Links,36.49616594,77123.69899999,433139.173,4.28599999,77136.97599999,433105.237,4.28599999,73,"-4,750","31,746",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88133538,51.88103226,Ja,Onbekend,4.25613093,4.2563314,31.746,-4.75,Links
778,ad1f0bcf-6588-41e5-bd6a-9b2cf3c0432a,Rechts,34.82975835,168500.6,375436.216,22.791,168488.584,375468.878,22.814,59,"-3,900","30,930",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.36795288,51.36824676,Ja,Ja,5.58106779,5.58089649,30.93,-3.9,Links
780,051750fb-5a2b-4473-82a3-f08bafa39224,Rechts-Rechts,46.19365497,259150.977,557515.91299999,6.208,259120.535,557550.59299999,6.208,32A/32B,"-13,035","33,158",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.99453403,52.99485146,Ja,Ja,6.93846626,6.93802411,33.158,-13.035,Links
781,b1f26fe1-8fdf-47d6-bdcf-f12829f054bb,Links,36.27970806,136616.385,398538.43599999,13.335,136631.209,398571.515,13.351,903,"-4,235","32,044",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.57547215,51.57576997,Ja,Ja,5.12200623,5.12221833,32.044,-4.235,Links
782,907f0c0c-a384-4c28-be42-60d6fc6a05a1,Rechts-Links,7.12466773,95421.345,434017.20899999,-0.099,95417.626,434023.286,-0.118,927Ba,"-3,495","3,630",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89148469,51.89153891,Ja,Ja,4.5217,4.52164493,3.63,-3.495,Links
783,808e7565-89cd-461c-a2aa-b97a32ff533b,Links,34.88659096,161908.896,506529.782,-3.414,161884.491,506504.89799999,-3.415,2087,"-3,900","30,987",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.54635678,52.54613345,Ja,Ja,5.48905617,5.48869587,30.987,-3.9,Links
786,e7166ccf-9ef3-4cb8-a9f2-1fc0cec11277,Rechts,37.79501203,103340.026,489226.684,4.471,103302.238,489225.956,4.43599999,915,"-1,325","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38845989,52.38844979,Ja,Ja,4.62833863,4.6277837,36.47,-1.325,Links
788,05aed4bc-ad1b-4df3-bb58-e45aa71dd852,Links,26.16695019,89002.01799999,434736.237,3.37599999,89024.95799999,434748.766,3.382,X0089,"-3,165","23,002",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8972233,51.89733862,Ja,Onbekend,4.42831967,4.42865052,23.002,-3.165,Links
794,2aaef934-d8fd-4e1d-8c5a-b8b91715de76,Rechts,36.52857676,195397.684,322934.31099999,108.608,195428.549,322914.821,108.561,906,"-2,440","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.89476114,50.89458378,Ja,Ja,5.96136996,5.96180645,34.088,-2.44,Links
796,60cc6560-4908-4c13-992a-ebfee7244d1f,Links,40.36996868,95320.159,399756.335,1.957,95349.86,399783.677,1.957,51,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.58355036,51.58379926,Ja,Ja,4.52611822,4.52654206,36.47,-3.9,Links
800,a7b06fc2-bad3-4ece-85d6-dd401e8feedd,Links-Links,38.55290639,188194.725,335294.74699999,48.78399999,188194.833,335256.226,49.066,311B/313,"-7,015","31,538",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.0063269,51.00598065,Ja,Ja,5.86013345,5.86013144,31.538,-7.015,Links
801,635a9e77-b702-4d1f-b104-8eef61edd890,Rechts,38.5874506,132523.06099999,517592.195,-0.675,132485.804,517602.107,-0.584,5,"-4,499","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.64535628,52.64544382,Ja,Ja,5.05510327,5.05455212,34.088,-4.499,Links
803,1fbc5a54-5680-4b72-a023-5705b02d8936,Links,36.45022867,37122.58499999,386511.668,4.831,37155.33,386527.67999999,4.831,17,"-4,750","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.45534492,51.45549564,Ja,Ja,3.69113502,3.69160061,31.7,-4.75,Links
805,6fb94339-4a42-4010-8ece-2b984850075a,Links,62.63452107,104549.533,412520.83899999,0.863,104571.037,412462.02899999,0.841,293,"-4,500","58,135",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69918175,51.69865511,Ja,Ja,4.65742652,4.65774608,58.135,-4.5,Links
806,d268db62-d4df-42f7-a6d9-60bdda2de624,Links,57.91897805,175468.18799999,362350.08899999,39.841,175410.459,362354.689,39.841,101,"-4,500","53,419",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.25011651,51.25015994,Ja,Ja,5.68036554,5.67953896,53.419,-4.5,Links
807,ab1366ac-f8cc-49a7-937c-fa98c9b7cc6c,Rechts,31.78297512,122091.484,487887.291,5.90899999,122117.64999999,487869.29599999,6.00199999,381A,"-4,500","27,283",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37786714,52.37770698,Ja,Ja,4.90390917,4.90429519,27.283,-4.5,Links
809,4fc1d47d-8e7d-49ee-8edc-52d1f4557f3b,Rechts,31.43908567,161146.61799999,383693.16999999,20.096,161115.244,383691.61599999,20.09799999,29B,"-4,157","27,283",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44230013,51.44228651,Ja,Ja,5.47560892,5.47515763,27.283,-4.157,Links
810,8bc51dd0-dd86-489b-ab50-7ae36d0409b2,Links,37.8186988,83261.02499999,454305.72399999,0.387,83224.994,454317.125,0.387,1369,"-1,325","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07238309,52.07248088,Ja,Ja,4.34082695,4.34029909,36.493,-1.325,Links
812,2985436a-694f-4cb5-8d96-28390863cea8,Links,35.41247864,251853.407,475402.09299999,21.535,251829.005,475427.71899999,21.535,207,"-1,325","34,087",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25812151,52.25835606,Ja,Ja,6.80581977,6.8054698,34.087,-1.325,Links
815,c82850cb-b7d8-46d2-b348-d713d10499aa,Rechts,57.70715443,237366.66399999,472025.628,12.9,237309.00099999,472027.759,12.868,275,"-4,499","53,208",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.23013754,52.2301653,Ja,Ja,6.59285794,6.59201458,53.208,-4.499,Links
817,c887407f-f3e9-4cfd-92b0-ac2d2ee22bef,Links,35.38938882,197082.201,315900.129,153.25899999,197117.454,315897.025,153.33699999,8101,"-1,325","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.83141365,50.83138316,Ja,Ja,5.98449508,5.98499506,34.064,-1.325,Links
821,9af23cac-02b8-42d7-b619-736407e2c3ae,Links,36.44963057,89578.248,431983.55699999,3.814,89572.72,432019.585,3.818,361,"-4,750","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87255213,51.87287528,Ja,Ja,4.43721333,4.43712623,31.7,-4.75,Links
822,395af09b-0c7c-4fb0-bd7f-099ebd94eec5,Rechts-Rechts,36.79768953,125281.397,485070.37,2.45,125252.348,485092.90899999,2.43,3007B/3051A,"-10,013","26,784",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35273236,52.35293335,Ja,Ja,4.95100369,4.95057534,26.784,-10.013,Links
827,40ddd585-2f54-45da-a6ff-3c652c9889a6,Links,40.37029039,189388.448,444384.114,28.58299999,189348.283,444388.17999999,28.58299999,823,"-3,901","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98678583,51.98682486,Ja,Ja,5.88782178,5.8872375,36.47,-3.901,Links
828,46172cb6-c000-438e-b30b-26787d8cf2b0,Links,31.62286488,137675.52799999,455829.78,2.93299999,137696.605,455853.31699999,2.92099999,5,"-3,900","27,723",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.09045558,52.09066779,Ja,Nee,5.13441373,5.13472008,27.723,-3.9,Links
829,3aa6f9c3-edff-4672-85f0-35d4df0ee16c,Links,34.57983424,201926.181,501974.608,1.619,201932.61499999,502008.58399999,1.619,4129,"-3,900","30,680",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.50344784,52.50375263,Ja,Ja,6.07832573,6.07842526,30.68,-3.9,Links
831,c72e20f7-1ba1-405b-b3e4-1f399f08170d,Rechts,38.56432,42987.999,373004.11499999,2.084,43026.561,373003.69199999,2.084,140,"-4,499","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.33516451,51.33516834,Ja,Ja,3.77977773,3.78033104,34.065,-4.499,Links
833,f4c9303b-0b34-4f86-a816-9431cecd3562,Links-Links,45.56937995,91274.30599999,395801.95799999,4.16399999,91252.18399999,395762.167,4.259,906A/906B,"-16,015","29,555",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.54756526,51.54720512,Ja,Ja,4.46846909,4.46815743,29.555,-16.015,Links
835,98e6df41-f917-4bf8-a271-56082c84f3e6,Rechts,38.56536719,89365.99099999,432377.68699999,3.665,89369.956,432416.048,3.581,50,"-4,501","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87606935,51.87641458,Ja,Ja,4.4340565,4.43410677,34.064,-4.501,Links
836,1051a641-3dfe-43b2-9544-2f0ad081ce5c,Links,53.90394783,178155.519,319995.439,47.741,178129.54399999,319948.217,47.741,261B,"-3,901","50,003",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.8693021,50.86887868,Ja,Ja,5.71612413,5.71575215,50.003,-3.901,Links
838,afb5395c-378e-4865-a575-8ff422dee99e,Rechts,30.41587604,100308.64999999,427522.302,0.05,100335.907,427508.867,0.034,12-18,"-4,500","25,916",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83361241,51.83349433,Ja,Ja,4.59372097,4.59411852,25.916,-4.5,Links
841,e36da195-68c2-4076-9534-f596b7979fbc,Links,66.72675853,162461.212,436577.356,6.203,162519.24799999,436610.249,6.2,4315,"-8,050","58,677",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.91763266,51.91792753,Ja,Ja,5.49565281,5.49649711,58.677,-8.05,Links
842,c4ccb88c-7f29-471f-9191-a3f2eba5fe34,Rechts,64.92168507,123484.152,485579.954,5.883,123542.66099999,485608.08799999,5.883,493,"-3,901","61,021",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35721202,52.35746822,Ja,Ja,4.9245775,4.9254337,61.021,-3.901,Links
847,e1d16387-4cde-4c4f-aa6b-ba8d03cafc6a,Links-Rechts,37.33494231,183869.45699999,434304.38799999,9.086,183836.193,434321.341,9.08699999,4583/4585,"-6,860","30,474",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89650326,51.89665736,Ja,Ja,5.80663224,5.8061504,30.474,-6.86,Links
849,69e4fe55-1a48-4cc9-a5f4-ddfc828bacff,Links,40.39344486,136594.685,398503.71299999,13.427,136574.27499999,398468.89399999,13.427,905,"-3,899","36,494",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.57515933,51.57484569,Ja,Ja,5.12169502,5.12140243,36.494,-3.899,Links
850,efe42daa-1b61-4b5f-ab79-15e22a62312f,Rechts-Links,40.98533361,119862.713,489345.19799999,2.543,119895.683,489320.851,2.587,1004/1005,"-7,999","32,986",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39083164,52.39061494,Ja,Ja,4.87102624,4.87151311,32.986,-7.999,Links
