PRODUCT;PROVINCIE;GEMEENTE;AFDELING;HOOFDGROEP;FEITGROEP;FEITCODE;OMSCHRIJVING;ZAKEN;BEDRAG
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;N400D;Voertuig is niet voorzien van een goedfunctionerende losbreekreminrichting;1;140
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;N514D;Als best. voertuig rijden zonder goedwerkende remlichten;4;560
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;N514M;Als best. voertuig rijden zonder goedwerkende zijretroreflectoren;2;190
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;N515;Als best. voertuig rijden, tw. verlich-ting etc.niet aan vereiste kleur voldoen;4;560
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;N560;Rijden met voertuig, terwijl dimlichtenniet aan de eisen voldoen;2;190
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;P070F;Lastdrager geen goed leesbare/nietafgeschermde kentekenplaat met kenteken;1;140
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;P100A;Rijden voertuig tw aanhangwagen t/m 750kg geen kenteken trekkend mtr.vrt. heeft;1;140
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;P121A;Lading steekt uit achter achteras ofstootbalk op afstand > 0,6 m; t/m 0,25 m;1;280
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;P380;Verlichting aanhangw. nt zodanig aange-sloten,verl./sign. overeenk.tr. voertuig;2;280
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R303A;Niet zoveel mogelijk rechts houden opandere weg dan autoweg of autosnelweg;3;350
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R311;Als bromfietser bij ontbreken fiets/bromfietspad niet de rijbaan gebruiken;1;95
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R315A;Als bestuurder van een motorvoertuigniet de rijbaan gebruiken;2;280
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R346;Afslaan zonder richting aan te geven;2;190
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R419;Signalen geven in andere gevallen of opandere wijze dan is toegestaan;1;95
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R426B;Achter- en voorlichten branden nietgelijktijdig, bij nacht/bubekom;1;140
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R434;Voeren van mistlicht(en) a.d. voorzijdeterwijl het zicht niet slecht is;1;95
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R436;Mistachterlicht voeren, terw. het zichtdoor mist/sneeuw niet minder is dan 50 m;1;140
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R438K;Geen zichtbaar wit/geel licht voorzijde/rood licht achterzijde fiets voeren;31;1462
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R456B;Bij dag en slecht zicht naast dim-/mist-licht andere dan toegestane verlichting;1;140
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R468A;Autoweg gebruiken anders dan met motor-voertuig dat sneller kan/mag dan 50 km/h;2;260
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R522;Als best.v.e.motorvoertuig of als bromf./snorfietser onnodig geluid veroorzaken;1;380
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R548;Geen voorrang verleend aan bestuurdersop de kruisende weg (bord B6);1;240
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R549A;Niet gestopt bij stopbord (bord B7);1;140
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R551B;Handelen ism geslotenverklaring (bordC2 RVV90); eenrichtingsverkeer;6;840
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R552B;Als bestuurder handelen i.s.m. geslotenverklaring, eenrichtingsweg (bord C4);2;280
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R556;Handelen i.s.m. geslotenverklaring: bordC9 bijlage I RVV 90;1;95
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R574;Rijden in strijd met verplichterijrichting op rotonde (bord D1);1;95
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R617B;Als bestuurder doorgetrokken streepoverschrijden (verkeer beide richtingen);9;2160
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;Overig verkeer te land;R621;Bij haaietanden geen voorrang verlenenaan bestuurders op kruisende weg;2;480
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;WVW 1994/Reglement Rijbewijzen;K030A;Het kenteken is niet behoorlijk zicht-baar aanwezig op of aan het motorrijtuig;1;140
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;WVW 1994/Reglement Rijbewijzen;K060E;Rijden terwijl het rijbewijs zijn geldigheid heeft verloren door het verstrijkenvan de geldigheidsduur (< 1 jaar);1;95
Wahv;Groningen;Appingedam;A: Verkeer te land;Overig;WVW 1994/Reglement Rijbewijzen;K150C;Niet op eerste vordering behoorlijkhet rijbewijs ter inzage afgeven;5;475
Wahv;Groningen;Appingedam;A: Verkeer te land;Parkeren/stilstaan;Parkeren/stilstaan;R315B;Met een stilstaand voertuig niet derijbaan gebruiken;10;950
Wahv;Groningen;Appingedam;A: Verkeer te land;Parkeren/stilstaan;Parkeren/stilstaan;R395;Voert. zo op weg laten staan dat gevaarwordt veroorzaakt/verkeer wordt gehindrd;1;140
Wahv;Groningen;Appingedam;A: Verkeer te land;Parkeren/stilstaan;Parkeren/stilstaan;R397A;Parkeren bij een kruispunt binnen 5meter daarvan;5;475
Wahv;Groningen;Appingedam;A: Verkeer te land;Parkeren/stilstaan;Parkeren/stilstaan;R397B;Parkeren voor een in- en/of uitrit;2;190
Wahv;Groningen;Appingedam;A: Verkeer te land;Parkeren/stilstaan;Parkeren/stilstaan;R397D;Parkeren parkeergelegenheid terw.voert.niet tot aang.categorie of groep behoort;3;285
Wahv;Groningen;Appingedam;A: Verkeer te land;Parkeren/stilstaan;Parkeren/stilstaan;R397H;Parkeren op een gelegenheid voor onmid-dellijk laden en lossen van goederen;1;95
Wahv;Groningen;Appingedam;A: Verkeer te land;Parkeren/stilstaan;Parkeren/stilstaan;R397J;Parkeren buiten parkeervak bij één vanborden E4-E10,E12/E13 bijl. I van RVV90;4;380
Wahv;Groningen;Appingedam;A: Verkeer te land;Parkeren/stilstaan;Parkeren/stilstaan;R400AB;Motorvoeruig parkeren bij blauwe streepterw. toegest. parkeertijd is verstreken;3;285
Wahv;Groningen;Appingedam;A: Verkeer te land;Parkeren/stilstaan;Parkeren/stilstaan;R400AE;Mtrvrtg >2 wielen parkeren bij blauwestreep,tw. niet duidelijke parkeerschijf;91;8645
Wahv;Groningen;Appingedam;A: Verkeer te land;Parkeren/stilstaan;Parkeren/stilstaan;R400AF;Parkeren blauwe streep tw op parkeerschfnt juiste tijdst begin parkeren weergegv;7;665
Wahv;Groningen;Appingedam;A: Verkeer te land;Parkeren/stilstaan;Parkeren/stilstaan;R401;Als bestuurder een voertuig parkeren ineen parkeerschijfzone;2;190
Wahv;Groningen;Appingedam;A: Verkeer te land;Parkeren/stilstaan;Parkeren/stilstaan;R402B;Parkeren op gehandicaptenparkeerplaatszonder geldige gehandicaptenparkeerkaart;3;1140
Wahv;Groningen;Appingedam;A: Verkeer te land;Parkeren/stilstaan;Parkeren/stilstaan;R402C;Parkeren op gereserveerde gehandicapten-parkeerplaats met ander voertuig;1;380
Wahv;Groningen;Appingedam;A: Verkeer te land;Parkeren/stilstaan;Parkeren/stilstaan;R406;Voertuig laten staan in park, plantsoen,openbare beplantingen of groenstroken;1;95
Wahv;Groningen;Appingedam;A: Verkeer te land;Parkeren/stilstaan;Parkeren/stilstaan;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone (bord E1);18;1710
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA004;Overschrijding maximum snelheidbinnen bebouwde kom, met 4 km/h;198;5441
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA005;Overschrijding maximum snelheidbinnen bebouwde kom, met 5 km/h;175;6010
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA006;Overschrijding maximum snelheidbinnen bebouwde kom, met 6 km/h;153;6281
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA007;Overschrijding maximum snelheidbinnen bebouwde kom, met 7 km/h;110;5361
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA008;Overschrijding maximum snelheidbinnen bebouwde kom, met 8 km/h;105;5670
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA009;Overschrijding maximum snelheidbinnen bebouwde kom, met 9 km/h;71;4505
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA010;Overschrijding maximum snelheidbinnen bebouwde kom, met 10 km/h;61;4462
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA011;Overschrijding maximum snelheidbinnen bebouwde kom, met 11 km/h;52;4940
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA012;Overschrijding maximum snelheidbinnen bebouwde kom, met 12 km/h;48;5163
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA013;Overschrijding maximum snelheidbinnen bebouwde kom, met 13 km/h;37;4298
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA014;Overschrijding maximum snelheidbinnen bebouwde kom, met 14 km/h;28;3444
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA015;Overschrijding maximum snelheidbinnen bebouwde kom, met 15 km/h;32;4360
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA016;Overschrijding maximum snelheidbinnen bebouwde kom, met 16 km/h;37;5379
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA017;Overschrijding maximum snelheidbinnen bebouwde kom, met 17 km/h;21;3213
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA018;Overschrijding maximum snelheidbinnen bebouwde kom, met 18 km/h;15;2475
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA019;Overschrijding maximum snelheidbinnen bebouwde kom, met 19 km/h;17;2992
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA020;Overschrijding maximum snelheidbinnen bebouwde kom, met 20 km/h;10;1910
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA021;Overschrijding maximum snelheidbinnen bebouwde kom, met 21 km/h;12;2436
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA022;Overschrijding maximum snelheidbinnen bebouwde kom, met 22 km/h;12;2580
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA023;Overschrijding maximum snelheidbinnen bebouwde kom, met 23 km/h;10;2290
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA024;Overschrijding maximum snelheidbinnen bebouwde kom, met 24 km/h;5;1205
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA025;Overschrijding maximum snelheidbinnen bebouwde kom, met 25 km/h;5;1280
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA026;Overschrijding maximum snelheidbinnen bebouwde kom, met 26 km/h;8;2246
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA027;Overschrijding maximum snelheidbinnen bebouwde kom, met 27 km/h;1;287
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA028;Overschrijding maximum snelheidbinnen bebouwde kom, met 28 km/h;2;608
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA029;Overschrijding maximum snelheidbinnen bebouwde kom, met 29 km/h;1;317
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VA030;Overschrijding maximum snelheidbinnen bebouwde kom, met 30 km/h;3;1002
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid binnen bebouwde kom;VB017;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 17 km/h;1;153
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h;27;661
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h;31;992
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h;30;1110
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h;19;817
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h;18;900
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h;19;1083
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h;6;402
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h;6;540
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h;10;1000
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h;2;220
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h;1;117
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h;4;516
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h;2;274
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h;4;588
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h;1;157
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h;1;170
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h;3;549
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h;1;203
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h;2;458
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h;1;241
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h;3;768
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h;2;600
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VF030;Overschr. max.snelheid op (auto)wegenbuiten bebouwde kom, met 30 km/h;1;317
Wahv;Groningen;Appingedam;A: Verkeer te land;Snelheid;Snelheid buiten bebouwde kom;VG020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h (verkeersbord A 1);1;183
Wahv;Groningen;Appingedam;A: Verkeer te land;Verkeerslicht;Verkeerslicht;R609;Niet stoppen voor rood licht bij eenbrug;2;480
Wahv;Groningen;Appingedam;A: Verkeer te land;WAM;WAM;A902;Voor een bromfiets niet de vereiste ver-zekering afsluiten en in stand houden;24;8620
Wahv;Groningen;Appingedam;A: Verkeer te land;WAM;WAM;A915;Voor motorrijtuig niet de vereiste ver-zekering afgesloten en in stand gehouden;54;21600
OM-afdoening;Groningen;Delfzijl;A: Verkeer te land;Overig;Overig verkeer te land;N086G;Als best. met bromfiets rijden, terw.max.construct.snelh. overschr. > 15 km/h;2;520
OM-afdoening;Groningen;Delfzijl;A: Verkeer te land;Overig;Overig verkeer te land;P111B;Maximum lengte (onbeladen) samenstel vanvoertuigen overschreden; 0,25 t/m 0,50 m;1;420
OM-afdoening;Groningen;Delfzijl;A: Verkeer te land;Overig;Overig verkeer te land;R327;Bestuurder die heeft voorgesorteerd enkenbaar links wil afslaan, links inhalen;1;380
