FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkingen,symbol,se_anno_cad_data,gdb_geomattr_data,shape
trend_2010_50.22,1301719,13,1719,82,144,62,-1.001,>2020,- - - 4 - -,3,,,"POLYGON ((38360.01099999994 409266.5150000006, 38377.129000000656 409313.5460000001, 38565.06799999997 409245.1420000009, 38547.949999999255 409198.11100000143, 38360.01099999994 409266.5150000006))"
trend_2010_50.23,1500120,15,120,247,276,29,1.495,-,- - - - - -,1,,,"POLYGON ((36476.58700000122 403371.0560000017, 36457.23999999836 403443.2589999996, 36650.425999999046 403495.0219999999, 36669.77199999988 403422.8200000003, 36476.58700000122 403371.0560000017))"
trend_2010_50.24,1500140,15,140,182,226,44,2.574,-,- - 3 - - -,1,,,"POLYGON ((36283.58700000122 403318.0549999997, 36250.27699999884 403442.37000000104, 36443.46200000122 403494.1339999996, 36476.77299999818 403369.8189999983, 36283.58700000122 403318.0549999997))"
trend_2010_50.25,1500160,15,160,178,229,51,1.982,-,- - 3 - - -,1,,,"POLYGON ((36090.58700000122 403266.0560000017, 36064.93800000101 403361.77899999917, 36258.1240000017 403413.54300000146, 36283.77199999988 403317.8200000003, 36090.58700000122 403266.0560000017))"
trend_2010_50.26,1500180,15,180,154,186,32,-2.392,>2020,- - 3 - - -,3,,,"POLYGON ((36090.77199999988 403264.8189999983, 36121.72700000182 403149.2950000018, 35928.541999999434 403097.5309999995, 35897.58700000122 403213.0560000017, 36090.77199999988 403264.8189999983))"
trend_2010_50.27,1500200,15,200,83,103,20,-4.477,2014,- - 3 - - -,3,,,"POLYGON ((35897.77199999988 403211.8189999983, 35955.70899999887 402995.59699999914, 35762.52400000021 402943.83300000057, 35704.58700000122 403160.0549999997, 35897.77199999988 403211.8189999983))"
trend_2010_50.28,1500220,15,220,54,52,-2,-5.44,-,1 - 3 - - -,4,,,"POLYGON ((35704.77199999988 403158.8200000003, 35775.17100000009 402896.0879999995, 35581.98600000143 402844.32400000095, 35511.58700000122 403107.0560000017, 35704.77199999988 403158.8200000003))"
trend_2010_50.29,1500240,15,240,43,43.001,0,-4.388,2010,- - 3 - - -,3,,,"POLYGON ((35512.77199999988 403105.8189999983, 35569.55700000003 402893.89499999955, 35376.37200000137 402842.131000001, 35319.58700000122 403054.0560000017, 35512.77199999988 403105.8189999983))"
trend_2010_50.30,1500260,15,260,32,38,6,-3.134,2012,- - 3 - - -,3,,,"POLYGON ((35318.77199999988 403052.8189999983, 35359.32899999991 402901.45899999887, 35166.14400000125 402849.6950000003, 35125.58700000122 403001.0549999997, 35318.77199999988 403052.8189999983))"
trend_2010_50.31,1500280,15,280,20,42,22,-5.008,2014,- - 3 - - -,3,,,"POLYGON ((35143.107999999076 403003.47399999946, 35203.68499999866 402760.51099999994, 35009.6259999983 402712.1270000003, 34949.04899999872 402955.08900000155, 35143.107999999076 403003.47399999946))"
trend_2010_50.32,910845,9,10845,91,139,48,-0.089,>2020,- - - - - -,3,,,"POLYGON ((72631.89499999955 453091.5329999998, 72635.25299999863 453088.61400000006, 72504.04100000113 452937.6719999984, 72500.68299999833 452940.59099999815, 72631.89499999955 453091.5329999998))"
trend_2010_50.33,910883,9,10883,82,133,51,-0.763,>2020,- - - - 5 -,3,,,"POLYGON ((72384.89499999955 452806.53400000185, 72413.68699999899 452781.50499999896, 72282.47599999979 452630.563000001, 72253.68299999833 452655.5920000002, 72384.89499999955 452806.53400000185))"
trend_2010_50.34,910920,9,10920,76,135,59,0.903,-,- - - - 5 -,1,,,"POLYGON ((72004.68299999833 452369.5920000002, 71970.60799999908 452399.2129999995, 72101.8200000003 452550.1550000012, 72135.89499999955 452520.53400000185, 72004.68299999833 452369.5920000002))"
trend_2010_50.35,301560,3,1560,-9,23,32,8.9,-,- - - 4 5 6,1,,,"POLYGON ((183094.49300000072 609714.5870000012, 183063.45199999958 610158.5029999986, 183262.96499999985 610172.4539999999, 183294.00600000098 609728.5379999988, 183094.49300000072 609714.5870000012))"
trend_2010_50.36,301580,3,1580,-1,24,25,4.15,-,- - - 4 5 6,1,,,"POLYGON ((183294.49300000072 609731.5870000012, 183280.01900000125 609938.5819999985, 183479.53200000152 609952.5329999998, 183494.00600000098 609745.5379999988, 183294.49300000072 609731.5870000012))"
trend_2010_50.37,301600,3,1600,6,23,17,4.09,-,- - - 4 5 6,1,,,"POLYGON ((183476.22399999946 609745.4719999991, 183458.40100000054 609949.1939999983, 183657.6400000006 609966.625, 183675.46299999952 609762.9030000009, 183476.22399999946 609745.4719999991))"
trend_2010_50.38,301620,3,1620,7,-7,-14,-4.378,-,1 - - - 5 6,4,,,"POLYGON ((183873.46299999952 609780.9030000009, 183892.54199999943 609562.8359999992, 183693.30299999937 609545.4050000012, 183674.22399999946 609763.4719999991, 183873.46299999952 609780.9030000009))"
trend_2010_50.39,301640,3,1640,10,-11,-21,-5.807,-,1 - - - 5 6,4,,,"POLYGON ((184073.46299999952 609799.9030000009, 184098.76900000125 609510.6579999998, 183899.5300000012 609493.2270000018, 183874.2250000015 609782.4719999991, 184073.46299999952 609799.9030000009))"
trend_2010_50.40,301660,3,1660,7,-10,-17,-6.419,-,1 - - - 5 6,4,,,"POLYGON ((184272.46299999952 609818.9030000009, 184300.4360000007 609499.1739999987, 184101.19700000063 609481.7430000007, 184073.22399999946 609801.4719999991, 184272.46299999952 609818.9030000009))"
trend_2010_50.41,301680,3,1680,13,-17,-30,-7.202,-,1 - - - 5 6,4,,,"POLYGON ((184471.46299999952 609836.9030000009, 184502.84800000116 609478.1730000004, 184303.6090000011 609460.7419999987, 184272.22399999946 609819.4719999991, 184471.46299999952 609836.9030000009))"
trend_2010_50.42,301700,3,1700,20,-7,-27,-6.616,-,1 - - - 5 6,4,,,"POLYGON ((184672.46299999952 609855.9030000009, 184701.29399999976 609526.3619999997, 184502.0549999997 609508.9310000017, 184473.22399999946 609838.4719999991, 184672.46299999952 609855.9030000009))"
trend_2010_50.43,301720,3,1720,19,-1,-20,-6.109,-,1 - - - - 6,4,,,"POLYGON ((184872.46299999952 609874.9030000009, 184899.0850000009 609570.6149999984, 184699.84600000083 609553.1840000004, 184673.22399999946 609857.4719999991, 184872.46299999952 609874.9030000009))"
trend_2010_50.44,301740,3,1740,21,0,-21,-6.247,-,1 - - - - 6,4,,,"POLYGON ((185071.46299999952 609893.9030000009, 185098.6860000007 609582.7419999987, 184899.44700000063 609565.3110000007, 184872.22399999946 609876.4719999991, 185071.46299999952 609893.9030000009))"
trend_2010_50.45,301760,3,1760,24,10,-14,-4.675,-,1 - - - - 6,4,,,"POLYGON ((185270.46299999952 609911.9030000009, 185290.8359999992 609679.0430000015, 185091.59699999914 609661.6110000014, 185071.22399999946 609894.4719999991, 185270.46299999952 609911.9030000009))"
trend_2010_50.46,301780,3,1780,19,4,-15,-5.898,-,1 - - - - 6,4,,,"POLYGON ((185468.46299999952 609930.9030000009, 185494.16600000113 609637.125, 185294.92599999905 609619.6939999983, 185269.22399999946 609913.4719999991, 185468.46299999952 609930.9030000009))"
trend_2010_50.47,301800,3,1800,24,13,-11,-4.471,-,1 - - - - 6,4,,,"POLYGON ((185667.46299999952 609948.9030000009, 185686.94700000063 609726.2030000016, 185487.70800000057 609708.7719999999, 185468.22399999946 609931.4719999991, 185667.46299999952 609948.9030000009))"
trend_2010_50.48,301820,3,1820,22,19,-3,-3.288,-,1 - - - - 6,4,,,"POLYGON ((185865.46400000155 609967.9030000009, 185879.79199999943 609804.1290000007, 185680.55299999937 609786.6979999989, 185666.2250000015 609950.4719999991, 185865.46400000155 609967.9030000009))"
trend_2010_50.49,301840,3,1840,25,27,2,-2.102,2010,- - - - - 6,3,,,"POLYGON ((186064.46299999952 609986.9030000009, 186073.62299999967 609882.2030000016, 185874.3839999996 609864.7719999999, 185865.22399999946 609969.4719999991, 186064.46299999952 609986.9030000009))"
trend_2010_50.50,301860,3,1860,29,30,1,-1.771,2010,- - - - - 6,3,,,"POLYGON ((186268.46299999952 610005.9030000009, 186276.18100000173 609917.6900000013, 186076.94200000167 609900.2589999996, 186069.22399999946 609988.4719999991, 186268.46299999952 610005.9030000009))"
trend_2010_50.51,301880,3,1880,37,31,-6,-0.706,-,1 - - - - 6,4,,,"POLYGON ((186467.46299999952 610023.9030000009, 186470.5399999991 609988.7369999997, 186271.30099999905 609971.3060000017, 186268.22399999946 610006.4719999991, 186467.46299999952 610023.9030000009))"
trend_2010_50.52,301900,3,1900,38,31,-7,-0.79,-,1 - - - - 6,4,,,"POLYGON ((186645.9210000001 610042.9530000016, 186650.05000000075 610003.6689999998, 186451.14600000158 609982.7630000003, 186447.01700000092 610022.0469999984, 186645.9210000001 610042.9530000016))"
trend_2010_50.53,301920,3,1920,39,35,-4,-0.521,-,1 - - - - 6,4,,,"POLYGON ((186864.46299999952 610060.9030000009, 186866.73299999908 610034.9519999996, 186667.49399999902 610017.5210000016, 186665.22399999946 610043.4719999991, 186864.46299999952 610060.9030000009))"
trend_2010_50.54,301940,3,1940,45,44,-1,0.178,-,1 - - - - 6,2,,,"POLYGON ((186864.22399999946 610062.4719999991, 186863.44799999893 610071.3379999995, 187062.686999999 610088.7690000013, 187063.46299999952 610079.9030000009, 186864.22399999946 610062.4719999991))"
trend_2010_50.55,301960,3,1960,52,46,-6,-0.23,-,1 - - - - 6,4,,,"POLYGON ((187261.46299999952 610098.9030000009, 187262.46499999985 610087.4470000006, 187063.22700000182 610070.0159999989, 187062.22399999946 610081.4719999991, 187261.46299999952 610098.9030000009))"
trend_2010_50.56,301980,3,1980,59,51,-8,-0.046,-,1 - - - - 6,4,,,"POLYGON ((187461.46299999952 610116.9030000009, 187461.6640000008 610114.6119999997, 187262.42500000075 610097.1799999997, 187262.22399999946 610099.4719999991, 187461.46299999952 610116.9030000009))"
trend_2010_50.57,302000,3,2000,58,53,-5,-1.177,-,1 - - - - 6,4,,,"POLYGON ((187730.53200000152 610132.620000001, 187731.55900000036 610073.7789999992, 187531.58900000155 610070.2890000008, 187530.561999999 610129.129999999, 187730.53200000152 610132.620000001))"
trend_2010_50.58,302020,3,2020,102,81,-21,-1.787,-,1 - - - - -,4,,,"POLYGON ((188017.50600000098 610110.5870000012, 188011.27299999818 610021.4539999999, 187811.76099999994 610035.4059999995, 187817.99300000072 610124.5379999988, 188017.50600000098 610110.5870000012))"
trend_2010_50.59,302040,3,2040,130,116,-14,-2.391,-,1 - - - - -,4,,,"POLYGON ((188235.77600000054 610095.4719999991, 188225.35599999875 609976.3770000003, 188026.1169999987 609993.8079999983, 188036.53700000048 610112.9030000009, 188235.77600000054 610095.4719999991))"
trend_2010_50.60,302060,3,2060,167,146,-21,-2.838,-,1 - - - - -,4,,,"POLYGON ((188418.50699999928 610087.5870000012, 188408.60799999908 609946.0320000015, 188209.0949999988 609959.9840000011, 188218.99399999902 610101.5379999988, 188418.50699999928 610087.5870000012))"
trend_2010_50.61,302080,3,2080,195,177,-18,-2.942,-,1 - - - - -,4,,,"POLYGON ((188617.50600000098 610076.5870000012, 188607.24500000104 609929.8449999988, 188407.73200000077 609943.7969999984, 188417.99300000072 610090.5379999988, 188617.50600000098 610076.5870000012))"
trend_2010_50.62,302100,3,2100,223,206,-17,-3.609,-,1 - - - - -,4,,,"POLYGON ((188816.50600000098 610064.5870000012, 188803.91899999976 609884.5760000013, 188604.4059999995 609898.5269999988, 188616.99300000072 610078.5379999988, 188816.50600000098 610064.5870000012))"
trend_2010_50.63,302120,3,2120,257,236,-21,-3.245,-,1 - - - - -,4,,,"POLYGON ((189018.50699999928 610053.5870000012, 189007.1889999993 609891.7320000008, 188807.67599999905 609905.6829999983, 188818.99399999902 610067.5379999988, 189018.50699999928 610053.5870000012))"
trend_2010_50.64,302140,3,2140,283,264,-19,-3.455,-,1 - - - - -,4,,,"POLYGON ((189219.50699999928 610042.5870000012, 189207.45600000024 609870.2580000013, 189007.94299999997 609884.2089999989, 189019.99399999902 610056.5379999988, 189219.50699999928 610042.5870000012))"
trend_2010_50.65,302160,3,2160,307,291,-16,-2.989,-,1 - - - - -,4,,,"POLYGON ((189415.50600000098 610030.5870000012, 189405.08100000024 609881.5009999983, 189205.56799999997 609895.4519999996, 189215.99399999902 610044.5379999988, 189415.50600000098 610030.5870000012))"
trend_2010_50.66,701483,7,1483,18,74,56,2.714,-,- - - - 5 -,1,,,"POLYGON ((106591.8440000005 537660.0890000015, 106462.07299999893 537699.7639999986, 106511.77600000054 537862.3359999992, 106641.54699999839 537822.6609999985, 106591.8440000005 537660.0890000015))"
trend_2010_50.67,807950,8,7950,190,200,10,1.085,-,- - - - - -,1,,,"POLYGON ((89726.37099999934 475785.1000000015, 89678.47100000083 475810.5689999983, 89795.83900000155 476031.3060000017, 89843.73900000006 476005.8370000012, 89726.37099999934 475785.1000000015))"
trend_2010_50.68,807975,8,7975,181,196,15,-0.26,>2020,- - - - - -,3,,,"POLYGON ((89726.73800000176 475783.8370000012, 89738.21700000018 475777.7340000011, 89620.84899999946 475556.9970000014, 89609.37000000104 475563.1000000015, 89726.73800000176 475783.8370000012))"
trend_2010_50.69,808000,8,8000,176,200,24,-0.334,>2020,- - - - - -,3,,,"POLYGON ((89608.73900000006 475561.8370000012, 89623.4840000011 475553.9970000014, 89506.11600000039 475333.26000000164, 89491.37099999934 475341.1000000015, 89608.73900000006 475561.8370000012))"
trend_2010_50.70,808025,8,8025,184,215,31,1.334,-,- - - - - -,1,,,"POLYGON ((89374.37099999934 475120.1000000015, 89315.47800000012 475151.4140000008, 89432.84600000083 475372.15100000054, 89491.73900000006 475340.8370000012, 89374.37099999934 475120.1000000015))"
trend_2010_50.71,808050,8,8050,196,241,45,3.92,-,- - - - - -,1,,,"POLYGON ((89257.37099999934 474899.1000000015, 89084.31300000101 474991.1169999987, 89201.68100000173 475211.8539999984, 89374.73800000176 475119.8370000012, 89257.37099999934 474899.1000000015))"
trend_2010_50.72,808075,8,8075,192,256,64,5.496,-,- - - 4 5 -,1,,,"POLYGON ((89140.37099999934 474679.1000000015, 88897.73699999973 474808.11100000143, 89015.10500000045 475028.84800000116, 89257.73900000006 474899.8370000012, 89140.37099999934 474679.1000000015))"
trend_2010_50.73,808100,8,8100,191,284,93,1.489,-,- - - 4 5 -,1,,,"POLYGON ((89022.37099999934 474455.1000000015, 88956.63500000164 474490.0520000011, 89074.00299999863 474710.7890000008, 89139.73900000006 474675.8370000012, 89022.37099999934 474455.1000000015))"
trend_2010_50.74,808125,8,8125,194,274,80,5.961,-,- - - 4 5 -,1,,,"POLYGON ((88905.37099999934 474235.1009999998, 88642.20800000057 474375.02600000054, 88759.57600000128 474595.76300000027, 89022.73800000176 474455.8370000012, 88905.37099999934 474235.1009999998))"
trend_2010_50.75,808150,8,8150,192,257,65,1.673,-,- - - 4 5 -,1,,,"POLYGON ((88788.37099999934 474014.1000000015, 88714.51199999824 474053.3720000014, 88831.87999999896 474274.1090000011, 88905.73900000006 474234.8370000012, 88788.37099999934 474014.1000000015))"
trend_2010_50.76,808175,8,8175,193,253,60,-3.658,>2020,- - - 4 5 -,3,,,"POLYGON ((88788.73900000006 474013.8370000012, 88950.23000000045 473927.97100000083, 88832.86199999973 473707.2340000011, 88671.37099999934 473793.1000000015, 88788.73900000006 474013.8370000012))"
trend_2010_50.77,808200,8,8200,198,266,68,-5.223,>2020,- - - 4 5 -,3,,,"POLYGON ((88669.73800000176 473789.8370000012, 88900.3200000003 473667.2340000011, 88782.95199999958 473446.4979999997, 88552.37099999934 473569.1000000015, 88669.73800000176 473789.8370000012))"
trend_2010_50.78,808225,8,8225,192,276,84,-1.143,>2020,- - - 4 5 -,3,,,"POLYGON ((88562.9840000011 473582.1400000006, 88612.9690000005 473554.43299999833, 88491.7659999989 473335.77800000086, 88441.78200000152 473363.4849999994, 88562.9840000011 473582.1400000006))"
trend_2010_50.79,808250,8,8250,195,272,77,7.325,-,- - - - 5 -,1,,,"POLYGON ((88324.78200000152 473143.4849999994, 88004.45199999958 473321.0460000001, 88125.65500000119 473539.7010000013, 88445.9840000011 473362.1400000006, 88324.78200000152 473143.4849999994))"
trend_2010_50.80,808275,8,8275,205,256,51,3.402,-,- - - - 5 -,1,,,"POLYGON ((88201.37000000104 472907.1000000015, 88051.18100000173 472986.95800000057, 88168.54899999872 473207.6939999983, 88318.73800000176 473127.8370000012, 88201.37000000104 472907.1000000015))"
trend_2010_50.81,808300,8,8300,216,258,42,1.611,-,- - - - 5 -,1,,,"POLYGON ((88090.78200000152 472701.4849999994, 88020.33100000024 472740.53599999845, 88141.53400000185 472959.19099999964, 88211.9840000011 472920.1400000006, 88090.78200000152 472701.4849999994))"
trend_2010_50.82,1701363,17,1363,97,101,4,-1.428,2012,- - - 4 - 6,3,,,"POLYGON ((14887.787000000477 379408.98600000143, 14922.401999998838 379346.5379999988, 14791.208999998868 379273.81599999964, 14756.594000000507 379336.26399999857, 14887.787000000477 379408.98600000143))"
trend_2010_50.83,1701372,17,1372,118,117,-1,-2.274,-,1 - - 4 - 6,4,,,"POLYGON ((14682.440000001341 379280.1739999987, 14752.440000001341 379190.5780000016, 14634.23900000006 379098.2280000001, 14564.238000001758 379187.82499999925, 14682.440000001341 379280.1739999987))"
trend_2010_50.84,1701381,17,1381,126,131,5,-2.097,2012,- - - 4 - 6,3,,,"POLYGON ((14610.440000001341 379225.17500000075, 14674.991999998689 379142.5520000011, 14556.789999999106 379050.2030000016, 14492.238000001758 379132.8260000013, 14610.440000001341 379225.17500000075))"
trend_2010_50.85,200380,2,380,355,762,407,-39.671,2020,- - - - - -,3,,,"POLYGON ((204982.82299999893 612874.3409999982, 205947.00400000066 611725.2749999985, 205793.7960000001 611596.7170000002, 204829.61400000006 612745.7840000018, 204982.82299999893 612874.3409999982))"
trend_2010_50.86,200400,2,400,375,824,449,-29.567,>2020,- - - - - -,3,,,"POLYGON ((205134.82299999893 613002.3409999982, 206085.08799999952 611869.8590000011, 205931.87900000066 611741.3020000011, 204981.61400000006 612873.7840000018, 205134.82299999893 613002.3409999982))"
trend_2010_50.87,200401,2,401,370,876,506,-14.398,>2020,- - - - - -,3,,,"POLYGON ((205319.82600000128 613101.8850000016, 205657.79800000042 612466.2509999983, 205481.20899999887 612372.3570000008, 205143.23600000143 613007.9910000004, 205319.82600000128 613101.8850000016))"
trend_2010_50.88,200420,2,420,427,878,451,-8.996,>2020,- - - - - -,3,,,"POLYGON ((205497.82600000128 613195.8850000016, 205708.99500000104 612798.7349999994, 205532.4050000012 612704.8399999999, 205321.23699999973 613101.9899999984, 205497.82600000128 613195.8850000016))"
trend_2010_50.89,200440,2,440,441,822,381,-16.679,>2020,- - - - - -,3,,,"POLYGON ((205676.82600000128 613290.8850000016, 206068.34200000018 612554.5500000007, 205891.75200000033 612460.6559999995, 205500.23699999973 613196.9899999984, 205676.82600000128 613290.8850000016))"
trend_2010_50.90,200460,2,460,475,764,289,-20.519,>2020,- - - - - -,3,,,"POLYGON ((205850.82600000128 613382.8850000016, 206332.48099999875 612477.0249999985, 206155.8909999989 612383.129999999, 205674.23699999973 613288.9910000004, 205850.82600000128 613382.8850000016))"
trend_2010_50.91,200480,2,480,444,698,254,-25.206,2020,- - - - - -,3,,,"POLYGON ((206028.82600000128 613476.8850000016, 206620.5009999983 612364.1059999987, 206443.91200000048 612270.2109999992, 205852.23699999973 613382.9899999984, 206028.82600000128 613476.8850000016))"
trend_2010_50.92,200500,2,500,395,587,192,-32.875,2015,- - - - - -,3,,,"POLYGON ((206205.82600000128 613569.8850000016, 206910.03299999982 612245.4629999995, 206733.44399999827 612151.5689999983, 206029.23600000143 613475.9899999984, 206205.82600000128 613569.8850000016))"
trend_2010_50.93,200501,2,501,392,562,170,-29.232,2015,- - - - - -,3,,,"POLYGON ((206407.48600000143 613628.8139999993, 206810.35700000077 612223.8339999989, 206618.10500000045 612168.7060000002, 206215.23299999908 613573.6860000007, 206407.48600000143 613628.8139999993))"
trend_2010_50.94,200502,2,502,402,577,175,-25.276,2016,- - - - - -,3,,,"POLYGON ((206617.00600000098 613644.5379999988, 206705.1649999991 612383.8170000017, 206505.65199999884 612369.8649999984, 206417.49399999902 613630.5870000012, 206617.00600000098 613644.5379999988))"
trend_2010_50.95,200520,2,520,407,565,158,-27.05,2015,- - - - - -,3,,,"POLYGON ((206816.00699999928 613659.5379999988, 206910.35200000182 612310.3330000006, 206710.83900000155 612296.381000001, 206616.49399999902 613645.5870000012, 206816.00699999928 613659.5379999988))"
trend_2010_50.96,200540,2,540,419,573,154,-25.648,2016,- - - - - -,3,,,"POLYGON ((207016.00699999928 613673.5379999988, 207105.46200000122 612394.2619999982, 206905.94900000095 612380.3110000007, 206816.49399999902 613659.5870000012, 207016.00699999928 613673.5379999988))"
trend_2010_50.97,200560,2,560,433,570,137,-26.726,2015,- - - - - -,3,,,"POLYGON ((207216.00699999928 613687.5379999988, 207309.22199999914 612354.4930000007, 207109.70899999887 612340.5419999994, 207016.49399999902 613673.5870000012, 207216.00699999928 613687.5379999988))"
trend_2010_50.98,200580,2,580,446,574,128,-25.4,2015,- - - - - -,3,,,"POLYGON ((207415.00699999928 613701.5379999988, 207503.59699999914 612434.6319999993, 207304.0850000009 612420.6799999997, 207215.49399999902 613687.5870000012, 207415.00699999928 613701.5379999988))"
trend_2010_50.99,200600,2,600,443,597,154,-22.619,2016,- - - - - -,3,,,"POLYGON ((207617.00699999928 613715.5379999988, 207695.89799999818 612587.3429999985, 207496.38500000164 612573.3920000009, 207417.49399999902 613701.5870000012, 207617.00699999928 613715.5379999988))"
trend_2010_50.100,200620,2,620,431,609,178,-18.828,2019,- - - - - -,3,,,"POLYGON ((207817.00600000098 613730.5379999988, 207882.67500000075 612791.4310000017, 207683.16200000048 612777.4800000004, 207617.49399999902 613716.5870000012, 207817.00600000098 613730.5379999988))"
