FID,LATITUDE,LONGITUDE,LICHTMASTNUMMER

Openbare_Verlichting.1908481,52.167938152348,5.41374110701513,816960

Openbare_Verlichting.1908482,52.1674487053803,5.41708720390202,819139

Openbare_Verlichting.1908483,52.1901246810726,5.38955189785729,803535

Openbare_Verlichting.1908484,52.2001305434899,5.41456063940555,832401

Openbare_Verlichting.1908485,52.195192014689,5.37176854860201,824038

Openbare_Verlichting.1908486,52.1644156006438,5.39092669109398,902434

Openbare_Verlichting.1908487,52.1966634824491,5.42354451391298,901717

Openbare_Verlichting.1908488,52.1631626459587,5.41767243610582,819316

Openbare_Verlichting.1908489,52.1843380111921,5.40550466338365,807010

Openbare_Verlichting.1908490,52.1909943303737,5.40060579411833,803270

Openbare_Verlichting.1908491,52.1716054608037,5.40243540555969,825070

Openbare_Verlichting.1908492,52.187558816957,5.39914912461547,803453

Openbare_Verlichting.1908493,52.1998068766043,5.37933063619719,824234

Openbare_Verlichting.1908494,52.1966752677081,5.41201969234381,832729

Openbare_Verlichting.1908495,52.1654199633847,5.39780898369384,9815188

Openbare_Verlichting.1908496,52.1752322546188,5.41984184255856,807797

Openbare_Verlichting.1908497,52.157337183771,5.39371772867806,800990

Openbare_Verlichting.1908498,52.1973843744219,5.38346897590823,824202

Openbare_Verlichting.1908499,52.1570668519962,5.37698213695471,901497

Openbare_Verlichting.1908500,52.1506694259261,5.40411225747812,811938

Openbare_Verlichting.1908501,52.1609196007451,5.38529145372129,900767

Openbare_Verlichting.1908502,52.1685744643439,5.36717326290409,901550

Openbare_Verlichting.1908503,52.1690298685693,5.35791088161892,900911

Openbare_Verlichting.1908504,52.1624755316143,5.39150982909797,908696

Openbare_Verlichting.1908505,52.1465641423907,5.40298444183417,900640

Openbare_Verlichting.1908506,52.1780515210459,5.39451908338419,809590

Openbare_Verlichting.1908507,52.1656225164378,5.37812845418313,814413

Openbare_Verlichting.1908508,52.1804909069714,5.3962450779144,808049

Openbare_Verlichting.1908509,52.1667408596657,5.40516626799379,833056

Openbare_Verlichting.1908510,52.157434671038,5.39651440691939,817860

Openbare_Verlichting.1908511,52.1705090159367,5.3511332329479,903342

Openbare_Verlichting.1908512,52.1863009193674,5.42656511005644,905165

