Nummer;Totaal van;Jaar;Maand;Categorie;Nationaliteit;Aantal vertrek
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Kameroense;10
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Kenyaanse;10
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Kosovaarse;10
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Libische;30
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Marokkaanse;110
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Moldavische;100
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Mongolische;10
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Nigeriaanse;40
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Oekraïense;110
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Pakistaanse;10
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Poolse;10
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Russische;20
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Servische;10
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Somalische;10
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Staatloos;10
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Surinaamse;30
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Syrische;50
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Tadzjiekse;20
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Tsjadische;10
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Tunesische;30
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Turkse;20
5;Jaar, Maand, Nationaliteit;2019;01;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Afghaanse;50
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Albanese;80
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Algerijnse;120
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Belarussische;20
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Braziliaanse;20
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Burger van Bosnië-Herzegovina;20
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Chinese;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Eritrese;60
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Gambiaanse;30
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Georgische;40
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Ghanese;20
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Indonesische;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Iraakse;80
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Iraanse;60
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Libische;30
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Macedonische;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Marokkaanse;130
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Moldavische;110
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Nigeriaanse;50
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Oekraïense;20
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Pakistaanse;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Palestijnse;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Russische;30
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Servische;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Soedanese;30
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Somalische;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Staatloos;10
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Surinaamse;30
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Syrische;60
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Tadzjiekse;20
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Tunesische;30
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Turkse;20
5;Jaar, Maand, Nationaliteit;2019;02;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Afghaanse;40
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Albanese;60
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Algerijnse;100
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Azerbeidzjaanse;30
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Belarussische;30
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Braziliaanse;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Chinese;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Colombiaanse;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Eritrese;60
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Gambiaanse;40
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Georgische;40
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Ghanese;20
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Indonesische;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Iraakse;80
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Iraanse;50
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Kameroense;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Libische;30
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Macedonische;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Marokkaanse;120
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Moldavische;180
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Myanmarese;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Nigeriaanse;50
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Oekraïense;20
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Onbekend;20
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Pakistaanse;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Palestijnse;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Poolse;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Servische;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Soedanese;50
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Somalische;20
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Staatloos;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Syrische;40
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Turkse;10
5;Jaar, Maand, Nationaliteit;2019;03;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Afghaanse;30
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Albanese;110
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Algerijnse;100
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Angolese;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Azerbeidzjaanse;30
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Belarussische;30
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Braziliaanse;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Chinese;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Colombiaanse;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Eritrese;40
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Gambiaanse;30
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Georgische;30
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Indonesische;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Iraakse;60
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Iraanse;50
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Libische;30
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Macedonische;30
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Marokkaanse;140
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Moldavische;130
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Mongolische;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Nigeriaanse;60
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Oekraïense;20
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Onbekend;20
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Pakistaanse;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Poolse;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Russische;20
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Servische;60
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Soedanese;30
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Somalische;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Surinaamse;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Syrische;40
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Tunesische;30
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Turkse;20
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2019;04;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Afghaanse;30
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Albanese;110
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Algerijnse;100
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Azerbeidzjaanse;30
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Belarussische;20
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Braziliaanse;20
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Burger van de Republiek Noord-Macedonië;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Chinese;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Cubaanse;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Eritrese;60
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Gambiaanse;50
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Georgische;50
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Ghanese;20
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Indonesische;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Iraakse;60
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Iraanse;60
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Libische;50
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Macedonische;20
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Malinese;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Marokkaanse;120
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Moldavische;100
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Nigeriaanse;70
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Oekraïense;20
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Pakistaanse;20
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Poolse;20
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Russische;30
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Servische;40
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Somalische;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Staatloos;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Surinaamse;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Syrische;40
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Tadzjiekse;20
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Tunesische;30
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Turkse;20
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2019;05;*Alle*;Vietnamese;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Afghaanse;30
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Albanese;60
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Algerijnse;110
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Azerbeidzjaanse;40
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Belarussische;40
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Braziliaanse;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Burger van de Republiek Noord-Macedonië;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Burundese;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Chinese;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Colombiaanse;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Eritrese;50
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Gambiaanse;40
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Georgische;20
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Iraakse;60
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Iraanse;40
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Kazachse;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Kosovaarse;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Libische;30
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Marokkaanse;110
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Moldavische;120
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Nigeriaanse;70
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Oekraïense;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Pakistaanse;20
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Poolse;20
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Servische;50
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Somalische;20
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Surinaamse;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Syrische;40
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Tunesische;30
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Turkse;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2019;06;*Alle*;Vietnamese;10
5;Jaar, Maand, Nationaliteit;2019;07;*Alle*;Afghaanse;40
5;Jaar, Maand, Nationaliteit;2019;07;*Alle*;Albanese;70
5;Jaar, Maand, Nationaliteit;2019;07;*Alle*;Algerijnse;110
5;Jaar, Maand, Nationaliteit;2019;07;*Alle*;Angolese;10
5;Jaar, Maand, Nationaliteit;2019;07;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2019;07;*Alle*;Azerbeidzjaanse;30
5;Jaar, Maand, Nationaliteit;2019;07;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2019;07;*Alle*;Braziliaanse;20
5;Jaar, Maand, Nationaliteit;2019;07;*Alle*;Burger van Bosnië-Herzegovina;10
