OBJECTID;EENHEID;LEGENDA;FORMATIE;LEGEND_KRT;EENHEID_TXT;SHAPE_LENGTH;SHAPE_AREA;COUNTER
155;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;1.6471701615;0.0361552606;156
156;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;158.4416715384;1132.4103211585;157
138;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;2486.4765725382;157664.286542919;139
139;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;496.9221363348;3647.0715842964;140
140;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;5175.0339128054;390019.980338293;141
141;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;23121.2485138333;1498559.64407516;142
142;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;772.5464081827;28050.1320054222;143
143;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;1869.9428681859;79664.4023601751;144
144;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;680.7789759496;13819.0216837853;145
145;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;18681.3262165665;1734296.17696671;146
146;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;373.9670170972;7608.6112992614;147
147;2;Kaarteenheid 2: Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;2: Walcheren op Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;2;225.8855996325;1619.9432459035;148
190;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;988.07950093;54981.5396945973;191
191;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;873.0624916727;30268.1682479703;192
192;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;637.0383301112;15306.9868276926;193
193;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;732.8246302159;21293.6404141125;194
194;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;284.5124017861;5079.6681433929;195
195;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;336.7362723146;8181.6748733851;196
196;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;969.0725690383;40252.757089128;197
197;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;268.0743990015;2776.6843789986;198
198;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;448.5492610041;12153.0641136593;199
199;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;1119.7582231768;42598.5621730394;200
200;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;807.8796895288;44929.5695365163;201
201;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;529.2020298648;12716.8193064287;202
202;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;305.1958998202;1311.0370111303;203
203;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;996.6296290919;63267.0546216663;204
171;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;360.4979227236;5178.9215140439;172
172;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;639.6351027476;18189.5017236803;173
173;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;1077.0468132424;34826.4731819361;174
174;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;944.3503572121;49343.1168628006;175
175;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;658.8443703093;28557.4436611707;176
176;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;294.2270178428;4117.0208271009;177
177;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;268.2135676205;3104.8842174542;178
178;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;24.428760476;18.6260623024;179
179;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;834.6435505823;15589.9214680748;180
180;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;191.2388639571;2276.102599826;181
181;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;255.0924859677;4553.0584754875;182
182;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;96.3203786952;597.989201212;183
183;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;56.5625744928;109.1306494045;184
184;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;3530.1744413373;72526.3484691831;185
185;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;926.1216421622;35752.0391853359;186
186;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;1127.4057261851;85101.1527655136;187
187;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;659.1926938988;23790.655753171;188
188;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;289.0027715905;4352.8899475;189
189;3;Kaarteenheid 3: Lp. van Walcheren op Hollandveen Lp. op Laag van Ypenburg, op Lp. van Wormer.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;3: Walcheren op Hollandveen op Ypenburg op Wormer;3;460.1192495925;7738.9498609149;190
218;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;317.6192574083;4018.0973695465;219
219;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;2449.8219952573;184748.32209028;220
220;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;249.9621855942;3747.1125760763;221
221;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1361.4432733646;93582.8837139019;222
225;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;630.1391091502;8933.602382718;226
226;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1782.9448234663;86922.2459462881;227
227;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1273.5011330316;22398.6316431908;228
228;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1883.0389888844;52452.9067950354;229
229;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;206.3949602334;2770.6591038165;230
230;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1179.3923530811;31702.9138093452;231
231;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;726.5094651721;12644.3959543085;232
232;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;267.7312901657;1751.3595992662;233
233;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;435.3667798943;10343.9311774602;234
234;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;615.7666701602;14494.0191369152;235
235;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;897.6796619226;45430.3415330782;236
236;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;969.658248123;23405.4422372897;237
237;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;3896.4412103072;166491.962876575;238
222;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;737.2896877163;17500.2222269767;223
223;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1578.6702745734;109300.926263049;224
224;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1434.1613374508;52609.5626046804;225
204;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;2594.4093719075;262061.010459445;205
205;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1182.4474067543;71822.6663562869;206
206;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;863.2837817099;22121.8021165431;207
207;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1146.3860100099;23116.0908582921;208
208;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1436.7641230635;63697.0833678865;209
209;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;525.2513852631;13730.9143248131;210
210;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;17427.43421294;2974015.89497372;211
211;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1157.4300329422;56802.6810419612;212
212;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1523.7460555896;78870.0978941658;213
213;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;3803.891793301;206535.307952161;214
214;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;344.7125929664;6293.0475998206;215
215;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;584.6459375266;5808.0117957747;216
216;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;64.9827042168;222.4376641308;217
217;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;6983.2486836245;410555.149516747;218
