Nummer;Totaal van;Jaar;Maand;Type;Land bij nationaliteit;Aantal instroom
7;Jaar, Type, Land bij nationaliteit;2021;;Nareiziger;Yemen;650
8;Jaar, Maand, Type, Land bij nationaliteit;2021;1;Nareiziger;Egypt;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;1;Nareiziger;Eritrea;20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;1;Nareiziger;Iran (Islamic Republic of);20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;1;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;1;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;1;Nareiziger;Stateless;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;1;Nareiziger;Syrian Arab Republic;180
8;Jaar, Maand, Type, Land bij nationaliteit;2021;1;Nareiziger;Turkey;40
8;Jaar, Maand, Type, Land bij nationaliteit;2021;1;Nareiziger;Yemen;70
8;Jaar, Maand, Type, Land bij nationaliteit;2021;2;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;2;Nareiziger;Eritrea;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;2;Nareiziger;Iraq;40
8;Jaar, Maand, Type, Land bij nationaliteit;2021;2;Nareiziger;Libyan Arab Jamahiriya;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;2;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;2;Nareiziger;Stateless;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;2;Nareiziger;Syrian Arab Republic;240
8;Jaar, Maand, Type, Land bij nationaliteit;2021;2;Nareiziger;Turkey;70
8;Jaar, Maand, Type, Land bij nationaliteit;2021;2;Nareiziger;Yemen;70
8;Jaar, Maand, Type, Land bij nationaliteit;2021;3;Nareiziger;Afghanistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;3;Nareiziger;Egypt;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;3;Nareiziger;Eritrea;70
8;Jaar, Maand, Type, Land bij nationaliteit;2021;3;Nareiziger;Iran (Islamic Republic of);30
8;Jaar, Maand, Type, Land bij nationaliteit;2021;3;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;3;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;3;Nareiziger;Stateless;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;3;Nareiziger;Syrian Arab Republic;350
8;Jaar, Maand, Type, Land bij nationaliteit;2021;3;Nareiziger;Turkey;70
8;Jaar, Maand, Type, Land bij nationaliteit;2021;3;Nareiziger;Uganda;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;3;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;3;Nareiziger;Yemen;60
8;Jaar, Maand, Type, Land bij nationaliteit;2021;4;Nareiziger;China (including Hong Kong);10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;4;Nareiziger;Eritrea;110
8;Jaar, Maand, Type, Land bij nationaliteit;2021;4;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;4;Nareiziger;Iraq;30
8;Jaar, Maand, Type, Land bij nationaliteit;2021;4;Nareiziger;Pakistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;4;Nareiziger;Stateless;20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;4;Nareiziger;Syrian Arab Republic;560
8;Jaar, Maand, Type, Land bij nationaliteit;2021;4;Nareiziger;Turkey;50
8;Jaar, Maand, Type, Land bij nationaliteit;2021;4;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;4;Nareiziger;Yemen;70
8;Jaar, Maand, Type, Land bij nationaliteit;2021;5;Nareiziger;China (including Hong Kong);10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;5;Nareiziger;Eritrea;100
8;Jaar, Maand, Type, Land bij nationaliteit;2021;5;Nareiziger;Ethiopia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;5;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;5;Nareiziger;Iraq;30
8;Jaar, Maand, Type, Land bij nationaliteit;2021;5;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;5;Nareiziger;Russian Federation;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;5;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;5;Nareiziger;Stateless;20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;5;Nareiziger;Sudan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;5;Nareiziger;Syrian Arab Republic;490
8;Jaar, Maand, Type, Land bij nationaliteit;2021;5;Nareiziger;Turkey;50
8;Jaar, Maand, Type, Land bij nationaliteit;2021;5;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;5;Nareiziger;Yemen;50
8;Jaar, Maand, Type, Land bij nationaliteit;2021;6;Nareiziger;Afghanistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;6;Nareiziger;Chad;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;6;Nareiziger;Egypt;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;6;Nareiziger;Eritrea;70
8;Jaar, Maand, Type, Land bij nationaliteit;2021;6;Nareiziger;Iraq;30
8;Jaar, Maand, Type, Land bij nationaliteit;2021;6;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;6;Nareiziger;Stateless;30
8;Jaar, Maand, Type, Land bij nationaliteit;2021;6;Nareiziger;Syrian Arab Republic;590
8;Jaar, Maand, Type, Land bij nationaliteit;2021;6;Nareiziger;Turkey;40
8;Jaar, Maand, Type, Land bij nationaliteit;2021;6;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;6;Nareiziger;Yemen;60
8;Jaar, Maand, Type, Land bij nationaliteit;2021;7;Nareiziger;China (including Hong Kong);10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;7;Nareiziger;Eritrea;80
8;Jaar, Maand, Type, Land bij nationaliteit;2021;7;Nareiziger;Iraq;20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;7;Nareiziger;Libyan Arab Jamahiriya;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;7;Nareiziger;Myanmar;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;7;Nareiziger;Pakistan;30
8;Jaar, Maand, Type, Land bij nationaliteit;2021;7;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;7;Nareiziger;Stateless;40
8;Jaar, Maand, Type, Land bij nationaliteit;2021;7;Nareiziger;Syrian Arab Republic;680
8;Jaar, Maand, Type, Land bij nationaliteit;2021;7;Nareiziger;Turkey;100
8;Jaar, Maand, Type, Land bij nationaliteit;2021;7;Nareiziger;Uganda;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;7;Nareiziger;Unknown;20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;7;Nareiziger;Yemen;40
8;Jaar, Maand, Type, Land bij nationaliteit;2021;8;Nareiziger;Cameroon;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;8;Nareiziger;China (including Hong Kong);10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;8;Nareiziger;Eritrea;30
8;Jaar, Maand, Type, Land bij nationaliteit;2021;8;Nareiziger;Iraq;30
8;Jaar, Maand, Type, Land bij nationaliteit;2021;8;Nareiziger;Pakistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;8;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;8;Nareiziger;Stateless;30
8;Jaar, Maand, Type, Land bij nationaliteit;2021;8;Nareiziger;Sudan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;8;Nareiziger;Syrian Arab Republic;500
8;Jaar, Maand, Type, Land bij nationaliteit;2021;8;Nareiziger;Turkey;90
8;Jaar, Maand, Type, Land bij nationaliteit;2021;8;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;8;Nareiziger;Yemen;20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;9;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;9;Nareiziger;Eritrea;30
8;Jaar, Maand, Type, Land bij nationaliteit;2021;9;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;9;Nareiziger;Pakistan;30
8;Jaar, Maand, Type, Land bij nationaliteit;2021;9;Nareiziger;Somalia;30
8;Jaar, Maand, Type, Land bij nationaliteit;2021;9;Nareiziger;Stateless;50
8;Jaar, Maand, Type, Land bij nationaliteit;2021;9;Nareiziger;Syrian Arab Republic;610
8;Jaar, Maand, Type, Land bij nationaliteit;2021;9;Nareiziger;Turkey;80
8;Jaar, Maand, Type, Land bij nationaliteit;2021;9;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;9;Nareiziger;Yemen;50
8;Jaar, Maand, Type, Land bij nationaliteit;2021;10;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;10;Nareiziger;Eritrea;80
8;Jaar, Maand, Type, Land bij nationaliteit;2021;10;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;10;Nareiziger;Iraq;20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;10;Nareiziger;Libyan Arab Jamahiriya;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;10;Nareiziger;Pakistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;10;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;10;Nareiziger;Stateless;40
8;Jaar, Maand, Type, Land bij nationaliteit;2021;10;Nareiziger;Syrian Arab Republic;890
8;Jaar, Maand, Type, Land bij nationaliteit;2021;10;Nareiziger;Turkey;50
8;Jaar, Maand, Type, Land bij nationaliteit;2021;10;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;10;Nareiziger;Yemen;60
8;Jaar, Maand, Type, Land bij nationaliteit;2021;11;Nareiziger;Afghanistan;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;11;Nareiziger;Egypt;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;11;Nareiziger;Eritrea;60
8;Jaar, Maand, Type, Land bij nationaliteit;2021;11;Nareiziger;Iran (Islamic Republic of);10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;11;Nareiziger;Iraq;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;11;Nareiziger;Pakistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;11;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;11;Nareiziger;Stateless;30
8;Jaar, Maand, Type, Land bij nationaliteit;2021;11;Nareiziger;Syrian Arab Republic;580
8;Jaar, Maand, Type, Land bij nationaliteit;2021;11;Nareiziger;Turkey;40
8;Jaar, Maand, Type, Land bij nationaliteit;2021;11;Nareiziger;Unknown;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;11;Nareiziger;Yemen;30
8;Jaar, Maand, Type, Land bij nationaliteit;2021;12;Nareiziger;Afghanistan;30
8;Jaar, Maand, Type, Land bij nationaliteit;2021;12;Nareiziger;Algeria;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;12;Nareiziger;China (including Hong Kong);10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;12;Nareiziger;Congo, the Democratic Republic of the;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;12;Nareiziger;Eritrea;90
8;Jaar, Maand, Type, Land bij nationaliteit;2021;12;Nareiziger;Iran (Islamic Republic of);20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;12;Nareiziger;Iraq;20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;12;Nareiziger;Pakistan;20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;12;Nareiziger;Somalia;10
8;Jaar, Maand, Type, Land bij nationaliteit;2021;12;Nareiziger;Stateless;50
8;Jaar, Maand, Type, Land bij nationaliteit;2021;12;Nareiziger;Syrian Arab Republic;770
8;Jaar, Maand, Type, Land bij nationaliteit;2021;12;Nareiziger;Turkey;50
8;Jaar, Maand, Type, Land bij nationaliteit;2021;12;Nareiziger;Unknown;20
8;Jaar, Maand, Type, Land bij nationaliteit;2021;12;Nareiziger;Yemen;60
