FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkingen,symbol,se_anno_cad_data,gdb_geomattr_data,shape
trend_2012_100.11,300640,3,640,475,807.6,332.6,-25.467,>2022,- - - - - -,3,,,"POLYGON ((174143.03299999982 609207.8649999984, 174231.91099999845 606662.7170000002, 174032.03299999982 606655.7369999997, 173943.15399999917 609200.8850000016, 174143.03299999982 609207.8649999984))"
trend_2012_100.12,300660,3,660,425,755.1,330.1,-28.125,>2022,- - - - - -,3,,,"POLYGON ((174343.03299999982 609213.8649999984, 174441.186999999 606403.0780000016, 174241.30900000036 606396.0980000012, 174143.15399999917 609206.8850000016, 174343.03299999982 609213.8649999984))"
trend_2012_100.13,300680,3,680,400,707.2,307.2,-27.214,>2022,- - - - - -,3,,,"POLYGON ((174543.03299999982 609219.8649999984, 174638.0080000013 606500.1229999997, 174438.12999999896 606493.1429999992, 174343.15399999917 609212.8850000016, 174543.03299999982 609219.8649999984))"
trend_2012_100.14,1200775,12,775,291,877.12636986,586.12636986,14.875,-,- - - - - -,1,,,"POLYGON ((56216.27499999851 429476.36499999836, 55907.006999999285 430931.3590000011, 56102.63599999994 430972.94200000167, 56411.90500000119 429517.9470000006, 56216.27499999851 429476.36499999836))"
trend_2012_100.15,1200800,12,800,291,811.68265479,520.68265479,16.947,-,- - - - - -,1,,,"POLYGON ((55972.27499999851 429425.36499999836, 55619.92700000107 431083.0320000015, 55815.55700000003 431124.61400000006, 56167.903999999166 429466.9479999989, 55972.27499999851 429425.36499999836))"
trend_2012_100.16,1200825,12,825,299,730.72584658,431.72584658,16.292,-,- - - - - -,1,,,"POLYGON ((55727.27499999851 429373.36499999836, 55388.54500000179 430966.96400000155, 55584.175000000745 431008.5460000001, 55922.90500000119 429414.9479999989, 55727.27499999851 429373.36499999836))"
trend_2012_100.17,1200850,12,850,300,651.89084932,351.89084932,14.88,-,- - - - - -,1,,,"POLYGON ((55482.27499999851 429322.36499999836, 55172.903000000864 430777.84899999946, 55368.53200000152 430819.4310000017, 55677.90500000119 429363.9479999989, 55482.27499999851 429322.36499999836))"
trend_2012_100.18,1200875,12,875,297,567.87364384,270.87364384,12.74,-,- - - - - -,1,,,"POLYGON ((55236.27499999851 429270.36499999836, 54971.39499999955 430516.5249999985, 55167.02499999851 430558.1079999991, 55431.903999999166 429311.9479999989, 55236.27499999851 429270.36499999836))"
trend_2012_100.19,1200900,12,900,266,492.70369589,226.70369589,13.287,-,- - - - - -,1,,,"POLYGON ((54909.9990000017 429189.0760000013, 54521.52400000021 430459.7179999985, 54712.78500000015 430518.19200000167, 55101.25899999961 429247.55000000075, 54909.9990000017 429189.0760000013))"
trend_2012_100.20,1200925,12,925,265,484.34705753,219.34705753,12.688,-,- - - - - -,1,,,"POLYGON ((54599.675999999046 429054.7270000018, 54124.375 430231.13800000027, 54309.81199999899 430306.05900000036, 54785.11300000176 429129.6479999982, 54599.675999999046 429054.7270000018))"
trend_2012_100.21,1200950,12,950,283,476.32536986,193.32536986,13.78,-,- - - - - -,1,,,"POLYGON ((54369.675999999046 428958.7270000018, 53853.46799999848 430236.38599999994, 54038.90500000119 430311.30799999833, 54555.11300000176 429033.6479999982, 54369.675999999046 428958.7270000018))"
trend_2012_100.22,1200975,12,975,273,480.69205479,207.69205479,14.1,-,- - - - - -,1,,,"POLYGON ((54138.675999999046 428861.7270000018, 53610.48099999875 430169.0560000017, 53795.91800000146 430243.9780000001, 54324.11300000176 428936.6490000002, 54138.675999999046 428861.7270000018))"
trend_2012_100.23,1201000,12,1000,273,485.02054521,212.02054521,12.837,-,- - - - - -,1,,,"POLYGON ((53907.675999999046 428765.7270000018, 53426.79399999976 429955.9530000016, 53612.23099999875 430030.8740000017, 54093.11300000176 428840.6490000002, 53907.675999999046 428765.7270000018))"
trend_2012_100.24,1201025,12,1025,278,507.07211507,229.07211507,26.836,-,- - - - - -,1,,,"POLYGON ((53676.675999999046 428668.7270000018, 52671.381999999285 431156.91800000146, 52856.81899999827 431231.83900000155, 53862.11300000176 428743.6479999982, 53676.675999999046 428668.7270000018))"
trend_2012_100.25,1201050,12,1050,280,542.51130959,262.51130959,29.514,-,- - - - - -,1,,,"POLYGON ((53445.675999999046 428572.7270000018, 52340.06199999899 431309.2179999985, 52525.4990000017 431384.13899999857, 53631.11300000176 428647.6490000002, 53445.675999999046 428572.7270000018))"
trend_2012_100.26,1201075,12,1075,281,584.59707397,303.59707397,40.716,-,- - - - - -,1,,,"POLYGON ((53214.675999999046 428475.7270000018, 51689.427999999374 432250.84899999946, 51874.86499999836 432325.76999999955, 53400.11300000176 428550.6479999982, 53214.675999999046 428475.7270000018))"
trend_2012_100.27,1201100,12,1100,299,638.95738356,339.95738356,50.885,-,- - - - - -,1,,,"POLYGON ((53145.27499999851 428447.36499999836, 52087.31599999964 433424.66899999976, 52282.9459999986 433466.2520000003, 53340.90500000119 428488.9479999989, 53145.27499999851 428447.36499999836))"
trend_2012_100.28,301520,3,1520,-22,45.31918356,67.31918356,2.639,-,- - 3 - 5 -,1,,,"POLYGON ((182696.49399999902 609680.5870000012, 182678.0850000009 609943.8440000005, 182877.59800000116 609957.7950000018, 182896.00699999928 609694.5379999988, 182696.49399999902 609680.5870000012))"
trend_2012_100.29,301540,3,1540,-12,56.75943014,68.75943014,1.744,-,- - 3 - 5 -,1,,,"POLYGON ((182877.2250000015 609694.4719999991, 182862.0240000002 609868.2080000006, 183061.26300000027 609885.6389999986, 183076.46400000155 609711.9030000009, 182877.2250000015 609694.4719999991))"
trend_2012_100.30,301560,3,1560,-9,53.13463562,62.13463562,4.344,-,- - 3 - 5 -,1,,,"POLYGON ((183094.49399999902 609714.5870000012, 183064.19099999964 610147.9290000014, 183263.7039999999 610161.879999999, 183294.00600000098 609728.5379999988, 183094.49399999902 609714.5870000012))"
trend_2012_100.31,1300197,13,197,76,115.5,39.5,1.104,-,- - - 4 - -,1,,,"POLYGON ((45638.64600000158 419199.70600000024, 45659.710999999195 419308.0780000016, 45856.03700000048 419269.91600000113, 45834.971000000834 419161.54399999976, 45638.64600000158 419199.70600000024))"
trend_2012_100.32,1300222,13,222,95,139,44,1.338,-,- - - - - -,1,,,"POLYGON ((45392.64600000158 419246.70600000024, 45418.175999999046 419378.0480000004, 45614.50200000033 419339.88599999994, 45588.971000000834 419208.54399999976, 45392.64600000158 419246.70600000024))"
trend_2012_100.33,1300236,13,236,116,156.7,40.7,0.138,-,- - - - - -,1,,,"POLYGON ((45258.64600000158 419271.70600000024, 45261.278999999166 419285.2520000003, 45457.60500000045 419247.08999999985, 45454.971000000834 419233.54399999976, 45258.64600000158 419271.70600000024))"
trend_2012_100.34,504952,5,4952,203,221.7,18.7,4.712,-,- - - - 5 6,1,,,"POLYGON ((131238.74500000104 591393.050999999, 131039.60700000077 591820.1030000001, 131220.86800000072 591904.6270000003, 131420.00600000098 591477.5749999993, 131238.74500000104 591393.050999999))"
trend_2012_100.35,504970,5,4970,200,229.1,29.1,6.053,-,- - - - 5 6,1,,,"POLYGON ((131401.74399999902 591469.050999999, 131145.93299999833 592017.6389999986, 131327.1950000003 592102.1629999988, 131583.00600000098 591553.574000001, 131401.74399999902 591469.050999999))"
trend_2012_100.36,807675,8,7675,198,245.6,47.6,5.511,-,- - - - - -,1,,,"POLYGON ((90980.36600000039 478226.49599999934, 90485.04100000113 478468.08199999854, 90572.71499999985 478647.84099999815, 91068.04100000113 478406.25499999896, 90980.36600000039 478226.49599999934))"
trend_2012_100.37,807700,8,7700,191,245.1,54.1,5.043,-,- - - - - -,1,,,"POLYGON ((90869.36600000039 478001.49599999934, 90416.10399999842 478222.56599999964, 90503.77899999917 478402.32499999925, 90957.0399999991 478181.25499999896, 90869.36600000039 478001.49599999934))"
trend_2012_100.38,807725,8,7725,204,250.8,46.8,5.982,-,- - - - - -,1,,,"POLYGON ((90759.36600000039 477776.49599999934, 90221.70800000057 478038.73000000045, 90309.38199999928 478218.48800000176, 90847.0399999991 477956.25499999896, 90759.36600000039 477776.49599999934))"
trend_2012_100.39,807750,8,7750,214,250.7,36.7,5.619,-,- - - - - -,1,,,"POLYGON ((90655.59299999848 477567.8990000002, 90154.93600000069 477822.9970000014, 90245.7340000011 478001.1979999989, 90746.3909999989 477746.1009999998, 90655.59299999848 477567.8990000002))"
trend_2012_100.40,807775,8,7775,212,243.4,31.4,3.847,-,- - - - - -,1,,,"POLYGON ((90539.36600000039 477327.49599999934, 90193.60000000149 477496.13699999824, 90281.27499999851 477675.8960000016, 90627.0399999991 477507.25499999896, 90539.36600000039 477327.49599999934))"
trend_2012_100.41,807800,8,7800,218,239.2,21.2,1.933,-,- - - - - -,1,,,"POLYGON ((90434.59299999848 477116.8990000002, 90262.36199999973 477204.6559999995, 90353.16000000015 477382.8570000008, 90525.3909999989 477295.1009999998, 90434.59299999848 477116.8990000002))"
trend_2012_100.42,807825,8,7825,210,231.7,21.7,2,-,- - - - - -,1,,,"POLYGON ((90329.90199999884 476928.3509999998, 90154.97800000012 477025.313000001, 90251.94000000134 477200.23600000143, 90426.86400000006 477103.2749999985, 90329.90199999884 476928.3509999998))"
trend_2012_100.43,807850,8,7850,210,228,18,2.908,-,- - - - - -,1,,,"POLYGON ((90207.10799999908 476691.1739999987, 89950.34699999914 476827.6959999986, 90044.24100000039 477004.28599999845, 90301.00200000033 476867.76300000027, 90207.10799999908 476691.1739999987))"
trend_2012_100.44,807875,8,7875,209,217.7,8.7,3.491,-,- - - - - -,1,,,"POLYGON ((90090.10700000077 476471.1739999987, 89781.87099999934 476635.06599999964, 89875.7650000006 476811.6559999995, 90184.00200000033 476647.76300000027, 90090.10700000077 476471.1739999987))"
trend_2012_100.45,807900,8,7900,194,205.7,11.7,2.239,-,- - - - - -,1,,,"POLYGON ((89972.10799999908 476248.1739999987, 89774.4149999991 476353.2890000008, 89868.30999999866 476529.87900000066, 90066.00200000033 476424.76399999857, 89972.10799999908 476248.1739999987))"
trend_2012_100.46,807925,8,7925,188,200.4,12.4,0.962,-,- - - - - -,1,,,"POLYGON ((89855.10799999908 476027.1739999987, 89770.16800000146 476072.3370000012, 89864.06199999899 476248.9270000011, 89949.00200000033 476203.76300000027, 89855.10799999908 476027.1739999987))"
trend_2012_100.47,807950,8,7950,190,204.7,14.7,1.369,-,- - - - - -,1,,,"POLYGON ((89738.10700000077 475807.1739999987, 89617.23200000077 475871.4439999983, 89711.1259999983 476048.03400000185, 89832.00200000033 475983.76300000027, 89738.10700000077 475807.1739999987))"
trend_2012_100.48,807975,8,7975,181,205.6,24.6,1.293,-,- - - - - -,1,,,"POLYGON ((89621.10700000077 475585.1739999987, 89506.94200000167 475645.8770000003, 89600.83700000122 475822.46599999815, 89715.00200000033 475761.76399999857, 89621.10700000077 475585.1739999987))"
trend_2012_100.49,808000,8,8000,176,226,50,6.517,-,- - - 4 - -,1,,,"POLYGON ((89503.10799999908 475363.1739999987, 88927.69099999964 475669.12900000066, 89021.5850000009 475845.7179999985, 89597.00200000033 475539.76399999857, 89503.10799999908 475363.1739999987))"
trend_2012_100.50,808025,8,8025,184,235.4,51.4,5.402,-,- - - 4 - -,1,,,"POLYGON ((89386.10700000077 475142.1739999987, 88909.13899999857 475395.7829999998, 89003.03400000185 475572.3720000014, 89480.00200000033 475318.76399999857, 89386.10700000077 475142.1739999987))"
trend_2012_100.51,808050,8,8050,196,260.9,64.9,3.665,-,- - - 4 - -,1,,,"POLYGON ((89269.10700000077 474921.1739999987, 88945.50699999928 475093.23600000143, 89039.40199999884 475269.82499999925, 89363.00200000033 475097.76399999857, 89269.10700000077 474921.1739999987))"
trend_2012_100.52,808075,8,8075,192,279.8,87.8,4.126,-,- - - 4 - -,1,,,"POLYGON ((89152.10799999908 474701.1739999987, 88787.80299999937 474894.8779999986, 88881.69799999893 475071.4679999985, 89246.00200000033 474877.76300000027, 89152.10799999908 474701.1739999987))"
trend_2012_100.53,808100,8,8100,191,263,72,-7.41,2021,- - - 4 - 6,3,,,"POLYGON ((89128.00200000033 474653.76300000027, 89782.2659999989 474305.88500000164, 89688.37200000137 474129.2950000018, 89034.10799999908 474477.1739999987, 89128.00200000033 474653.76300000027))"
trend_2012_100.54,808125,8,8125,194,253.2,59.2,-7.798,2019,- - - 4 - 6,3,,,"POLYGON ((89011.00200000033 474433.76399999857, 89699.52400000021 474067.6700000018, 89605.62999999896 473891.0799999982, 88917.10799999908 474257.1739999987, 89011.00200000033 474433.76399999857))"
trend_2012_100.55,808150,8,8150,192,255.9,63.9,-1.492,>2022,- - - 4 - 6,3,,,"POLYGON ((88894.00200000033 474212.76399999857, 89025.73800000176 474142.7190000005, 88931.84299999848 473966.12900000066, 88800.10799999908 474036.1739999987, 88894.00200000033 474212.76399999857))"
trend_2012_100.56,808175,8,8175,193,264.9,71.9,2.412,-,- - - 4 - 6,1,,,"POLYGON ((88683.10700000077 473815.1739999987, 88470.1409999989 473928.41099999845, 88564.03500000015 474105, 88777.00200000033 473991.76300000027, 88683.10700000077 473815.1739999987))"
trend_2012_100.57,808200,8,8200,198,300.4,102.4,10.11,-,- - - 4 - -,1,,,"POLYGON ((88564.10700000077 473591.1739999987, 87671.44700000063 474065.80999999866, 87765.34200000018 474242.3990000002, 88658.00200000033 473767.76300000027, 88564.10700000077 473591.1739999987))"
trend_2012_100.58,808225,8,8225,192,293.8,101.8,3.495,-,- - - 4 - -,1,,,"POLYGON ((88453.90199999884 473385.3509999998, 88148.22300000116 473554.79199999943, 88245.18499999866 473729.71499999985, 88550.86400000006 473560.2749999985, 88453.90199999884 473385.3509999998))"
trend_2012_100.59,808250,8,8250,195,274,79,-2.853,>2022,- - - 4 - -,3,,,"POLYGON ((88433.86400000006 473340.2740000002, 88683.39299999923 473201.95800000057, 88586.43100000173 473027.03400000185, 88336.90199999884 473165.3500000015, 88433.86400000006 473340.2740000002))"
trend_2012_100.60,808275,8,8275,205,257.5,52.5,-1.038,>2022,- - - 4 - -,3,,,"POLYGON ((88307.00200000033 473105.76399999857, 88398.65199999884 473057.0329999998, 88304.75699999928 472880.44299999997, 88213.10700000077 472929.1739999987, 88307.00200000033 473105.76399999857))"
trend_2012_100.61,808300,8,8300,216,258.6,42.6,1.058,-,- - - - - -,1,,,"POLYGON ((88102.90199999884 472723.3509999998, 88010.36699999869 472774.6429999992, 88107.32899999991 472949.56700000167, 88199.86400000006 472898.2740000002, 88102.90199999884 472723.3509999998))"
trend_2012_100.62,808325,8,8325,217,253.7,36.7,2.348,-,- - - - - -,1,,,"POLYGON ((87985.97700000182 472520.3979999982, 87782.63399999961 472637.7969999984, 87882.63399999961 472811.0029999986, 88085.97700000182 472693.6030000001, 87985.97700000182 472520.3979999982))"
trend_2012_100.63,808350,8,8350,216,251.8,35.8,3.817,-,- - - - - -,1,,,"POLYGON ((87861.97599999979 472303.3979999982, 87531.4149999991 472494.2479999997, 87631.4140000008 472667.4530000016, 87961.97599999979 472476.6030000001, 87861.97599999979 472303.3979999982))"
trend_2012_100.64,911662,9,11662,509,708.23486575,199.23486575,-1.416,>2022,- - 3 4 5 -,3,,,"POLYGON ((67578.87999999896 446526.09099999815, 67696.27199999988 446446.91000000015, 67584.43299999833 446281.1020000018, 67467.04199999943 446360.28400000185, 67578.87999999896 446526.09099999815))"
trend_2012_100.65,704075,7,4075,83,130.8,47.8,4.307,-,- - - - - -,1,,,"POLYGON ((101635.81799999997 512090.16099999845, 101209.30900000036 512150.1030000001, 101237.14400000125 512348.1559999995, 101663.65199999884 512288.21400000155, 101635.81799999997 512090.16099999845))"
trend_2012_100.66,704100,7,4100,87,114.3,27.3,0.696,-,- - - - - -,1,,,"POLYGON ((101601.81700000167 511840.16099999845, 101532.89400000125 511849.84699999914, 101560.72899999842 512047.90100000054, 101629.65199999884 512038.21499999985, 101601.81700000167 511840.16099999845))"
trend_2012_100.67,704125,7,4125,84,97.3,13.3,-3.541,2015,- - - - - -,3,,,"POLYGON ((101591.6400000006 511774.12900000066, 101943.10099999979 511730.9759999998, 101918.72700000182 511532.46599999815, 101567.2659999989 511575.62000000104, 101591.6400000006 511774.12900000066))"
trend_2012_100.68,401240,4,1240,182,308,126,1.869,-,- - - - - -,1,,,"POLYGON ((149382.87900000066 603730.1609999985, 149325.1240000017 603907.9140000008, 149515.3350000009 603969.7170000002, 149573.08999999985 603791.9640000015, 149382.87900000066 603730.1609999985))"
trend_2012_100.69,401260,4,1260,154,295.7,141.7,2.187,-,- - - - - -,1,,,"POLYGON ((149573.87900000066 603793.1609999985, 149506.2969999984 604001.1570000015, 149696.5080000013 604062.9600000009, 149764.08999999985 603854.9640000015, 149573.87900000066 603793.1609999985))"
trend_2012_100.70,401280,4,1280,149,284.4,135.4,2.369,-,- - - - - -,1,,,"POLYGON ((149763.87900000066 603855.1609999985, 149690.67300000042 604080.4659999982, 149880.8839999996 604142.2699999996, 149954.08999999985 603916.9649999999, 149763.87900000066 603855.1609999985))"
trend_2012_100.71,401300,4,1300,135,272.4,137.4,2.469,-,- - - - - -,1,,,"POLYGON ((149953.87900000066 603917.1609999985, 149877.58300000057 604151.9770000018, 150067.79399999976 604213.7800000012, 150144.08999999985 603978.9640000015, 149953.87900000066 603917.1609999985))"
trend_2012_100.72,401320,4,1320,108,264.4,156.4,3.526,-,- - - - - -,1,,,"POLYGON ((150143.87799999863 603979.1609999985, 150034.91899999976 604314.5029999986, 150225.13100000098 604376.307, 150334.08999999985 604040.9640000015, 150143.87799999863 603979.1609999985))"
trend_2012_100.73,401340,4,1340,97,247.3,150.3,3.564,-,- - - - - -,1,,,"POLYGON ((150333.87900000066 604042.1609999985, 150223.74500000104 604381.1169999987, 150413.95600000024 604442.9210000001, 150524.08999999985 604103.9640000015, 150333.87900000066 604042.1609999985))"
trend_2012_100.74,401360,4,1360,67,226.1,159.1,2.904,-,- - - - - -,1,,,"POLYGON ((150523.87900000066 604104.1609999985, 150434.1400000006 604380.3480000012, 150624.35200000182 604442.1510000005, 150714.08999999985 604165.9649999999, 150523.87900000066 604104.1609999985))"
trend_2012_100.75,401380,4,1380,57,211.9,154.9,3.172,-,- - - - - -,1,,,"POLYGON ((150713.87900000066 604166.1609999985, 150615.8590000011 604467.8359999992, 150806.0700000003 604529.6389999986, 150904.08999999985 604227.9640000015, 150713.87900000066 604166.1609999985))"
trend_2012_100.76,401400,4,1400,41,199.4,158.4,4.169,-,- - - - - -,1,,,"POLYGON ((150908.87900000066 604230.1609999985, 150780.05000000075 604626.6559999995, 150970.26099999994 604688.4600000009, 151099.08999999985 604291.9640000015, 150908.87900000066 604230.1609999985))"
trend_2012_100.77,401420,4,1420,22,182.7,160.7,4.24,-,- - - - - -,1,,,"POLYGON ((151097.87900000066 604292.1609999985, 150966.85599999875 604695.4090000018, 151157.06700000167 604757.2120000012, 151288.08999999985 604353.9640000015, 151097.87900000066 604292.1609999985))"
trend_2012_100.78,401440,4,1440,9,170.1,161.1,5.313,-,- - - - - -,1,,,"POLYGON ((151288.87799999863 604354.1609999985, 151124.69799999893 604859.4569999985, 151314.90900000185 604921.2609999999, 151479.08999999985 604415.9640000015, 151288.87799999863 604354.1609999985))"
trend_2012_100.79,401460,4,1460,-12,157.7,169.7,5.118,-,- - - - - -,1,,,"POLYGON ((151478.87900000066 604416.1609999985, 151320.72399999946 604902.9120000005, 151510.93499999866 604964.7149999999, 151669.08999999985 604477.9640000015, 151478.87900000066 604416.1609999985))"
trend_2012_100.80,401480,4,1480,-25,141.8,166.8,4.886,-,- - - - - -,1,,,"POLYGON ((151667.87900000066 604478.1609999985, 151516.89299999923 604942.8469999991, 151707.10500000045 605004.6499999985, 151858.08999999985 604539.9640000015, 151667.87900000066 604478.1609999985))"
trend_2012_100.81,401500,4,1500,-45,130.6,175.6,4.98,-,- - - - - -,1,,,"POLYGON ((151857.87900000066 604540.1609999985, 151703.98800000176 605013.7870000005, 151894.19999999925 605075.5899999999, 152048.08999999985 604601.9640000015, 151857.87900000066 604540.1609999985))"
trend_2012_100.82,401520,4,1520,-60,115,175,5.047,-,- - - - - -,1,,,"POLYGON ((152053.87900000066 604605.1609999985, 151897.91800000146 605085.1590000018, 152088.12900000066 605146.9620000012, 152244.08999999985 604666.9640000015, 152053.87900000066 604605.1609999985))"
trend_2012_100.83,401540,4,1540,-64,108,172,5.768,-,- - - - - -,1,,,"POLYGON ((152244.87900000066 604667.1609999985, 152066.63800000027 605215.7300000004, 152256.84899999946 605277.5340000018, 152435.08999999985 604728.9640000015, 152244.87900000066 604667.1609999985))"
trend_2012_100.84,401560,4,1560,-77,103.4,180.4,7.196,-,- - - - - -,1,,,"POLYGON ((152433.87900000066 604729.1609999985, 152211.51000000164 605413.5410000011, 152401.72199999914 605475.3449999988, 152624.08999999985 604790.9640000015, 152433.87900000066 604729.1609999985))"
trend_2012_100.85,401580,4,1580,-89,88.1,177.1,6.954,-,- - - - - -,1,,,"POLYGON ((152624.87900000066 604791.1609999985, 152409.98800000176 605452.5260000005, 152600.19999999925 605514.3289999999, 152815.08999999985 604852.9640000015, 152624.87900000066 604791.1609999985))"
trend_2012_100.86,401600,4,1600,-96,63.7,159.7,5.415,-,- - - - - -,1,,,"POLYGON ((152821.87900000066 604856.1609999985, 152654.5460000001 605371.1579999998, 152844.75699999928 605432.9609999992, 153012.08999999985 604917.9640000015, 152821.87900000066 604856.1609999985))"
trend_2012_100.87,401620,4,1620,-104,50.3,154.3,4.668,-,- - - - - -,1,,,"POLYGON ((153011.87900000066 604918.1609999985, 152867.62999999896 605362.1140000001, 153057.84099999815 605423.9169999994, 153202.08999999985 604979.9640000015, 153011.87900000066 604918.1609999985))"
trend_2012_100.88,401640,4,1640,-108,32.1,140.1,3.658,-,- - - - - -,1,,,"POLYGON ((153201.87900000066 604980.1609999985, 153088.83999999985 605328.057, 153279.05200000107 605389.8610000014, 153392.08999999985 605041.9640000015, 153201.87900000066 604980.1609999985))"
trend_2012_100.89,401660,4,1660,-111,19.6,130.6,3.819,-,- - - - - -,1,,,"POLYGON ((153392.87799999863 605042.1609999985, 153274.86499999836 605405.370000001, 153465.07600000128 605467.1730000004, 153583.08999999985 605103.9640000015, 153392.87799999863 605042.1609999985))"
trend_2012_100.90,401680,4,1680,-110,7.3,117.3,2.725,-,- - - - - -,1,,,"POLYGON ((153581.87900000066 605104.1609999985, 153497.6719999984 605363.324000001, 153687.8830000013 605425.1270000003, 153772.08999999985 605165.9640000015, 153581.87900000066 605104.1609999985))"
trend_2012_100.91,401700,4,1700,-108,-0.6,107.4,2.489,-,- - - - - -,1,,,"POLYGON ((153775.87799999863 605168.1609999985, 153698.96400000155 605404.8790000007, 153889.17500000075 605466.6829999983, 153966.08999999985 605229.9640000015, 153775.87799999863 605168.1609999985))"
trend_2012_100.92,401720,4,1720,-112,0.9,112.9,3.083,-,- - - - - -,1,,,"POLYGON ((153966.87900000066 605231.1609999985, 153871.6090000011 605524.3720000014, 154061.8200000003 605586.1750000007, 154157.08999999985 605292.9649999999, 153966.87900000066 605231.1609999985))"
trend_2012_100.93,401740,4,1740,-109,-3.5,105.5,3.617,-,- - - - - -,1,,,"POLYGON ((154156.87900000066 605293.1609999985, 154045.10700000077 605637.1579999998, 154235.31899999827 605698.9609999992, 154347.08999999985 605354.9640000015, 154156.87900000066 605293.1609999985))"
trend_2012_100.94,401760,4,1760,-118,-6.6,111.4,3.865,-,- - - - - -,1,,,"POLYGON ((154346.87900000066 605355.1609999985, 154227.44399999827 605722.743999999, 154417.6550000012 605784.5469999984, 154537.08999999985 605416.9640000015, 154346.87900000066 605355.1609999985))"
trend_2012_100.95,401780,4,1780,-122,-17.1,104.9,4.282,-,- - - - - -,1,,,"POLYGON ((154536.87799999863 605417.1609999985, 154404.55799999833 605824.4030000009, 154594.76900000125 605886.2069999985, 154727.08999999985 605478.9640000015, 154536.87799999863 605417.1609999985))"
trend_2012_100.96,401800,4,1800,-127,-9.3,117.7,10.921,-,- - - - - -,1,,,"POLYGON ((154732.87900000066 605481.1609999985, 154395.40100000054 606519.8099999987, 154585.61300000176 606581.6130000018, 154923.08999999985 605542.9640000015, 154732.87900000066 605481.1609999985))"
trend_2012_100.97,401820,4,1820,-109,-15.1,93.9,3.304,-,- - - - - -,1,,,"POLYGON ((155010.6099999994 605556.879999999, 154936.28599999845 605878.811999999, 155131.16000000015 605923.8020000011, 155205.4840000011 605601.8709999993, 155010.6099999994 605556.879999999))"
trend_2012_100.98,1603010,16,3010,132,132.6,0.6,-3.517,2012,- - - 4 - -,3,,,"POLYGON ((24094.32800000161 388422.68499999866, 24395.79399999976 388603.82400000095, 24498.802000001073 388432.3909999989, 24197.335999999195 388251.2520000003, 24094.32800000161 388422.68499999866))"
