FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkingen,symbol,se_anno_cad_data,gdb_geomattr_data,shape
trend_2011_100.11,910125,9,10125,127,221.55365753,94.55365753,-2.945,>2021,- 2 - - - -,3,,,"POLYGON ((77379.7650000006 458541.44000000134, 77598.62099999934 458344.381000001, 77464.79500000179 458195.7520000003, 77245.93800000101 458392.8110000007, 77379.7650000006 458541.44000000134))"
trend_2011_100.12,1700290,17,290,66,82.57753425,16.57753425,-4.75,2014,- 2 - - 5 -,3,,,"POLYGON ((25725.201999999583 382399.04399999976, 25650.89600000158 381929.8920000009, 25453.357999999076 381961.1790000014, 25527.664999999106 382430.33100000024, 25725.201999999583 382399.04399999976))"
trend_2011_100.13,1700308,17,308,76,82.53579726,6.53579726,-6.628,2011,- 2 - - 5 -,3,,,"POLYGON ((25542.201999999583 382427.04399999976, 25438.517000000924 381772.40399999917, 25240.980000000447 381803.69099999964, 25344.664000000805 382458.33100000024, 25542.201999999583 382427.04399999976))"
trend_2011_100.14,504988,5,4988,199,187.9,-11.1,2.301,-,1 - - - 5 -,2,,,"POLYGON ((131589.91099999845 591557.8889999986, 131496.3209999986 591768.0960000008, 131679.0300000012 591849.443, 131772.62000000104 591639.2360000014, 131589.91099999845 591557.8889999986))"
trend_2011_100.15,505005,5,5005,182,194.6,12.6,3.827,-,- - - - 5 -,1,,,"POLYGON ((131734.91099999845 591624.8889999986, 131579.25299999863 591974.5029999986, 131761.96200000122 592055.8500000015, 131917.62000000104 591706.2360000014, 131734.91099999845 591624.8889999986))"
trend_2011_100.16,806950,8,6950,167,179.4,12.4,0.612,-,- - - - 5 -,1,,,"POLYGON ((93986.41899999976 484722.66899999976, 93930.08399999887 484746.58100000024, 94008.23099999875 484930.68200000003, 94064.56599999964 484906.76900000125, 93986.41899999976 484722.66899999976))"
trend_2011_100.17,806975,8,6975,166,183.9,17.9,0.229,-,- - - - 5 -,1,,,"POLYGON ((93890.41899999976 484491.66800000146, 93869.33999999985 484500.6160000004, 93947.48600000143 484684.7170000002, 93968.56599999964 484675.76900000125, 93890.41899999976 484491.66800000146))"
trend_2011_100.18,807000,8,7000,173,187.9,14.9,-0.066,>2021,- - - - 5 -,3,,,"POLYGON ((93871.56500000134 484444.76900000125, 93877.6400000006 484442.19000000134, 93799.49399999902 484258.08900000155, 93793.41899999976 484260.66800000146, 93871.56500000134 484444.76900000125))"
trend_2011_100.19,807025,8,7025,182,191.2,9.2,0.761,-,- - - - 5 -,1,,,"POLYGON ((93696.41899999976 484029.66800000146, 93626.36899999902 484059.40300000086, 93704.5150000006 484243.50400000066, 93774.56500000134 484213.76900000125, 93696.41899999976 484029.66800000146))"
trend_2011_100.20,807050,8,7050,184,194.6,10.6,0.997,-,- - - - - -,1,,,"POLYGON ((93599.41899999976 483798.66800000146, 93507.64499999955 483837.6240000017, 93585.79100000113 484021.7250000015, 93677.56500000134 483982.76900000125, 93599.41899999976 483798.66800000146))"
trend_2011_100.21,807075,8,7075,187,195.4,8.4,0.912,-,- - - - - -,1,,,"POLYGON ((93502.41899999976 483568.66800000146, 93418.4690000005 483604.3029999994, 93496.61499999836 483788.40399999917, 93580.56500000134 483752.76900000125, 93502.41899999976 483568.66800000146))"
trend_2011_100.22,807100,8,7100,184,193,9,-0.553,>2021,- - - - - -,3,,,"POLYGON ((93484.56500000134 483522.76900000125, 93535.4690000005 483501.1620000005, 93457.32299999893 483317.0610000007, 93406.41899999976 483338.66800000146, 93484.56500000134 483522.76900000125))"
trend_2011_100.23,807125,8,7125,186,193.7,7.7,-0.255,>2021,- - - - - -,3,,,"POLYGON ((93383.56500000134 483292.76900000125, 93407.03799999878 483282.8060000017, 93328.89200000092 483098.7049999982, 93305.41899999976 483108.66800000146, 93383.56500000134 483292.76900000125))"
trend_2011_100.24,807150,8,7150,193,193.2,0.2,0.237,-,- - - - - -,1,,,"POLYGON ((93204.41899999976 482880.66800000146, 93182.60300000012 482889.9279999994, 93260.7490000017 483074.02899999917, 93282.56500000134 483064.76900000125, 93204.41899999976 482880.66800000146))"
trend_2011_100.25,807175,8,7175,201,200.1,-0.9,1.235,-,1 - - - - -,2,,,"POLYGON ((93107.78000000119 482668.3960000016, 92994.95699999854 482718.6279999986, 93076.3040000014 482901.3370000012, 93189.12700000033 482851.10500000045, 93107.78000000119 482668.3960000016))"
trend_2011_100.26,807200,8,7200,199,208.8,9.8,1.222,-,- - - - - -,1,,,"POLYGON ((93005.77899999917 482437.3960000016, 92894.14400000125 482487.09899999946, 92975.49199999869 482669.80799999833, 93087.12700000033 482620.10500000045, 93005.77899999917 482437.3960000016))"
trend_2011_100.27,807225,8,7225,193,220.5,27.5,1.753,-,- - - - - -,1,,,"POLYGON ((92899.41899999976 482192.66800000146, 92738.0549999997 482261.1629999988, 92816.20100000128 482445.26399999857, 92977.56500000134 482376.76900000125, 92899.41899999976 482192.66800000146))"
trend_2011_100.28,807250,8,7250,198,231.8,33.8,2.49,-,- - - - - -,1,,,"POLYGON ((92803.78000000119 481980.3960000016, 92576.30700000003 482081.6730000004, 92657.65399999917 482264.3819999993, 92885.12700000033 482163.10500000045, 92803.78000000119 481980.3960000016))"
trend_2011_100.29,807275,8,7275,214,242.8,28.8,2.821,-,- - - - - -,1,,,"POLYGON ((92697.41899999976 481734.66800000146, 92437.74399999902 481844.8929999992, 92515.8909999989 482028.993999999, 92775.56500000134 481918.76900000125, 92697.41899999976 481734.66800000146))"
trend_2011_100.30,807300,8,7300,230,248.7,18.7,2.555,-,- - - - - -,1,,,"POLYGON ((92616.41899999976 481550.66800000146, 92381.23000000045 481650.5, 92459.3759999983 481834.6009999998, 92694.56500000134 481734.76900000125, 92616.41899999976 481550.66800000146))"
trend_2011_100.31,807325,8,7325,239,249.5,10.5,3.792,-,- - - - - -,1,,,"POLYGON ((92522.36600000039 481374.49500000104, 92181.54399999976 481540.7259999998, 92269.21799999848 481720.4849999994, 92610.0399999991 481554.25400000066, 92522.36600000039 481374.49500000104))"
trend_2011_100.32,601289,6,1289,97,103.8,6.8,-0.461,>2021,- - - - 5 -,3,,,"POLYGON ((108852.45600000024 562267.9750000015, 108897.70899999887 562259.1790000014, 108859.54699999839 562062.8530000001, 108814.29399999976 562071.6499999985, 108852.45600000024 562267.9750000015))"
trend_2011_100.33,601298,6,1298,87,98.2,11.2,-1.919,2016,- - - - 5 -,3,,,"POLYGON ((108889.45600000024 562463.9750000015, 109077.82999999821 562427.3590000011, 109039.66800000146 562231.0329999998, 108851.29399999976 562267.6499999985, 108889.45600000024 562463.9750000015))"
trend_2011_100.34,601312,6,1312,90,118.4,28.4,-0.61,>2021,- - - - 5 6,3,,,"POLYGON ((108947.89499999955 562693.9670000002, 109007.08300000057 562679.2100000009, 108958.69900000095 562485.1510000005, 108899.51099999994 562499.9079999998, 108947.89499999955 562693.9670000002))"
trend_2011_100.35,601332,6,1332,97,112.7,15.7,-0.538,>2021,- - - - 5 6,3,,,"POLYGON ((108997.89499999955 562887.9670000002, 109050.09699999914 562874.9519999996, 109001.71299999952 562680.8929999992, 108949.51099999994 562693.9079999998, 108997.89499999955 562887.9670000002))"
trend_2011_100.36,300720,3,720,325,655.6,330.6,-27.316,>2021,- - - - - -,3,,,"POLYGON ((174913.00600000098 609241.5379999988, 175103.55299999937 606516.5920000002, 174904.0399999991 606502.6409999989, 174713.49399999902 609227.5870000012, 174913.00600000098 609241.5379999988))"
trend_2011_100.37,300740,3,740,275,607,332,-31.214,2021,- - - - - -,3,,,"POLYGON ((175113.00600000098 609255.5379999988, 175330.74399999902 606141.7419999987, 175131.23200000077 606127.7899999991, 174913.49399999902 609241.5870000012, 175113.00600000098 609255.5379999988))"
trend_2011_100.38,300760,3,760,225,613.1,388.1,-21.771,>2021,- - - - - -,3,,,"POLYGON ((175312.00699999928 609268.5379999988, 175463.87299999967 607096.7410000004, 175264.36100000143 607082.7899999991, 175112.49399999902 609254.5870000012, 175312.00699999928 609268.5379999988))"
trend_2011_100.39,300780,3,780,200,615.3,415.3,-10.494,>2021,- - - - - -,3,,,"POLYGON ((175512.00600000098 609282.5379999988, 175585.20899999887 608235.6950000003, 175385.6959999986 608221.7430000007, 175312.49399999902 609268.5870000012, 175512.00600000098 609282.5379999988))"
trend_2011_100.40,300800,3,800,150,613.7,463.7,0.705,-,- - - - - -,1,,,"POLYGON ((175528.79300000146 609284.3920000009, 175525.10399999842 609354.7950000018, 175724.8289999999 609365.2619999982, 175728.51900000125 609294.8590000011, 175528.79300000146 609284.3920000009))"
trend_2011_100.41,300820,3,820,130,616.8,486.8,10.242,-,- - - - - -,1,,,"POLYGON ((175760.561999999 609292.1290000007, 175742.688000001 610316.1739999987, 175942.65700000152 610319.6640000008, 175960.53200000152 609295.620000001, 175760.561999999 609292.1290000007))"
trend_2011_100.42,300840,3,840,100,586.8,486.8,17.204,-,- - - - - -,1,,,"POLYGON ((175960.561999999 609295.129999999, 175930.53700000048 611015.2679999992, 176130.50699999928 611018.7580000013, 176160.53200000152 609298.620000001, 175960.561999999 609295.129999999))"
trend_2011_100.43,300860,3,860,80,551.4,471.4,22.083,-,- - - - - -,1,,,"POLYGON ((176161.561999999 609298.129999999, 176123.02199999988 611506.0929999985, 176322.9919999987 611509.5839999989, 176361.53200000152 609301.620000001, 176161.561999999 609298.129999999))"
trend_2011_100.44,300880,3,880,60,529.3,469.3,28.727,-,- - - - - -,1,,,"POLYGON ((176361.561999999 609300.129999999, 176311.42700000107 612172.3920000009, 176511.39600000158 612175.8830000013, 176561.53200000152 609303.620000001, 176361.561999999 609300.129999999))"
trend_2011_100.45,300900,3,900,50,499.3,449.3,32.59,-,- - - - - -,1,,,"POLYGON ((176560.561999999 609303.129999999, 176503.68499999866 612561.6330000013, 176703.65399999917 612565.1240000017, 176760.53200000152 609306.620000001, 176560.561999999 609303.129999999))"
trend_2011_100.46,602540,6,2540,263,252.9,-10.1,-2.526,-,1 - - - - -,4,,,"POLYGON ((115027.9450000003 573679.7419999987, 115242.16200000048 573545.8850000016, 115136.17799999937 573376.2749999985, 114921.9609999992 573510.1330000013, 115027.9450000003 573679.7419999987))"
trend_2011_100.47,602560,6,2560,281,263.8,-17.2,-3.295,-,1 - - - - -,4,,,"POLYGON ((115134.9450000003 573847.7419999987, 115414.37700000033 573673.1339999996, 115308.39299999923 573503.5240000002, 115028.9609999992 573678.1330000013, 115134.9450000003 573847.7419999987))"
trend_2011_100.48,602580,6,2580,276,283.4,7.4,-1.633,2015,- - - - - -,3,,,"POLYGON ((115242.9450000003 574016.7419999987, 115381.43100000173 573930.2060000002, 115275.44700000063 573760.5969999991, 115136.9609999992 573847.1330000013, 115242.9450000003 574016.7419999987))"
trend_2011_100.49,602600,6,2600,283,318.2,35.2,1.952,-,- - - - 5 -,1,,,"POLYGON ((115245.9609999992 574017.1330000013, 115080.42199999839 574120.5729999989, 115186.4059999995 574290.1829999983, 115351.9450000003 574186.7419999987, 115245.9609999992 574017.1330000013))"
trend_2011_100.50,602620,6,2620,282,356.5,74.5,6.477,-,- - - - 5 -,1,,,"POLYGON ((115353.9609999992 574186.1330000013, 114804.6799999997 574529.3619999997, 114910.6640000008 574698.9710000008, 115459.9450000003 574355.7419999987, 115353.9609999992 574186.1330000013))"
trend_2011_100.51,602640,6,2640,286,377.9,91.9,8.22,-,- - - - 5 -,1,,,"POLYGON ((115461.9609999992 574354.1330000013, 114764.86600000039 574789.7270000018, 114870.85000000149 574959.3359999992, 115567.9450000003 574523.7419999987, 115461.9609999992 574354.1330000013))"
trend_2011_100.52,602660,6,2660,295,397.5,102.5,10.182,-,- - - - 5 -,1,,,"POLYGON ((115569.9609999992 574523.1330000013, 114706.47800000012 575062.6970000006, 114812.46200000122 575232.3060000017, 115675.9450000003 574692.7419999987, 115569.9609999992 574523.1330000013))"
trend_2011_100.53,602680,6,2680,301,429.2,128.2,14.402,-,- - - - 5 -,1,,,"POLYGON ((115676.9609999992 574691.1330000013, 114455.60200000182 575454.3220000006, 114561.5859999992 575623.932, 115782.9450000003 574860.7419999987, 115676.9609999992 574691.1330000013))"
trend_2011_100.54,602700,6,2700,277,359.6,82.6,8.787,-,- - - - 5 -,1,,,"POLYGON ((115783.9609999992 574859.1330000013, 115038.7809999995 575324.7729999982, 115144.7650000006 575494.3819999993, 115889.9450000003 575028.7419999987, 115783.9609999992 574859.1330000013))"
trend_2011_100.55,602720,6,2720,266,357.8,91.8,8.589,-,- - - - 5 -,1,,,"POLYGON ((115891.9609999992 575027.1330000013, 115163.57299999893 575482.2800000012, 115269.55700000003 575651.8900000006, 115997.9450000003 575196.7419999987, 115891.9609999992 575027.1330000013))"
trend_2011_100.56,602740,6,2740,261,344.5,83.5,7.205,-,- - - - 5 -,1,,,"POLYGON ((115999.9609999992 575196.1330000013, 115388.94200000167 575577.9400000013, 115494.92599999905 575747.5489999987, 116105.9450000003 575365.7419999987, 115999.9609999992 575196.1330000013))"
trend_2011_100.57,602760,6,2760,269,324.1,55.1,4.875,-,- - - - 5 -,1,,,"POLYGON ((116107.9609999992 575364.1330000013, 115694.53799999878 575622.4679999985, 115800.52199999988 575792.0780000016, 116213.9450000003 575533.7419999987, 116107.9609999992 575364.1330000013))"
trend_2011_100.58,602780,6,2780,260,283.3,23.3,0.133,-,- - - - 5 -,1,,,"POLYGON ((116215.9609999992 575532.1330000013, 116204.68200000003 575539.1810000017, 116310.66600000113 575708.7899999991, 116321.9450000003 575701.7419999987, 116215.9609999992 575532.1330000013))"
trend_2011_100.59,602800,6,2800,262,240.7,-21.3,-5.277,-,1 - - - 5 -,4,,,"POLYGON ((116465.20899999887 575914.4770000018, 116897.47599999979 575611.800999999, 116782.76000000164 575447.9710000008, 116350.49399999902 575750.6469999999, 116465.20899999887 575914.4770000018))"
trend_2011_100.60,602820,6,2820,263,203.8,-59.2,-10.648,-,1 - - - 5 -,4,,,"POLYGON ((116581.20899999887 576078.4780000001, 117453.44200000167 575467.7340000011, 117338.72700000182 575303.9030000009, 116466.49399999902 575914.6469999999, 116581.20899999887 576078.4780000001))"
trend_2011_100.61,602840,6,2840,266,196.2,-69.8,-11.698,-,1 - - - 5 -,4,,,"POLYGON ((116697.20899999887 576240.4780000001, 117655.45300000161 575569.5080000013, 117540.73800000176 575405.6770000011, 116582.49399999902 576076.6469999999, 116697.20899999887 576240.4780000001))"
trend_2011_100.62,602860,6,2860,257,178.6,-78.4,-13.558,-,1 - - - 5 -,4,,,"POLYGON ((116813.20899999887 576404.4780000001, 117923.81599999964 575626.8229999989, 117809.10000000149 575462.9930000007, 116698.49399999902 576240.6469999999, 116813.20899999887 576404.4780000001))"
trend_2011_100.63,602880,6,2880,250,177.3,-72.7,-13.655,-,1 - - - 5 -,4,,,"POLYGON ((116929.20899999887 576567.4780000001, 118047.76099999994 575784.2589999996, 117933.04600000009 575620.4290000014, 116814.49399999902 576403.6469999999, 116929.20899999887 576567.4780000001))"
trend_2011_100.64,602900,6,2900,234,185.8,-48.2,-11.562,-,1 - - - - -,4,,,"POLYGON ((117049.76300000027 576734.7140000015, 117985.14799999818 576055.1169999987, 117867.59099999815 575893.313000001, 116932.20600000024 576572.9109999985, 117049.76300000027 576734.7140000015))"
trend_2011_100.65,602901,6,2901,235,195.6,-39.4,-11.016,-,1 - - - - -,4,,,"POLYGON ((117219.40799999982 576886.2930000015, 117942.12299999967 576054.9050000012, 117791.18100000173 575923.693, 117068.46700000018 576755.0819999985, 117219.40799999982 576886.2930000015))"
trend_2011_100.66,301840,3,1840,25,23.8,-1.2,-2.042,-,1 - - - - -,4,,,"POLYGON ((186064.46299999952 609986.9030000009, 186082.26000000164 609783.4800000004, 185883.02100000158 609766.0489999987, 185865.22399999946 609969.4719999991, 186064.46299999952 609986.9030000009))"
trend_2011_100.67,301860,3,1860,29,25.8,-3.2,-1.834,-,1 - - - - -,4,,,"POLYGON ((186268.46299999952 610005.9030000009, 186284.44799999893 609823.2010000013, 186085.20899999887 609805.7699999996, 186069.22399999946 609988.4719999991, 186268.46299999952 610005.9030000009))"
trend_2011_100.68,301880,3,1880,37,28.5,-8.5,-0.815,-,1 - - - - -,4,,,"POLYGON ((186467.46299999952 610023.9030000009, 186474.56700000167 609942.7129999995, 186275.3280000016 609925.2820000015, 186268.22399999946 610006.4719999991, 186467.46299999952 610023.9030000009))"
trend_2011_100.69,301900,3,1900,38,30.5,-7.5,-0.533,-,1 - - - - -,4,,,"POLYGON ((186645.9210000001 610042.9530000016, 186651.4919999987 609989.9450000003, 186452.58799999952 609969.0390000008, 186447.01700000092 610022.0469999984, 186645.9210000001 610042.9530000016))"
trend_2011_100.70,1301445,13,1445,29,28,-1,-8.902,-,1 - - 4 - 6,4,,,"POLYGON ((36163.78000000119 411940.60500000045, 36977.017999999225 412302.68200000003, 37058.36499999836 412119.97300000116, 36245.12700000033 411757.8960000016, 36163.78000000119 411940.60500000045))"
trend_2011_100.71,1301465,13,1465,53,52.8,-0.2,-6.972,-,1 - - 4 - 6,4,,,"POLYGON ((36245.778999999166 411758.60500000045, 36882.70300000161 412042.1810000017, 36964.050999999046 411859.47199999914, 36327.12700000033 411575.8960000016, 36245.778999999166 411758.60500000045))"
trend_2011_100.72,1301485,13,1485,46,54.9,8.9,-6.498,2012,- - - 4 - 6,3,,,"POLYGON ((36326.778999999166 411575.60500000045, 36920.40100000054 411839.90199999884, 37001.7490000017 411657.19299999997, 36408.12700000033 411392.8960000016, 36326.778999999166 411575.60500000045))"
trend_2011_100.73,1301505,13,1505,46,59.2,13.2,-5.831,2013,- - - 4 - 6,3,,,"POLYGON ((36407.778999999166 411392.6039999984, 36940.46799999848 411629.7729999982, 37021.81500000134 411447.0639999993, 36489.12700000033 411209.89499999955, 36407.778999999166 411392.6039999984))"
trend_2011_100.74,1301525,13,1525,26,52,26,-5.016,2016,- - - 4 - 6,3,,,"POLYGON ((36489.778999999166 411210.6039999984, 36948.01399999857 411414.6229999997, 37029.36100000143 411231.9140000008, 36571.12700000033 411027.89499999955, 36489.778999999166 411210.6039999984))"
trend_2011_100.75,1301537,13,1537,8,38.5,30.5,-4.182,2018,- - - 4 - 6,3,,,"POLYGON ((36596.86400000006 410960.2419999987, 36947.596000000834 411188.01000000164, 37056.52400000021 411020.27600000054, 36705.791999999434 410792.5080000013, 36596.86400000006 410960.2419999987))"
trend_2011_100.76,1301548,13,1548,55,66.7,11.7,-5.144,2013,- - - 4 - 6,3,,,"POLYGON ((36765.4450000003 410731.13500000164, 37141.653000000864 411081.9549999982, 37278.052999999374 410935.68400000036, 36901.84400000051 410584.86400000006, 36765.4450000003 410731.13500000164))"
trend_2011_100.77,1301568,13,1568,49,79.9,30.9,-4.078,2018,- - - 4 - 6,3,,,"POLYGON ((36901.4450000003 410585.13500000164, 37199.69099999964 410863.25400000066, 37336.08999999985 410716.9840000011, 37037.84400000051 410438.86499999836, 36901.4450000003 410585.13500000164))"
trend_2011_100.78,1301588,13,1588,67,99.2,32.2,-3.303,2020,- - - 4 - 6,3,,,"POLYGON ((37037.4450000003 410438.13599999994, 37279.01099999994 410663.3999999985, 37415.41000000015 410517.12900000066, 37173.84400000051 410291.86499999836, 37037.4450000003 410438.13599999994))"
trend_2011_100.79,1301608,13,1608,65,123.3,58.3,-0.427,>2021,- - - 4 - 6,3,,,"POLYGON ((37173.4450000003 410292.13599999994, 37204.67300000042 410321.2569999993, 37341.07299999893 410174.98600000143, 37309.84400000051 410145.86499999836, 37173.4450000003 410292.13599999994))"
trend_2011_100.80,1301628,13,1628,81,128.5,47.5,0.359,-,- - - 4 - 6,1,,,"POLYGON ((37445.84400000051 409998.86400000006, 37419.58900000155 409974.381000001, 37283.188999999315 410120.65199999884, 37309.4450000003 410145.13500000164, 37445.84400000051 409998.86400000006))"
trend_2011_100.81,401860,4,1860,-79,15.4,94.4,4.789,-,- - - - - -,1,,,"POLYGON ((155400.6099999994 605643.879999999, 155292.88100000098 606110.506000001, 155487.75499999896 606155.4959999993, 155595.4840000011 605688.870000001, 155400.6099999994 605643.879999999))"
trend_2011_100.82,401880,4,1880,-52,29.9,81.9,2.793,-,- - - - - -,1,,,"POLYGON ((155595.6099999994 605687.879999999, 155532.7809999995 605960.0219999999, 155727.6550000012 606005.0119999982, 155790.4840000011 605732.870000001, 155595.6099999994 605687.879999999))"
trend_2011_100.83,401900,4,1900,-31,48.8,79.8,2.405,-,- - - - - -,1,,,"POLYGON ((155790.6099999994 605730.879999999, 155736.5089999996 605965.2159999982, 155931.3830000013 606010.2060000002, 155985.4840000011 605775.870000001, 155790.6099999994 605730.879999999))"
trend_2011_100.84,401920,4,1920,-13,62.3,75.3,2.208,-,- - - - - -,1,,,"POLYGON ((155985.6099999994 605774.879999999, 155935.94099999964 605990.0210000016, 156130.81500000134 606035.0109999999, 156180.4840000011 605819.870000001, 155985.6099999994 605774.879999999))"
trend_2011_100.85,401940,4,1940,11,83.2,72.2,2.572,-,- - - - - -,1,,,"POLYGON ((156180.6099999994 605817.879999999, 156122.75200000033 606068.4880000018, 156317.6259999983 606113.4780000001, 156375.4840000011 605862.870000001, 156180.6099999994 605817.879999999))"
trend_2011_100.86,401960,4,1960,31,98.9,67.9,2.489,-,- - - - - -,1,,,"POLYGON ((156376.6099999994 605861.879999999, 156320.62000000104 606104.4010000005, 156515.49399999902 606149.3909999989, 156571.4840000011 605906.870000001, 156376.6099999994 605861.879999999))"
trend_2011_100.87,401980,4,1980,55,113.8,58.8,3.024,-,- - - - - -,1,,,"POLYGON ((156571.6099999994 605905.879999999, 156503.5850000009 606200.5289999992, 156698.45899999887 606245.5199999996, 156766.4840000011 605950.870000001, 156571.6099999994 605905.879999999))"
trend_2011_100.88,402000,4,2000,65,142.2,77.2,4.358,-,- - - - - -,1,,,"POLYGON ((156766.6099999994 605948.879999999, 156668.57600000128 606373.5109999999, 156863.44999999925 606418.5009999983, 156961.4840000011 605993.870000001, 156766.6099999994 605948.879999999))"
trend_2011_100.89,402020,4,2020,104,166.2,62.2,4.02,-,- - - - - -,1,,,"POLYGON ((156961.6099999994 605992.879999999, 156871.1799999997 606384.5769999996, 157066.0540000014 606429.5670000017, 157156.4840000011 606037.870000001, 156961.6099999994 605992.879999999))"
trend_2011_100.90,402040,4,2040,121,184,63,4.007,-,- - - - - -,1,,,"POLYGON ((157156.6099999994 606035.879999999, 157066.47199999914 606426.3099999987, 157261.34600000083 606471.3000000007, 157351.4840000011 606080.870000001, 157156.6099999994 606035.879999999))"
trend_2011_100.91,402060,4,2060,144,210.4,66.4,5.186,-,- - - - - -,1,,,"POLYGON ((157352.6099999994 606079.879999999, 157235.94999999925 606585.188000001, 157430.82400000095 606630.1790000014, 157547.4840000011 606124.870000001, 157352.6099999994 606079.879999999))"
trend_2011_100.92,402080,4,2080,161,223.8,62.8,4.089,-,- - - - - -,1,,,"POLYGON ((157547.6099999994 606123.879999999, 157455.62700000033 606522.3000000007, 157650.5009999983 606567.2899999991, 157742.4840000011 606168.870000001, 157547.6099999994 606123.879999999))"
trend_2011_100.93,402100,4,2100,193,237.9,44.9,4.287,-,- - - - - -,1,,,"POLYGON ((157742.6099999994 606166.879999999, 157646.17399999872 606584.5920000002, 157841.04800000042 606629.5830000006, 157937.4840000011 606211.870000001, 157742.6099999994 606166.879999999))"
trend_2011_100.94,402120,4,2120,219,254.1,35.1,4.094,-,- - - - - -,1,,,"POLYGON ((157937.6099999994 606210.879999999, 157845.5150000006 606609.7870000005, 158040.38899999857 606654.7769999988, 158132.4840000011 606255.870000001, 157937.6099999994 606210.879999999))"
trend_2011_100.95,402140,4,2140,210,267.5,57.5,3.428,-,- - - - - -,1,,,"POLYGON ((158133.6099999994 606254.879999999, 158056.49599999934 606588.8940000013, 158251.37000000104 606633.8839999996, 158328.4840000011 606299.870000001, 158133.6099999994 606254.879999999))"
trend_2011_100.96,402160,4,2160,205,276.8,71.8,2.149,-,- - - - - -,1,,,"POLYGON ((158328.6099999994 606297.879999999, 158280.26799999923 606507.2719999999, 158475.14200000092 606552.2619999982, 158523.4840000011 606342.870000001, 158328.6099999994 606297.879999999))"
trend_2011_100.97,402180,4,2180,202,285.8,83.8,1.41,-,- - - - - -,1,,,"POLYGON ((158523.6099999994 606341.879999999, 158491.89200000092 606479.2659999989, 158686.7659999989 606524.256000001, 158718.4840000011 606386.870000001, 158523.6099999994 606341.879999999))"
trend_2011_100.98,402200,4,2200,190,294,104,0.363,-,- - - - - -,1,,,"POLYGON ((158718.6099999994 606384.879999999, 158710.44399999827 606420.25, 158905.31799999997 606465.2399999984, 158913.4840000011 606429.870000001, 158718.6099999994 606384.879999999))"
trend_2011_100.99,402220,4,2220,176,305.3,129.3,-1.889,>2021,- - - - - -,3,,,"POLYGON ((159108.4840000011 606473.870000001, 159150.97700000182 606289.811999999, 158956.10300000012 606244.8220000006, 158913.6099999994 606428.879999999, 159108.4840000011 606473.870000001))"
