FID,id,name,type,parentid,userid,id_from,id_to,length_map,z_from,z_to,width,height,color,voornaam,achternaam,gdb_geomattr_data,shape
dmlinks.11,1012,"Vecht, stuw",RR - Link,3B_LINK,0,1104,1105,23843.9367,0,0,0,0,0,0,0,,"LINESTRING (244153.90630000085 515605.65630000085, 223482.90630000085 503820.46880000085)"
dmlinks.12,1013,"Vecht, stuw",RR - Link,3B_LINK,0,1106,1105,20647.9795,0,0,0,0,0,0,0,,"LINESTRING (203356.5625 508591.78130000085, 223482.90630000085 503820.46880000085)"
dmlinks.13,1014,Bischopshaar,RR - Link,3B_LINK,0,1114,1105,13403.7066,0,0,0,0,0,0,0,,"LINESTRING (231292.53130000085 514704.90630000085, 223482.90630000085 503820.46880000085)"
dmlinks.14,1015,Coevorden Sluis (Coevorden-Vecht,RR - Link,3B_LINK,0,1110,1104,4757.6973,0,0,0,0,0,0,0,,"LINESTRING (246141.15630000085 519989.3125, 244153.90630000085 515605.65630000085)"
dmlinks.15,1016, ,RR - Link,3B_LINK,0,164,1116,0,0,0,0,0,0,0,0,,"LINESTRING (190235.3515000008 525737.0588999987, 207169.41959999874 523652.30959999934)"
dmlinks.16,1017,Drentsche Stuw (Afwateringskanaa,RR - Link,3B_LINK,0,1110,1105,27815.5583,0,0,0,0,0,0,0,,"LINESTRING (246141.15630000085 519989.3125, 223482.90630000085 503820.46880000085)"
dmlinks.17,1018,"Lutter Hoofdwijk, stuw",RR - Link,3B_LINK,0,1113,1114,3683.8192,0,0,0,0,0,0,0,,"LINESTRING (234720.01559999958 516095.6875, 231292.53130000085 514704.90630000085)"
dmlinks.18,1019, ,RR - Link,3B_LINK,0,1110,1111,10535.7047,0,0,0,0,0,0,0,,"LINESTRING (246141.15630000085 519989.3125, 252439.1697999984 524418.4508999996)"
dmlinks.19,1020, ,RR - Link,3B_LINK,0,1111_1,1110,0,0,0,0,0,0,0,0,,"LINESTRING (252798.44139999896 523196.92749999836, 246141.15630000085 519989.3125)"
dmlinks.20,1021,Kan. Coev.-Zwind./Grachten Coev.,RR - Link,3B_LINK,0,1112,1110,6326.842,0,0,0,0,0,0,0,,"LINESTRING (242896.91600000113 522808.9140999988, 246141.15630000085 519989.3125)"
dmlinks.21,1022,Afwatering grachten Coevorden op,RR - Link,3B_LINK,0,1110,1113,12124.0082,0,0,0,0,0,0,0,,"LINESTRING (246141.15630000085 519989.3125, 234720.01559999958 516095.6875)"
dmlinks.22,1023,OmmerKanaal-Reest,RR - Link,3B_LINK,0,1114,1154,10112.8609,0,0,0,0,0,0,0,,"LINESTRING (231292.53130000085 514704.90630000085, 221187.18730000034 515344.30799999833)"
dmlinks.23,1024, ,RR - Link,3B_LINK,0,1115,1116,0,0,0,0,0,0,0,0,,"LINESTRING (212848.6708999984 522763.67810000107, 207169.41959999874 523652.30959999934)"
dmlinks.24,1025,Drentse Hoofdvaart - Paradijsslu,RR - Link,3B_LINK,0,1116,1146,2499.0827,0,0,0,0,0,0,0,,"LINESTRING (207169.41959999874 523652.30959999934, 209326.29690000042 525873.4375)"
dmlinks.25,1026,Gemaal Veendam,RR - Link,3B_LINK,0,1135,1123,0,0,0,0,0,0,0,0,,"LINESTRING (254150.42419999838 570991.6629999988, 251888.9353 563850.118999999)"
dmlinks.26,1028,Stuw de Vleddermond,RR - Link,3B_LINK,0,1137_1,1123,0,0,0,0,0,0,0,0,,"LINESTRING (260886.0155000016 559359.9635000005, 251888.9353 563850.118999999)"
dmlinks.27,1029,"Kan. Coevorden-Zwinderen,Zwinder",RR - Link,3B_LINK,0,1143,1112,3134.9753,0,0,0,0,0,0,0,,"LINESTRING (239160.4913999997 527522.557500001, 242896.91600000113 522808.9140999988)"
dmlinks.28,1031,Linthorst Homankanaal,RR - Link,3B_LINK,0,1122,1143,11893.7798,0,0,0,0,0,0,0,,"LINESTRING (231978.5436999984 539057.8275000006, 239160.4913999997 527522.557500001)"
dmlinks.29,1032,Gemaal Holte/Holtersluis,RR - Link,3B_LINK,0,1120,1122,1014.2301,0,0,0,0,0,0,0,,"LINESTRING (231629.71880000085 540024.1875, 231978.5436999984 539057.8275000006)"
dmlinks.30,1033,Beiler Vaart,RR - Link,3B_LINK,0,1151,1120,11240.9595,0,0,0,0,0,0,0,,"LINESTRING (223596.8456000015 547325.6081999987, 231629.71880000085 540024.1875)"
dmlinks.31,1034,"Oranjekanaal, Bargersluis",RR - Link,3B_LINK,0,1182,1138,12759.6415,0,0,0,0,0,0,0,,"LINESTRING (251854.07459999993 538035.3374000005, 258158.77369999886 531488.9160000011)"
dmlinks.32,1035,Smildersluis (Drentse Hoofdvaart,RR - Link,3B_LINK,0,1151,1180,11812.6513,0,0,0,0,0,0,0,,"LINESTRING (223596.8456000015 547325.6081999987, 234891.97419999912 545177.7800999992)"
dmlinks.33,1036,Gemaal Rozema,RR - Link,3B_LINK,0,1136,218,0,0,0,0,0,0,0,0,,"LINESTRING (260514.25670000166 584729.1501999982, 264685.40630000085 591891.8125)"
dmlinks.34,1037,Gemaal Ter Apelkanaal - 6e verla,RR - Link,3B_LINK,0,1140,1207,0,0,0,0,0,0,0,0,,"LINESTRING (263691.3125 551167.75, 268563.2793000005 539565.3416000009)"
dmlinks.35,1038,Oostersluis,RR - Link,3B_LINK,0,1139,1134,0,0,0,0,0,0,0,0,,"LINESTRING (223921.21880000085 586704.125, 238736.59160000086 585453.2897999994)"
dmlinks.36,1039,Verbindingskanaal,RR - Link,3B_LINK,0,1127,1134,0,0,0,0,0,0,0,0,,"LINESTRING (234838.24230000004 578503.1600000001, 238736.59160000086 585453.2897999994)"
dmlinks.37,1040,Winschoterdiep west van Zuidbroe,RR - Link,3B_LINK,0,1130,1131,10651.5558,0,0,0,0,0,0,0,,"LINESTRING (245023.73440000042 576504.1875, 255694.5625 576452.8125)"
dmlinks.38,1041,Winschoterdiep oost van Zuidbroe,RR - Link,3B_LINK,0,1131,1132,19753.9207,0,0,0,0,0,0,0,,"LINESTRING (255694.5625 576452.8125, 275369 578006.375)"
dmlinks.39,1042,Drentsche Diep,RR - Link,3B_LINK,0,1130,1129,0,0,0,0,0,0,0,0,,"LINESTRING (245023.73440000042 576504.1875, 244390.3139999993 568135.0454000011)"
dmlinks.40,1043, ,RR - Link,3B_LINK,0,1205,1132,0,0,0,0,0,0,0,0,,"LINESTRING (273179.0749000013 572973.3084000014, 275369 578006.375)"
dmlinks.41,1044,Westerwoldsche Aa,RR - Link,3B_LINK,0,1132,219,6767.9375,0,0,0,0,0,0,0,,"LINESTRING (275369 578006.375, 276702.875 584701.0625)"
dmlinks.42,1045,Eemskanaal,RR - Link,3B_LINK,0,1134,217,24064.2234,0,0,0,0,0,0,0,,"LINESTRING (238736.59160000086 585453.2897999994, 256463.875 594643.5625)"
dmlinks.43,1047,Prinses Margriet kanaal - Gaarke,RR - Link,3B_LINK,0,1125,1139,32126.5037,0,0,0,0,0,0,0,,"LINESTRING (179472.59380000085 568472.375, 223921.21880000085 586704.125)"
dmlinks.44,1048,Spuisluizen Dokkumer Nieuwe Zijl,RR - Link,3B_LINK,0,1125,1128,0,0,0,0,0,0,0,0,,"LINESTRING (179472.59380000085 568472.375, 208025.72619999945 599536.2584999986)"
dmlinks.45,1049,Gemaal Vennix,RR - Link,3B_LINK,0,1123,1140,0,0,0,0,0,0,0,0,,"LINESTRING (251888.9353 563850.118999999, 263691.3125 551167.75)"
dmlinks.46,1050,Lauwersmeer-Waddenzee,RR - Link,3B_LINK,0,1128,215,5340.6341,0,0,0,0,0,0,0,,"LINESTRING (208025.72619999945 599536.2584999986, 207366.21829999983 606955.7225000001)"
dmlinks.47,1051,Vecht (grens),RR - Link,3B_LINK,0,1001,1002,3720.689,0,0,0,0,0,0,0,,"LINESTRING (253103.8222000003 507205.7485000007, 247452.95309999958 514939.34380000085)"
dmlinks.48,1052,"Verl. Hoogeveesche vaart, Stielt",RR - Link,3B_LINK,0,1143,1111,1756.6704,0,0,0,0,0,0,0,,"LINESTRING (239160.4913999997 527522.557500001, 252439.1697999984 524418.4508999996)"
dmlinks.49,1053, ,RR - Link,3B_LINK,0,1112,1113,0,0,0,0,0,0,0,0,,"LINESTRING (242896.91600000113 522808.9140999988, 234720.01559999958 516095.6875)"
dmlinks.50,1054,Termunterzijldiep,RR - Link,3B_LINK,0,1131,1136,17883.529,0,0,0,0,0,0,0,,"LINESTRING (255694.5625 576452.8125, 260514.25670000166 584729.1501999982)"
dmlinks.51,1055,Tsjerk Hiddesluizen,RR - Link,3B_LINK,0,1125,214,22831.1418,0,0,0,0,0,0,0,,"LINESTRING (179472.59380000085 568472.375, 156836.0934999995 572134.7553000003)"
dmlinks.52,1056,Winschoterdiep west van Zuidbroe,RR - Link,3B_LINK,0,1134,1130,11128.6276,0,0,0,0,0,0,0,,"LINESTRING (238736.59160000086 585453.2897999994, 245023.73440000042 576504.1875)"
dmlinks.53,1057,Reitdiep - Schutsluis en gemaal,RR - Link,3B_LINK,0,1139,1127,5865.2107,0,0,0,0,0,0,0,,"LINESTRING (223921.21880000085 586704.125, 234838.24230000004 578503.1600000001)"
dmlinks.54,1059,Tweede verlaat,RR - Link,3B_LINK,0,1137,1123,0,0,0,0,0,0,0,0,,"LINESTRING (260450.54919999838 558047.8335000016, 251888.9353 563850.118999999)"
dmlinks.55,1060,Eerste Verlaat,RR - Link,3B_LINK,0,1123,1160,0,0,0,0,0,0,0,0,,"LINESTRING (251888.9353 563850.118999999, 249746.47199999914 570634.5857999995)"
dmlinks.56,1062,Stadskanaal - 5e verlaat,RR - Link,3B_LINK,0,1140,1137,16895.1305,0,0,0,0,0,0,0,,"LINESTRING (263691.3125 551167.75, 260450.54919999838 558047.8335000016)"
dmlinks.57,1063,"Electraboezem, de Waterwolf & HD",RR - Link,3B_LINK,0,1139,1128,23694.5748,0,0,0,0,0,0,0,,"LINESTRING (223921.21880000085 586704.125, 208025.72619999945 599536.2584999986)"
dmlinks.58,1064,Overijssels kanaal (fictief),RR - Link,3B_LINK,0,1002,1103,22161.2304,0,0,0,0,0,0,0,,"LINESTRING (247452.95309999958 514939.34380000085, 234981.6875 496593.15630000085)"
dmlinks.59,1065,Vecht (grens),RR - Link,3B_LINK,0,1002,1104,3296.7615,0,0,0,0,0,0,0,,"LINESTRING (247452.95309999958 514939.34380000085, 244153.90630000085 515605.65630000085)"
dmlinks.60,1066,Schutsluis  Batjesverlaat,RR - Link,3B_LINK,0,1160,1135,0,0,0,0,0,0,0,0,,"LINESTRING (249746.47199999914 570634.5857999995, 254150.42419999838 570991.6629999988)"
dmlinks.61,1067,Oranjekanaal (Bladderswijk) pomp,RR - Link,3B_LINK,0,1138,1142,1847.4945,0,0,0,0,0,0,0,,"LINESTRING (258158.77369999886 531488.9160000011, 258388.70749999955 527666.2661999986)"
dmlinks.62,1068,Noordscheschutsluis,RR - Link,3B_LINK,0,1117,1143,1497.6629,0,0,0,0,0,0,0,,"LINESTRING (231601.4395999983 527181.4048000015, 239160.4913999997 527522.557500001)"
dmlinks.63,1069,Ericasluis,RR - Link,3B_LINK,0,1143,1142,3807.06,0,0,0,0,0,0,0,,"LINESTRING (239160.4913999997 527522.557500001, 258388.70749999955 527666.2661999986)"
dmlinks.64,1070,Nieuwebrugsluis,RR - Link,3B_LINK,0,1117,1145,5934.8839,0,0,0,0,0,0,0,,"LINESTRING (231601.4395999983 527181.4048000015, 225895.51559999958 525624.25)"
dmlinks.65,1071,"Hoogeveensche Vaart,pand 3 - Oss",RR - Link,3B_LINK,0,1145,1144,7783.843,0,0,0,0,0,0,0,,"LINESTRING (225895.51559999958 525624.25, 219255.79690000042 521761.15630000085)"
dmlinks.66,1072,"Hoogeveensche Vaart,pand 2 (Roga",RR - Link,3B_LINK,0,1144,1115,10775.0608,0,0,0,0,0,0,0,,"LINESTRING (219255.79690000042 521761.15630000085, 212848.6708999984 522763.67810000107)"
dmlinks.67,1073,Drentse Hoofdvaart Haveltersluis,RR - Link,3B_LINK,0,1146,1147,6346.1541,0,0,0,0,0,0,0,,"LINESTRING (209326.29690000042 525873.4375, 212522.15630000085 531270.875)"
dmlinks.68,1074,"Drentse Hoofdvaart, Uffelterslui",RR - Link,3B_LINK,0,1147,1148,3233.1183,0,0,0,0,0,0,0,,"LINESTRING (212522.15630000085 531270.875, 215220.875 533259.4375)"
dmlinks.69,1075,"Drentse Hoofdvaart, Dieversluis",RR - Link,3B_LINK,0,1148,1149,8091.6818,0,0,0,0,0,0,0,,"LINESTRING (215220.875 533259.4375, 219126.92190000042 540219.3125)"
dmlinks.70,1076,"Drentse Hoofdvaart, Haarsluis",RR - Link,3B_LINK,0,1149,1150,2962.3762,0,0,0,0,0,0,0,,"LINESTRING (219126.92190000042 540219.3125, 220618.3125 542847)"
dmlinks.71,1077,"Drentsche Hoofdvaart, Veensluis",RR - Link,3B_LINK,0,1150,1151,1378.8506,0,0,0,0,0,0,0,,"LINESTRING (220618.3125 542847, 223596.8456000015 547325.6081999987)"
dmlinks.72,1078,Drentsche Hoofdvaart (Sluis Peel,RR - Link,3B_LINK,0,1151,1121,16348.249,0,0,0,0,0,0,0,,"LINESTRING (223596.8456000015 547325.6081999987, 234383.99570000172 560586.9946000017)"
dmlinks.73,1079,Reest-Meppelerdiep,RR - Link,3B_LINK,0,1154,1116,14993.8238,0,0,0,0,0,0,0,,"LINESTRING (221187.18730000034 515344.30799999833, 207169.41959999874 523652.30959999934)"
dmlinks.74,1080,Noord Willemskanaal (Sluis Vries,RR - Link,3B_LINK,0,1121,1152,7956.7696,0,0,0,0,0,0,0,,"LINESTRING (234383.99570000172 560586.9946000017, 235785.01359999925 568290.0067000017)"
dmlinks.75,1081,Noord Willemskanaal (Sluis de Pu,RR - Link,3B_LINK,0,1152,1153,2795.1547,0,0,0,0,0,0,0,,"LINESTRING (235785.01359999925 568290.0067000017, 236099.24769999832 571089.6147000007)"
dmlinks.76,1082,Monding NoordWillemskanaal,RR - Link,3B_LINK,0,1153,1127,0,0,0,0,0,0,0,0,,"LINESTRING (236099.24769999832 571089.6147000007, 234838.24230000004 578503.1600000001)"
dmlinks.77,1083,"Oranjekanaal, Zwigeltersluis",RR - Link,3B_LINK,0,1180,1181,6920.9713,0,0,0,0,0,0,0,,"LINESTRING (234891.97419999912 545177.7800999992, 240771.7402999997 541519.2589999996)"
dmlinks.78,1084,"Oranjekanaal, Orveltersluis",RR - Link,3B_LINK,0,1181,1182,11625.0511,0,0,0,0,0,0,0,,"LINESTRING (240771.7402999997 541519.2589999996, 251854.07459999993 538035.3374000005)"
dmlinks.79,1085,Wildervanckkanaal,RR - Link,3B_LINK,0,1135,1131,13067.1325,0,0,0,0,0,0,0,,"LINESTRING (254150.42419999838 570991.6629999988, 255694.5625 576452.8125)"
dmlinks.80,1102,Slochtersluis,RR - Link,3B_LINK,0,1134,1201,0,0,0,0,0,0,0,0,,"LINESTRING (238736.59160000086 585453.2897999994, 248556.2146999985 583548.8779999986)"
dmlinks.81,1103,Gemaal Duurswold,RR - Link,3B_LINK,0,1201,217,0,0,0,0,0,0,0,0,,"LINESTRING (248556.2146999985 583548.8779999986, 256463.875 594643.5625)"
dmlinks.82,1124,"Hoogland/Woudagemaal,Teroelsterk",RR - Link,3B_LINK,0,180-6180,1125,28608.1412,0,0,0,0,0,0,0,,"LINESTRING (174289 540312.5, 179472.59380000085 568472.375)"
dmlinks.83,1200,Driewegsluis,RR - Link,3B_LINK,0,1139,1200,0,0,0,0,0,0,0,0,,"LINESTRING (223921.21880000085 586704.125, 244822.46510000154 592424.6944000013)"
dmlinks.84,1201,Gemaal de Drie Delfzijlen,RR - Link,3B_LINK,0,1200,217,0,0,0,0,0,0,0,0,,"LINESTRING (244822.46510000154 592424.6944000013, 256463.875 594643.5625)"
dmlinks.85,1203,Blauwe stad - sluis,RR - Link,3B_LINK,0,1131,1202,0,0,0,0,0,0,0,0,,"LINESTRING (255694.5625 576452.8125, 264672.36930000037 580564.2069000006)"
dmlinks.86,1204,Musselkan./Ruiten-Aa kan./Vereni,RR - Link,3B_LINK,0,1140,1203,29252.0626,0,0,0,0,0,0,0,,"LINESTRING (263691.3125 551167.75, 269247.6975999996 563937.8927000016)"
dmlinks.87,1205, ,RR - Link,3B_LINK,0,1203,1205,0,0,0,0,0,0,0,0,,"LINESTRING (269247.6975999996 563937.8927000016, 273179.0749000013 572973.3084000014)"
dmlinks.88,1206,Monding Ruiten-AA kanaal in vere,RR - Link,3B_LINK,0,1204,1205,0,0,0,0,0,0,0,0,,"LINESTRING (274622.8504999988 561112.5271000005, 273179.0749000013 572973.3084000014)"
dmlinks.89,1207,Blauwe stad gemaal Huninga,RR - Link,3B_LINK,0,1202,1136,0,0,0,0,0,0,0,0,,"LINESTRING (264672.36930000037 580564.2069000006, 260514.25670000166 584729.1501999982)"
dmlinks.90,1208,Kielsterverlaat,RR - Link,3B_LINK,0,1160,1130,0,0,0,0,0,0,0,0,,"LINESTRING (249746.47199999914 570634.5857999995, 245023.73440000042 576504.1875)"
dmlinks.91,1209,Zevende verlaat,RR - Link,3B_LINK,0,1207,1204,0,0,0,0,0,0,0,0,,"LINESTRING (268563.2793000005 539565.3416000009, 274622.8504999988 561112.5271000005)"
dmlinks.92,2001,Stonteler keersluis,RR - Link,3B_LINK,0,2124,257-6112,29534.2831,0,0,0,0,0,0,0,,"LINESTRING (121355.05469999835 542167, 135588.16409999877 539452.193599999)"
dmlinks.93,2002,"Schermerboezem, diverse sluizen",RR - Link,3B_LINK,0,258-6113,2125,38522.364,0,0,0,0,0,0,0,,"LINESTRING (126052.1699000001 505689.5533000007, 109669.25780000165 514280.4375)"
dmlinks.94,2003,Zaangemaal,RR - Link,3B_LINK,0,2125,255,18498.0867,0,0,0,0,0,0,0,,"LINESTRING (109669.25780000165 514280.4375, 109657.5100999996 498953.0133000016)"
dmlinks.95,2004,"NH Kanaaal, Den Helder Helsdeur",RR - Link,3B_LINK,0,2125,207,39227.0623,0,0,0,0,0,0,0,,"LINESTRING (109669.25780000165 514280.4375, 113741.57809999958 553056.0625)"
dmlinks.96,2005,Gemalen Waakzaamheid / Braakslui,RR - Link,3B_LINK,0,2123,2124,17345.1508,0,0,0,0,0,0,0,,"LINESTRING (123568.27340000123 524992.4375, 121355.05469999835 542167)"
dmlinks.97,2006,Gemalen Rustenburg /Noord Scharw,RR - Link,3B_LINK,0,2125,2123,17542.5547,0,0,0,0,0,0,0,,"LINESTRING (109669.25780000165 514280.4375, 123568.27340000123 524992.4375)"
dmlinks.98,2007,Doorvoer Schermer->Amstelmeer bo,RR - Link,3B_LINK,0,2125,2124,30289.6175,0,0,0,0,0,0,0,,"LINESTRING (109669.25780000165 514280.4375, 121355.05469999835 542167)"
dmlinks.99,2008,Uitwateringssluis Oostoever,RR - Link,3B_LINK,0,2124,207,13334.8449,0,0,0,0,0,0,0,,"LINESTRING (121355.05469999835 542167, 113741.57809999958 553056.0625)"
dmlinks.100,3001,"Linge, inlaat Doornenburg",RR - Link,3B_LINK,0,331,3085,0,0,0,0,0,0,0,0,,"LINESTRING (196107.69889999926 435261.11730000004, 180323.72890000045 435178.0025999993)"
dmlinks.101,3002,Linge - aftakking,RR - Link,3B_LINK,0,3085,3086,2378.3986,0,0,0,0,0,0,0,,"LINESTRING (180323.72890000045 435178.0025999993, 174767.55150000006 438670.45699999854)"
dmlinks.102,3003,Linge,RR - Link,3B_LINK,0,3085,3087,12565.0152,0,0,0,0,0,0,0,,"LINESTRING (180323.72890000045 435178.0025999993, 163781.98440000042 436871.4375)"
dmlinks.103,3004,Van Beuningen gemaal,RR - Link,3B_LINK,0,3087,349,5729.1894,0,0,0,0,0,0,0,,"LINESTRING (163781.98440000042 436871.4375, 158555.5725999996 436907.0289000012)"
dmlinks.104,3005,Linge syfon ARK,RR - Link,3B_LINK,0,3087,3088,8790.9845,0,0,0,0,0,0,0,,"LINESTRING (163781.98440000042 436871.4375, 155573.10940000042 433810.125)"
dmlinks.105,3007,Linge Gorinchemse kanaalsluis,RR - Link,3B_LINK,0,3088,346,26466.6189,0,0,0,0,0,0,0,,"LINESTRING (155573.10940000042 433810.125, 128950.58709999919 431354.2694000006)"
dmlinks.106,3008,Kuijkgemaal,RR - Link,3B_LINK,0,3086,333,0,0,0,0,0,0,0,0,,"LINESTRING (174767.55150000006 438670.45699999854, 174541.69299999997 440041.0661999993)"
dmlinks.107,3009,Linge aftakking,RR - Link,3B_LINK,0,3086,3087,0,0,0,0,0,0,0,0,,"LINESTRING (174767.55150000006 438670.45699999854, 163781.98440000042 436871.4375)"
dmlinks.108,4002,Weerdsluiscomplex / Westriool,RR - Link,3B_LINK,0,4097,4098,13904.0421,0,0,0,0,0,0,0,,"LINESTRING (136469.11769999936 462605.92819999903, 132512.07019999996 469201.00730000064)"
dmlinks.109,4003,Vecht bij Nigtevecht,RR - Link,3B_LINK,0,453_1,4098,0,0,0,0,0,0,0,0,,"LINESTRING (130995.6239 477310.69860000163, 132512.07019999996 469201.00730000064)"
dmlinks.110,4004,Zeesluis Muiden,RR - Link,3B_LINK,0,591,4100,0,0,0,0,0,0,0,0,,"LINESTRING (142065.94830000028 495597.88709999993, 136056.9252000004 482638.48099999875)"
dmlinks.111,4006,Monding noordelijk deel Vecht in,RR - Link,3B_LINK,0,4100,453,6618.5459,0,0,0,0,0,0,0,,"LINESTRING (136056.9252000004 482638.48099999875, 131733.72019999847 480018.3566999994)"
dmlinks.112,4007,Merwedekanaal,RR - Link,3B_LINK,0,4122,4123,2587.5371,0,0,0,0,0,0,0,,"LINESTRING (136911.78029999882 453778.621199999, 137128.62559999898 456010.84899999946)"
dmlinks.113,4008,Doorslagsluis,RR - Link,3B_LINK,0,4095,4124,2066.7799,0,0,0,0,0,0,0,,"LINESTRING (115719.0738000013 447753.13259999827, 132911.20540000126 451928.8980999999)"
dmlinks.114,4009,Dubbele Wiericke,RR - Link,3B_LINK,0,4108,4090,3330.0269,0,0,0,0,0,0,0,,"LINESTRING (114703.73449999839 451469.6251000017, 113993.09690000117 455547.71449999884)"
dmlinks.115,4010,Gemaal Keulerwaard,RR - Link,3B_LINK,0,4104,4095,0,0,0,0,0,0,0,0,,"LINESTRING (118022.56899999827 443179.8194000013, 115719.0738000013 447753.13259999827)"
dmlinks.116,4011,Enkele Wiericke,RR - Link,3B_LINK,0,4103,4090,7801.6234,0,0,0,0,0,0,0,,"LINESTRING (113277.94189999998 451265.94040000066, 113993.09690000117 455547.71449999884)"
dmlinks.117,4012,"Hollandsche IJssel,gemaal Abraha",RR - Link,3B_LINK,0,4040,4102,6146.7858,0,0,0,0,0,0,0,,"LINESTRING (110512.86730000004 446292.5678999983, 102840.1875 446167.78130000085)"
dmlinks.118,4013,"Hol. IJssel, inlaat mr. U.G. Sch",RR - Link,3B_LINK,0,4096,438_1,11473.1673,0,0,0,0,0,0,0,,"LINESTRING (93819.48440000042 447165.15630000085, 82382.84310000017 435556.6596999988)"
dmlinks.119,4014,Gemalen Westland (24 m3/s) & Zaa,RR - Link,3B_LINK,0,4093,439,12886.1095,0,0,0,0,0,0,0,,"LINESTRING (81006.26559999958 448500.78130000085, 78100.16959999874 438218.4026999995)"
dmlinks.120,4015,Gemaal Dolk,RR - Link,3B_LINK,0,4091,4093,27378.9604,0,0,0,0,0,0,0,,"LINESTRING (97902.08289999887 461093.2382999994, 81006.26559999958 448500.78130000085)"
dmlinks.121,4016,Lekgemaal de Koekoek,RR - Link,3B_LINK,0,436,4104,0,0,0,0,0,0,0,0,,"LINESTRING (123018.97480000183 441093.61499999836, 118022.56899999827 443179.8194000013)"
dmlinks.122,4018,Leidsche Rijn - de Aanvoerder,RR - Link,3B_LINK,0,451,4089,0,0,0,0,0,0,0,0,,"LINESTRING (133533.66930000111 455377.74439999834, 124396.1875 456962.375)"
dmlinks.123,4019,"Oude Rijn, Haanwijkersluis",RR - Link,3B_LINK,0,4089,4090,5582.2102,0,0,0,0,0,0,0,,"LINESTRING (124396.1875 456962.375, 113993.09690000117 455547.71449999884)"
dmlinks.124,4021,Woerdens verlaat,RR - Link,3B_LINK,0,4090,4092,14662.9713,0,0,0,0,0,0,0,,"LINESTRING (113993.09690000117 455547.71449999884, 118596.12719999999 473797.0821999982)"
dmlinks.125,4022,Dubbele Wiericke,RR - Link,3B_LINK,0,4095,4108,4105.7553,0,0,0,0,0,0,0,,"LINESTRING (115719.0738000013 447753.13259999827, 114703.73449999839 451469.6251000017)"
dmlinks.126,4023,Amstel,RR - Link,3B_LINK,0,4092,4099,16600.9495,0,0,0,0,0,0,0,,"LINESTRING (118596.12719999999 473797.0821999982, 123526.27490000054 484946.75869999826)"
dmlinks.127,4024,Angstel,RR - Link,3B_LINK,0,4092,453_2,14739.5107,0,0,0,0,0,0,0,,"LINESTRING (118596.12719999999 473797.0821999982, 130026.46970000118 478768.1422000006)"
dmlinks.128,4025,Gemalen Spaarndam & Halfweg,RR - Link,3B_LINK,0,4091,455,36557.4591,0,0,0,0,0,0,0,,"LINESTRING (97902.08289999887 461093.2382999994, 109501.91710000113 493199.15890000015)"
dmlinks.129,4026,"Merwedekanaal, spuisluis Oog in_",RR - Link,3B_LINK,0,4097,452,8343.0596,0,0,0,0,0,0,0,,"LINESTRING (136469.11769999936 462605.92819999903, 131176.52290000021 465699.0029999986)"
