FID,name,ogc_fid,gdb_geomattr_data,shape
uitbreidingsgebieden_voetpaden_rws.11,CID Binkhorst,1977092,,"POLYGON ((84454.2809999995 453756.2270000018, 84453.90399999917 453755.368999999, 84453.17599999905 453753.936999999, 84452.33999999985 453752.5639999993, 84451.40300000086 453751.2589999996, 84450.36800000072 453750.0300000012, 84449.24300000072 453748.8830000013, 84449.12999999896 453748.77800000086, 84449.01700000092 453748.6730000004, 84448.90300000086 453748.5689999983, 84448.78799999878 453748.46599999815, 84448.67199999839 453748.36400000006, 84417.97100000083 453720.8289999999, 84414.68279999867 453722.62680000067, 84415.34800000116 453723.24599999934, 84415.45499999821 453723.3420000002, 84415.59870000184 453723.4710999988, 84442.26000000164 453747.4070000015, 84442.84899999946 453746.7509999983, 84446.16580000147 453749.7281999998, 84450.40399999917 453753.47100000083, 84448.32319999859 453755.8308000006, 84450.52600000054 453757.80900000036, 84454.62200000137 453757.1009999998, 84454.2809999995 453756.2270000018))"
uitbreidingsgebieden_voetpaden_rws.12,CID Binkhorst,1979986,,"POLYGON ((84424.04780000076 453717.50780000165, 84426.05070000142 453719.30420000106, 84426.84479999915 453718.7030000016, 84425.42300000042 453716.756000001, 84424.04780000076 453717.50780000165))"
uitbreidingsgebieden_voetpaden_rws.13,CID Binkhorst,1981591,,"POLYGON ((84433.49100000039 453788.19099999964, 84433.42060000077 453788.24969999865, 84433.56700000167 453788.3770000003, 84445.21779999882 453774.82279999927, 84433.49100000039 453788.19099999964))"
uitbreidingsgebieden_voetpaden_rws.14,CID Binkhorst,1977094,,"POLYGON ((84455.42309999838 453759.79520000145, 84455.19399999827 453758.88599999994, 84454.92700000107 453757.98699999973, 84454.62200000137 453757.1009999998, 84450.52600000054 453757.80900000036, 84450.4721999988 453757.86890000105, 84450.95800000057 453758.2989999987, 84443.63670000061 453766.58410000056, 84444.25059999898 453767.1367000006, 84455.42309999838 453759.79520000145))"
uitbreidingsgebieden_voetpaden_rws.15,CID Binkhorst,1977062,,"POLYGON ((84456.42199999839 453704.6620000005, 84452.32519999892 453702.0511999987, 84440.74439999834 453708.38120000064, 84450.90399999917 453713.77899999917, 84453.19700000063 453719.8570000008, 84464.26900000125 453725.8189999983, 84466.53500000015 453731.9140000008, 84477.68699999899 453737.8280000016, 84479.93389999866 453743.64339999855, 84490.67139999941 453736.5207999982, 84490.44399999827 453735.9450000003, 84490.11199999973 453735.311999999, 84489.71299999952 453734.7170000002, 84489.25200000033 453734.16899999976, 84488.73600000143 453733.6739999987, 84484.38199999928 453729.80900000036, 84482.18200000003 453728.2749999985, 84472.46999999881 453723.06500000134, 84470.12799999863 453716.95800000057, 84459.06599999964 453710.96400000155, 84456.42199999839 453704.6620000005))"
uitbreidingsgebieden_voetpaden_rws.16,CID Binkhorst,1977054,,"POLYGON ((84433.05640000105 453712.5833999999, 84429.95219999924 453714.28020000085, 84440.71499999985 453723.93400000036, 84459.38100000098 453740.6180000007, 84460.7190000005 453741.813000001, 84470.07589999959 453750.16690000147, 84470.37700000033 453749.9690000005, 84470.80700000003 453750.35599999875, 84473.20600000024 453752.4699999988, 84473.44900000095 453752.6460000016, 84473.72800000012 453752.7580000013, 84474.02600000054 453752.80000000075, 84474.32400000095 453752.7679999992, 84474.60700000077 453752.6649999991, 84474.85599999875 453752.4970000014, 84475.05700000003 453752.2740000002, 84475.19799999893 453752.0089999996, 84475.27100000158 453751.7179999985, 84475.27199999988 453751.41699999943, 84475.19999999925 453751.125, 84475.05900000036 453750.8599999994, 84474.8590000011 453750.63599999994, 84472.54300000146 453748.5460000001, 84472.87959999964 453748.3227000013, 84461.8359999992 453738.43299999833, 84434.34499999881 453713.743999999, 84433.05640000105 453712.5833999999), (84431.23299999908 453714.05099999905, 84432.40799999982 453713.3590000011, 84445.89900000021 453725.44200000167, 84445.01099999994 453726.3429999985, 84431.23299999908 453714.05099999905), (84461.95499999821 453739.8500000015, 84461.69399999827 453740.1429999992, 84461.1259999983 453740.7800000012, 84460.93400000036 453740.6070000008, 84456.20199999958 453736.3579999991, 84456.99700000137 453735.3680000007, 84461.95499999821 453739.8500000015), (84449.67700000107 453728.8530000001, 84450.84600000083 453729.8969999999, 84453.92199999839 453732.6420000009, 84453.04699999839 453733.5689999983, 84449.73299999908 453730.5769999996, 84448.56899999827 453729.52600000054, 84448.18100000173 453729.17599999905, 84449.03200000152 453728.27800000086, 84449.67700000107 453728.8530000001), (84468.88399999961 453746.05900000036, 84468.03799999878 453747.01000000164, 84466.43899999931 453745.5089999996, 84467.24100000039 453744.5729999989, 84468.88399999961 453746.05900000036))"
uitbreidingsgebieden_voetpaden_rws.17,CID Binkhorst,1981957,,"POLYGON ((84655.26159999892 453627.7914999984, 84657.03299999982 453626.71599999815, 84656.05900000036 453625.9439999983, 84654.04899999872 453624.3520000018, 84652.125 453622.62099999934, 84650.21799999848 453620.9059999995, 84648.41600000113 453619.08999999985, 84646.59600000083 453617.2569999993, 84643.81100000069 453614.1009999998, 84642.32499999925 453612.41699999943, 84640.76199999824 453610.36499999836, 84639.20300000161 453608.3189999983, 84637.79100000113 453606.16800000146, 84636.37799999863 453604.01399999857, 84635.10300000012 453601.77699999884, 84635.04600000009 453601.6770000011, 84629.7164000012 453604.83779999986, 84655.26159999892 453627.7914999984))"
uitbreidingsgebieden_voetpaden_rws.18,CID Binkhorst,1981957,,"POLYGON ((84656.96599999815 453626.4930000007, 84656.64799999818 453626.2589999996, 84656.33199999854 453626.0219999999, 84656.15100000054 453625.8839999996, 84655.97100000083 453625.74599999934, 84655.79100000113 453625.60599999875, 84655.61199999973 453625.46499999985, 84655.43400000036 453625.32400000095, 84654.8900000006 453624.8819999993, 84654.35200000182 453624.43299999833, 84653.8209999986 453623.9750000015, 84653.29800000042 453623.5089999996, 84652.7809999995 453623.03599999845, 84653.05999999866 453622.756000001, 84650.85700000077 453620.93299999833, 84648.74799999967 453619.0029999986, 84646.73600000143 453616.97100000083, 84644.82899999991 453614.84099999815, 84643.02899999917 453612.618999999, 84642.85200000182 453612.38800000027, 84642.67599999905 453612.1559999995, 84642.5009999983 453611.9230000004, 84642.32699999958 453611.6889999993, 84642.15500000119 453611.4539999999, 84640.19399999827 453608.5929999985, 84638.41000000015 453605.6180000007, 84636.80700000003 453602.54199999943, 84636.13269999996 453601.03280000016, 84635.04600000009 453601.6770000011, 84635.10300000012 453601.77699999884, 84636.37799999863 453604.01399999857, 84637.79100000113 453606.16800000146, 84639.20300000161 453608.3189999983, 84640.76199999824 453610.36499999836, 84642.32499999925 453612.41699999943, 84643.81100000069 453614.1009999998, 84646.59600000083 453617.2569999993, 84648.41600000113 453619.08999999985, 84650.21799999848 453620.9059999995, 84652.125 453622.62099999934, 84654.04899999872 453624.3520000018, 84656.05900000036 453625.9439999983, 84657.03299999982 453626.71599999815, 84657.16360000148 453626.6367000006, 84656.96599999815 453626.4930000007))"
uitbreidingsgebieden_voetpaden_rws.70,CID Binkhorst,1878064,,"POLYGON ((82200.12200000137 454154.40399999917, 82199.86800000072 454154.25400000066, 82177.46200000122 454193.7030000016, 82175.8359999992 454192.7809999995, 82198.2100000009 454153.2740000002, 82198.06199999899 454153.1860000007, 82175.59499999881 454192.6770000011, 82169.55200000107 454203.31799999997, 82170.6240000017 454203.9450000003, 82171.44299999997 454204.37900000066, 82177.71499999985 454193.76099999994, 82200.12200000137 454154.40399999917))"
uitbreidingsgebieden_voetpaden_rws.180,Havenstad Amsterdam,9873648,,"POLYGON ((118062.80999999866 488848.76099999994, 118038.18659999967 488845.1816000007, 118038.16000000015 488846.2250000015, 118051.96400000155 488848.1400000006, 118068.81300000101 488850.6279999986, 118069.77199999988 488851.0300000012, 118069.80469999835 488849.73039999977, 118062.80999999866 488848.76099999994))"
uitbreidingsgebieden_voetpaden_rws.19,CID Binkhorst,1981954,,"POLYGON ((84640.63300000131 453635.33999999985, 84621.32800000161 453617.9679999985, 84621.3189000003 453617.9589000009, 84621.3029000014 453617.9415999986, 84621.28779999912 453617.92350000143, 84621.27360000089 453617.90469999984, 84621.26040000096 453617.88529999927, 84621.24810000136 453617.86520000175, 84621.23680000007 453617.8445999995, 84621.2265000008 453617.82339999825, 84621.21730000153 453617.8016999997, 84621.20910000056 453617.77959999815, 84621.20210000128 453617.75719999894, 84621.19619999826 453617.7344000004, 84621.191300001 453617.71130000055, 84621.18769999966 453617.688099999, 84621.18510000035 453617.6647000015, 84621.1838000007 453617.64119999856, 84621.18349999934 453617.6176000014, 84621.18450000137 453617.5940999985, 84621.18659999967 453617.5705999993, 84621.18980000168 453617.54729999974, 84621.19420000166 453617.52419999987, 84621.19970000163 453617.50129999965, 84621.20630000159 453617.4787000008, 84621.21400000155 453617.45650000125, 84621.2228000015 453617.43459999934, 84621.23270000145 453617.41330000013, 84621.2435999997 453617.39240000024, 84621.25549999997 453617.37209999934, 84621.26839999855 453617.35240000114, 84621.28220000118 453617.3332999982, 84621.29699999839 453617.31500000134, 84623.98699999973 453614.28599999845, 84623.99850000069 453614.2635000013, 84624.01069999859 453614.2366999984, 84624.02149999887 453614.2093000002, 84624.0309999995 453614.181499999, 84624.03920000046 453614.1532000005, 84624.0458999984 453614.124499999, 84624.0511999987 453614.0956000015, 84624.0551000014 453614.06639999896, 84624.05750000104 453614.03709999844, 84624.05849999934 453614.00769999996, 84624.05810000002 453613.9781999998, 84624.05620000139 453613.94889999926, 84624.05279999971 453613.91959999874, 84624.04809999838 453613.8905999996, 84624.04190000147 453613.8618000001, 84624.03429999948 453613.8333999999, 84624.02540000156 453613.80530000106, 84624.0150000006 453613.7778000012, 84624.00340000167 453613.75079999864, 84623.9904000014 453613.7243999988, 84623.97610000148 453613.69860000163, 84623.96059999987 453613.6735999994, 84623.9439000003 453613.64939999953, 84623.92599999905 453613.6259999983, 84623.51700000092 453613.3299999982, 84623.04300000146 453613.0520000011, 84622.44799999893 453612.82400000095, 84621.89699999988 453612.68299999833, 84621.1240000017 453612.6030000001, 84620.57499999925 453612.6259999983, 84620.11899999902 453612.6950000003, 84619.21599999815 453612.98000000045, 84618.50899999961 453613.36400000006, 84617.98600000143 453613.73000000045, 84617.49199999869 453614.2820000015, 84616.09600000083 453615.90399999917, 84616.08570000157 453615.9182999991, 84616.0738000013 453615.9365000017, 84616.06280000135 453615.95529999956, 84616.05270000175 453615.97459999844, 84616.04360000044 453615.99430000037, 84616.03550000116 453616.0144999996, 84616.02829999849 453616.03500000015, 84616.02219999954 453616.05590000004, 84616.01709999889 453616.0771000013, 84616.01309999824 453616.09849999845, 84616.0100999996 453616.12000000104, 84616.00820000097 453616.14169999957, 84616.00730000064 453616.1634000018, 84616.0075000003 453616.1851999983, 84616.00879999995 453616.2069000006, 84616.0111999996 453616.22850000113, 84616.01460000128 453616.25, 84616.01900000125 453616.2712999992, 84616.02450000122 453616.29239999875, 84616.0309999995 453616.313099999, 84616.03849999979 453616.3335000016, 84616.04710000008 453616.3535999991, 84616.05649999902 453616.37310000136, 84616.06700000167 453616.3922000006, 84616.07840000093 453616.4107999988, 84616.09059999883 453616.42880000174, 84616.1037000008 453616.4461000003, 84616.11769999936 453616.46279999986, 84616.1325000003 453616.47879999876, 84616.14799999818 453616.493999999, 84619.41200000048 453619.3960000016, 84636.22700000182 453634.4479999989, 84636.2340000011 453634.4571999982, 84636.24500000104 453634.47289999947, 84636.25510000065 453634.4891999997, 84636.26449999958 453634.5058999993, 84636.27299999818 453634.5229999982, 84636.27560000122 453634.5293999985, 84636.28130000085 453634.5445000008, 84636.28620000184 453634.559799999, 84636.29039999843 453634.5753999986, 84636.29369999841 453634.59109999985, 84636.29630000144 453634.6070000008, 84636.29820000008 453634.6229999997, 84636.29919999838 453634.63910000026, 84636.29940000176 453634.65520000085, 84636.29890000075 453634.67130000144, 84636.2974999994 453634.68730000034, 84636.29540000111 453634.70329999924, 84636.29250000045 453634.7190999985, 84636.28880000114 453634.73479999974, 84636.28440000117 453634.75030000135, 84636.27919999883 453634.7655000016, 84636.27329999954 453634.7804999985, 84636.2666000016 453634.79509999976, 84636.25919999927 453634.8095000014, 84636.2511 453634.82339999825, 84636.24240000173 453634.83689999953, 84636.23299999908 453634.8500000015, 84632.15700000152 453637.33300000057, 84630.91600000113 453638.0940000005, 84633.72450000048 453640.75400000066, 84636.68100000173 453638.91899999976, 84641.44330000132 453636.0692999996, 84640.63300000131 453635.33999999985), (84636.46499999985 453634.2529999986, 84624.72800000012 453623.6799999997, 84623.6099999994 453622.6719999984, 84622.30000000075 453621.4919999987, 84623.2509999983 453620.4470000006, 84624.86800000072 453621.91000000015, 84625.9849999994 453622.9200000018, 84640.21799999848 453635.7980000004, 84639.00800000131 453636.54300000146, 84636.50400000066 453634.2870000005, 84636.46499999985 453634.2529999986), (84616.27100000158 453616.11100000143, 84617.19399999827 453615.05999999866, 84618.37099999934 453616.1490000002, 84618.90700000152 453616.64499999955, 84619.18100000173 453616.8979999982, 84620.53299999982 453618.1499999985, 84619.63599999994 453619.1259999983, 84616.27100000158 453616.11100000143))"
uitbreidingsgebieden_voetpaden_rws.20,CID Binkhorst,1977015,,"POLYGON ((84521.48900000006 453667.44900000095, 84520.84800000116 453666.8920000009, 84502.22819999978 453687.99720000103, 84502.88800000027 453688.6039999984, 84502.89299999923 453688.6079999991, 84518.56199999899 453670.7749999985, 84521.48900000006 453667.44900000095))"
uitbreidingsgebieden_voetpaden_rws.21,CID Binkhorst,1977025,,"POLYGON ((84510.84950000048 453713.5839000009, 84510.8546999991 453713.4310999997, 84510.85229999945 453713.2782000005, 84510.84250000119 453713.125599999, 84510.82519999892 453712.97370000184, 84510.80050000176 453712.82290000096, 84510.76839999855 453712.67339999974, 84510.72899999842 453712.5256000012, 84510.68239999935 453712.37999999896, 84510.6286999993 453712.23690000176, 84510.56810000166 453712.09650000185, 84510.50059999898 453711.9593000002, 84510.42650000006 453711.82559999824, 84510.34589999914 453711.6955999993, 84510.2591000013 453711.56980000064, 84510.1662000008 453711.44839999825, 84510.06740000099 453711.3317000009, 84509.96299999952 453711.2199999988, 84509.93100000173 453711.188000001, 84509.91099999845 453711.16800000146, 84509.88300000131 453711.1420000009, 84509.85300000012 453711.11400000006, 84509.84099999815 453711.1020000018, 84506.76999999955 453708.44099999964, 84506.76099999994 453708.43299999833, 84506.63899999857 453708.57499999925, 84505.51199999824 453707.6090000011, 84503.27490000054 453710.1882000007, 84503.2648999989 453710.1990999989, 84503.25450000167 453710.2094999999, 84503.2435999997 453710.21930000186, 84503.2322999984 453710.2285999991, 84503.22049999982 453710.23739999905, 84503.2082999982 453710.24549999833, 84503.19570000097 453710.2531000003, 84503.1827000007 453710.26000000164, 84503.16950000077 453710.26619999856, 84503.15590000153 453710.2718000002, 84503.14209999889 453710.2767999992, 84503.12799999863 453710.2809999995, 84503.1138000004 453710.2846000008, 84503.09939999878 453710.2873999998, 84503.0848999992 453710.2895999998, 84503.07030000165 453710.29100000113, 84503.05559999868 453710.2917000018, 84503.04089999944 453710.2917000018, 84503.02629999816 453710.29089999944, 84503.01170000061 453710.2895000018, 84502.99709999934 453710.28730000183, 84502.98270000145 453710.28440000117, 84502.9684999995 453710.2809000015, 84502.95450000092 453710.2765999995, 84502.94069999829 453710.27160000056, 84502.92709999904 453710.2659999989, 84502.91380000114 453710.2597000003, 84502.90089999884 453710.25279999897, 84502.88830000162 453710.2452000007, 84502.8761 453710.2371000014, 84502.86430000141 453710.2283000015, 84502.85300000012 453710.2190000005, 84500.05999999866 453707.8110000007, 84500.04930000007 453707.80409999937, 84500.02840000018 453707.7917999998, 84500.00690000132 453707.7804999985, 84499.98490000144 453707.7703000009, 84499.96240000054 453707.76110000163, 84499.9395999983 453707.7531000003, 84499.91629999876 453707.746199999, 84499.8927000016 453707.7404999994, 84499.86890000105 453707.73589999974, 84499.84490000084 453707.7325000018, 84499.82070000097 453707.7303000018, 84499.7965000011 453707.7292999998, 84499.77219999954 453707.72940000147, 84499.74799999967 453707.7307999991, 84499.7239000015 453707.73330000043, 84499.69990000129 453707.7371000014, 84499.67610000074 453707.7419999987, 84499.65269999951 453707.7479999997, 84499.62950000167 453707.7551999986, 84499.60669999942 453707.7635000013, 84499.58439999819 453707.7729999982, 84499.5625 453707.78350000083, 84499.5412000008 453707.79509999976, 84499.52050000057 453707.8077000007, 84499.50039999932 453707.82129999995, 84499.48099999875 453707.8359000012, 84499.46229999885 453707.8513999991, 84499.44449999928 453707.86780000106, 84499.4274000004 453707.8850999996, 84499.4112999998 453707.90309999883, 84499.39600000158 453707.9219999984, 84499.37550000101 453707.9530000016, 84499.3049999997 453708.06709999964, 84499.24020000175 453708.1845000014, 84499.18129999936 453708.30490000173, 84499.12829999998 453708.42810000107, 84499.08150000125 453708.55380000174, 84499.04080000147 453708.6816000007, 84499.00649999827 453708.81120000035, 84498.9785999991 453708.9422999993, 84498.9571999982 453709.0747000016, 84498.94220000133 453709.20800000057, 84498.93389999866 453709.3418000005, 84498.93210000172 453709.4759000018, 84498.93690000102 453709.60990000144, 84498.94819999859 453709.7435000017, 84498.96609999985 453709.87640000135, 84498.99049999937 453710.00829999894, 84499.0214000009 453710.1387999989, 84499.05860000104 453710.2675999999, 84499.10209999979 453710.3944000006, 84499.15170000121 453710.51900000125, 84499.20740000159 453710.6409999989, 84499.26909999922 453710.7600999996, 84499.33650000021 453710.8759999983, 84499.40949999914 453710.98849999905, 84499.48790000007 453711.0971999988, 84499.5716000013 453711.2019999996, 84499.6603000015 453711.30260000005, 84499.75389999896 453711.3986000009, 84499.85200000182 453711.48999999836, 84505.20499999821 453716.1710000001, 84505.22150000185 453716.18620000035, 84505.53770000115 453716.4926000014, 84505.8385999985 453716.814199999, 84506.12330000103 453717.1501000002, 84506.39110000059 453717.4996000007, 84506.64149999991 453717.8618000001, 84506.87379999831 453718.23589999974, 84507.08749999851 453718.6209000014, 84507.28200000152 453719.0159999989, 84507.45690000057 453719.42009999976, 84507.61180000007 453719.8322999999, 84507.7463000007 453720.251600001, 84507.8599999994 453720.6770000011, 84507.98299999908 453721.30700000003, 84507.98539999872 453721.31269999966, 84508.00059999898 453721.3467000015, 84508.0175999999 453721.379900001, 84508.03610000014 453721.41220000014, 84508.05620000139 453721.443500001, 84508.07779999822 453721.4739000015, 84508.10080000013 453721.5031000003, 84508.12530000135 453721.53119999915, 84508.1510999985 453721.55799999833, 84508.17819999903 453721.58359999955, 84508.20659999922 453721.6077999994, 84508.2360999994 453721.63049999997, 84508.2666000016 453721.6517999992, 84508.29820000008 453721.67159999907, 84508.33069999889 453721.6898000017, 84508.36400000006 453721.7063000016, 84508.39820000157 453721.7212000005, 84508.43299999833 453721.7344999984, 84508.46840000153 453721.74599999934, 84508.50429999828 453721.75569999963, 84508.54069999978 453721.76370000094, 84508.5775000006 453721.7699000016, 84508.61439999938 453721.77419999987, 84508.65159999952 453721.7767999992, 84508.68879999965 453721.77749999985, 84508.72610000148 453721.77639999986, 84508.76319999993 453721.7734999992, 84508.80009999871 453721.7686999999, 84508.83680000156 453721.7622000016, 84508.87310000136 453721.753800001, 84508.90890000015 453721.7437000014, 84508.94420000166 453721.7318000011, 84508.97890000045 453721.71819999814, 84509.01289999858 453721.7030000016, 84509.04610000178 453721.6860000007, 84509.07840000093 453721.66750000045, 84509.10970000178 453721.6473999992, 84509.14009999856 453721.62579999864, 84509.16930000111 453721.60280000046, 84509.19739999995 453721.57829999924, 84509.22419999912 453721.55249999836, 84509.24980000034 453721.52540000156, 84509.27400000021 453721.4970000014, 84509.29670000076 453721.46759999916, 84509.31799999997 453721.436999999, 84510.82899999991 453713.8020000011, 84510.83680000156 453713.73629999906, 84510.84950000048 453713.5839000009))"
uitbreidingsgebieden_voetpaden_rws.22,CID Binkhorst,1977034,,"POLYGON ((84489.68699999899 453710.4759999998, 84486.56399999931 453707.76000000164, 84486.48299999908 453707.8520000018, 84485.48699999973 453706.97300000116, 84481.61600000039 453703.5069999993, 84474.54600000009 453697.17500000075, 84472.28730000183 453698.78979999945, 84481.46400000155 453707.188000001, 84484.24500000104 453709.70699999854, 84487.43899999931 453712.6009999998, 84491.20199999958 453716.0089999996, 84494.49700000137 453718.99500000104, 84503.09200000018 453726.7809999995, 84503.86300000176 453727.4820000008, 84503.9849999994 453727.5929999985, 84507.35599999875 453730.66000000015, 84511.04199999943 453734.05099999905, 84511.73699999973 453734.6490000002, 84512.4140000008 453735.2670000009, 84513.07200000063 453735.9059999995, 84513.7109999992 453736.563000001, 84514.32999999821 453737.23900000006, 84514.59099999815 453737.53500000015, 84514.84699999914 453737.8350000009, 84515.10000000149 453738.13800000027, 84515.34800000116 453738.4439999983, 84515.35190000013 453738.44889999926, 84518.05559999868 453735.4092999995, 84504.6409999989 453723.6079999991, 84489.68699999899 453710.4759999998))"
